userid,board_name,board_size,board_type,condition,player,blocking_score,win_score,heuristic,prob_move,prob_move_to_best_ratio,log_move,rank_move,move_number,move_number_in_path,path_number,prob_path,path
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.09523809523809523,0.6666666666666666,-2.3513752571634776,3.0,64,4,11,0.0005473453749315817,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.14285714285714285,0.8571428571428571,-1.9459101490553135,1.0,65,5,11,7.819219641879739e-05,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,66,6,11,7.819219641879739e-05,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,10.0,67,7,11,7.81921964187974e-09,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [4, 4, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.05172413793103448,0.5,-2.9618307218783095,8.0,68,1,11,0.05172413793103448,"[[3, 1, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.05357142857142857,0.5,-2.9267394020670396,7.0,69,2,12,0.0027709359605911327,"[[3, 1, 1], [4, 1, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,70,3,12,2.770935960591133e-07,"[[3, 1, 1], [4, 1, 2], [1, 4, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.03424657534246575,0.05,-3.3741687092742363,3.0,71,4,12,9.489506714353194e-09,"[[3, 1, 1], [4, 1, 2], [1, 4, 1], [1, 5, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,72,5,12,9.489506714353194e-13,"[[3, 1, 1], [4, 1, 2], [1, 4, 1], [1, 5, 2], [3, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.03759398496240601,0.05,-3.2809112157876537,2.0,73,6,12,3.5674837272004485e-14,"[[3, 1, 1], [4, 1, 2], [1, 4, 1], [1, 5, 2], [3, 5, 1], [0, 2, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,17.0,74,1,12,0.0001,"[[0, 0, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.07352941176470588,0.625,-2.6100697927420065,4.0,75,2,13,7.3529411764705884e-06,"[[0, 0, 1], [3, 1, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,76,3,13,7.3529411764705884e-06,"[[0, 0, 1], [3, 1, 2], [4, 1, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.1,0.8333333333333334,-2.3025850929940455,2.0,77,4,13,7.352941176470589e-07,"[[0, 0, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.02631578947368421,0.2,-3.6375861597263857,11.0,78,5,13,1.934984520123839e-08,"[[0, 0, 1], [3, 1, 2], [4, 1, 1], [3, 5, 2], [0, 2, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,79,1,13,0.06896551724137931,"[[0, 2, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,80,2,14,0.06896551724137931,"[[0, 2, 1], [3, 5, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.021739130434782608,0.2,-3.828641396489095,12.0,81,3,14,0.0014992503748125937,"[[0, 2, 1], [3, 5, 2], [0, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,82,1,14,0.06896551724137931,"[[4, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.05,0.375,-2.995732273553991,8.0,83,2,15,0.0034482758620689655,"[[4, 5, 1], [4, 4, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,84,3,15,0.0034482758620689655,"[[4, 5, 1], [4, 4, 2], [4, 1, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,13.0,85,4,15,3.4482758620689656e-07,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.1702127659574468,1.0,-1.7707060600302227,0.0,86,5,15,5.86940572267058e-08,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,87,6,15,5.86940572267058e-08,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.18181818181818182,0.8,-1.7047480922384253,1.0,88,7,15,1.0671646768491964e-08,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1]]"
cfd6ff5a,6_easy_full,6,easy,full,2,10,100,linear,0.08333333333333333,1.0,-2.4849066497880004,0.0,89,8,15,8.893038973743302e-10,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [2, 5, 2]]"
cfd6ff5a,6_easy_full,6,easy,full,1,10,100,linear,0.8403361344537815,1.0,-0.173953307123438,0.0,90,9,15,7.473141994742271e-10,"[[4, 5, 1], [4, 4, 2], [4, 1, 1], [3, 1, 2], [3, 5, 1], [0, 2, 2], [1, 5, 1], [2, 5, 2], [1, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.05172413793103448,0.5,-2.9618307218783095,8.0,1,1,0,0.05172413793103448,"[[1, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.08620689655172414,0.8333333333333334,-2.451005098112319,1.0,2,1,1,0.08620689655172414,"[[1, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,3,2,2,0.08620689655172414,"[[1, 5, 1], [1, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.05357142857142857,0.375,-2.9267394020670396,7.0,4,3,2,0.004618226600985222,"[[1, 5, 1], [1, 4, 2], [3, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.017241379310344827,0.16666666666666666,-4.060443010546419,15.0,5,1,2,0.017241379310344827,"[[5, 0, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.07462686567164178,0.625,-2.5952547069568657,4.0,6,2,3,0.0012866700977869274,"[[5, 0, 1], [3, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.05172413793103448,0.5,-2.9618307218783095,8.0,7,1,3,0.05172413793103448,"[[3, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.05357142857142857,0.5,-2.9267394020670396,7.0,8,2,4,0.0027709359605911327,"[[3, 1, 1], [4, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,9,3,4,0.0027709359605911327,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.022727272727272728,0.16666666666666669,-3.784189633918261,13.0,10,4,4,6.297581728616211e-05,"[[3, 1, 1], [4, 1, 2], [4, 4, 1], [5, 0, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.047619047619047616,0.3333333333333333,-3.044522437723423,7.0,11,5,4,2.9988484421981957e-06,"[[3, 1, 1], [4, 1, 2], [4, 4, 1], [5, 0, 2], [5, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,12,1,4,0.06896551724137931,"[[4, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.13333333333333333,1.0,-2.0149030205422647,0.0,13,2,5,0.009195402298850575,"[[4, 5, 1], [4, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.058823529411764705,1.0,-2.833213344056216,0.0,14,3,5,0.0005409060175794456,"[[4, 5, 1], [4, 1, 2], [4, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.08333333333333333,0.625,-2.4849066497880004,3.0,15,2,5,0.005747126436781609,"[[4, 5, 1], [3, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,16,3,5,0.005747126436781609,"[[4, 5, 1], [3, 1, 2], [4, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,13.0,17,4,5,5.747126436781609e-07,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.1702127659574468,1.0,-1.7707060600302227,0.0,18,5,5,9.782342871117633e-08,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.017241379310344827,0.16666666666666666,-4.060443010546419,15.0,19,1,5,0.017241379310344827,"[[5, 0, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.05970149253731343,0.5,-2.8183982582710754,7.0,20,2,6,0.0010293360782295418,"[[5, 0, 1], [5, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.07407407407407407,0.6666666666666666,-2.6026896854443837,4.0,21,3,6,7.624711690589198e-05,"[[5, 0, 1], [5, 1, 2], [5, 2, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.018867924528301886,0.11111111111111112,-3.970291913552122,12.0,22,4,6,1.4386248472809806e-06,"[[5, 0, 1], [5, 1, 2], [5, 2, 1], [5, 3, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,12.0,23,5,6,1.4386248472809807e-10,"[[5, 0, 1], [5, 1, 2], [5, 2, 1], [5, 3, 2], [5, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.02,0.11111111111111112,-3.912023005428146,11.0,24,6,6,2.8772496945619615e-12,"[[5, 0, 1], [5, 1, 2], [5, 2, 1], [5, 3, 2], [5, 4, 1], [5, 5, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.09523809523809523,0.6666666666666666,-2.3513752571634776,3.0,25,7,6,2.740237804344725e-13,"[[5, 0, 1], [5, 1, 2], [5, 2, 1], [5, 3, 2], [5, 4, 1], [5, 5, 2], [4, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.08620689655172414,0.8333333333333334,-2.451005098112319,1.0,26,1,6,0.08620689655172414,"[[2, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.0847457627118644,0.625,-2.468099531471619,2.0,27,2,7,0.007305669199298656,"[[2, 5, 1], [3, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,28,3,7,0.007305669199298656,"[[2, 5, 1], [3, 1, 2], [4, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.07317073170731707,0.6,-2.6149597780361984,4.0,29,4,7,0.0005345611609242918,"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,30,5,7,5.3456116092429184e-08,"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.7518796992481203,1.0,-0.28517894223366247,0.0,31,6,7,4.0192568490548255e-08,"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [4, 5, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.05172413793103448,0.5,-2.9618307218783095,8.0,32,1,7,0.05172413793103448,"[[3, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.05357142857142857,0.5,-2.9267394020670396,7.0,33,2,8,0.0027709359605911327,"[[3, 1, 1], [4, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,34,3,8,0.0027709359605911327,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.045454545454545456,0.33333333333333337,-3.0910424533583156,7.0,35,4,8,0.00012595163457232423,"[[3, 1, 1], [4, 1, 2], [4, 4, 1], [4, 5, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,36,1,8,0.06896551724137931,"[[4, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.08928571428571429,0.8333333333333334,-2.4159137783010487,2.0,37,2,9,0.006157635467980296,"[[4, 4, 1], [3, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,38,3,9,0.006157635467980296,"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.022727272727272728,0.16666666666666669,-3.784189633918261,13.0,39,4,9,0.00013994626063591582,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.11904761904761904,0.8333333333333334,-2.128231705849268,1.0,40,5,9,1.666026912332331e-05,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.0625,0.4,-2.772588722239781,5.0,41,6,9,1.0412668202077069e-06,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1], [5, 3, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,9.0,42,7,9,1.0412668202077069e-10,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2], [5, 2, 1], [5, 3, 2], [5, 4, 1]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.034482758620689655,0.3333333333333333,-3.367295829986474,12.0,43,1,9,0.034482758620689655,"[[5, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.09090909090909091,0.75,-2.3978952727983707,1.0,44,2,10,0.003134796238244514,"[[5, 5, 1], [4, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,45,1,10,0.06896551724137931,"[[4, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.08333333333333333,0.625,-2.4849066497880004,3.0,46,2,11,0.005747126436781609,"[[4, 5, 1], [3, 1, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,47,3,11,0.005747126436781609,"[[4, 5, 1], [3, 1, 2], [4, 1, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,13.0,48,4,11,5.747126436781609e-07,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.1702127659574468,1.0,-1.7707060600302227,0.0,49,5,11,9.782342871117633e-08,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,50,6,11,9.782342871117634e-12,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.07142857142857142,0.09999999999999999,-2.639057329615259,1.0,51,7,11,6.987387765084024e-13,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1]]"
d3b525de,6_easy_full,6,easy,full,2,10,100,linear,0.08333333333333333,1.0,-2.4849066497880004,0.0,52,8,11,5.82282313757002e-14,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1], [1, 4, 2]]"
d3b525de,6_easy_full,6,easy,full,1,10,100,linear,0.3184713375796178,1.0,-1.144222799920162,0.0,53,9,11,1.8544022731114713e-14,"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [3, 5, 1], [5, 4, 2], [2, 5, 1], [1, 4, 2], [1, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.10344827586206896,1.0,-2.268683541318364,0.0,1,1,0,0.10344827586206896,"[[3, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,2,2,1,1.0344827586206897e-05,"[[3, 5, 1], [1, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,3,2,1,1.0344827586206897e-05,"[[3, 5, 1], [0, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.6369426751592356,1.0,-0.45107561936021673,0.0,4,3,1,6.589062156819679e-06,"[[3, 5, 1], [0, 4, 2], [0, 2, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,5,2,1,0.10344827586206896,"[[3, 5, 1], [0, 2, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.06779661016949153,0.5,-2.691243082785829,5.0,6,3,1,0.0070134424313267095,"[[3, 5, 1], [0, 2, 2], [0, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,13.0,7,4,1,7.01344243132671e-07,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [0, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.16363636363636364,1.0,-1.8101086078962516,0.0,8,5,1,1.1476542160352798e-07,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [0, 4, 2], [2, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,9,6,1,1.1476542160352798e-07,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [0, 4, 2], [2, 5, 1], [1, 5, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,10.0,10,7,1,1.1476542160352798e-11,"[[3, 5, 1], [0, 2, 2], [0, 5, 1], [0, 4, 2], [2, 5, 1], [1, 5, 2], [1, 4, 1]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.10344827586206896,1.0,-2.268683541318364,0.0,11,1,1,0.10344827586206896,"[[3, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,12,2,2,0.10344827586206896,"[[3, 5, 1], [0, 2, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.11864406779661017,0.875,-2.1316272948504063,1.0,13,3,2,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,14,4,2,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.10344827586206896,1.0,-2.268683541318364,0.0,15,1,2,0.10344827586206896,"[[3, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,16,2,3,0.10344827586206896,"[[3, 5, 1], [0, 2, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.11864406779661017,0.875,-2.1316272948504063,1.0,17,3,3,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,18,4,3,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.1320754716981132,0.7,-2.0243817644968085,1.0,19,5,3,0.0016210315053538148,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [4, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.10344827586206896,1.0,-2.268683541318364,0.0,20,1,3,0.10344827586206896,"[[3, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,21,2,4,0.10344827586206896,"[[3, 5, 1], [0, 2, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.11864406779661017,0.875,-2.1316272948504063,1.0,22,3,4,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,23,4,4,0.012273524254821741,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.18867924528301888,1.0,-1.667706820558076,0.0,24,5,4,0.0023157592933625926,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1]]"
d6b67ee1,6_easy_full,6,easy,full,2,10,100,linear,0.07142857142857142,1.0,-2.639057329615259,0.0,25,6,4,0.00016541137809732804,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2]]"
d6b67ee1,6_easy_full,6,easy,full,1,10,100,linear,0.7633587786259542,1.0,-0.2700271372130601,0.0,26,7,4,0.00012626822755521227,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.10344827586206896,1.0,-2.268683541318364,0.0,1,1,0,0.10344827586206896,"[[3, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.08620689655172414,0.8333333333333334,-2.451005098112319,1.0,2,1,1,0.08620689655172414,"[[1, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,3,2,2,8.620689655172414e-06,"[[1, 5, 1], [3, 5, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.08620689655172414,0.8333333333333334,-2.451005098112319,1.0,4,1,2,0.08620689655172414,"[[2, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.05084745762711865,0.375,-2.9789251552376097,8.0,5,2,3,0.004383401519579194,"[[2, 5, 1], [5, 2, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.12280701754385964,0.7777777777777778,-2.097141118779237,1.0,6,3,3,0.0005383124673167431,"[[2, 5, 1], [5, 2, 2], [1, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,7,4,3,5.383124673167431e-08,"[[2, 5, 1], [5, 2, 2], [1, 5, 1], [3, 1, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.026490066225165563,0.039999999999999994,-3.6309854756950335,4.0,8,5,3,1.4259932909052798e-09,"[[2, 5, 1], [5, 2, 2], [1, 5, 1], [3, 1, 2], [0, 2, 1]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,9,1,3,0.06896551724137931,"[[0, 2, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,10,2,4,6.896551724137932e-06,"[[0, 2, 1], [3, 1, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.684931506849315,1.0,-0.3784364357202451,0.0,11,3,4,4.723665564478035e-06,"[[0, 2, 1], [3, 1, 2], [3, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.08620689655172414,0.8333333333333334,-2.451005098112319,1.0,12,1,4,0.08620689655172414,"[[4, 1, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.1,0.8333333333333334,-2.3025850929940455,2.0,13,2,5,0.008620689655172415,"[[4, 1, 1], [4, 5, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,14,3,5,0.008620689655172415,"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.125,0.75,-2.0794415416798357,2.0,15,4,5,0.001077586206896552,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,1.0,1.0,0.0,0.0,16,5,5,0.001077586206896552,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.08571428571428572,0.5,-2.456735772821304,4.0,17,6,5,9.236453201970445e-05,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.05555555555555555,0.25,-2.890371757896165,5.0,18,7,5,5.131362889983581e-06,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1]]"
d6d500ab,6_easy_full,6,easy,full,2,10,100,linear,0.0001,0.0,-9.210340371976182,7.0,19,8,5,5.131362889983581e-10,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1], [1, 4, 2]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,7.0,20,9,5,5.131362889983581e-14,"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [0, 5, 1], [1, 4, 2], [0, 4, 1]]"
d6d500ab,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,21,1,5,0.06896551724137931,"[[0, 2, 1]]"
dabbe6bb,6_easy_full,6,easy,full,1,10,100,linear,0.06896551724137931,0.6666666666666666,-2.6741486494265287,5.0,1,1,0,0.06896551724137931,"[[0, 2, 1]]"
dabbe6bb,6_easy_full,6,easy,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.06896551724137931,"[[0, 2, 1], [3, 5, 2]]"
