board,heuristic,participants,prob,value
10_hard_pruned,linear,all,0.031570816,-3.455522132
10_hard_pruned,linear,all,0.05118638,-2.972281795
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.05118638,-2.972281795
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.03253481,-3.425444676
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.039528073,-3.230744148
10_hard_pruned,linear,all,0.045101166,-3.098847188
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.010844937,-4.524056965
10_hard_pruned,linear,all,0.016628903,-4.09661295
10_hard_pruned,linear,all,0.039528073,-3.230744148
10_hard_pruned,linear,all,0.045101166,-3.098847188
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.045101166,-3.098847188
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.010844937,-4.524056965
10_hard_pruned,linear,all,0.05118638,-2.972281795
10_hard_pruned,linear,all,0.045101166,-3.098847188
10_hard_pruned,linear,all,0.012652426,-4.369906285
10_hard_pruned,linear,all,0.010844937,-4.524056965
10_hard_pruned,linear,all,0.025847099,-3.655556897
10_hard_pruned,linear,all,0.05118638,-2.972281795
10_hard_pruned,linear,all,0.045101166,-3.098847188
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.022367682,-3.800138126
10_hard_pruned,linear,all,0.020579559,-3.883456998
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.031697287,-3.451524186
10_hard_pruned,non-linear_interaction,all,0.087241366,-2.439076679
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.087241366,-2.439076679
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.024353601,-3.715075561
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.065363556,-2.72779043
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.015118674,-4.1918246
10_hard_pruned,non-linear_interaction,all,0.010939445,-4.515380185
10_hard_pruned,non-linear_interaction,all,0.065363556,-2.72779043
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,2.87E-03,-5.851898347
10_hard_pruned,non-linear_interaction,all,0.087241366,-2.439076679
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.012677944,-4.367891459
10_hard_pruned,non-linear_interaction,all,0.015118674,-4.1918246
10_hard_pruned,non-linear_interaction,all,0.031374891,-3.461747355
10_hard_pruned,non-linear_interaction,all,0.087241366,-2.439076679
10_hard_pruned,non-linear_interaction,all,0.09523697,-2.351387073
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.077013289,-2.563777287
10_hard_pruned,non-linear_interaction,all,0.029744569,-3.515108714
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,0.028985507,-3.540959324
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.019323671,-3.946424432
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.014492754,-4.234106505
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.014492754,-4.234106505
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,1.00E-05,-11.51292547
10_hard_pruned,density,all,0.014492754,-4.234106505
10_hard_pruned,density,all,0.019323671,-3.946424432
10_hard_pruned,density,all,0.038647343,-3.253277252
10_hard_pruned,density,all,0.053140097,-2.93482352
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.043478261,-3.135494216
10_hard_pruned,density,all,0.048309179,-3.0301337
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_hard_pruned,chance,all,0.013333333,-4.317488114
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.038469991,-3.2578768
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.038469991,-3.2578768
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.044075748,-3.121845583
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.078816534,-2.540632486
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.078816534,-2.540632486
10_medium_pruned,blocking,all,0.044075748,-3.121845583
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.032184494,-3.436270504
10_medium_pruned,blocking,all,0.016881472,-4.081538582
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.032184494,-3.436270504
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.016881472,-4.081538582
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,blocking,all,0.162183245,-1.819028441
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.037538135,-3.282397929
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.037538135,-3.282397929
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.029977451,-3.507309827
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.029314233,-3.529682125
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.029314233,-3.529682125
10_medium_pruned,non-linear,all,0.029977451,-3.507309827
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.034354689,-3.371016765
10_medium_pruned,non-linear,all,0.029446876,-3.525167444
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.034354689,-3.371016765
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.029446876,-3.525167444
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,non-linear,all,0.043374453,-3.137884655
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.050179558,-2.992147547
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.050179558,-2.992147547
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.037538998,-3.282374934
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.014098776,-4.261667292
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.014098776,-4.261667292
10_medium_pruned,linear,all,0.037538998,-3.282374934
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.049458506,-3.006621218
10_medium_pruned,linear,all,0.04088645,-3.196956555
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.049458506,-3.006621218
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.04088645,-3.196956555
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,linear,all,0.035716228,-3.332150131
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.051803407,-2.960299368
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.051803407,-2.960299368
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.059352078,-2.824268151
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.019149,-3.955504761
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.019149,-3.955504761
10_medium_pruned,non-linear_interaction,all,0.059352078,-2.824268151
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.043339402,-3.138693072
10_medium_pruned,non-linear_interaction,all,0.022732466,-3.78396115
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.043339402,-3.138693072
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.022732466,-3.78396115
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,non-linear_interaction,all,0.13141,-2.029433069
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.033816425,-3.386808644
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.033816425,-3.386808644
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.033816425,-3.386808644
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.024154589,-3.723280881
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.024154589,-3.723280881
10_medium_pruned,density,all,0.033816425,-3.386808644
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.038647343,-3.253277252
10_medium_pruned,density,all,0.043478261,-3.135494216
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.038647343,-3.253277252
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.043478261,-3.135494216
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,density,all,0.028985507,-3.540959324
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
10_medium_pruned,chance,all,0.0125,-4.382026635
