,board,correct,inverse_computation,k,move_limit,noise,shutter_size
269,6_easy_pruned,0.49,0.0138370001384,10,30,2.5,0.0
270,6_easy_pruned,0.64,0.00866025807569,10,30,2.5,0.5
271,6_hard_full,0.08,0.00663570006636,10,30,2.5,0.0
272,6_hard_pruned,0.11,0.00709773582227,10,30,2.5,0.0
273,10_easy_full,0.32,0.00194295484573,5,50,0.0,0.0
274,10_easy_pruned,0.41,0.0025453712424,5,50,0.0,0.0
275,10_hard_full,0.26,0.00189257731178,5,50,0.0,0.0
276,10_hard_pruned,0.09,0.00184002796843,5,50,0.0,0.0
277,10_medium_full,0.14,0.00174298014746,5,50,0.0,0.0
278,10_medium_pruned,0.39,0.00239498012166,5,50,0.0,0.0
279,6_easy_full,0.75,0.00993936984395,5,50,0.0,0.0
280,6_easy_pruned,0.93,0.0146134736227,5,50,0.0,0.0
281,6_hard_full,0.24,0.00412184163884,5,50,0.0,0.0
282,6_hard_pruned,0.2,0.00455249021215,5,50,0.0,0.0
283,10_easy_full,0.23,0.00200116067319,10,50,0.0,0.0
284,10_easy_full,0.34,0.000729048955637,10,50,0.0,1.0
285,10_easy_pruned,0.55,0.00198538754765,10,50,0.0,0.0
286,10_hard_full,0.2,0.00182778600281,10,50,0.0,0.0
287,10_hard_pruned,0.13,0.00181356546971,10,50,0.0,0.0
288,10_medium_full,0.11,0.00176812772955,10,50,0.0,0.0
289,10_medium_pruned,0.34,0.00167838740538,10,50,0.0,0.0
290,10_medium_pruned,0.46,0.000766594862281,10,50,0.0,0.5
291,6_easy_full,0.84,0.0104766893662,10,50,0.0,0.0
292,6_easy_pruned,0.88,0.00963020030817,10,50,0.0,0.0
293,6_hard_full,0.18,0.00414284530616,10,50,0.0,0.0
294,6_hard_pruned,0.22,0.00466984215934,10,50,0.0,0.0
295,10_easy_full,0.19,0.00187332571514,5,50,0.25,0.0
296,10_easy_full,0.31,0.0008613041868,5,50,0.25,0.5
297,10_easy_pruned,0.42,0.00260287878394,5,50,0.25,0.0
298,10_hard_full,0.26,0.00181202094696,5,50,0.25,0.0
299,10_hard_pruned,0.13,0.00185614849188,5,50,0.25,0.0
300,10_medium_full,0.06,0.00167064837864,5,50,0.25,0.0
301,10_medium_pruned,0.33,0.00250112550648,5,50,0.25,0.0
302,6_easy_full,0.55,0.00952925481227,5,50,0.25,0.0
303,6_easy_full,0.74,0.0057090659968,5,50,0.25,0.5
304,6_easy_pruned,0.85,0.014878738283,5,50,0.25,0.0
305,6_hard_full,0.22,0.00415385893495,5,50,0.25,0.0
306,6_hard_pruned,0.24,0.00462064504205,5,50,0.25,0.0
307,10_easy_full,0.33,0.00192023350039,10,50,0.25,0.0
308,10_easy_pruned,0.47,0.00196955074547,10,50,0.25,0.0
309,10_hard_full,0.16,0.0018723436125,10,50,0.25,0.0
310,10_hard_pruned,0.16,0.00185797629222,10,50,0.25,0.0
311,10_medium_full,0.1,0.00166961632217,10,50,0.25,0.0
312,10_medium_pruned,0.31,0.00170114316821,10,50,0.25,0.0
313,6_easy_full,0.72,0.00976657876746,10,50,0.25,0.0
314,6_easy_pruned,0.88,0.00953470633105,10,50,0.25,0.0
315,6_hard_full,0.12,0.00423083432053,10,50,0.25,0.0
316,6_hard_pruned,0.15,0.00472321934631,10,50,0.25,0.0
317,10_easy_full,0.28,0.00187160771102,5,50,0.5,0.0
318,10_easy_pruned,0.42,0.00285567422468,5,50,0.5,0.0
319,10_hard_full,0.16,0.00187216834538,5,50,0.5,0.0
320,10_hard_pruned,0.15,0.00189684933326,5,50,0.5,0.0
321,10_medium_full,0.09,0.00166251039069,5,50,0.5,0.0
322,10_medium_pruned,0.26,0.00252283162622,5,50,0.5,0.0
323,10_medium_pruned,0.37,0.00117335085537,5,50,0.5,0.5
324,6_easy_full,0.6,0.00927127758205,5,50,0.5,0.0
325,6_easy_full,0.76,0.00539840207299,5,50,0.5,0.5
326,6_easy_pruned,0.9,0.0146327187591,5,50,0.5,0.0
327,6_hard_full,0.2,0.00418567661462,5,50,0.5,0.0
328,6_hard_pruned,0.18,0.00461979118544,5,50,0.5,0.0
329,10_easy_full,0.27,0.00191931211854,10,50,0.5,0.0
330,10_easy_pruned,0.48,0.00198141433355,10,50,0.5,0.0
331,10_hard_full,0.15,0.00184491633304,10,50,0.5,0.0
332,10_hard_pruned,0.12,0.00183820150365,10,50,0.5,0.0
333,10_medium_full,0.11,0.00167622112709,10,50,0.5,0.0
334,10_medium_pruned,0.33,0.00170444861087,10,50,0.5,0.0
335,6_easy_full,0.64,0.00963020030817,10,50,0.5,0.0
