,board,counts,path,path_length,path_number,probability
2076,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]]",33,4,1.0
2077,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]]",34,4,1.0
2078,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]]",35,4,1.0
2079,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]]",36,4,1.0
2080,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]]",37,4,1.0
2081,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]]",38,4,1.0
2082,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]]",39,4,1.0
2083,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]]",40,4,1.0
2084,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]]",41,4,1.0
2085,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]]",42,4,1.0
2086,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]]",43,4,1.0
2087,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]]",44,4,1.0
2088,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]]",45,4,1.0
2089,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]]",46,4,1.0
2090,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]]",47,4,1.0
2091,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]]",48,4,1.0
2092,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]]",49,4,1.0
2093,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]]",50,4,1.0
2094,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]]",51,4,1.0
2095,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]]",52,4,1.0
2096,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]]",53,4,1.0
2097,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]]",54,4,1.0
2098,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]]",55,4,1.0
2099,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]]",56,4,1.0
2100,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]]",57,4,1.0
2101,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]
 [8 7 2]]",58,4,1.0
2102,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]
 [8 7 2]
 [6 7 1]]",59,4,1.0
2103,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]
 [8 7 2]
 [6 7 1]
 [6 8 2]]",60,4,1.0
2104,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]
 [8 7 2]
 [6 7 1]
 [6 8 2]
 [6 9 1]]",61,4,1.0
2105,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [7 2 2]
 [6 2 1]
 [7 3 2]
 [6 3 1]
 [3 0 2]
 [6 4 1]
 [2 0 2]
 [7 4 1]
 [9 4 2]
 [4 4 1]
 [4 7 2]
 [8 4 1]
 [1 0 2]
 [5 4 1]
 [4 1 2]
 [5 1 1]
 [4 2 2]
 [5 2 1]
 [4 8 2]
 [5 3 1]
 [5 6 2]
 [2 9 1]
 [6 6 2]
 [6 5 1]
 [5 5 2]
 [3 2 1]
 [3 1 2]
 [2 1 1]
 [2 2 2]
 [0 5 1]
 [5 7 2]
 [4 9 1]
 [5 8 2]
 [5 9 1]
 [7 5 2]
 [2 8 1]
 [1 1 2]
 [0 0 1]
 [8 5 2]
 [1 2 1]
 [0 9 2]
 [0 1 1]
 [0 8 2]
 [0 2 1]
 [0 7 2]
 [0 3 1]
 [8 3 2]
 [9 3 1]
 [8 2 2]
 [9 2 1]
 [8 1 2]
 [9 1 1]
 [8 0 2]
 [9 0 1]
 [8 7 2]
 [6 7 1]
 [6 8 2]
 [6 9 1]
 [7 7 2]]",62,4,1.0
