userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,71444,1,-100,,,,,100,0,"[[5, 2, 1], [4, 7, 2], [5, 3, 1], [5, 4, 2], [6, 2, 1], [6, 4, 2], [6, 3, 1]]",0.016129032,7.17E-17,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 2, 0, 0], [1, 0, 1, 1, 2, 0, 0, 0, 0, 0], [1, 1, 1, 1, 2, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.791,1.791,click,,7,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,108832,1,1.517438581,,,,,-1.517438581,0,"[[0, 5, 1], [4, 9, 2], [0, 3, 1], [4, 4, 2], [5, 4, 1], [6, 4, 2], [5, 3, 1], [6, 2, 2], [6, 3, 1]]",0.006144967,1.33E-16,2,"[[0, 0, 0, 1, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 2], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 2, 1, 2, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.469,4.469,click,,9,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,140242,2,100,,,,,0,100,"[[6, 2, 1], [7, 2, 2], [6, 3, 1], [7, 3, 2]]",0.0001,6.48E-14,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.594,6.594,click,,4,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,154696,1,0.94744898,,,,,-0.94744898,0,"[[6, 6, 1]]",0.009501852,9.03E-05,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,7.469,7.469,click,,1,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,180899,1,0.555555556,,,,,-0.555555556,0,"[[0, 5, 1], [4, 9, 2], [2, 8, 1]]",0.008367369,8.50E-06,5,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.366,6.366,click,,3,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,212700,1,0.111111111,,,,,-0.111111111,0,"[[0, 5, 1], [4, 9, 2], [0, 3, 1], [0, 2, 2], [0, 8, 1]]",0.001665902,1.26E-16,6,"[[0, 0, 2, 1, 1, 1, 2, 0, 1, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.061,3.061,click,,5,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,228102,1,0,,,,,0,0,"[[0, 1, 1]]",2.01E-07,4.02E-14,7,"[[0, 1, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.1,2.1,click,,1,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,252088,2,-100,,,,,100,0,"[[0, 9, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",0.558541192,3.52E-10,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 2, 0]]",,1.547,1.547,click,,4,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,301386,1,23.00335883,,,,,-23.00335883,0,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [7, 2, 2], [5, 2, 1], [4, 4, 2], [5, 4, 1]]",1,1.04E-12,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",,10.765,10.765,click,,7,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,368560,2,0,,,,,100,100,"[[1, 9, 1], [9, 4, 2], [9, 8, 1], [1, 8, 2], [4, 9, 1], [0, 5, 2], [2, 9, 1], [0, 9, 2]]",1.08E-07,8.13E-39,10,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 2], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 2, 1, 0]]",,4.524,4.524,click,,8,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,383303,1,0,,,,,0,0,"[[0, 9, 1]]",2.01E-07,4.02E-14,11,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,7.01,7.01,click,,1,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,423591,2,-100,,,,,100,0,"[[1, 9, 1], [1, 8, 2], [6, 2, 1], [9, 4, 2], [9, 8, 1], [9, 3, 2]]",0.553281078,3.19E-06,12,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 2, 2, 2, 2, 1, 0]]",,1.116,1.116,click,,6,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,447728,2,-100,,,,,0,-100,"[[2, 9, 1], [9, 8, 2]]",0.371364613,0.001075749,13,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 2, 0]]",,1.966,1.966,click,,2,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,468077,1,11.61300454,,,,,-11.61300454,0,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",1,1.83E-09,14,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 2, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",,2.931,2.931,click,,7,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,518409,1,0.173611111,,,,,-0.173611111,0,"[[1, 9, 1], [1, 8, 2], [9, 8, 1], [9, 4, 2], [9, 3, 1], [4, 9, 2], [0, 5, 1]]",0.003461138,1.41E-20,15,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",,17.904,17.904,click,,7,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,523628,1,0,,,,,0,0,"[[0, 9, 1]]",2.01E-07,4.02E-14,16,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.31,2.31,click,,1,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,529285,1,0,,,,,0,0,"[[9, 8, 1], [9, 4, 2], [9, 3, 1]]",1,2.82E-08,17,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",,1.32,1.32,click,,3,,1.51228E+12
d0e6841e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51228E+12,582116,,0,,,,,0,0,[],1,1,17,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,52.831,54.151,reset,,0,,1.51228E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,149163,1,-100,,,,,100,0,"[[5, 5, 1], [4, 4, 2], [6, 6, 1]]",0.0001,1.88E-11,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,11.177,11.177,click,,3,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,184256,2,-11.25,,,,,24.64997967,13.39997967,"[[1, 8, 1], [1, 9, 2], [0, 5, 1], [4, 9, 2], [0, 8, 1], [2, 8, 2]]",0.034685027,1.47E-07,2,"[[0, 0, 0, 0, 1, 1, 2, 0, 1, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,14.557,14.557,click,,6,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,234701,2,-12.21565854,,,,,29.54119708,17.32553855,"[[4, 2, 1], [4, 1, 2], [5, 3, 1], [6, 4, 2], [6, 3, 1], [6, 2, 2], [7, 3, 1], [8, 3, 2]]",1,2.73E-21,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 2, 1, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 2, 1, 2, 0, 0, 0, 0, 0], [2, 2, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,9.282,9.282,click,,8,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,286121,1,19.55162319,,,,,-19.55162319,0,"[[5, 3, 1], [6, 3, 2], [6, 4, 1], [7, 5, 2], [4, 4, 1], [6, 2, 2], [5, 4, 1]]",0.17684521,4.49E-20,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 2, 2, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 2, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.392,3.392,click,,7,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,300707,1,100,,,,,-100,0,"[[0, 5, 1], [4, 8, 2], [4, 9, 1]]",0.597057343,4.33E-06,5,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 2, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.858,2.858,click,,3,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,332828,1,0,,,,,0,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [0, 9, 1]]",3.09E-07,4.37E-20,6,"[[0, 0, 0, 0, 1, 1, 2, 0, 2, 1], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.119,3.119,click,,7,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,373159,2,0,,,,,14.74957483,14.74957483,"[[0, 9, 1], [1, 9, 2]]",7.44E-08,1.11E-21,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 0, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,8.443,8.443,click,,2,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,420758,2,-1.119773712,,,,,47.80795536,46.68818165,"[[3, 2, 1], [4, 1, 2], [5, 2, 1], [4, 2, 2], [6, 3, 1], [6, 2, 2]]",0.004020018,1.26E-17,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 2, 2, 1, 0, 2, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 2, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,12.796,12.796,click,,6,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,453716,2,-1.347222222,,,,,7.095663232,5.74844101,"[[0, 5, 1], [4, 9, 2], [1, 9, 1], [1, 8, 2]]",1,0.020121818,9,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,12.815,12.815,click,,4,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,491164,2,-5.102207563,,,,,20.85178239,15.74957483,"[[8, 7, 1], [6, 5, 2], [8, 4, 1], [8, 5, 2]]",0.016455059,9.90E-20,10,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 1, 1, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,9.312,9.312,click,,4,,1.51361E+12
d4cbca4e,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,584820,2,-4.733647942,,,,,22.05918649,17.32553855,"[[7, 2, 1], [7, 3, 2], [9, 4, 1], [8, 3, 2], [5, 4, 1], [6, 5, 2]]",0.052260664,1.88E-14,11,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 1, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 0, 0]]",,32.162,32.162,click,,6,,1.51361E+12
d6c10e9a,10_easy_full,10,easy,full,wrong,reset,1.51192E+12,238070,2,-3.861388889,,,,,17.82648526,13.96509637,"[[6, 2, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [6, 5, 2], [4, 9, 1], [0, 5, 2], [2, 9, 1], [1, 9, 2], [2, 8, 1], [5, 8, 2], [1, 8, 1], [0, 8, 2], [5, 7, 1], [6, 6, 2]]",0.013633384,2.06E-26,1,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 2, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 2, 0], [1, 1, 1, 0, 0, 2, 2, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.094,3.094,click,,16,,1.51192E+12
