iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
314,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,49,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, 0.06818181818181818, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.0], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06818181818181818, 0.0], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.022727272727272728, 0.045454545454545456], [-1e-05, 0.0, 0.0, 0.0, 0.045454545454545456, 0.045454545454545456, 0.022727272727272728, 0.09090909090909091, 0.13636363636363635, 0.022727272727272728], [-1e-05, -1e-05, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.045454545454545456, 0.022727272727272728, 0.06818181818181818, 0.022727272727272728], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.06818181818181818, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, -1e-05, 0.0, 0.022727272727272728, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.045454545454545456, 0.0]]"
314,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,37,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.07692307692307693, 0.11538461538461539], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.038461538461538464, 0.038461538461538464], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.038461538461538464, 0.038461538461538464], [0.0, 0.0, 0.038461538461538464, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.038461538461538464, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.038461538461538464, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.038461538461538464, 0.07692307692307693], [-1e-05, -1e-05, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.038461538461538464, 0.0, 0.0, 0.07692307692307693], [-2e-05, -2e-05, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
315,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,20,1,"[[0.05714285714285714, 0.11428571428571428, 0.14285714285714285, 0.05714285714285714, -1e-05, 0.02857142857142857, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.11428571428571428, 0.05714285714285714, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.02857142857142857], [0.02857142857142857, 0.05714285714285714, 0.02857142857142857, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.0, 0.05714285714285714, 0.02857142857142857, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02857142857142857, 0.02857142857142857, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [-1e-05, 0.02857142857142857, 0.0, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.02857142857142857, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.02857142857142857, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
315,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.05128205128205128, 0.05128205128205128], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.05128205128205128], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.02564102564102564, 0.07692307692307693], [0.02564102564102564, 0.0, 0.02564102564102564, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02564102564102564, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.10256410256410256, 0.0, -1e-05], [-1e-05, 0.0, 0.02564102564102564, 0.0, 0.02564102564102564, 0.02564102564102564, 0.10256410256410256, 0.0, 0.02564102564102564, 0.10256410256410256], [-1e-05, -1e-05, 0.02564102564102564, 0.02564102564102564, 0.0, 0.05128205128205128, 0.0, 0.0, 0.0, 0.07692307692307693], [-2e-05, -2e-05, 0.0, 0.0, 0.07692307692307693, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
316,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,63,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.0, 0.0, 0.0], [0.02, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.02, 0.0], [0.06, 0.06, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.0, 0.06, 0.08, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02, 0.08, -1e-05, 0.02, -2e-05, -2e-05, 0.0, 0.0, 0.0], [-1e-05, 0.06, 0.06, 0.12, 0.06, 0.04, 0.04, 0.0, 0.0, 0.0], [-1e-05, -1e-05, 0.02, 0.02, 0.04, 0.04, 0.02, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.04, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
316,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,50,19,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.030303030303030304, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.030303030303030304, 0.0], [0.0, 0.030303030303030304, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.030303030303030304, 0.09090909090909091, 0.09090909090909091, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.12121212121212122, 0.030303030303030304, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.030303030303030304, -1e-05], [-1e-05, 0.12121212121212122, 0.030303030303030304, 0.0, 0.06060606060606061, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.030303030303030304, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.030303030303030304, 0.0, 0.0, 0.030303030303030304, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
317,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,50,1,"[[0.07894736842105263, 0.10526315789473684, 0.18421052631578946, 0.10526315789473684, -1e-05, 0.02631578947368421, -2e-05, 0.0, 0.0, 0.0], [0.05263157894736842, 0.05263157894736842, 0.07894736842105263, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.02631578947368421, 0.02631578947368421], [0.02631578947368421, 0.02631578947368421, 0.02631578947368421, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.0, 0.02631578947368421, 0.02631578947368421, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02631578947368421, 0.02631578947368421, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.02631578947368421], [-1e-05, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
317,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,41,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.06896551724137931, 0.10344827586206896], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.034482758620689655], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.034482758620689655, 0.034482758620689655], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.034482758620689655, -1e-05, 0.0, -2e-05, -2e-05, 0.034482758620689655, 0.0, -1e-05], [-1e-05, 0.034482758620689655, 0.10344827586206896, 0.13793103448275862, 0.13793103448275862, 0.034482758620689655, 0.034482758620689655, 0.0, 0.0, 0.06896551724137931], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.034482758620689655], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.034482758620689655, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
318,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,43,0,"[[0.0, 0.0, 0.022727272727272728, 0.0, -1e-05, 0.09090909090909091, -2e-05, 0.0, 0.0, 0.0], [0.045454545454545456, 0.022727272727272728, 0.045454545454545456, 0.022727272727272728, -2e-05, -1e-05, -1e-05, -1e-05, 0.022727272727272728, 0.022727272727272728], [0.0, 0.06818181818181818, 0.11363636363636363, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.0, 0.022727272727272728, 0.06818181818181818, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.022727272727272728, 0.022727272727272728, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [-1e-05, 0.045454545454545456, 0.06818181818181818, 0.06818181818181818, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0], [-1e-05, -1e-05, 0.06818181818181818, 0.045454545454545456, 0.022727272727272728, 0.0, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.022727272727272728]]"
318,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,22,30,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06666666666666667, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.06666666666666667, 0.0], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.06666666666666667], [0.0, 0.0, 0.06666666666666667, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.13333333333333333, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.0, 0.0, 0.06666666666666667], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.0, 0.0, 0.06666666666666667], [-2e-05, -2e-05, 0.0, 0.06666666666666667, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
319,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, 0.023255813953488372, -2e-05, 0.0, 0.046511627906976744, 0.09302325581395349], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.023255813953488372, 0.023255813953488372], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.046511627906976744], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.023255813953488372, 0.0, 0.13953488372093023], [-1e-05, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, 0.046511627906976744, 0.023255813953488372, 0.09302325581395349, 0.11627906976744186], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.06976744186046512, 0.0, 0.09302325581395349], [-2e-05, -2e-05, 0.023255813953488372, 0.023255813953488372, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.023255813953488372], [0.0, 0.0, 0.0, 0.0, 0.0, 0.023255813953488372, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
319,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,23,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111, 0.16666666666666666], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.16666666666666666], [-1e-05, -1e-05, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
320,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,55,0,"[[0.11428571428571428, 0.2, 0.08571428571428572, 0.14285714285714285, -1e-05, 0.08571428571428572, -2e-05, 0.0, 0.0, 0.0], [0.02857142857142857, 0.05714285714285714, 0.02857142857142857, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.0], [0.0, 0.02857142857142857, 0.02857142857142857, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.02857142857142857, 0.02857142857142857, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02857142857142857, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.02857142857142857], [-1e-05, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.02857142857142857, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
320,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,22,59,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.058823529411764705, 0.058823529411764705], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.11764705882352941, 0.058823529411764705], [0.0, 0.058823529411764705, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.17647058823529413, 0.058823529411764705], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.058823529411764705, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.0, 0.11764705882352941, 0.058823529411764705, 0.0, 0.058823529411764705, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
321,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,66,0,"[[0.017857142857142856, 0.0, 0.0, 0.017857142857142856, -1e-05, 0.03571428571428571, -2e-05, 0.0, 0.0, 0.0], [0.07142857142857142, 0.03571428571428571, 0.03571428571428571, 0.017857142857142856, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.0], [0.05357142857142857, 0.07142857142857142, 0.07142857142857142, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.017857142857142856, 0.05357142857142857, 0.08928571428571429, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.03571428571428571, 0.07142857142857142, -1e-05, 0.0, -2e-05, -2e-05, 0.017857142857142856, 0.0, 0.017857142857142856], [-1e-05, 0.03571428571428571, 0.07142857142857142, 0.03571428571428571, 0.03571428571428571, 0.017857142857142856, 0.03571428571428571, 0.0, 0.0, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.017857142857142856, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017857142857142856, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
321,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,36,30,0,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.038461538461538464, 0.038461538461538464, 0.07692307692307693], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.038461538461538464, 0.07692307692307693], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.038461538461538464], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.11538461538461539, 0.07692307692307693, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11538461538461539, 0.0, 0.038461538461538464, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.11538461538461539, 0.0, 0.0, 0.038461538461538464, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.038461538461538464, 0.0, -1e-05, 0.0, 0.038461538461538464, 0.0], [0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, -1e-05, 0.0, 0.038461538461538464, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.038461538461538464, 0.0]]"
322,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,50,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, -2e-05, 0.022727272727272728, 0.022727272727272728, 0.06818181818181818], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.045454545454545456, 0.06818181818181818], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06818181818181818, 0.022727272727272728], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.06818181818181818, 0.11363636363636363, 0.022727272727272728], [-1e-05, 0.0, 0.0, 0.0, 0.022727272727272728, 0.0, 0.06818181818181818, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.09090909090909091, 0.022727272727272728, 0.06818181818181818, 0.09090909090909091, 0.0], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.022727272727272728, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022727272727272728, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
322,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,23,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.058823529411764705, 0.11764705882352941], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.058823529411764705, 0.058823529411764705], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.058823529411764705, 0.058823529411764705], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.058823529411764705, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.11764705882352941], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.11764705882352941, 0.0, 0.0, 0.0, 0.11764705882352941], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.058823529411764705, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.058823529411764705, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
323,10_easy_full,5,50,shutter,blocking,False,True,2,square,2,True,50,20,1,"[[0.05128205128205128, 0.15384615384615385, 0.1282051282051282, 0.20512820512820512, -1e-05, 0.02564102564102564, -2e-05, 0.0, 0.0, 0.0], [0.02564102564102564, 0.07692307692307693, 0.02564102564102564, 0.02564102564102564, -2e-05, -1e-05, -1e-05, -1e-05, 0.02564102564102564, 0.02564102564102564], [0.02564102564102564, 0.05128205128205128, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0, 0.0], [0.0, 0.05128205128205128, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.02564102564102564, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, 0.0], [-1e-05, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-2e-05, -2e-05, 0.02564102564102564, 0.02564102564102564, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
323,10_easy_pruned,5,50,shutter,blocking,False,True,2,square,2,True,23,20,1,"[[0.0, 0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.0, 0.05555555555555555], [0.0, 0.0, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [0.0, 0.0, 0.0, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.0, 0.0, -1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0, -1e-05], [-1e-05, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.05555555555555555, 0.16666666666666666], [-1e-05, -1e-05, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.1111111111111111], [-2e-05, -2e-05, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.05555555555555555, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -2e-05, -2e-05, -2e-05, 0.0, 0.0]]"
