,entropy,condition
842,1.3005378526484126,Full
843,1.2034123059042185,Full
844,1.3631603614165144,Full
845,1.2246156598260423,Full
846,1.2231330224567523,Full
847,1.0436147250568448,Full
848,1.264432205057479,Full
849,1.1932959594820274,Full
850,1.0789380464921927,Full
851,1.2992929779331537,Full
852,1.3477136284863884,Full
853,1.1321062173179017,Full
854,1.2809894936763546,Full
855,1.1502253333519348,Full
856,1.1373541004465015,Full
857,1.2635568664849408,Full
858,1.2364739424380422,Full
859,1.1761618050837885,Full
860,1.0708057637405948,Full
861,1.2285771715046436,Full
862,1.307596037138975,Full
863,1.353651969783638,Full
864,1.2376039794623934,Full
865,1.1097194367729233,Full
866,1.0974963776677429,Full
867,0.9858912746418074,Full
868,1.2326698097361308,Full
869,1.2721711839263987,Full
870,1.216244167804868,Full
871,1.1786613127533825,Full
872,1.3392803478062913,Full
873,1.3615983471732278,Full
874,1.3346364761293155,Full
875,1.3718051145098868,Full
876,1.0526503042105082,Full
877,1.1485936724105612,Full
878,1.0161113106482424,Full
879,1.245153051697109,Full
880,1.0970012599284982,Full
881,1.3651452241665605,Full
882,1.0949890480393163,Full
883,1.0130882137789703,Full
884,1.164852324945923,Full
885,1.242984305950194,Full
886,1.2804029325146953,Full
887,1.399829509024849,Full
888,1.2813605135959036,Full
889,1.2288322990997305,Full
890,1.1403057953595188,Full
891,1.1892414482978566,Full
892,1.1848224312789117,Full
893,0.9428103292854264,Full
894,1.2738135141341562,Full
895,1.192962636198645,Full
896,1.4451247721352714,Full
897,1.320997895224242,Full
898,1.3310074838655803,Full
899,1.1903404903374752,Full
900,1.1406455701629727,Full
901,1.2892249526939388,Full
902,1.133656262547011,Full
903,1.427674181484605,Full
904,1.301518924588721,Full
905,1.466531765335648,Full
906,1.4407697276574807,Full
907,1.3578807776798685,Full
908,1.061434701523432,Full
909,1.046445585543697,Full
910,1.326461389722549,Full
911,1.1118251430236676,Full
912,1.23758466807513,Full
913,1.2640271284940656,Full
914,1.3686629716684846,Full
915,1.3533134482206925,Full
916,1.3829211963963883,Full
917,1.044362805658999,Full
918,1.3090626249158788,Full
919,1.3965755983680277,Full
920,1.2887665096067866,Full
921,1.3999830824810573,Full
922,1.2345557889886223,Full
923,1.1239116989903017,Full
924,1.3616049888819841,Full
925,1.1586065509842365,Full
926,1.3161884449750918,Full
927,1.1422392105181187,Full
928,1.1681529174698397,Full
929,1.2557657004952323,Full
930,1.1615319315190151,Full
931,1.0419410056972078,Full
932,1.1907067645260032,Full
933,1.2534210850675453,Full
934,1.1230949749502237,Full
935,1.2996051334402892,Full
936,1.3259286646578177,Full
937,1.0866599276322377,Full
938,1.1820927307205966,Full
939,1.107696570983739,Full
940,1.358153625754109,Full
941,1.278827894883631,Full
942,1.2272000984293836,Full
943,1.2745994454484597,Full
944,1.244063456136256,Full
945,1.313915410295849,Full
946,1.1344563537493313,Full
947,1.3460822144528635,Full
948,1.238438140027102,Full
949,1.1300238746362243,Full
950,1.395611761864692,Full
951,1.3952190286248871,Full
952,1.2382089762287594,Full
953,1.2012748872128909,Full
954,1.2581223417800445,Full
955,1.142239210518119,Full
956,1.2530462261125415,Full
957,1.1569288307805183,Full
958,1.2435818319647651,Full
959,1.076137120390461,Full
960,1.17497832889087,Full
961,1.1751404074896965,Full
962,1.4276659867428787,Full
963,1.3592697183714582,Full
964,1.2896043309468979,Full
965,1.4836505146580907,Full
966,1.1973639947961177,Full
967,1.27214097082981,Full
968,1.325646389887308,Full
969,1.1895429106210476,Full
970,1.2243948034259422,Full
971,1.0539343855187617,Full
972,1.369264741713319,Full
973,1.05260141094353,Full
974,1.095664035542444,Full
975,1.3019513590662217,Full
976,1.4049642168168104,Full
977,1.401774148777774,Full
978,1.2303887492913106,Full
979,1.2600242177942393,Full
980,1.158011978592156,Full
981,1.1375984137085076,Full
982,1.2557995615448203,Full
983,1.3692643496222565,Full
984,1.3430807030966498,Full
985,1.2872471128029226,Full
986,1.1676929328401415,Full
987,1.2824746787307686,Full
988,1.1364513128122937,Full
989,1.2295820676055655,Full
990,1.3566310818601721,Full
991,1.102519235788103,Full
992,1.4997033869174197,Full
993,1.1503873651521113,Full
994,1.2414981585594476,Full
995,1.2568808582629498,Full
996,1.4308746082777914,Full
997,1.093084972561408,Full
998,1.3642265752757443,Full
999,1.2854011015856546,Full
1000,0.3404997784712986,Full
1001,0.19144408195771734,Full
1002,0.3576271598532216,Full
1003,0.0,Full
1004,0.0,Full
1005,0.34883209584303193,Full
1006,0.37677016125643675,Full
1007,0.37677016125643675,Full
1008,0.1461447460085638,Full
1009,0.3669249912727096,Full
1010,0.17884491271684755,Full
