position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition
4_5,wrong,244535,4dc50d03,reset,logs/6_easy_pruned_dec19,1,58.979,1511198539475,1511198480496,20,True,1,"6,easy,pruned"
0_4,wrong,252856,4dc50d03,click,logs/6_easy_pruned_dec19,2,8.321,1511198547796,1511198539475,21,False,2,"6,easy,pruned"
0_5,wrong,255032,4dc50d03,click,logs/6_easy_pruned_dec19,1,2.176,1511198549972,1511198547796,22,False,3,"6,easy,pruned"
3_1,wrong,273369,4dc50d03,click,logs/6_easy_pruned_dec19,2,18.337,1511198568309,1511198549972,23,False,4,"6,easy,pruned"
4_1,wrong,275201,4dc50d03,click,logs/6_easy_pruned_dec19,1,1.832,1511198570141,1511198568309,24,False,5,"6,easy,pruned"
2_5,wrong,283041,4dc50d03,click,logs/6_easy_pruned_dec19,2,7.84,1511198577981,1511198570141,25,False,6,"6,easy,pruned"
1_4,wrong,291241,4dc50d03,click,logs/6_easy_pruned_dec19,1,8.2,1511198586181,1511198577981,26,False,7,"6,easy,pruned"
1_5,wrong,292961,4dc50d03,click,logs/6_easy_pruned_dec19,2,1.72,1511198587901,1511198586181,27,False,8,"6,easy,pruned"
2_5,wrong,315336,4dc50d03,reset,logs/6_easy_pruned_dec19,1,4.933,1511198610276,1511198605343,28,True,1,"6,easy,pruned"
3_1,wrong,319864,4dc50d03,click,logs/6_easy_pruned_dec19,2,4.528,1511198614804,1511198610276,29,False,2,"6,easy,pruned"
4_1,wrong,321551,4dc50d03,click,logs/6_easy_pruned_dec19,1,1.687,1511198616491,1511198614804,30,False,3,"6,easy,pruned"
0_4,wrong,325913,4dc50d03,click,logs/6_easy_pruned_dec19,2,4.362,1511198620853,1511198616491,31,False,4,"6,easy,pruned"
0_5,wrong,326456,4dc50d03,click,logs/6_easy_pruned_dec19,1,0.543,1511198621396,1511198620853,32,False,5,"6,easy,pruned"
1_5,wrong,329304,4dc50d03,click,logs/6_easy_pruned_dec19,2,2.848,1511198624244,1511198621396,33,False,6,"6,easy,pruned"
1_4,wrong,338537,4dc50d03,click,logs/6_easy_pruned_dec19,1,9.233,1511198633477,1511198624244,34,False,7,"6,easy,pruned"
4_5,wrong,352296,4dc50d03,click,logs/6_easy_pruned_dec19,2,13.759,1511198647236,1511198633477,35,False,8,"6,easy,pruned"
4_1,wrong,362127,4dc50d03,reset,logs/6_easy_pruned_dec19,1,7.357,1511198657067,1511198649710,36,True,1,"6,easy,pruned"
0_4,wrong,365464,4dc50d03,click,logs/6_easy_pruned_dec19,2,3.337,1511198660404,1511198657067,37,False,2,"6,easy,pruned"
0_5,wrong,365855,4dc50d03,click,logs/6_easy_pruned_dec19,1,0.391,1511198660795,1511198660404,38,False,3,"6,easy,pruned"
4_4,wrong,370392,4dc50d03,click,logs/6_easy_pruned_dec19,2,4.537,1511198665332,1511198660795,39,False,4,"6,easy,pruned"
4_5,wrong,370753,4dc50d03,click,logs/6_easy_pruned_dec19,1,0.361,1511198665693,1511198665332,40,False,5,"6,easy,pruned"
2_5,wrong,373472,4dc50d03,click,logs/6_easy_pruned_dec19,2,2.719,1511198668412,1511198665693,41,False,6,"6,easy,pruned"
1_5,wrong,375792,4dc50d03,click,logs/6_easy_pruned_dec19,1,2.32,1511198670732,1511198668412,42,False,7,"6,easy,pruned"
1_4,wrong,390280,4dc50d03,undo,logs/6_easy_pruned_dec19,1,1.963,1511198685220,1511198683257,43,False,7,"6,easy,pruned"
1_5,wrong,391168,4dc50d03,click,logs/6_easy_pruned_dec19,2,0.888,1511198686108,1511198685220,44,False,8,"6,easy,pruned"
1_4,wrong,458367,4dc50d03,reset,logs/6_easy_pruned_dec19,1,63.845,1511198753307,1511198689462,45,True,1,"6,easy,pruned"
1_5,wrong,463209,4dc50d03,click,logs/6_easy_pruned_dec19,2,4.842,1511198758149,1511198753307,46,False,2,"6,easy,pruned"
3_1,wrong,468632,4dc50d03,click,logs/6_easy_pruned_dec19,1,5.423,1511198763572,1511198758149,47,False,3,"6,easy,pruned"
0_4,wrong,482608,4dc50d03,click,logs/6_easy_pruned_dec19,2,13.976,1511198777548,1511198763572,48,False,4,"6,easy,pruned"
0_5,wrong,483024,4dc50d03,click,logs/6_easy_pruned_dec19,1,0.416,1511198777964,1511198777548,49,False,5,"6,easy,pruned"
1_5,wrong,3,4dfbc07c,,logs/6_easy_pruned_dec19,1,0.003,1513603465751,1513603465748,1,True,1,"6,easy,pruned"
4_5,validatedCorrect,0,55a709fd,,logs/6_easy_pruned_dec19,1,0.0,1512311692813,1512311692813,1,True,1,"6,easy,pruned"
3_1,validatedCorrect,20024,55a709fd,click,logs/6_easy_pruned_dec19,2,20.024,1512311712837,1512311692813,2,False,2,"6,easy,pruned"
4_1,validatedCorrect,22962,55a709fd,click,logs/6_easy_pruned_dec19,1,2.938,1512311715775,1512311712837,3,False,3,"6,easy,pruned"
1_5,validatedCorrect,50962,55a709fd,click,logs/6_easy_pruned_dec19,2,28.0,1512311743775,1512311715775,4,False,4,"6,easy,pruned"
4_1,validatedCorrect,82076,55a709fd,reset,logs/6_easy_pruned_dec19,1,2.329,1512311774889,1512311772560,5,True,1,"6,easy,pruned"
1_5,validatedCorrect,93766,55a709fd,click,logs/6_easy_pruned_dec19,2,11.69,1512311786579,1512311774889,6,False,2,"6,easy,pruned"
1_5,validatedCorrect,219450,55a709fd,reset,logs/6_easy_pruned_dec19,1,1.735,1512311912263,1512311910528,7,True,1,"6,easy,pruned"
4_4,validatedCorrect,222070,55a709fd,click,logs/6_easy_pruned_dec19,2,2.62,1512311914883,1512311912263,8,False,2,"6,easy,pruned"
4_1,validatedCorrect,237213,55a709fd,reset,logs/6_easy_pruned_dec19,1,8.923,1512311930026,1512311921103,9,True,1,"6,easy,pruned"
4_4,validatedCorrect,238210,55a709fd,click,logs/6_easy_pruned_dec19,2,0.997,1512311931023,1512311930026,10,False,2,"6,easy,pruned"
4_5,validatedCorrect,239510,55a709fd,click,logs/6_easy_pruned_dec19,1,1.3,1512311932323,1512311931023,11,False,3,"6,easy,pruned"
1_5,validatedCorrect,248503,55a709fd,click,logs/6_easy_pruned_dec19,2,8.993,1512311941316,1512311932323,12,False,4,"6,easy,pruned"
5_5,validatedCorrect,269726,55a709fd,click,logs/6_easy_pruned_dec19,1,21.223,1512311962539,1512311941316,13,False,5,"6,easy,pruned"
2_5,validatedCorrect,270636,55a709fd,click,logs/6_easy_pruned_dec19,2,0.91,1512311963449,1512311962539,14,False,6,"6,easy,pruned"
5_4,validatedCorrect,297361,55a709fd,click,logs/6_easy_pruned_dec19,1,26.725,1512311990174,1512311963449,15,False,7,"6,easy,pruned"
5_3,validatedCorrect,297871,55a709fd,click,logs/6_easy_pruned_dec19,2,0.51,1512311990684,1512311990174,16,False,8,"6,easy,pruned"
4_5,validatedCorrect,316540,55a709fd,reset,logs/6_easy_pruned_dec19,1,5.82,1512312009353,1512312003533,17,True,1,"6,easy,pruned"
4_1,validatedCorrect,317477,55a709fd,click,logs/6_easy_pruned_dec19,2,0.937,1512312010290,1512312009353,18,False,2,"6,easy,pruned"
4_4,validatedCorrect,320336,55a709fd,click,logs/6_easy_pruned_dec19,1,2.859,1512312013149,1512312010290,19,False,3,"6,easy,pruned"
3_1,validatedCorrect,328447,55a709fd,click,logs/6_easy_pruned_dec19,2,8.111,1512312021260,1512312013149,20,False,4,"6,easy,pruned"
4_1,validatedCorrect,335488,55a709fd,reset,logs/6_easy_pruned_dec19,1,6.08,1512312028301,1512312022221,21,True,1,"6,easy,pruned"
1_4,wrong,1,58e72ee8,,logs/6_easy_pruned_dec19,1,0.001,1512321002838,1512321002837,1,True,1,"6,easy,pruned"
1_5,wrong,5462,58e72ee8,click,logs/6_easy_pruned_dec19,2,5.461,1512321008299,1512321002838,2,False,2,"6,easy,pruned"
0_4,wrong,6258,58e72ee8,click,logs/6_easy_pruned_dec19,1,0.796,1512321009095,1512321008299,3,False,3,"6,easy,pruned"
3_1,wrong,12112,58e72ee8,click,logs/6_easy_pruned_dec19,2,5.854,1512321014949,1512321009095,4,False,4,"6,easy,pruned"
4_4,wrong,14225,58e72ee8,click,logs/6_easy_pruned_dec19,1,2.113,1512321017062,1512321014949,5,False,5,"6,easy,pruned"
1_5,wrong,38122,58e72ee8,reset,logs/6_easy_pruned_dec19,1,22.041,1512321040959,1512321018918,6,True,1,"6,easy,pruned"
1_4,wrong,41278,58e72ee8,click,logs/6_easy_pruned_dec19,2,3.156,1512321044115,1512321040959,7,False,2,"6,easy,pruned"
2_5,wrong,46317,58e72ee8,click,logs/6_easy_pruned_dec19,1,5.039,1512321049154,1512321044115,8,False,3,"6,easy,pruned"
4_5,wrong,47849,58e72ee8,click,logs/6_easy_pruned_dec19,2,1.532,1512321050686,1512321049154,9,False,4,"6,easy,pruned"
0_5,wrong,48921,58e72ee8,click,logs/6_easy_pruned_dec19,1,1.072,1512321051758,1512321050686,10,False,5,"6,easy,pruned"
1_5,wrong,53921,58e72ee8,reset,logs/6_easy_pruned_dec19,1,1.655,1512321056758,1512321055103,11,True,1,"6,easy,pruned"
1_4,wrong,55245,58e72ee8,click,logs/6_easy_pruned_dec19,2,1.324,1512321058082,1512321056758,12,False,2,"6,easy,pruned"
2_5,wrong,57060,58e72ee8,click,logs/6_easy_pruned_dec19,1,1.815,1512321059897,1512321058082,13,False,3,"6,easy,pruned"
4_5,wrong,58575,58e72ee8,click,logs/6_easy_pruned_dec19,2,1.515,1512321061412,1512321059897,14,False,4,"6,easy,pruned"
0_5,wrong,59253,58e72ee8,click,logs/6_easy_pruned_dec19,1,0.678,1512321062090,1512321061412,15,False,5,"6,easy,pruned"
1_5,wrong,95002,58e72ee8,reset,logs/6_easy_pruned_dec19,1,34.083,1512321097839,1512321063756,16,True,1,"6,easy,pruned"
1_4,wrong,97054,58e72ee8,click,logs/6_easy_pruned_dec19,2,2.052,1512321099891,1512321097839,17,False,2,"6,easy,pruned"
2_5,wrong,98410,58e72ee8,click,logs/6_easy_pruned_dec19,1,1.356,1512321101247,1512321099891,18,False,3,"6,easy,pruned"
0_5,wrong,99846,58e72ee8,click,logs/6_easy_pruned_dec19,2,1.436,1512321102683,1512321101247,19,False,4,"6,easy,pruned"
4_5,wrong,100628,58e72ee8,click,logs/6_easy_pruned_dec19,1,0.782,1512321103465,1512321102683,20,False,5,"6,easy,pruned"
2_5,validatedCorrect,2,62b5140d,,logs/6_easy_pruned_dec19,1,0.002,1511199970989,1511199970987,1,True,1,"6,easy,pruned"
2_5,wrong,2,67abc3ab,,logs/6_easy_pruned_dec19,1,0.002,1513604448774,1513604448772,1,True,1,"6,easy,pruned"
4_4,wrong,2368,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.366,1513604451140,1513604448774,2,False,2,"6,easy,pruned"
1_5,wrong,4053,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.685,1513604452825,1513604451140,3,False,3,"6,easy,pruned"
4_5,wrong,5251,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.198,1513604454023,1513604452825,4,False,4,"6,easy,pruned"
4_5,wrong,22008,67abc3ab,reset,logs/6_easy_pruned_dec19,1,10.481,1513604470780,1513604460299,5,True,1,"6,easy,pruned"
4_4,wrong,30081,67abc3ab,click,logs/6_easy_pruned_dec19,2,8.073,1513604478853,1513604470780,6,False,2,"6,easy,pruned"
2_5,wrong,31189,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.108,1513604479961,1513604478853,7,False,3,"6,easy,pruned"
4_1,wrong,35557,67abc3ab,click,logs/6_easy_pruned_dec19,2,4.368,1513604484329,1513604479961,8,False,4,"6,easy,pruned"
1_5,wrong,37917,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.36,1513604486689,1513604484329,9,False,5,"6,easy,pruned"
4_5,wrong,56750,67abc3ab,reset,logs/6_easy_pruned_dec19,1,15.986,1513604505522,1513604489536,10,True,1,"6,easy,pruned"
4_1,wrong,59884,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.134,1513604508656,1513604505522,11,False,2,"6,easy,pruned"
4_4,wrong,61224,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.34,1513604509996,1513604508656,12,False,3,"6,easy,pruned"
2_5,wrong,65664,67abc3ab,click,logs/6_easy_pruned_dec19,2,4.44,1513604514436,1513604509996,13,False,4,"6,easy,pruned"
1_4,wrong,74097,67abc3ab,reset,logs/6_easy_pruned_dec19,1,2.642,1513604522869,1513604520227,14,True,1,"6,easy,pruned"
4_4,wrong,77600,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.503,1513604526372,1513604522869,15,False,2,"6,easy,pruned"
4_1,wrong,80387,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.787,1513604529159,1513604526372,16,False,3,"6,easy,pruned"
1_5,wrong,83657,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.27,1513604532429,1513604529159,17,False,4,"6,easy,pruned"
1_5,wrong,94225,67abc3ab,undo,logs/6_easy_pruned_dec19,2,6.199,1513604542997,1513604536798,18,False,4,"6,easy,pruned"
4_5,wrong,95475,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.25,1513604544247,1513604542997,19,False,5,"6,easy,pruned"
5_4,wrong,102767,67abc3ab,click,logs/6_easy_pruned_dec19,2,7.292,1513604551539,1513604544247,20,False,6,"6,easy,pruned"
5_5,wrong,103684,67abc3ab,click,logs/6_easy_pruned_dec19,1,0.917,1513604552456,1513604551539,21,False,7,"6,easy,pruned"
4_5,wrong,122994,67abc3ab,reset,logs/6_easy_pruned_dec19,1,8.688,1513604571766,1513604563078,22,True,1,"6,easy,pruned"
3_1,wrong,125868,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.874,1513604574640,1513604571766,23,False,2,"6,easy,pruned"
4_1,wrong,127324,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.456,1513604576096,1513604574640,24,False,3,"6,easy,pruned"
5_5,wrong,135826,67abc3ab,click,logs/6_easy_pruned_dec19,2,8.502,1513604584598,1513604576096,25,False,4,"6,easy,pruned"
2_5,wrong,137050,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.224,1513604585822,1513604584598,26,False,5,"6,easy,pruned"
4_1,wrong,147574,67abc3ab,reset,logs/6_easy_pruned_dec19,1,6.592,1513604596346,1513604589754,27,True,1,"6,easy,pruned"
2_5,wrong,149809,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.235,1513604598581,1513604596346,28,False,2,"6,easy,pruned"
2_5,wrong,160158,67abc3ab,reset,logs/6_easy_pruned_dec19,1,7.676,1513604608930,1513604601254,29,True,1,"6,easy,pruned"
4_1,wrong,162303,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.145,1513604611075,1513604608930,30,False,2,"6,easy,pruned"
4_1,wrong,166886,67abc3ab,reset,logs/6_easy_pruned_dec19,1,1.155,1513604615658,1513604614503,31,True,1,"6,easy,pruned"
2_5,wrong,172733,67abc3ab,click,logs/6_easy_pruned_dec19,2,5.847,1513604621505,1513604615658,32,False,2,"6,easy,pruned"
1_4,wrong,173865,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.132,1513604622637,1513604621505,33,False,3,"6,easy,pruned"
4_4,wrong,190842,67abc3ab,reset,logs/6_easy_pruned_dec19,1,11.489,1513604639614,1513604628125,34,True,1,"6,easy,pruned"
3_1,wrong,193120,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.278,1513604641892,1513604639614,35,False,2,"6,easy,pruned"
4_1,wrong,194162,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.042,1513604642934,1513604641892,36,False,3,"6,easy,pruned"
2_5,wrong,202465,67abc3ab,click,logs/6_easy_pruned_dec19,2,8.303,1513604651237,1513604642934,37,False,4,"6,easy,pruned"
1_4,wrong,203780,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.315,1513604652552,1513604651237,38,False,5,"6,easy,pruned"
0_5,wrong,214794,67abc3ab,reset,logs/6_easy_pruned_dec19,1,5.489,1513604663566,1513604658077,39,True,1,"6,easy,pruned"
4_5,wrong,218214,67abc3ab,reset,logs/6_easy_pruned_dec19,1,1.286,1513604666986,1513604665700,40,True,1,"6,easy,pruned"
4_4,wrong,219958,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.744,1513604668730,1513604666986,41,False,2,"6,easy,pruned"
2_5,wrong,222289,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.331,1513604671061,1513604668730,42,False,3,"6,easy,pruned"
1_5,wrong,234509,67abc3ab,reset,logs/6_easy_pruned_dec19,1,9.251,1513604683281,1513604674030,43,True,1,"6,easy,pruned"
3_1,wrong,238127,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.618,1513604686899,1513604683281,44,False,2,"6,easy,pruned"
4_1,wrong,239898,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.771,1513604688670,1513604686899,45,False,3,"6,easy,pruned"
2_5,wrong,242736,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.838,1513604691508,1513604688670,46,False,4,"6,easy,pruned"
1_4,wrong,244030,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.294,1513604692802,1513604691508,47,False,5,"6,easy,pruned"
1_5,wrong,293657,67abc3ab,reset,logs/6_easy_pruned_dec19,1,7.307,1513604742429,1513604735122,48,True,1,"6,easy,pruned"
3_1,wrong,296930,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.273,1513604745702,1513604742429,49,False,2,"6,easy,pruned"
4_1,wrong,300002,67abc3ab,click,logs/6_easy_pruned_dec19,1,3.072,1513604748774,1513604745702,50,False,3,"6,easy,pruned"
1_4,wrong,305180,67abc3ab,click,logs/6_easy_pruned_dec19,2,5.178,1513604753952,1513604748774,51,False,4,"6,easy,pruned"
2_5,wrong,306333,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.153,1513604755105,1513604753952,52,False,5,"6,easy,pruned"
0_5,wrong,308057,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.724,1513604756829,1513604755105,53,False,6,"6,easy,pruned"
1_4,wrong,339100,67abc3ab,reset,logs/6_easy_pruned_dec19,1,28.915,1513604787872,1513604758957,54,True,1,"6,easy,pruned"
1_5,wrong,342945,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.845,1513604791717,1513604787872,55,False,2,"6,easy,pruned"
1_4,wrong,360116,67abc3ab,reset,logs/6_easy_pruned_dec19,1,11.001,1513604808888,1513604797887,56,True,1,"6,easy,pruned"
1_5,wrong,361478,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.362,1513604810250,1513604808888,57,False,2,"6,easy,pruned"
0_4,wrong,364769,67abc3ab,click,logs/6_easy_pruned_dec19,1,3.291,1513604813541,1513604810250,58,False,3,"6,easy,pruned"
2_5,wrong,368194,67abc3ab,undo,logs/6_easy_pruned_dec19,1,0.843,1513604816966,1513604816123,59,False,3,"6,easy,pruned"
4_5,wrong,369903,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.709,1513604818675,1513604816966,60,False,4,"6,easy,pruned"
4_4,wrong,376719,67abc3ab,click,logs/6_easy_pruned_dec19,1,6.816,1513604825491,1513604818675,61,False,5,"6,easy,pruned"
4_1,wrong,380725,67abc3ab,click,logs/6_easy_pruned_dec19,2,4.006,1513604829497,1513604825491,62,False,6,"6,easy,pruned"
3_1,wrong,382784,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.059,1513604831556,1513604829497,63,False,7,"6,easy,pruned"
1_5,wrong,390917,67abc3ab,reset,logs/6_easy_pruned_dec19,1,2.959,1513604839689,1513604836730,64,True,1,"6,easy,pruned"
1_4,wrong,394511,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.594,1513604843283,1513604839689,65,False,2,"6,easy,pruned"
2_5,wrong,396002,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.491,1513604844774,1513604843283,66,False,3,"6,easy,pruned"
3_1,wrong,398335,67abc3ab,click,logs/6_easy_pruned_dec19,2,2.333,1513604847107,1513604844774,67,False,4,"6,easy,pruned"
0_5,wrong,399723,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.388,1513604848495,1513604847107,68,False,5,"6,easy,pruned"
1_5,wrong,407577,67abc3ab,reset,logs/6_easy_pruned_dec19,1,5.084,1513604856349,1513604851265,69,True,1,"6,easy,pruned"
3_1,wrong,410585,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.008,1513604859357,1513604856349,70,False,2,"6,easy,pruned"
1_5,wrong,413129,67abc3ab,reset,logs/6_easy_pruned_dec19,1,0.906,1513604861901,1513604860995,71,True,1,"6,easy,pruned"
4_1,wrong,414101,67abc3ab,click,logs/6_easy_pruned_dec19,2,0.972,1513604862873,1513604861901,72,False,2,"6,easy,pruned"
3_1,wrong,418300,67abc3ab,click,logs/6_easy_pruned_dec19,1,4.199,1513604867072,1513604862873,73,False,3,"6,easy,pruned"
4_1,wrong,424995,67abc3ab,reset,logs/6_easy_pruned_dec19,1,2.706,1513604873767,1513604871061,74,True,1,"6,easy,pruned"
4_4,wrong,451178,67abc3ab,click,logs/6_easy_pruned_dec19,2,26.183,1513604899950,1513604873767,75,False,2,"6,easy,pruned"
4_5,wrong,453293,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.115,1513604902065,1513604899950,76,False,3,"6,easy,pruned"
2_5,wrong,459029,67abc3ab,click,logs/6_easy_pruned_dec19,2,5.736,1513604907801,1513604902065,77,False,4,"6,easy,pruned"
1_4,wrong,460220,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.191,1513604908992,1513604907801,78,False,5,"6,easy,pruned"
4_1,wrong,471490,67abc3ab,reset,logs/6_easy_pruned_dec19,1,5.83,1513604920262,1513604914432,79,True,1,"6,easy,pruned"
4_4,wrong,478260,67abc3ab,click,logs/6_easy_pruned_dec19,2,6.77,1513604927032,1513604920262,80,False,2,"6,easy,pruned"
4_5,wrong,479888,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.628,1513604928660,1513604927032,81,False,3,"6,easy,pruned"
2_5,wrong,489181,67abc3ab,click,logs/6_easy_pruned_dec19,2,9.293,1513604937953,1513604928660,82,False,4,"6,easy,pruned"
1_4,wrong,490460,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.279,1513604939232,1513604937953,83,False,5,"6,easy,pruned"
3_1,wrong,497306,67abc3ab,reset,logs/6_easy_pruned_dec19,1,5.674,1513604946078,1513604940404,84,True,1,"6,easy,pruned"
1_5,wrong,501661,67abc3ab,reset,logs/6_easy_pruned_dec19,1,2.219,1513604950433,1513604948214,85,True,1,"6,easy,pruned"
3_1,wrong,503350,67abc3ab,click,logs/6_easy_pruned_dec19,2,1.689,1513604952122,1513604950433,86,False,2,"6,easy,pruned"
4_1,wrong,504824,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.474,1513604953596,1513604952122,87,False,3,"6,easy,pruned"
2_5,wrong,508481,67abc3ab,click,logs/6_easy_pruned_dec19,2,3.657,1513604957253,1513604953596,88,False,4,"6,easy,pruned"
1_4,wrong,511693,67abc3ab,undo,logs/6_easy_pruned_dec19,2,0.591,1513604960465,1513604959874,89,False,4,"6,easy,pruned"
2_5,wrong,513996,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.303,1513604962768,1513604960465,90,False,5,"6,easy,pruned"
1_5,wrong,541023,67abc3ab,reset,logs/6_easy_pruned_dec19,1,2.672,1513604989795,1513604987123,91,True,1,"6,easy,pruned"
3_1,wrong,547565,67abc3ab,click,logs/6_easy_pruned_dec19,2,6.542,1513604996337,1513604989795,92,False,2,"6,easy,pruned"
4_1,wrong,550397,67abc3ab,click,logs/6_easy_pruned_dec19,1,2.832,1513604999169,1513604996337,93,False,3,"6,easy,pruned"
2_5,wrong,560442,67abc3ab,click,logs/6_easy_pruned_dec19,2,10.045,1513605009214,1513604999169,94,False,4,"6,easy,pruned"
1_4,wrong,563127,67abc3ab,undo,logs/6_easy_pruned_dec19,2,1.115,1513605011899,1513605010784,95,False,4,"6,easy,pruned"
2_5,wrong,565071,67abc3ab,click,logs/6_easy_pruned_dec19,1,1.944,1513605013843,1513605011899,96,False,5,"6,easy,pruned"
5_2,validatedCorrect,1,67abf219,,logs/6_easy_pruned_dec19,1,0.001,1513616281382,1513616281381,1,True,1,"6,easy,pruned"
5_3,validatedCorrect,5975,67abf219,click,logs/6_easy_pruned_dec19,2,5.974,1513616287356,1513616281382,2,False,2,"6,easy,pruned"
5_1,validatedCorrect,12972,67abf219,click,logs/6_easy_pruned_dec19,1,6.997,1513616294353,1513616287356,3,False,3,"6,easy,pruned"
5_4,validatedCorrect,16411,67abf219,click,logs/6_easy_pruned_dec19,2,3.439,1513616297792,1513616294353,4,False,4,"6,easy,pruned"
5_0,validatedCorrect,20252,67abf219,click,logs/6_easy_pruned_dec19,1,3.841,1513616301633,1513616297792,5,False,5,"6,easy,pruned"
5_5,validatedCorrect,29518,67abf219,undo,logs/6_easy_pruned_dec19,1,4.607,1513616310899,1513616306292,6,True,1,"6,easy,pruned"
5_4,validatedCorrect,31578,67abf219,click,logs/6_easy_pruned_dec19,2,2.06,1513616312959,1513616310899,7,False,2,"6,easy,pruned"
4_5,validatedCorrect,33708,67abf219,click,logs/6_easy_pruned_dec19,1,2.13,1513616315089,1513616312959,8,False,3,"6,easy,pruned"
4_4,validatedCorrect,36660,67abf219,click,logs/6_easy_pruned_dec19,2,2.952,1513616318041,1513616315089,9,False,4,"6,easy,pruned"
2_5,validatedCorrect,38696,67abf219,click,logs/6_easy_pruned_dec19,1,2.036,1513616320077,1513616318041,10,False,5,"6,easy,pruned"
5_5,validatedCorrect,55660,67abf219,undo,logs/6_easy_pruned_dec19,1,2.439,1513616337041,1513616334602,11,True,1,"6,easy,pruned"
4_5,validatedCorrect,57694,67abf219,click,logs/6_easy_pruned_dec19,2,2.034,1513616339075,1513616337041,12,False,2,"6,easy,pruned"
5_4,validatedCorrect,61480,67abf219,click,logs/6_easy_pruned_dec19,1,3.786,1513616342861,1513616339075,13,False,3,"6,easy,pruned"
4_4,validatedCorrect,72370,67abf219,undo,logs/6_easy_pruned_dec19,1,2.699,1513616353751,1513616351052,14,True,1,"6,easy,pruned"
4_1,validatedCorrect,75358,67abf219,click,logs/6_easy_pruned_dec19,2,2.988,1513616356739,1513616353751,15,False,2,"6,easy,pruned"
1_5,validatedCorrect,95228,67abf219,undo,logs/6_easy_pruned_dec19,1,13.389,1513616376609,1513616363220,16,True,1,"6,easy,pruned"
2_5,validatedCorrect,100507,67abf219,click,logs/6_easy_pruned_dec19,2,5.279,1513616381888,1513616376609,17,False,2,"6,easy,pruned"
1_4,validatedCorrect,108726,67abf219,undo,logs/6_easy_pruned_dec19,2,1.138,1513616390107,1513616388969,18,False,2,"6,easy,pruned"
2_5,validatedCorrect,112105,67abf219,click,logs/6_easy_pruned_dec19,1,3.379,1513616393486,1513616390107,19,False,3,"6,easy,pruned"
0_5,validatedCorrect,115623,67abf219,click,logs/6_easy_pruned_dec19,2,3.518,1513616397004,1513616393486,20,False,4,"6,easy,pruned"
1_4,validatedCorrect,120296,67abf219,undo,logs/6_easy_pruned_dec19,1,2.221,1513616401677,1513616399456,21,True,1,"6,easy,pruned"
1_5,validatedCorrect,121237,67abf219,click,logs/6_easy_pruned_dec19,2,0.941,1513616402618,1513616401677,22,False,2,"6,easy,pruned"
2_5,validatedCorrect,127704,67abf219,click,logs/6_easy_pruned_dec19,1,6.467,1513616409085,1513616402618,23,False,3,"6,easy,pruned"
4_5,validatedCorrect,129171,67abf219,click,logs/6_easy_pruned_dec19,2,1.467,1513616410552,1513616409085,24,False,4,"6,easy,pruned"
4_4,validatedCorrect,130225,67abf219,click,logs/6_easy_pruned_dec19,1,1.054,1513616411606,1513616410552,25,False,5,"6,easy,pruned"
