,userid,blocking_score,Unnamed: 0,board_size,win_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
1702,74e11ee8,160,24342.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.805532474,-2.093421355,-0.785816758
1703,74e11ee8,180,24885.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.793996672,-2.093421355,-0.776215578
1704,74e11ee8,200,25428.5,6,1875,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.7846101,-2.093421355,-0.768417967
1705,75bbec9c,2,6925,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.294252848,-3.14788122,-3.018699538
1706,75bbec9c,20,7468,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.112301059,-3.14788122,-2.823801229
1707,75bbec9c,40,8011,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.128496737,-3.14788122,-2.823295964
1708,75bbec9c,60,8554,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.160211508,-3.14788122,-2.839187416
1709,75bbec9c,80,9097,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.192197322,-3.14788122,-2.856453166
1710,75bbec9c,100,9640,10,505,-3.954654689,-3.266036655,-3.029665879,-3.422821248,-3.222035275,-3.14788122,-2.872801226
1711,75bbec9c,120,23486.5,10,1875,-3.954654689,-3.266036655,-3.029665879,-3.618989902,-3.444704148,-3.14788122,-2.906591097
1712,75bbec9c,140,24029.5,10,1875,-3.954654689,-3.266036655,-3.029665879,-3.618989902,-3.472761196,-3.14788122,-2.923775002
1713,75bbec9c,160,24572.5,10,1875,-3.954654689,-3.266036655,-3.029665879,-3.618989902,-3.498585104,-3.14788122,-2.939521615
1714,75bbec9c,180,25115.5,10,1875,-3.954654689,-3.266036655,-3.029665879,-3.618989902,-3.522468511,-3.14788122,-2.954011546
1715,75bbec9c,200,25658.5,10,1875,-3.954654689,-3.266036655,-3.029665879,-3.618989902,-3.544667601,-3.14788122,-2.96740849
1716,75ffd9e8,2,6773,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.986184975,-2.870636293,-2.846510621
1717,75ffd9e8,20,7316,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.787437958,-2.890535355,-2.849480239
1718,75ffd9e8,40,7859,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.739859252,-2.908858147,-2.887760328
1719,75ffd9e8,60,8402,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.724091201,-2.924413505,-2.925281306
1720,75ffd9e8,80,8945,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.720613899,-2.937946536,-2.959583078
1721,75ffd9e8,100,9488,10,505,-3.8888898,-4.087288442,-3.934448874,-4.066029801,-3.722892545,-2.949931991,-2.990570678
1722,75ffd9e8,120,23334.5,10,1875,-4.068645651,-4.210152627,-4.092003976,-4.476714893,-4.013128517,-3.1249453,-3.194869722
1723,75ffd9e8,140,23877.5,10,1875,-4.068645651,-4.210152627,-4.092003976,-4.476714893,-4.012602996,-3.134708792,-3.223648078
1724,75ffd9e8,160,24420.5,10,1875,-4.068645651,-4.210152627,-4.092003976,-4.476714893,-4.014000416,-3.143648157,-3.250014448
1725,75ffd9e8,180,24963.5,10,1875,-4.068645651,-4.210152627,-4.092003976,-4.476714893,-4.016682583,-3.151892887,-3.274321721
1726,75ffd9e8,200,25506.5,10,1875,-4.068645651,-4.210152627,-4.092003976,-4.476714893,-4.020244095,-3.15954395,-3.296858001
1727,76abf978,2,7002,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.347045066,-3.969687553,-3.959336194
1728,76abf978,20,7545,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.352773557,-3.969687553,-3.941438494
1729,76abf978,40,8088,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.375900481,-3.969687553,-3.948884721
1730,76abf978,60,8631,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.401606534,-3.969687553,-3.960757616
1731,76abf978,80,9174,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.428091857,-3.969687553,-3.974475952
1732,76abf978,100,9717,10,505,-3.849295602,-3.677192749,-3.615861763,-4.354764683,-4.453957593,-3.969687553,-3.988473107
1733,76abf978,120,23563.5,10,1875,-3.887410416,-3.712351168,-3.679450442,-5.010215556,-5.038261021,-4.238996658,-4.20401194
1734,76abf978,140,24106.5,10,1875,-3.887410416,-3.712351168,-3.679450442,-5.010215556,-5.055704116,-4.238996658,-4.213523565
1735,76abf978,160,24649.5,10,1875,-3.887410416,-3.712351168,-3.679450442,-5.010215556,-5.072525135,-4.238996658,-4.222862522
1736,76abf978,180,25192.5,10,1875,-3.887410416,-3.712351168,-3.679450442,-5.010215556,-5.088723516,-4.238996658,-4.231965157
1737,76abf978,200,25735.5,10,1875,-3.887410416,-3.712351168,-3.679450442,-5.010215556,-5.10432544,-4.238996658,-4.240807328
1738,76bfdf0b,2,6967,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.575345124,-3.38463566,-3.38873246
1739,76bfdf0b,20,7510,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.644908395,-3.398514521,-3.52117953
1740,76bfdf0b,40,8053,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.725958234,-3.411404024,-3.635337861
1741,76bfdf0b,60,8596,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.796476207,-3.422392834,-3.725162129
1742,76bfdf0b,80,9139,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.859196279,-3.431971447,-3.799173775
1743,76bfdf0b,100,9682,10,505,-4.15545564,-3.985428141,-3.986890608,-4.582747045,-4.915339421,-3.440461671,-3.862017447
1744,76bfdf0b,120,23528.5,10,1875,-4.241044287,-4.055714554,-4.066459835,-5.079348777,-5.432122387,-3.48941786,-4.05681322
1745,76bfdf0b,140,24071.5,10,1875,-4.241044287,-4.055714554,-4.066459835,-5.079348777,-5.479085066,-3.496337232,-4.115605671
1746,76bfdf0b,160,24614.5,10,1875,-4.241044287,-4.055714554,-4.066459835,-5.079348777,-5.522198734,-3.502671063,-4.168224412
1747,76bfdf0b,180,25157.5,10,1875,-4.241044287,-4.055714554,-4.066459835,-5.079348777,-5.562085285,-3.508510864,-4.215839905
1748,76bfdf0b,200,25700.5,10,1875,-4.241044287,-4.055714554,-4.066459835,-5.079348777,-5.599229334,-3.513928223,-4.259319464
1749,76c104da,2,6926,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.616699875,-5.578881668,-5.491869646
1750,76c104da,20,7469,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.505380622,-5.578881668,-5.435807861
1751,76c104da,40,8012,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.551724265,-5.578881668,-5.501199637
1752,76c104da,60,8555,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.601298613,-5.578881668,-5.560063241
1753,76c104da,80,9098,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.645523648,-5.578881668,-5.609843797
1754,76c104da,100,9641,10,505,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.684328297,-5.578881668,-5.652343755
1755,76c104da,120,23487.5,10,1875,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.773319531,-5.578881668,-5.753655733
1756,76c104da,140,24030.5,10,1875,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.811527414,-5.578881668,-5.794331086
1757,76c104da,160,24573.5,10,1875,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.845949636,-5.578881668,-5.830670626
1758,76c104da,180,25116.5,10,1875,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.877237552,-5.578881668,-5.863491232
1759,76c104da,200,25659.5,10,1875,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.905897235,-5.578881668,-5.893404157
1760,76f6a1e9,2,7038,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.443809913,-2.390266714,-2.377682131
1761,76f6a1e9,20,7581,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.441782216,-2.350774381,-2.417525816
1762,76f6a1e9,40,8124,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.482611036,-2.342146308,-2.480903908
1763,76f6a1e9,60,8667,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.524180858,-2.33853724,-2.533996551
1764,76f6a1e9,80,9210,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.563185586,-2.336781147,-2.578715252
1765,76f6a1e9,100,9753,10,505,-4.487680866,-3.453879837,-3.292555227,-3.480914741,-3.59908314,-2.335928039,-2.617140256
1766,76f6a1e9,120,23599.5,10,1875,-4.518704951,-3.495075327,-3.346171452,-3.910545263,-3.985593426,-2.381151033,-2.740378862
1767,76f6a1e9,140,24142.5,10,1875,-4.518704951,-3.495075327,-3.346171452,-3.910545263,-4.01304436,-2.38106657,-2.776101922
1768,76f6a1e9,160,24685.5,10,1875,-4.518704951,-3.495075327,-3.346171452,-3.910545263,-4.038640197,-2.381177921,-2.808186142
1769,76f6a1e9,180,25228.5,10,1875,-4.518704951,-3.495075327,-3.346171452,-3.910545263,-4.062625556,-2.381417576,-2.837311671
1770,76f6a1e9,200,25771.5,10,1875,-4.518704951,-3.495075327,-3.346171452,-3.910545263,-4.085206331,-2.381742936,-2.863985357
1771,77ba7edc,2,6805,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.198968778,-4.218656308,-4.19756597
1772,77ba7edc,20,7348,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.21432041,-4.218656308,-4.189059583
1773,77ba7edc,40,7891,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.2658149,-4.218656308,-4.22648793
1774,77ba7edc,60,8434,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.317130217,-4.218656308,-4.265275866
1775,77ba7edc,80,8977,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.365728007,-4.218656308,-4.302191803
1776,77ba7edc,100,9520,10,505,-3.773868934,-4.033816662,-3.986797919,-4.216292696,-4.410902628,-4.218656308,-4.336504072
1777,77ba7edc,120,23366.5,10,1875,-3.908154336,-4.099627348,-4.093601824,-4.56200567,-4.672455845,-4.353153529,-4.437265805
1778,77ba7edc,140,23909.5,10,1875,-3.908154336,-4.099627348,-4.093601824,-4.56200567,-4.704551122,-4.353153529,-4.46344594
1779,77ba7edc,160,24452.5,10,1875,-3.908154336,-4.099627348,-4.093601824,-4.56200567,-4.735097504,-4.353153529,-4.488139306
1780,77ba7edc,180,24995.5,10,1875,-3.908154336,-4.099627348,-4.093601824,-4.56200567,-4.764202315,-4.353153529,-4.511490224
1781,77ba7edc,200,25538.5,10,1875,-3.908154336,-4.099627348,-4.093601824,-4.56200567,-4.791980685,-4.353153529,-4.533634388
1782,7acbc3e2,2,6883,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-3.030311573,-2.394222942,-2.331555254
1783,7acbc3e2,20,7426,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-2.848852083,-2.398375405,-2.358116539
1784,7acbc3e2,40,7969,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-2.833338773,-2.402133033,-2.394079524
1785,7acbc3e2,60,8512,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-2.83385416,-2.405320322,-2.418887344
1786,7acbc3e2,80,9055,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-2.840414076,-2.408116723,-2.439555386
1787,7acbc3e2,100,9598,6,505,-2.971732118,-2.562233278,-2.470476922,-3.21379239,-2.849226194,-2.410626635,-2.457431732
1788,7acbc3e2,120,23444.5,6,1875,-3.076178813,-2.663485329,-2.573394962,-3.720451082,-3.170919968,-2.497604005,-2.519689932
1789,7acbc3e2,140,23987.5,6,1875,-3.076178813,-2.663485329,-2.573394962,-3.720451082,-3.170893159,-2.49792292,-2.531110868
1790,7acbc3e2,160,24530.5,6,1875,-3.076178813,-2.663485329,-2.573394962,-3.720451082,-3.172068722,-2.498240023,-2.541465271
1791,7acbc3e2,180,25073.5,6,1875,-3.076178813,-2.663485329,-2.573394962,-3.720451082,-3.17407435,-2.498555336,-2.550973927
1792,7acbc3e2,200,25616.5,6,1875,-3.076178813,-2.663485329,-2.573394962,-3.720451082,-3.176669399,-2.49886888,-2.559793588
1793,7cc119e0,2,6884,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-1.870664311,-1.672432043,-1.623482067
1794,7cc119e0,20,7427,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-1.900814605,-1.672432043,-1.691674035
1795,7cc119e0,40,7970,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-1.947484966,-1.672432043,-1.741193531
1796,7cc119e0,60,8513,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-1.981036463,-1.672432043,-1.773661215
1797,7cc119e0,80,9056,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-2.009619355,-1.672432043,-1.799840573
1798,7cc119e0,100,9599,6,505,-2.681055115,-1.869178958,-1.760821819,-1.942566356,-2.034665846,-1.672432043,-1.822039853
1799,7cc119e0,120,23445.5,6,1875,-2.759282101,-1.941383887,-1.837585096,-2.172928919,-2.212672544,-1.74872116,-1.877352531
1800,7cc119e0,140,23988.5,6,1875,-2.759282101,-1.941383887,-1.837585096,-2.172928919,-2.229779591,-1.74872116,-1.893458683
1801,7cc119e0,160,24531.5,6,1875,-2.759282101,-1.941383887,-1.837585096,-2.172928919,-2.245380852,-1.74872116,-1.907911359
1802,7cc119e0,180,25074.5,6,1875,-2.759282101,-1.941383887,-1.837585096,-2.172928919,-2.25977454,-1.74872116,-1.921065902
1803,7cc119e0,200,25617.5,6,1875,-2.759282101,-1.941383887,-1.837585096,-2.172928919,-2.273176031,-1.74872116,-1.93317231
1804,7cf6845b,2,6774,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.753747448,-3.067211714,-3.062656119
1805,7cf6845b,20,7317,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.807975317,-3.075786218,-3.090943072
1806,7cf6845b,40,7860,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.857210471,-3.082969117,-3.133230209
1807,7cf6845b,60,8403,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.902858233,-3.088671051,-3.171579268
1808,7cf6845b,80,8946,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.945540842,-3.093399541,-3.206279137
1809,7cf6845b,100,9489,10,505,-3.877998447,-3.872167054,-3.711730044,-3.750920412,-3.985042859,-3.097438992,-3.237514405
1810,7cf6845b,120,23335.5,10,1875,-3.972966261,-3.939699506,-3.796575146,-4.062008829,-4.262173956,-3.263955324,-3.440136572
1811,7cf6845b,140,23878.5,10,1875,-3.972966261,-3.939699506,-3.796575146,-4.062008829,-4.293518419,-3.26708368,-3.469404738
1812,7cf6845b,160,24421.5,10,1875,-3.972966261,-3.939699506,-3.796575146,-4.062008829,-4.322932726,-3.26989511,-3.496230142
1813,7cf6845b,180,24964.5,10,1875,-3.972966261,-3.939699506,-3.796575146,-4.062008829,-4.350638963,-3.272447962,-3.520980082
1814,7cf6845b,200,25507.5,10,1875,-3.972966261,-3.939699506,-3.796575146,-4.062008829,-4.376830919,-3.27478582,-3.543950375
1815,7db4f1d2,2,6885,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-1.175440861,-0.899305847,-0.805960767
1816,7db4f1d2,20,7428,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-0.987296856,-0.899305847,-0.757629159
1817,7db4f1d2,40,7971,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-0.956718583,-0.899305847,-0.764324979
1818,7db4f1d2,60,8514,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-0.944870778,-0.899305847,-0.771593549
1819,7db4f1d2,80,9057,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-0.940398095,-0.899305847,-0.779668807
1820,7db4f1d2,100,9600,6,505,-2.314615969,-1.453802825,-1.252582099,-1.339736986,-0.939420307,-0.899305847,-0.787791127
1821,7db4f1d2,120,23446.5,6,1875,-2.310797677,-1.444464313,-1.247422073,-1.436685783,-0.915796821,-0.892320236,-0.709712079
1822,7db4f1d2,140,23989.5,6,1875,-2.310797677,-1.444464313,-1.247422073,-1.436685783,-0.910105919,-0.892320236,-0.712903862
1823,7db4f1d2,160,24532.5,6,1875,-2.310797677,-1.444464313,-1.247422073,-1.436685783,-0.905861921,-0.892320236,-0.716169553
1824,7db4f1d2,180,25075.5,6,1875,-2.310797677,-1.444464313,-1.247422073,-1.436685783,-0.902684306,-0.892320236,-0.719466325
1825,7db4f1d2,200,25618.5,6,1875,-2.310797677,-1.444464313,-1.247422073,-1.436685783,-0.900319856,-0.892320236,-0.722769103
1826,7dd704e0,2,6697,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.708822343,-2.081707383,-2.097453003
1827,7dd704e0,20,7240,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.749821982,-1.736208045,-1.872025538
1828,7dd704e0,40,7783,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.810755953,-1.65033772,-1.846532551
1829,7dd704e0,60,8326,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.860182751,-1.605267547,-1.844221288
1830,7dd704e0,80,8869,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.902572559,-1.575680444,-1.849711221
1831,7dd704e0,100,9412,6,505,-2.480056694,-1.899187042,-1.807938943,-1.74099477,-1.939503906,-1.554105373,-1.858062062
1832,7dd704e0,120,23258.5,6,1875,-2.47857914,-1.894004209,-1.805033619,-1.819033323,-1.991698793,-1.713448616,-2.01949814
1833,7dd704e0,140,23801.5,6,1875,-2.47857914,-1.894004209,-1.805033619,-1.819033323,-2.02080081,-1.696095594,-2.02678132
1834,7dd704e0,160,24344.5,6,1875,-2.47857914,-1.894004209,-1.805033619,-1.819033323,-2.047312003,-1.681307097,-2.034156844
1835,7dd704e0,180,24887.5,6,1875,-2.47857914,-1.894004209,-1.805033619,-1.819033323,-2.071689351,-1.668449974,-2.0414879
1836,7dd704e0,200,25430.5,6,1875,-2.47857914,-1.894004209,-1.805033619,-1.819033323,-2.094277482,-1.657098401,-2.048705798
1837,7dea8d37,2,6806,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.492053716,-2.533546782,-2.482965213
1838,7dea8d37,20,7349,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.293005761,-2.401962285,-2.254715504
1839,7dea8d37,40,7892,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.244664751,-2.37059534,-2.209395997
1840,7dea8d37,60,8435,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.227782633,-2.355320953,-2.194207515
1841,7dea8d37,80,8978,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.222830712,-2.346020514,-2.189603569
1842,7dea8d37,100,9521,10,505,-3.610421742,-3.04617859,-2.826740799,-2.566112262,-2.223436107,-2.339705618,-2.189685546
1843,7dea8d37,120,23367.5,10,1875,-3.682739618,-3.100394845,-2.89248673,-2.744266302,-2.307289839,-2.435185378,-2.266763356
1844,7dea8d37,140,23910.5,10,1875,-3.682739618,-3.100394845,-2.89248673,-2.744266302,-2.307310399,-2.431066049,-2.270222047
1845,7dea8d37,160,24453.5,10,1875,-3.682739618,-3.100394845,-2.89248673,-2.744266302,-2.309038852,-2.427743109,-2.274481565
1846,7dea8d37,180,24996.5,10,1875,-3.682739618,-3.100394845,-2.89248673,-2.744266302,-2.311881774,-2.424994928,-2.279179243
1847,7dea8d37,200,25539.5,10,1875,-3.682739618,-3.100394845,-2.89248673,-2.744266302,-2.315467024,-2.422677168,-2.284102924
1848,7ef11f8d,2,6807,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.56096985,-3.602793433,-3.56340783
1849,7ef11f8d,20,7350,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.457946122,-3.468431951,-3.427992259
1850,7ef11f8d,40,7893,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.47325415,-3.431601708,-3.430860739
1851,7ef11f8d,60,8436,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.50365589,-3.4117361,-3.450106966
1852,7ef11f8d,80,8979,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.536990691,-3.398637865,-3.473296233
1853,7ef11f8d,100,9522,10,505,-3.734715048,-3.627535038,-3.472973438,-3.635304985,-3.569977119,-3.389148655,-3.496899535
1854,7ef11f8d,120,23368.5,10,1875,-3.890447999,-3.744695721,-3.614033247,-4.126845365,-3.978347303,-3.704730737,-3.790804679
1855,7ef11f8d,140,23911.5,10,1875,-3.890447999,-3.744695721,-3.614033247,-4.126845365,-4.002932057,-3.696300451,-3.810387493
1856,7ef11f8d,160,24454.5,10,1875,-3.890447999,-3.744695721,-3.614033247,-4.126845365,-4.026727048,-3.689110345,-3.829253716
1857,7ef11f8d,180,24997.5,10,1875,-3.890447999,-3.744695721,-3.614033247,-4.126845365,-4.049653651,-3.682865414,-3.847349603
1858,7ef11f8d,200,25540.5,10,1875,-3.890447999,-3.744695721,-3.614033247,-4.126845365,-4.071707104,-3.677364288,-3.864681679
1859,81a10227,2,7003,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.682972269,-2.465615313,-2.425103018
1860,81a10227,20,7546,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.578756139,-2.386695865,-2.277910178
1861,81a10227,40,8089,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.572855354,-2.367007802,-2.26294579
1862,81a10227,60,8632,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.582504689,-2.357140932,-2.266834669
1863,81a10227,80,9175,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.596347015,-2.351006845,-2.27593964
1864,81a10227,100,9718,10,505,-4.497190202,-3.140965785,-2.937463252,-2.732790723,-2.611239582,-2.3467708,-2.286653481
1865,81a10227,120,23564.5,10,1875,-4.493702804,-3.122511501,-2.92797963,-2.757447738,-2.636509944,-2.310742031,-2.262623619
1866,81a10227,140,24107.5,10,1875,-4.493702804,-3.122511501,-2.92797963,-2.757447738,-2.651816732,-2.308341012,-2.274955646
1867,81a10227,160,24650.5,10,1875,-4.493702804,-3.122511501,-2.92797963,-2.757447738,-2.666562365,-2.306432245,-2.286867936
1868,81a10227,180,25193.5,10,1875,-4.493702804,-3.122511501,-2.92797963,-2.757447738,-2.680679409,-2.304876505,-2.298285501
1869,81a10227,200,25736.5,10,1875,-4.493702804,-3.122511501,-2.92797963,-2.757447738,-2.694163071,-2.30358308,-2.309194612
1870,81a6c621,2,7004,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.246591409,-4.368330217,-4.369591073
1871,81a6c621,20,7547,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.255243114,-4.29504282,-4.324474849
1872,81a6c621,40,8090,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.284976061,-4.276862551,-4.334582353
1873,81a6c621,60,8633,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.314105948,-4.267786785,-4.348741592
1874,81a6c621,80,9176,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.341994231,-4.262160703,-4.363399034
1875,81a6c621,100,9719,10,505,-4.117749879,-3.671178609,-3.593744589,-4.257285406,-4.368087066,-4.258284102,-4.377436919
1876,81a6c621,120,23565.5,10,1875,-4.115383066,-3.663243893,-3.589683009,-4.606663467,-4.680972952,-4.242035659,-4.383654973
1877,81a6c621,140,24108.5,10,1875,-4.115383066,-3.663243893,-3.589683009,-4.606663467,-4.700241367,-4.239845455,-4.397567573
1878,81a6c621,160,24651.5,10,1875,-4.115383066,-3.663243893,-3.589683009,-4.606663467,-4.718411381,-4.238106388,-4.410499544
1879,81a6c621,180,25194.5,10,1875,-4.115383066,-3.663243893,-3.589683009,-4.606663467,-4.735597863,-4.236690413,-4.422563215
1880,81a6c621,200,25737.5,10,1875,-4.115383066,-3.663243893,-3.589683009,-4.606663467,-4.75190617,-4.23551422,-4.433860623
1881,81c11c9f,2,6700,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.05729969,-1.390818932,-1.416565361
1882,81c11c9f,20,7243,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.087312851,-1.170152103,-1.226674412
1883,81c11c9f,40,7786,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.111630471,-1.121782706,-1.183426454
1884,81c11c9f,60,8329,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.133221154,-1.096727857,-1.166175312
1885,81c11c9f,80,8872,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.153056537,-1.080297362,-1.159653941
1886,81c11c9f,100,9415,6,505,-2.402097406,-1.269080775,-1.169231838,-1.059792857,-1.171161641,-1.068303566,-1.158088426
1887,81c11c9f,120,23261.5,6,1875,-2.399960146,-1.258705127,-1.163443484,-1.139386973,-1.200774027,-1.231961844,-1.233354789
1888,81c11c9f,140,23804.5,6,1875,-2.399960146,-1.258705127,-1.163443484,-1.139386973,-1.213120423,-1.221936774,-1.229247813
1889,81c11c9f,160,24347.5,6,1875,-2.399960146,-1.258705127,-1.163443484,-1.139386973,-1.2246884,-1.213387005,-1.226742182
1890,81c11c9f,180,24890.5,6,1875,-2.399960146,-1.258705127,-1.163443484,-1.139386973,-1.23558179,-1.205952485,-1.225375172
1891,81c11c9f,200,25433.5,6,1875,-2.399960146,-1.258705127,-1.163443484,-1.139386973,-1.245886204,-1.199390165,-1.224843981
1892,84dbf4f9,2,6775,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.345233411,-1.779694982,-1.765537016
1893,84dbf4f9,20,7318,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.190782368,-1.788636089,-1.732378231
1894,84dbf4f9,40,7861,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.136293072,-1.797268224,-1.738813701
1895,84dbf4f9,60,8404,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.110306828,-1.804851533,-1.753276523
1896,84dbf4f9,80,8947,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.097179542,-1.811613496,-1.770176657
1897,84dbf4f9,100,9490,10,505,-3.514692022,-2.98442911,-2.70547808,-2.387876968,-2.090699114,-1.817714772,-1.78734328
1898,84dbf4f9,120,23336.5,10,1875,-3.509236966,-2.95457525,-2.690949028,-2.523011578,-2.109546794,-1.780523227,-1.735354462
1899,84dbf4f9,140,23879.5,10,1875,-3.509236966,-2.95457525,-2.690949028,-2.523011578,-2.102337589,-1.785627315,-1.751429143
1900,84dbf4f9,160,24422.5,10,1875,-3.509236966,-2.95457525,-2.690949028,-2.523011578,-2.097534438,-1.790345862,-1.766762743
1901,84dbf4f9,180,24965.5,10,1875,-3.509236966,-2.95457525,-2.690949028,-2.523011578,-2.094436641,-1.794733045,-1.781344718
