,board,continued,count,path_length,probability,state
2105,10_easy_pruned,1.0,1.0,5,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 2 2 2 0 0 1]
 [1 0 0 0 1 2 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2106,10_easy_pruned,2.0,2.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 2 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2107,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 1 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 1 2 2 2 2 0]]"
2108,10_easy_pruned,0.0,1.0,4,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 2 1]
 [0 0 0 1 2 2 2 1 1 2]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 1]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2109,10_easy_pruned,25.0,25.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 2 1]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2110,10_easy_pruned,1.0,1.0,4,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 1 1]
 [1 0 0 0 0 0 0 1 0 0]
 [1 1 0 0 0 0 2 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2111,10_easy_pruned,0.0,1.0,2,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 1 2 2 0 0 1]
 [1 0 1 0 2 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2112,10_easy_pruned,1.0,1.0,4,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 2 0 0 0]
 [2 2 0 0 0 0 1 1 0 0]
 [0 0 0 0 0 0 1 0 2 0]
 [0 0 0 0 0 2 2 2 0 1]]"
2113,10_easy_pruned,1.0,1.0,17,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 0 0 0 0 0 1 1 2 0]
 [1 1 0 0 2 2 2 1 0 0]
 [2 2 0 0 1 1 1 2 2 0]
 [0 0 0 0 2 1 1 1 1 2]
 [0 0 0 0 0 2 2 2 0 0]]"
2114,10_easy_pruned,5.0,6.0,2,0.833333333333,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 1 2 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2115,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 1 0 0 0 0 0 0]
 [1 1 1 2 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2116,10_easy_pruned,0.0,1.0,4,0.0,"[[0 0 0 2 1 2 2 0 0 0]
 [0 0 0 1 2 1 1 1 0 0]
 [0 2 1 1 2 2 2 1 0 0]
 [0 1 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2117,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 2 1 2 2 0 0 0]
 [0 0 0 1 2 1 1 1 1 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2118,10_easy_pruned,1.0,1.0,4,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 1 1 2 0 0 0 0 0]
 [2 2 2 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2119,10_easy_pruned,1.0,2.0,4,0.5,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 2]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 0 0 0 0 0 1 0 0 0]
 [1 1 0 0 0 2 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2120,10_easy_pruned,2.0,3.0,2,0.666666666667,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 2 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 1 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2121,10_easy_pruned,1.0,1.0,5,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 1 1 0 2 2 0 0 1]
 [1 0 1 2 0 0 0 0 0 0]
 [1 1 1 2 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2122,10_easy_pruned,1.0,2.0,0,0.5,"[[0 0 0 0 1 2 2 0 1 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2123,10_easy_pruned,1.0,1.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 1 2 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2124,10_easy_pruned,1.0,2.0,4,0.5,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 1 2]
 [0 0 0 1 2 2 2 1 1 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 2 2 2 2 0 0]]"
2125,10_easy_pruned,1.0,1.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 1 2 2 2 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2126,10_easy_pruned,1.0,1.0,18,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 2 0 0 0 0 1 1 2 0]
 [1 1 0 0 2 2 2 1 0 0]
 [2 2 0 0 1 1 1 2 2 0]
 [0 0 0 0 2 1 1 1 1 2]
 [0 0 0 0 0 2 2 2 0 0]]"
2127,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 1]
 [0 0 0 1 2 2 2 1 0 2]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 1]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2128,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 1 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 2 2 2 2 0 0]]"
2129,10_easy_pruned,0.0,1.0,2,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 2 0 0 0 0 0]
 [1 1 0 1 0 1 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2130,10_easy_pruned,1.0,1.0,5,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 1 2]
 [0 0 0 1 2 2 2 1 1 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 2 1]
 [1 0 0 0 0 0 0 0 0 1]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2131,10_easy_pruned,2.0,2.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 0 0 0 0 0 0 0 1 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 2 0]]"
2132,10_easy_pruned,1.0,1.0,27,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 2 0 0 0 0 1 1 2 0]
 [1 1 1 1 2 2 2 1 0 0]
 [2 2 2 1 1 1 1 2 2 0]
 [0 2 2 1 2 1 1 1 1 2]
 [0 0 2 1 0 2 2 2 0 0]]"
2133,10_easy_pruned,4.0,5.0,2,0.8,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 2 0 0 0 0 0]
 [1 1 0 0 0 1 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2134,10_easy_pruned,1.0,1.0,4,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 0 1]
 [1 0 0 0 0 0 0 0 2 0]
 [1 1 0 0 0 0 0 0 0 1]
 [2 2 0 0 0 0 1 0 0 2]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2135,10_easy_pruned,4.0,4.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 2 0]
 [1 1 0 0 0 0 0 1 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2136,10_easy_pruned,0.0,1.0,1,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 1 0 0 0 1 0 0 0]
 [0 0 0 2 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2137,10_easy_pruned,1.0,2.0,28,0.5,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [2 0 0 1 2 2 2 1 0 0]
 [0 1 2 2 2 1 1 2 1 1]
 [2 2 1 1 2 2 2 1 0 1]
 [1 1 2 1 0 0 1 2 0 0]
 [1 1 1 1 2 2 1 1 0 0]
 [2 2 1 2 2 1 1 0 0 0]
 [0 2 1 0 1 2 1 0 0 0]
 [0 0 2 2 0 2 2 2 0 0]]"
2138,10_easy_pruned,0.0,1.0,0,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 1 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2139,10_easy_pruned,1.0,1.0,9,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 2 2 2 1 1 2 1 1]
 [2 0 1 1 0 2 2 0 0 1]
 [1 0 1 2 0 0 0 0 0 0]
 [1 1 1 2 0 0 0 0 0 0]
 [2 2 1 0 0 0 1 0 0 0]
 [0 0 2 1 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2140,10_easy_pruned,1.0,2.0,3,0.5,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 1 1 1 2 2 0 0 1]
 [1 0 0 2 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2141,10_easy_pruned,1.0,1.0,5,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 2 1 1 0 0 0 0 0]
 [2 2 0 0 2 1 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2142,10_easy_pruned,3.0,3.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 1 2 2 0 0 1]
 [1 0 0 2 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2143,10_easy_pruned,1.0,1.0,7,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 2 2 2 1 0 1]
 [1 0 0 0 0 0 1 2 0 0]
 [1 1 0 0 0 2 1 1 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2144,10_easy_pruned,216.0,222.0,0,0.972972972973,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2145,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 2 1 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 1 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2146,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 1 1 0 0 0 0 0 0]
 [2 2 2 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2147,10_easy_pruned,1.0,1.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 1]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 2 2 2 2 0 0]]"
2148,10_easy_pruned,3.0,5.0,3,0.6,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 1 2]
 [0 0 0 1 2 2 2 1 1 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 2 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2149,10_easy_pruned,1.0,1.0,2,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 1]
 [1 1 0 0 0 0 0 0 0 2]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2150,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 2 1 1 2 2 0 0 0]
 [0 0 0 1 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2151,10_easy_pruned,0.0,1.0,3,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 1 0 0 0 0 0]
 [1 1 0 0 0 1 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 2 2 2 2 2 0]]"
2152,10_easy_pruned,0.0,1.0,4,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 1 2 0 0 0]
 [2 2 0 0 0 0 1 1 0 0]
 [0 0 0 0 0 0 1 0 2 0]
 [0 0 0 0 0 2 2 2 0 1]]"
2153,10_easy_pruned,0.0,1.0,6,0.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 2 2]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 1 2 1]
 [1 0 0 0 0 0 1 0 0 0]
 [1 1 0 0 0 1 0 0 0 0]
 [2 2 0 0 1 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2154,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 1 2 2 2 2 0]]"
2155,10_easy_pruned,1.0,1.0,5,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 1 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 1 1]
 [1 0 0 0 0 0 0 2 1 0]
 [1 1 0 0 0 0 0 2 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2156,10_easy_pruned,1.0,1.0,4,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 0 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 1 2 0 0 0 0 0 0]
 [1 1 1 2 0 0 0 0 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
2157,10_easy_pruned,1.0,1.0,3,1.0,"[[0 0 0 0 1 2 2 0 0 0]
 [0 0 0 0 2 1 1 1 1 0]
 [0 0 0 1 2 2 2 1 0 0]
 [0 0 0 2 2 1 1 2 1 1]
 [2 0 0 1 0 2 2 0 0 1]
 [1 0 0 0 0 0 0 0 2 0]
 [1 1 0 0 0 0 0 1 0 0]
 [2 2 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 2 2 2 0 0]]"
