userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,165214,2,0.638463719,27,37.44335601,11.61111111,74,,0,6_1,6.307,6.307,click,11,2,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,170899,1,9.555971736,8,10000,10000,73,0.05393471,1,7_3,5.685,5.685,click,12,3,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,180528,2,37.44335601,0,37.44335601,11.61111111,72,36.80489229,1,8_4,9.629,9.629,click,13,4,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51192E+12,188521,,9.555971736,,,,,0.05393471,1,,7.993,7.993,click,,4,,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,212360,1,1.553175542,15,21.36111111,11.89916667,75,,0,6_3,23.839,31.832,reset,14,1,TRUE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51192E+12,217883,,1.553175542,,,,,,0,,5.523,5.523,click,,1,,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,221720,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,3.837,9.36,reset,15,1,TRUE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51192E+12,224847,,21.36111111,,,,,,0,,3.127,3.127,click,,1,,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,226954,1,1.553175542,15,21.36111111,11.89916667,75,,0,6_3,2.107,5.234,reset,16,1,TRUE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51192E+12,235429,,1.553175542,,,,,,0,,8.475,8.475,click,,1,,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,240051,1,4.52723356,9,21.36111111,11.89916667,75,,0,6_1,4.622,13.097,reset,17,1,TRUE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,242445,2,11.25,4,10000,37.44335601,74,,0,4_4,2.394,2.394,click,18,2,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,245295,1,12.72285382,0,12.72285382,-10000,73,8.195620262,1,7_4,2.85,2.85,click,19,3,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,257950,2,11.61111111,3,10000,22.87417234,72,0.361111111,1,8_3,12.655,12.655,click,20,4,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,260307,1,25.04441231,0,25.04441231,-10000,71,12.32155849,1,8_4,2.357,2.357,click,21,5,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,271027,2,7.677156073,4,10000,19.69,70,-3.933955038,-1,7_3,10.72,10.72,click,22,6,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,272268,1,12.11111111,2,10000,21.36111111,69,-12.9333012,-1,6_3,1.241,1.241,click,23,7,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,275924,2,1.222222222,0,1.222222222,-10000,68,-6.454933851,-1,3_0,3.656,3.656,click,24,8,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,281535,1,3.433788257,7,10000,29.5,67,-8.677322854,-1,4_3,5.611,5.611,click,25,9,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,286346,2,4.389455782,3,10000,15.60666667,66,3.16723356,1,2_3,4.811,4.811,click,26,10,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51192E+12,302552,,3.433788257,,,,,-8.677322854,-1,,16.206,16.206,click,,10,,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,310239,1,9.502037026,4,21.36111111,11.89916667,75,,0,4_3,7.687,23.893,reset,27,1,TRUE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,316139,2,11.25,2,37.44335601,11.61111111,74,,0,7_4,5.9,5.9,click,28,2,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,320363,1,-10000,1,10000,-10000,73,-10009.50204,-1,2_3,4.224,4.224,click,29,3,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,325420,2,10000,0,10000,10000,72,9988.75,1,8_4,5.057,5.057,click,30,4,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,327427,1,10000,0,10000,10000,71,20000,1,4_4,2.007,2.007,click,31,5,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,332147,2,12.78644038,3,10000,10000,70,-9987.21356,-1,4_5,4.72,4.72,click,32,6,FALSE,1.51192E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.51192E+12,333063,1,10000,0,10000,10000,69,0,1,4_0,0.916,0.916,click,33,7,FALSE,1.51192E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,107544,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,107.528,0,,1,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,109296,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,1.752,1.752,click,2,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,113588,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,4.292,4.292,click,3,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,117023,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,3.435,3.435,click,4,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,127851,1,20.7037311,1,10000,20.7037311,71,-15.20685988,-1,4_0,10.828,10.828,click,5,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,129749,2,11.25,0,11.25,-10000,70,-3.363618189,-1,4_4,1.898,1.898,click,6,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,138230,,20.7037311,,,,,-15.20685988,-1,,8.481,8.481,click,,6,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,142736,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,4.506,12.987,reset,7,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,145082,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,2.346,2.346,click,8,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,147421,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,2.339,2.339,click,9,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,149666,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,2.245,2.245,click,10,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,157728,1,10000,0,10000,20.7037311,71,9964.089409,1,4_4,8.062,8.062,click,11,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,159271,2,-10000,0,-10000,-10000,70,-10014.61362,-1,4_0,1.543,1.543,click,12,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,162840,,10000,,,,,9964.089409,1,,3.569,3.569,click,,6,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,168592,1,2.678578976,12,21.36111111,11.89916667,75,,0,4_0,5.752,9.321,reset,13,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,176085,2,10000,0,10000,37.44335601,74,,0,4_3,7.493,7.493,click,14,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,182053,1,-10000,0,-10000,-10000,73,-10002.67858,-1,7_3,5.968,5.968,click,15,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,185216,2,37.44335601,2,10000,10000,72,-9962.556644,-1,8_4,3.163,3.163,click,16,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,188129,1,-10000,0,-10000,-10000,71,0,1,6_1,2.913,2.913,click,17,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,193292,,-10000,,,,,0,1,,5.163,5.163,click,,5,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,200680,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,7.388,12.551,reset,18,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,204246,,21.36111111,,,,,,0,,3.566,3.566,click,,1,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,205176,1,0.4375,24,21.36111111,11.89916667,75,,0,0_2,0.93,4.496,reset,19,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,207937,2,1.170198882,19,10000,37.44335601,74,,0,2_3,2.761,2.761,click,20,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,210127,1,30.60102843,0,30.60102843,19.39175358,73,30.16352843,1,3_5,2.19,2.19,click,21,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,212399,2,14.33048374,0,14.33048374,-10000,72,13.16028486,1,4_6,2.272,2.272,click,22,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,217602,,30.60102843,,,,,30.16352843,1,,5.203,5.203,click,,4,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,225319,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,7.717,12.92,reset,23,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,226718,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,1.399,1.399,click,24,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,245109,1,0.25,28,35.91059098,27.83590797,73,-21.11111111,-1,3_1,18.391,18.391,click,25,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,251669,2,10000,0,10000,37.44335601,72,9998.777778,1,4_3,6.56,6.56,click,26,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,258995,1,-10000,0,-10000,-10000,71,-10000.25,-1,3_0,7.326,7.326,click,27,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,261506,,-10000,,,,,-10000.25,-1,,2.511,2.511,click,,5,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,272555,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,11.049,13.56,reset,28,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,274091,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,1.536,1.536,click,29,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,279941,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,5.85,5.85,click,30,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,283091,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,3.15,3.15,click,31,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,294270,,35.91059098,,,,,14.54947987,1,,11.179,11.179,click,,4,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,295603,1,1.265517751,16,21.36111111,11.89916667,75,,0,8_3,1.333,12.512,reset,32,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,302025,2,1.30797666,17,10000,19.69,74,,0,6_1,6.422,6.422,click,33,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,311085,1,7.001622254,6,21.36111111,11.89916667,73,5.736104503,1,7_3,9.06,9.06,click,34,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,314355,2,1.054444444,17,10000,19.69,72,-0.253532216,-1,4_0,3.27,3.27,click,35,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,315655,1,6.559739229,9,21.36111111,15.74957483,71,-0.441883025,-1,6_3,1.3,1.3,click,36,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,317935,2,1.332222222,16,10000,17.77444444,70,0.277777778,1,3_0,2.28,2.28,click,37,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,325174,,6.559739229,,,,,-0.441883025,-1,,7.239,7.239,click,,6,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,346851,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,21.677,28.916,reset,38,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,348767,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,1.916,1.916,click,39,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,350601,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,1.834,1.834,click,40,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,354717,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,4.116,4.116,click,41,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,368795,1,10000,0,10000,20.7037311,71,9964.089409,1,4_4,14.078,14.078,click,42,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,384527,2,-10000,0,-10000,-10000,70,-10014.61362,-1,4_5,15.732,15.732,click,43,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,387515,1,10000,0,10000,5.019548364,69,0,1,4_0,2.988,2.988,click,44,7,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,389812,,10000,,,,,0,1,,2.297,2.297,click,,7,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,394237,1,11.3370493,2,21.36111111,11.89916667,75,,0,4_4,4.425,6.722,reset,45,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,401064,,11.3370493,,,,,,0,,6.827,6.827,click,,1,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,403955,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,2.891,9.718,reset,46,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,404982,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,1.027,1.027,click,47,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,405933,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,0.951,0.951,click,48,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,407097,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,1.164,1.164,click,49,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,413197,1,10000,0,10000,20.7037311,71,9964.089409,1,4_4,6.1,6.1,click,50,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,414169,2,-10000,0,-10000,-10000,70,-10014.61362,-1,4_0,0.972,0.972,click,51,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,415463,1,10000,0,10000,43.6561196,69,0,1,4_5,1.294,1.294,click,52,7,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,418134,,10000,,,,,0,1,,2.671,2.671,click,,7,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,418977,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,0.843,3.514,reset,53,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,419797,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,0.82,0.82,click,54,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,420585,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,0.788,0.788,click,55,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,421481,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,0.896,0.896,click,56,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,424883,1,20.7037311,1,10000,20.7037311,71,-15.20685988,-1,4_0,3.402,3.402,click,57,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,426355,2,11.25,0,11.25,-10000,70,-3.363618189,-1,4_4,1.472,1.472,click,58,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,431110,,20.7037311,,,,,-15.20685988,-1,,4.755,4.755,click,,6,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,433875,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,2.765,7.52,reset,59,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,434547,2,1.222222222,0,1.222222222,-10000,74,,0,2_7,0.672,0.672,click,60,2,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,435483,1,35.91059098,0,35.91059098,27.83590797,73,14.54947987,1,4_3,0.936,0.936,click,61,3,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,436219,2,14.61361819,0,14.61361819,-10000,72,13.39139597,1,5_3,0.736,0.736,click,62,4,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,437071,1,10000,0,10000,20.7037311,71,9964.089409,1,4_4,0.852,0.852,click,63,5,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,439107,2,-10000,0,-10000,-10000,70,-10014.61362,-1,4_0,2.036,2.036,click,64,6,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,440046,1,10000,0,10000,43.6561196,69,0,1,4_5,0.939,0.939,click,65,7,FALSE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,441120,,10000,,,,,0,1,,1.074,1.074,click,,7,,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,click,1.5123E+12,444391,1,21.36111111,0,21.36111111,11.89916667,75,,0,2_3,3.271,4.345,reset,66,1,TRUE,1.5123E+12
8aa6d830,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.5123E+12,563026,,21.36111111,,,,,,0,,118.635,118.635,click,,1,,1.5123E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,75460,1,11.3370493,2,21.36111111,11.89916667,75,,0,4_4,74.821,0,,1,1,TRUE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,89499,2,10000,0,10000,22.87417234,74,,0,4_3,14.039,14.039,click,2,2,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,96058,1,-10000,0,-10000,-10000,73,-10011.33705,-1,5_5,6.559,6.559,click,3,3,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,99905,2,10000,0,10000,10000,72,0,1,1_0,3.847,3.847,click,4,4,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.5112E+12,103184,,-10000,,,,,-10011.33705,-1,,3.279,3.279,click,,4,,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,113967,1,9.502037026,4,21.36111111,11.89916667,75,,0,4_3,10.783,14.062,reset,5,1,TRUE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,120766,2,11.25,2,37.44335601,11.61111111,74,,0,4_4,6.799,6.799,click,6,2,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,125650,1,12.72285382,0,12.72285382,-10000,73,3.220816796,1,7_4,4.884,4.884,click,7,3,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,147641,2,2.957505669,6,22.87417234,11.61111111,72,-8.292494331,-1,2_3,21.991,21.991,click,8,4,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,155967,1,21.53472222,1,25.5439706,21.53472222,71,8.8118684,1,6_3,8.326,8.326,click,9,5,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,159269,2,1.222222222,0,1.222222222,-10000,70,-1.735283447,-1,3_0,3.302,3.302,click,10,6,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,178078,1,11.36111111,1,81.91006803,11.36111111,69,-10.17361111,-1,5_3,18.809,18.809,click,11,7,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,180809,2,20.96960931,0,20.96960931,-10000,68,19.74738709,1,7_3,2.731,2.731,click,12,8,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,198753,1,4.52723356,1,4.876091253,4.52723356,67,-6.833877551,-1,6_1,17.944,17.944,click,13,9,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,207513,2,0.472222222,22,10000,22.87417234,66,-20.49738709,-1,7_0,8.76,8.76,click,14,10,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,241657,1,2.111317071,7,10000,13.22222222,65,-2.415916489,-1,3_5,34.144,34.144,click,15,11,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,263031,2,22.87417234,1,10000,22.87417234,64,22.40195011,1,5_0,21.374,21.374,click,16,12,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,265890,1,22.85103788,0,22.85103788,-10000,63,20.73972081,1,4_0,2.859,2.859,click,17,13,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,290165,2,10000,0,10000,22.87417234,62,9977.125828,1,5_5,24.275,24.275,click,18,14,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.5112E+12,298767,,22.85103788,,,,,20.73972081,1,,8.602,8.602,click,,14,,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,310331,1,9.502037026,4,21.36111111,11.89916667,75,,0,4_3,11.564,20.166,reset,19,1,TRUE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,312138,2,11.25,2,37.44335601,11.61111111,74,,0,4_4,1.807,1.807,click,20,2,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,314197,1,12.72285382,0,12.72285382,-10000,73,3.220816796,1,7_4,2.059,2.059,click,21,3,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,329969,2,22.87417234,0,22.87417234,11.61111111,72,11.62417234,1,8_4,15.772,15.772,click,22,4,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,333130,1,24.66629866,0,24.66629866,-10000,71,11.94344483,1,8_3,3.161,3.161,click,23,5,FALSE,1.5112E+12
8ea50714,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,click,1.5112E+12,338326,2,12.72111111,0,12.72111111,11.003339,70,-10.15306122,-1,8_7,5.196,5.196,click,24,6,FALSE,1.5112E+12
