,correlation,path_length
221,0.31749664162294583,5
222,0.2373269686697291,4
223,0.7953348658054197,3
224,0.6682150135101219,2
225,0.5901662772426061,1
226,0.47290703352149227,7
227,0.7581726490462574,6
228,0.7921469291665713,5
229,0.2571393175642164,4
230,0.8721058711498777,3
231,0.652957987908198,2
232,0.6033772561378331,1
233,0.47849305377769275,7
234,0.22725016944977766,6
235,0.669626648036249,5
236,0.25914736864445664,4
237,0.4846663348341972,3
238,0.47683932947009994,2
239,0.5884178886756976,1
240,,7
241,0.058097094600855034,6
242,0.36215325776892365,5
243,0.5036567337905652,4
244,0.7756014970546301,3
245,0.6596868660455665,2
246,0.5630594034478882,1
247,0.45191150071341213,7
248,0.08853572245337414,6
249,0.6733991897350231,5
250,0.8602571707336581,4
251,0.9121348620354274,3
252,0.6561576986452484,2
253,0.6126971530123684,1
254,-0.010722316782926924,7
255,-0.0944666850636964,6
256,0.7884097000333954,5
257,0.49344805308029416,4
258,0.9121348620354275,3
259,0.7679336514488835,2
260,0.4659642730703533,1
261,-0.01072231678292693,7
262,0.5872877519331764,6
263,0.07611135912393587,5
264,0.10303708270582769,4
265,0.3199518437075908,3
266,0.359388782221529,2
267,0.1092488566975486,1
268,0.004625041442613266,7
269,0.27247924900148046,6
270,0.6524956503597603,5
271,0.12724969146717446,4
272,0.9999999999999999,3
273,0.6802871672428984,2
274,0.6924693485734225,1
275,,7
276,0.0567314274387215,6
277,0.3918427085910928,5
278,0.2807628100076343,4
279,0.9013001648115341,3
280,0.6823750108141977,2
281,0.7846192212882652,1
282,0.47849305377769275,7
283,-0.05649561499983077,6
284,0.8688110726315428,5
285,0.6229586228721445,4
286,0.2886836743879966,3
287,0.6651666664458636,2
288,0.6683699471490044,1
289,0.4635851368770548,7
290,-0.08054322533439723,6
291,0.7958206657696577,5
292,0.5827165248194547,4
293,0.7667840979951371,3
294,0.6298402339525989,2
295,0.1644867685014761,1
296,-0.020741424745937317,7
297,0.2557943251998355,6
298,0.8453879290806294,5
299,0.4782525666009895,4
300,0.3199518437075908,3
301,0.29530593014932544,2
302,0.5352284517975844,1
303,0.4701001563542916,7
304,0.0766833032223953,6
305,0.8812632271512993,5
306,0.29171342493402813,4
307,0.5811935389052437,3
308,0.5093876888994456,2
309,0.2884132342502068,1
310,0.4635851368770547,7
311,0.06129739995250639,6
312,,5
313,0.4867441452437523,4
314,0.9162923172717363,3
315,0.668718912623119,2
316,0.661518918850734,1
317,0.4902883925877938,7
318,-0.10893761523306904,6
319,0.6871973215421464,5
320,0.24983835414134525,4
321,0.3664522509946842,3
322,0.6067823207062292,2
323,0.55525736899338,1
324,0.9947658970121813,7
325,0.26884169388039625,6
326,0.37160854871168014,5
327,0.6066525011191743,4
328,0.8721058711498777,3
329,0.5767487566784053,2
330,0.6977881558115584,1
331,0.6708203932499369,7
332,-0.08312300858730357,6
333,0.6814495216824493,5
334,0.22389850487880472,4
335,0.798224089279859,3
336,0.6630334331004688,2
337,0.5823109264920207,1
338,0.4902883925877938,7
339,-0.12968605444201847,6
340,0.8401472228878639,5
341,0.4773282106788765,4
342,0.7710127486505419,3
343,0.6410390812245467,2
344,0.6366540343027035,1
345,0.4871669218163996,7
346,-0.09845493795001325,6
347,0.6773784151940768,5
348,0.2500977197532319,4
349,0.7902574372779257,3
