userid,board_name,board_size,board_type,condition,blocking_score,win_score,heuristic,prob_move,log_move,rank_move,move_number,move_number_in_path,path_number
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.2997429849160151,-1.2048298884642503,0.0,31,5,7
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.2997429849160151,-1.2048298884642503,0.0,31,5,7
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.008465265417063921,-4.771783909244294,30.0,32,6,7
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.00486272370517762,-5.326156564889631,30.0,32,6,7
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.014630421995935894,-4.224652219804522,19.0,33,0,7
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.009222056960533152,-4.6861571686245105,19.0,33,0,7
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.005035890345683395,-5.291164937126969,38.0,34,1,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.005035890345683395,-5.291164937126969,38.0,34,1,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.1179399089122101,-2.137580030733207,0.0,35,2,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.06906604826465312,-2.6726920110021104,6.0,35,2,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.009872905219060731,-4.617961120413011,34.0,36,3,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.009872905219060731,-4.617961120413011,34.0,36,3,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.04488450810967398,-3.103662574735752,5.0,37,4,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.024302640665473597,-3.717170265178668,7.0,37,4,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,53.0,38,5,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,53.0,38,5,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.012262408699214548,-4.401216899646239,17.0,39,6,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.007130434476292832,-4.943383110046021,17.0,39,6,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.8510977334194101,-0.1612283116217784,0.0,40,7,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.8510977334194101,-0.1612283116217784,0.0,40,7,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0018978488485718278,-6.267034219177504,53.0,41,0,8
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.001196279245320023,-6.728539167997494,53.0,41,0,8
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0052236310398615,-5.254562517400149,40.0,42,1,9
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0052236310398615,-5.254562517400149,40.0,42,1,9
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.01437381102497172,-4.2423474070258065,21.0,43,2,9
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.00911943456506516,-4.697347476262552,21.0,43,2,9
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.8868224892714487,-0.12011044153509877,0.0,44,3,9
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.8868224892714487,-0.12011044153509877,0.0,44,3,9
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0028446122817890338,-5.862328501257128,51.0,45,0,9
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0017930567211648322,-6.3238334500771165,51.0,45,0,9
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.016426521651930665,-4.108858076471417,22.0,46,1,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.016426521651930665,-4.108858076471417,22.0,46,1,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.13195555421107696,-2.0252901236176264,0.0,47,2,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.08636839597975544,-2.4491334573599586,4.0,47,2,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,50.0,48,3,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,50.0,48,3,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.13809511057129997,-1.9798126241806282,0.0,49,4,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.08895700229771993,-2.4196021462405244,4.0,49,4,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.006661977458333238,-5.011338922834921,34.0,50,5,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.006661977458333238,-5.011338922834921,34.0,50,5,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.05408371001986857,-2.91722224716207,2.0,51,6,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.040833233470663,-3.198258983284872,7.0,51,6,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.04272547379769873,-3.152959960569794,4.0,52,7,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.04272547379769873,-3.152959960569794,4.0,52,7,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.030636245462602383,-3.4855714787393652,9.0,53,0,10
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.019311076658723638,-3.9470764275593537,9.0,53,0,10
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.019268418185317628,-3.949287886831371,17.0,54,1,11
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.019268418185317628,-3.949287886831371,17.0,54,1,11
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0023940684079085542,-6.034761097522544,47.0,55,2,11
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0013756167959066258,-6.5888530696038305,47.0,55,2,11
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0028446122817890338,-5.862328501257128,51.0,56,0,11
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0017930567211648322,-6.3238334500771165,51.0,56,0,11
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.016426521651930665,-4.108858076471417,22.0,57,1,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.016426521651930665,-4.108858076471417,22.0,57,1,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.13195555421107696,-2.0252901236176264,0.0,58,2,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.08636839597975544,-2.4491334573599586,4.0,58,2,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,50.0,59,3,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,50.0,59,3,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.13809511057129997,-1.9798126241806282,0.0,60,4,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.08895700229771993,-2.4196021462405244,4.0,60,4,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.006661977458333238,-5.011338922834921,34.0,61,5,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.006661977458333238,-5.011338922834921,34.0,61,5,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.05408371001986857,-2.91722224716207,2.0,62,6,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.040833233470663,-3.198258983284872,7.0,62,6,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.006498955979225227,-5.036113733561826,32.0,63,7,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.006498955979225227,-5.036113733561826,32.0,63,7,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.030952041307180024,-3.475316327028728,8.0,64,0,12
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.11192655599989913,-2.1899123727860137,3.0,64,0,12
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,65,1,13
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,65,1,13
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.059963423969337466,-2.8140205031530163,2.0,66,2,13
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.17931728695921262,-1.7185984894144566,0.0,66,2,13
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,67,3,13
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,67,3,13
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,61.0,68,4,13
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,61.0,68,4,13
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.0016290548056410537,-6.419755306195169,59.0,69,0,13
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.0010268491376137535,-6.881260255015158,59.0,69,0,13
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.005180744150859289,-5.262806574561591,39.0,70,1,14
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.005180744150859289,-5.262806574561591,39.0,70,1,14
70bffd4d,10_easy_full,10,easy,full,10,100,interaction_blind,0.011998162442230996,-4.423001770733787,20.0,71,2,14
70bffd4d,10_easy_full,10,easy,full,10,100,blocking_blind,0.008101689435946012,-4.815682666712917,20.0,71,2,14
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04724258936359056,-3.0524594762086945,3.0,1,0,0
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.12219504737603666,-2.102136761903628,1.0,1,0,0
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,1.0,2,1,1
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,1.0,2,1,1
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.7706032064333204,-0.26058168584192326,0.0,3,2,1
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.7154689404703314,-0.33481709047316205,0.0,3,2,1
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04724258936359056,-3.0524594762086945,3.0,4,0,1
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.12219504737603666,-2.102136761903628,1.0,4,0,1
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,5,1,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,5,1,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.010058971761351876,-4.5992903301356085,30.0,6,2,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.007567673214254099,-4.883869628099552,30.0,6,2,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.019431398114971098,-3.9408650616724707,13.0,7,3,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.019431398114971098,-3.9408650616724707,13.0,7,3,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.051383339241572276,-2.968441298334527,4.0,8,4,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.12792581933517064,-2.056304719502654,2.0,8,4,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,9,5,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,9,5,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0018978488485718278,-6.267034219177504,53.0,10,0,2
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.001196279245320023,-6.728539167997494,53.0,10,0,2
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0052236310398615,-5.254562517400149,40.0,11,1,3
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0052236310398615,-5.254562517400149,40.0,11,1,3
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.007912714234914252,-4.839284416375786,33.0,12,2,3
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0049201910148050036,-5.3144079250842,33.0,12,2,3
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.012058330163387962,-4.417999558016938,22.0,13,0,3
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.007600779228826701,-4.879504506836928,22.0,13,0,3
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.00891662472418989,-4.719837798148466,35.0,14,1,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.00891662472418989,-4.719837798148466,35.0,14,1,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04433598733892594,-3.1159585764325146,4.0,15,2,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.11734587135579629,-2.1426295396150836,1.0,15,2,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,16,3,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,16,3,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.031081547772025726,-3.4711409551079226,10.0,17,4,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.13774885057019715,-1.9823231753019153,1.0,17,4,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,18,5,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,18,5,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.1074033339907913,-2.231164054644391,0.0,19,0,4
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.1601164288573262,-1.8318540480210033,0.0,19,0,4
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,20,1,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,20,1,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.016261937667104945,-4.11892801424375,14.0,21,2,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.013129088053641753,-4.332925048247738,14.0,21,2,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.008805783942403387,-4.732346507220591,34.0,22,3,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.008805783942403387,-4.732346507220591,34.0,22,3,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.1818657829838323,-1.7044863200926657,0.0,23,4,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.23187826439923462,-1.4615427674479036,0.0,23,4,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,24,5,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,24,5,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.014456808445608708,-4.2365898026842155,20.0,25,0,5
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.009112622383001319,-4.698094751504204,20.0,25,0,5
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0420694364451712,-3.1684337771154674,2.0,26,1,6
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0420694364451712,-3.1684337771154674,2.0,26,1,6
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.008060162121179703,-4.820821608375604,34.0,27,2,6
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.004914100761290593,-5.315646500150232,34.0,27,2,6
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.041873668031067984,-3.1730980975561005,3.0,28,3,6
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.041873668031067984,-3.1730980975561005,3.0,28,3,6
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.00604025700574272,-5.10930871732101,37.0,29,4,6
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0034777619636840256,-5.661366305966094,37.0,29,4,6
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.030952041307180024,-3.475316327028728,8.0,30,0,6
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.11192655599989913,-2.1899123727860137,3.0,30,0,6
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,31,1,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,31,1,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.01860933847324266,-3.9840917558032714,16.0,32,2,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.14917992780640377,-1.9026021323913962,1.0,32,2,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,33,3,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,33,3,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0023013576658900215,-6.074256040681959,53.0,34,4,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0023013576658900215,-6.074256040681959,53.0,34,4,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.032034438029917546,-3.440943766423122,7.0,35,5,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.032034438029917546,-3.440943766423122,7.0,35,5,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.18554398215143525,-1.6844633244917189,0.0,36,6,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.18554398215143525,-1.6844633244917189,0.0,36,6,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.012976419991101882,-4.344621415371013,26.0,37,7,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.012976419991101882,-4.344621415371013,26.0,37,7,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0619356796087139,-2.7816588581014234,2.0,38,0,7
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.03904018389897125,-3.2431638069214124,5.0,38,0,7
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04801182224559037,-3.036308001617187,2.0,39,1,8
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.04801182224559037,-3.036308001617187,2.0,39,1,8
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.005494251982420895,-5.204052827340638,36.0,40,2,8
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.003077246160628172,-5.783720185637927,36.0,40,2,8
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,54.0,41,3,8
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,54.0,41,3,8
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.08244804240746961,-2.495586973042267,1.0,42,0,8
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.05196982995961078,-2.957091921862256,4.0,42,0,8
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.21445992762719834,-1.5396323756554637,0.0,43,1,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.21445992762719834,-1.5396323756554637,0.0,43,1,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04520735709456537,-3.096495437810277,4.0,44,2,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.11882313095885565,-2.1301191859652864,1.0,44,2,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.012006762489313991,-4.422285247147443,1.0,45,3,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.012006762489313991,-4.422285247147443,1.0,45,3,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.009655295949755718,-4.6402487110850865,27.0,46,4,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.007336898393189293,-4.914839087896084,27.0,46,4,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0001,-9.210340371976182,44.0,47,5,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0001,-9.210340371976182,44.0,47,5,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.019623604674526642,-3.931022117228524,5.0,48,6,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.01573697812225284,-4.151742041575163,7.0,48,6,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0018978488485718278,-6.267034219177504,53.0,49,0,9
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.001196279245320023,-6.728539167997494,53.0,49,0,9
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.05619110842942896,-2.8789967475989733,2.0,50,1,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.05619110842942896,-2.8789967475989733,2.0,50,1,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.04001223292662922,-3.2185700484568427,5.0,51,2,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.13056162918274397,-2.035909909422443,3.0,51,2,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,52,3,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,52,3,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.025736660821982518,-3.6598388124251633,14.0,53,4,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.016909530715187533,-4.079877868367589,14.0,53,4,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.06134195772598755,-2.7912912048290144,0.0,54,5,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.06134195772598755,-2.7912912048290144,0.0,54,5,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.07354080281296985,-2.6099148864842103,1.0,55,6,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.04607795741043949,-3.077420590607366,2.0,55,6,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0018978488485718278,-6.267034219177504,53.0,56,0,10
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.001196279245320023,-6.728539167997494,53.0,56,0,10
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.05619110842942896,-2.8789967475989733,2.0,57,1,11
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.05619110842942896,-2.8789967475989733,2.0,57,1,11
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.008662691406309023,-4.7487298187438185,33.0,58,2,11
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0049272286804244204,-5.312978582772121,33.0,58,2,11
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.018693481649307023,-3.979580390791317,16.0,59,3,11
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.018693481649307023,-3.979580390791317,16.0,59,3,11
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0011487129638326824,-6.769113125220915,55.0,60,4,11
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.000662015131209491,-7.320222145476559,55.0,60,4,11
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.030952041307180024,-3.475316327028728,8.0,61,0,11
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.11192655599989913,-2.1899123727860137,3.0,61,0,11
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,62,1,12
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,62,1,12
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.01860933847324266,-3.9840917558032714,16.0,63,2,12
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.14917992780640377,-1.9026021323913962,1.0,63,2,12
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,1.0,0.0,0.0,64,3,12
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,1.0,0.0,0.0,64,3,12
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.015455965050600365,-4.169760262733452,22.0,65,4,12
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.015455965050600365,-4.169760262733452,22.0,65,4,12
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.012058330163387962,-4.417999558016938,22.0,66,0,12
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.007600779228826701,-4.879504506836928,22.0,66,0,12
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.00891662472418989,-4.719837798148466,35.0,67,1,13
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.00891662472418989,-4.719837798148466,35.0,67,1,13
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.08546143766365373,-2.459690026257936,1.0,68,2,13
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.05512297654444544,-2.8981886525655605,4.0,68,2,13
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.033579574648457004,-3.393837294224849,6.0,69,3,13
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.033579574648457004,-3.393837294224849,6.0,69,3,13
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.008528906511830154,-4.764294118916383,16.0,70,4,13
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0062418912352307935,-5.076472059952007,16.0,70,4,13
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0016290548056410537,-6.419755306195169,59.0,71,0,13
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0010268491376137535,-6.881260255015158,59.0,71,0,13
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.03991318866519996,-3.22104846671615,4.0,72,1,14
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.03991318866519996,-3.22104846671615,4.0,72,1,14
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.0028446122817890338,-5.862328501257128,51.0,73,0,14
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.0017930567211648322,-6.3238334500771165,51.0,73,0,14
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.016426521651930665,-4.108858076471417,22.0,74,1,15
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.016426521651930665,-4.108858076471417,22.0,74,1,15
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.13195555421107696,-2.0252901236176264,0.0,75,2,15
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.08636839597975544,-2.4491334573599586,4.0,75,2,15
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.02255051260498138,-3.791997481363595,16.0,76,3,15
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.02255051260498138,-3.791997481363595,16.0,76,3,15
72caeffe,10_easy_full,10,easy,full,10,100,interaction_blind,0.03220899872441939,-3.4355094019831367,7.0,77,4,15
72caeffe,10_easy_full,10,easy,full,10,100,blocking_blind,0.019364395524247492,-3.9443191813620273,7.0,77,4,15
75bbec9c,10_easy_full,10,easy,full,10,100,interaction_blind,0.04724258936359056,-3.0524594762086945,3.0,1,0,0
75bbec9c,10_easy_full,10,easy,full,10,100,blocking_blind,0.12219504737603666,-2.102136761903628,1.0,1,0,0
