,fitted_heuristic,log_likelihood,userid
7157,interaction,-3.23252645555,65f4e348
7158,blocking,-2.98328737344,67f4ea8a
7159,density,-2.80689558293,67f64a50
7160,non-linear,-2.31689369853,68c659b8
7161,blocking,-1.13514082355,6bb10472
7162,blocking,-3.1447689393,6bb4e746
7163,non-linear,-1.96247236918,6dd103e2
7164,density,-2.8148987381,6de4e267
7165,blocking,-1.73143250465,7dd704e0
7166,linear,-2.85501655792,7df4e828
7167,blocking,-1.49538097142,80f4e933
7168,blocking,-0.861049575067,81c11c9f
7169,linear,-2.16228000025,83c64bf9
7170,linear,-2.54588481098,84f4e263
7171,non-linear,-1.92480684394,85b4e5c4
7172,interaction,-2.08474407043,92a74a76
7173,interaction,-1.60773437512,9be4eb1b
7174,density,-2.73130969008,a0d659c9
7175,interaction,-1.12382370993,a2ebe618
7176,density,-2.2308157535,a3b4e28e
7177,blocking,-2.59689224127,aafbd6ab
7178,density,-2.97442791698,aed647d3
7179,blocking,-1.82131141475,b0e1157c
7180,non-linear,-1.44533616237,b2e4e98a
7181,density,-2.37529066849,b8f4e433
7182,blocking,-1.43698888162,b9e512db
7183,blocking,-3.0634293031,bae4ffc0
7184,blocking,-2.08731003416,bdf4e34a
7185,density,-2.28740946754,bff4e70e
7186,density,-2.62628627292,c7c4e29b
7187,density,-2.41462770506,c7fffe38
7188,density,-2.56969245126,c9f64da2
7189,blocking,-0.80108777468,ccc4e27e
7190,density,-2.67953350242,ceb50693
7191,interaction,-1.53086430641,d1e4eb09
7192,density,-2.3515328999,d2f65bb5
7193,density,-2.40795955513,d4fac87b
7194,linear,-2.63378092326,d8a4f092
7195,blocking,-2.34917110741,d8f4e4d9
7196,density,-2.08803723284,daefd33a
7197,interaction,-2.25240863117,dbe65101
7198,density,-2.49852585799,dec64994
7199,non-linear,-2.22915226966,e1a64c7d
7200,blocking,-0.885837031298,e1e500d7
7201,linear,-2.69046579645,e2b655ad
7202,density,-2.6205243751,e5d4e9ce
7203,non-linear,-1.47317437365,e5d4fef8
7204,density,-2.73120409485,e9dbbf8a
7205,blocking,-1.98587879891,e9e64bef
7206,density,-1.80940187643,ebc64a59
7207,blocking,-0.838951163663,f0c4e26c
7208,linear,-2.1326108504,f1f65080
7209,non-linear,-2.50076960648,f6b64ced
7210,density,-2.76901399602,fdaa7ebb
7211,non-linear,-2.55826155819,fde4ef33
7212,interaction,-1.69116846535,fde6491d
7213,interaction,-2.68795379728,fef4eae9
7214,blocking,-2.86479269823,13f4ff5a
7215,blocking,-1.0879449571,1df6940e
7216,interaction,-2.56956705179,1ff4f828
7217,blocking,-3.06784763087,21abc061
7218,blocking,-1.46662060481,28e67c08
7219,blocking,-1.39455232946,2fb4f99a
7220,blocking,-2.61398232727,65f68460
7221,blocking,-1.93524346347,84dbf4f9
7222,blocking,-1.43899351403,92e6f512
7223,interaction,-1.37109574405,98d105c1
7224,interaction,-1.51871278568,9befd8ad
7225,blocking,-2.80481810846,a3eacaa9
7226,blocking,-2.53608971914,a4f74985
7227,blocking,-1.09493448288,abc728e1
7228,blocking,-2.40440511436,aceaccbc
7229,blocking,-2.3766965786,d2ac158a
7230,interaction,-2.28625037981,13b7468e
7231,interaction,-2.90397272796,13dbbfb8
7232,blocking,-2.18355490345,16f6e58d
7233,blocking,-1.5892662304,1bd72c42
7234,interaction,-2.81851865958,28d4fefb
7235,blocking,-1.63283737189,32fad07f
7236,blocking,-2.61423071801,41bad9a2
7237,blocking,-1.76212050988,5bc4f225
7238,blocking,-2.05147888449,7dea8d37
7239,blocking,-1.70257835287,8aa6d830
7240,blocking,-2.28235495456,8ea50714
7241,blocking,-1.8198215806,98c10b8a
7242,blocking,-2.80743733547,acdac85f
7243,blocking,-1.10524288742,bacbc468
7244,blocking,-1.3382513355,bcf51783
7245,blocking,-2.46679673461,cdc514e1
7246,density,-1.8860390331,d9e4f7e5
7247,blocking,-3.24071651077,e2b10de5
7248,blocking,-2.34650661657,e6efec72
7249,blocking,-2.18079794894,edfff93e
7250,non-linear,-3.07036727078,efd4fa4a
7251,interaction,-3.22215527261,f4c4f33c
7252,blocking,-1.87067260033,fcb764e3
7253,blocking,-1.17892634148,25dfef96
7254,non-linear,-1.22498437532,2aabe76a
7255,linear,-2.46665669857,34cffc40
7256,blocking,-0.549423821327,38abe966
7257,density,-1.9679521963,3acff9fa
7258,blocking,-0.850135954545,3bac0799
7259,interaction,-2.16025078054,3fcbc0ab
7260,interaction,-1.69686474592,40a74de0
7261,density,-3.05007805204,4ed755f1
7262,non-linear,-2.05947077415,59d51c4c
7263,blocking,-0.426105917571,5acfeabc
7264,non-linear,-2.24494325237,5de11557
7265,non-linear,-2.19606569122,6bca8117
7266,density,-2.8191699992,86f6e2cb
7267,non-linear,-1.59938769698,8df4f6e8
7268,density,-2.70768039134,9defd82d
7269,density,-2.80093393195,a6bff327
7270,blocking,-0.613395339629,aedbea55
7271,density,-1.4646799614,b3e4f78d
7272,interaction,-0.694490272003,b4abeb7e
7273,non-linear,-2.62576556951,b7eae04f
7274,density,-2.78834274549,cfd6ff5a
7275,density,-2.71921371216,d3b525de
7276,density,-2.47518428219,d6b67ee1
7277,density,-2.70132850033,d6d500ab
7278,non-linear,-2.54966199416,dabbe6bb
7279,interaction,-2.60306379927,efa7383d
7280,blocking,-0.751461213557,f9c123d7
7281,interaction,-2.15884208621,fda4f169
7282,non-linear,-1.92207422557,11dfe866
7283,non-linear,-0.895684509295,12ebbfd2
7284,non-linear,-1.50043869874,16e512d0
7285,non-linear,-2.12258711835,19a105e3
7286,density,-2.18799457996,1de715c7
7287,density,-1.60607016916,1fdbc072
7288,density,-2.49503335414,2dca846d
7289,non-linear,-1.56271704392,2dfbc35a
7290,density,-2.2279467019,33b693e2
7291,interaction,-1.00340223752,33ebe68d
7292,linear,-1.87017211851,48c70a00
7293,non-linear,-2.03459010692,4dc50d03
7294,density,-2.82893478275,55a709fd
7295,blocking,-1.65050211608,58e72ee8
7296,density,-2.61540460969,67abc3ab
7297,density,-2.66094234517,67abf219
7298,non-linear,-1.78182498542,6cbbcdf7
7299,non-linear,-1.76034496183,6fc70a09
7300,non-linear,-2.17675195088,7acbc3e2
7301,blocking,-1.98564675228,7cc119e0
7302,blocking,-1.12554307959,7db4f1d2
7303,interaction,-1.02151817019,8ab71c6b
7304,blocking,-0.868321828235,94abbfb2
7305,interaction,-2.00249286014,96afd320
7306,density,-2.20732300012,9db10b00
7307,linear,-2.17433716456,adfac866
7308,interaction,-0.185534632387,b7e510d3
7309,interaction,-1.01371541642,c0cbeef2
7310,blocking,-1.56678733464,c8afed22
7311,interaction,-0.052839032216,c9c757af
7312,non-linear,-1.66501117933,d2d73ea5
7313,non-linear,-2.14367331728,dcfbe5af
7314,interaction,-0.98118674928,ddb7456a
7315,non-linear,-2.59526100097,dfa705b9
7316,blocking,-2.58958334174,e1b100ae
7317,non-linear,-2.4985876843,edbbcb60
7318,blocking,-2.83597304914,26e680e4
7319,interaction,-0.198393961238,2fe692a5
7320,blocking,-1.74231508988,31b4fc9e
7321,blocking,-1.74519727403,3ac5170c
7322,blocking,-2.54325285372,56e6f5d2
7323,blocking,-2.45212233331,5cd6bb63
7324,non-linear,-1.6273347482,67f69d24
7325,interaction,-2.47804815855,6ac7311a
7326,blocking,-3.24553029902,6dfbeafe
7327,blocking,-2.7175369406,70bffd4d
7328,interaction,-1.3219935655,8de6a2af
7329,blocking,-3.07083400129,92a70054
7330,blocking,-1.35519123121,9ae751bc
7331,blocking,-2.17941233873,abdacc98
7332,blocking,-2.62961949814,acc6e9d4
7333,blocking,-2.41497838841,b4a4f22a
7334,blocking,-1.4320046984,c8c4f85a
7335,blocking,-2.37067982143,cff10c9a
7336,blocking,-2.49343178183,d6c10e9a
7337,blocking,-1.23321754831,daf74d3f
7338,blocking,-2.67628612572,e6abcdb2
7339,blocking,-3.36341217102,e9bbf006
7340,blocking,-2.97799397436,f1fbe0de
7341,interaction,-1.21207180275,39afd1eb
7342,blocking,-0.668953704201,4eb4f441
7343,blocking,-2.47317329457,5aebf3c2
7344,blocking,-2.58107428087,92f69945
7345,blocking,-2.08134428307,acb11b17
7346,blocking,-2.11888901551,b9e10f8b
7347,blocking,-2.04201142273,c7c6f18d
7348,non-linear,-3.3780262864,ceafe698
7349,blocking,-2.049998613,cec10cc8
7350,non-linear,-2.82576102245,eec719ce
7351,blocking,-3.03215755319,f8efd664
7352,interaction,-2.22145252744,fdc4f07b
7353,blocking,-1.78491658862,18c75602
7354,blocking,-2.08245551696,33bbca9a
7355,interaction,-1.71682223815,34d51755
7356,blocking,-2.31334737039,36ebe4da
7357,blocking,-2.46832289771,38cbc1f6
7358,blocking,-2.60560248074,48ec02bc
7359,blocking,-2.44776835552,4cb73467
7360,blocking,-2.7240708024,4cffe209
7361,blocking,-3.016854535,4de4f27d
7362,blocking,-2.75206449488,54d4fd9d
7363,blocking,-2.86268681815,54f6b927
7364,blocking,-1.66238826276,72e6961c
7365,blocking,-2.68335150565,81a10227
7366,blocking,-2.54975890421,85e50169
7367,blocking,-1.40361440452,89fbc220
7368,blocking,-2.49436510811,93c70cc1
7369,interaction,-3.23748458499,96abd246
7370,interaction,-1.78388555107,9ea4fe94
7371,density,-2.2228757464,a5e116c5
7372,blocking,-2.44615896117,a7b511d6
7373,blocking,-2.3055235823,b3dbd892
7374,blocking,-2.59901559119,b9bbc96c
7375,interaction,-1.27506164233,bca124ea
7376,interaction,-3.02355846405,bfabcc7d
7377,blocking,-2.49057213148,c6c100be
7378,interaction,-2.38018218485,e0a10efa
7379,blocking,-0.968522216908,e5b69f84
7380,interaction,-2.53117284145,eaaff660
7381,interaction,-2.44023041241,f8e11654
7382,blocking,-1.82681831921,19b680e2
7383,interaction,-2.25170514316,2bd72f3e
7384,blocking,-2.43956141044,33a74451
7385,density,-2.07133411005,3ed1161d
7386,non-linear,-1.57755057261,42f75809
7387,blocking,-1.82940070257,43c516b5
7388,blocking,-1.91347924911,4fba815c
7389,interaction,-3.15212583145,5efbf191
7390,blocking,-1.74765665763,6db76212
7391,blocking,-0.873763049314,71ebc315
7392,blocking,-3.04534974368,93ebead7
7393,blocking,-0.960406698258,94a4f5d4
7394,blocking,-1.5832210669,95e69707
7395,blocking,-1.34504221688,9ba1165f
7396,interaction,-2.29671994024,9da51cdd
7397,blocking,-2.77921209501,9dd11e8e
7398,blocking,-2.19376024369,a9cbcabb
7399,blocking,-2.91081028069,abd12ee2
7400,non-linear,-2.83822878237,b0c6f3a8
7401,interaction,-1.68877885737,bdd7483e
7402,blocking,-2.05455877406,cefc077d
7403,blocking,-3.47298899507,d0f687f1
7404,blocking,-0.950433133456,d1bbc1e6
7405,interaction,-1.12494710215,d8aacc7a
7406,blocking,-2.2721458453,daa11f50
7407,blocking,-1.72704041434,e9b10766
7408,blocking,-2.4649014732,ecefd3a0
7409,blocking,-1.99763001076,eefbf52d
7410,density,-2.1294308506,11d4bf94
7411,interaction,-1.61736793272,14b4c043
7412,blocking,-1.61222584195,14c5dc72
7413,blocking,-1.52478281035,17b4c1ea
7414,interaction,-1.63205865462,17e120dd
7415,density,-3.27963782507,18dac9ef
7416,density,-2.03345218248,20bfd7bd
7417,interaction,-2.44656401249,24a5e25a
7418,density,-3.24647934684,24b61c03
7419,blocking,-2.48867065457,24f4c091
7420,linear,-1.38722549911,25c4c0ab
7421,blocking,-1.14359471951,26dbf6e9
7422,blocking,-2.96757598173,31e63b91
7423,blocking,-1.53432361468,32ebf2e8
7424,density,-2.96365722209,37f61258
7425,non-linear,-2.3332639599,38ebbf94
7426,interaction,-2.0505431557,3af4bfbb
7427,blocking,-0.809347134561,3bb613b2
7428,blocking,-0.998143889725,3cd60baf
7429,blocking,-1.77207027989,3df11bae
7430,blocking,-2.12984135689,43c60cd9
7431,interaction,-3.37291103422,44a4fa14
7432,blocking,-2.19188614639,47f614be
7433,blocking,-0.940429193836,49e6113d
7434,density,-2.63570627938,4af5df5d
7435,blocking,-1.02926088315,4ed4c1d3
7436,blocking,-0.691758031543,50c60ba6
7437,interaction,-2.1591825029,53c4c041
7438,blocking,-1.22515552806,54f4bf95
7439,blocking,-2.45974829976,55f5fe54
7440,blocking,-0.72966404977,57a4bf4b
7441,blocking,-2.39876214792,5ce612bc
7442,blocking,-0.785670320715,5dd4c056
7443,interaction,-2.52807193228,5edbbf73
7444,density,-1.74091781073,63c4bfcb
7445,blocking,-1.50665857562,63e5efe1
7446,blocking,-2.16369586255,64f61543
7447,linear,-2.90689670632,67eac875
7448,interaction,-1.87464353072,68d5e249
7449,blocking,-1.83865266733,69bad0fe
7450,interaction,-2.16099975499,6bf51f66
7451,linear,-2.46114229862,6ee61190
7452,interaction,-1.88914837731,70da8cfb
7453,blocking,-1.6465458461,72f4c145
7454,non-linear,-1.60166468382,76e60f84
7455,blocking,-1.07944947266,78f60c95
7456,non-linear,-2.1696527188,7bf4bf38
7457,blocking,-1.29096925657,84a4bf3c
7458,interaction,-1.42978542298,87b50908
7459,interaction,-1.54536415482,87f610ee
7460,blocking,-1.86674678382,89d60ba4
7461,blocking,-2.32547165708,8ac4c37c
7462,interaction,-1.29093810968,8ea4bf56
7463,blocking,-1.86746564219,8fc76287
7464,blocking,-2.46214169451,90c60de8
7465,density,-2.55997165547,91a61ead
7466,blocking,-1.55653600567,91cfd7fb
7467,non-linear,-2.05363748793,92b722f3
7468,interaction,-2.15977657685,94d6ef33
7469,blocking,-2.52274080219,94e4c554
7470,interaction,-2.25590841789,9adbc2df
7471,density,-2.42700009917,9df60bf8
7472,density,-2.0777290676,a2f6ba1d
7473,blocking,-2.72911422873,a3d4c3b2
7474,density,-3.02423928288,a3d5dfda
7475,non-linear,-2.0657325773,a4c60d7a
7476,blocking,-1.80988644641,a6f610e1
7477,density,-2.84465914379,acd61c3d
7478,blocking,-2.72974588259,ada4c06f
7479,density,-3.01967878606,b0d518a1
7480,interaction,-2.42365317366,b2d60bc9
7481,blocking,-1.20902730649,b7a4fe27
7482,density,-1.93731089641,b8e4bf48
7483,blocking,-1.16293886545,bae515f2
7484,blocking,-1.73891308976,bed50a1d
7485,density,-2.69074403978,bfa60c8b
7486,non-linear,-2.04336361362,bfe4c87d
7487,blocking,-1.91301060587,c0f60e45
7488,blocking,-2.2592671842,c7a61295
7489,density,-3.00203581145,c7a67aab
7490,density,-2.6879677801,c8a4fa50
7491,interaction,-2.27112836368,c8f4c13d
7492,blocking,-2.23491474699,cab61023
7493,interaction,-2.19797202015,cceac8ca
7494,non-linear,-2.41943264489,cee4bfa4
7495,blocking,-2.13104791511,cfc5dcb3
7496,density,-2.84820199614,dbe71b15
7497,non-linear,-2.14137093718,dcc4f10e
7498,blocking,-1.83683733091,dfcbf407
7499,interaction,-2.23759192051,dfe6bee3
7500,blocking,-0.927700467726,e0d4bfdf
7501,blocking,-2.20807168914,ebc61801
7502,linear,-2.66679733307,eec7360c
7503,density,-2.91096283183,eff4bf48
7504,blocking,-1.38584589018,f1e613a1
7505,blocking,-1.89518188859,f2f60bd9
7506,density,-2.48252571714,f3dbeb7e
7507,non-linear,-2.02233218936,f4a6108e
7508,linear,-2.58377342962,fac10d6e
7509,interaction,-1.86559118265,fde4bf4b
7510,blocking,-3.0015840387,fff4bf68
7511,blocking,-1.73913378329,11a64d17
7512,blocking,-1.56249516443,11e652f7
7513,blocking,-1.26324434297,14d64999
7514,blocking,-1.78674106983,16d516ad
7515,blocking,-1.38302021783,1dac01e7
7516,non-linear,-2.90211076529,25b4e27c
7517,non-linear,-1.89733106618,25cfdeaf
7518,interaction,-0.887517639565,28e6483c
7519,density,-2.83430279929,2ab4ecbb
7520,blocking,-2.49262725997,2afbbf79
7521,blocking,-1.82755636469,2cb650ed
7522,non-linear,-1.86878693599,2fa647f5
7523,blocking,-1.64472779464,2ff50f64
7524,linear,-2.95925453917,30c4e230
7525,density,-3.15848798854,30e4feac
7526,density,-1.67823590361,33e649bd
7527,blocking,-0.41650823132,3ad4e7d3
7528,density,-2.2839289897,3ef64929
7529,interaction,-1.90155813495,40e4e2b8
7530,non-linear,-2.46433762215,43e64821
7531,density,-1.84603029016,44a65230
7532,interaction,-1.31143469929,45b64f9c
7533,interaction,-1.78052276626,49c72e9b
7534,density,-1.17718289072,4bca7fc9
7535,non-linear,-2.3881941648,4ca65156
7536,blocking,-1.68637266082,4cb651bd
7537,density,-2.79316585284,4ed4e40b
7538,blocking,-2.14715792503,4ee64c2a
7539,blocking,-2.0788346973,51a4e32d
7540,density,-2.70979473408,53d65632
7541,blocking,-2.46445170598,59d4e268
7542,density,-2.48646330034,5adff9a5
7543,interaction,-1.83966329368,5dbfe29c
7544,blocking,-0.770717143105,5dd4e3a2
7545,density,-2.69617232795,5fa651bb
7546,blocking,-1.54542708098,65e519cb
7547,density,-2.99155471465,65f4e348
7548,interaction,-3.32612921943,67f4ea8a
7549,density,-2.49942649745,67f64a50
7550,blocking,-2.13290401823,68c659b8
7551,blocking,-0.785670320715,6bb10472
7552,density,-2.52898817085,6bb4e746
7553,non-linear,-2.23828936727,6dd103e2
7554,density,-3.19408159473,6de4e267
7555,blocking,-1.72483871033,7dd704e0
7556,linear,-2.76930851975,7df4e828
7557,blocking,-1.49538097142,80f4e933
7558,blocking,-0.988114097253,81c11c9f
7559,linear,-2.16228000025,83c64bf9
7560,interaction,-2.65490155318,84f4e263
7561,blocking,-1.57881974646,85b4e5c4
7562,interaction,-1.74884745824,92a74a76
7563,interaction,-0.993988139095,9be4eb1b
7564,interaction,-2.51754006446,a0d659c9
7565,interaction,-2.24049122819,a2ebe618
7566,density,-1.65245545461,a3b4e28e
7567,blocking,-1.74451069197,aafbd6ab
7568,density,-2.89037276948,aed647d3
7569,interaction,-1.76034835273,b0e1157c
7570,blocking,-1.44051164252,b2e4e98a
7571,interaction,-2.27367220411,b8f4e433
7572,blocking,-1.37442635588,b9e512db
7573,blocking,-3.25200277309,bae4ffc0
7574,blocking,-1.9775571104,bdf4e34a
7575,density,-2.28740946754,bff4e70e
7576,interaction,-1.69847043414,c7c4e29b
7577,blocking,-2.59105424222,c7fffe38
7578,density,-2.37026551413,c9f64da2
7579,blocking,-0.787629472376,ccc4e27e
7580,density,-2.94481915467,ceb50693
7581,interaction,-1.77306093184,d1e4eb09
7582,interaction,-2.04314999062,d2f65bb5
7583,density,-2.58209202488,d4fac87b
7584,non-linear,-2.96410297793,d8a4f092
7585,blocking,-2.32303095857,d8f4e4d9
7586,interaction,-1.77201116312,daefd33a
7587,interaction,-2.24159692311,dbe65101
7588,density,-2.63272961716,dec64994
7589,non-linear,-2.33950443338,e1a64c7d
7590,blocking,-0.479543568636,e1e500d7
7591,non-linear,-2.61590445778,e2b655ad
7592,interaction,-2.52875584354,e5d4e9ce
7593,non-linear,-1.46156606488,e5d4fef8
7594,density,-2.59971832537,e9dbbf8a
7595,blocking,-2.74318475419,e9e64bef
7596,interaction,-1.07565221885,ebc64a59
7597,blocking,-0.88068995885,f0c4e26c
7598,linear,-2.53524978993,f1f65080
7599,density,-2.67028378263,f6b64ced
7600,density,-2.76784593045,fdaa7ebb
7601,interaction,-2.14762627643,fde4ef33
7602,linear,-2.76333746114,fde6491d
7603,non-linear,-2.29168609739,fef4eae9
7604,blocking,-2.62397878164,13f4ff5a
7605,blocking,-1.67501387606,1df6940e
7606,interaction,-2.55303571923,1ff4f828
7607,blocking,-2.68890534849,21abc061
7608,blocking,-0.639273678222,28e67c08
7609,blocking,-1.00840381312,2fb4f99a
7610,blocking,-1.25626040704,65f68460
7611,blocking,-1.79384034405,84dbf4f9
7612,blocking,-1.06511652375,92e6f512
7613,interaction,-1.75780970841,98d105c1
7614,blocking,-2.0337436292,9befd8ad
7615,blocking,-3.08814221741,a3eacaa9
7616,interaction,-3.08722447817,a4f74985
7617,blocking,-1.22483875035,abc728e1
7618,interaction,-2.44180946867,aceaccbc
7619,blocking,-1.92991447103,d2ac158a
7620,blocking,-2.9180442976,13b7468e
7621,interaction,-3.03933556653,13dbbfb8
7622,blocking,-2.35839355434,16f6e58d
7623,density,-2.56809881637,1bd72c42
7624,interaction,-2.93965307767,28d4fefb
7625,blocking,-1.91101589105,32fad07f
7626,blocking,-2.33736448578,41bad9a2
7627,blocking,-1.13155241821,5bc4f225
7628,blocking,-2.18424458423,7dea8d37
7629,blocking,-1.87433494552,8aa6d830
7630,blocking,-2.27292030642,8ea50714
7631,blocking,-2.2049936207,98c10b8a
7632,blocking,-3.43517878678,acdac85f
7633,blocking,-0.868232465584,bacbc468
7634,interaction,-1.28093653016,bcf51783
7635,blocking,-2.63968777707,cdc514e1
7636,density,-1.8860390331,d9e4f7e5
7637,blocking,-2.50297939089,e2b10de5
7638,blocking,-2.5479140287,e6efec72
7639,blocking,-2.29115056788,edfff93e
7640,blocking,-3.20746885133,efd4fa4a
7641,interaction,-3.22941000611,f4c4f33c
7642,blocking,-2.08167473986,fcb764e3
7643,blocking,-0.791719096825,25dfef96
7644,non-linear,-1.49018411401,2aabe76a
7645,non-linear,-2.57815163593,34cffc40
7646,blocking,-0.712231692965,38abe966
7647,interaction,-1.7390364928,3acff9fa
7648,interaction,-0.49284853318,3bac0799
7649,interaction,-2.34094697282,3fcbc0ab
7650,interaction,-1.47673335798,40a74de0
7651,density,-2.87840851272,4ed755f1
7652,interaction,-2.6724638061,59d51c4c
7653,interaction,-0.694490272003,5acfeabc
7654,linear,-2.5845446251,5de11557
7655,non-linear,-1.71151046866,6bca8117
7656,density,-2.87401207601,86f6e2cb
7657,interaction,-1.54082217165,8df4f6e8
7658,interaction,-2.35430249473,9defd82d
7659,density,-2.71803676595,a6bff327
7660,blocking,-0.503268160965,aedbea55
7661,density,-1.47527967751,b3e4f78d
7662,interaction,-0.842193267779,b4abeb7e
7663,non-linear,-2.60965302022,b7eae04f
7664,density,-2.97064276606,cfd6ff5a
7665,density,-2.68222658531,d3b525de
7666,blocking,-1.98077634452,d6b67ee1
7667,density,-2.66270205481,d6d500ab
7668,interaction,-2.00695417477,dabbe6bb
7669,linear,-2.45978670156,efa7383d
7670,blocking,-0.927383585184,f9c123d7
7671,interaction,-1.34887229906,fda4f169
7672,non-linear,-1.67954124364,11dfe866
7673,interaction,-0.247379509849,12ebbfd2
7674,non-linear,-1.49889117905,16e512d0
7675,blocking,-1.86162360093,19a105e3
7676,density,-1.43313890469,1de715c7
7677,density,-2.4216996967,1fdbc072
7678,density,-2.67470315826,2dca846d
7679,non-linear,-1.90457351312,2dfbc35a
7680,density,-2.18017831103,33b693e2
7681,interaction,-1.18236185251,33ebe68d
7682,non-linear,-2.06606308616,48c70a00
7683,non-linear,-2.26420747543,4dc50d03
7684,density,-2.38006638608,55a709fd
7685,blocking,-0.764351596891,58e72ee8
7686,density,-2.69157024549,67abc3ab
7687,density,-2.61046882583,67abf219
7688,non-linear,-2.07211827932,6cbbcdf7
7689,non-linear,-1.60578872684,6fc70a09
7690,non-linear,-2.11373857083,7acbc3e2
7691,blocking,-1.946131819,7cc119e0
7692,blocking,-0.74492696163,7db4f1d2
7693,interaction,-0.505673279401,8ab71c6b
7694,blocking,-1.01038552957,94abbfb2
7695,non-linear,-2.19005067352,96afd320
7696,density,-2.14626644488,9db10b00
7697,linear,-2.07844314041,adfac866
7698,interaction,-0.352153446468,b7e510d3
7699,density,-2.6740817788,c0cbeef2
7700,non-linear,-1.47755948843,c8afed22
7701,interaction,-0.052839032216,c9c757af
7702,blocking,-1.53686486527,d2d73ea5
7703,interaction,-2.16877732136,dcfbe5af
7704,non-linear,-1.7850993012,ddb7456a
7705,density,-2.76717290182,dfa705b9
7706,blocking,-2.81193698385,e1b100ae
7707,non-linear,-2.59840811416,edbbcb60
7708,blocking,-2.45683754668,26e680e4
7709,blocking,-1.14615778618,2fe692a5
7710,blocking,-1.5451282803,31b4fc9e
7711,blocking,-1.12666812473,3ac5170c
7712,blocking,-2.8697553734,56e6f5d2
7713,blocking,-2.29637416679,5cd6bb63
7714,blocking,-1.94120658206,67f69d24
7715,blocking,-1.99768217666,6ac7311a
7716,blocking,-1.70252584462,6dfbeafe
7717,blocking,-2.53565810639,70bffd4d
7718,blocking,-1.87823345705,8de6a2af
7719,blocking,-2.830655577,92a70054
7720,blocking,-1.11458115222,9ae751bc
7721,blocking,-2.30484084268,abdacc98
7722,blocking,-2.57857447925,acc6e9d4
7723,blocking,-2.40764888762,b4a4f22a
7724,blocking,-1.60604044623,c8c4f85a
7725,blocking,-2.95673112813,cff10c9a
7726,blocking,-2.16258717343,d6c10e9a
7727,blocking,-2.76317227933,daf74d3f
7728,density,-3.18167799773,e6abcdb2
7729,blocking,-2.94248944173,e9bbf006
7730,blocking,-2.586223477,f1fbe0de
7731,blocking,-1.54136603182,39afd1eb
7732,non-linear,-1.4892269905,4eb4f441
7733,non-linear,-3.47985435089,5aebf3c2
7734,blocking,-1.74146362099,92f69945
7735,blocking,-0.644376578366,acb11b17
7736,blocking,-2.01053102065,b9e10f8b
7737,blocking,-2.50292976806,c7c6f18d
7738,interaction,-2.51324258773,ceafe698
7739,blocking,-0.902222148754,cec10cc8
7740,blocking,-2.83533209764,eec719ce
7741,blocking,-2.97615901346,f8efd664
7742,interaction,-2.56119461731,fdc4f07b
7743,interaction,-1.88828445124,18c75602
7744,blocking,-1.95468768913,33bbca9a
7745,interaction,-1.35921356533,34d51755
7746,blocking,-2.06680336151,36ebe4da
7747,blocking,-2.35066953198,38cbc1f6
7748,blocking,-2.55740205811,48ec02bc
7749,blocking,-2.59146833807,4cb73467
7750,blocking,-2.53279939306,4cffe209
7751,blocking,-3.03451368318,4de4f27d
7752,blocking,-2.73946035506,54d4fd9d
7753,blocking,-2.76387264012,54f6b927
7754,blocking,-1.14554241134,72e6961c
7755,blocking,-2.72628215154,81a10227
7756,blocking,-1.77835604297,85e50169
7757,blocking,-2.35396858331,89fbc220
7758,blocking,-2.82786099925,93c70cc1
7759,blocking,-1.42888898198,96abd246
7760,interaction,-1.96685263224,9ea4fe94
7761,density,-1.7511400792,a5e116c5
7762,blocking,-2.57168625345,a7b511d6
7763,blocking,-3.20475659807,b3dbd892
7764,blocking,-2.48598285034,b9bbc96c
7765,interaction,-1.08090438469,bca124ea
7766,interaction,-2.96688303147,bfabcc7d
7767,blocking,-2.26931051798,c6c100be
7768,blocking,-2.17811919157,e0a10efa
7769,interaction,-2.0462688194,e5b69f84
7770,blocking,-2.67273718224,eaaff660
7771,blocking,-2.30991522115,f8e11654
7772,blocking,-2.05056282355,19b680e2
7773,blocking,-1.97408058518,2bd72f3e
7774,blocking,-2.7005357162,33a74451
7775,density,-1.55390092816,3ed1161d
7776,interaction,-0.803770002539,42f75809
7777,blocking,-1.37941547547,43c516b5
7778,blocking,-1.91164321194,4fba815c
7779,blocking,-3.28961781553,5efbf191
7780,blocking,-1.3109762597,6db76212
7781,blocking,-1.59080706601,71ebc315
7782,blocking,-3.08177123106,93ebead7
7783,blocking,-1.51349515907,94a4f5d4
7784,blocking,-0.816156064348,95e69707
7785,blocking,-1.23435476653,9ba1165f
7786,interaction,-1.79414611091,9da51cdd
7787,blocking,-2.99131470684,9dd11e8e
7788,blocking,-2.03617491207,a9cbcabb
7789,blocking,-3.19654286337,abd12ee2
7790,blocking,-2.99281679767,b0c6f3a8
7791,blocking,-2.00095016332,bdd7483e
7792,blocking,-2.37819672004,cefc077d
7793,blocking,-2.86927928086,d0f687f1
7794,blocking,-2.48973612199,d1bbc1e6
7795,interaction,-0.803770002539,d8aacc7a
7796,blocking,-2.67708064428,daa11f50
7797,interaction,-1.48477981024,e9b10766
7798,blocking,-2.31597969669,ecefd3a0
7799,blocking,-2.21637444482,eefbf52d
7800,density,-2.87067100432,11d4bf94
7801,density,-2.21392231347,14b4c043
7802,interaction,-1.47953583744,14c5dc72
