,board,counts,path,path_length,probability
1189,6_hard_full,1.0,"[[2 2 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [2 3 1]
 [2 0 2]]",6,0.0185185185185
1190,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [3 4 2]
 [3 2 1]
 [4 3 2]]",6,0.0185185185185
1191,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [5 0 1]
 [3 2 2]
 [4 0 1]
 [4 4 2]]",6,0.0185185185185
1192,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [0 2 2]
 [0 0 1]
 [2 2 2]]",6,0.0185185185185
1193,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [3 2 1]
 [2 2 2]
 [4 2 1]
 [4 4 2]]",6,0.0185185185185
1194,6_hard_full,1.0,"[[2 0 1]
 [2 2 2]
 [4 2 1]
 [5 3 2]
 [4 3 1]
 [4 4 2]]",6,0.0185185185185
1195,6_hard_full,1.0,"[[2 0 1]
 [4 2 2]
 [2 4 1]
 [2 3 2]
 [2 2 1]
 [3 0 2]]",6,0.0185185185185
1196,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [2 2 2]
 [4 4 1]]",7,0.0169491525424
1197,6_hard_full,1.0,"[[2 2 1]
 [5 3 2]
 [5 2 1]
 [0 3 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",7,0.0169491525424
1198,6_hard_full,14.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]]",7,0.237288135593
1199,6_hard_full,1.0,"[[5 0 1]
 [3 2 2]
 [2 0 1]
 [3 4 2]
 [3 5 1]
 [2 2 2]
 [0 0 1]]",7,0.0169491525424
1200,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]
 [3 2 2]
 [4 4 1]]",7,0.0169491525424
1201,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [3 2 1]
 [3 0 2]
 [2 3 1]
 [2 4 2]
 [4 2 1]]",7,0.0169491525424
1202,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [2 4 1]
 [2 2 2]
 [3 2 1]
 [1 4 2]
 [5 0 1]]",7,0.0169491525424
1203,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 4 2]
 [3 2 1]
 [1 4 2]
 [5 0 1]]",7,0.0169491525424
1204,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [1 5 1]]",7,0.0169491525424
1205,6_hard_full,1.0,"[[2 0 1]
 [3 0 2]
 [4 2 1]
 [5 3 2]
 [4 3 1]
 [4 0 2]
 [4 4 1]]",7,0.0169491525424
1206,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [4 2 1]
 [4 0 2]
 [4 4 1]]",7,0.0169491525424
1207,6_hard_full,1.0,"[[2 3 1]
 [4 4 2]
 [1 4 1]
 [3 4 2]
 [2 4 1]
 [3 2 2]
 [2 2 1]]",7,0.0169491525424
1208,6_hard_full,1.0,"[[3 2 1]
 [2 2 2]
 [4 3 1]
 [1 0 2]
 [4 2 1]
 [4 4 2]
 [4 0 1]]",7,0.0169491525424
1209,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 3 2]
 [2 3 1]
 [4 2 2]
 [1 4 1]]",7,0.0169491525424
1210,6_hard_full,1.0,"[[2 4 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 3 1]
 [2 2 2]
 [4 2 1]]",7,0.0169491525424
1211,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 2 1]
 [2 3 2]
 [3 4 1]
 [2 5 2]
 [5 2 1]]",7,0.0169491525424
1212,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [3 0 1]
 [0 3 2]
 [3 2 1]
 [4 2 2]
 [0 2 1]]",7,0.0169491525424
1213,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [0 3 1]
 [3 2 2]
 [0 2 1]
 [0 5 2]
 [3 0 1]]",7,0.0169491525424
1214,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [4 2 2]
 [0 5 1]
 [0 2 2]
 [3 0 1]]",7,0.0169491525424
1215,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 4 2]
 [2 0 1]]",7,0.0169491525424
1216,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [4 2 1]
 [4 4 2]
 [4 0 1]]",7,0.0169491525424
1217,6_hard_full,1.0,"[[0 2 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]]",7,0.0169491525424
1218,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [1 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]]",7,0.0169491525424
1219,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [3 2 2]
 [2 2 1]
 [2 4 2]
 [2 0 1]]",7,0.0169491525424
1220,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [4 2 1]
 [2 0 2]
 [3 2 1]
 [4 3 2]
 [1 0 1]]",7,0.0169491525424
1221,6_hard_full,1.0,"[[5 2 1]
 [5 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [2 2 2]
 [3 4 1]]",7,0.0169491525424
1222,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]]",7,0.0338983050847
1223,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [3 4 1]
 [4 5 2]
 [3 2 1]
 [5 0 2]
 [1 4 1]]",7,0.0169491525424
1224,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [1 0 2]
 [4 2 1]]",7,0.0169491525424
1225,6_hard_full,1.0,"[[2 3 1]
 [3 4 2]
 [3 2 1]
 [1 4 2]
 [2 2 1]
 [4 4 2]
 [2 4 1]]",7,0.0169491525424
1226,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [3 4 2]
 [3 2 1]
 [5 0 2]
 [1 4 1]]",7,0.0169491525424
1227,6_hard_full,2.0,"[[4 2 1]
 [4 3 2]
 [2 3 1]
 [2 2 2]
 [3 2 1]
 [5 0 2]
 [1 4 1]]",7,0.0338983050847
1228,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [4 2 1]
 [4 0 2]
 [5 3 1]
 [2 0 2]
 [4 3 1]]",7,0.0169491525424
1229,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 0 2]
 [5 3 1]]",7,0.0169491525424
1230,6_hard_full,1.0,"[[2 2 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]]",7,0.0169491525424
1231,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]
 [2 4 1]]",7,0.0169491525424
1232,6_hard_full,1.0,"[[4 2 1]
 [4 3 2]
 [2 3 1]
 [3 4 2]
 [2 2 1]
 [2 4 2]
 [2 0 1]]",7,0.0169491525424
1233,6_hard_full,1.0,"[[3 5 1]
 [2 2 2]
 [4 4 1]
 [4 2 2]
 [2 4 1]
 [3 4 2]
 [0 5 1]]",7,0.0169491525424
1234,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 3 1]
 [2 2 2]
 [3 2 1]]",7,0.0169491525424
1235,6_hard_full,1.0,"[[5 2 1]
 [0 3 2]
 [4 3 1]
 [2 3 2]
 [3 4 1]
 [2 2 2]
 [2 5 1]]",7,0.0169491525424
1236,6_hard_full,1.0,"[[2 2 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",7,0.0169491525424
1237,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 3 1]]",7,0.0169491525424
1238,6_hard_full,1.0,"[[5 3 1]
 [0 0 2]
 [2 2 1]
 [4 3 2]
 [2 3 1]
 [2 0 2]
 [2 4 1]]",7,0.0169491525424
1239,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [3 4 1]
 [4 5 2]
 [3 2 1]
 [1 4 2]
 [5 0 1]]",7,0.0169491525424
1240,6_hard_full,1.0,"[[2 2 1]
 [3 0 2]
 [2 0 1]
 [3 2 2]
 [4 2 1]
 [5 2 2]
 [5 0 1]
 [4 0 2]]",8,0.0322580645161
1241,6_hard_full,1.0,"[[2 5 1]
 [2 2 2]
 [1 4 1]
 [2 4 2]
 [3 4 1]
 [3 5 2]
 [2 3 1]
 [3 2 2]]",8,0.0322580645161
1242,6_hard_full,1.0,"[[5 2 1]
 [3 0 2]
 [5 0 1]
 [3 2 2]
 [4 0 1]
 [2 2 2]
 [2 0 1]
 [4 2 2]]",8,0.0322580645161
1243,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]
 [3 2 2]]",8,0.0645161290323
1244,6_hard_full,1.0,"[[2 3 1]
 [2 2 2]
 [4 4 1]
 [3 0 2]
 [3 4 1]
 [4 5 2]
 [1 4 1]
 [2 4 2]]",8,0.0322580645161
1245,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [4 3 1]
 [4 4 2]
 [2 3 1]
 [2 2 2]
 [4 2 1]
 [4 0 2]]",8,0.0322580645161
1246,6_hard_full,1.0,"[[5 0 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [4 3 1]
 [1 0 2]
 [2 0 1]
 [4 4 2]]",8,0.0322580645161
1247,6_hard_full,1.0,"[[5 3 1]
 [4 2 2]
 [2 4 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [3 4 1]
 [4 4 2]]",8,0.0322580645161
1248,6_hard_full,1.0,"[[2 0 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [4 3 2]
 [4 4 1]
 [4 0 2]]",8,0.0322580645161
1249,6_hard_full,1.0,"[[3 2 1]
 [2 2 2]
 [4 3 1]
 [1 0 2]
 [4 0 1]
 [4 2 2]
 [3 0 1]
 [2 0 2]]",8,0.0322580645161
1250,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]]",8,0.0322580645161
1251,6_hard_full,1.0,"[[4 2 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [5 3 1]
 [2 0 2]
 [4 3 1]
 [2 3 2]]",8,0.0322580645161
1252,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]]",8,0.0322580645161
1253,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 4 2]
 [4 2 1]
 [3 4 2]
 [3 2 1]
 [2 4 2]]",8,0.0322580645161
1254,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 2 1]
 [3 2 2]
 [4 0 1]
 [4 2 2]
 [5 0 1]
 [2 4 2]]",8,0.0322580645161
1255,6_hard_full,1.0,"[[4 0 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [3 2 1]
 [2 0 2]
 [2 2 1]
 [0 3 2]]",8,0.0322580645161
1256,6_hard_full,1.0,"[[2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [4 2 1]
 [4 3 2]]",8,0.0322580645161
1257,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 0 2]
 [4 4 1]
 [4 5 2]]",8,0.0322580645161
1258,6_hard_full,1.0,"[[4 2 1]
 [4 3 2]
 [2 0 1]
 [5 3 2]
 [2 3 1]
 [2 2 2]
 [4 4 1]
 [3 4 2]]",8,0.0322580645161
1259,6_hard_full,1.0,"[[3 2 1]
 [2 3 2]
 [2 2 1]
 [4 2 2]
 [4 3 1]
 [1 0 2]
 [3 0 1]
 [0 3 2]]",8,0.0322580645161
1260,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [2 3 1]
 [2 4 2]
 [3 2 1]
 [4 3 2]
 [0 3 1]
 [3 0 2]]",8,0.0322580645161
1261,6_hard_full,1.0,"[[3 0 1]
 [3 2 2]
 [2 2 1]
 [4 2 2]
 [5 2 1]
 [5 0 2]
 [4 0 1]
 [2 0 2]]",8,0.0322580645161
1262,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 4 1]
 [2 2 2]
 [4 4 1]
 [0 0 2]]",8,0.0322580645161
1263,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [4 4 1]
 [2 2 2]
 [0 0 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]]",8,0.0322580645161
1264,6_hard_full,1.0,"[[5 2 1]
 [3 0 2]
 [5 0 1]
 [3 2 2]
 [4 0 1]
 [2 2 2]
 [2 0 1]
 [0 5 2]]",8,0.0322580645161
1265,6_hard_full,1.0,"[[2 2 1]
 [2 0 2]
 [2 4 1]
 [2 3 2]
 [4 2 1]
 [3 2 2]
 [4 4 1]
 [4 3 2]]",8,0.0322580645161
1266,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [2 0 1]
 [2 3 2]
 [3 2 1]
 [4 2 2]
 [3 0 1]
 [0 3 2]]",8,0.0322580645161
1267,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]]",8,0.0967741935484
1268,6_hard_full,1.0,"[[2 0 1]
 [4 3 2]
 [2 3 1]
 [2 2 2]
 [0 0 1]
 [1 0 2]
 [4 2 1]
 [5 3 2]
 [5 2 1]]",9,0.0204081632653
1269,6_hard_full,10.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]
 [2 4 1]]",9,0.204081632653
1270,6_hard_full,1.0,"[[4 3 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [1 0 2]
 [4 2 1]
 [4 0 2]
 [4 4 1]]",9,0.0204081632653
1271,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 0 2]
 [3 2 1]
 [1 0 2]
 [0 2 1]]",9,0.0204081632653
1272,6_hard_full,1.0,"[[2 3 1]
 [5 3 2]
 [5 2 1]
 [4 4 2]
 [3 4 1]
 [4 5 2]
 [2 2 1]
 [2 4 2]
 [2 0 1]]",9,0.0204081632653
1273,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 0 2]
 [4 4 1]]",9,0.0204081632653
1274,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [2 4 2]
 [3 2 1]
 [3 5 2]
 [1 0 1]]",9,0.0204081632653
1275,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [4 3 2]
 [2 3 1]
 [2 4 2]
 [0 2 1]
 [2 0 2]
 [3 2 1]]",9,0.0204081632653
1276,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [3 2 1]
 [0 2 2]
 [1 0 1]]",9,0.0204081632653
1277,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [5 2 2]
 [2 2 1]
 [2 0 2]
 [5 3 1]
 [4 0 2]
 [5 0 1]]",9,0.0204081632653
1278,6_hard_full,1.0,"[[0 5 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]
 [2 4 1]
 [3 4 2]
 [3 5 1]]",9,0.0204081632653
1279,6_hard_full,1.0,"[[0 3 1]
 [2 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]
 [4 0 1]]",9,0.0204081632653
1280,6_hard_full,1.0,"[[2 4 1]
 [5 3 2]
 [5 2 1]
 [4 3 2]
 [2 3 1]
 [2 2 2]
 [1 4 1]
 [3 2 2]
 [3 4 1]]",9,0.0204081632653
1281,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [2 2 2]
 [3 2 1]
 [4 2 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]]",9,0.0204081632653
1282,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [0 2 2]
 [3 2 1]
 [1 0 2]
 [4 2 1]]",9,0.0204081632653
1283,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]]",9,0.0204081632653
1284,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]
 [3 2 2]
 [4 2 1]]",9,0.0204081632653
1285,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [3 2 1]
 [4 2 2]
 [4 3 1]
 [1 0 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",9,0.0204081632653
1286,6_hard_full,3.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [4 2 1]
 [4 4 2]
 [4 0 1]]",9,0.0612244897959
1287,6_hard_full,1.0,"[[1 0 1]
 [2 3 2]
 [4 3 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [4 0 1]
 [2 0 2]
 [4 2 1]]",9,0.0204081632653
1288,6_hard_full,11.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 4 2]
 [2 0 1]]",9,0.224489795918
1289,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [0 2 2]
 [0 0 1]
 [5 2 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]]",9,0.0204081632653
1290,6_hard_full,1.0,"[[4 2 1]
 [3 2 2]
 [3 0 1]
 [0 3 2]
 [5 3 1]
 [2 0 2]
 [2 3 1]
 [4 3 2]
 [4 0 1]]",9,0.0204081632653
1291,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [4 2 1]
 [4 3 2]
 [2 0 1]
 [2 2 2]
 [3 2 1]]",9,0.0204081632653
1292,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [5 3 2]
 [5 2 1]
 [2 3 2]
 [4 3 1]
 [4 4 2]
 [0 2 1]]",9,0.0204081632653
1293,6_hard_full,1.0,"[[0 3 1]
 [2 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [3 0 1]
 [4 2 2]
 [4 0 1]]",9,0.0204081632653
1294,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [3 4 2]
 [3 2 1]
 [1 0 2]
 [0 2 1]]",9,0.0204081632653
1295,6_hard_full,1.0,"[[2 3 1]
 [2 4 2]
 [1 4 1]
 [4 4 2]
 [3 4 1]
 [4 5 2]
 [3 2 1]
 [0 5 2]
 [5 0 1]]",9,0.0204081632653
1296,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]
 [5 3 2]]",10,0.285714285714
1297,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [1 4 1]
 [2 3 2]
 [4 3 1]
 [4 2 2]
 [2 4 1]
 [3 4 2]]",10,0.142857142857
1298,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [2 0 2]
 [4 0 1]
 [4 3 2]]",10,0.142857142857
1299,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [0 3 1]
 [4 3 2]
 [5 3 1]
 [4 4 2]
 [4 5 1]
 [3 5 2]
 [3 4 1]
 [2 4 2]]",10,0.142857142857
1300,6_hard_full,1.0,"[[3 0 1]
 [0 3 2]
 [2 3 1]
 [2 2 2]
 [2 0 1]
 [3 2 2]
 [4 2 1]
 [5 3 2]
 [4 0 1]
 [4 3 2]]",10,0.142857142857
1301,6_hard_full,1.0,"[[4 3 1]
 [4 2 2]
 [2 4 1]
 [2 3 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [1 0 2]
 [2 2 1]
 [0 2 2]]",10,0.142857142857
1302,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]
 [3 2 2]
 [4 2 1]
 [3 4 2]
 [4 4 1]]",11,0.125
1303,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 3 1]
 [4 4 2]
 [2 2 1]
 [2 0 2]
 [2 4 1]
 [3 5 2]
 [4 5 1]
 [5 5 2]
 [1 5 1]]",11,0.125
1304,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [4 3 2]
 [2 3 1]
 [2 0 2]
 [2 4 1]]",11,0.125
1305,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 3 1]
 [3 5 2]
 [3 4 1]]",11,0.125
1306,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 5 1]
 [0 2 2]
 [4 2 1]
 [4 3 2]
 [2 3 1]
 [2 2 2]
 [3 2 1]
 [5 0 2]
 [1 4 1]]",11,0.125
1307,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [3 2 1]
 [2 2 2]
 [4 3 1]
 [1 0 2]
 [4 2 1]
 [4 0 2]
 [4 4 1]]",11,0.125
1308,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [0 2 2]
 [3 2 1]
 [4 2 2]
 [2 0 1]
 [2 3 2]
 [4 3 1]
 [1 0 2]
 [0 0 1]]",11,0.125
1309,6_hard_full,1.0,"[[5 3 1]
 [4 2 2]
 [3 2 1]
 [5 0 2]
 [2 3 1]
 [1 4 2]
 [4 3 1]
 [4 4 2]
 [2 4 1]
 [3 4 2]
 [2 2 1]]",11,0.125
1310,6_hard_full,1.0,"[[1 4 1]
 [2 4 2]
 [0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]
 [3 4 1]
 [4 5 2]]",12,0.142857142857
1311,6_hard_full,1.0,"[[2 2 1]
 [0 2 2]
 [0 3 1]
 [3 0 2]
 [3 2 1]
 [4 2 2]
 [2 4 1]
 [2 3 2]
 [1 4 1]
 [3 4 2]
 [4 3 1]
 [1 0 2]]",12,0.142857142857
1312,6_hard_full,2.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]
 [5 3 2]
 [4 0 1]
 [4 3 2]]",12,0.285714285714
1313,6_hard_full,1.0,"[[2 2 1]
 [2 3 2]
 [2 0 1]
 [4 2 2]
 [5 3 1]
 [1 4 2]
 [2 5 1]
 [0 5 2]
 [1 5 1]
 [3 5 2]
 [3 4 1]
 [4 3 2]]",12,0.142857142857
1314,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [4 2 1]
 [2 0 2]
 [4 0 1]
 [4 3 2]
 [2 3 1]
 [2 4 2]]",12,0.142857142857
1315,6_hard_full,1.0,"[[4 5 1]
 [3 4 2]
 [2 4 1]
 [4 2 2]
 [4 4 1]
 [2 3 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [3 0 2]
 [4 0 1]
 [5 0 2]]",12,0.142857142857
1316,6_hard_full,1.0,"[[4 2 1]
 [2 3 2]
 [0 3 1]
 [2 0 2]
 [4 3 1]
 [4 0 2]
 [3 0 1]
 [5 2 2]
 [5 3 1]
 [4 4 2]
 [2 2 1]
 [3 4 2]
 [2 4 1]]",13,0.5
1317,6_hard_full,1.0,"[[2 0 1]
 [4 2 2]
 [2 3 1]
 [5 3 2]
 [5 2 1]
 [3 0 2]
 [0 3 1]
 [2 2 2]
 [4 4 1]
 [3 4 2]
 [4 5 1]
 [0 2 2]
 [0 5 1]]",13,0.5
1318,6_hard_full,1.0,"[[3 4 1]
 [2 4 2]
 [0 2 1]
 [0 3 2]
 [3 0 1]
 [3 2 2]
 [2 2 1]
 [2 3 2]
 [2 0 1]
 [4 0 2]
 [5 2 1]
 [4 2 2]
 [4 3 1]
 [2 5 2]]",14,1.0
1319,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [2 2 1]
 [2 3 2]
 [4 3 1]
 [5 3 2]
 [5 2 1]
 [3 4 2]
 [3 2 1]
 [1 0 2]
 [4 4 1]
 [4 0 2]
 [2 5 1]
 [2 4 2]
 [1 4 1]]",15,1.0
1320,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [1 4 1]
 [2 4 2]
 [2 2 1]
 [3 2 2]
 [2 3 1]
 [2 0 2]
 [1 0 1]
 [0 0 2]
 [5 0 1]
 [4 0 2]
 [5 3 1]
 [5 2 2]]",16,0.5
1321,6_hard_full,1.0,"[[0 3 1]
 [3 0 2]
 [0 2 1]
 [0 5 2]
 [2 2 1]
 [3 2 2]
 [2 0 1]
 [2 3 2]
 [4 2 1]
 [4 3 2]
 [2 4 1]
 [1 4 2]
 [3 4 1]
 [4 4 2]
 [3 5 1]
 [2 5 2]]",16,0.5
1322,6_hard_full,1.0,"[[1 4 1]
 [2 4 2]
 [1 5 1]
 [0 5 2]
 [2 5 1]
 [3 5 2]
 [3 4 1]
 [4 3 2]
 [5 2 1]
 [4 2 2]
 [2 2 1]
 [2 3 2]
 [2 0 1]
 [0 0 2]
 [3 0 1]
 [4 0 2]
 [1 0 1]
 [3 2 2]]",18,1.0
1323,6_hard_full,1.0,"[[2 0 1]
 [4 2 2]
 [2 3 1]
 [5 3 2]
 [5 2 1]
 [3 0 2]
 [0 3 1]
 [2 2 2]
 [4 4 1]
 [3 4 2]
 [4 5 1]
 [0 2 2]
 [0 5 1]
 [1 4 2]
 [3 2 1]
 [4 3 2]
 [1 0 1]
 [3 5 2]
 [2 4 1]
 [5 0 2]]",20,1.0
