win_score,blocking_score,fitted_heuristic,board_name,userid
100,10,blocking_blind,6_hard_pruned,12
100,10,density,10_easy_full,4
100,10,density,10_easy_pruned,4
100,10,density,10_hard_pruned,2
100,10,density,10_medium_full,3
100,10,density,10_medium_pruned,2
100,10,density,6_easy_full,13
100,10,density,6_easy_pruned,9
100,10,density,6_hard_full,4
100,10,density,6_hard_pruned,3
100,10,interaction,10_easy_full,1
100,10,interaction,10_easy_pruned,2
100,10,interaction,10_hard_full,2
100,10,interaction,10_medium_pruned,1
100,10,interaction,6_easy_full,4
100,10,interaction,6_easy_pruned,3
100,10,interaction,6_hard_full,4
100,10,interaction,6_hard_pruned,3
100,10,interaction_blind,10_easy_full,3
100,10,interaction_blind,10_easy_pruned,6
100,10,interaction_blind,10_hard_full,5
100,10,interaction_blind,10_hard_pruned,8
100,10,interaction_blind,10_medium_full,6
100,10,interaction_blind,10_medium_pruned,9
100,10,interaction_blind,6_easy_full,5
100,10,interaction_blind,6_easy_pruned,12
100,10,interaction_blind,6_hard_full,11
100,10,interaction_blind,6_hard_pruned,9
100,10,linear,10_easy_full,1
100,10,linear,6_easy_pruned,2
100,10,linear,6_hard_full,3
100,10,non-linear,10_easy_full,7
100,10,non-linear,10_easy_pruned,5
100,10,non-linear,10_medium_full,2
100,10,non-linear,6_easy_full,6
100,10,non-linear,6_easy_pruned,8
100,10,non-linear,6_hard_full,2
100,20,blocking,10_easy_full,13
100,20,blocking,10_easy_pruned,4
100,20,blocking,10_hard_full,2
100,20,blocking,10_hard_pruned,7
100,20,blocking,10_medium_full,5
100,20,blocking,10_medium_pruned,3
100,20,blocking,6_easy_full,2
100,20,blocking,6_easy_pruned,2
100,20,blocking,6_hard_full,5
100,20,blocking,6_hard_pruned,5
100,20,blocking_blind,10_easy_full,17
100,20,blocking_blind,10_easy_pruned,8
100,20,blocking_blind,10_hard_full,19
100,20,blocking_blind,10_hard_pruned,14
100,20,blocking_blind,10_medium_full,21
100,20,blocking_blind,10_medium_pruned,18
100,20,blocking_blind,6_easy_full,3
100,20,blocking_blind,6_easy_pruned,4
100,20,blocking_blind,6_hard_full,11
100,20,blocking_blind,6_hard_pruned,10
100,20,density,10_easy_full,4
100,20,density,10_easy_pruned,3
100,20,density,10_hard_pruned,2
100,20,density,10_medium_full,3
100,20,density,10_medium_pruned,2
100,20,density,6_easy_full,13
100,20,density,6_easy_pruned,9
100,20,density,6_hard_full,4
100,20,density,6_hard_pruned,3
100,20,interaction,10_easy_full,4
100,20,interaction,10_easy_pruned,3
100,20,interaction,10_hard_full,4
100,20,interaction,10_medium_pruned,1
100,20,interaction,6_easy_full,4
100,20,interaction,6_easy_pruned,3
100,20,interaction,6_hard_full,6
100,20,interaction,6_hard_pruned,3
100,20,interaction_blind,10_easy_full,5
100,20,interaction_blind,10_easy_pruned,8
100,20,interaction_blind,10_hard_full,6
100,20,interaction_blind,10_hard_pruned,11
100,20,interaction_blind,10_medium_full,8
100,20,interaction_blind,10_medium_pruned,11
100,20,interaction_blind,6_easy_full,6
100,20,interaction_blind,6_easy_pruned,13
100,20,interaction_blind,6_hard_full,11
100,20,interaction_blind,6_hard_pruned,12
100,20,linear,10_easy_full,1
100,20,linear,6_easy_pruned,2
100,20,linear,6_hard_full,3
100,20,non-linear,10_easy_full,7
100,20,non-linear,10_easy_pruned,5
100,20,non-linear,10_medium_full,2
100,20,non-linear,6_easy_full,6
100,20,non-linear,6_easy_pruned,9
100,20,non-linear,6_hard_full,2
100,40,blocking,10_easy_full,11
100,40,blocking,10_easy_pruned,3
100,40,blocking,10_hard_full,1
100,40,blocking,10_hard_pruned,6
100,40,blocking,10_medium_full,4
100,40,blocking,10_medium_pruned,2
100,40,blocking,6_easy_full,2
100,40,blocking,6_easy_pruned,2
100,40,blocking,6_hard_full,1
100,40,blocking,6_hard_pruned,3
100,40,blocking_blind,10_easy_full,16
100,40,blocking_blind,10_easy_pruned,6
100,40,blocking_blind,10_hard_full,15
100,40,blocking_blind,10_hard_pruned,11
100,40,blocking_blind,10_medium_full,21
100,40,blocking_blind,10_medium_pruned,15
100,40,blocking_blind,6_easy_full,2
100,40,blocking_blind,6_easy_pruned,2
100,40,blocking_blind,6_hard_full,12
100,40,blocking_blind,6_hard_pruned,7
100,40,density,10_easy_full,4
100,40,density,10_easy_pruned,3
100,40,density,10_hard_pruned,2
100,40,density,10_medium_full,3
100,40,density,10_medium_pruned,2
100,40,density,6_easy_full,13
100,40,density,6_easy_pruned,9
100,40,density,6_hard_full,4
100,40,density,6_hard_pruned,3
100,40,interaction,10_easy_full,6
100,40,interaction,10_easy_pruned,4
100,40,interaction,10_hard_full,4
100,40,interaction,10_medium_pruned,2
100,40,interaction,6_easy_full,4
100,40,interaction,6_easy_pruned,3
100,40,interaction,6_hard_full,9
100,40,interaction,6_hard_pruned,2
100,40,interaction_blind,10_easy_full,6
100,40,interaction_blind,10_easy_pruned,10
100,40,interaction_blind,10_hard_full,11
100,40,interaction_blind,10_hard_pruned,15
100,40,interaction_blind,10_medium_full,9
100,40,interaction_blind,10_medium_pruned,14
100,40,interaction_blind,6_easy_full,7
100,40,interaction_blind,6_easy_pruned,15
100,40,interaction_blind,6_hard_full,11
100,40,interaction_blind,6_hard_pruned,18
100,40,linear,10_easy_full,1
100,40,linear,6_easy_pruned,2
100,40,linear,6_hard_full,3
100,40,non-linear,10_easy_full,7
100,40,non-linear,10_easy_pruned,5
100,40,non-linear,10_medium_full,2
100,40,non-linear,6_easy_full,6
100,40,non-linear,6_easy_pruned,9
100,40,non-linear,6_hard_full,2
100,80,blocking,10_easy_full,7
100,80,blocking,10_easy_pruned,2
100,80,blocking,10_hard_full,2
100,80,blocking,10_hard_pruned,5
100,80,blocking,10_medium_full,3
100,80,blocking,10_medium_pruned,1
100,80,blocking,6_easy_full,1
100,80,blocking,6_easy_pruned,2
100,80,blocking,6_hard_full,1
100,80,blocking,6_hard_pruned,4
100,80,blocking_blind,10_easy_full,14
100,80,blocking_blind,10_easy_pruned,3
100,80,blocking_blind,10_hard_full,10
100,80,blocking_blind,10_hard_pruned,11
100,80,blocking_blind,10_medium_full,16
100,80,blocking_blind,10_medium_pruned,13
100,80,blocking_blind,6_easy_full,2
100,80,blocking_blind,6_easy_pruned,2
100,80,blocking_blind,6_hard_full,8
100,80,blocking_blind,6_hard_pruned,4
100,80,density,10_easy_full,4
100,80,density,10_easy_pruned,4
100,80,density,10_hard_pruned,2
100,80,density,10_medium_full,3
100,80,density,10_medium_pruned,2
100,80,density,6_easy_full,13
100,80,density,6_easy_pruned,9
100,80,density,6_hard_full,4
100,80,density,6_hard_pruned,3
100,80,interaction,10_easy_full,9
100,80,interaction,10_easy_pruned,5
100,80,interaction,10_hard_full,4
100,80,interaction,10_medium_pruned,3
100,80,interaction,6_easy_full,4
100,80,interaction,6_easy_pruned,3
100,80,interaction,6_hard_full,9
100,80,interaction,6_hard_pruned,2
100,80,interaction_blind,10_easy_full,9
100,80,interaction_blind,10_easy_pruned,12
100,80,interaction_blind,10_hard_full,15
100,80,interaction_blind,10_hard_pruned,16
100,80,interaction_blind,10_medium_full,15
100,80,interaction_blind,10_medium_pruned,16
100,80,interaction_blind,6_easy_full,8
100,80,interaction_blind,6_easy_pruned,15
100,80,interaction_blind,6_hard_full,15
100,80,interaction_blind,6_hard_pruned,20
100,80,linear,10_easy_full,1
100,80,linear,6_easy_pruned,2
100,80,linear,6_hard_full,3
100,80,non-linear,10_easy_full,7
100,80,non-linear,10_easy_pruned,5
100,80,non-linear,10_medium_full,2
100,80,non-linear,6_easy_full,6
100,80,non-linear,6_easy_pruned,9
100,80,non-linear,6_hard_full,2
100,160,blocking,10_easy_full,6
100,160,blocking,10_easy_pruned,2
100,160,blocking,10_hard_full,1
100,160,blocking,10_hard_pruned,4
100,160,blocking,10_medium_full,3
100,160,blocking,10_medium_pruned,1
100,160,blocking,6_easy_full,1
100,160,blocking,6_easy_pruned,2
100,160,blocking,6_hard_pruned,4
100,160,blocking_blind,10_easy_full,13
100,160,blocking_blind,10_easy_pruned,2
100,160,blocking_blind,10_hard_full,10
100,160,blocking_blind,10_hard_pruned,11
100,160,blocking_blind,10_medium_full,14
100,160,blocking_blind,10_medium_pruned,12
100,160,blocking_blind,6_easy_full,2
100,160,blocking_blind,6_easy_pruned,1
100,160,blocking_blind,6_hard_full,8
100,160,blocking_blind,6_hard_pruned,4
100,160,density,10_easy_full,4
100,160,density,10_easy_pruned,4
100,160,density,10_hard_pruned,2
100,160,density,10_medium_full,3
100,160,density,10_medium_pruned,2
100,160,density,6_easy_full,13
100,160,density,6_easy_pruned,9
100,160,density,6_hard_full,4
100,160,density,6_hard_pruned,3
100,160,interaction,10_easy_full,9
100,160,interaction,10_easy_pruned,5
100,160,interaction,10_hard_full,4
100,160,interaction,10_medium_pruned,3
100,160,interaction,6_easy_full,4
100,160,interaction,6_easy_pruned,3
100,160,interaction,6_hard_full,9
100,160,interaction,6_hard_pruned,1
100,160,interaction_blind,10_easy_full,9
100,160,interaction_blind,10_easy_pruned,13
100,160,interaction_blind,10_hard_full,16
100,160,interaction_blind,10_hard_pruned,17
100,160,interaction_blind,10_medium_full,17
100,160,interaction_blind,10_medium_pruned,17
100,160,interaction_blind,6_easy_full,8
100,160,interaction_blind,6_easy_pruned,16
100,160,interaction_blind,6_hard_full,16
100,160,interaction_blind,6_hard_pruned,21
100,160,linear,10_easy_full,1
100,160,linear,6_easy_pruned,2
100,160,linear,6_hard_full,3
100,160,non-linear,10_easy_full,9
100,160,non-linear,10_easy_pruned,5
100,160,non-linear,10_medium_full,2
100,160,non-linear,6_easy_full,6
100,160,non-linear,6_easy_pruned,9
100,160,non-linear,6_hard_full,2
200,5,blocking,10_easy_full,15
200,5,blocking,10_easy_pruned,3
200,5,blocking,10_hard_full,4
200,5,blocking,10_hard_pruned,7
200,5,blocking,10_medium_full,5
200,5,blocking,10_medium_pruned,4
200,5,blocking,6_easy_full,2
200,5,blocking,6_easy_pruned,2
200,5,blocking,6_hard_full,10
200,5,blocking,6_hard_pruned,6
200,5,blocking_blind,10_easy_full,21
200,5,blocking_blind,10_easy_pruned,11
200,5,blocking_blind,10_hard_full,21
200,5,blocking_blind,10_hard_pruned,17
200,5,blocking_blind,10_medium_full,24
200,5,blocking_blind,10_medium_pruned,21
200,5,blocking_blind,6_easy_full,5
200,5,blocking_blind,6_easy_pruned,6
200,5,blocking_blind,6_hard_full,10
200,5,blocking_blind,6_hard_pruned,13
200,5,density,10_easy_full,4
200,5,density,10_easy_pruned,4
200,5,density,10_hard_pruned,3
200,5,density,10_medium_full,3
200,5,density,10_medium_pruned,2
200,5,density,6_easy_full,13
200,5,density,6_easy_pruned,9
200,5,density,6_hard_full,5
200,5,density,6_hard_pruned,4
200,5,interaction,10_easy_pruned,2
200,5,interaction,10_hard_full,2
200,5,interaction,6_easy_full,3
200,5,interaction,6_easy_pruned,3
200,5,interaction,6_hard_full,4
200,5,interaction,6_hard_pruned,1
200,5,interaction_blind,10_easy_full,2
200,5,interaction_blind,10_easy_pruned,5
200,5,interaction_blind,10_hard_full,4
200,5,interaction_blind,10_hard_pruned,7
200,5,interaction_blind,10_medium_full,5
200,5,interaction_blind,10_medium_pruned,7
200,5,interaction_blind,6_easy_full,5
200,5,interaction_blind,6_easy_pruned,11
200,5,interaction_blind,6_hard_full,7
200,5,interaction_blind,6_hard_pruned,6
200,5,linear,10_easy_full,1
200,5,linear,6_easy_pruned,2
200,5,linear,6_hard_full,3
200,5,non-linear,10_easy_full,8
200,5,non-linear,10_easy_pruned,6
200,5,non-linear,10_medium_full,2
200,5,non-linear,10_medium_pruned,1
200,5,non-linear,6_easy_full,6
200,5,non-linear,6_easy_pruned,9
200,5,non-linear,6_hard_full,3
200,5,non-linear,6_hard_pruned,3
200,10,blocking,10_easy_full,14
200,10,blocking,10_easy_pruned,3
200,10,blocking,10_hard_full,4
200,10,blocking,10_hard_pruned,7
200,10,blocking,10_medium_full,5
200,10,blocking,10_medium_pruned,4
200,10,blocking,6_easy_full,1
200,10,blocking,6_easy_pruned,2
200,10,blocking,6_hard_full,9
200,10,blocking,6_hard_pruned,6
200,10,blocking_blind,10_easy_full,21
200,10,blocking_blind,10_easy_pruned,11
200,10,blocking_blind,10_hard_full,21
200,10,blocking_blind,10_hard_pruned,17
200,10,blocking_blind,10_medium_full,23
200,10,blocking_blind,10_medium_pruned,20
200,10,blocking_blind,6_easy_full,5
200,10,blocking_blind,6_easy_pruned,5
200,10,blocking_blind,6_hard_full,11
200,10,blocking_blind,6_hard_pruned,13
200,10,density,10_easy_full,4
200,10,density,10_easy_pruned,3
200,10,density,10_hard_pruned,2
200,10,density,10_medium_full,3
200,10,density,10_medium_pruned,2
200,10,density,6_easy_full,13
200,10,density,6_easy_pruned,9
200,10,density,6_hard_full,4
200,10,density,6_hard_pruned,3
200,10,interaction,10_easy_full,1
200,10,interaction,10_easy_pruned,2
200,10,interaction,10_hard_full,2
200,10,interaction,6_easy_full,4
200,10,interaction,6_easy_pruned,3
200,10,interaction,6_hard_full,4
200,10,interaction,6_hard_pruned,3
200,10,interaction_blind,10_easy_full,2
200,10,interaction_blind,10_easy_pruned,6
200,10,interaction_blind,10_hard_full,4
200,10,interaction_blind,10_hard_pruned,8
200,10,interaction_blind,10_medium_full,6
200,10,interaction_blind,10_medium_pruned,9
200,10,interaction_blind,6_easy_full,5
200,10,interaction_blind,6_easy_pruned,12
200,10,interaction_blind,6_hard_full,10
200,10,interaction_blind,6_hard_pruned,6
200,10,linear,10_easy_full,1
200,10,linear,6_easy_pruned,2
200,10,linear,6_hard_full,3
200,10,non-linear,10_easy_full,8
200,10,non-linear,10_easy_pruned,6
200,10,non-linear,10_medium_full,2
200,10,non-linear,6_easy_full,6
200,10,non-linear,6_easy_pruned,9
200,10,non-linear,6_hard_full,1
200,10,non-linear,6_hard_pruned,2
200,20,blocking,10_easy_full,13
200,20,blocking,10_easy_pruned,4
200,20,blocking,10_hard_full,4
200,20,blocking,10_hard_pruned,7
200,20,blocking,10_medium_full,5
200,20,blocking,10_medium_pruned,3
200,20,blocking,6_easy_full,2
200,20,blocking,6_easy_pruned,2
200,20,blocking,6_hard_full,7
200,20,blocking,6_hard_pruned,5
200,20,blocking_blind,10_easy_full,17
200,20,blocking_blind,10_easy_pruned,10
200,20,blocking_blind,10_hard_full,19
200,20,blocking_blind,10_hard_pruned,15
200,20,blocking_blind,10_medium_full,22
200,20,blocking_blind,10_medium_pruned,19
200,20,blocking_blind,6_easy_full,4
200,20,blocking_blind,6_easy_pruned,4
200,20,blocking_blind,6_hard_full,11
200,20,blocking_blind,6_hard_pruned,11
200,20,density,10_easy_full,4
200,20,density,10_easy_pruned,3
200,20,density,10_hard_pruned,2
200,20,density,10_medium_full,3
200,20,density,10_medium_pruned,2
200,20,density,6_easy_full,13
200,20,density,6_easy_pruned,9
200,20,density,6_hard_full,4
200,20,density,6_hard_pruned,3
200,20,interaction,10_easy_full,3
200,20,interaction,10_easy_pruned,2
200,20,interaction,10_hard_full,2
200,20,interaction,10_medium_pruned,1
200,20,interaction,6_easy_full,4
200,20,interaction,6_easy_pruned,3
200,20,interaction,6_hard_full,4
200,20,interaction,6_hard_pruned,3
200,20,interaction_blind,10_easy_full,4
200,20,interaction_blind,10_easy_pruned,6
200,20,interaction_blind,10_hard_full,6
200,20,interaction_blind,10_hard_pruned,10
200,20,interaction_blind,10_medium_full,7
200,20,interaction_blind,10_medium_pruned,10
200,20,interaction_blind,6_easy_full,5
200,20,interaction_blind,6_easy_pruned,13
200,20,interaction_blind,6_hard_full,11
200,20,interaction_blind,6_hard_pruned,11
200,20,linear,10_easy_full,1
200,20,linear,6_easy_pruned,2
200,20,linear,6_hard_full,3
200,20,non-linear,10_easy_full,9
200,20,non-linear,10_easy_pruned,6
200,20,non-linear,10_medium_full,2
200,20,non-linear,6_easy_full,6
200,20,non-linear,6_easy_pruned,9
200,20,non-linear,6_hard_full,2
200,40,blocking,10_easy_full,12
200,40,blocking,10_easy_pruned,4
200,40,blocking,10_hard_full,1
200,40,blocking,10_hard_pruned,7
200,40,blocking,10_medium_full,5
200,40,blocking,10_medium_pruned,2
200,40,blocking,6_easy_full,2
200,40,blocking,6_easy_pruned,2
200,40,blocking,6_hard_full,4
200,40,blocking,6_hard_pruned,4
200,40,blocking_blind,10_easy_full,16
200,40,blocking_blind,10_easy_pruned,8
200,40,blocking_blind,10_hard_full,17
200,40,blocking_blind,10_hard_pruned,13
200,40,blocking_blind,10_medium_full,21
200,40,blocking_blind,10_medium_pruned,17
200,40,blocking_blind,6_easy_full,3
200,40,blocking_blind,6_easy_pruned,3
200,40,blocking_blind,6_hard_full,11
200,40,blocking_blind,6_hard_pruned,8
200,40,density,10_easy_full,4
200,40,density,10_easy_pruned,3
200,40,density,10_hard_pruned,2
200,40,density,10_medium_full,3
200,40,density,10_medium_pruned,2
200,40,density,6_easy_full,13
200,40,density,6_easy_pruned,9
200,40,density,6_hard_full,4
200,40,density,6_hard_pruned,3
200,40,interaction,10_easy_full,4
200,40,interaction,10_easy_pruned,2
200,40,interaction,10_hard_full,4
200,40,interaction,10_medium_pruned,2
200,40,interaction,6_easy_full,4
200,40,interaction,6_easy_pruned,3
200,40,interaction,6_hard_full,7
200,40,interaction,6_hard_pruned,3
200,40,interaction_blind,10_easy_full,5
200,40,interaction_blind,10_easy_pruned,8
200,40,interaction_blind,10_hard_full,9
200,40,interaction_blind,10_hard_pruned,12
200,40,interaction_blind,10_medium_full,8
200,40,interaction_blind,10_medium_pruned,12
200,40,interaction_blind,6_easy_full,6
200,40,interaction_blind,6_easy_pruned,14
200,40,interaction_blind,6_hard_full,11
200,40,interaction_blind,6_hard_pruned,15
200,40,linear,10_easy_full,1
200,40,linear,6_easy_pruned,2
200,40,linear,6_hard_full,3
200,40,non-linear,10_easy_full,9
200,40,non-linear,10_easy_pruned,6
200,40,non-linear,10_medium_full,2
200,40,non-linear,6_easy_full,6
200,40,non-linear,6_easy_pruned,9
200,40,non-linear,6_hard_full,2
200,80,blocking,10_easy_full,7
200,80,blocking,10_easy_pruned,2
200,80,blocking,10_hard_full,2
200,80,blocking,10_hard_pruned,5
200,80,blocking,10_medium_full,5
200,80,blocking,10_medium_pruned,1
200,80,blocking,6_easy_full,2
200,80,blocking,6_easy_pruned,2
200,80,blocking,6_hard_full,1
200,80,blocking,6_hard_pruned,4
200,80,blocking_blind,10_easy_full,14
200,80,blocking_blind,10_easy_pruned,6
200,80,blocking_blind,10_hard_full,11
200,80,blocking_blind,10_hard_pruned,11
200,80,blocking_blind,10_medium_full,18
200,80,blocking_blind,10_medium_pruned,15
200,80,blocking_blind,6_easy_full,2
200,80,blocking_blind,6_easy_pruned,2
200,80,blocking_blind,6_hard_full,8
200,80,blocking_blind,6_hard_pruned,6
200,80,density,10_easy_full,4
200,80,density,10_easy_pruned,3
200,80,density,10_hard_pruned,2
200,80,density,10_medium_full,3
200,80,density,10_medium_pruned,2
200,80,density,6_easy_full,13
200,80,density,6_easy_pruned,9
200,80,density,6_hard_full,4
200,80,density,6_hard_pruned,3
200,80,interaction,10_easy_full,8
200,80,interaction,10_easy_pruned,4
200,80,interaction,10_hard_full,4
200,80,interaction,10_medium_pruned,3
200,80,interaction,6_easy_full,4
200,80,interaction,6_easy_pruned,3
200,80,interaction,6_hard_full,10
200,80,interaction,6_hard_pruned,2
200,80,interaction_blind,10_easy_full,8
200,80,interaction_blind,10_easy_pruned,10
200,80,interaction_blind,10_hard_full,14
200,80,interaction_blind,10_hard_pruned,16
200,80,interaction_blind,10_medium_full,11
200,80,interaction_blind,10_medium_pruned,14
200,80,interaction_blind,6_easy_full,7
200,80,interaction_blind,6_easy_pruned,15
200,80,interaction_blind,6_hard_full,14
200,80,interaction_blind,6_hard_pruned,18
200,80,linear,10_easy_full,1
200,80,linear,6_easy_pruned,2
200,80,linear,6_hard_full,3
200,80,non-linear,10_easy_full,9
200,80,non-linear,10_easy_pruned,6
200,80,non-linear,10_medium_full,2
200,80,non-linear,6_easy_full,6
200,80,non-linear,6_easy_pruned,9
200,80,non-linear,6_hard_full,2
200,160,blocking,10_easy_full,5
200,160,blocking,10_easy_pruned,2
200,160,blocking,10_hard_full,2
200,160,blocking,10_hard_pruned,5
200,160,blocking,10_medium_full,4
200,160,blocking,10_medium_pruned,1
200,160,blocking,6_easy_full,2
200,160,blocking,6_easy_pruned,2
200,160,blocking,6_hard_pruned,4
200,160,blocking_blind,10_easy_full,13
200,160,blocking_blind,10_easy_pruned,3
200,160,blocking_blind,10_hard_full,9
200,160,blocking_blind,10_hard_pruned,9
200,160,blocking_blind,10_medium_full,12
200,160,blocking_blind,10_medium_pruned,12
200,160,blocking_blind,6_easy_full,2
200,160,blocking_blind,6_easy_pruned,2
200,160,blocking_blind,6_hard_full,7
200,160,blocking_blind,6_hard_pruned,4
200,160,density,10_easy_full,4
200,160,density,10_easy_pruned,4
200,160,density,10_hard_pruned,2
200,160,density,10_medium_full,3
200,160,density,10_medium_pruned,2
200,160,density,6_easy_full,13
200,160,density,6_easy_pruned,9
200,160,density,6_hard_full,4
200,160,density,6_hard_pruned,3
200,160,interaction,10_easy_full,9
200,160,interaction,10_easy_pruned,4
200,160,interaction,10_hard_full,4
200,160,interaction,10_medium_pruned,3
200,160,interaction,6_easy_full,4
200,160,interaction,6_easy_pruned,3
200,160,interaction,6_hard_full,10
200,160,interaction,6_hard_pruned,2
200,160,interaction_blind,10_easy_full,9
200,160,interaction_blind,10_easy_pruned,12
200,160,interaction_blind,10_hard_full,16
200,160,interaction_blind,10_hard_pruned,18
200,160,interaction_blind,10_medium_full,18
200,160,interaction_blind,10_medium_pruned,17
200,160,interaction_blind,6_easy_full,7
200,160,interaction_blind,6_easy_pruned,15
200,160,interaction_blind,6_hard_full,15
200,160,interaction_blind,6_hard_pruned,20
200,160,linear,10_easy_full,1
200,160,linear,6_easy_pruned,2
200,160,linear,6_hard_full,3
200,160,non-linear,10_easy_full,10
200,160,non-linear,10_easy_pruned,6
200,160,non-linear,10_medium_full,2
200,160,non-linear,6_easy_full,6
200,160,non-linear,6_easy_pruned,9
200,160,non-linear,6_hard_full,3
400,5,blocking,10_easy_full,11
400,5,blocking,10_easy_pruned,3
400,5,blocking,10_hard_full,3
400,5,blocking,10_hard_pruned,5
400,5,blocking,10_medium_full,5
400,5,blocking,10_medium_pruned,3
400,5,blocking,6_easy_full,2
400,5,blocking,6_easy_pruned,2
400,5,blocking,6_hard_full,11
400,5,blocking,6_hard_pruned,7
400,5,blocking_blind,10_easy_full,21
400,5,blocking_blind,10_easy_pruned,11
400,5,blocking_blind,10_hard_full,22
400,5,blocking_blind,10_hard_pruned,17
400,5,blocking_blind,10_medium_full,24
400,5,blocking_blind,10_medium_pruned,22
400,5,blocking_blind,6_easy_full,5
400,5,blocking_blind,6_easy_pruned,7
400,5,blocking_blind,6_hard_full,9
400,5,blocking_blind,6_hard_pruned,13
400,5,density,10_easy_full,3
400,5,density,10_easy_pruned,4
400,5,density,10_hard_pruned,3
400,5,density,10_medium_full,3
400,5,density,10_medium_pruned,2
400,5,density,6_easy_full,13
400,5,density,6_easy_pruned,8
400,5,density,6_hard_full,5
400,5,density,6_hard_pruned,4
400,5,interaction,10_easy_pruned,2
400,5,interaction,10_hard_full,2
400,5,interaction,6_easy_full,3
400,5,interaction,6_easy_pruned,1
400,5,interaction,6_hard_full,4
400,5,interaction_blind,10_easy_full,2
400,5,interaction_blind,10_easy_pruned,5
400,5,interaction_blind,10_hard_full,3
400,5,interaction_blind,10_hard_pruned,6
400,5,interaction_blind,10_medium_full,5
400,5,interaction_blind,10_medium_pruned,7
400,5,interaction_blind,6_easy_full,5
400,5,interaction_blind,6_easy_pruned,10
400,5,interaction_blind,6_hard_full,7
400,5,interaction_blind,6_hard_pruned,6
400,5,linear,10_easy_full,2
400,5,linear,6_easy_pruned,3
400,5,linear,6_hard_full,3
400,5,non-linear,10_easy_full,12
400,5,non-linear,10_easy_pruned,6
400,5,non-linear,10_hard_full,1
400,5,non-linear,10_hard_pruned,3
400,5,non-linear,10_medium_full,2
400,5,non-linear,10_medium_pruned,1
400,5,non-linear,6_easy_full,6
400,5,non-linear,6_easy_pruned,11
400,5,non-linear,6_hard_full,3
400,5,non-linear,6_hard_pruned,3
400,10,blocking,10_easy_full,13
400,10,blocking,10_easy_pruned,3
400,10,blocking,10_hard_full,3
400,10,blocking,10_hard_pruned,6
400,10,blocking,10_medium_full,5
400,10,blocking,10_medium_pruned,3
400,10,blocking,6_easy_full,1
400,10,blocking,6_easy_pruned,2
400,10,blocking,6_hard_full,10
400,10,blocking,6_hard_pruned,5
400,10,blocking_blind,10_easy_full,22
400,10,blocking_blind,10_easy_pruned,11
400,10,blocking_blind,10_hard_full,22
400,10,blocking_blind,10_hard_pruned,18
400,10,blocking_blind,10_medium_full,23
400,10,blocking_blind,10_medium_pruned,21
400,10,blocking_blind,6_easy_full,5
400,10,blocking_blind,6_easy_pruned,5
400,10,blocking_blind,6_hard_full,11
400,10,blocking_blind,6_hard_pruned,13
400,10,density,10_easy_full,3
400,10,density,10_easy_pruned,3
400,10,density,10_hard_pruned,3
400,10,density,10_medium_full,3
400,10,density,10_medium_pruned,2
400,10,density,6_easy_full,13
400,10,density,6_easy_pruned,8
400,10,density,6_hard_full,4
400,10,density,6_hard_pruned,4
400,10,interaction,10_easy_pruned,2
400,10,interaction,10_hard_full,2
400,10,interaction,6_easy_full,3
400,10,interaction,6_easy_pruned,1
400,10,interaction,6_hard_full,4
400,10,interaction,6_hard_pruned,2
400,10,interaction_blind,10_easy_full,2
400,10,interaction_blind,10_easy_pruned,6
400,10,interaction_blind,10_hard_full,3
400,10,interaction_blind,10_hard_pruned,7
400,10,interaction_blind,10_medium_full,6
400,10,interaction_blind,10_medium_pruned,8
400,10,interaction_blind,6_easy_full,5
400,10,interaction_blind,6_easy_pruned,12
400,10,interaction_blind,6_hard_full,8
400,10,interaction_blind,6_hard_pruned,6
400,10,linear,10_easy_full,2
400,10,linear,6_easy_pruned,3
400,10,linear,6_hard_full,3
400,10,non-linear,10_easy_full,9
400,10,non-linear,10_easy_pruned,6
400,10,non-linear,10_hard_full,1
400,10,non-linear,10_medium_full,2
400,10,non-linear,10_medium_pruned,1
400,10,non-linear,6_easy_full,7
400,10,non-linear,6_easy_pruned,11
400,10,non-linear,6_hard_full,2
400,10,non-linear,6_hard_pruned,3
400,20,blocking,10_easy_full,12
400,20,blocking,10_easy_pruned,3
400,20,blocking,10_hard_full,3
400,20,blocking,10_hard_pruned,7
400,20,blocking,10_medium_full,6
400,20,blocking,10_medium_pruned,3
400,20,blocking,6_easy_full,2
400,20,blocking,6_easy_pruned,2
400,20,blocking,6_hard_full,10
400,20,blocking,6_hard_pruned,6
400,20,blocking_blind,10_easy_full,19
400,20,blocking_blind,10_easy_pruned,11
400,20,blocking_blind,10_hard_full,19
400,20,blocking_blind,10_hard_pruned,16
400,20,blocking_blind,10_medium_full,22
400,20,blocking_blind,10_medium_pruned,20
400,20,blocking_blind,6_easy_full,4
400,20,blocking_blind,6_easy_pruned,5
400,20,blocking_blind,6_hard_full,9
400,20,blocking_blind,6_hard_pruned,12
400,20,density,10_easy_full,3
400,20,density,10_easy_pruned,3
400,20,density,10_hard_pruned,3
400,20,density,10_medium_full,3
400,20,density,10_medium_pruned,2
400,20,density,6_easy_full,13
400,20,density,6_easy_pruned,8
400,20,density,6_hard_full,4
400,20,density,6_hard_pruned,3
400,20,interaction,10_easy_full,2
400,20,interaction,10_easy_pruned,2
400,20,interaction,10_hard_full,2
400,20,interaction,6_easy_full,3
400,20,interaction,6_easy_pruned,1
400,20,interaction,6_hard_full,4
400,20,interaction,6_hard_pruned,3
