userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
47dbc824,10_easy_pruned,10,easy,pruned,non-linear,200,1250,-4.322569915740315,-3.2811603303997465,-3.120030516125119,-3.5855294130903093,-3.876571120697774,-3.747685961297197,-4.436289492416521
4eb4f441,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.20314138303704,-2.4183275796712644,-2.0669181500950398,-1.178861581347712,-1.0979535943704184,-1.1394435981149518,-1.087441966717057
4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,200,1250,-3.884463265286371,-3.8503430716715275,-3.7820307655594867,-4.680847404687474,-4.986183869962171,-4.007863026671057,-4.276941333532086
4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.080754784427849,-3.2784715928406234,-3.017495545294438,-3.53110137728975,-3.9550125816558506,-2.761654584879825,-3.1613502031113243
5aebf3c2,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.6521882815249342,-3.082116285577573,-3.052566253785892,-3.547957128652583,-3.785780952129095,-2.9924247295575053,-3.5031579937143165
76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-4.222287951606622,-4.037875271447355,-4.047976226601093,-4.960184441650865,-5.507611466239847,-3.504592402687423,-4.249983643072319
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.8018316727632935,-3.7547422395025016,-3.5730191182717093,-4.672874348370479,-4.922891089969982,-3.448335353021089,-3.777598619284091
8defd34b,10_easy_pruned,10,easy,pruned,interaction,200,1250,-4.656997432872486,-3.809881158463346,-3.5474987722098237,-3.4556762597844783,-3.556196558045609,-4.212214007658613,-4.523451328043448
92f69945,10_easy_pruned,10,easy,pruned,blocking,200,1250,-3.5146986864171903,-2.900707500663619,-2.5457500858122923,-2.646412188028975,-1.9809224880896712,-2.3165023149680013,-2.06204234496271
a2c12212,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-2.8985184734060825,-3.4219385667042386,-3.1999747200999007,-3.1797849311794213,-2.5456671954269083,-3.1295309764572043,-2.531744873893513
a7bfd4fc,10_easy_pruned,10,easy,pruned,density,200,1250,-3.089448884014308,-3.4027136270012526,-3.261696927840056,-3.9524421648201127,-3.7047730287634595,-4.359213554936781,-4.552862765000973
acb11b17,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.3417708191490285,-2.4178412868050954,-2.0665901555888015,-1.1784036547569543,-1.0693449091059377,-1.138921606850225,-1.0584481922863744
b9e10f8b,10_easy_pruned,10,easy,pruned,blocking,200,1250,-4.306693267382372,-2.7990036040135187,-2.4740322989779484,-1.9810183077540962,-1.865850384967706,-3.3752637672302455,-3.6467435057697033
c3dfd812,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.825015950436775,-3.7483045811774334,-3.662138132794844,-4.443287141982937,-5.189872104480156,-3.625424904852082,-4.251416776188764
c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.8561957538246348,-2.97966561924265,-2.59029995982508,-2.580579831165196,-2.2064353443919904,-2.052564183382896,-1.7094070348649795
cdc50047,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.5654821032377657,-3.522027306323281,-3.365293239876264,-4.13303153331071,-4.54333099746431,-3.193211376289274,-3.6053651933955377
ceafe698,10_easy_pruned,10,easy,pruned,interaction,200,1250,-3.840852795525864,-3.113550999758277,-2.9750975095544088,-2.8447792940392667,-3.722842160896727,-2.8769038266323936,-3.4101375990374603
cec10cc8,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.20314138303704,-2.4183275796712644,-2.0669181500950398,-1.178861581347712,-1.0979535943704184,-1.1394435981149518,-1.087441966717057
d5aff345,10_easy_pruned,10,easy,pruned,non-linear,200,1250,-4.188357081183955,-4.052504591188765,-4.046082726779098,-5.239844744623483,-5.877162604386892,-4.373918519211339,-4.989768622389794
e2bbe5e1,10_easy_pruned,10,easy,pruned,interaction,200,1250,-3.229174375207099,-3.4247741627720685,-3.2295896294100648,-3.100041849712984,-3.3067719331635628,-3.4808529175335026,-3.8104158277845532
eec719ce,10_easy_pruned,10,easy,pruned,non-linear,200,1250,-3.755483195416912,-3.021047149530607,-2.871014642319336,-3.420443685749326,-3.585061597034312,-3.0448395871552068,-3.4642021129622815
f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,200,1250,-3.165887306988402,-3.1798200970657597,-2.85684745717924,-2.0986496260352694,-1.9470816178033303,-2.0508826293568685,-1.9348999398836964
fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,200,1250,-3.420505033239239,-2.9833042470010995,-2.723257808554057,-2.6550045412324637,-2.8079361978637345,-1.9146347913387203,-2.0653212412133977
18c75602,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.161570335261609,-2.7863112465737534,-2.5663162501983345,-1.8428938021995178,-2.3573909713530687,-1.6178750417886671,-1.994892796196405
1debf4d1,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.3063632789913164,-3.7652364481160228,-3.497311743254894,-2.1379827127859574,-3.632143904183433,-2.00026778279605,-3.6028443804637154
33bbca9a,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.504392758588474,-2.696646243620952,-2.4587563551629974,-2.059658141570797,-1.782936366732268,-1.8695487317071773,-1.5676650440492594
34d51755,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.2939687060576297,-2.70837756582866,-2.5307421803233097,-2.1754670568302066,-2.340997986281208,-1.986855590112937,-2.179640764146224
36ebe4da,10_medium_full,10,medium,full,blocking,200,1250,-3.7661445945470877,-2.9660047304503916,-2.707764073035147,-2.1628098394470987,-1.865981034857044,-2.1972663331051248,-2.0968335096834307
38cbc1f6,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.24994435013707,-3.146969210709055,-2.945705203656987,-2.736848669120959,-3.0485867190065234,-2.504751638056286,-2.625591782723169
39b67ab6,10_medium_full,10,medium,full,density,200,1250,-3.1463618934863415,-3.6786179759324424,-3.530869996546745,-4.492030209681693,-4.3281766097772865,-5.148577137730587,-5.2174919625831615
40f6b779,10_medium_full,10,medium,full,blocking_blind,200,1250,-3.6428355156125294,-3.7652364481160228,-3.2830571393579304,-2.5750282600041645,-0.9041822277878777,-2.4373133300142573,-0.87488270406816
