,fitted_heuristic,log_likelihood,userid
5381,interaction,-1.198542343857143,95e69707
5382,blocking,-1.34504221675,9ba1165f
5383,interaction,-2.2813786607714284,9da51cdd
5384,blocking,-3.1501266709999998,9dd11e8e
5385,blocking,-1.206719951,a9cbcabb
5386,blocking,-3.1965428635,abd12ee2
5387,blocking,-2.6838629859375005,b0c6f3a8
5388,blocking,-1.9736389072499998,bdd7483e
5389,blocking,-1.7999991183076922,cefc077d
5390,blocking,-2.8594150718846163,d0f687f1
5391,blocking,-1.34504221675,d1bbc1e6
5392,interaction,-2.314005899333333,d8aacc7a
5393,blocking,-2.653456050090909,daa11f50
5394,blocking,-1.7374513857,e9b10766
5395,blocking,-2.4620188958666662,ecefd3a0
5396,blocking,-2.349425923384615,eefbf52d
5397,interaction,-1.9746520276071433,17e120dd
5398,density,-1.8666069929999998,18dac9ef
5399,blocking,-1.663913233714286,20bfd7bd
5400,blocking,-1.4828658867777778,26dbf6e9
5401,blocking,-2.134094509666667,32ebf2e8
5402,non-linear,-1.9063747542000002,38ebbf94
5403,blocking,-1.6771377039375002,3df11bae
5404,interaction,-0.8913040556666667,44a4fa14
5405,interaction,-2.117431173444445,5edbbf73
5406,linear,-3.139517779647058,67eac875
5407,blocking,-1.8357007491525426,69bad0fe
5408,interaction,-1.7047630685714286,6bf51f66
5409,interaction,-2.1311353300909093,70da8cfb
5410,interaction,-1.5328280466000002,87b50908
5411,blocking,-1.7548649884499998,8fc76287
5412,blocking,-1.799673636967742,91cfd7fb
5413,blocking,-2.6430875313043485,92b722f3
5414,interaction,-2.293685292714285,94d6ef33
5415,density,-2.6668419988,9adbc2df
5416,density,-3.3122938820816317,9dc50a3d
5417,density,-2.0777290675,a2f6ba1d
5418,interaction,-2.682601480152175,b0d518a1
5419,linear,-1.865449326333333,b7a4fe27
5420,interaction,-0.8777599039999999,bae515f2
5421,blocking,-2.446148989352942,bed50a1d
5422,density,-2.8225419908857146,c7a67aab
5423,blocking,-2.784855114297298,c8a4fa50
5424,interaction,-2.2734367832,cceac8ca
5425,density,-3.1370803682222226,dbe71b15
5426,density,-2.1330386003,dcc4f10e
5427,non-linear,-1.663801910777778,dfcbf407
5428,blocking,-2.1797507115217396,dfe6bee3
5429,linear,-2.6710572200000002,eec7360c
5430,non-linear,-1.968676307125,f3dbeb7e
5431,linear,-2.905719705854838,f6fbf6b1
5432,linear,-2.770098634111111,fac10d6e
5433,blocking,-1.068462078,16d516ad
5434,blocking,-1.2980691231666668,1dac01e7
5435,non-linear,-1.9225287799999997,25cfdeaf
5436,blocking,-1.8387510881153841,2afbbf79
5437,blocking,-1.6447277945,2ff50f64
5438,density,-2.8767813753333336,30e4feac
5439,density,-2.474333232333333,49c72e9b
5440,blocking,-1.7531162087499998,4bca7fc9
5441,density,-2.4617231496000005,5adff9a5
5442,blocking,-1.8800762679999998,5dbfe29c
5443,interaction,-1.20653812175,6bb10472
5444,linear,-2.328209176857143,6dd103e2
5445,interaction,-1.6874713824461538,7dd704e0
5446,interaction,-0.9041031079999999,81c11c9f
5447,non-linear,-2.1500805293750003,92a74a76
5448,interaction,-1.982941227,a2ebe618
5449,blocking,-1.7024164877142858,aafbd6ab
5450,blocking,-1.857121052,b0e1157c
5451,non-linear,-1.3501181296428573,b9e512db
5452,blocking,-2.092895712888889,c7fffe38
5453,density,-2.9931593364999998,d4fac87b
5454,density,-1.9775848539999998,daefd33a
5455,interaction,-0.8236432945000001,e1e500d7
5456,density,-2.2927065103636366,e9dbbf8a
5457,density,-2.7353482711904764,fdaa7ebb
5458,blocking,-2.4155089279999995,13f4ff5a
5459,interaction,-0.9229459378333332,1df6940e
5460,interaction,-2.5441836805,1ff4f828
5461,blocking,-2.795260134333333,21abc061
5462,blocking,-1.6424017243333335,28e67c08
5463,blocking,-1.3945523294285718,2fb4f99a
5464,blocking,-1.6743695520000001,65f68460
5465,blocking,-1.776263504727273,84dbf4f9
5466,blocking,-1.437244278833333,92e6f512
5467,blocking,-1.7066884841000003,98d105c1
5468,blocking,-1.7014245965999997,9befd8ad
5469,blocking,-2.743797576764706,a3eacaa9
5470,blocking,-3.0029130129583326,a4f74985
5471,blocking,-1.0859099027777779,abc728e1
5472,interaction,-2.04462817284375,aceaccbc
5473,blocking,-1.7222253264666667,d2ac158a
5474,interaction,-2.1026459146666663,13b7468e
5475,blocking,-2.618657212095238,13dbbfb8
5476,blocking,-1.8686466331428575,16f6e58d
5477,blocking,-3.6998171503333332,1bd72c42
5478,blocking,-2.8449534902187503,28d4fefb
5479,blocking,-1.874078073875,32fad07f
5480,blocking,-3.1155743238666673,41bad9a2
5481,blocking,-1.603101328111111,5bc4f225
5482,blocking,-2.168251112106061,7dea8d37
5483,blocking,-1.9876535099565218,8aa6d830
5484,blocking,-2.723209317540541,8ea50714
5485,blocking,-1.8148730721,98c10b8a
5486,blocking,-2.751925363820513,acdac85f
5487,blocking,-0.6297036930000001,bacbc468
5488,blocking,-2.3569106608333334,bcf51783
5489,blocking,-2.7638867298510643,cdc514e1
5490,density,-3.428902485,d9e4f7e5
5491,blocking,-2.1446614001600004,e2b10de5
5492,blocking,-2.2496525587500003,e6efec72
5493,blocking,-1.6957003323333335,edfff93e
5494,blocking,-3.4052352642777786,efd4fa4a
5495,blocking,-2.6039748028750003,f4c4f33c
5496,blocking,-2.224328069,fcb764e3
5497,blocking,-1.3247619787142855,25dfef96
5498,blocking,-1.3126792781764705,2aabe76a
5499,linear,-2.366821992294118,34cffc40
5500,blocking,-0.4552645700909091,38abe966
5501,density,-1.9617018705,3acff9fa
5502,blocking,-0.37754567139999995,3bac0799
5503,interaction,-2.411129534114286,3fcbc0ab
5504,interaction,-2.0284888211818184,40a74de0
5505,linear,-2.8771849946000003,4ed755f1
5506,non-linear,-2.6671981122916666,59d51c4c
5507,interaction,-0.67868015075,5acfeabc
5508,linear,-2.3761796947500007,5de11557
5509,non-linear,-1.6119959400952377,6bca8117
5510,density,-2.8337360726236565,86f6e2cb
5511,non-linear,-1.5749735726400003,8df4f6e8
5512,density,-2.549119601103448,9defd82d
5513,density,-2.7655530319523813,a6bff327
5514,blocking,-0.7093269128571428,aedbea55
5515,density,-1.4426851085999999,b3e4f78d
5516,blocking,-1.0858702500000001,b4abeb7e
5517,density,-2.6623651728,b7eae04f
5518,density,-2.8823030882063505,cfd6ff5a
5519,density,-2.5100297161621614,d3b525de
5520,blocking,-2.437882793333333,d6b67ee1
5521,density,-2.7518767685,d6d500ab
5522,non-linear,-2.417677647964286,dabbe6bb
5523,density,-2.745133860192308,efa7383d
5524,blocking,-1.004874362117647,f9c123d7
5525,interaction,-2.455002581777778,fda4f169
5526,non-linear,-1.9610288972727274,11dfe866
5527,interaction,-0.9259870293333333,12ebbfd2
5528,non-linear,-1.8440562968333332,16e512d0
5529,non-linear,-2.1425242938205136,19a105e3
5530,density,-2.1879945800000002,1de715c7
5531,density,-2.4216996966666664,1fdbc072
5532,density,-2.4159752481999996,2dca846d
5533,interaction,-0.84219326775,2dfbc35a
5534,blocking,-1.4696801244210524,33b693e2
5535,interaction,-0.8578791343571428,33ebe68d
5536,non-linear,-1.67673308605,48c70a00
5537,non-linear,-2.0502961787941176,4dc50d03
5538,non-linear,-2.1099555291428573,55a709fd
5539,blocking,-0.9450938394285717,58e72ee8
5540,density,-2.632865173104478,67abc3ab
5541,density,-2.77239365144,67abf219
5542,non-linear,-2.0632562297619046,6cbbcdf7
5543,non-linear,-1.6167790639523807,6fc70a09
5544,non-linear,-1.6199681161818185,7acbc3e2
5545,blocking,-1.935422311666667,7cc119e0
5546,blocking,-1.0776087125454548,7db4f1d2
5547,interaction,-1.010709131,8ab71c6b
5548,blocking,-0.9905215208888891,94abbfb2
5549,non-linear,-2.3777046760833334,96afd320
5550,density,-2.1462664445999997,9db10b00
5551,linear,-2.420933010666667,adfac866
5552,interaction,-0.2044504505,b7e510d3
5553,interaction,-1.01191777875,c0cbeef2
5554,blocking,-1.8016607617142857,c8afed22
5555,non-linear,-0.8924921466666667,c9c757af
5556,non-linear,-1.692888525153846,d2d73ea5
5557,interaction,-2.199347827,dcfbe5af
5558,non-linear,-1.5635981734999997,ddb7456a
5559,density,-2.706444791968749,dfa705b9
5560,blocking,-2.611294430733333,e1b100ae
5561,non-linear,-2.5778068267407406,edbbcb60
5562,blocking,-2.52639020785,26e680e4
5563,blocking,-1.1461577863333332,2fe692a5
5564,blocking,-1.304495503,31b4fc9e
5565,blocking,-1.8717180868,3ac5170c
5566,interaction,-2.977928418714286,56e6f5d2
5567,blocking,-2.5619191400322583,5cd6bb63
5568,interaction,-2.359974565142857,67f69d24
5569,interaction,-1.9949188925918369,6ac7311a
5570,blocking,-2.2702466542499997,6dfbeafe
5571,blocking,-2.720348272183673,70bffd4d
5572,interaction,-1.1845791525,8de6a2af
5573,blocking,-2.7131928414848487,92a70054
5574,blocking,-1.40222408372,9ae751bc
5575,blocking,-1.7280759019387755,abdacc98
5576,blocking,-2.327558237372549,acc6e9d4
5577,blocking,-2.6611225637608706,b4a4f22a
5578,blocking,-1.713879762857143,c8c4f85a
5579,blocking,-2.690566496,cff10c9a
5580,non-linear,-2.1973948954242433,d6c10e9a
5581,blocking,-1.146879136625,daf74d3f
5582,blocking,-2.855286424375,e6abcdb2
5583,blocking,-3.099797443605263,e9bbf006
5584,blocking,-2.464115874071428,f1fbe0de
5585,interaction,-1.7557965946666665,39afd1eb
5586,blocking,-0.9022221486666667,4eb4f441
5587,non-linear,-3.062460459,5aebf3c2
5588,blocking,-1.7414636208750003,92f69945
5589,interaction,-0.37573960999999995,acb11b17
5590,blocking,-2.116582274666667,b9e10f8b
5591,blocking,-1.8060174624285719,c7c6f18d
5592,non-linear,-3.088656139818182,ceafe698
5593,blocking,-1.8480758383333333,cec10cc8
5594,non-linear,-2.6296496998,eec719ce
5595,blocking,-2.3976835828181815,f8efd664
5596,interaction,-2.862852088578947,fdc4f07b
5597,interaction,-1.8959660859090908,18c75602
5598,blocking,-1.657181822266667,33bbca9a
5599,blocking,-1.79836237525,34d51755
5600,blocking,-1.9452419680000002,36ebe4da
5601,blocking,-2.720283875088235,38cbc1f6
5602,blocking,-2.642604421027027,48ec02bc
5603,blocking,-2.5207849096086954,4cb73467
5604,blocking,-2.637674737366666,4cffe209
5605,blocking,-3.0622100616451604,4de4f27d
5606,blocking,-2.523838565846153,54d4fd9d
5607,blocking,-2.9638622075882357,54f6b927
5608,blocking,-1.1455424113333332,72e6961c
5609,blocking,-2.4740169882777776,81a10227
5610,blocking,-1.9240630513125,85e50169
5611,blocking,-2.3539685831666666,89fbc220
5612,blocking,-2.0012875969999997,93c70cc1
5613,non-linear,-2.20863009075,96abd246
5614,interaction,-2.1738730147142857,9ea4fe94
5615,density,-2.261038408833333,a5e116c5
5616,blocking,-2.494253757176471,a7b511d6
5617,blocking,-2.9387045667142857,b3dbd892
5618,blocking,-2.1820629679090904,b9bbc96c
5619,interaction,-1.494296361,bca124ea
5620,interaction,-2.688705210142857,bfabcc7d
5621,blocking,-2.506087085843138,c6c100be
5622,blocking,-2.798550809,e0a10efa
5623,interaction,-1.7971123172499999,e5b69f84
5624,blocking,-2.0711844925,eaaff660
5625,blocking,-2.406997747827586,f8e11654
5626,blocking,-2.525735210444444,19b680e2
5627,interaction,-0.8660707586666666,2bd72f3e
5628,blocking,-2.5829563385909093,33a74451
5629,density,-2.4754234412500002,3ed1161d
5630,interaction,-2.2517051433333335,42f75809
5631,interaction,-1.7819934608888888,43c516b5
5632,blocking,-1.442145288222222,4fba815c
5633,blocking,-2.4448879917999995,5efbf191
5634,blocking,-1.4300766961111109,6db76212
5635,blocking,-1.2482641325,71ebc315
5636,blocking,-2.7225930413214288,93ebead7
5637,interaction,-0.7350616092857142,94a4f5d4
5638,blocking,-1.6693578468571428,95e69707
5639,interaction,-0.66726069325,9ba1165f
5640,interaction,-2.1954442212,9da51cdd
5641,blocking,-2.995110608764706,9dd11e8e
5642,interaction,-1.2210594188333332,a9cbcabb
5643,blocking,-2.9860970955000004,abd12ee2
5644,blocking,-3.0074172097500003,b0c6f3a8
5645,interaction,-2.1558598405,bdd7483e
5646,blocking,-2.651921666538461,cefc077d
5647,blocking,-2.5938423910384616,d0f687f1
5648,interaction,-0.66726069325,d1bbc1e6
5649,interaction,-0.8037700026666666,d8aacc7a
5650,blocking,-2.316397296727273,daa11f50
5651,blocking,-1.6957816499,e9b10766
5652,blocking,-2.153219369516667,ecefd3a0
5653,interaction,-1.8305324969230765,eefbf52d
5654,interaction,-1.980513523964286,17e120dd
5655,density,-2.203432975333333,18dac9ef
5656,interaction,-1.5129433158571426,20bfd7bd
5657,blocking,-1.0413683033333334,26dbf6e9
5658,linear,-2.3995975945714285,32ebf2e8
5659,non-linear,-2.1153255321000004,38ebbf94
5660,blocking,-1.9673531317500002,3df11bae
5661,interaction,-0.8913040556666667,44a4fa14
5662,interaction,-1.9748923046666664,5edbbf73
5663,linear,-3.0171254062941166,67eac875
5664,blocking,-1.8605017237966102,69bad0fe
5665,interaction,-2.380914348,6bf51f66
5666,blocking,-1.591089732136364,70da8cfb
5667,interaction,-1.64326984775,87b50908
5668,blocking,-2.00212898805,8fc76287
5669,blocking,-2.161812547032258,91cfd7fb
5670,blocking,-2.521600093304348,92b722f3
5671,interaction,-2.3188228212285713,94d6ef33
5672,interaction,-2.1012953391000004,9adbc2df
5673,linear,-3.121344042897959,9dc50a3d
5674,density,-2.7409440715000004,a2f6ba1d
5675,interaction,-2.9346652078260873,b0d518a1
5676,blocking,-1.9283213573333333,b7a4fe27
5677,blocking,-1.3454920664444445,bae515f2
5678,blocking,-1.7335747090000002,bed50a1d
5679,density,-2.611954136485714,c7a67aab
5680,blocking,-2.813566674486487,c8a4fa50
5681,interaction,-2.5052623307,cceac8ca
5682,density,-3.2149637854444446,dbe71b15
5683,density,-1.9372419816000004,dcc4f10e
5684,non-linear,-2.0976659771111112,dfcbf407
5685,blocking,-2.5320504839130433,dfe6bee3
5686,linear,-2.759871173666667,eec7360c
5687,blocking,-2.2894804672499998,f3dbeb7e
5688,linear,-2.8466140479838713,f6fbf6b1
5689,linear,-2.8051055141666668,fac10d6e
5690,blocking,-1.31671807725,16d516ad
5691,blocking,-1.5239292478333333,1dac01e7
5692,non-linear,-1.7758346664000002,25cfdeaf
5693,blocking,-2.5491433593846153,2afbbf79
5694,blocking,-1.2791579610000001,2ff50f64
5695,density,-3.070005950916667,30e4feac
5696,interaction,-1.8208107703333332,49c72e9b
5697,blocking,-1.37373935075,4bca7fc9
5698,density,-2.435946097866667,5adff9a5
5699,non-linear,-1.7534699916666665,5dbfe29c
5700,blocking,-1.2960487972499999,6bb10472
5701,linear,-2.0719901032380954,6dd103e2
5702,blocking,-1.8378752996000005,7dd704e0
5703,blocking,-1.0976307709,81c11c9f
5704,interaction,-2.458550972291667,92a74a76
5705,interaction,-2.2681152997500003,a2ebe618
5706,blocking,-2.028026658214286,aafbd6ab
5707,interaction,-1.5348324664545456,b0e1157c
5708,blocking,-1.4916958070714288,b9e512db
5709,density,-2.4990456543333335,c7fffe38
5710,density,-3.048055508875,d4fac87b
5711,density,-2.211260668,daefd33a
5712,blocking,-0.88583703125,e1e500d7
5713,blocking,-2.4862598413636356,e9dbbf8a
5714,density,-2.903690302285714,fdaa7ebb
5715,blocking,-2.8507297787777777,13f4ff5a
5716,blocking,-1.4811756508333334,1df6940e
5717,blocking,-2.887346547,1ff4f828
5718,blocking,-2.6988681772500005,21abc061
5719,blocking,-0.8158139729999999,28e67c08
5720,blocking,-1.2711853495714287,2fb4f99a
5721,blocking,-2.0733160638750006,65f68460
5722,blocking,-2.0786475113636365,84dbf4f9
5723,blocking,-1.263212394333333,92e6f512
5724,interaction,-1.6345695566,98d105c1
5725,interaction,-1.8415547547,9befd8ad
5726,blocking,-2.841821732882353,a3eacaa9
5727,blocking,-2.7609219186666665,a4f74985
5728,blocking,-1.5515849395555554,abc728e1
5729,blocking,-2.2437884054999997,aceaccbc
5730,blocking,-2.298863443466667,d2ac158a
5731,interaction,-2.9647888027777776,13b7468e
5732,blocking,-2.889121166904762,13dbbfb8
5733,blocking,-1.8758112555357147,16f6e58d
5734,density,-2.568098816333334,1bd72c42
5735,blocking,-2.2814381678125,28d4fefb
5736,blocking,-1.640591416375,32fad07f
5737,blocking,-3.110347377633334,41bad9a2
5738,blocking,-0.5349796242222222,5bc4f225
5739,blocking,-2.2047682126515147,7dea8d37
5740,blocking,-1.8891460270217395,8aa6d830
5741,blocking,-2.261224994540541,8ea50714
5742,blocking,-2.0295658216,98c10b8a
5743,blocking,-3.1288731811538453,acdac85f
5744,interaction,-0.20422941333333333,bacbc468
5745,interaction,-1.8385536601666665,bcf51783
5746,blocking,-2.4310560794255323,cdc514e1
5747,non-linear,-1.0695526387499998,d9e4f7e5
5748,blocking,-2.96472132176,e2b10de5
5749,blocking,-2.609062648555556,e6efec72
5750,blocking,-1.9263487316666665,edfff93e
5751,interaction,-2.704388554277778,efd4fa4a
5752,blocking,-3.541093763,f4c4f33c
5753,blocking,-1.2249284638235294,fcb764e3
5754,blocking,-1.0312821462142856,25dfef96
5755,blocking,-1.758816030882353,2aabe76a
5756,non-linear,-2.0156750888235293,34cffc40
5757,interaction,-0.5394748053636363,38abe966
5758,blocking,-1.56299590975,3acff9fa
5759,blocking,-0.9837016098,3bac0799
5760,interaction,-2.5144461991714286,3fcbc0ab
5761,interaction,-2.006301550318182,40a74de0
5762,linear,-2.1292673698,4ed755f1
5763,linear,-2.2312326622083343,59d51c4c
5764,blocking,-0.5961664197500001,5acfeabc
5765,linear,-2.4377263644375007,5de11557
5766,non-linear,-1.9656770145714282,6bca8117
5767,density,-2.731284163182797,86f6e2cb
5768,blocking,-1.2788799334,8df4f6e8
5769,density,-2.589703474862069,9defd82d
5770,density,-2.8446642003809526,a6bff327
5771,blocking,-0.5032681609285714,aedbea55
5772,density,-1.4749205032,b3e4f78d
5773,interaction,-0.84529896475,b4abeb7e
5774,non-linear,-2.3761662447200003,b7eae04f
5775,density,-2.836611078666668,cfd6ff5a
5776,density,-2.676977328,d3b525de
5777,density,-2.4629226592222215,d6b67ee1
5778,density,-2.7216089022142858,d6d500ab
5779,density,-2.7310709119642858,dabbe6bb
5780,density,-2.796760453884615,efa7383d
5781,blocking,-0.7588980511176472,f9c123d7
5782,interaction,-1.4310880104444446,fda4f169
5783,non-linear,-1.8169464711818184,11dfe866
5784,interaction,-0.2684596713333333,12ebbfd2
5785,blocking,-1.5968543039444445,16e512d0
5786,non-linear,-2.1175386498205127,19a105e3
5787,density,-1.4331389046666665,1de715c7
5788,density,-1.5186154143333335,1fdbc072
5789,density,-2.4724218534799998,2dca846d
5790,non-linear,-1.79129418675,2dfbc35a
5791,density,-2.055600872578947,33b693e2
5792,interaction,-1.1426876940714286,33ebe68d
5793,non-linear,-1.62982272565,48c70a00
5794,non-linear,-2.197527684411765,4dc50d03
5795,density,-2.6020031827142853,55a709fd
5796,blocking,-0.9838897497857145,58e72ee8
5797,density,-2.7143633509402996,67abc3ab
5798,density,-2.63578826704,67abf219
5799,non-linear,-2.523034223190476,6cbbcdf7
5800,non-linear,-1.471506753904762,6fc70a09
5801,non-linear,-2.5048699525454547,7acbc3e2
5802,blocking,-1.7435645303333334,7cc119e0
5803,interaction,-0.6262611534545454,7db4f1d2
5804,interaction,-0.9789194415714285,8ab71c6b
5805,blocking,-0.7500921054444445,94abbfb2
5806,non-linear,-2.423469408916667,96afd320
5807,interaction,-0.30607802339999995,9db10b00
5808,linear,-2.420933010666667,adfac866
5809,interaction,-0.18553463225,b7e510d3
5810,interaction,-0.206248088,c0cbeef2
5811,non-linear,-1.7121155925357148,c8afed22
5812,interaction,-1.1270652863333332,c9c757af
5813,non-linear,-1.8327989413076924,d2d73ea5
5814,non-linear,-2.3529280745000003,dcfbe5af
5815,density,-2.2502242753333332,ddb7456a
5816,density,-2.685920645374999,dfa705b9
5817,blocking,-1.6559076771666665,e1b100ae
5818,density,-2.726140611111111,edbbcb60
5819,blocking,-2.421396429124999,26e680e4
5820,blocking,-0.9789395916666667,2fe692a5
5821,blocking,-1.5459129613333333,31b4fc9e
5822,blocking,-1.1520225438000002,3ac5170c
5823,blocking,-2.7814004244285715,56e6f5d2
5824,blocking,-2.3812287140967747,5cd6bb63
5825,blocking,-1.7846301032857141,67f69d24
5826,blocking,-2.174105598040816,6ac7311a
5827,blocking,-2.2702466542499997,6dfbeafe
5828,blocking,-2.748356536755101,70bffd4d
5829,blocking,-1.6794023405000003,8de6a2af
5830,blocking,-3.1805446364242425,92a70054
5831,blocking,-1.19873773356,9ae751bc
5832,blocking,-2.2763212632040815,abdacc98
5833,blocking,-2.637683193843138,acc6e9d4
5834,blocking,-2.832250656869566,b4a4f22a
5835,blocking,-1.3977697550714285,c8c4f85a
5836,blocking,-2.9952958069523805,cff10c9a
5837,blocking,-2.6243828079393934,d6c10e9a
5838,blocking,-2.5353908126250007,daf74d3f
5839,non-linear,-3.42080181375,e6abcdb2
5840,blocking,-2.990257414894736,e9bbf006
5841,blocking,-2.9534532206428574,f1fbe0de
5842,blocking,-2.073185255333333,39afd1eb
5843,blocking,-2.0813442830000004,4eb4f441
5844,non-linear,-2.8704507519999996,5aebf3c2
5845,blocking,-2.636156954,92f69945
5846,interaction,-1.57943887,acb11b17
5847,blocking,-1.6248373353999999,b9e10f8b
5848,blocking,-2.302773655428571,c7c6f18d
5849,interaction,-2.9037221966363633,ceafe698
5850,interaction,-1.7626580873333335,cec10cc8
5851,blocking,-2.9658607202,eec719ce
5852,density,-2.8649665107272724,f8efd664
5853,interaction,-2.4335145593157894,fdc4f07b
5854,interaction,-1.884721875772727,18c75602
5855,blocking,-1.6405096230000002,33bbca9a
5856,interaction,-2.44516492075,34d51755
5857,blocking,-2.181609962,36ebe4da
5858,blocking,-2.4876056675294116,38cbc1f6
5859,blocking,-2.26834501227027,48ec02bc
5860,blocking,-2.489060850652174,4cb73467
5861,blocking,-2.7395531563333324,4cffe209
5862,blocking,-3.033834197096774,4de4f27d
5863,blocking,-2.8015180228,54d4fd9d
5864,blocking,-2.806665045235295,54f6b927
5865,interaction,-1.2359261316666668,72e6961c
5866,blocking,-2.822553479888889,81a10227
5867,interaction,-2.5504757795,85e50169
5868,blocking,-1.4626575785,89fbc220
5869,blocking,-2.6146406525833332,93c70cc1
5870,interaction,-2.51996742825,96abd246
5871,interaction,-1.1436659792857142,9ea4fe94
5872,density,-2.8105697810000003,a5e116c5
5873,blocking,-2.6635560524117645,a7b511d6
5874,blocking,-2.67428384,b3dbd892
5875,interaction,-2.419472232272727,b9bbc96c
5876,interaction,-2.647142015,bca124ea
5877,interaction,-2.7016511252857143,bfabcc7d
5878,blocking,-2.4853926438823533,c6c100be
5879,blocking,-2.8577233752,e0a10efa
5880,interaction,-2.092742999,e5b69f84
5881,interaction,-2.7457089007,eaaff660
5882,blocking,-2.3281364913793103,f8e11654
5883,blocking,-2.297571511111111,19b680e2
5884,interaction,-1.7068114843333333,2bd72f3e
5885,blocking,-2.6246144465454546,33a74451
5886,density,-2.308884897,3ed1161d
5887,interaction,-2.2517051433333335,42f75809
5888,blocking,-1.7193054265555554,43c516b5
5889,blocking,-1.228266265,4fba815c
5890,blocking,-2.3848413486,5efbf191
5891,blocking,-1.5100447856666666,6db76212
5892,blocking,-1.4168604441666666,71ebc315
5893,non-linear,-3.2643885979642855,93ebead7
5894,blocking,-1.1024643977142856,94a4f5d4
5895,blocking,-1.2971809587142857,95e69707
5896,interaction,-1.5347850637499998,9ba1165f
5897,interaction,-2.1130495761714285,9da51cdd
5898,blocking,-3.0050472833823534,9dd11e8e
5899,blocking,-1.9306875213333334,a9cbcabb
5900,blocking,-2.7230243731666675,abd12ee2
5901,blocking,-3.0791124131562504,b0c6f3a8
5902,blocking,-1.9736389072499998,bdd7483e
5903,blocking,-2.0290497416153843,cefc077d
5904,blocking,-2.8224862001538464,d0f687f1
5905,interaction,-1.684864859,d1bbc1e6
5906,interaction,-0.8037700026666666,d8aacc7a
5907,blocking,-2.728277666181818,daa11f50
5908,interaction,-1.7339230072,e9b10766
5909,blocking,-2.406069756566666,ecefd3a0
5910,interaction,-1.874524651384615,eefbf52d
5911,interaction,-1.9092787536428573,17e120dd
5912,density,-1.8666069929999998,18dac9ef
5913,non-linear,-1.7177529598571433,20bfd7bd
5914,interaction,-1.217462473,26dbf6e9
5915,blocking,-1.5970341434285715,32ebf2e8
5916,non-linear,-1.46677313105,38ebbf94
5917,blocking,-1.5982778615000002,3df11bae
5918,interaction,-0.8913040556666667,44a4fa14
5919,interaction,-1.6349562597777778,5edbbf73
5920,linear,-2.8081723615294116,67eac875
5921,blocking,-1.8153778004915258,69bad0fe
5922,interaction,-1.6950467068571426,6bf51f66
5923,blocking,-1.6803902733636364,70da8cfb
5924,interaction,-1.8454855346999999,87b50908
5925,blocking,-1.8636210267749997,8fc76287
5926,blocking,-1.637781040612903,91cfd7fb
5927,blocking,-2.0182644593478263,92b722f3
5928,interaction,-2.202151318828571,94d6ef33
5929,interaction,-2.3077815146000002,9adbc2df
5930,linear,-2.7979397009795925,9dc50a3d
5931,density,-1.39248047825,a2f6ba1d
5932,blocking,-2.9800490675000013,b0d518a1
5933,blocking,-1.989273868,b7a4fe27
5934,interaction,-1.4404742888888888,bae515f2
5935,blocking,-1.9226385508235295,bed50a1d
5936,density,-2.8537727500571437,c7a67aab
5937,blocking,-2.6936073110810823,c8a4fa50
5938,interaction,-2.4255216459,cceac8ca
5939,density,-2.289469691444444,dbe71b15
5940,density,-2.6068705452000005,dcc4f10e
5941,blocking,-1.248807429111111,dfcbf407
5942,density,-2.6405390548260868,dfe6bee3
5943,interaction,-2.318157619833333,eec7360c
5944,density,-2.749502722125,f3dbeb7e
5945,linear,-2.6217019923064515,f6fbf6b1
5946,linear,-2.7981249187222224,fac10d6e
5947,blocking,-0.93734121925,16d516ad
5948,blocking,-1.1683980786111112,1dac01e7
5949,non-linear,-1.5829073149,25cfdeaf
5950,linear,-2.3322056385769234,2afbbf79
5951,non-linear,-2.7168739635,2ff50f64
5952,density,-2.8598946843333333,30e4feac
5953,interaction,-1.10835695,49c72e9b
5954,density,-2.8071052919999997,4bca7fc9
5955,density,-2.709515603733334,5adff9a5
5956,interaction,-1.6742799525555556,5dbfe29c
5957,blocking,-0.78567032075,6bb10472
5958,linear,-2.472903829333333,6dd103e2
5959,blocking,-1.6555745432,7dd704e0
5960,interaction,-1.1257660157,81c11c9f
5961,interaction,-2.0209639893333335,92a74a76
5962,interaction,-1.812811037,a2ebe618
5963,blocking,-1.4405554162857144,aafbd6ab
5964,interaction,-1.8236272685454544,b0e1157c
5965,blocking,-1.4698776069285715,b9e512db
5966,blocking,-2.5755599580000004,c7fffe38
5967,linear,-2.4748231158749996,d4fac87b
5968,density,-2.665738232,daefd33a
5969,non-linear,-0.749370186,e1e500d7
5970,blocking,-2.222442703,e9dbbf8a
5971,density,-2.7664828904523806,fdaa7ebb
5972,blocking,-2.5721376507777776,13f4ff5a
5973,blocking,-0.7730931105000001,1df6940e
5974,interaction,-2.880919347,1ff4f828
5975,blocking,-2.751337726500001,21abc061
5976,blocking,-0.934319184,28e67c08
5977,blocking,-1.5240814974285715,2fb4f99a
5978,blocking,-2.146954954875,65f68460
5979,blocking,-1.4540901408181819,84dbf4f9
5980,blocking,-1.087944957,92e6f512
5981,blocking,-1.6653643092000003,98d105c1
5982,blocking,-2.2959012808,9befd8ad
5983,interaction,-2.7223190072941175,a3eacaa9
5984,blocking,-2.8087408864999994,a4f74985
5985,blocking,-1.1744440736666668,abc728e1
5986,blocking,-2.69126961059375,aceaccbc
5987,blocking,-1.7715513145999997,d2ac158a
5988,interaction,-3.1348714184444444,13b7468e
