,blocking,blocking_blind,blocking_player,board,density,heuristic,interaction,interaction_blind,interaction_player,linear,userid
321,-1.7107623279,-3.2774693524,-2.53166755466,6_easy_full,-2.71937152441,interaction,-1.56104285897,-3.1625044285,-2.46966412043,-1.67329826116,40a74de0
322,-3.45797546459,-2.93875201338,-3.75066654969,6_easy_full,-3.02632744515,interaction_blind,-3.25322462645,-2.61431490573,-3.40430603949,-3.06154447883,4ed755f1
323,-2.50966651661,-4.97207691565,-3.19628214333,6_easy_full,-2.92159365794,blocking,-2.53761283868,-4.78307211891,-3.22763838697,-2.54735546112,59d51c4c
324,-0.739526711259,-0.702120601321,-0.702120601321,6_easy_full,-2.27598757148,interaction_blind,-0.741726332877,-0.63560758856,-0.63560758856,-0.873359802927,5acfeabc
325,-2.9937248827,-3.6340235919,-3.64072377158,6_easy_full,-2.97207121553,linear,-2.83937392727,-3.43291803148,-3.45952163013,-2.71679391947,5de11557
326,-2.03964882678,-3.30175880795,-2.60157458151,6_easy_full,-2.57512041067,blocking,-2.14109329749,-3.20339525193,-2.78293764909,-2.17385355535,6bca8117
327,-3.12185729637,-4.31130076168,-4.1172305598,6_easy_full,-2.82533696135,density,-3.13078645792,-4.36800243696,-4.25964742625,-3.16132495669,86f6e2cb
328,-1.55904985873,-2.30826525345,-1.9023492939,6_easy_full,-2.75729587357,interaction,-1.52357767756,-2.086289125,-1.76527109128,-1.55495055497,8df4f6e8
329,-1.55259029281,-1.47189415201,-1.47189415201,6_easy_full,-2.42353770341,blocking_blind,-2.48161716088,-2.07094198087,-2.07094198087,-3.11399138634,9bf4f2c6
330,-2.81162099705,-5.21864445285,-4.21971210363,6_easy_full,-2.64368862285,density,-2.73108293349,-5.27777092383,-4.27262203063,-2.76108962016,9defd82d
331,-3.68364279298,-3.38048341056,-3.89207025383,6_easy_full,-2.79871122395,density,-3.93942477372,-3.30906213607,-4.10171674935,-3.85333691599,a6bff327
332,-0.679980174322,-0.640579265391,-0.640579265391,6_easy_full,-2.5553032979,blocking_blind,-0.825676317612,-0.681357980127,-0.681357980127,-0.98120948214,aedbea55
333,-3.55256852373,-3.90360361798,-4.06098194834,6_easy_full,-1.48487987921,density,-3.67430821133,-4.0881290568,-4.322662596,-3.76242442064,b3e4f78d
334,-0.739526711259,-0.702120601321,-0.702120601321,6_easy_full,-2.27598757148,interaction_blind,-0.741726332877,-0.63560758856,-0.63560758856,-0.873359802927,b4abeb7e
335,-2.66060325229,-3.79259318555,-3.50565000403,6_easy_full,-2.77213889062,linear,-2.55845992755,-3.74656033749,-3.38718507474,-2.53310737083,b7eae04f
336,-4.10517365253,-4.05137622533,-4.05137622533,6_easy_full,-2.64603928673,density,-4.72452489791,-4.45074144457,-4.45074144457,-5.14610771489,b8a11f60
337,-3.42120973483,-3.53629181598,-3.958986948,6_easy_full,-2.82851186471,density,-3.48978482615,-3.43680289397,-4.04673727617,-3.49552694525,cfd6ff5a
338,-3.72252682179,-5.79209991758,-4.33382194464,6_easy_full,-2.66203346106,density,-3.51930503268,-5.32508852124,-4.14218229858,-3.39956910051,d3b525de
339,-2.19074913355,-2.18276810284,-2.18276810284,6_easy_full,-2.50480987339,blocking_blind,-2.29368310318,-2.2194120998,-2.2194120998,-2.38238163313,d6b67ee1
340,-3.8968241827,-5.33138582439,-4.66258821721,6_easy_full,-2.69067755571,density,-3.9277565117,-5.27533748648,-4.77991443163,-3.89540957847,d6d500ab
341,-2.50171913252,-3.14049877866,-2.70328117823,6_easy_full,-2.79803288162,blocking,-2.55056492391,-3.01215759738,-2.70591065723,-2.50745361566,dabbe6bb
342,-3.69695006986,-6.42299360583,-4.79893770734,6_easy_full,-2.92631404104,density,-3.35714429976,-6.15721045932,-4.64596067005,-3.29947337947,efa7383d
343,-0.825917147664,-1.02297259215,-1.02297259215,6_easy_full,-2.44059852882,blocking,-1.01530844048,-1.10337309104,-1.10337309104,-1.18982043132,f9c123d7
344,-2.19573059782,-2.46186205161,-2.46186205161,6_easy_full,-2.45653110199,interaction,-2.01685379278,-2.27171353273,-2.27171353273,-2.06618976785,fda4f169
345,-1.96424173397,-2.05847411367,-2.89994959414,6_easy_pruned,-2.5055791841,blocking,-2.00718646813,-2.10457257923,-2.96227667354,-2.000594493,11dfe866
346,-0.743605701168,-0.707376375414,-0.707376375414,6_easy_pruned,-2.07897199755,interaction_blind,-0.688887268867,-0.622456062827,-0.622456062827,-0.850458040528,12ebbfd2
347,-1.70635236579,-2.4374181249,-2.02289158755,6_easy_pruned,-2.61572921356,blocking,-1.93418370043,-2.38774516285,-2.16355094456,-2.00023129483,16e512d0
348,-2.11998207634,-4.11242224655,-2.4027489325,6_easy_pruned,-2.54822656195,blocking,-2.28957834849,-4.06294084225,-2.5827664121,-2.29552596581,19a105e3
349,-4.215930658,-4.14656281462,-4.14656281462,6_easy_pruned,-1.77585381842,density,-4.88193299936,-4.75584757339,-4.75584757339,-4.98322329509,1de715c7
350,-2.28627393649,-2.22923757355,-2.22923757355,6_easy_pruned,-2.01007761431,density,-2.26309140302,-2.14830063197,-2.14830063197,-2.54389636609,1fdbc072
351,-3.74490450137,-3.21277972092,-4.24600145192,6_easy_pruned,-2.52519688241,density,-4.17474769591,-3.40046501868,-4.74196093632,-4.11094587991,2dca846d
352,-1.46682506842,-1.90172827259,-1.90172827259,6_easy_pruned,-2.17251231453,interaction,-1.40147352012,-1.81884794804,-1.81884794804,-1.50581529461,2dfbc35a
353,-2.96491315379,-2.505074432,-4.0941125283,6_easy_pruned,-2.25444382782,density,-2.99959934393,-2.44034678393,-4.11188306044,-3.0645708466,33b693e2
354,-0.977890567466,-2.86102169955,-1.23641979965,6_easy_pruned,-2.3688947263,interaction,-0.893669463607,-2.72390380993,-1.12987796402,-1.05498818451,33ebe68d
355,-3.29686079359,-3.25840534368,-3.25840534368,6_easy_pruned,-2.4216996967,density,-3.2922718761,-3.20655177404,-3.20655177404,-3.52478825958,46dad3ed
356,-1.93891912873,-2.45232034296,-2.22245785996,6_easy_pruned,-2.82955302859,blocking,-2.23399017161,-2.46845875049,-2.61139016608,-2.13794165607,48c70a00
357,-2.48594982186,-3.77286048484,-2.85384064817,6_easy_pruned,-2.65723919948,blocking,-2.83360019119,-3.80576750891,-3.21037367437,-2.81567889525,4dc50d03
358,-0.680242008782,-0.564875659067,-0.564875659067,6_easy_pruned,-2.74727091426,interaction_blind,-0.666475256324,-0.40931495015,-0.40931495015,-1.36402440676,4dfbc07c
359,-3.02967694487,-4.75842024532,-4.6978914786,6_easy_pruned,-2.65937928782,linear,-2.6817119815,-4.64572767027,-4.66731785999,-2.58593010193,55a709fd
360,-1.39013113034,-1.95842525241,-1.65230792205,6_easy_pruned,-2.17173990222,blocking,-1.54234582455,-1.98019743399,-1.77509793193,-1.66887692028,58e72ee8
361,-3.15596023252,-3.20598637749,-3.20598637749,6_easy_pruned,-2.56494935746,linear,-2.42307081309,-2.33130300161,-2.33130300161,-2.12616445881,62b5140d
362,-3.09247802414,-4.18902724551,-3.98921058105,6_easy_pruned,-2.6906680588,density,-3.11505827608,-4.21353758618,-4.05102848609,-3.15161875132,67abc3ab
363,-3.98337668489,-3.77654357841,-4.57266198317,6_easy_pruned,-2.69008111959,density,-3.97899014108,-3.73208030572,-4.6518620138,-3.70882006732,67abf219
364,-0.680242008782,-0.564875659067,-0.564875659067,6_easy_pruned,-2.74727091426,interaction_blind,-0.666475256324,-0.40931495015,-0.40931495015,-1.36402440676,6aa4f436
365,-2.36388213683,-1.61468354223,-2.54002889795,6_easy_pruned,-2.72395327307,blocking_blind,-2.73609883571,-1.65779036314,-2.89898413996,-2.72946866501,6cbbcdf7
366,-2.09096014837,-1.37781389025,-2.21700819528,6_easy_pruned,-2.68512087247,interaction_blind,-2.42502530465,-1.32007894231,-2.59009216122,-2.38536859522,6fc70a09
367,-2.59206531699,-2.27019766879,-2.63765936553,6_easy_pruned,-2.90772820086,blocking_blind,-2.89703326002,-2.33267470825,-2.91058740619,-2.85914329532,7acbc3e2
368,-1.72584159359,-1.6027475944,-2.3116090318,6_easy_pruned,-2.63178116402,blocking_blind,-1.79565889379,-1.62329067771,-2.33215211511,-1.82550505705,7cc119e0
369,-0.973232771416,-0.762524978135,-0.913417181623,6_easy_pruned,-2.31492253451,blocking_blind,-1.27341950311,-0.899851269883,-1.18952079967,-1.39848850764,7db4f1d2
370,-1.05814912483,-1.071344699,-1.071344699,6_easy_pruned,-2.22302560197,interaction_blind,-0.958092145515,-0.931540146439,-0.931540146439,-1.05954495128,8ab71c6b
371,-0.85374858447,-0.772145425376,-0.772145425376,6_easy_pruned,-2.44890581539,blocking_blind,-1.30893890587,-1.16590866222,-1.16590866222,-1.4896255902,94abbfb2
372,-2.35885626723,-3.61902913308,-2.6515274536,6_easy_pruned,-2.60587461684,linear,-2.191233927,-3.54921480348,-2.43303222272,-2.1609592286,96afd320
373,-1.70839334173,-1.66566789186,-1.66566789186,6_easy_pruned,-2.00026616992,interaction_blind,-1.67247347748,-1.59314760788,-1.59314760788,-1.86737034219,9db10b00
374,-3.47021021772,-3.17800607159,-3.54419343442,6_easy_pruned,-2.9146555044,interaction_blind,-3.13115654154,-2.47825937088,-3.23615023213,-2.71955075391,adfac866
375,-0.308669068696,-0.25976701509,-0.25976701509,6_easy_pruned,-2.4718052998,interaction_blind,-0.247379509849,-0.149239231371,-0.149239231371,-0.500308372285,b7e510d3
376,-1.93407153427,-1.88668851895,-1.88668851895,6_easy_pruned,-2.28050139835,interaction_blind,-1.90583790156,-1.81709651037,-1.81709651037,-2.1177100104,c0cbeef2
377,-1.69671287069,-3.00759635118,-2.22028650499,6_easy_pruned,-2.17365105365,blocking,-1.82022154898,-3.09081451409,-2.44339866662,-1.89934434252,c8afed22
378,-0.729583671826,-0.686320720327,-0.686320720327,6_easy_pruned,-2.07897199755,interaction_blind,-0.692809936518,-0.620004050095,-0.620004050095,-0.849921058808,c9c757af
379,-1.73923302219,-3.94941308461,-2.34899307723,6_easy_pruned,-2.46675981601,blocking,-1.79523890289,-3.65829922839,-2.49741192979,-1.82533113526,d2d73ea5
380,-2.65969891466,-3.30550287533,-3.93026467942,6_easy_pruned,-2.71362391394,linear,-2.34761250953,-3.19201725567,-3.81022129815,-2.32879812861,dcfbe5af
381,-2.46637313869,-1.2797280878,-2.46237101833,6_easy_pruned,-2.32408461704,interaction_blind,-2.45660892732,-1.03045375086,-2.47786958699,-2.4512776267,ddb7456a
382,-3.20945236324,-2.47126490253,-3.90824154788,6_easy_pruned,-2.77681385207,interaction_blind,-3.34701706318,-2.45343579251,-4.03996915943,-3.33345119948,dfa705b9
383,-2.40018332316,-3.31068019348,-2.53792495931,6_easy_pruned,-2.94316005766,blocking,-2.57857855628,-3.20716002103,-2.68456182533,-2.6354920513,e1b100ae
384,-3.11629526962,-3.59862897564,-3.51120662531,6_easy_pruned,-2.69337214083,density,-3.31857594113,-3.70273941616,-3.7477799049,-3.2653769514,edbbcb60
385,-2.25682549741,-2.2841735484,-2.2841735484,6_easy_pruned,-2.63997550557,interaction_blind,-2.30319056293,-2.18874465746,-2.18874465746,-2.34907287736,edbbea2c
386,-0.680242008782,-0.564875659067,-0.564875659067,6_easy_pruned,-2.74727091426,interaction_blind,-0.666475256324,-0.40931495015,-0.40931495015,-1.36402440676,faafd1c6
387,-5.28746965209,-4.71666545338,-5.3771143855,10_easy_full,-4.23026518242,density,-5.13853701784,-4.54641876629,-5.18942185361,-4.67280846515,16ead0a0
388,-5.09528286953,-5.79985576849,-5.73933941094,10_easy_full,-4.77446400591,density,-5.2454463885,-5.88265646348,-5.90055350467,-5.03472383711,1de74153
389,-2.24538169025,-2.1021367619,-2.1021367619,10_easy_full,-3.31418600467,blocking_blind,-3.27106032356,-3.05245947621,-3.05245947621,-4.29982792484,1eebf908
390,-3.32221947794,-4.00917141346,-3.25783473089,10_easy_full,-3.61775310538,blocking_player,-3.36841455308,-3.98214529289,-3.27228102184,-3.72627224022,20a4fec4
391,-4.24471560305,-3.66095563562,-4.68499818513,10_easy_full,-3.96185634639,interaction_blind,-4.17269358549,-3.56312345599,-4.58931748023,-3.98836585661,23b6924e
392,-2.40182829848,-2.19012696416,-2.57751332994,10_easy_full,-3.82598174208,blocking_blind,-2.73391147681,-2.50948045883,-2.88995747641,-3.04553688414,26e680e4
393,-0.827655738438,-0.754702021098,-0.754702021098,10_easy_full,-3.71723842632,blocking_blind,-1.03690726349,-0.945343050657,-0.945343050657,-1.65580479391,2fe692a5
394,-1.53442880148,-1.32221665696,-1.51573810937,10_easy_full,-3.87924330677,blocking_blind,-1.91509749453,-1.6496747822,-1.90237137093,-2.36679825048,31b4fc9e
395,-3.00167941875,-3.91233673145,-3.39381036479,10_easy_full,-4.19885708339,blocking,-3.07516582772,-3.82701177602,-3.45828555954,-3.36611296393,37bffc4e
396,-1.67544669855,-1.60846546146,-1.83590704204,10_easy_full,-3.73234788986,blocking_blind,-1.99329841577,-1.91302255534,-2.13436594872,-2.43989356214,3ac5170c
397,-3.22821878607,-4.36981363694,-3.18744502522,10_easy_full,-3.47970502745,blocking_player,-3.37227199338,-4.40529719242,-3.29957536501,-3.53304703783,3dfad0f2
398,-3.97388629698,-3.53631739358,-4.42013312259,10_easy_full,-3.9320948905,interaction_blind,-3.88348650127,-3.42930774182,-4.30814029598,-3.65864333473,55c68fc5
399,-2.78651579908,-3.10730660998,-3.00997548997,10_easy_full,-4.15419615407,blocking,-2.9291951748,-3.13763797447,-3.12760156023,-3.22382303276,56e6f5d2
400,-3.27812397578,-3.21998276675,-3.67966057149,10_easy_full,-4.0980103456,blocking_blind,-3.39383450073,-3.25380974258,-3.76085071875,-3.46681502586,58d72aaf
401,-2.33431362447,-3.28689692737,-2.42512626302,10_easy_full,-3.60094466913,blocking,-2.57894489202,-3.4656463349,-2.66198845469,-2.76972874237,5cd6bb63
402,-2.16899972439,-3.01460274399,-2.14048499796,10_easy_full,-3.38559672955,blocking_player,-2.2526422245,-3.00400772557,-2.1991296928,-2.48281970733,67f69d24
403,-2.22884253333,-4.28160833314,-2.72844013509,10_easy_full,-4.17051381207,blocking,-2.25248743765,-4.09248503265,-2.72189586,-2.52510226099,6ac7311a
404,-3.3311943064,-3.97371696741,-3.69625517148,10_easy_full,-3.60843641399,interaction,-3.30094515412,-3.8558993432,-3.65706905855,-3.42232068388,6cc4f8b6
405,-3.39009045257,-3.40959788976,-3.62836223031,10_easy_full,-4.18330938351,blocking,-3.51312662607,-3.46531409307,-3.74100386715,-3.60358976079,6cd50fc7
406,-2.32407150294,-2.30325155116,-2.59030296057,10_easy_full,-3.7603958405,blocking_blind,-2.6453145354,-2.49177111223,-2.90616167041,-2.8780859417,6dfbeafe
407,-2.59997913308,-4.07450473773,-2.84327402303,10_easy_full,-4.392860791,blocking,-2.72249078039,-3.93361151951,-2.95367652957,-2.93285536142,70bffd4d
408,-3.82839423105,-3.48412046972,-4.15105329089,10_easy_full,-3.94659203395,blocking_blind,-3.9225845404,-3.52678357039,-4.22396545382,-3.86133867804,72caeffe
409,-3.02362255468,-2.86329380806,-3.43776978441,10_easy_full,-3.95465468943,blocking_blind,-3.29775988036,-3.14788122,-3.71132841672,-3.5050466256,75bbec9c
410,-5.50864961562,-5.41594241328,-5.41594241328,10_easy_full,-4.3107370805,density,-5.71331504945,-5.57888166844,-5.57888166844,-6.05832332281,76c104da
411,-3.38973109319,-4.41948092273,-3.80046814739,10_easy_full,-4.48701393261,blocking,-3.42160712895,-4.17091031622,-3.81231531584,-3.49635450034,89cbc391
412,-1.25978678362,-1.19508471981,-1.19508471981,10_easy_full,-3.32676507382,blocking_blind,-1.33626568285,-1.2555941342,-1.2555941342,-1.9079977483,8de6a2af
413,-2.81358184719,-4.00595314588,-3.06998107872,10_easy_full,-4.21985047217,blocking,-2.84957367665,-3.91569476025,-3.07579324451,-2.97288063641,92a70054
414,-1.42075692298,-1.35360044824,-1.35360044824,10_easy_full,-3.91959210442,blocking_blind,-1.85195859733,-1.75904630132,-1.75904630132,-2.36005424121,9ae751bc
415,-3.96026257765,-5.65618609996,-3.96250107005,10_easy_full,-3.49513123322,density,-4.0806186478,-5.60222417094,-4.08077612904,-3.91511839872,a2d68973
416,-2.23946033721,-3.92713536439,-2.56186585623,10_easy_full,-4.09548115037,blocking,-2.4594562243,-3.84819793568,-2.7838715558,-2.65522093239,abdacc98
417,-2.51568741862,-2.21819241845,-2.63149044698,10_easy_full,-3.81521214754,blocking_blind,-2.71468688406,-2.40391428116,-2.80611807827,-3.03486778721,acc6e9d4
418,-4.80691685492,-4.79697232659,-5.07889243056,10_easy_full,-4.548519247,density,-5.00221011692,-4.87211113671,-5.29083491494,-4.77438088553,aefbe715
419,-2.59992879499,-3.23379009074,-2.73526847374,10_easy_full,-4.14298855509,blocking,-2.82898120612,-3.32771731522,-2.94353043136,-3.16831057903,b4a4f22a
420,-4.2951695752,-3.97777737057,-4.72557860031,10_easy_full,-3.90819159535,interaction_blind,-4.07378663038,-3.73318022236,-4.44881330308,-3.79263264913,b8a4fbaa
421,-3.09648315078,-4.34391783377,-3.65566252624,10_easy_full,-4.81755805497,blocking,-3.12826418475,-4.04181367675,-3.66026686271,-3.4035137837,b9bbef4c
422,-3.39550043859,-2.80033911926,-3.81279418686,10_easy_full,-3.83975492298,blocking_blind,-3.49700683866,-2.90303686133,-3.89369344004,-3.63300154026,c0dfd341
423,-3.33001354318,-2.83086657273,-3.56928897567,10_easy_full,-4.07236324522,blocking_blind,-3.54966652639,-3.05784723151,-3.77874747928,-3.79830053251,c6aad6d0
424,-1.88173971604,-1.65420411781,-1.84499267992,10_easy_full,-3.75732678812,blocking_blind,-2.25395472389,-2.01239250714,-2.20318106925,-2.73917651891,c8c4f85a
425,-4.20228653106,-4.31991946076,-4.68914400807,10_easy_full,-3.80579482386,density,-4.2371445238,-4.34958318796,-4.72532997713,-4.12997551304,cccfd3ac
426,-2.78073502107,-2.34325302421,-2.95678854858,10_easy_full,-3.8294570143,blocking_blind,-2.93057764061,-2.47918182575,-3.07275816443,-3.16940932706,cff10c9a
427,-3.55940136479,-4.2023522301,-3.84782275596,10_easy_full,-4.4033967289,blocking,-3.66306855561,-4.11906427627,-3.93420080991,-3.80641424548,d0e6841e
428,-3.98075748853,-3.44352056169,-4.21798123603,10_easy_full,-3.97519926509,blocking_blind,-4.03326608779,-3.4792296065,-4.2576962145,-3.93766448276,d4cbca4e
429,-2.41613330009,-3.27184681572,-2.66425991121,10_easy_full,-3.63633424677,blocking,-2.61969670157,-3.30650033215,-2.84841729862,-2.80743976758,d6c10e9a
430,-3.34580365905,-3.77472056043,-3.63549445408,10_easy_full,-3.97400100935,blocking,-3.48780596747,-3.83020806221,-3.76483957057,-3.47916548321,dacfd3d4
431,-2.06449082341,-1.9905475307,-1.9905475307,10_easy_full,-3.5388231942,blocking_blind,-2.3961201482,-2.29648585488,-2.29648585488,-2.98312836937,daf74d3f
432,-2.88363718828,-2.78743507595,-2.96986648209,10_easy_full,-3.37235022267,interaction_blind,-2.88194566207,-2.78684670409,-2.94656106198,-3.10041953403,e6abcdb2
433,-2.93595061895,-2.87425052406,-3.21989038233,10_easy_full,-4.10498820368,blocking_blind,-3.12258805119,-3.02810993141,-3.39665667001,-3.3216024009,e9bbf006
434,-2.42427452641,-2.91889743126,-2.47689378998,10_easy_full,-3.79416111029,blocking,-2.69266028248,-3.13009871108,-2.71371494421,-2.99739271866,f1fbe0de
435,-3.95232106192,-4.07891215378,-4.39990033565,10_easy_full,-4.24498244386,blocking,-4.14978288058,-4.23603620643,-4.5774892282,-4.34982619111,f5dac888
436,-3.62453212048,-4.79182081306,-4.05961897503,10_easy_full,-4.01327838235,linear,-3.57803343043,-4.53163415916,-3.97992923753,-3.43938203054,fcf4f6d3
437,-3.73468779107,-3.07574444135,-4.08528184174,10_easy_full,-3.94557690014,blocking_blind,-3.84620118617,-3.18451247013,-4.17380367158,-3.86360183261,fedbec09
438,-0.700299374277,-0.625385282304,-0.625385282304,10_easy_pruned,-3.79351209231,blocking_blind,-0.742118752785,-0.654018782532,-0.654018782532,-1.57695656028,29bff31a
439,-4.99569829582,-5.38628999854,-5.31119432741,10_easy_pruned,-4.1726749855,density,-5.08965464457,-5.37100514906,-5.40775001495,-4.74473585739,2fd101b0
440,-1.88851221433,-1.32392507483,-2.1633845157,10_easy_pruned,-3.9490275146,interaction_blind,-1.86293399719,-1.29830576816,-2.12253407171,-2.21386653936,39afd1eb
441,-3.77901818541,-3.91056144427,-4.29485874198,10_easy_pruned,-4.00432610301,linear,-3.75694410001,-3.88352326736,-4.26108742175,-3.59269505111,3ab7160d
442,-3.9969625261,-3.9102763532,-3.9102763532,10_easy_pruned,-2.36948736626,density,-4.40691448655,-4.30955322957,-4.30955322957,-4.92343445748,3ebbc051
443,-3.57323544401,-3.35640399304,-3.83957816865,10_easy_pruned,-4.0819232103,blocking_blind,-3.65576085034,-3.40911704958,-3.91275897108,-3.7685343671,43dbc360
444,-3.47074323749,-4.64473801923,-4.64473801923,10_easy_pruned,-4.69592454926,interaction,-3.28877145573,-4.43074098523,-4.43074098523,-3.73516588118,44b696ef
445,-3.72487664926,-3.46351018273,-3.99101641873,10_easy_pruned,-3.47555163632,blocking_blind,-3.83469891244,-3.57916157909,-4.08894815167,-3.9736882585,46c12352
446,-3.28054590724,-4.05746278375,-3.69550585651,10_easy_pruned,-4.33637009578,blocking,-3.39996773928,-3.96985977519,-3.81138484119,-3.4840702717,47dbc824
447,-1.36996023453,-1.30674779813,-1.30674779813,10_easy_pruned,-3.22521321055,blocking_blind,-1.38382972733,-1.31159897695,-1.31159897695,-2.02232883506,4eb4f441
448,-4.07917036702,-3.89478729111,-4.73081407339,10_easy_pruned,-3.77705895439,density,-4.11394823266,-3.94868356085,-4.76021819581,-4.0164144223,4ecfea32
449,-3.28401379767,-2.90569873746,-3.28613765213,10_easy_pruned,-3.1027256767,interaction_blind,-3.19840533998,-2.83684903307,-3.19125024032,-3.3704580638,4fb692a0
450,-3.08539366918,-3.07166749141,-3.26964359951,10_easy_pruned,-3.5350590083,linear,-3.07190454632,-3.04552001668,-3.24212306529,-3.01321487812,5aebf3c2
451,-4.30122083248,-3.42366011852,-4.59644096149,10_easy_pruned,-4.10179567865,interaction_blind,-4.26280744415,-3.36447042524,-4.56373508546,-3.9131051058,76bfdf0b
452,-3.97169265921,-3.39397085352,-4.51517185402,10_easy_pruned,-3.80383820254,blocking_blind,-4.05666137807,-3.46398584201,-4.58876435322,-4.06448887883,89cbfdf9
453,-3.13735313657,-3.97854699743,-3.65450879671,10_easy_pruned,-4.60819373333,blocking,-3.29172845484,-4.02157481359,-3.80011764469,-3.59353514527,8defd34b
454,-2.11645810806,-2.10648839373,-2.09557152358,10_easy_pruned,-3.52389528121,blocking_player,-2.3886057391,-2.21548731239,-2.37256171139,-2.88486867688,92f69945
455,-3.01851826466,-2.94003885381,-2.94003885381,10_easy_pruned,-2.92686367655,density,-3.325982235,-3.23949651109,-3.23949651109,-3.69925814451,a2c12212
456,-3.2319037058,-4.53193790309,-3.18161099797,10_easy_pruned,-3.10539792086,density,-3.33218095952,-4.56739403297,-3.26996324142,-3.44278269543,a7bfd4fc
457,-1.35521395903,-1.29003801036,-1.29003801036,10_easy_pruned,-3.36384264666,blocking_blind,-1.38030558614,-1.3072181105,-1.3072181105,-2.01863475875,acb11b17
458,-1.87621989862,-3.58840176004,-2.08132229805,10_easy_pruned,-4.31170959182,blocking,-2.05902219442,-3.57592375856,-2.25390352031,-2.48550485671,b9e10f8b
459,-4.00344054048,-3.64741865419,-4.4365788488,10_easy_pruned,-3.82708416996,interaction_blind,-3.93533770424,-3.61407786782,-4.35837277969,-3.80692536652,c3dfd812
460,-2.18784526191,-1.87108488281,-2.55178139985,10_easy_pruned,-3.85619575382,blocking_blind,-2.41530746257,-2.0978413553,-2.77853787234,-2.84558472109,c7c6f18d
461,-3.62928349688,-3.16206840404,-4.12185002156,10_easy_pruned,-3.57278717555,interaction_blind,-3.60173483043,-3.14747242963,-4.08705308656,-3.66087272048,cdc50047
462,-2.96612659363,-2.94055118534,-3.29702604299,10_easy_pruned,-3.84775024162,interaction,-2.90787364759,-2.92949648402,-3.21422446033,-2.99173802545,ceafe698
463,-1.36996023453,-1.30674779813,-1.30674779813,10_easy_pruned,-3.22521321055,blocking_blind,-1.38382972733,-1.31159897695,-1.31159897695,-2.02232883506,cec10cc8
464,-4.59206708117,-4.35445397322,-5.12449678138,10_easy_pruned,-4.13522780807,density,-4.54586176745,-4.33198235716,-5.07939601729,-4.25986688048,d5aff345
465,-3.1523765947,-3.34195531732,-3.28081789668,10_easy_pruned,-3.2468541,blocking,-3.22912596386,-3.39978217078,-3.3451174992,-3.41642775635,e2bbe5e1
466,-2.85992149031,-3.19210186654,-3.00299638869,10_easy_pruned,-3.76049951985,blocking,-2.87071984165,-3.17455532815,-2.99953713137,-2.9021609756,eec719ce
467,-2.24789765757,-2.17820363637,-2.17820363637,10_easy_pruned,-3.19360314629,blocking_blind,-2.28532628875,-2.2062329686,-2.2062329686,-3.00377978625,f8efd664
468,-2.51632974907,-2.05706604499,-2.84528441737,10_easy_pruned,-3.43627062432,interaction_blind,-2.48821906712,-2.03760291908,-2.81595870683,-2.85651419592,fdc4f07b
469,-1.92045030679,-1.7495313943,-2.18460460761,10_medium_full,-4.16519191509,interaction_blind,-1.90815871666,-1.73898699027,-2.15763302714,-2.31704941137,18c75602
470,-2.29735960889,-2.18116377611,-2.18116377611,10_medium_full,-3.30636327899,interaction_blind,-2.13798271279,-2.0002677828,-2.0002677828,-2.79843282983,1debf4d1
471,-1.86934724999,-1.67156178817,-1.93194122436,10_medium_full,-4.50439275859,blocking_blind,-2.09618067602,-1.90371172282,-2.15571894443,-2.35730123303,33bbca9a
472,-2.32768897292,-2.13124745204,-2.39400435019,10_medium_full,-3.310165965,interaction_blind,-2.3050727132,-2.10228337163,-2.36504026979,-2.52373360769,34d51755
473,-2.18507463613,-2.01457849597,-2.23208314551,10_medium_full,-3.77963188078,blocking_blind,-2.28475107225,-2.04699935548,-2.32957030027,-2.58517747423,36ebe4da
474,-2.59491672228,-2.42980947349,-2.8972977025,10_medium_full,-4.24994435014,blocking_blind,-2.66571333599,-2.51434787389,-2.96166399544,-2.89505532687,38cbc1f6
475,-3.70090267814,-4.50311841234,-3.8948992818,10_medium_full,-3.15707943274,density,-3.75311368149,-4.45575058879,-3.94233285758,-3.79877781346,39b67ab6
476,-1.97619814145,-1.86000230866,-1.86000230866,10_medium_full,-3.64283551561,blocking_blind,-2.57502826,-2.43731333001,-2.43731333001,-3.07585780403,40f6b779
477,-2.51584860893,-2.56383882342,-2.93304606518,10_medium_full,-4.18814456103,blocking,-2.67994396572,-2.66515694041,-3.10501524011,-2.81654307129,48ec02bc
478,-2.39299875135,-2.115213141,-2.62227841407,10_medium_full,-4.41493294019,blocking_blind,-2.49515423877,-2.23896107373,-2.75174690312,-2.69950723519,4cb73467
479,-2.59006430841,-2.13813361906,-2.87005655051,10_medium_full,-4.11662859823,blocking_blind,-2.69305245586,-2.22333672778,-2.99688340227,-3.00136294694,4cffe209
480,-2.92920058229,-2.46463360356,-3.29364658677,10_medium_full,-4.36877488369,blocking_blind,-3.04735690765,-2.58180377392,-3.40143791049,-3.1994875807,4de4f27d
481,-4.12866995794,-4.04147882189,-4.04147882189,10_medium_full,-3.05504885071,density,-3.96929306183,-3.86058282858,-3.86058282858,-3.89926311687,4ffbe4e0
482,-1.97619814145,-1.86000230866,-1.86000230866,10_medium_full,-3.64283551561,blocking_blind,-2.57502826,-2.43731333001,-2.43731333001,-3.07585780403,53d72c88
