position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition
1_4,validatedCorrect,20933,7cc119e0,,logs/6_easy_pruned_dec19,1,20.917,1511922327497,1511922306580,1,True,1,"6,easy,pruned"
1_5,validatedCorrect,21889,7cc119e0,click,logs/6_easy_pruned_dec19,2,0.956,1511922328453,1511922327497,2,False,2,"6,easy,pruned"
0_4,validatedCorrect,22435,7cc119e0,click,logs/6_easy_pruned_dec19,1,0.546,1511922328999,1511922328453,3,False,3,"6,easy,pruned"
2_5,validatedCorrect,32288,7cc119e0,reset,logs/6_easy_pruned_dec19,1,7.925,1511922338852,1511922330927,4,True,1,"6,easy,pruned"
0_5,validatedCorrect,46262,7cc119e0,reset,logs/6_easy_pruned_dec19,1,7.386,1511922352826,1511922345440,5,True,1,"6,easy,pruned"
1_4,validatedCorrect,48728,7cc119e0,click,logs/6_easy_pruned_dec19,2,2.466,1511922355292,1511922352826,6,False,2,"6,easy,pruned"
2_5,validatedCorrect,53590,7cc119e0,click,logs/6_easy_pruned_dec19,1,4.862,1511922360154,1511922355292,7,False,3,"6,easy,pruned"
1_5,validatedCorrect,54602,7cc119e0,click,logs/6_easy_pruned_dec19,2,1.012,1511922361166,1511922360154,8,False,4,"6,easy,pruned"
2_5,validatedCorrect,61991,7cc119e0,reset,logs/6_easy_pruned_dec19,1,4.742,1511922368555,1511922363813,9,True,1,"6,easy,pruned"
1_5,validatedCorrect,63333,7cc119e0,click,logs/6_easy_pruned_dec19,2,1.342,1511922369897,1511922368555,10,False,2,"6,easy,pruned"
4_5,validatedCorrect,67247,7cc119e0,click,logs/6_easy_pruned_dec19,1,3.914,1511922373811,1511922369897,11,False,3,"6,easy,pruned"
1_5,validatedCorrect,73709,7cc119e0,reset,logs/6_easy_pruned_dec19,1,4.846,1511922380273,1511922375427,12,True,1,"6,easy,pruned"
1_4,validatedCorrect,75417,7cc119e0,click,logs/6_easy_pruned_dec19,2,1.708,1511922381981,1511922380273,13,False,2,"6,easy,pruned"
2_5,validatedCorrect,76688,7cc119e0,click,logs/6_easy_pruned_dec19,1,1.271,1511922383252,1511922381981,14,False,3,"6,easy,pruned"
0_5,validatedCorrect,80947,7cc119e0,click,logs/6_easy_pruned_dec19,2,4.259,1511922387511,1511922383252,15,False,4,"6,easy,pruned"
5_5,validatedCorrect,81382,7cc119e0,click,logs/6_easy_pruned_dec19,1,0.435,1511922387946,1511922387511,16,False,5,"6,easy,pruned"
4_5,validatedCorrect,83499,7cc119e0,undo,logs/6_easy_pruned_dec19,1,0.437,1511922390063,1511922389626,17,False,5,"6,easy,pruned"
1_5,validatedCorrect,92149,7cc119e0,reset,logs/6_easy_pruned_dec19,1,0.712,1511922398713,1511922398001,18,True,1,"6,easy,pruned"
1_4,validatedCorrect,93981,7cc119e0,click,logs/6_easy_pruned_dec19,2,1.832,1511922400545,1511922398713,19,False,2,"6,easy,pruned"
2_5,validatedCorrect,96003,7cc119e0,click,logs/6_easy_pruned_dec19,1,2.022,1511922402567,1511922400545,20,False,3,"6,easy,pruned"
0_5,validatedCorrect,98019,7cc119e0,click,logs/6_easy_pruned_dec19,2,2.016,1511922404583,1511922402567,21,False,4,"6,easy,pruned"
4_5,validatedCorrect,98573,7cc119e0,click,logs/6_easy_pruned_dec19,1,0.554,1511922405137,1511922404583,22,False,5,"6,easy,pruned"
1_5,validatedCorrect,45213,7db4f1d2,,logs/6_easy_pruned_dec19,1,45.19,1511191228797,1511191183607,1,True,1,"6,easy,pruned"
1_4,validatedCorrect,48283,7db4f1d2,click,logs/6_easy_pruned_dec19,2,3.07,1511191231867,1511191228797,2,False,2,"6,easy,pruned"
2_5,validatedCorrect,51661,7db4f1d2,click,logs/6_easy_pruned_dec19,1,3.378,1511191235245,1511191231867,3,False,3,"6,easy,pruned"
0_5,validatedCorrect,52565,7db4f1d2,click,logs/6_easy_pruned_dec19,2,0.904,1511191236149,1511191235245,4,False,4,"6,easy,pruned"
4_5,validatedCorrect,53509,7db4f1d2,click,logs/6_easy_pruned_dec19,1,0.944,1511191237093,1511191236149,5,False,5,"6,easy,pruned"
1_4,validatedCorrect,79708,7db4f1d2,reset,logs/6_easy_pruned_dec19,1,2.417,1511191263292,1511191260875,6,True,1,"6,easy,pruned"
1_5,validatedCorrect,81140,7db4f1d2,click,logs/6_easy_pruned_dec19,2,1.432,1511191264724,1511191263292,7,False,2,"6,easy,pruned"
2_5,validatedCorrect,82756,7db4f1d2,click,logs/6_easy_pruned_dec19,1,1.616,1511191266340,1511191264724,8,False,3,"6,easy,pruned"
4_5,validatedCorrect,90053,7db4f1d2,click,logs/6_easy_pruned_dec19,2,7.297,1511191273637,1511191266340,9,False,4,"6,easy,pruned"
1_4,validatedCorrect,110378,7db4f1d2,reset,logs/6_easy_pruned_dec19,1,4.068,1511191293962,1511191289894,10,True,1,"6,easy,pruned"
1_5,validatedCorrect,111357,7db4f1d2,click,logs/6_easy_pruned_dec19,2,0.979,1511191294941,1511191293962,11,False,2,"6,easy,pruned"
1_5,validatedCorrect,113554,7db4f1d2,reset,logs/6_easy_pruned_dec19,1,0.578,1511191297138,1511191296560,12,True,1,"6,easy,pruned"
1_4,validatedCorrect,114638,7db4f1d2,click,logs/6_easy_pruned_dec19,2,1.084,1511191298222,1511191297138,13,False,2,"6,easy,pruned"
2_5,validatedCorrect,117178,7db4f1d2,click,logs/6_easy_pruned_dec19,1,2.54,1511191300762,1511191298222,14,False,3,"6,easy,pruned"
0_5,validatedCorrect,118495,7db4f1d2,click,logs/6_easy_pruned_dec19,2,1.317,1511191302079,1511191300762,15,False,4,"6,easy,pruned"
4_5,validatedCorrect,119353,7db4f1d2,click,logs/6_easy_pruned_dec19,1,0.858,1511191302937,1511191302079,16,False,5,"6,easy,pruned"
0_5,solvedCorrect,41734,8ab71c6b,,logs/6_easy_pruned_dec19,1,41.716,1512316470629,1512316428913,1,True,1,"6,easy,pruned"
1_5,solvedCorrect,69908,8ab71c6b,undo,logs/6_easy_pruned_dec19,1,22.915,1512316498803,1512316475888,2,True,1,"6,easy,pruned"
1_4,solvedCorrect,71643,8ab71c6b,click,logs/6_easy_pruned_dec19,2,1.735,1512316500538,1512316498803,3,False,2,"6,easy,pruned"
2_5,solvedCorrect,76428,8ab71c6b,click,logs/6_easy_pruned_dec19,1,4.785,1512316505323,1512316500538,4,False,3,"6,easy,pruned"
4_5,solvedCorrect,102000,8ab71c6b,click,logs/6_easy_pruned_dec19,2,25.572,1512316530895,1512316505323,5,False,4,"6,easy,pruned"
0_5,solvedCorrect,104059,8ab71c6b,click,logs/6_easy_pruned_dec19,1,2.059,1512316532954,1512316530895,6,False,5,"6,easy,pruned"
1_5,solvedCorrect,150356,8ab71c6b,reset,logs/6_easy_pruned_dec19,1,3.887,1512316579251,1512316575364,7,True,1,"6,easy,pruned"
1_4,solvedCorrect,153250,8ab71c6b,click,logs/6_easy_pruned_dec19,2,2.894,1512316582145,1512316579251,8,False,2,"6,easy,pruned"
2_5,solvedCorrect,159741,8ab71c6b,click,logs/6_easy_pruned_dec19,1,6.491,1512316588636,1512316582145,9,False,3,"6,easy,pruned"
4_5,solvedCorrect,165728,8ab71c6b,click,logs/6_easy_pruned_dec19,2,5.987,1512316594623,1512316588636,10,False,4,"6,easy,pruned"
0_5,solvedCorrect,167872,8ab71c6b,click,logs/6_easy_pruned_dec19,1,2.144,1512316596767,1512316594623,11,False,5,"6,easy,pruned"
1_4,validatedCorrect,34613,94abbfb2,,logs/6_easy_pruned_dec19,1,34.599,1513603207884,1513603173285,1,True,1,"6,easy,pruned"
1_5,validatedCorrect,35989,94abbfb2,click,logs/6_easy_pruned_dec19,2,1.376,1513603209260,1513603207884,2,False,2,"6,easy,pruned"
2_5,validatedCorrect,38530,94abbfb2,click,logs/6_easy_pruned_dec19,1,2.541,1513603211801,1513603209260,3,False,3,"6,easy,pruned"
1_4,validatedCorrect,42206,94abbfb2,reset,logs/6_easy_pruned_dec19,1,1.623,1513603215477,1513603213854,4,True,1,"6,easy,pruned"
1_5,validatedCorrect,43566,94abbfb2,click,logs/6_easy_pruned_dec19,2,1.36,1513603216837,1513603215477,5,False,2,"6,easy,pruned"
1_4,validatedCorrect,59113,94abbfb2,reset,logs/6_easy_pruned_dec19,1,11.594,1513603232384,1513603220790,6,True,1,"6,easy,pruned"
1_5,validatedCorrect,61764,94abbfb2,click,logs/6_easy_pruned_dec19,2,2.651,1513603235035,1513603232384,7,False,2,"6,easy,pruned"
1_5,validatedCorrect,96021,94abbfb2,reset,logs/6_easy_pruned_dec19,1,8.519,1513603269292,1513603260773,8,True,1,"6,easy,pruned"
1_4,validatedCorrect,98938,94abbfb2,click,logs/6_easy_pruned_dec19,2,2.917,1513603272209,1513603269292,9,False,2,"6,easy,pruned"
2_5,validatedCorrect,100402,94abbfb2,click,logs/6_easy_pruned_dec19,1,1.464,1513603273673,1513603272209,10,False,3,"6,easy,pruned"
0_5,validatedCorrect,106489,94abbfb2,click,logs/6_easy_pruned_dec19,2,6.087,1513603279760,1513603273673,11,False,4,"6,easy,pruned"
4_5,validatedCorrect,107490,94abbfb2,click,logs/6_easy_pruned_dec19,1,1.001,1513603280761,1513603279760,12,False,5,"6,easy,pruned"
1_4,validatedCorrect,115949,94abbfb2,reset,logs/6_easy_pruned_dec19,1,4.706,1513603289220,1513603284514,13,True,1,"6,easy,pruned"
1_5,validatedCorrect,129188,94abbfb2,reset,logs/6_easy_pruned_dec19,1,0.978,1513603302459,1513603301481,14,True,1,"6,easy,pruned"
0_0,validatedCorrect,60383,96afd320,,logs/6_easy_pruned_dec19,1,60.313,1511904376764,1511904316451,1,True,1,"6,easy,pruned"
2_5,validatedCorrect,68437,96afd320,undo,logs/6_easy_pruned_dec19,1,4.698,1511904384818,1511904380120,2,True,1,"6,easy,pruned"
1_5,validatedCorrect,74694,96afd320,click,logs/6_easy_pruned_dec19,2,6.257,1511904391075,1511904384818,3,False,2,"6,easy,pruned"
4_5,validatedCorrect,77859,96afd320,click,logs/6_easy_pruned_dec19,1,3.165,1511904394240,1511904391075,4,False,3,"6,easy,pruned"
5_5,validatedCorrect,81754,96afd320,click,logs/6_easy_pruned_dec19,2,3.895,1511904398135,1511904394240,5,False,4,"6,easy,pruned"
0_5,validatedCorrect,94160,96afd320,undo,logs/6_easy_pruned_dec19,1,3.49,1511904410541,1511904407051,6,True,1,"6,easy,pruned"
4_4,validatedCorrect,100911,96afd320,click,logs/6_easy_pruned_dec19,2,6.751,1511904417292,1511904410541,7,False,2,"6,easy,pruned"
1_4,validatedCorrect,106971,96afd320,click,logs/6_easy_pruned_dec19,1,6.06,1511904423352,1511904417292,8,False,3,"6,easy,pruned"
4_5,validatedCorrect,112322,96afd320,undo,logs/6_easy_pruned_dec19,1,1.151,1511904428703,1511904427552,9,False,3,"6,easy,pruned"
2_5,validatedCorrect,128968,96afd320,undo,logs/6_easy_pruned_dec19,1,2.064,1511904445349,1511904443285,10,True,1,"6,easy,pruned"
4_5,validatedCorrect,136331,96afd320,undo,logs/6_easy_pruned_dec19,1,2.849,1511904452712,1511904449863,11,True,1,"6,easy,pruned"
4_1,validatedCorrect,142129,96afd320,click,logs/6_easy_pruned_dec19,2,5.798,1511904458510,1511904452712,12,False,2,"6,easy,pruned"
4_4,validatedCorrect,144525,96afd320,click,logs/6_easy_pruned_dec19,1,2.396,1511904460906,1511904458510,13,False,3,"6,easy,pruned"
1_5,validatedCorrect,187604,96afd320,undo,logs/6_easy_pruned_dec19,1,25.187,1511904503985,1511904478798,14,True,1,"6,easy,pruned"
1_4,validatedCorrect,192945,96afd320,click,logs/6_easy_pruned_dec19,2,5.341,1511904509326,1511904503985,15,False,2,"6,easy,pruned"
2_5,validatedCorrect,200748,96afd320,click,logs/6_easy_pruned_dec19,1,7.803,1511904517129,1511904509326,16,False,3,"6,easy,pruned"
4_5,validatedCorrect,203547,96afd320,click,logs/6_easy_pruned_dec19,2,2.799,1511904519928,1511904517129,17,False,4,"6,easy,pruned"
0_5,validatedCorrect,207035,96afd320,click,logs/6_easy_pruned_dec19,1,3.488,1511904523416,1511904519928,18,False,5,"6,easy,pruned"
1_5,validatedCorrect,74976,9db10b00,,logs/6_easy_pruned_dec19,1,74.844,1511918779583,1511918704739,1,True,1,"6,easy,pruned"
2_5,validatedCorrect,172791,9db10b00,click,logs/6_easy_pruned_dec19,2,97.815,1511918877398,1511918779583,2,False,2,"6,easy,pruned"
1_4,validatedCorrect,188960,9db10b00,click,logs/6_easy_pruned_dec19,1,16.169,1511918893567,1511918877398,3,False,3,"6,easy,pruned"
1_5,validatedCorrect,200181,9db10b00,reset,logs/6_easy_pruned_dec19,1,1.462,1511918904788,1511918903326,4,True,1,"6,easy,pruned"
1_4,validatedCorrect,204765,9db10b00,click,logs/6_easy_pruned_dec19,2,4.584,1511918909372,1511918904788,5,False,2,"6,easy,pruned"
2_5,validatedCorrect,206688,9db10b00,click,logs/6_easy_pruned_dec19,1,1.923,1511918911295,1511918909372,6,False,3,"6,easy,pruned"
0_5,validatedCorrect,209803,9db10b00,click,logs/6_easy_pruned_dec19,2,3.115,1511918914410,1511918911295,7,False,4,"6,easy,pruned"
4_5,validatedCorrect,213390,9db10b00,click,logs/6_easy_pruned_dec19,1,3.587,1511918917997,1511918914410,8,False,5,"6,easy,pruned"
2_5,validatedCorrect,166778,adfac866,,logs/6_easy_pruned_dec19,1,166.759,1513540663180,1513540496421,1,True,1,"6,easy,pruned"
5_5,validatedCorrect,180869,adfac866,undo,logs/6_easy_pruned_dec19,1,3.791,1513540677271,1513540673480,2,True,1,"6,easy,pruned"
4_5,validatedCorrect,187008,adfac866,undo,logs/6_easy_pruned_dec19,1,1.493,1513540683410,1513540681917,3,True,1,"6,easy,pruned"
2_5,validatedCorrect,210471,adfac866,click,logs/6_easy_pruned_dec19,2,23.463,1513540706873,1513540683410,4,False,2,"6,easy,pruned"
2_5,validatedCorrect,215976,adfac866,undo,logs/6_easy_pruned_dec19,1,1.823,1513540712378,1513540710555,5,True,1,"6,easy,pruned"
1_5,wrong,39634,b7e510d3,,logs/6_easy_pruned_dec19,1,39.609,1511199169377,1511199129768,1,True,1,"6,easy,pruned"
1_4,wrong,43203,b7e510d3,click,logs/6_easy_pruned_dec19,2,3.569,1511199172946,1511199169377,2,False,2,"6,easy,pruned"
2_5,wrong,45179,b7e510d3,click,logs/6_easy_pruned_dec19,1,1.976,1511199174922,1511199172946,3,False,3,"6,easy,pruned"
1_5,wrong,59556,b7e510d3,reset,logs/6_easy_pruned_dec19,1,1.565,1511199189299,1511199187734,4,True,1,"6,easy,pruned"
1_4,wrong,65727,b7e510d3,click,logs/6_easy_pruned_dec19,2,6.171,1511199195470,1511199189299,5,False,2,"6,easy,pruned"
2_5,wrong,69599,b7e510d3,click,logs/6_easy_pruned_dec19,1,3.872,1511199199342,1511199195470,6,False,3,"6,easy,pruned"
1_5,validatedCorrect,82369,c0cbeef2,,logs/6_easy_pruned_dec19,1,82.356,1513615470790,1513615388434,1,True,1,"6,easy,pruned"
2_5,validatedCorrect,102001,c0cbeef2,click,logs/6_easy_pruned_dec19,2,19.632,1513615490422,1513615470790,2,False,2,"6,easy,pruned"
1_5,validatedCorrect,117747,c0cbeef2,reset,logs/6_easy_pruned_dec19,1,2.579,1513615506168,1513615503589,3,True,1,"6,easy,pruned"
1_4,validatedCorrect,119353,c0cbeef2,click,logs/6_easy_pruned_dec19,2,1.606,1513615507774,1513615506168,4,False,2,"6,easy,pruned"
2_5,validatedCorrect,124167,c0cbeef2,click,logs/6_easy_pruned_dec19,1,4.814,1513615512588,1513615507774,5,False,3,"6,easy,pruned"
4_5,validatedCorrect,129359,c0cbeef2,click,logs/6_easy_pruned_dec19,2,5.192,1513615517780,1513615512588,6,False,4,"6,easy,pruned"
0_5,validatedCorrect,133322,c0cbeef2,click,logs/6_easy_pruned_dec19,1,3.963,1513615521743,1513615517780,7,False,5,"6,easy,pruned"
4_4,validatedCorrect,63676,c8afed22,,logs/6_easy_pruned_dec19,1,63.648,1511911134492,1511911070844,1,True,1,"6,easy,pruned"
3_1,validatedCorrect,67923,c8afed22,click,logs/6_easy_pruned_dec19,2,4.247,1511911138739,1511911134492,2,False,2,"6,easy,pruned"
4_1,validatedCorrect,69375,c8afed22,click,logs/6_easy_pruned_dec19,1,1.452,1511911140191,1511911138739,3,False,3,"6,easy,pruned"
1_4,validatedCorrect,78029,c8afed22,click,logs/6_easy_pruned_dec19,2,8.654,1511911148845,1511911140191,4,False,4,"6,easy,pruned"
4_4,validatedCorrect,84689,c8afed22,reset,logs/6_easy_pruned_dec19,1,3.464,1511911155505,1511911152041,5,True,1,"6,easy,pruned"
3_1,validatedCorrect,94735,c8afed22,click,logs/6_easy_pruned_dec19,2,10.046,1511911165551,1511911155505,6,False,2,"6,easy,pruned"
4_1,validatedCorrect,96156,c8afed22,click,logs/6_easy_pruned_dec19,1,1.421,1511911166972,1511911165551,7,False,3,"6,easy,pruned"
0_4,validatedCorrect,105530,c8afed22,click,logs/6_easy_pruned_dec19,2,9.374,1511911176346,1511911166972,8,False,4,"6,easy,pruned"
0_5,validatedCorrect,107804,c8afed22,click,logs/6_easy_pruned_dec19,1,2.274,1511911178620,1511911176346,9,False,5,"6,easy,pruned"
1_4,validatedCorrect,137436,c8afed22,click,logs/6_easy_pruned_dec19,2,29.632,1511911208252,1511911178620,10,False,6,"6,easy,pruned"
1_5,validatedCorrect,150491,c8afed22,click,logs/6_easy_pruned_dec19,1,13.055,1511911221307,1511911208252,11,False,7,"6,easy,pruned"
2_5,validatedCorrect,152885,c8afed22,click,logs/6_easy_pruned_dec19,2,2.394,1511911223701,1511911221307,12,False,8,"6,easy,pruned"
5_2,validatedCorrect,155340,c8afed22,click,logs/6_easy_pruned_dec19,1,2.455,1511911226156,1511911223701,13,False,9,"6,easy,pruned"
5_1,validatedCorrect,187733,c8afed22,click,logs/6_easy_pruned_dec19,2,32.393,1511911258549,1511911226156,14,False,10,"6,easy,pruned"
5_3,validatedCorrect,192372,c8afed22,click,logs/6_easy_pruned_dec19,1,4.639,1511911263188,1511911258549,15,False,11,"6,easy,pruned"
5_4,validatedCorrect,193998,c8afed22,click,logs/6_easy_pruned_dec19,2,1.626,1511911264814,1511911263188,16,False,12,"6,easy,pruned"
1_4,validatedCorrect,208648,c8afed22,reset,logs/6_easy_pruned_dec19,1,6.36,1511911279464,1511911273104,17,True,1,"6,easy,pruned"
1_5,validatedCorrect,209913,c8afed22,click,logs/6_easy_pruned_dec19,2,1.265,1511911280729,1511911279464,18,False,2,"6,easy,pruned"
0_4,validatedCorrect,228502,c8afed22,click,logs/6_easy_pruned_dec19,1,18.589,1511911299318,1511911280729,19,False,3,"6,easy,pruned"
4_5,validatedCorrect,256421,c8afed22,undo,logs/6_easy_pruned_dec19,1,25.197,1511911327237,1511911302040,20,False,3,"6,easy,pruned"
4_4,validatedCorrect,262141,c8afed22,click,logs/6_easy_pruned_dec19,2,5.72,1511911332957,1511911327237,21,False,4,"6,easy,pruned"
4_1,validatedCorrect,263395,c8afed22,click,logs/6_easy_pruned_dec19,1,1.254,1511911334211,1511911332957,22,False,5,"6,easy,pruned"
2_5,validatedCorrect,278286,c8afed22,click,logs/6_easy_pruned_dec19,2,14.891,1511911349102,1511911334211,23,False,6,"6,easy,pruned"
5_2,validatedCorrect,280146,c8afed22,click,logs/6_easy_pruned_dec19,1,1.86,1511911350962,1511911349102,24,False,7,"6,easy,pruned"
0_5,validatedCorrect,291993,c8afed22,click,logs/6_easy_pruned_dec19,2,11.847,1511911362809,1511911350962,25,False,8,"6,easy,pruned"
0_4,validatedCorrect,292809,c8afed22,click,logs/6_easy_pruned_dec19,1,0.816,1511911363625,1511911362809,26,False,9,"6,easy,pruned"
5_3,validatedCorrect,318615,c8afed22,click,logs/6_easy_pruned_dec19,2,25.806,1511911389431,1511911363625,27,False,10,"6,easy,pruned"
3_1,validatedCorrect,333972,c8afed22,undo,logs/6_easy_pruned_dec19,2,13.191,1511911404788,1511911391597,28,False,10,"6,easy,pruned"
5_3,validatedCorrect,345527,c8afed22,click,logs/6_easy_pruned_dec19,1,11.555,1511911416343,1511911404788,29,False,11,"6,easy,pruned"
5_4,validatedCorrect,355488,c8afed22,click,logs/6_easy_pruned_dec19,2,9.961,1511911426304,1511911416343,30,False,12,"6,easy,pruned"
5_1,validatedCorrect,357217,c8afed22,click,logs/6_easy_pruned_dec19,1,1.729,1511911428033,1511911426304,31,False,13,"6,easy,pruned"
5_0,validatedCorrect,358812,c8afed22,click,logs/6_easy_pruned_dec19,2,1.595,1511911429628,1511911428033,32,False,14,"6,easy,pruned"
1_0,validatedCorrect,369156,c8afed22,click,logs/6_easy_pruned_dec19,1,10.344,1511911439972,1511911429628,33,False,15,"6,easy,pruned"
0_0,validatedCorrect,372672,c8afed22,click,logs/6_easy_pruned_dec19,2,3.516,1511911443488,1511911439972,34,False,16,"6,easy,pruned"
5_5,validatedCorrect,373741,c8afed22,click,logs/6_easy_pruned_dec19,1,1.069,1511911444557,1511911443488,35,False,17,"6,easy,pruned"
1_4,validatedCorrect,395408,c8afed22,reset,logs/6_easy_pruned_dec19,1,18.057,1511911466224,1511911448167,36,True,1,"6,easy,pruned"
1_5,validatedCorrect,419357,c8afed22,undo,logs/6_easy_pruned_dec19,1,19.193,1511911490173,1511911470980,37,True,1,"6,easy,pruned"
0_4,validatedCorrect,423737,c8afed22,click,logs/6_easy_pruned_dec19,2,4.38,1511911494553,1511911490173,38,False,2,"6,easy,pruned"
0_5,validatedCorrect,424486,c8afed22,click,logs/6_easy_pruned_dec19,1,0.749,1511911495302,1511911494553,39,False,3,"6,easy,pruned"
1_4,validatedCorrect,427924,c8afed22,click,logs/6_easy_pruned_dec19,2,3.438,1511911498740,1511911495302,40,False,4,"6,easy,pruned"
2_5,validatedCorrect,430312,c8afed22,click,logs/6_easy_pruned_dec19,1,2.388,1511911501128,1511911498740,41,False,5,"6,easy,pruned"
1_5,solvedCorrect,33774,c9c757af,,logs/6_easy_pruned_dec19,1,33.69,1512331341926,1512331308236,1,True,1,"6,easy,pruned"
1_4,solvedCorrect,38935,c9c757af,click,logs/6_easy_pruned_dec19,2,5.161,1512331347087,1512331341926,2,False,2,"6,easy,pruned"
2_5,solvedCorrect,41049,c9c757af,click,logs/6_easy_pruned_dec19,1,2.114,1512331349201,1512331347087,3,False,3,"6,easy,pruned"
4_5,solvedCorrect,49316,c9c757af,click,logs/6_easy_pruned_dec19,2,8.267,1512331357468,1512331349201,4,False,4,"6,easy,pruned"
0_5,solvedCorrect,50637,c9c757af,click,logs/6_easy_pruned_dec19,1,1.321,1512331358789,1512331357468,5,False,5,"6,easy,pruned"
4_1,validatedCorrect,67228,d2d73ea5,,logs/6_easy_pruned_dec19,1,67.211,1512324980641,1512324913430,1,True,1,"6,easy,pruned"
4_4,validatedCorrect,72310,d2d73ea5,click,logs/6_easy_pruned_dec19,2,5.082,1512324985723,1512324980641,2,False,2,"6,easy,pruned"
4_5,validatedCorrect,74648,d2d73ea5,click,logs/6_easy_pruned_dec19,1,2.338,1512324988061,1512324985723,3,False,3,"6,easy,pruned"
2_5,validatedCorrect,92745,d2d73ea5,click,logs/6_easy_pruned_dec19,2,18.097,1512325006158,1512324988061,4,False,4,"6,easy,pruned"
5_2,validatedCorrect,95575,d2d73ea5,click,logs/6_easy_pruned_dec19,1,2.83,1512325008988,1512325006158,5,False,5,"6,easy,pruned"
4_4,validatedCorrect,115321,d2d73ea5,undo,logs/6_easy_pruned_dec19,1,3.804,1512325028734,1512325024930,6,True,1,"6,easy,pruned"
3_1,validatedCorrect,120823,d2d73ea5,click,logs/6_easy_pruned_dec19,2,5.502,1512325034236,1512325028734,7,False,2,"6,easy,pruned"
4_1,validatedCorrect,124319,d2d73ea5,click,logs/6_easy_pruned_dec19,1,3.496,1512325037732,1512325034236,8,False,3,"6,easy,pruned"
2_5,validatedCorrect,137838,d2d73ea5,click,logs/6_easy_pruned_dec19,2,13.519,1512325051251,1512325037732,9,False,4,"6,easy,pruned"
2_5,validatedCorrect,144732,d2d73ea5,undo,logs/6_easy_pruned_dec19,2,1.944,1512325058145,1512325056201,10,False,4,"6,easy,pruned"
5_2,validatedCorrect,147738,d2d73ea5,click,logs/6_easy_pruned_dec19,1,3.006,1512325061151,1512325058145,11,False,5,"6,easy,pruned"
4_1,validatedCorrect,161818,d2d73ea5,undo,logs/6_easy_pruned_dec19,1,1.779,1512325075231,1512325073452,12,False,3,"6,easy,pruned"
5_2,validatedCorrect,165609,d2d73ea5,click,logs/6_easy_pruned_dec19,2,3.791,1512325079022,1512325075231,13,False,4,"6,easy,pruned"
2_5,validatedCorrect,168122,d2d73ea5,click,logs/6_easy_pruned_dec19,1,2.513,1512325081535,1512325079022,14,False,5,"6,easy,pruned"
2_5,validatedCorrect,191906,d2d73ea5,undo,logs/6_easy_pruned_dec19,1,17.574,1512325105319,1512325087745,15,True,1,"6,easy,pruned"
4_5,validatedCorrect,203812,d2d73ea5,click,logs/6_easy_pruned_dec19,2,11.906,1512325117225,1512325105319,16,False,2,"6,easy,pruned"
4_4,validatedCorrect,206064,d2d73ea5,click,logs/6_easy_pruned_dec19,1,2.252,1512325119477,1512325117225,17,False,3,"6,easy,pruned"
3_1,validatedCorrect,215812,d2d73ea5,click,logs/6_easy_pruned_dec19,2,9.748,1512325129225,1512325119477,18,False,4,"6,easy,pruned"
1_5,validatedCorrect,218147,d2d73ea5,click,logs/6_easy_pruned_dec19,1,2.335,1512325131560,1512325129225,19,False,5,"6,easy,pruned"
4_5,wrong,45492,dcfbe5af,,logs/6_easy_pruned_dec19,1,45.445,1513612909698,1513612864253,1,True,1,"6,easy,pruned"
4_4,wrong,51541,dcfbe5af,click,logs/6_easy_pruned_dec19,2,6.049,1513612915747,1513612909698,2,False,2,"6,easy,pruned"
1_5,wrong,134756,dcfbe5af,reset,logs/6_easy_pruned_dec19,1,73.516,1513612998962,1513612925446,3,True,1,"6,easy,pruned"
4_4,wrong,144539,dcfbe5af,undo,logs/6_easy_pruned_dec19,1,2.466,1513613008745,1513613006279,4,True,1,"6,easy,pruned"
1_5,wrong,152780,dcfbe5af,click,logs/6_easy_pruned_dec19,2,8.241,1513613016986,1513613008745,5,False,2,"6,easy,pruned"
4_5,wrong,157908,dcfbe5af,click,logs/6_easy_pruned_dec19,1,5.128,1513613022114,1513613016986,6,False,3,"6,easy,pruned"
5_5,wrong,160285,dcfbe5af,click,logs/6_easy_pruned_dec19,2,2.377,1513613024491,1513613022114,7,False,4,"6,easy,pruned"
1_5,wrong,187539,dcfbe5af,reset,logs/6_easy_pruned_dec19,1,20.877,1513613051745,1513613030868,8,True,1,"6,easy,pruned"
1_4,wrong,190323,dcfbe5af,click,logs/6_easy_pruned_dec19,2,2.784,1513613054529,1513613051745,9,False,2,"6,easy,pruned"
4_4,wrong,197036,dcfbe5af,click,logs/6_easy_pruned_dec19,1,6.713,1513613061242,1513613054529,10,False,3,"6,easy,pruned"
2_5,wrong,208107,dcfbe5af,undo,logs/6_easy_pruned_dec19,1,8.633,1513613072313,1513613063680,11,False,3,"6,easy,pruned"
4_4,wrong,209321,dcfbe5af,click,logs/6_easy_pruned_dec19,2,1.214,1513613073527,1513613072313,12,False,4,"6,easy,pruned"
2_5,validatedCorrect,32350,ddb7456a,,logs/6_easy_pruned_dec19,1,32.335,1512326972946,1512326940611,1,True,1,"6,easy,pruned"
2_5,validatedCorrect,72547,ddb7456a,undo,logs/6_easy_pruned_dec19,1,31.06,1512327013143,1512326982083,2,True,1,"6,easy,pruned"
