,entropy,condition
3365,0.0,Full
3366,0.45056120886630463,Full
3367,0.3250829733914482,Full
3368,0.0,Full
3369,0.47413931305783735,Full
3370,0.37677016125643675,Full
3371,0.3250829733914482,Full
3372,0.37677016125643675,Full
3373,0.34883209584303193,Full
3374,0.5623351446188083,Full
3375,0.37677016125643675,Full
3376,0.0,Full
3377,0.34883209584303193,Full
3378,0.0,Full
3379,0.0,Full
3380,0.34883209584303193,Full
3381,0.34883209584303193,Full
3382,0.0,Full
3383,0.0,Full
3384,0.34883209584303193,Full
3385,0.5623351446188083,Full
3386,0.34883209584303193,Full
3387,0.2711893730418441,Full
3388,0.0,Full
3389,0.0,Full
3390,0.34883209584303193,Full
3391,0.5982695885852573,Full
3392,0.37677016125643675,Full
3393,0.3250829733914482,Full
3394,0.34883209584303193,Full
3395,0.410116318288409,Full
3396,0.0,Full
3397,0.37677016125643675,Full
3398,0.34883209584303193,Full
3399,0.30463609734923813,Full
3400,0.5982695885852573,Full
3401,0.30463609734923813,Full
3402,0.30463609734923813,Full
3403,0.6615632381579821,Full
3404,0.0,Full
3405,0.410116318288409,Full
3406,0.34883209584303193,Full
3407,0.6730116670092565,Full
3408,0.6365141682948128,Full
3409,0.3250829733914482,Full
3410,0.34883209584303193,Full
3411,0.410116318288409,Full
3412,0.0,Full
3413,0.5004024235381879,Full
3414,0.0,Full
3415,0.37677016125643675,Full
3416,0.0,Full
3417,0.3250829733914482,Full
3418,0.3250829733914482,Full
3419,0.6829081047004717,Full
3420,0.0,Full
3421,0.5623351446188083,Full
3422,0.3250829733914482,Full
3423,0.0,Full
3424,0.6615632381579821,Full
3425,0.5982695885852573,Full
3426,0.0,Full
3427,0.6108643020548935,Full
3428,0.0,Full
3429,0.0,Full
3430,0.47413931305783735,Full
3431,0.5982695885852573,Full
3432,0.5004024235381879,Full
3433,0.0,Full
3434,0.0,Full
3435,0.6365141682948128,Full
3436,0.0,Full
3437,0.0,Full
3438,0.0,Full
3439,0.34883209584303193,Full
3440,0.45056120886630463,Full
3441,0.45056120886630463,Full
3442,0.6615632381579821,Full
3443,0.0,Full
3444,0.0,Full
3445,0.45056120886630463,Full
3446,0.30463609734923813,Full
3447,0.410116318288409,Full
3448,0.0,Full
3449,0.25731864054383163,Full
3450,0.0,Full
3451,0.0,Full
3452,0.2711893730418441,Full
3453,0.30463609734923813,Full
3454,0.2868359830561607,Full
3455,0.30463609734923813,Full
3456,0.0,Full
3457,0.0,Full
3458,0.30463609734923813,Full
3459,0.0,Full
3460,0.0,Full
3461,0.5623351446188083,Full
3462,0.5623351446188083,Full
3463,0.0,Full
3464,0.0,Full
3465,0.0,Full
3466,0.0,Full
3467,0.0,Full
3468,0.0,Full
3469,0.30463609734923813,Full
3470,0.0,Full
3471,0.6108643020548935,Full
3472,0.45056120886630463,Full
3473,0.5982695885852573,Full
3474,0.0,Full
3475,0.47413931305783735,Full
3476,0.0,Full
3477,0.47413931305783735,Full
3478,0.0,Full
3479,0.0,Full
3480,0.0,Full
3481,0.0,Full
3482,0.410116318288409,Full
3483,0.37677016125643675,Full
3484,0.5004024235381879,Full
3485,0.37677016125643675,Full
3486,0.4293230219306162,Full
3487,0.25731864054383163,Full
3488,0.47413931305783735,Full
3489,0.34883209584303193,Full
3490,0.0,Full
3491,0.0,Full
3492,0.34883209584303193,Full
3493,0.2868359830561607,Full
3494,0.0,Full
3495,0.3250829733914482,Full
3496,0.5004024235381879,Full
3497,0.0,Full
3498,0.2711893730418441,Full
3499,0.0,Full
3500,0.0,Full
3501,0.0,Full
3502,0.34883209584303193,Full
3503,0.5623351446188083,Full
3504,0.30463609734923813,Full
3505,0.0,Full
3506,0.0,Full
3507,0.410116318288409,Full
3508,0.2868359830561607,Full
3509,0.2711893730418441,Full
3510,0.45056120886630463,Full
3511,0.34883209584303193,Full
3512,0.410116318288409,Full
3513,0.0,Full
3514,0.5297061990576545,Full
3515,0.0,Full
3516,0.410116318288409,Full
3517,0.37677016125643675,Full
3518,0.47413931305783735,Full
3519,0.5004024235381879,Full
3520,0.3250829733914482,Full
3521,0.0,Full
3522,0.0,Full
3523,0.4293230219306162,Full
3524,0.0,Full
3525,0.0,Full
3526,0.0,Full
3527,0.34883209584303193,Full
3528,0.45056120886630463,Full
3529,0.6108643020548935,Full
3530,0.3250829733914482,Full
3531,0.0,Full
3532,0.6829081047004717,Full
3533,0.0,Full
3534,0.3250829733914482,Full
3535,0.5623351446188083,Full
3536,0.0,Full
3537,0.410116318288409,Full
3538,0.30463609734923813,Full
3539,0.30463609734923813,Full
3540,0.45056120886630463,Full
3541,0.37677016125643675,Full
3542,0.410116318288409,Full
3543,0.34883209584303193,Full
3544,0.37677016125643675,Full
3545,0.0,Full
3546,0.4293230219306162,Full
3547,0.2711893730418441,Full
3548,0.34883209584303193,Full
3549,0.45056120886630463,Full
3550,0.5004024235381879,Full
3551,0.5004024235381879,Full
3552,0.0,Full
3553,0.6365141682948128,Full
3554,0.5982695885852573,Full
3555,0.3250829733914482,Full
3556,0.5982695885852573,Full
3557,0.3250829733914482,Full
3558,0.0,Full
3559,0.5623351446188083,Full
3560,0.3250829733914482,Full
3561,0.45056120886630463,Full
3562,0.0,Full
3563,0.410116318288409,Full
3564,0.0,Full
3565,0.5004024235381879,Full
3566,0.3250829733914482,Full
3567,0.37677016125643675,Full
3568,0.0,Full
3569,0.34883209584303193,Full
3570,0.410116318288409,Full
3571,0.0,Full
3572,0.0,Full
3573,0.0,Full
3574,0.6365141682948128,Full
3575,0.5004024235381879,Full
3576,0.0,Full
3577,0.30463609734923813,Full
3578,0.34883209584303193,Full
3579,0.47413931305783735,Full
3580,0.6108643020548935,Full
3581,0.0,Full
3582,0.37677016125643675,Full
3583,0.5297061990576545,Full
3584,0.0,Full
3585,0.37677016125643675,Full
3586,0.6108643020548935,Full
3587,0.0,Full
3588,0.3250829733914482,Full
3589,0.45056120886630463,Full
3590,0.30463609734923813,Full
3591,0.0,Full
3592,0.6829081047004717,Full
3593,0.30463609734923813,Full
3594,0.0,Full
3595,0.3250829733914482,Full
3596,0.5982695885852573,Full
3597,0.0,Full
3598,0.0,Full
3599,0.37677016125643675,Full
3600,0.2868359830561607,Full
3601,0.5623351446188083,Full
3602,0.47413931305783735,Full
3603,0.37677016125643675,Full
3604,0.3250829733914482,Full
3605,0.0,Full
3606,0.0,Full
3607,0.37677016125643675,Full
3608,0.0,Full
3609,0.5004024235381879,Full
3610,0.6931471805599453,Full
3611,0.3250829733914482,Full
3612,0.5623351446188083,Full
3613,0.37677016125643675,Full
3614,0.0,Full
3615,0.5004024235381879,Full
3616,0.0,Full
3617,0.37677016125643675,Full
3618,0.410116318288409,Full
3619,0.30463609734923813,Full
3620,0.410116318288409,Full
3621,0.45056120886630463,Full
3622,0.0,Full
3623,0.0,Full
3624,0.30463609734923813,Full
3625,0.0,Full
3626,0.410116318288409,Full
3627,0.47413931305783735,Full
3628,0.6615632381579821,Full
3629,0.0,Full
3630,0.6108643020548935,Full
3631,0.2711893730418441,Full
3632,0.30463609734923813,Full
3633,0.5004024235381879,Full
3634,0.0,Full
3635,0.3250829733914482,Full
3636,0.47413931305783735,Full
3637,0.5623351446188083,Full
3638,0.34883209584303193,Full
3639,0.6108643020548935,Full
3640,0.6365141682948128,Full
3641,0.0,Full
3642,0.2711893730418441,Full
3643,0.0,Full
3644,0.0,Full
3645,0.0,Full
3646,0.0,Full
3647,0.34883209584303193,Full
3648,0.5297061990576545,Full
3649,0.2868359830561607,Full
3650,0.5004024235381879,Full
3651,0.0,Full
3652,0.410116318288409,Full
3653,0.0,Full
3654,0.34883209584303193,Full
3655,0.3250829733914482,Full
3656,0.37677016125643675,Full
3657,0.3250829733914482,Full
3658,0.37677016125643675,Full
3659,0.37677016125643675,Full
3660,0.0,Full
3661,0.0,Full
3662,0.34883209584303193,Full
3663,0.410116318288409,Full
3664,0.37677016125643675,Full
3665,0.30463609734923813,Full
3666,0.0,Full
3667,0.5982695885852573,Full
3668,0.410116318288409,Full
3669,0.0,Full
3670,0.3250829733914482,Full
3671,0.30463609734923813,Full
3672,0.0,Full
3673,0.45056120886630463,Full
3674,0.0,Full
3675,0.3250829733914482,Full
3676,0.0,Full
3677,0.5623351446188083,Full
3678,0.0,Full
3679,0.6730116670092565,Full
3680,0.0,Full
3681,0.5982695885852573,Full
3682,0.47413931305783735,Full
3683,0.47413931305783735,Full
3684,0.45056120886630463,Full
3685,0.30463609734923813,Full
3686,0.30463609734923813,Full
3687,0.3250829733914482,Full
3688,0.5623351446188083,Full
3689,0.45056120886630463,Full
3690,0.0,Full
3691,0.45056120886630463,Full
3692,0.0,Full
3693,0.410116318288409,Full
3694,0.45056120886630463,Full
3695,0.5297061990576545,Full
3696,0.0,Full
3697,0.0,Full
3698,0.0,Full
3699,0.0,Full
3700,0.2868359830561607,Full
3701,0.5297061990576545,Full
3702,0.25731864054383163,Full
3703,0.6365141682948128,Full
3704,0.34883209584303193,Full
3705,0.3250829733914482,Full
3706,0.0,Full
3707,0.3250829733914482,Full
3708,0.2868359830561607,Full
3709,0.47413931305783735,Full
3710,0.5297061990576545,Full
3711,0.410116318288409,Full
3712,0.0,Full
3713,0.30463609734923813,Full
3714,0.6108643020548935,Full
3715,0.47413931305783735,Full
3716,0.0,Full
3717,0.0,Full
3718,0.47413931305783735,Full
3719,0.0,Full
3720,0.5297061990576545,Full
3721,0.30463609734923813,Full
3722,0.3250829733914482,Full
3723,0.34883209584303193,Full
3724,0.6730116670092565,Full
3725,0.34883209584303193,Full
3726,0.47413931305783735,Full
3727,0.5859526183035508,Full
3728,0.0,Full
3729,0.0,Full
3730,0.0,Full
3731,0.37677016125643675,Full
3732,0.6365141682948128,Full
3733,0.2868359830561607,Full
3734,0.5004024235381879,Full
3735,0.5623351446188083,Full
3736,0.34883209584303193,Full
3737,0.2711893730418441,Full
3738,0.2711893730418441,Full
3739,0.5004024235381879,Full
3740,0.0,Full
3741,0.0,Full
3742,0.34883209584303193,Full
3743,0.5623351446188083,Full
3744,0.37677016125643675,Full
3745,0.34883209584303193,Full
3746,0.0,Full
3747,0.5982695885852573,Full
3748,0.410116318288409,Full
3749,0.0,Full
3750,0.37677016125643675,Full
3751,0.0,Full
3752,0.3250829733914482,Full
3753,0.410116318288409,Full
3754,0.5297061990576545,Full
3755,0.5402041423888608,Full
3756,0.6365141682948128,Full
3757,0.45056120886630463,Full
3758,0.37677016125643675,Full
3759,0.34883209584303193,Full
3760,0.34883209584303193,Full
3761,0.37677016125643675,Full
3762,0.2868359830561607,Full
3763,0.34883209584303193,Full
3764,0.0,Full
3765,0.5623351446188083,Full
3766,0.37677016125643675,Full
3767,0.5982695885852573,Full
3768,0.410116318288409,Full
3769,0.5004024235381879,Full
3770,0.0,Full
3771,0.2711893730418441,Full
3772,0.34883209584303193,Full
3773,0.5623351446188083,Full
3774,0.0,Full
3775,0.34883209584303193,Full
3776,0.0,Full
3777,0.0,Full
3778,0.0,Full
3779,0.0,Full
3780,0.30463609734923813,Full
3781,0.37677016125643675,Full
3782,0.0,Full
3783,0.37677016125643675,Full
3784,0.0,Full
3785,0.0,Full
3786,0.45056120886630463,Full
3787,0.34883209584303193,Full
3788,0.0,Full
3789,0.0,Full
3790,0.45056120886630463,Full
3791,0.34883209584303193,Full
3792,0.0,Full
3793,0.0,Full
3794,0.2868359830561607,Full
3795,0.5297061990576545,Full
3796,0.37677016125643675,Full
3797,0.0,Full
3798,0.45056120886630463,Full
3799,0.0,Full
3800,0.5859526183035508,Full
3801,0.34883209584303193,Full
3802,0.410116318288409,Full
3803,0.0,Full
3804,0.0,Full
3805,0.5623351446188083,Full
3806,0.37677016125643675,Full
3807,0.45056120886630463,Full
3808,0.37677016125643675,Full
3809,0.5004024235381879,Full
3810,0.6108643020548935,Full
3811,0.5297061990576545,Full
3812,0.0,Full
3813,0.5623351446188083,Full
3814,0.0,Full
3815,0.2868359830561607,Full
3816,0.0,Full
3817,0.0,Full
3818,0.45056120886630463,Full
3819,0.5004024235381879,Full
3820,0.0,Full
3821,0.5623351446188083,Full
3822,0.0,Full
3823,0.34883209584303193,Full
3824,0.5004024235381879,Full
3825,0.47413931305783735,Full
3826,0.45056120886630463,Full
3827,0.0,Full
3828,0.5623351446188083,Full
3829,0.34883209584303193,Full
3830,0.37677016125643675,Full
3831,0.410116318288409,Full
3832,0.5982695885852573,Full
3833,0.2868359830561607,Full
3834,0.0,Full
3835,0.0,Full
3836,0.0,Full
3837,0.0,Full
3838,0.0,Full
3839,0.6365141682948128,Full
3840,0.3250829733914482,Full
3841,0.2711893730418441,Full
3842,0.47413931305783735,Full
3843,0.0,Full
3844,0.5623351446188083,Full
3845,0.0,Full
3846,0.6829081047004717,Full
3847,0.0,Full
3848,0.6172417697303416,Full
3849,0.37677016125643675,Full
3850,0.5623351446188083,Full
3851,0.5297061990576545,Full
3852,0.6108643020548935,Full
3853,0.3250829733914482,Full
3854,0.0,Full
3855,0.0,Full
3856,0.34883209584303193,Full
3857,0.0,Full
3858,0.0,Full
3859,0.34883209584303193,Full
3860,0.0,Full
3861,0.45056120886630463,Full
3862,0.5297061990576545,Full
3863,0.37677016125643675,Full
3864,0.0,Full
3865,0.0,Full
3866,0.34883209584303193,Full
3867,0.37677016125643675,Full
3868,0.0,Full
3869,0.34883209584303193,Full
3870,0.37677016125643675,Full
3871,0.30463609734923813,Full
3872,0.5859526183035508,Full
3873,0.34883209584303193,Full
3874,0.30463609734923813,Full
3875,0.0,Full
3876,0.5297061990576545,Full
3877,0.34883209584303193,Full
3878,0.410116318288409,Full
3879,0.6365141682948128,Full
3880,0.0,Full
3881,0.0,Full
3882,0.25731864054383163,Full
3883,0.410116318288409,Full
3884,0.5982695885852573,Full
3885,0.0,Full
3886,0.0,Full
3887,0.34883209584303193,Full
3888,0.5297061990576545,Full
3889,0.0,Full
3890,0.45056120886630463,Full
3891,0.0,Full
3892,0.5623351446188083,Full
3893,0.25731864054383163,Full
3894,0.34883209584303193,Full
3895,0.0,Full
3896,0.34883209584303193,Full
3897,0.45056120886630463,Full
3898,0.0,Full
3899,0.6365141682948128,Full
3900,0.34883209584303193,Full
3901,0.5623351446188083,Full
3902,0.6615632381579821,Full
3903,0.37677016125643675,Full
3904,0.0,Full
3905,0.5004024235381879,Full
3906,0.0,Full
3907,0.0,Full
3908,0.5982695885852573,Full
3909,0.6615632381579821,Full
3910,0.47413931305783735,Full
3911,0.47413931305783735,Full
3912,0.0,Full
3913,0.0,Full
3914,0.30463609734923813,Full
3915,0.47413931305783735,Full
3916,0.37677016125643675,Full
3917,0.5982695885852573,Full
3918,0.0,Full
3919,0.37677016125643675,Full
3920,0.0,Full
3921,0.45056120886630463,Full
3922,0.0,Full
3923,0.5982695885852573,Full
3924,0.0,Full
3925,0.0,Full
3926,0.0,Full
3927,0.3250829733914482,Full
3928,0.5623351446188083,Full
3929,0.0,Full
3930,0.0,Full
3931,0.6365141682948128,Full
3932,0.0,Full
3933,0.5004024235381879,Full
3934,0.5297061990576545,Full
3935,0.410116318288409,Full
3936,0.0,Full
3937,0.0,Full
3938,0.30463609734923813,Full
3939,0.0,Full
3940,0.0,Full
3941,0.34883209584303193,Full
3942,0.410116318288409,Full
3943,0.0,Full
3944,0.0,Full
3945,0.0,Full
3946,0.3250829733914482,Full
3947,0.6615632381579821,Full
3948,0.37677016125643675,Full
3949,0.45056120886630463,Full
3950,0.2868359830561607,Full
3951,0.5297061990576545,Full
3952,0.410116318288409,Full
3953,0.5297061990576545,Full
3954,0.0,Full
3955,0.0,Full
3956,0.0,Full
3957,0.37677016125643675,Full
3958,0.0,Full
3959,0.6615632381579821,Full
3960,0.0,Full
3961,0.0,Full
3962,0.6615632381579821,Full
3963,0.3250829733914482,Full
3964,0.25731864054383163,Full
3965,0.3250829733914482,Full
3966,0.47413931305783735,Full
3967,0.0,Full
3968,0.410116318288409,Full
3969,0.0,Full
3970,0.410116318288409,Full
3971,0.6365141682948128,Full
3972,0.5982695885852573,Full
3973,0.0,Full
3974,0.0,Full
3975,0.5623351446188083,Full
3976,0.5982695885852573,Full
3977,0.30463609734923813,Full
3978,0.47413931305783735,Full
3979,0.2711893730418441,Full
3980,0.47413931305783735,Full
3981,0.6108643020548935,Full
3982,0.30463609734923813,Full
3983,0.6554817739013927,Full
3984,0.5982695885852573,Full
3985,0.6554817739013927,Full
3986,0.47413931305783735,Full
3987,0.5859526183035508,Full
3988,0.0,Full
3989,0.3250829733914482,Full
3990,0.5982695885852573,Full
3991,0.0,Full
3992,0.0,Full
3993,0.45056120886630463,Full
3994,0.410116318288409,Full
3995,0.0,Full
3996,0.45056120886630463,Full
3997,0.0,Full
3998,0.2868359830561607,Full
3999,0.6829081047004717,Full
4000,0.0,Full
4001,0.0,Full
4002,0.0,Full
4003,0.2868359830561607,Full
4004,0.410116318288409,Full
4005,0.0,Full
4006,0.3250829733914482,Full
4007,0.6730116670092565,Full
4008,0.0,Full
4009,0.410116318288409,Full
4010,0.0,Full
4011,0.0,Full
4012,0.410116318288409,Full
4013,0.5623351446188083,Full
4014,0.34883209584303193,Full
4015,0.410116318288409,Full
4016,0.5402041423888608,Full
4017,0.5982695885852573,Full
4018,0.47413931305783735,Full
4019,0.5623351446188083,Full
4020,0.9743147528693494,Full
4021,0.6365141682948128,Full
4022,1.0042424730540764,Full
4023,0.6730116670092565,Full
4024,1.0789922078775833,Full
4025,0.6730116670092565,Full
4026,0.936888307539016,Full
4027,0.9502705392332347,Full
4028,0.6931471805599453,Full
4029,0.410116318288409,Full
4030,1.0114042647073518,Full
4031,0.9502705392332347,Full
4032,0.6365141682948128,Full
4033,0.9743147528693494,Full
4034,0.6365141682948128,Full
4035,1.0114042647073518,Full
4036,1.0986122886681096,Full
4037,1.0114042647073518,Full
4038,0.5004024235381879,Full
4039,1.0397207708399179,Full
4040,0.5982695885852573,Full
4041,0.37677016125643675,Full
4042,1.0397207708399179,Full
4043,0.6730116670092565,Full
4044,0.6365141682948128,Full
4045,1.0042424730540764,Full
4046,0.9502705392332347,Full
4047,0.8675632284814613,Full
4048,1.0549201679861442,Full
4049,0.936888307539016,Full
4050,0.6829081047004717,Full
4051,1.0114042647073518,Full
4052,1.0549201679861442,Full
4053,1.0042424730540764,Full
4054,1.0821955300387673,Full
4055,0.6931471805599453,Full
4056,0.7963116401738131,Full
4057,0.6837389058487535,Full
4058,0.6829081047004717,Full
4059,1.0789922078775833,Full
4060,1.0549201679861442,Full
4061,0.5004024235381879,Full
4062,0.6365141682948128,Full
4063,0.9556998911125343,Full
4064,0.410116318288409,Full
4065,0.6931471805599453,Full
4066,1.0114042647073518,Full
4067,0.9502705392332347,Full
4068,0.8675632284814613,Full
4069,0.9556998911125343,Full
4070,0.9743147528693494,Full
4071,0.9502705392332347,Full
4072,1.0608569471580214,Full
4073,0.6730116670092565,Full
4074,1.0549201679861442,Full
4075,0.8675632284814613,Full
4076,0.6931471805599453,Full
4077,1.0608569471580214,Full
4078,0.8675632284814613,Full
4079,0.8486855577264172,Full
4080,1.0608569471580214,Full
4081,0.8675632284814613,Full
4082,0.9002560512685369,Full
4083,0.9950269901795212,Full
4084,0.9556998911125343,Full
4085,0.8486855577264172,Full
4086,0.6730116670092565,Full
4087,0.9649629230074277,Full
4088,0.9743147528693494,Full
4089,1.0114042647073518,Full
4090,0.6931471805599453,Full
4091,0.7963116401738131,Full
4092,0.6730116670092565,Full
4093,1.0986122886681096,Full
4094,0.6365141682948128,Full
4095,0.7963116401738131,Full
4096,1.0549201679861442,Full
4097,0.936888307539016,Full
4098,1.0549201679861442,Full
4099,0.6615632381579821,Full
4100,1.0549201679861442,Full
4101,1.0042424730540764,Full
4102,1.0549201679861442,Full
4103,1.0042424730540764,Full
4104,1.0114042647073518,Full
4105,0.6837389058487535,Full
4106,0.45056120886630463,Full
4107,1.0397207708399179,Full
4108,0.6615632381579821,Full
4109,1.0549201679861442,Full
4110,0.6730116670092565,Full
4111,0.0,Full
4112,0.9502705392332347,Full
4113,0.45056120886630463,Full
4114,0.7356219397587946,Full
4115,1.0114042647073518,Full
4116,0.9502705392332347,Full
4117,1.0114042647073518,Full
4118,0.5982695885852573,Full
4119,0.6365141682948128,Full
4120,1.0789922078775833,Full
4121,0.45056120886630463,Full
4122,1.0114042647073518,Full
4123,0.9368883075390159,Full
4124,0.9556998911125343,Full
4125,1.0821955300387673,Full
4126,0.9002560512685369,Full
4127,0.5004024235381879,Full
4128,0.45056120886630463,Full
4129,0.6365141682948128,Full
4130,1.0114042647073518,Full
4131,0.9743147528693494,Full
4132,0.9368883075390159,Full
4133,0.9950269901795212,Full
4134,1.0549201679861442,Full
4135,0.9002560512685369,Full
4136,0.9368883075390159,Full
4137,0.9502705392332347,Full
4138,0.9502705392332347,Full
4139,0.6730116670092565,Full
4140,0.9743147528693494,Full
4141,1.0114042647073518,Full
4142,0.6730116670092565,Full
4143,0.9743147528693494,Full
4144,0.5623351446188083,Full
4145,0.5004024235381879,Full
4146,0.8675632284814613,Full
4147,1.0986122886681096,Full
4148,0.8675632284814613,Full
4149,0.9502705392332347,Full
4150,1.0397207708399179,Full
4151,0.9743147528693494,Full
4152,0.8675632284814613,Full
4153,0.9743147528693494,Full
4154,0.6365141682948128,Full
4155,0.9433483923290391,Full
4156,0.5623351446188083,Full
4157,0.9433483923290391,Full
4158,0.45056120886630463,Full
4159,1.0789922078775833,Full
4160,0.8675632284814613,Full
4161,1.0821955300387671,Full
4162,1.0042424730540764,Full
4163,0.5623351446188083,Full
4164,0.6365141682948128,Full
4165,1.0114042647073518,Full
4166,1.0114042647073518,Full
4167,0.6730116670092565,Full
4168,1.0789922078775833,Full
4169,0.5982695885852573,Full
4170,0.9502705392332347,Full
4171,0.9556998911125343,Full
4172,1.0397207708399179,Full
4173,0.5004024235381879,Full
4174,1.0114042647073518,Full
4175,0.45056120886630463,Full
4176,0.410116318288409,Full
4177,1.0397207708399179,Full
4178,0.5297061990576545,Full
4179,0.9002560512685369,Full
4180,0.6365141682948128,Full
4181,0.5004024235381879,Full
4182,0.6365141682948128,Full
4183,1.0549201679861442,Full
4184,1.0986122886681096,Full
4185,0.6829081047004717,Full
4186,1.0549201679861442,Full
4187,0.5623351446188083,Full
4188,0.8675632284814613,Full
4189,0.6730116670092565,Full
4190,0.6829081047004717,Full
4191,0.9743147528693494,Full
4192,0.6931471805599453,Full
4193,0.6931471805599453,Full
4194,0.8486855577264172,Full
4195,1.0114042647073518,Full
4196,0.8979457248567798,Full
4197,1.0789922078775833,Full
4198,1.0986122886681096,Full
4199,0.9556998911125343,Full
4200,1.0608569471580214,Full
4201,0.5982695885852573,Full
4202,0.5982695885852573,Full
4203,1.0986122886681096,Full
4204,0.6730116670092565,Full
4205,0.9556998911125343,Full
4206,1.0114042647073518,Full
4207,1.0042424730540764,Full
4208,0.9502705392332347,Full
4209,1.0608569471580214,Full
4210,0.6730116670092565,Full
4211,0.9743147528693494,Full
4212,0.6365141682948128,Full
4213,1.0549201679861442,Full
4214,1.0114042647073518,Full
4215,0.5004024235381879,Full
4216,0.9556998911125343,Full
4217,0.6615632381579821,Full
4218,0.9743147528693494,Full
4219,0.9002560512685369,Full
4220,1.0042424730540764,Full
4221,0.45056120886630463,Full
4222,0.5623351446188083,Full
4223,1.0549201679861442,Full
4224,0.6931471805599453,Full
4225,0.0,Full
4226,1.0114042647073518,Full
4227,0.9649629230074277,Full
4228,0.6829081047004717,Full
4229,0.6730116670092565,Full
4230,0.8675632284814613,Full
4231,1.0042424730540764,Full
4232,0.6931471805599453,Full
4233,0.6869615765973234,Full
4234,0.9556998911125343,Full
4235,0.5982695885852573,Full
4236,0.9368883075390159,Full
4237,1.0114042647073518,Full
4238,1.0114042647073518,Full
4239,0.6931471805599453,Full
4240,0.5004024235381879,Full
4241,0.9502705392332347,Full
4242,0.9502705392332347,Full
4243,0.9556998911125343,Full
4244,0.6730116670092565,Full
4245,1.0789922078775833,Full
4246,0.9433483923290391,Full
4247,0.9743147528693494,Full
4248,1.0986122886681096,Full
4249,0.5982695885852573,Full
4250,0.8675632284814613,Full
4251,1.0114042647073518,Full
4252,0.6829081047004717,Full
4253,0.5982695885852573,Full
4254,0.9743147528693494,Full
4255,0.6365141682948128,Full
4256,0.6730116670092565,Full
4257,0.9002560512685369,Full
4258,1.0549201679861442,Full
4259,0.7963116401738131,Full
4260,1.0114042647073518,Full
4261,0.5982695885852573,Full
4262,0.6829081047004717,Full
4263,0.6931471805599453,Full
4264,0.8675632284814613,Full
4265,0.6615632381579821,Full
4266,0.45056120886630463,Full
4267,0.5982695885852573,Full
4268,0.0,Full
4269,0.6730116670092565,Full
4270,0.9556998911125343,Full
4271,0.8675632284814613,Full
4272,0.9743147528693494,Full
4273,0.7356219397587946,Full
4274,0.9368883075390159,Full
4275,0.9743147528693494,Full
4276,1.0821955300387673,Full
4277,0.5982695885852573,Full
4278,0.8675632284814613,Full
4279,1.0114042647073518,Full
4280,0.5982695885852573,Full
4281,0.6829081047004717,Full
4282,1.0986122886681096,Full
4283,0.5004024235381879,Full
4284,0.9556998911125343,Full
4285,0.6365141682948128,Full
4286,1.0608569471580214,Full
4287,0.6730116670092565,Full
4288,0.6931471805599453,Full
4289,0.9002560512685369,Full
4290,0.6730116670092565,Full
4291,1.0114042647073518,Full
4292,0.7356219397587946,Full
4293,0.5004024235381879,Full
4294,0.9556998911125343,Full
4295,0.9502705392332347,Full
4296,1.0042424730540764,Full
4297,0.9556998911125343,Full
4298,0.9502705392332347,Full
4299,0.9002560512685369,Full
4300,1.0821955300387673,Full
4301,0.5982695885852573,Full
4302,0.0,Full
4303,0.9002560512685369,Full
4304,0.0,Full
4305,1.0986122886681096,Full
4306,0.9743147528693494,Full
4307,0.0,Full
4308,1.0114042647073518,Full
4309,0.9502705392332347,Full
4310,1.0789922078775833,Full
4311,0.8486855577264172,Full
4312,0.9502705392332347,Full
4313,1.0821955300387673,Full
4314,1.0549201679861442,Full
4315,0.9743147528693494,Full
4316,0.5623351446188083,Full
4317,0.6829081047004717,Full
4318,1.0114042647073518,Full
4319,0.6615632381579821,Full
4320,0.5004024235381879,Full
4321,1.0789922078775833,Full
4322,0.5982695885852573,Full
4323,1.0114042647073518,Full
4324,0.6829081047004717,Full
4325,0.6365141682948128,Full
4326,0.9743147528693494,Full
4327,1.0789922078775833,Full
4328,0.5004024235381879,Full
4329,0.9502705392332347,Full
4330,1.0608569471580214,Full
4331,0.8675632284814613,Full
4332,0.8675632284814613,Full
4333,1.0114042647073518,Full
4334,1.0114042647073518,Full
4335,0.45056120886630463,Full
4336,0.9743147528693494,Full
4337,0.5982695885852573,Full
4338,0.6931471805599453,Full
4339,0.8675632284814613,Full
4340,1.0114042647073518,Full
4341,1.0114042647073518,Full
4342,1.0986122886681096,Full
4343,0.6730116670092565,Full
4344,1.0397207708399179,Full
4345,1.0789922078775833,Full
4346,0.5982695885852573,Full
4347,1.0608569471580214,Full
4348,0.7963116401738131,Full
4349,0.5004024235381879,Full
4350,0.45056120886630463,Full
4351,0.9743147528693494,Full
4352,0.6730116670092565,Full
4353,0.9556998911125343,Full
4354,0.6730116670092565,Full
4355,1.0114042647073518,Full
4356,0.9002560512685369,Full
4357,0.7356219397587946,Full
4358,0.9556998911125343,Full
4359,0.45056120886630463,Full
4360,0.6365141682948128,Full
4361,0.7963116401738131,Full
4362,0.5982695885852573,Full
4363,0.7356219397587946,Full
4364,0.410116318288409,Full
4365,1.0114042647073518,Full
4366,0.9502705392332347,Full
4367,0.9502705392332347,Full
4368,0.5982695885852573,Full
4369,1.0789922078775833,Full
4370,0.8486855577264172,Full
4371,1.0986122886681096,Full
4372,1.0986122886681096,Full
4373,0.45056120886630463,Full
4374,0.9502705392332347,Full
4375,0.5004024235381879,Full
