board_name,heuristic,path,move_number_in_path,prob_path
10_hard_pruned,blocking,"[[4, 3, 1], [2, 3, 2], [5, 3, 1], [6, 3, 2]]",4,1.99e-07
10_hard_pruned,blocking,"[[4, 3, 1], [2, 3, 2], [5, 3, 1]]",3,2.5e-05
10_hard_pruned,blocking,"[[4, 3, 1], [2, 3, 2], [8, 3, 1], [5, 0, 2]]",4,6.61e-08
10_hard_pruned,blocking,"[[4, 3, 1], [2, 3, 2], [8, 3, 1]]",3,8.71e-06
10_hard_pruned,blocking,"[[4, 3, 1], [2, 3, 2]]",2,0.001205784
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [2, 3, 1], [5, 3, 2], [4, 4, 1], [4, 5, 2]]",6,2.64e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [2, 3, 1], [5, 3, 2], [4, 4, 1]]",5,1.85e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [2, 3, 1], [5, 3, 2]]",4,2.38e-06
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [2, 3, 1]]",3,0.000171229
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [4, 4, 1], [4, 5, 2]]",4,5.550000000000001e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2], [4, 4, 1]]",3,5.550000000000001e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 0, 2]]",2,0.000489184
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1]]",5,1.9e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 7, 2]]",4,3.84e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [2, 3, 1]]",3,6.7e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [3, 0, 1]]",3,6.7e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1], [6, 3, 2]]",4,2.44e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1], [7, 3, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1]]",7,1.31e-15
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1], [7, 3, 2], [2, 3, 1], [2, 7, 2]]",6,2.44e-15
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1], [7, 3, 2], [2, 3, 1]]",5,5.79e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1], [7, 3, 2]]",4,5.789999999999999e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [4, 0, 1]]",3,6.7e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [5, 3, 1], [6, 3, 2]]",4,8.640000000000002e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [5, 3, 1]]",3,6.7e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 3, 1], [7, 4, 2], [8, 4, 1], [7, 5, 2], [4, 0, 1]]",7,7.07e-10
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 3, 1], [7, 4, 2], [8, 4, 1], [7, 5, 2]]",6,3.32e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 3, 1], [7, 4, 2], [8, 4, 1]]",5,2.3199999999999999e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 3, 1], [7, 4, 2]]",4,2.3199999999999999e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 3, 1]]",3,6.7e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [4, 0, 1]]",5,8.690000000000001e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1], [7, 0, 2], [3, 5, 1], [5, 0, 2], [4, 0, 1], [5, 5, 2]]",14,1.3200000000000002e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1], [7, 0, 2], [3, 5, 1], [5, 0, 2], [4, 0, 1]]",13,3.2400000000000003e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1], [7, 0, 2], [3, 5, 1], [5, 0, 2]]",12,3.2400000000000003e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1], [7, 0, 2], [3, 5, 1]]",11,3.6699999999999995e-12
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1], [7, 0, 2]]",10,3.4e-10
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2], [6, 1, 1]]",9,1.65e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1], [7, 3, 2]]",8,2e-06
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2], [5, 3, 1]]",7,2e-06
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2]]",6,2.8100000000000002e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1]]",5,2.8100000000000002e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2]]",4,0.000163286
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [6, 3, 2], [2, 3, 1]]",5,4.7499999999999996e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [6, 3, 2]]",4,9.63e-05
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [8, 7, 2], [2, 3, 1]]",7,2.24e-06
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [8, 7, 2]]",6,7.95e-06
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1]]",5,0.000678008
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2]]",4,0.000678008
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [2, 3, 1]]",5,1.31e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [5, 3, 1], [2, 3, 2], [6, 3, 1], [8, 3, 2]]",8,2.7600000000000004e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [5, 3, 1], [2, 3, 2], [6, 3, 1]]",7,8.71e-13
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [5, 3, 1], [2, 3, 2]]",6,8.71e-09
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [5, 3, 1]]",5,1.31e-07
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1]]",9,4.0000000000000004e-11
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [2, 3, 1], [2, 7, 2]]",8,1.34e-10
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [2, 3, 1]]",7,1.59e-08
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [8, 8, 1]]",7,0.00015877100000000002
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2]]",6,0.00015877100000000002
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1]]",5,0.0013142339999999998
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2]]",4,0.0013142339999999998
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2], [7, 4, 1]]",3,0.006695575
10_hard_pruned,blocking,"[[4, 3, 1], [4, 4, 2]]",2,0.006695575
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",5,3.22e-06
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2]]",4,7.43e-06
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 5, 2], [4, 0, 1]]",5,3.91e-06
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 5, 2]]",4,7.43e-06
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2], [4, 4, 1]]",3,0.0005352730000000001
10_hard_pruned,blocking,"[[4, 3, 1], [5, 3, 2]]",2,0.00122394
10_hard_pruned,blocking,"[[4, 3, 1], [6, 1, 2], [7, 3, 1], [8, 4, 2]]",4,1.73e-06
10_hard_pruned,blocking,"[[4, 3, 1], [6, 1, 2], [7, 3, 1]]",3,6.78e-06
10_hard_pruned,blocking,"[[4, 3, 1], [6, 1, 2]]",2,0.000260304
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [2, 3, 1], [8, 4, 2], [4, 4, 1], [4, 5, 2], [4, 0, 1]]",7,3.4e-10
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [2, 3, 1], [8, 4, 2], [4, 4, 1], [4, 5, 2]]",6,1.52e-09
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [2, 3, 1], [8, 4, 2], [4, 4, 1]]",5,3.93e-08
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [2, 3, 1], [8, 4, 2]]",4,1.67e-07
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [2, 3, 1]]",3,5.21e-07
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [4, 4, 1], [4, 5, 2], [4, 0, 1]]",5,1.67e-05
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [4, 4, 1], [4, 5, 2]]",4,7.23e-05
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2], [4, 4, 1]]",3,0.005206708
10_hard_pruned,blocking,"[[4, 3, 1], [7, 4, 2]]",2,0.005206708
10_hard_pruned,blocking,"[[4, 3, 1], [8, 4, 2], [2, 3, 1], [5, 3, 2], [2, 7, 1]]",5,2.17e-08
10_hard_pruned,blocking,"[[4, 3, 1], [8, 4, 2], [2, 3, 1], [5, 3, 2]]",4,6.8e-08
10_hard_pruned,blocking,"[[4, 3, 1], [8, 4, 2], [2, 3, 1]]",3,1.57e-06
10_hard_pruned,blocking,"[[4, 3, 1], [8, 4, 2]]",2,0.015688277
10_hard_pruned,blocking,"[[4, 3, 1]]",1,0.066675598
10_hard_pruned,blocking,"[[4, 4, 1], [2, 3, 2]]",2,0.000365857
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [3, 0, 1], [6, 3, 2]]",4,1.29e-06
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [3, 0, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [3, 5, 1], [4, 6, 2], [1, 7, 1]]",5,1.98e-06
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [3, 5, 1], [4, 6, 2]]",4,6.84e-06
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [3, 5, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [4, 6, 1], [3, 5, 2], [3, 6, 1], [5, 6, 2]]",6,3.3899999999999997e-09
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [4, 6, 1], [3, 5, 2], [3, 6, 1]]",5,1.94e-07
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [4, 6, 1], [3, 5, 2]]",4,1.3800000000000002e-05
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [4, 6, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1], [3, 5, 2], [7, 3, 1], [8, 4, 2], [2, 3, 1], [2, 7, 2]]",8,1.84e-12
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1], [3, 5, 2], [7, 3, 1], [8, 4, 2], [2, 3, 1]]",7,5.32e-10
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1], [3, 5, 2], [7, 3, 1], [8, 4, 2]]",6,3.67e-08
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1], [3, 5, 2], [7, 3, 1]]",5,4.6700000000000004e-07
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1], [3, 5, 2]]",4,3.3100000000000005e-05
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 3, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 5, 1], [1, 0, 2]]",4,0.000134835
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [5, 5, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2], [7, 3, 1]]",3,0.000428281
10_hard_pruned,blocking,"[[4, 4, 1], [4, 3, 2]]",2,0.031264487
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [5, 3, 1], [3, 5, 2], [3, 0, 1]]",5,1.95e-08
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [5, 3, 1], [3, 5, 2]]",4,2.68e-05
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [5, 3, 1]]",3,2.68e-05
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [7, 3, 1], [8, 4, 2], [8, 3, 1]]",5,1.31e-07
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [7, 3, 1], [8, 4, 2]]",4,1.31e-07
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [7, 3, 1]]",3,1.32e-06
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [8, 4, 1], [2, 3, 2], [8, 3, 1]]",5,8.19e-12
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [8, 4, 1], [2, 3, 2]]",4,6.509999999999999e-09
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2], [8, 4, 1]]",3,1.27e-06
10_hard_pruned,blocking,"[[4, 4, 1], [7, 4, 2]]",2,0.00021853900000000002
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [4, 3, 1]]",3,4.05e-07
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [4, 5, 1], [5, 5, 2], [9, 1, 1], [5, 3, 2]]",8,6.96e-14
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [4, 5, 1], [5, 5, 2], [9, 1, 1]]",7,2.0399999999999998e-12
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [4, 5, 1], [5, 5, 2]]",6,4.86e-10
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [4, 5, 1]]",5,4.86e-06
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2]]",4,0.000100525
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2], [8, 4, 1]]",3,0.004046285
10_hard_pruned,blocking,"[[4, 4, 1], [8, 3, 2]]",2,0.004046285
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [7, 4, 1], [8, 3, 2]]",4,1.71e-07
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [7, 4, 1]]",3,7.440000000000001e-07
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [1, 0, 2], [4, 3, 1], [4, 0, 2], [4, 5, 1]]",7,9.7e-07
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [1, 0, 2], [4, 3, 1], [4, 0, 2]]",6,5.07e-06
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [1, 0, 2], [4, 3, 1]]",5,0.00035477699999999997
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [1, 0, 2]]",4,0.00035477699999999997
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2], [6, 1, 1], [5, 0, 2], [4, 3, 1], [7, 0, 2], [4, 5, 1]]",9,1.62e-09
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2], [6, 1, 1], [5, 0, 2], [4, 3, 1], [7, 0, 2]]",8,9.55e-09
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2], [6, 1, 1], [5, 0, 2], [4, 3, 1]]",7,6.490000000000001e-07
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2], [6, 1, 1], [5, 0, 2]]",6,2.69e-06
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2], [6, 1, 1]]",5,2.69e-06
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1], [2, 7, 2]]",4,3.04e-05
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2], [8, 3, 1]]",3,0.007442186
10_hard_pruned,blocking,"[[4, 4, 1], [8, 4, 2]]",2,0.007442186
10_hard_pruned,blocking,"[[4, 4, 1]]",1,0.079551841
10_hard_pruned,blocking,"[[4, 6, 1], [0, 2, 2], [3, 5, 1], [5, 7, 2]]",4,1.53e-05
10_hard_pruned,blocking,"[[4, 6, 1], [0, 2, 2], [3, 5, 1]]",3,1.53e-05
10_hard_pruned,blocking,"[[4, 6, 1], [0, 2, 2]]",2,9.279999999999999e-05
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [3, 6, 1], [1, 6, 2], [5, 6, 1], [6, 6, 2]]",6,3.17e-08
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [3, 6, 1], [1, 6, 2], [5, 6, 1]]",5,3.17e-08
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [3, 6, 1], [1, 6, 2]]",4,3.46e-07
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [3, 6, 1]]",3,3.82e-05
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [3, 6, 1]]",5,8.5e-11
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2]]",4,8.5e-07
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2], [4, 5, 1]]",3,1.63e-05
10_hard_pruned,blocking,"[[4, 6, 1], [3, 5, 2]]",2,0.000759551
10_hard_pruned,blocking,"[[4, 6, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2], [5, 7, 1]]",5,2.92e-10
10_hard_pruned,blocking,"[[4, 6, 1], [4, 4, 2], [3, 5, 1], [0, 2, 2]]",4,6.650000000000001e-10
10_hard_pruned,blocking,"[[4, 6, 1], [4, 4, 2], [3, 5, 1]]",3,2.0899999999999998e-07
10_hard_pruned,blocking,"[[4, 6, 1], [4, 4, 2]]",2,0.002092205
10_hard_pruned,blocking,"[[4, 6, 1]]",1,0.044275416
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2], [7, 3, 1], [8, 7, 2], [4, 0, 1]]",7,5.55e-11
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2], [7, 3, 1], [8, 7, 2]]",6,5.55e-07
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2], [7, 3, 1]]",5,9.42e-06
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2]]",4,0.0005800180000000001
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2], [8, 3, 1]]",3,0.0005800180000000001
10_hard_pruned,blocking,"[[5, 0, 1], [8, 4, 2]]",2,0.0005800180000000001
10_hard_pruned,blocking,"[[5, 0, 1]]",1,0.004351923
10_hard_pruned,blocking,"[[5, 3, 1], [2, 0, 2], [2, 3, 1], [2, 7, 2], [5, 0, 1], [4, 3, 2]]",6,2.64e-10
10_hard_pruned,blocking,"[[5, 3, 1], [2, 0, 2], [2, 3, 1], [2, 7, 2], [5, 0, 1]]",5,2.64e-10
10_hard_pruned,blocking,"[[5, 3, 1], [2, 0, 2], [2, 3, 1], [2, 7, 2]]",4,1.29e-07
10_hard_pruned,blocking,"[[5, 3, 1], [2, 0, 2], [2, 3, 1]]",3,9.27e-06
10_hard_pruned,blocking,"[[5, 3, 1], [2, 0, 2]]",2,3.3e-05
10_hard_pruned,blocking,"[[5, 3, 1]]",1,0.040533687
10_hard_pruned,blocking,"[[6, 1, 1], [3, 1, 2], [7, 1, 1], [8, 1, 2]]",4,2.59e-06
10_hard_pruned,blocking,"[[6, 1, 1], [3, 1, 2], [7, 1, 1]]",3,2.59e-06
10_hard_pruned,blocking,"[[6, 1, 1], [3, 1, 2]]",2,2.71e-05
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1], [3, 0, 2]]",6,3.34e-07
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2], [6, 3, 1]]",5,3.34e-07
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [2, 3, 2]]",4,6.49e-06
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [4, 3, 1], [2, 3, 2]]",10,4.96e-11
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [4, 3, 1]]",9,2.1100000000000004e-09
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2]]",8,1.32e-07
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2], [6, 3, 1]]",7,1.32e-07
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1], [7, 3, 2]]",6,2.45e-06
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2], [8, 4, 1]]",5,7.04e-05
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1], [8, 3, 2]]",4,7.04e-05
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2], [7, 4, 1]]",3,0.001426805
10_hard_pruned,blocking,"[[6, 1, 1], [4, 4, 2]]",2,0.001426805
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1]]",7,6.04e-06
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",6,1.3000000000000001e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1]]",5,1.3000000000000001e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [2, 3, 1], [2, 7, 2]]",4,5.4600000000000006e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [2, 3, 1]]",3,5.4600000000000006e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1]]",5,2.4e-10
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [4, 3, 1], [4, 4, 2]]",4,2.4e-06
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [4, 3, 1]]",3,2.4100000000000003e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2], [4, 4, 1]]",3,2.2800000000000002e-05
10_hard_pruned,blocking,"[[6, 1, 1], [7, 1, 2]]",2,0.000368603
10_hard_pruned,blocking,"[[6, 1, 1]]",1,0.031767504
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2]]",4,2.1800000000000002e-07
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [4, 3, 1], [7, 4, 2], [4, 4, 1]]",5,1.67e-07
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [4, 3, 1], [7, 4, 2]]",4,1.67e-07
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [4, 3, 1]]",3,2.23e-06
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [7, 4, 1], [7, 3, 2]]",4,2.0999999999999998e-09
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2], [7, 4, 1]]",3,1.7e-07
10_hard_pruned,blocking,"[[6, 3, 1], [3, 0, 2]]",2,2.2800000000000002e-05
10_hard_pruned,blocking,"[[6, 3, 1], [3, 7, 2]]",2,7.8e-05
10_hard_pruned,blocking,"[[6, 3, 1], [4, 4, 2], [7, 4, 1], [3, 0, 2], [2, 3, 1], [2, 7, 2]]",6,0.000104871
10_hard_pruned,blocking,"[[6, 3, 1], [4, 4, 2], [7, 4, 1], [3, 0, 2], [2, 3, 1]]",5,0.000104871
10_hard_pruned,blocking,"[[6, 3, 1], [4, 4, 2], [7, 4, 1], [3, 0, 2]]",4,0.000501521
10_hard_pruned,blocking,"[[6, 3, 1], [4, 4, 2], [7, 4, 1]]",3,0.000501521
10_hard_pruned,blocking,"[[6, 3, 1], [4, 4, 2]]",2,0.000501521
10_hard_pruned,blocking,"[[6, 3, 1], [7, 4, 2], [2, 7, 1], [2, 3, 2], [3, 0, 1]]",5,4.06e-14
