,blocking,blocking_blind,board,density,heuristic,interaction,interaction_blind,linear,userid
432,-2.883637188,-2.787435076,10_easy_full,-3.372350223,interaction_blind,-2.881945662,-2.786846704,-3.100419534,e6abcdb2
433,-2.935950619,-2.874250524,10_easy_full,-4.104988204,blocking_blind,-3.122588051,-3.028109931,-3.321602401,e9bbf006
434,-2.424274526,-2.918897431,10_easy_full,-3.79416111,blocking,-2.692660282,-3.130098711,-2.997392719,f1fbe0de
435,-3.952321062,-4.078912154,10_easy_full,-4.244982444,blocking,-4.149782881,-4.236036206,-4.349826191,f5dac888
436,-3.62453212,-4.791820813,10_easy_full,-4.013278382,linear,-3.57803343,-4.531634159,-3.439382031,fcf4f6d3
437,-3.734687791,-3.075744441,10_easy_full,-3.9455769,blocking_blind,-3.846201186,-3.18451247,-3.863601833,fedbec09
438,-0.700299374,-0.625385282,10_easy_pruned,-3.793512092,blocking_blind,-0.742118753,-0.654018783,-1.57695656,29bff31a
439,-4.995698296,-5.386289999,10_easy_pruned,-4.172674986,density,-5.089654645,-5.371005149,-4.744735857,2fd101b0
440,-1.888512214,-1.323925075,10_easy_pruned,-3.949027515,interaction_blind,-1.862933997,-1.298305768,-2.213866539,39afd1eb
441,-3.779018185,-3.910561444,10_easy_pruned,-4.004326103,linear,-3.7569441,-3.883523267,-3.592695051,3ab7160d
442,-3.996962526,-3.910276353,10_easy_pruned,-2.369487366,density,-4.406914487,-4.30955323,-4.923434457,3ebbc051
443,-3.573235444,-3.356403993,10_easy_pruned,-4.08192321,blocking_blind,-3.65576085,-3.40911705,-3.768534367,43dbc360
444,-3.470743237,-4.644738019,10_easy_pruned,-4.695924549,interaction,-3.288771456,-4.430740985,-3.735165881,44b696ef
445,-3.724876649,-3.463510183,10_easy_pruned,-3.475551636,blocking_blind,-3.834698912,-3.579161579,-3.973688259,46c12352
446,-3.280545907,-4.057462784,10_easy_pruned,-4.336370096,blocking,-3.399967739,-3.969859775,-3.484070272,47dbc824
447,-1.369960235,-1.306747798,10_easy_pruned,-3.225213211,blocking_blind,-1.383829727,-1.311598977,-2.022328835,4eb4f441
448,-4.079170367,-3.894787291,10_easy_pruned,-3.777058954,density,-4.113948233,-3.948683561,-4.016414422,4ecfea32
449,-3.284013798,-2.905698737,10_easy_pruned,-3.102725677,interaction_blind,-3.19840534,-2.836849033,-3.370458064,4fb692a0
450,-3.085393669,-3.071667491,10_easy_pruned,-3.535059008,linear,-3.071904546,-3.045520017,-3.013214878,5aebf3c2
451,-4.301220832,-3.423660119,10_easy_pruned,-4.101795679,interaction_blind,-4.262807444,-3.364470425,-3.913105106,76bfdf0b
452,-3.971692659,-3.393970854,10_easy_pruned,-3.803838203,blocking_blind,-4.056661378,-3.463985842,-4.064488879,89cbfdf9
453,-3.137353137,-3.978546997,10_easy_pruned,-4.608193733,blocking,-3.291728455,-4.021574814,-3.593535145,8defd34b
454,-2.116458108,-2.106488394,10_easy_pruned,-3.523895281,blocking_blind,-2.388605739,-2.215487312,-2.884868677,92f69945
455,-3.018518265,-2.940038854,10_easy_pruned,-2.926863677,density,-3.325982235,-3.239496511,-3.699258145,a2c12212
456,-3.231903706,-4.531937903,10_easy_pruned,-3.105397921,density,-3.33218096,-4.567394033,-3.442782695,a7bfd4fc
457,-1.355213959,-1.29003801,10_easy_pruned,-3.363842647,blocking_blind,-1.380305586,-1.307218111,-2.018634759,acb11b17
458,-1.876219899,-3.58840176,10_easy_pruned,-4.311709592,blocking,-2.059022194,-3.575923759,-2.485504857,b9e10f8b
459,-4.00344054,-3.647418654,10_easy_pruned,-3.82708417,interaction_blind,-3.935337704,-3.614077868,-3.806925367,c3dfd812
460,-2.187845262,-1.871084883,10_easy_pruned,-3.856195754,blocking_blind,-2.415307463,-2.097841355,-2.845584721,c7c6f18d
461,-3.629283497,-3.162068404,10_easy_pruned,-3.572787176,interaction_blind,-3.60173483,-3.14747243,-3.66087272,cdc50047
462,-2.966126594,-2.940551185,10_easy_pruned,-3.847750242,interaction,-2.907873648,-2.929496484,-2.991738025,ceafe698
463,-1.369960235,-1.306747798,10_easy_pruned,-3.225213211,blocking_blind,-1.383829727,-1.311598977,-2.022328835,cec10cc8
464,-4.592067081,-4.354453973,10_easy_pruned,-4.135227808,density,-4.545861767,-4.331982357,-4.25986688,d5aff345
465,-3.152376595,-3.341955317,10_easy_pruned,-3.2468541,blocking,-3.229125964,-3.399782171,-3.416427756,e2bbe5e1
466,-2.85992149,-3.192101867,10_easy_pruned,-3.76049952,blocking,-2.870719842,-3.174555328,-2.902160976,eec719ce
467,-2.247897658,-2.178203636,10_easy_pruned,-3.193603146,blocking_blind,-2.285326289,-2.206232969,-3.003779786,f8efd664
468,-2.516329749,-2.057066045,10_easy_pruned,-3.436270624,interaction_blind,-2.488219067,-2.037602919,-2.856514196,fdc4f07b
469,-1.920450307,-1.749531394,10_medium_full,-4.165191915,interaction_blind,-1.908158717,-1.73898699,-2.317049411,18c75602
470,-2.297359609,-2.181163776,10_medium_full,-3.306363279,interaction_blind,-2.137982713,-2.000267783,-2.79843283,1debf4d1
471,-1.86934725,-1.671561788,10_medium_full,-4.504392759,blocking_blind,-2.096180676,-1.903711723,-2.357301233,33bbca9a
472,-2.327688973,-2.131247452,10_medium_full,-3.310165965,interaction_blind,-2.305072713,-2.102283372,-2.523733608,34d51755
473,-2.185074636,-2.014578496,10_medium_full,-3.779631881,blocking_blind,-2.284751072,-2.046999355,-2.585177474,36ebe4da
474,-2.594916722,-2.429809473,10_medium_full,-4.24994435,blocking_blind,-2.665713336,-2.514347874,-2.895055327,38cbc1f6
475,-3.700902678,-4.503118412,10_medium_full,-3.157079433,density,-3.753113681,-4.455750589,-3.798777813,39b67ab6
476,-1.976198141,-1.860002309,10_medium_full,-3.642835516,blocking_blind,-2.57502826,-2.43731333,-3.075857804,40f6b779
477,-2.515848609,-2.563838823,10_medium_full,-4.188144561,blocking,-2.679943966,-2.66515694,-2.816543071,48ec02bc
478,-2.392998751,-2.115213141,10_medium_full,-4.41493294,blocking_blind,-2.495154239,-2.238961074,-2.699507235,4cb73467
479,-2.590064308,-2.138133619,10_medium_full,-4.116628598,blocking_blind,-2.693052456,-2.223336728,-3.001362947,4cffe209
480,-2.929200582,-2.464633604,10_medium_full,-4.368774884,blocking_blind,-3.047356908,-2.581803774,-3.199487581,4de4f27d
481,-4.128669958,-4.041478822,10_medium_full,-3.055048851,density,-3.969293062,-3.860582829,-3.899263117,4ffbe4e0
482,-1.976198141,-1.860002309,10_medium_full,-3.642835516,blocking_blind,-2.57502826,-2.43731333,-3.075857804,53d72c88
483,-2.718386332,-2.404713016,10_medium_full,-4.573604987,blocking_blind,-2.810471266,-2.510200754,-2.948712595,54d4fd9d
484,-2.701793122,-2.479422515,10_medium_full,-4.001254166,blocking_blind,-2.784409872,-2.575363059,-2.876128707,54f6b927
485,-1.814203748,-2.459412848,10_medium_full,-3.657358512,blocking,-1.988125432,-2.370472344,-2.318382435,72e6961c
486,-3.944799679,-3.780879483,10_medium_full,-3.822679804,blocking_blind,-3.936380335,-3.795870987,-3.792006536,76abf978
487,-2.596978928,-2.339817247,10_medium_full,-4.497785822,blocking_blind,-2.718167244,-2.429900223,-2.910972158,81a10227
488,-4.039659944,-4.338900204,10_medium_full,-4.118068634,linear,-4.034068843,-4.320180371,-3.854886503,81a6c621
489,-2.244800573,-1.865399217,10_medium_full,-4.438125296,blocking_blind,-2.363723939,-2.055602497,-2.638794513,85e50169
490,-2.431521749,-2.212048767,10_medium_full,-5.04992834,blocking_blind,-2.611444837,-2.468324748,-2.841376588,89fbc220
491,-2.667875378,-2.222871057,10_medium_full,-3.729251924,blocking_blind,-2.777914564,-2.288000263,-3.042188544,93c70cc1
492,-2.267476938,-2.142038585,10_medium_full,-4.117422439,blocking_blind,-2.322834063,-2.192304234,-2.564147248,96abd246
493,-1.868841897,-1.738003598,10_medium_full,-3.412420963,interaction_blind,-1.829142245,-1.683099822,-2.217911832,9ea4fe94
494,-3.245082018,-3.49354639,10_medium_full,-3.556267794,blocking,-3.395734297,-3.524255519,-3.615407395,a0a4f4ea
495,-2.792902909,-2.898428713,10_medium_full,-2.265395388,density,-2.808324304,-2.906063412,-3.166297341,a5e116c5
496,-2.44945176,-2.900578868,10_medium_full,-3.8331048,blocking,-2.576884248,-2.891319436,-2.863555472,a7b511d6
497,-3.159606464,-3.09283588,10_medium_full,-3.997242773,blocking_blind,-3.230629723,-3.17295199,-3.398267658,b0d5043d
498,-2.622878244,-2.291937754,10_medium_full,-4.435288549,blocking_blind,-2.677876487,-2.357731835,-2.88282065,b3dbd892
499,-2.236381804,-2.489761876,10_medium_full,-3.653873256,blocking,-2.293240528,-2.423607337,-2.574250233,b9bbc96c
500,-1.824983555,-1.78376654,10_medium_full,-3.862575748,interaction_blind,-1.745992583,-1.716179399,-2.189552704,bca124ea
501,-2.992866989,-2.843676979,10_medium_full,-3.164748511,interaction_blind,-2.883530756,-2.741204118,-3.122492485,bfabcc7d
502,-2.337651551,-2.002583148,10_medium_full,-4.324063841,blocking_blind,-2.456737732,-2.112172981,-2.757796035,c6c100be
503,-2.476757604,-2.446436448,10_medium_full,-4.003907455,blocking_blind,-2.467898224,-2.454013971,-2.743743762,e0a10efa
504,-3.281356074,-2.952291318,10_medium_full,-3.926525857,blocking_blind,-3.373683535,-3.064209203,-3.563502896,e3a4effd
505,-2.124648388,-1.977247263,10_medium_full,-3.803296166,blocking_blind,-2.15770128,-2.027449702,-2.381162355,e5b69f84
506,-2.405766237,-2.078173692,10_medium_full,-3.945608898,blocking_blind,-2.55870211,-2.225515401,-2.818943028,eaaff660
507,-2.292786945,-2.182491501,10_medium_full,-4.185058362,blocking_blind,-2.332719468,-2.196157162,-2.636051263,f8e11654
508,-2.054416312,-1.975754618,10_medium_pruned,-4.527551193,blocking_blind,-2.32233913,-2.235397114,-2.627738417,19b680e2
509,-0.841316108,-0.776634082,10_medium_pruned,-5.314382283,interaction_blind,-0.803770003,-0.723548811,-1.350460719,1feffe13
510,-3.303701401,-4.196539778,10_medium_pruned,-5.172576949,blocking,-3.376696338,-4.199313907,-3.471342641,29e72a67
511,-1.587931534,-1.534147504,10_medium_pruned,-5.056354098,interaction_blind,-1.543729346,-1.478833986,-1.962756314,2bd72f3e
512,-2.659177208,-2.550518142,10_medium_pruned,-3.386808644,interaction_blind,-2.429516059,-2.290775302,-2.828475757,31cfd831
513,-2.474774351,-2.322204964,10_medium_pruned,-4.553267741,blocking_blind,-2.570781854,-2.339034387,-2.749687819,33a74451
514,-3.635296868,-3.231532642,10_medium_pruned,-2.607436543,density,-3.524541438,-3.129227995,-3.620698809,3ed1161d
515,-1.587931534,-1.534147504,10_medium_pruned,-5.056354098,interaction_blind,-1.543729346,-1.478833986,-1.962756314,42f75809
516,-1.675772531,-1.422646086,10_medium_pruned,-4.532208113,blocking_blind,-1.880527875,-1.626227795,-2.168405375,43c516b5
517,-3.070196639,-3.028362954,10_medium_pruned,-4.901202085,interaction_blind,-3.045545152,-2.989909669,-3.369548219,43cad2c3
518,-1.519129211,-1.465011968,10_medium_pruned,-4.137811289,blocking_blind,-1.65903785,-1.599183634,-1.976113412,4fba815c
519,-2.706420365,-2.175815462,10_medium_pruned,-5.126932491,blocking_blind,-2.755121273,-2.250524032,-2.903413306,5efbf191
520,-1.394328365,-1.32878107,10_medium_pruned,-4.607056093,blocking_blind,-1.654425841,-1.576698994,-1.983237843,6db76212
521,-1.334766863,-1.276020014,10_medium_pruned,-4.597217471,blocking_blind,-1.448421081,-1.37876189,-1.816208216,71ebc315
522,-3.16951009,-2.353308166,10_medium_pruned,-4.467377639,interaction_blind,-3.208417829,-2.333742352,-3.295289011,76f6a1e9
523,-2.859550262,-2.894410734,10_medium_pruned,-4.55090436,blocking,-2.979941483,-2.866912329,-2.999220976,93ebead7
524,-1.411342819,-1.77399271,10_medium_pruned,-4.54360325,blocking,-1.441589864,-1.805141944,-1.851340896,94a4f5d4
525,-1.294597493,-1.237476029,10_medium_pruned,-4.932091539,blocking_blind,-1.421890725,-1.35316125,-1.763322433,95e69707
526,-1.547620502,-1.499394957,10_medium_pruned,-4.186528643,blocking_blind,-1.689345877,-1.639379154,-1.998604716,9ba1165f
527,-2.172102391,-1.813213869,10_medium_pruned,-4.391390907,interaction_blind,-2.146877156,-1.772776002,-2.397365196,9da51cdd
528,-2.952467007,-2.686248229,10_medium_pruned,-4.326943404,blocking_blind,-3.109431957,-2.809135935,-3.128133412,9dd11e8e
529,-1.637888644,-1.597910092,10_medium_pruned,-4.922484789,blocking_blind,-1.746862427,-1.701211709,-2.076738071,a9cbcabb
530,-2.726750683,-2.36543516,10_medium_pruned,-4.131851841,blocking_blind,-2.932385952,-2.565105978,-3.367896786,abd12ee2
531,-2.832735004,-2.305056626,10_medium_pruned,-4.704869384,blocking_blind,-2.871778827,-2.368194485,-3.032759284,b0c6f3a8
532,-1.903462462,-1.836428193,10_medium_pruned,-3.959159877,blocking_blind,-1.973938865,-1.889781897,-2.322447462,bdd7483e
533,-2.213526503,-2.164152882,10_medium_pruned,-4.844802323,blocking_blind,-2.266360846,-2.204985606,-2.644499624,cefc077d
534,-2.929763211,-3.31524772,10_medium_pruned,-4.498019457,blocking,-3.174683206,-3.360725559,-3.183342776,d0f687f1
535,-1.547620502,-1.499394957,10_medium_pruned,-4.186528643,blocking_blind,-1.689345877,-1.639379154,-1.998604716,d1bbc1e6
536,-1.587931534,-1.534147504,10_medium_pruned,-5.056354098,interaction_blind,-1.543729346,-1.478833986,-1.962756314,d8aacc7a
537,-1.578436334,-1.469777267,10_medium_pruned,-3.540959324,blocking_blind,-1.634680977,-1.49594022,-2.670519187,d9fa7f02
538,-2.534218492,-2.422676205,10_medium_pruned,-4.489559451,blocking_blind,-2.645867075,-2.463542401,-2.761226468,daa11f50
539,-5.394388353,-5.34005882,10_medium_pruned,-4.335429019,density,-5.422510675,-5.353140296,-5.94042978,e1b6994c
540,-1.794915136,-1.596122592,10_medium_pruned,-4.621295093,interaction_blind,-1.788323986,-1.585719046,-2.16627976,e9b10766
541,-2.359640306,-1.973427069,10_medium_pruned,-4.929107458,blocking_blind,-2.497261723,-2.120624899,-2.66357855,ecefd3a0
542,-1.981623582,-2.034122477,10_medium_pruned,-4.609472171,interaction,-1.97341728,-2.046748699,-2.272268872,eefbf52d
