,board,correct,inverse_computation,k,move_limit,noise,shutter_size
152,10_easy_full,0.22,0.000572013659686,10,200,0.2,0.0
153,10_easy_pruned,0.54,0.00143748382831,10,200,0.2,0.0
154,10_hard_full,0.24,0.000550927762352,10,200,0.2,0.0
155,10_hard_pruned,0.19,0.000590235149684,10,200,0.2,0.0
156,10_medium_full,0.08,0.000518634538986,10,200,0.2,0.0
157,10_medium_pruned,0.25,0.00132457348734,10,200,0.2,0.0
158,10_medium_pruned,0.4,0.00045200600264,10,200,0.2,1.0
159,6_easy_full,0.74,0.00321926407623,10,200,0.2,0.0
160,6_easy_pruned,0.86,0.0073243975683,10,200,0.2,0.0
161,6_hard_full,0.28,0.00142616731795,10,200,0.2,0.0
162,6_hard_pruned,0.17,0.00166441970007,10,200,0.2,0.0
163,10_easy_full,0.27,0.000576089962208,10,200,0.3,0.0
164,10_easy_pruned,0.43,0.0012454385812,10,200,0.3,0.0
165,10_hard_full,0.29,0.000528566369436,10,200,0.3,0.0
166,10_hard_pruned,0.11,0.000578542997316,10,200,0.3,0.0
167,10_medium_full,0.07,0.000515493146519,10,200,0.3,0.0
168,10_medium_pruned,0.27,0.00125568196087,10,200,0.3,0.0
169,6_easy_full,0.7,0.0032375032375,10,200,0.3,0.0
170,6_easy_pruned,0.91,0.00747104968248,10,200,0.3,0.0
171,6_easy_pruned,0.97,0.0042861429,10,200,0.3,0.5
172,6_hard_full,0.27,0.00144150377674,10,200,0.3,0.0
173,6_hard_pruned,0.17,0.00158373190586,10,200,0.3,0.0
