position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition,time_rel_sec
2_9,wrong,151430,fedbec09,click,logs/10_easy_full_dec19,2,2.082,1.51361E+12,1.51361E+12,21,FALSE,4,10,easy,full,151.43
6_6,wrong,154919,fedbec09,reset,logs/10_easy_full_dec19,1,1.837,1.51361E+12,1.51361E+12,22,TRUE,1,10,easy,full,154.919
6_2,wrong,167100,fedbec09,reset,logs/10_easy_full_dec19,1,1.134,1.51361E+12,1.51361E+12,23,TRUE,1,10,easy,full,167.1
6_3,wrong,169753,fedbec09,click,logs/10_easy_full_dec19,2,2.653,1.51361E+12,1.51361E+12,24,FALSE,2,10,easy,full,169.753
0_5,wrong,171753,fedbec09,click,logs/10_easy_full_dec19,1,2,1.51361E+12,1.51361E+12,25,FALSE,3,10,easy,full,171.753
4_9,wrong,173147,fedbec09,click,logs/10_easy_full_dec19,2,1.394,1.51361E+12,1.51361E+12,26,FALSE,4,10,easy,full,173.147
1_9,validatedCorrect,0,29bff31a,,logs/10_easy_pruned_dec19,1,0,1.51191E+12,1.51191E+12,1,TRUE,1,10,easy,pruned,0
1_8,validatedCorrect,5303,29bff31a,click,logs/10_easy_pruned_dec19,2,5.303,1.51191E+12,1.51191E+12,2,FALSE,2,10,easy,pruned,5.303
2_9,validatedCorrect,7128,29bff31a,click,logs/10_easy_pruned_dec19,1,1.825,1.51191E+12,1.51191E+12,3,FALSE,3,10,easy,pruned,7.128
4_7,validatedCorrect,1,2fd101b0,,logs/10_easy_pruned_dec19,1,0.001,1.51192E+12,1.51192E+12,1,TRUE,1,10,easy,pruned,0.001
4_4,validatedCorrect,9330,2fd101b0,click,logs/10_easy_pruned_dec19,2,9.329,1.51192E+12,1.51192E+12,2,FALSE,2,10,easy,pruned,9.33
5_6,validatedCorrect,10991,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.661,1.51192E+12,1.51192E+12,3,FALSE,3,10,easy,pruned,10.991
6_5,validatedCorrect,13060,2fd101b0,click,logs/10_easy_pruned_dec19,2,2.069,1.51192E+12,1.51192E+12,4,FALSE,4,10,easy,pruned,13.06
6_6,validatedCorrect,14757,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.697,1.51192E+12,1.51192E+12,5,FALSE,5,10,easy,pruned,14.757
5_7,validatedCorrect,18672,2fd101b0,click,logs/10_easy_pruned_dec19,2,3.915,1.51192E+12,1.51192E+12,6,FALSE,6,10,easy,pruned,18.672
6_7,validatedCorrect,20818,2fd101b0,click,logs/10_easy_pruned_dec19,1,2.146,1.51192E+12,1.51192E+12,7,FALSE,7,10,easy,pruned,20.818
8_5,validatedCorrect,22227,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.409,1.51192E+12,1.51192E+12,8,FALSE,8,10,easy,pruned,22.227
7_5,validatedCorrect,23886,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.659,1.51192E+12,1.51192E+12,9,FALSE,9,10,easy,pruned,23.886
7_4,validatedCorrect,27562,2fd101b0,click,logs/10_easy_pruned_dec19,2,3.676,1.51192E+12,1.51192E+12,10,FALSE,10,10,easy,pruned,27.562
8_4,validatedCorrect,28272,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.71,1.51192E+12,1.51192E+12,11,FALSE,11,10,easy,pruned,28.272
9_3,validatedCorrect,30911,2fd101b0,click,logs/10_easy_pruned_dec19,2,2.639,1.51192E+12,1.51192E+12,12,FALSE,12,10,easy,pruned,30.911
6_3,validatedCorrect,34161,2fd101b0,click,logs/10_easy_pruned_dec19,1,3.25,1.51192E+12,1.51192E+12,13,FALSE,13,10,easy,pruned,34.161
6_4,validatedCorrect,37219,2fd101b0,click,logs/10_easy_pruned_dec19,2,3.058,1.51192E+12,1.51192E+12,14,FALSE,14,10,easy,pruned,37.219
6_2,validatedCorrect,38193,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.974,1.51192E+12,1.51192E+12,15,FALSE,15,10,easy,pruned,38.193
5_2,validatedCorrect,39959,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.766,1.51192E+12,1.51192E+12,16,FALSE,16,10,easy,pruned,39.959
5_3,validatedCorrect,40683,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.724,1.51192E+12,1.51192E+12,17,FALSE,17,10,easy,pruned,40.683
7_3,validatedCorrect,41839,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.156,1.51192E+12,1.51192E+12,18,FALSE,18,10,easy,pruned,41.839
7_2,validatedCorrect,42778,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.939,1.51192E+12,1.51192E+12,19,FALSE,19,10,easy,pruned,42.778
8_1,validatedCorrect,43975,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.197,1.51192E+12,1.51192E+12,20,FALSE,20,10,easy,pruned,43.975
8_2,validatedCorrect,44725,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.75,1.51192E+12,1.51192E+12,21,FALSE,21,10,easy,pruned,44.725
9_2,validatedCorrect,45609,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.884,1.51192E+12,1.51192E+12,22,FALSE,22,10,easy,pruned,45.609
5_1,validatedCorrect,47372,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.763,1.51192E+12,1.51192E+12,23,FALSE,23,10,easy,pruned,47.372
4_1,validatedCorrect,48783,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.411,1.51192E+12,1.51192E+12,24,FALSE,24,10,easy,pruned,48.783
4_2,validatedCorrect,49626,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.843,1.51192E+12,1.51192E+12,25,FALSE,25,10,easy,pruned,49.626
3_2,validatedCorrect,52042,2fd101b0,click,logs/10_easy_pruned_dec19,2,2.416,1.51192E+12,1.51192E+12,26,FALSE,26,10,easy,pruned,52.042
3_1,validatedCorrect,52678,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.636,1.51192E+12,1.51192E+12,27,FALSE,27,10,easy,pruned,52.678
2_0,validatedCorrect,55639,2fd101b0,click,logs/10_easy_pruned_dec19,2,2.961,1.51192E+12,1.51192E+12,28,FALSE,28,10,easy,pruned,55.639
5_4,validatedCorrect,56687,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.048,1.51192E+12,1.51192E+12,29,FALSE,29,10,easy,pruned,56.687
1_8,validatedCorrect,66594,2fd101b0,reset,logs/10_easy_pruned_dec19,1,7.959,1.51192E+12,1.51192E+12,30,TRUE,1,10,easy,pruned,66.594
4_7,validatedCorrect,79916,2fd101b0,reset,logs/10_easy_pruned_dec19,1,10.981,1.51192E+12,1.51192E+12,31,TRUE,1,10,easy,pruned,79.916
5_8,validatedCorrect,81891,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.975,1.51192E+12,1.51192E+12,32,FALSE,2,10,easy,pruned,81.891
5_5,validatedCorrect,82580,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.689,1.51192E+12,1.51192E+12,33,FALSE,3,10,easy,pruned,82.58
5_6,validatedCorrect,85780,2fd101b0,undo,logs/10_easy_pruned_dec19,1,0.961,1.51192E+12,1.51192E+12,34,FALSE,3,10,easy,pruned,85.78
6_5,validatedCorrect,94892,2fd101b0,click,logs/10_easy_pruned_dec19,2,9.112,1.51192E+12,1.51192E+12,35,FALSE,4,10,easy,pruned,94.892
5_7,validatedCorrect,95532,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.64,1.51192E+12,1.51192E+12,36,FALSE,5,10,easy,pruned,95.532
6_6,validatedCorrect,99779,2fd101b0,click,logs/10_easy_pruned_dec19,2,4.247,1.51192E+12,1.51192E+12,37,FALSE,6,10,easy,pruned,99.779
6_7,validatedCorrect,100595,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.816,1.51192E+12,1.51192E+12,38,FALSE,7,10,easy,pruned,100.595
7_7,validatedCorrect,101996,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.401,1.51192E+12,1.51192E+12,39,FALSE,8,10,easy,pruned,101.996
8_7,validatedCorrect,103083,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.087,1.51192E+12,1.51192E+12,40,FALSE,9,10,easy,pruned,103.083
7_8,validatedCorrect,103853,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.77,1.51192E+12,1.51192E+12,41,FALSE,10,10,easy,pruned,103.853
8_8,validatedCorrect,104790,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.937,1.51192E+12,1.51192E+12,42,FALSE,11,10,easy,pruned,104.79
8_9,validatedCorrect,105393,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.603,1.51192E+12,1.51192E+12,43,FALSE,12,10,easy,pruned,105.393
8_5,validatedCorrect,106543,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.15,1.51192E+12,1.51192E+12,44,FALSE,13,10,easy,pruned,106.543
8_4,validatedCorrect,107306,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.763,1.51192E+12,1.51192E+12,45,FALSE,14,10,easy,pruned,107.306
7_5,validatedCorrect,108612,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.306,1.51192E+12,1.51192E+12,46,FALSE,15,10,easy,pruned,108.612
6_4,validatedCorrect,110302,2fd101b0,click,logs/10_easy_pruned_dec19,2,1.69,1.51192E+12,1.51192E+12,47,FALSE,16,10,easy,pruned,110.302
7_4,validatedCorrect,110773,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.471,1.51192E+12,1.51192E+12,48,FALSE,17,10,easy,pruned,110.773
5_1,validatedCorrect,111121,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.348,1.51192E+12,1.51192E+12,49,FALSE,18,10,easy,pruned,111.121
7_3,validatedCorrect,111469,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.348,1.51192E+12,1.51192E+12,50,FALSE,19,10,easy,pruned,111.469
8_2,validatedCorrect,111654,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.185,1.51192E+12,1.51192E+12,51,FALSE,20,10,easy,pruned,111.654
6_3,validatedCorrect,112008,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.354,1.51192E+12,1.51192E+12,52,FALSE,21,10,easy,pruned,112.008
7_2,validatedCorrect,112237,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.229,1.51192E+12,1.51192E+12,53,FALSE,22,10,easy,pruned,112.237
6_2,validatedCorrect,112785,2fd101b0,click,logs/10_easy_pruned_dec19,1,0.548,1.51192E+12,1.51192E+12,54,FALSE,23,10,easy,pruned,112.785
8_1,validatedCorrect,112989,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.204,1.51192E+12,1.51192E+12,55,FALSE,24,10,easy,pruned,112.989
8_3,validatedCorrect,113991,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.002,1.51192E+12,1.51192E+12,56,FALSE,25,10,easy,pruned,113.991
9_2,validatedCorrect,114616,2fd101b0,click,logs/10_easy_pruned_dec19,2,0.625,1.51192E+12,1.51192E+12,57,FALSE,26,10,easy,pruned,114.616
9_3,validatedCorrect,115715,2fd101b0,click,logs/10_easy_pruned_dec19,1,1.099,1.51192E+12,1.51192E+12,58,FALSE,27,10,easy,pruned,115.715
5_3,validatedCorrect,118186,2fd101b0,click,logs/10_easy_pruned_dec19,2,2.471,1.51192E+12,1.51192E+12,59,FALSE,28,10,easy,pruned,118.186
5_3,validatedCorrect,122000,2fd101b0,reset,logs/10_easy_pruned_dec19,1,2.397,1.51192E+12,1.51192E+12,60,TRUE,1,10,easy,pruned,122
8_7,validatedCorrect,190410,2fd101b0,reset,logs/10_easy_pruned_dec19,1,60.374,1.51192E+12,1.51192E+12,61,TRUE,1,10,easy,pruned,190.41
5_4,wrong,1,39afd1eb,,logs/10_easy_pruned_dec19,1,0.001,1.5119E+12,1.5119E+12,1,TRUE,1,10,easy,pruned,0.001
6_5,wrong,13458,39afd1eb,click,logs/10_easy_pruned_dec19,2,13.457,1.5119E+12,1.5119E+12,2,FALSE,2,10,easy,pruned,13.458
1_9,wrong,36466,39afd1eb,reset,logs/10_easy_pruned_dec19,1,11.776,1.5119E+12,1.5119E+12,3,TRUE,1,10,easy,pruned,36.466
1_8,wrong,37345,39afd1eb,click,logs/10_easy_pruned_dec19,2,0.879,1.5119E+12,1.5119E+12,4,FALSE,2,10,easy,pruned,37.345
2_9,wrong,38514,39afd1eb,click,logs/10_easy_pruned_dec19,1,1.169,1.5119E+12,1.5119E+12,5,FALSE,3,10,easy,pruned,38.514
0_7,validatedCorrect,2,3ab7160d,,logs/10_easy_pruned_dec19,1,0.002,1.51231E+12,1.51231E+12,1,TRUE,1,10,easy,pruned,0.002
4_8,validatedCorrect,14657,3ab7160d,reset,logs/10_easy_pruned_dec19,1,8.105,1.51231E+12,1.51231E+12,2,TRUE,1,10,easy,pruned,14.657
2_8,validatedCorrect,16456,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.799,1.51231E+12,1.51231E+12,3,FALSE,2,10,easy,pruned,16.456
5_7,validatedCorrect,19574,3ab7160d,click,logs/10_easy_pruned_dec19,1,3.118,1.51231E+12,1.51231E+12,4,FALSE,3,10,easy,pruned,19.574
6_6,validatedCorrect,23394,3ab7160d,click,logs/10_easy_pruned_dec19,2,3.82,1.51231E+12,1.51231E+12,5,FALSE,4,10,easy,pruned,23.394
5_8,validatedCorrect,28561,3ab7160d,click,logs/10_easy_pruned_dec19,1,5.167,1.51231E+12,1.51231E+12,6,FALSE,5,10,easy,pruned,28.561
6_2,validatedCorrect,36243,3ab7160d,reset,logs/10_easy_pruned_dec19,1,5.015,1.51231E+12,1.51231E+12,7,TRUE,1,10,easy,pruned,36.243
6_3,validatedCorrect,38390,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.147,1.51231E+12,1.51231E+12,8,FALSE,2,10,easy,pruned,38.39
7_2,validatedCorrect,39881,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.491,1.51231E+12,1.51231E+12,9,FALSE,3,10,easy,pruned,39.881
8_3,validatedCorrect,42619,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.738,1.51231E+12,1.51231E+12,10,FALSE,4,10,easy,pruned,42.619
4_7,validatedCorrect,55909,3ab7160d,reset,logs/10_easy_pruned_dec19,1,7.753,1.51231E+12,1.51231E+12,11,TRUE,1,10,easy,pruned,55.909
2_9,validatedCorrect,59057,3ab7160d,click,logs/10_easy_pruned_dec19,2,3.148,1.51231E+12,1.51231E+12,12,FALSE,2,10,easy,pruned,59.057
4_4,validatedCorrect,70862,3ab7160d,click,logs/10_easy_pruned_dec19,1,11.805,1.51231E+12,1.51231E+12,13,FALSE,3,10,easy,pruned,70.862
5_3,validatedCorrect,71987,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.125,1.51231E+12,1.51231E+12,14,FALSE,4,10,easy,pruned,71.987
1_8,validatedCorrect,77456,3ab7160d,click,logs/10_easy_pruned_dec19,1,5.469,1.51231E+12,1.51231E+12,15,FALSE,5,10,easy,pruned,77.456
1_9,validatedCorrect,80628,3ab7160d,click,logs/10_easy_pruned_dec19,2,3.172,1.51231E+12,1.51231E+12,16,FALSE,6,10,easy,pruned,80.628
4_7,validatedCorrect,96799,3ab7160d,reset,logs/10_easy_pruned_dec19,1,4.758,1.51231E+12,1.51231E+12,17,TRUE,1,10,easy,pruned,96.799
2_9,validatedCorrect,98606,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.807,1.51231E+12,1.51231E+12,18,FALSE,2,10,easy,pruned,98.606
5_6,validatedCorrect,100203,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.597,1.51231E+12,1.51231E+12,19,FALSE,3,10,easy,pruned,100.203
6_5,validatedCorrect,104134,3ab7160d,click,logs/10_easy_pruned_dec19,2,3.931,1.51231E+12,1.51231E+12,20,FALSE,4,10,easy,pruned,104.134
4_8,validatedCorrect,108703,3ab7160d,click,logs/10_easy_pruned_dec19,1,4.569,1.51231E+12,1.51231E+12,21,FALSE,5,10,easy,pruned,108.703
4_4,validatedCorrect,127295,3ab7160d,reset,logs/10_easy_pruned_dec19,1,6.069,1.51231E+12,1.51231E+12,22,TRUE,1,10,easy,pruned,127.295
4_2,validatedCorrect,129617,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.322,1.51231E+12,1.51231E+12,23,FALSE,2,10,easy,pruned,129.617
5_3,validatedCorrect,132064,3ab7160d,click,logs/10_easy_pruned_dec19,1,2.447,1.51231E+12,1.51231E+12,24,FALSE,3,10,easy,pruned,132.064
6_2,validatedCorrect,134323,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.259,1.51231E+12,1.51231E+12,25,FALSE,4,10,easy,pruned,134.323
4_4,validatedCorrect,149212,3ab7160d,reset,logs/10_easy_pruned_dec19,1,6.232,1.51231E+12,1.51231E+12,26,TRUE,1,10,easy,pruned,149.212
2_8,validatedCorrect,167420,3ab7160d,reset,logs/10_easy_pruned_dec19,1,5.867,1.51231E+12,1.51231E+12,27,TRUE,1,10,easy,pruned,167.42
4_4,validatedCorrect,182586,3ab7160d,reset,logs/10_easy_pruned_dec19,1,9.156,1.51231E+12,1.51231E+12,28,TRUE,1,10,easy,pruned,182.586
9_4,validatedCorrect,201163,3ab7160d,reset,logs/10_easy_pruned_dec19,1,14.356,1.51231E+12,1.51231E+12,29,TRUE,1,10,easy,pruned,201.163
9_8,validatedCorrect,203174,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.011,1.51231E+12,1.51231E+12,30,FALSE,2,10,easy,pruned,203.174
9_9,validatedCorrect,204924,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.75,1.51231E+12,1.51231E+12,31,FALSE,3,10,easy,pruned,204.924
8_7,validatedCorrect,215550,3ab7160d,click,logs/10_easy_pruned_dec19,2,10.626,1.51231E+12,1.51231E+12,32,FALSE,4,10,easy,pruned,215.55
4_4,validatedCorrect,221527,3ab7160d,undo,logs/10_easy_pruned_dec19,2,2.138,1.51231E+12,1.51231E+12,33,FALSE,4,10,easy,pruned,221.527
5_4,validatedCorrect,222546,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.019,1.51231E+12,1.51231E+12,34,FALSE,5,10,easy,pruned,222.546
6_5,validatedCorrect,227662,3ab7160d,click,logs/10_easy_pruned_dec19,2,5.116,1.51231E+12,1.51231E+12,35,FALSE,6,10,easy,pruned,227.662
3_2,validatedCorrect,229477,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.815,1.51231E+12,1.51231E+12,36,FALSE,7,10,easy,pruned,229.477
1_8,validatedCorrect,243715,3ab7160d,reset,logs/10_easy_pruned_dec19,1,8.888,1.51231E+12,1.51231E+12,37,TRUE,1,10,easy,pruned,243.715
1_9,validatedCorrect,245176,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.461,1.51231E+12,1.51231E+12,38,FALSE,2,10,easy,pruned,245.176
1_8,validatedCorrect,325055,3ab7160d,reset,logs/10_easy_pruned_dec19,1,57.182,1.51231E+12,1.51231E+12,39,TRUE,1,10,easy,pruned,325.055
1_9,validatedCorrect,327463,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.408,1.51231E+12,1.51231E+12,40,FALSE,2,10,easy,pruned,327.463
6_3,validatedCorrect,342783,3ab7160d,reset,logs/10_easy_pruned_dec19,1,13.161,1.51231E+12,1.51231E+12,41,TRUE,1,10,easy,pruned,342.783
6_2,validatedCorrect,344198,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.415,1.51231E+12,1.51231E+12,42,FALSE,2,10,easy,pruned,344.198
6_6,validatedCorrect,352760,3ab7160d,click,logs/10_easy_pruned_dec19,1,8.562,1.51231E+12,1.51231E+12,43,FALSE,3,10,easy,pruned,352.76
5_6,validatedCorrect,354652,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.892,1.51231E+12,1.51231E+12,44,FALSE,4,10,easy,pruned,354.652
4_4,validatedCorrect,359922,3ab7160d,click,logs/10_easy_pruned_dec19,1,5.27,1.51231E+12,1.51231E+12,45,FALSE,5,10,easy,pruned,359.922
9_4,validatedCorrect,366364,3ab7160d,click,logs/10_easy_pruned_dec19,2,6.442,1.51231E+12,1.51231E+12,46,FALSE,6,10,easy,pruned,366.364
5_3,validatedCorrect,369961,3ab7160d,click,logs/10_easy_pruned_dec19,1,3.597,1.51231E+12,1.51231E+12,47,FALSE,7,10,easy,pruned,369.961
9_8,validatedCorrect,371781,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.82,1.51231E+12,1.51231E+12,48,FALSE,8,10,easy,pruned,371.781
4_7,validatedCorrect,382286,3ab7160d,reset,logs/10_easy_pruned_dec19,1,8.708,1.51231E+12,1.51231E+12,49,TRUE,1,10,easy,pruned,382.286
9_8,validatedCorrect,387134,3ab7160d,click,logs/10_easy_pruned_dec19,2,4.848,1.51231E+12,1.51231E+12,50,FALSE,2,10,easy,pruned,387.134
5_8,validatedCorrect,392374,3ab7160d,click,logs/10_easy_pruned_dec19,1,5.24,1.51231E+12,1.51231E+12,51,FALSE,3,10,easy,pruned,392.374
5_9,validatedCorrect,394542,3ab7160d,click,logs/10_easy_pruned_dec19,2,2.168,1.51231E+12,1.51231E+12,52,FALSE,4,10,easy,pruned,394.542
6_9,validatedCorrect,400384,3ab7160d,undo,logs/10_easy_pruned_dec19,2,1.631,1.51231E+12,1.51231E+12,53,FALSE,4,10,easy,pruned,400.384
6_7,validatedCorrect,406705,3ab7160d,click,logs/10_easy_pruned_dec19,1,6.321,1.51231E+12,1.51231E+12,54,FALSE,5,10,easy,pruned,406.705
7_5,validatedCorrect,424921,3ab7160d,click,logs/10_easy_pruned_dec19,2,18.216,1.51232E+12,1.51231E+12,55,FALSE,6,10,easy,pruned,424.921
8_5,validatedCorrect,427598,3ab7160d,click,logs/10_easy_pruned_dec19,1,2.677,1.51232E+12,1.51232E+12,56,FALSE,7,10,easy,pruned,427.598
6_9,validatedCorrect,440904,3ab7160d,reset,logs/10_easy_pruned_dec19,1,7.052,1.51232E+12,1.51232E+12,57,TRUE,1,10,easy,pruned,440.904
1_9,validatedCorrect,448548,3ab7160d,reset,logs/10_easy_pruned_dec19,1,2.056,1.51232E+12,1.51232E+12,58,TRUE,1,10,easy,pruned,448.548
1_8,validatedCorrect,453006,3ab7160d,click,logs/10_easy_pruned_dec19,2,4.458,1.51232E+12,1.51232E+12,59,FALSE,2,10,easy,pruned,453.006
2_9,validatedCorrect,454426,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.42,1.51232E+12,1.51232E+12,60,FALSE,3,10,easy,pruned,454.426
0_9,validatedCorrect,456009,3ab7160d,click,logs/10_easy_pruned_dec19,2,1.583,1.51232E+12,1.51232E+12,61,FALSE,4,10,easy,pruned,456.009
5_9,validatedCorrect,457718,3ab7160d,click,logs/10_easy_pruned_dec19,1,1.709,1.51232E+12,1.51232E+12,62,FALSE,5,10,easy,pruned,457.718
1_8,validatedCorrect,0,3ebbc051,,logs/10_easy_pruned_dec19,1,0,1.5136E+12,1.5136E+12,1,TRUE,1,10,easy,pruned,0
2_8,validatedCorrect,13760,3ebbc051,click,logs/10_easy_pruned_dec19,2,13.76,1.5136E+12,1.5136E+12,2,FALSE,2,10,easy,pruned,13.76
1_9,validatedCorrect,14261,3ebbc051,click,logs/10_easy_pruned_dec19,1,0.501,1.5136E+12,1.5136E+12,3,FALSE,3,10,easy,pruned,14.261
6_5,wrong,1,43dbc360,,logs/10_easy_pruned_dec19,1,0.001,1.5136E+12,1.5136E+12,1,TRUE,1,10,easy,pruned,0.001
6_4,wrong,4393,43dbc360,click,logs/10_easy_pruned_dec19,2,4.392,1.5136E+12,1.5136E+12,2,FALSE,2,10,easy,pruned,4.393
8_7,wrong,12030,43dbc360,click,logs/10_easy_pruned_dec19,1,7.637,1.5136E+12,1.5136E+12,3,FALSE,3,10,easy,pruned,12.03
5_4,wrong,13236,43dbc360,click,logs/10_easy_pruned_dec19,2,1.206,1.5136E+12,1.5136E+12,4,FALSE,4,10,easy,pruned,13.236
6_3,wrong,24577,43dbc360,click,logs/10_easy_pruned_dec19,1,11.341,1.5136E+12,1.5136E+12,5,FALSE,5,10,easy,pruned,24.577
1_8,wrong,31744,43dbc360,reset,logs/10_easy_pruned_dec19,1,4.637,1.5136E+12,1.5136E+12,6,TRUE,1,10,easy,pruned,31.744
1_9,wrong,34032,43dbc360,click,logs/10_easy_pruned_dec19,2,2.288,1.5136E+12,1.5136E+12,7,FALSE,2,10,easy,pruned,34.032
2_8,wrong,35455,43dbc360,click,logs/10_easy_pruned_dec19,1,1.423,1.5136E+12,1.5136E+12,8,FALSE,3,10,easy,pruned,35.455
4_8,wrong,36478,43dbc360,click,logs/10_easy_pruned_dec19,2,1.023,1.5136E+12,1.5136E+12,9,FALSE,4,10,easy,pruned,36.478
1_9,wrong,57390,43dbc360,reset,logs/10_easy_pruned_dec19,1,19.037,1.5136E+12,1.5136E+12,10,TRUE,1,10,easy,pruned,57.39
2_8,wrong,69269,43dbc360,click,logs/10_easy_pruned_dec19,2,11.879,1.5136E+12,1.5136E+12,11,FALSE,2,10,easy,pruned,69.269
1_9,wrong,82735,43dbc360,reset,logs/10_easy_pruned_dec19,1,6.67,1.5136E+12,1.5136E+12,12,TRUE,1,10,easy,pruned,82.735
1_8,wrong,85544,43dbc360,click,logs/10_easy_pruned_dec19,2,2.809,1.5136E+12,1.5136E+12,13,FALSE,2,10,easy,pruned,85.544
2_9,wrong,87021,43dbc360,click,logs/10_easy_pruned_dec19,1,1.477,1.5136E+12,1.5136E+12,14,FALSE,3,10,easy,pruned,87.021
5_9,wrong,88847,43dbc360,click,logs/10_easy_pruned_dec19,2,1.826,1.5136E+12,1.5136E+12,15,FALSE,4,10,easy,pruned,88.847
5_3,wrong,114375,43dbc360,reset,logs/10_easy_pruned_dec19,1,11.136,1.5136E+12,1.5136E+12,16,TRUE,1,10,easy,pruned,114.375
4_4,wrong,141949,43dbc360,click,logs/10_easy_pruned_dec19,2,27.574,1.5136E+12,1.5136E+12,17,FALSE,2,10,easy,pruned,141.949
6_3,wrong,160248,43dbc360,click,logs/10_easy_pruned_dec19,1,18.299,1.5136E+12,1.5136E+12,18,FALSE,3,10,easy,pruned,160.248
6_4,wrong,162458,43dbc360,click,logs/10_easy_pruned_dec19,2,2.21,1.5136E+12,1.5136E+12,19,FALSE,4,10,easy,pruned,162.458
6_5,wrong,163359,43dbc360,click,logs/10_easy_pruned_dec19,1,0.901,1.5136E+12,1.5136E+12,20,FALSE,5,10,easy,pruned,163.359
5_7,wrong,196043,43dbc360,reset,logs/10_easy_pruned_dec19,1,31.121,1.5136E+12,1.5136E+12,21,TRUE,1,10,easy,pruned,196.043
6_4,wrong,238306,43dbc360,reset,logs/10_easy_pruned_dec19,1,29.215,1.5136E+12,1.5136E+12,22,TRUE,1,10,easy,pruned,238.306
6_3,wrong,243842,43dbc360,click,logs/10_easy_pruned_dec19,2,5.536,1.5136E+12,1.5136E+12,23,FALSE,2,10,easy,pruned,243.842
5_3,wrong,244397,43dbc360,click,logs/10_easy_pruned_dec19,1,0.555,1.5136E+12,1.5136E+12,24,FALSE,3,10,easy,pruned,244.397
7_5,wrong,246230,43dbc360,click,logs/10_easy_pruned_dec19,2,1.833,1.5136E+12,1.5136E+12,25,FALSE,4,10,easy,pruned,246.23
5_9,wrong,275543,43dbc360,reset,logs/10_easy_pruned_dec19,1,25.618,1.5136E+12,1.5136E+12,26,TRUE,1,10,easy,pruned,275.543
2_9,wrong,281400,43dbc360,click,logs/10_easy_pruned_dec19,2,5.857,1.5136E+12,1.5136E+12,27,FALSE,2,10,easy,pruned,281.4
1_9,wrong,288642,43dbc360,click,logs/10_easy_pruned_dec19,1,7.242,1.5136E+12,1.5136E+12,28,FALSE,3,10,easy,pruned,288.642
