num_unique_first_moves,num_resets,median_first_move_score,exploit_time,num_moves_win_score,mean_score,num_restarts,userid,solution_time,solved,board,median_score,avg_first_move_score,explore_time,number_of_moves
4,9,11.72222222,23.644625,0,-3.496219513,10,40a74de0,735.693,validatedCorrect,6_easy_full,0.25,9.677999998,29.552,32
3,2,6.082482992,2.509,0,16.98731031,4,4ed755f1,123.231,solvedCorrect,6_easy_full,0.25,6.117630384,7.879,8
8,7,6.166371882,8.64075,0,-12.55368687,10,59d51c4c,176.884,wrong,6_easy_full,-0.055555556,6.074941042,13.865875,35
7,12,0.25,9.789454545,0,1.654661017,12,5de11557,460.121,validatedCorrect,6_easy_full,-0.1875,0.270833333,20.91863636,47
5,3,1.332743764,5.506666667,6,1.498877551,8,6bca8117,337.795,wrong,6_easy_full,0.236111111,15.99985261,7.240333333,31
9,21,0.4375,9.397454545,5,-7.50234375,24,86f6e2cb,510.341,wrong,6_easy_full,-0.1875,0.3828125,15.03736364,134
5,9,12.08333333,10.82675,2,-1.015351852,11,8df4f6e8,268.348,validatedCorrect,6_easy_full,0.3125,7.696969695,14.828875,36
6,6,0.4375,42.73666667,1,-9.064772727,9,9defd82d,574.524,wrong,6_easy_full,0.125,-10.76388889,59.94033333,42
6,5,0.25,7.146833333,0,-10.24038462,9,a6bff327,595.094,wrong,6_easy_full,0.125,0.263888889,31.42433333,30
2,5,11.72222222,11.46825,5,25.81893004,7,aedbea55,209.886,validatedCorrect,6_easy_full,11,9.984126983,20.45375,20
2,1,0.5,5.672,3,22.27777778,2,b3e4f78d,123.27,wrong,6_easy_full,0.5625,0.5,39.834,8
7,5,0.25,4.708333333,0,-0.034482759,13,b7eae04f,457.538,wrong,6_easy_full,-0.1875,0.288461538,10.65033333,36
1,1,11,0,0,55.5,2,b8a11f60,71.42,wrong,6_easy_full,55.5,11,4.854,3
9,14,0.25,16.82245455,13,4.39380531,16,cfd6ff5a,512.086,wrong,6_easy_full,0.125,0.28515625,20.43754545,90
8,4,0.25,10.52125,4,0.009036145,17,d3b525de,505.98,wrong,6_easy_full,0.1875,6.176470588,20.91475,53
1,4,12.08333333,29.239,4,22.2179798,4,d6b67ee1,394.028,validatedCorrect,6_easy_full,0.3125,12.08333333,46.0485,26
6,5,0.25,18.506,2,23.21875,7,d6d500ab,411.132,wrong,6_easy_full,0.375,0.339285714,49.108,21
5,7,0.25,13.34325,2,-1.792763158,9,dabbe6bb,262.131,validatedCorrect,6_easy_full,-0.25,0.263888889,21.6865,41
7,9,0.25,8.93475,0,-8.507978723,10,efa7383d,178.143,wrong,6_easy_full,0.125,0.25625,17.170625,38
3,6,11,9.455,6,29.22222222,6,f9c123d7,253.734,validatedCorrect,6_easy_full,11,11.36111111,17.5422,25
5,5,0.361111111,6.9105,3,34.51766082,7,fda4f169,306.459,validatedCorrect,6_easy_full,11,5.222222221,31.935,14
5,4,0.5,5.811666667,2,13.81476389,5,11dfe866,308.999,validatedCorrect,6_easy_pruned,0.34375,0.4625,19.933,16
3,7,0.375,6.222166667,0,-6.637872807,11,16e512d0,269.584,validatedCorrect,6_easy_pruned,0.3125,0.497474747,16.37583333,27
9,13,1.14,8.6445,7,5.431740822,19,19a105e3,523.907,validatedCorrect,6_easy_pruned,0.5,4.830464256,13.62671429,56
1,2,19.5,2.585,2,48.14285714,2,1fdbc072,71.96,solvedCorrect,6_easy_pruned,19.5,19.5,4.017,5
5,13,0.5,4.595583333,6,8.0625,13,2dca846d,153.646,wrong,6_easy_pruned,0.3125,0.451923077,7.173333333,37
1,1,19.5,5.734,3,45.82222222,3,2dfbc35a,175.86,solvedCorrect,6_easy_pruned,19.5,19.5,25.924,7
2,2,0.3125,14.8655,2,9.256840278,5,33b693e2,125.063,wrong,6_easy_pruned,0.3125,-19.725,27.5165,28
4,6,19.5,7.6556,7,17.68824977,7,33ebe68d,210.288,validatedCorrect,6_easy_pruned,1.5,14.22610625,16.4456,21
4,6,0.375,37.803,0,-2.789285714,7,48c70a00,565.51,wrong,6_easy_pruned,0.125,0.357142857,85.243,29
5,6,0.3125,24.13266667,0,-6.802966102,8,4dc50d03,571.732,wrong,6_easy_pruned,-0.1875,0.328125,46.7605,49
3,5,0.34375,17.375,0,-7.735576923,6,55a709fd,479.943,wrong,6_easy_pruned,-0.1875,0.322916667,22.3524,21
2,4,0.3125,7.252333333,6,28.63917824,4,58e72ee8,224.201,validatedCorrect,6_easy_pruned,0.5,0.359375,26.512,20
9,23,1.486371882,8.837095238,14,8.198432874,26,67abc3ab,692.353,validatedCorrect,6_easy_pruned,1.332743764,10.92204605,15.03880952,96
6,0,0.3125,0,4,5.550513699,21,67abf219,360.937,wrong,6_easy_pruned,0.3125,-4.485119048,16.4615,37
5,7,0.375,4.8395,2,-4.733761261,7,6cbbcdf7,205.771,solvedCorrect,6_easy_pruned,0,0.366071429,14.3175,30
6,9,0.375,13.739,4,7.666937322,10,6fc70a09,395.433,validatedCorrect,6_easy_pruned,0.25,0.35625,19.57475,30
4,5,0.3125,7.2934,0,-6.58705314,8,7acbc3e2,197.75,validatedCorrect,6_easy_pruned,0.25,0.3203125,21.9338,17
5,6,0.375,4.004,4,20.28604406,7,7cc119e0,197.903,validatedCorrect,6_easy_pruned,0.375,0.339285714,8.2444,22
2,4,0.40625,5.707666667,4,28.69791667,4,7db4f1d2,166.902,validatedCorrect,6_easy_pruned,0.5,0.40625,8.062,16
2,2,10,17.516,7,52.375,4,8ab71c6b,209.281,validatedCorrect,6_easy_pruned,100,10,21.403,11
3,6,11,3.096,3,25.24444444,8,94abbfb2,177.742,validatedCorrect,6_easy_pruned,11,14.1875,8.58,14
5,1,0.25,9.7155,2,-9.330078125,11,96afd320,298.656,validatedCorrect,6_easy_pruned,0.125,-17.96022727,23.341,18
1,2,19.5,13.209,5,73.8,2,9db10b00,374.889,validatedCorrect,6_easy_pruned,100,19.5,14.671,8
3,0,0.3125,0,0,0.145833333,7,adfac866,215.976,wrong,6_easy_pruned,0.25,0.276785714,2.807,5
1,2,19.5,10.043,4,54.625,2,b7e510d3,119.747,validatedCorrect,6_easy_pruned,59.75,19.5,11.608,6
1,2,19.5,15.575,3,70.88888889,2,c0cbeef2,299.314,validatedCorrect,6_easy_pruned,100,19.5,18.154,7
3,4,0.4375,40.00825,2,6.781877894,6,c8afed22,625.451,solvedCorrect,6_easy_pruned,0.3125,0.427083333,53.4845,41
3,0,1.333333333,26.241,0,-5.091634027,5,d2d73ea5,218.147,wrong,6_easy_pruned,1.332743764,1.567215419,43.815,19
3,3,0.3125,5.653333333,0,10.56188309,5,dcfbe5af,245.981,validatedCorrect,6_easy_pruned,0.3125,0.3125,33.85833333,12
2,2,0.375,7.6675,2,7.494791667,4,ddb7456a,162.824,validatedCorrect,6_easy_pruned,0.375,0.359375,32.3085,9
5,10,0.3125,12.44422222,4,7.216517857,11,dfa705b9,551.324,validatedCorrect,6_easy_pruned,0.28125,0.278409091,31.93266667,46
5,7,15.25,14.612,10,23.446534,12,e1b100ae,300.903,validatedCorrect,6_easy_pruned,1.333333333,-5.689722222,23.29875,44
7,6,0.375,9.553714286,4,-4.936458333,16,edbbcb60,340.757,wrong,6_easy_pruned,0.15625,0.30078125,14.508,39
5,1,6.32,0,0,8.2225,8,edbbea2c,186.257,validatedCorrect,6_easy_pruned,6.32,8.2225,6.583333333,4
3,1,0.25,0,0,-6.604166667,4,16ead0a0,66.775,wrong,10_easy_full,0.25,0.25,10.8315,13
1,0,13.22222222,202.251,11,9.363734583,1,1de74153,261.461,wrong,10_easy_full,0,13.22222222,203.297,71
3,2,17.32553855,6.643,3,4.537774471,5,20a4fec4,227.855,solvedCorrect,10_easy_full,17.32553855,30.89065873,32.051,7
12,22,0.375,10.0271,2,-1.558333333,28,23b6924e,582.69,wrong,10_easy_full,0.25,0.372767857,12.75285,92
9,13,3.865712609,14.69253846,0,1.592520215,20,26e680e4,521.497,wrong,10_easy_full,0.4375,6.710986862,20.93646154,58
2,6,15.27388039,15.215,0,1.975301484,6,31b4fc9e,456.54,validatedCorrect,10_easy_full,0,15.27388039,52.7764,27
4,4,0.359010771,25.28225,5,4.413257397,6,37bffc4e,588.877,validatedCorrect,10_easy_full,1.540513038,5.894849774,51.38025,29
3,4,13.22222222,15.51066667,2,13.55940493,4,3ac5170c,232.959,validatedCorrect,10_easy_full,0.375,14.2480513,21.08666667,22
3,0,0.990079365,0,0,9.364784576,5,3dfad0f2,140.214,wrong,10_easy_full,13.22222222,-11.96306803,10.649,8
13,20,2.835796468,12.37652632,2,1.468646804,25,55c68fc5,568.543,wrong,10_easy_full,0,4.329796791,18.61684211,85
6,7,3.644249789,29.401,2,-1.454575675,8,56e6f5d2,599.712,wrong,10_easy_full,0,6.479532543,50.57871429,30
8,8,0.4375,10.89233333,0,0.177325581,13,58d72aaf,358.624,wrong,10_easy_full,0.25,0.427884615,19.15788889,33
2,3,12.66666667,53.72666667,3,-11.52508947,4,5cd6bb63,475.524,wrong,10_easy_full,0,12.66666667,63.64233333,45
3,0,0.94744898,6.624,1,11.37387155,5,67f69d24,311.393,wrong,10_easy_full,0.8125,5.156275504,35.0195,11
8,14,0.125,18.22571429,0,-2.313936782,15,6ac7311a,549.496,wrong,10_easy_full,-0.0625,0.233333333,22.03471429,71
8,9,3.385789843,11.53744444,5,-4.218969791,10,6cc4f8b6,328.086,wrong,10_easy_full,0.0625,5.053278331,20.20122222,44
4,8,12.11111111,16.78057143,0,-9.16101985,8,6cd50fc7,389.863,validatedCorrect,10_easy_full,0,9.200412288,21.64142857,41
2,1,14.71832483,22.271,0,8.864143991,2,6dfbeafe,106.611,wrong,10_easy_full,0.4375,14.71832483,23.887,12
11,13,0.1875,13.74781818,0,-15.91122159,15,70bffd4d,596.696,wrong,10_easy_full,-0.125,0.2375,22.35663636,71
10,15,0.3125,16.33371429,2,-0.995923913,15,72caeffe,563.497,wrong,10_easy_full,0.15625,0.3375,27.29007143,77
8,5,0.4375,2.507,0,0.150297619,17,75bbec9c,215.102,wrong,10_easy_full,0.125,0.371323529,17.107,24
3,1,0.777777778,0,0,22.8,3,76c104da,142.497,wrong,10_easy_full,13.22222222,-28.66666667,12.181,3
12,43,0.25,6.07927907,1,-12.60251168,49,89cbc391,599.418,wrong,10_easy_full,-0.125,0.232142857,9.168627907,171
11,8,1.982984207,0.979714286,2,-15.36273152,32,92a70054,494.758,wrong,10_easy_full,0,7.191661925,9.257857143,48
4,9,13.22222222,17.00275,2,9.286400856,9,9ae751bc,441.001,validatedCorrect,10_easy_full,0.375,13.1843191,23.94,36
2,0,0.1875,76.375,1,15.46153846,3,a2d68973,179.483,wrong,10_easy_full,0.3125,0.270833333,113.029,12
7,9,0.390260771,20.127,5,-9.589930143,10,abdacc98,469.241,wrong,10_easy_full,0,3.177432345,31.63011111,70
6,16,13.22222222,8.32,0,2.687178726,20,acc6e9d4,603.473,validatedCorrect,10_easy_full,0.4375,10.26227636,18.3786,73
3,2,17.32553855,0,0,-30.88461698,3,aefbe715,403.157,solvedCorrect,10_easy_full,-0.638463719,15.58739607,90.149,37
6,9,0.3125,17.47527273,3,-16.80045181,16,b4a4f22a,582.366,wrong,10_easy_full,-0.0625,6.5625,23.18618182,67
9,9,0.28125,4.031333333,0,0.158203125,12,b8a4fbaa,299.103,wrong,10_easy_full,0.25,0.234375,10.58333333,23
4,4,0.125,4.10825,0,-9.476190476,7,b9bbef4c,198.454,wrong,10_easy_full,0.125,0.178571429,12.619,15
7,4,12.11111111,14.12466667,2,9.288776692,18,c0dfd341,430.526,validatedCorrect,10_easy_full,0.375,8.002139392,24.47466667,45
5,8,13.22222222,11.97528571,2,11.57211091,8,c6aad6d0,253.324,validatedCorrect,10_easy_full,0.25,13.02856363,22.53985714,44
3,1,13.22222222,7.5435,2,13.31153549,9,c8c4f85a,328.208,validatedCorrect,10_easy_full,0.5625,-2.357253088,8.139,21
9,14,0.4375,13.95192308,0,3.250651042,16,cccfd3ac,366.307,wrong,10_easy_full,0.3125,0.4609375,18.35961538,82
5,9,13.22222222,7.709875,0,1.923553404,9,cff10c9a,469.659,validatedCorrect,10_easy_full,0.40625,9.058844681,20.755875,31
11,17,0.1875,13.4724375,0,-8.538306452,21,d0e6841e,529.285,validatedCorrect,10_easy_full,0.0625,0.238095238,23.5243125,76
10,11,0.34375,16.28172727,2,1.469190141,12,d4cbca4e,599.241,wrong,10_easy_full,0,0.369791667,31.03109091,60
4,4,13.22222222,21.5855,3,1.459305311,5,d6c10e9a,533.302,wrong,10_easy_full,0.125,9.189909672,72.01625,48
6,6,0.3125,22.5922,0,-1.993556701,11,dacfd3d4,395.967,wrong,10_easy_full,-0.0625,0.323863636,31.7888,74
3,1,13.22222222,46.105,3,33.10952066,7,daf74d3f,250.532,validatedCorrect,10_easy_full,13.22222222,-4.413811954,71.086,12
1,1,13.22222222,13.273,2,17.28060185,1,e6abcdb2,92.175,validatedCorrect,10_easy_full,0.25,13.22222222,18.053,12
4,4,12.11111111,22.94066667,0,-0.971670772,7,f1fbe0de,241.113,wrong,10_easy_full,0,9.326691771,37.21133333,21
7,9,12.11111111,6.7088,1,8.867255978,16,f5dac888,385.951,wrong,10_easy_full,0.375,8.859507303,21.608,58
6,1,0.375,0,0,0.029947917,12,fcf4f6d3,379.692,wrong,10_easy_full,0.125,0.333333333,10.2305,26
9,6,0.3125,7.502857143,0,0.134191176,11,fedbec09,240.07,solvedCorrect,10_easy_full,0.125,0.335227273,18.15914286,26
5,4,0.5,8.1015,0,-14.92537313,7,2fd101b0,218.377,wrong,10_easy_pruned,-0.3125,0.392857143,26.02425,61
2,2,0.28125,2.048,0,0.048611111,2,39afd1eb,99.214,validatedCorrect,10_easy_pruned,0.25,0.28125,13.824,5
12,16,0.375,7.847230769,5,0.100150602,21,3ab7160d,555.601,validatedCorrect,10_easy_pruned,0.0625,0.37797619,18.51446154,62
9,9,0.25,11.801,0,-7.041234352,12,43dbc360,441.513,validatedCorrect,10_easy_pruned,0.0625,-8.098958333,30.76428571,31
4,5,0.5,16.71075,2,11.4099602,5,46c12352,454.768,validatedCorrect,10_easy_pruned,0.375,0.4625,26.2175,18
5,0,0.25,0,3,-8.311197917,13,47dbc824,536.711,wrong,10_easy_pruned,0,-7.399038462,3.391,25
7,11,0.5,7.578272727,7,10.04464286,16,4ecfea32,552.067,wrong,10_easy_pruned,0.3125,0.44140625,22.637,64
2,1,0.3125,12.424,1,-17.18819657,2,5aebf3c2,190.526,wrong,10_easy_pruned,-0.219509637,0.3125,26.037,19
9,2,0.25,19.9516,0,-9.666330645,17,76bfdf0b,537.46,wrong,10_easy_pruned,-0.125,-5.665441176,30.9216,40
11,16,0.46875,6.098928571,2,4.396701389,18,89cbfdf9,356.401,validatedCorrect,10_easy_pruned,0.375,0.420138889,14.401,55
7,11,0.1875,13.0752,1,-8.736842105,14,8defd34b,599.523,wrong,10_easy_pruned,-0.0625,0.245535714,33.8408,45
2,3,0.25,7.411,2,18.57037037,3,92f69945,172.905,validatedCorrect,10_easy_pruned,0.5,0.333333333,26.4835,12
1,0,13.22222222,1.035,1,42.64444444,1,a2c12212,49.202,wrong,10_easy_pruned,13.22222222,13.22222222,2.7,4
3,3,3.376310463,6.472333333,3,26.75746567,5,a7bfd4fc,166.666,wrong,10_easy_pruned,8.299266342,5.345492814,24.13233333,15
5,1,5.846359102,10.859,4,-0.795539293,9,b9e10f8b,257.194,validatedCorrect,10_easy_pruned,0,9.426192309,32.345,22
21,25,0.3125,7.716708333,2,-1.781547619,29,c3dfd812,565.171,validatedCorrect,10_easy_pruned,0.125,0.308189655,14.14441667,80
3,4,0.5,1.969333333,0,0.06827381,4,c7c6f18d,184.515,validatedCorrect,10_easy_pruned,0.375,0.484375,3.319333333,10
9,13,0.3125,7.44975,6,15.97807018,16,cdc50047,427.938,validatedCorrect,10_easy_pruned,0.375,0.35546875,10.93391667,44
5,4,0.375,3.158,2,12.47251441,6,ceafe698,248.849,validatedCorrect,10_easy_pruned,0.25,0.3125,19.941,16
20,27,0.375,5.159333333,0,-4.963235294,31,d5aff345,576.461,wrong,10_easy_pruned,-0.0625,0.35483871,15.73555556,92
5,5,2.398023655,9.7638,1,-31.96903833,6,e2bbe5e1,135.477,wrong,10_easy_pruned,0,5.417983821,20.3978,28
7,7,0.3125,6.095666667,2,7.113543475,9,eec719ce,389.017,validatedCorrect,10_easy_pruned,0.3125,0.361111111,25.70283333,22
1,4,29.5,6.071666667,10,75.76527778,4,f8efd664,145.466,validatedCorrect,10_easy_pruned,100,29.5,7.552333333,16
4,7,0.25,12.46333333,8,34.19271879,7,fdc4f07b,321.403,validatedCorrect,10_easy_pruned,0.5625,0.3125,26.82333333,28
3,3,7.196343504,8.729,2,5.605727448,12,18c75602,333.24,validatedCorrect,10_medium_full,0.4375,9.807452422,12.1375,32
6,5,12.88694773,0.243,0,1.921464306,9,33bbca9a,180.128,validatedCorrect,10_medium_full,0.4375,10.63654399,7.54225,22
8,6,1.552397959,17.7176,0,2.005734103,9,38cbc1f6,281.808,wrong,10_medium_full,0,3.992124482,23.7082,49
1,0,0.4375,8.647,1,15.47115385,1,39b67ab6,143.194,wrong,10_medium_full,0.375,0.4375,14.819,11
5,6,4.189160998,10.418,3,4.29548281,14,48ec02bc,390.555,solvedCorrect,10_medium_full,0.3125,5.039565539,19.19483333,54
4,11,18.81487716,24.8912,4,3.995169849,11,4cb73467,443.607,solvedCorrect,10_medium_full,0,14.24477482,29.84,67
7,10,4.189160998,5.7427,0,-7.990406391,13,4cffe209,150.443,wrong,10_medium_full,0,5.747567612,8.3731,43
8,8,4.189160998,14.83475,3,10.42395746,10,4de4f27d,336.056,wrong,10_medium_full,0.25,8.309059373,27.507625,45
7,18,7.196343504,15.29564706,0,-0.620016412,19,54d4fd9d,601.602,solvedCorrect,10_medium_full,0.25,9.926888265,21.97370588,94
3,3,3.564962666,22.9565,2,2.988271465,3,54f6b927,207.659,wrong,10_medium_full,0.3125,8.188688105,28.381,25
2,4,0.3125,6.487333333,6,21.04215116,4,76abf978,265.368,validatedCorrect,10_medium_full,0.3125,0.3125,13.14533333,39
3,4,11.69788099,18.177,2,10.11751944,4,81a10227,259.869,solvedCorrect,10_medium_full,0.375,11.09921591,30.93966667,27
3,1,7.196343504,8.704,6,12.38996914,7,85e50169,394.259,validatedCorrect,10_medium_full,0.3125,20.87064456,10.75,24
2,0,7.196343504,20.945,0,9.140448472,3,89fbc220,67.723,wrong,10_medium_full,0.15625,-24.66292645,24.996,9
1,2,7.196343504,43.048,4,19.86122501,2,93c70cc1,335.274,validatedCorrect,10_medium_full,0.40625,7.196343504,44.98,18
8,7,3.319828959,11.96042857,2,0.137224493,10,a0a4f4ea,266.525,wrong,10_medium_full,0.401927438,5.814153571,19.68371429,30
2,1,11.18991991,9.612,3,30.66491312,2,a5e116c5,80.882,wrong,10_medium_full,59.40743858,11.18991991,36.375,9
9,14,7.196343504,13.61,19,9.546698392,18,a7b511d6,580.816,wrong,10_medium_full,1.457301587,19.1011512,17.707,98
4,2,4.580884823,8.037,1,10.12215533,7,b0d5043d,191.525,wrong,10_medium_full,0.375,7.293262126,10.1875,33
2,2,13.00561033,17.577,0,1.777693842,2,b3dbd892,143.328,solvedCorrect,10_medium_full,0.375,13.00561033,18.655,10
2,2,10.42144461,28.182,2,13.88961493,2,b9bbc96c,185.674,solvedCorrect,10_medium_full,0.3125,10.42144461,31.3545,16
2,0,3.564962666,19.028,1,14.00111394,5,bfabcc7d,145.292,wrong,10_medium_full,0.3125,3.375602316,41.208,10
6,1,6.183123583,11.12,2,1.511985963,21,c6c100be,527.02,validatedCorrect,10_medium_full,0,3.236306522,14.3065,74
4,3,7.096543829,20.605,0,2.03715518,4,e0a10efa,150.483,solvedCorrect,10_medium_full,0.6875,9.39721241,36.2645,8
8,9,4.580884823,7.815222222,3,-2.309893609,11,e3a4effd,267.22,wrong,10_medium_full,0.1875,7.384655432,18.21766667,43
5,8,7.196343504,19.252,4,13.40806265,8,f8e11654,430.02,validatedCorrect,10_medium_full,0.3125,10.12639725,25.46,42
3,3,0.3125,8.838,2,25.19140625,3,19b680e2,203.225,validatedCorrect,10_medium_pruned,0.375,0.270833333,14.8275,13
15,14,4.20393305,8.683153846,8,-16.57480736,36,29e72a67,567.541,wrong,10_medium_pruned,0,7.725329369,15.05123077,115
6,14,0.375,12.54525,10,17.61639929,14,33a74451,499.696,validatedCorrect,10_medium_pruned,0.375,0.415178571,17.612,64
2,1,0.375,2.586,2,13.75284091,3,43c516b5,113.185,validatedCorrect,10_medium_pruned,0,0.270833333,6.301,13
1,0,40.21448694,3.577,1,31.61962774,3,43cad2c3,24.329,wrong,10_medium_pruned,2.073837868,27.50093725,8.01,6
2,0,0.375,17.215,6,23.94642857,3,4fba815c,110.151,wrong,10_medium_pruned,0.4375,33.5625,22.845,14
4,1,0.5625,5.944,2,3.427055706,7,5efbf191,151.334,validatedCorrect,10_medium_pruned,0.3125,16.2992137,13.261,15
3,1,0.3125,0,4,22.84943182,5,6db76212,232.394,validatedCorrect,10_medium_pruned,0.3125,0.2875,2.717,13
2,1,0.34375,15.774,1,20.18125,2,71ebc315,63.289,wrong,10_medium_pruned,0.34375,0.34375,16.618,9
8,10,0.4375,6.58225,2,-2.574732014,10,76f6a1e9,313.985,validatedCorrect,10_medium_pruned,0.125,0.40625,21.182625,52
4,5,0.4375,22.2562,4,3.998875496,7,93ebead7,410.195,validatedCorrect,10_medium_pruned,0,0.464285714,30.1358,40
5,4,0.375,2.531,0,-13.0125,5,94a4f5d4,112.219,validatedCorrect,10_medium_pruned,0.375,0.375,4.344333333,11
2,3,0.375,8.1805,2,21.57589286,3,95e69707,118.738,validatedCorrect,10_medium_pruned,0.34375,0.354166667,12.991,11
5,10,0.40625,17.43966667,6,19.32288166,10,9da51cdd,311.772,validatedCorrect,10_medium_pruned,0.4375,0.40625,20.16966667,50
8,3,0.3125,2.588375,5,9.294658683,30,9dd11e8e,584.185,wrong,10_medium_pruned,0.3125,4.466898148,6.42825,49
1,2,0.375,7.622,0,18.47159091,2,a9cbcabb,75.564,validatedCorrect,10_medium_pruned,0.375,0.375,10.083,9
3,3,0.375,3.3615,2,25.23958333,4,abd12ee2,186.299,validatedCorrect,10_medium_pruned,0.40625,0.390625,8.48,9
6,8,0.375,17.6225,4,11.91773283,10,b0c6f3a8,451.68,solvedCorrect,10_medium_pruned,0.375,0.35625,29.691625,47
3,1,14.40284014,10.828,3,49.1023561,5,bdd7483e,532.439,validatedCorrect,10_medium_pruned,27.30866354,18.2047122,14.0655,7
4,5,0.34375,9.7895,2,33.55208333,6,cefc077d,198.167,validatedCorrect,10_medium_pruned,0.53125,0.302083333,12.77775,19
7,1,9.185574441,9.595,5,6.689179594,16,d0f687f1,600.417,wrong,10_medium_pruned,0,2.226359419,13.753,38
3,0,0.4375,10.273,1,10.50280981,7,daa11f50,260.674,wrong,10_medium_pruned,0.3125,-14.01785714,25.058,16
3,1,0.375,0,8,19.9038376,8,e9b10766,319.859,validatedCorrect,10_medium_pruned,0.375,25.2421875,1.459,15
12,19,0.3125,5.381578947,0,5.399557776,34,ecefd3a0,557.659,wrong,10_medium_pruned,0,0.303308824,15.39268421,87
3,4,0.34375,7.267333333,4,25.99963546,4,eefbf52d,196.111,validatedCorrect,10_medium_pruned,0.375,0.296875,17.31766667,19
