,board_name,path,move_number_in_path,count,participants_prob
2239,10_hard_pruned,"[[6, 3, 1]]",1,15,0.0625
2240,10_hard_pruned,"[[7, 1, 1], [8, 1, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 4, 2], [4, 3, 1]]",7,1,0.016393442623
2241,10_hard_pruned,"[[7, 1, 1], [8, 1, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1], [4, 4, 2]]",6,1,0.010752688172
2242,10_hard_pruned,"[[7, 1, 1], [8, 1, 2], [2, 3, 1], [2, 7, 2], [5, 3, 1]]",5,1,0.00746268656716
2243,10_hard_pruned,"[[7, 1, 1], [8, 1, 2], [2, 3, 1], [2, 7, 2]]",4,1,0.00584795321637
2244,10_hard_pruned,"[[7, 1, 1], [8, 1, 2], [2, 3, 1]]",3,1,0.00480769230769
2245,10_hard_pruned,"[[7, 1, 1], [8, 1, 2]]",2,1,0.00452488687783
2246,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [7, 4, 1]]",3,1,0.00480769230769
2247,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [8, 8, 1], [7, 4, 2], [2, 3, 1]]",7,1,0.016393442623
2248,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [8, 8, 1], [7, 4, 2]]",6,1,0.010752688172
2249,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2], [8, 8, 1]]",5,1,0.00746268656716
2250,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [8, 3, 1], [8, 7, 2]]",4,1,0.00584795321637
2251,10_hard_pruned,"[[7, 1, 1], [8, 4, 2], [8, 3, 1]]",3,1,0.00480769230769
2252,10_hard_pruned,"[[7, 1, 1], [8, 4, 2]]",2,1,0.00452488687783
2253,10_hard_pruned,"[[7, 1, 1]]",1,2,0.00833333333333
2254,10_hard_pruned,"[[7, 3, 1], [3, 0, 2], [8, 3, 1], [8, 4, 2], [5, 0, 1], [6, 1, 2]]",6,1,0.010752688172
2255,10_hard_pruned,"[[7, 3, 1], [3, 0, 2], [8, 3, 1], [8, 4, 2], [5, 0, 1]]",5,1,0.00746268656716
2256,10_hard_pruned,"[[7, 3, 1], [3, 0, 2], [8, 3, 1], [8, 4, 2]]",4,1,0.00584795321637
2257,10_hard_pruned,"[[7, 3, 1], [3, 0, 2], [8, 3, 1]]",3,1,0.00480769230769
2258,10_hard_pruned,"[[7, 3, 1], [3, 0, 2]]",2,1,0.00452488687783
2259,10_hard_pruned,"[[7, 3, 1], [4, 0, 2], [7, 1, 1], [7, 4, 2], [7, 0, 1]]",5,1,0.00746268656716
2260,10_hard_pruned,"[[7, 3, 1], [4, 0, 2], [7, 1, 1], [7, 4, 2]]",4,1,0.00584795321637
2261,10_hard_pruned,"[[7, 3, 1], [4, 0, 2], [7, 1, 1]]",3,1,0.00480769230769
2262,10_hard_pruned,"[[7, 3, 1], [4, 0, 2]]",2,1,0.00452488687783
2263,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [7, 4, 1], [7, 1, 2], [8, 3, 1], [8, 4, 2], [4, 0, 1]]",7,1,0.016393442623
2264,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [7, 4, 1], [7, 1, 2], [8, 3, 1], [8, 4, 2]]",6,1,0.010752688172
2265,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [7, 4, 1], [7, 1, 2], [8, 3, 1]]",5,1,0.00746268656716
2266,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [7, 4, 1], [7, 1, 2]]",4,1,0.00584795321637
2267,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [7, 4, 1]]",3,1,0.00480769230769
2268,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [8, 4, 1], [7, 4, 2]]",4,1,0.00584795321637
2269,10_hard_pruned,"[[7, 3, 1], [4, 4, 2], [8, 4, 1]]",3,1,0.00480769230769
2270,10_hard_pruned,"[[7, 3, 1], [4, 4, 2]]",2,2,0.00904977375566
2271,10_hard_pruned,"[[7, 3, 1], [7, 4, 2]]",2,1,0.00452488687783
2272,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [4, 0, 1], [4, 3, 2]]",4,1,0.00584795321637
2273,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [4, 0, 1]]",3,2,0.00961538461538
2274,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [7, 4, 1], [7, 1, 2], [7, 5, 1]]",5,1,0.00746268656716
2275,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [7, 4, 1], [7, 1, 2]]",4,1,0.00584795321637
2276,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [7, 4, 1]]",3,1,0.00480769230769
2277,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 5, 1]]",11,1,0.5
2278,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",10,1,0.25
2279,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1]]",9,1,0.111111111111
2280,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2]]",8,1,0.0714285714286
2281,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2], [2, 3, 1]]",7,1,0.016393442623
2282,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1], [6, 1, 2]]",6,1,0.010752688172
2283,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2], [4, 4, 1]]",5,1,0.00746268656716
2284,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1], [7, 4, 2]]",4,1,0.00584795321637
2285,10_hard_pruned,"[[7, 3, 1], [8, 4, 2], [8, 3, 1]]",3,1,0.00480769230769
2286,10_hard_pruned,"[[7, 3, 1], [8, 4, 2]]",2,4,0.0180995475113
2287,10_hard_pruned,"[[7, 3, 1]]",1,11,0.0458333333333
2288,10_hard_pruned,"[[7, 4, 1], [3, 0, 2], [6, 3, 1], [7, 3, 2]]",4,1,0.00584795321637
2289,10_hard_pruned,"[[7, 4, 1], [3, 0, 2], [6, 3, 1]]",3,1,0.00480769230769
2290,10_hard_pruned,"[[7, 4, 1], [3, 0, 2]]",2,1,0.00452488687783
2291,10_hard_pruned,"[[7, 4, 1], [6, 3, 2], [7, 3, 1], [7, 1, 2], [7, 5, 1], [7, 6, 2]]",6,1,0.010752688172
2292,10_hard_pruned,"[[7, 4, 1], [6, 3, 2], [7, 3, 1], [7, 1, 2], [7, 5, 1]]",5,2,0.0149253731343
2293,10_hard_pruned,"[[7, 4, 1], [6, 3, 2], [7, 3, 1], [7, 1, 2]]",4,2,0.0116959064327
2294,10_hard_pruned,"[[7, 4, 1], [6, 3, 2], [7, 3, 1]]",3,3,0.0144230769231
2295,10_hard_pruned,"[[7, 4, 1], [6, 3, 2]]",2,3,0.0135746606335
2296,10_hard_pruned,"[[7, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2], [6, 5, 1]]",5,1,0.00746268656716
2297,10_hard_pruned,"[[7, 4, 1], [8, 4, 2], [8, 3, 1], [4, 3, 2]]",4,1,0.00584795321637
2298,10_hard_pruned,"[[7, 4, 1], [8, 4, 2], [8, 3, 1]]",3,1,0.00480769230769
2299,10_hard_pruned,"[[7, 4, 1], [8, 4, 2]]",2,1,0.00452488687783
2300,10_hard_pruned,"[[7, 4, 1]]",1,7,0.0291666666667
2301,10_hard_pruned,"[[8, 3, 1], [1, 0, 2], [4, 3, 1], [8, 4, 2], [7, 3, 1], [7, 4, 2], [4, 4, 1]]",7,1,0.016393442623
2302,10_hard_pruned,"[[8, 3, 1], [1, 0, 2], [4, 3, 1], [8, 4, 2], [7, 3, 1], [7, 4, 2]]",6,1,0.010752688172
2303,10_hard_pruned,"[[8, 3, 1], [1, 0, 2], [4, 3, 1], [8, 4, 2], [7, 3, 1]]",5,1,0.00746268656716
2304,10_hard_pruned,"[[8, 3, 1], [1, 0, 2], [4, 3, 1], [8, 4, 2]]",4,1,0.00584795321637
2305,10_hard_pruned,"[[8, 3, 1], [1, 0, 2], [4, 3, 1]]",3,2,0.00961538461538
2306,10_hard_pruned,"[[8, 3, 1], [1, 0, 2]]",2,2,0.00904977375566
2307,10_hard_pruned,"[[8, 3, 1], [6, 1, 2], [7, 3, 1], [4, 0, 2], [6, 3, 1], [3, 0, 2]]",6,1,0.010752688172
2308,10_hard_pruned,"[[8, 3, 1], [6, 1, 2], [7, 3, 1], [4, 0, 2], [6, 3, 1]]",5,1,0.00746268656716
2309,10_hard_pruned,"[[8, 3, 1], [6, 1, 2], [7, 3, 1], [4, 0, 2]]",4,1,0.00584795321637
2310,10_hard_pruned,"[[8, 3, 1], [6, 1, 2], [7, 3, 1]]",3,1,0.00480769230769
2311,10_hard_pruned,"[[8, 3, 1], [6, 1, 2]]",2,3,0.0135746606335
2312,10_hard_pruned,"[[8, 3, 1], [7, 1, 2]]",2,1,0.00452488687783
2313,10_hard_pruned,"[[8, 3, 1], [8, 4, 2], [0, 2, 1], [8, 7, 2]]",4,1,0.00584795321637
2314,10_hard_pruned,"[[8, 3, 1], [8, 4, 2], [0, 2, 1]]",3,1,0.00480769230769
2315,10_hard_pruned,"[[8, 3, 1], [8, 4, 2], [6, 1, 1]]",3,1,0.00480769230769
2316,10_hard_pruned,"[[8, 3, 1], [8, 4, 2]]",2,1,0.00452488687783
2317,10_hard_pruned,"[[8, 3, 1]]",1,8,0.0333333333333
2318,10_hard_pruned,"[[8, 4, 1], [1, 0, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 7, 2], [3, 0, 1]]",7,1,0.016393442623
2319,10_hard_pruned,"[[8, 4, 1], [1, 0, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1], [8, 7, 2]]",6,1,0.010752688172
2320,10_hard_pruned,"[[8, 4, 1], [1, 0, 2], [4, 3, 1], [4, 4, 2], [7, 4, 1]]",5,1,0.00746268656716
2321,10_hard_pruned,"[[8, 4, 1], [1, 0, 2], [4, 3, 1], [4, 4, 2]]",4,1,0.00584795321637
2322,10_hard_pruned,"[[8, 4, 1], [1, 0, 2], [4, 3, 1]]",3,1,0.00480769230769
2323,10_hard_pruned,"[[8, 4, 1], [1, 0, 2]]",2,1,0.00452488687783
2324,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1], [7, 3, 2], [5, 5, 1], [2, 3, 2], [6, 3, 1]]",7,1,0.016393442623
2325,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1], [7, 3, 2], [5, 5, 1], [2, 3, 2]]",6,1,0.010752688172
2326,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1], [7, 3, 2], [5, 5, 1], [6, 3, 2]]",6,1,0.010752688172
2327,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1], [7, 3, 2], [5, 5, 1]]",5,2,0.0149253731343
2328,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1], [7, 3, 2]]",4,2,0.0116959064327
2329,10_hard_pruned,"[[8, 4, 1], [4, 4, 2], [7, 4, 1]]",3,2,0.00961538461538
2330,10_hard_pruned,"[[8, 4, 1], [4, 4, 2]]",2,3,0.0135746606335
2331,10_hard_pruned,"[[8, 4, 1], [7, 3, 2]]",2,2,0.00904977375566
2332,10_hard_pruned,"[[8, 4, 1]]",1,7,0.0291666666667
2333,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2], [3, 5, 1], [4, 6, 2]]",8,1,0.0714285714286
2334,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2], [3, 5, 1]]",7,1,0.016393442623
2335,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1], [6, 1, 2], [2, 3, 1], [2, 7, 2]]",6,1,0.010752688172
2336,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1], [6, 1, 2], [2, 3, 1]]",5,1,0.00746268656716
2337,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1], [6, 1, 2]]",4,1,0.00584795321637
2338,10_hard_pruned,"[[9, 3, 1], [9, 5, 2], [7, 1, 1]]",3,1,0.00480769230769
2339,10_hard_pruned,"[[9, 3, 1], [9, 5, 2]]",2,1,0.00452488687783
2340,10_hard_pruned,"[[9, 3, 1]]",1,1,0.00416666666667
2341,10_hard_pruned,"[[9, 5, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2], [7, 3, 1]]",7,1,0.016393442623
2342,10_hard_pruned,"[[9, 5, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1], [6, 1, 2]]",6,1,0.010752688172
2343,10_hard_pruned,"[[9, 5, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2], [8, 3, 1]]",5,1,0.00746268656716
2344,10_hard_pruned,"[[9, 5, 1], [4, 4, 2], [7, 4, 1], [8, 4, 2]]",4,1,0.00584795321637
2345,10_hard_pruned,"[[9, 5, 1], [4, 4, 2], [7, 4, 1]]",3,1,0.00480769230769
2346,10_hard_pruned,"[[9, 5, 1], [4, 4, 2]]",2,1,0.00452488687783
2347,10_hard_pruned,"[[9, 5, 1], [9, 6, 2], [9, 3, 1], [9, 2, 2], [7, 3, 1], [8, 4, 2], [4, 0, 1]]",7,1,0.016393442623
2348,10_hard_pruned,"[[9, 5, 1], [9, 6, 2], [9, 3, 1], [9, 2, 2], [7, 3, 1], [8, 4, 2]]",6,1,0.010752688172
2349,10_hard_pruned,"[[9, 5, 1], [9, 6, 2], [9, 3, 1], [9, 2, 2], [7, 3, 1]]",5,1,0.00746268656716
2350,10_hard_pruned,"[[9, 5, 1], [9, 6, 2], [9, 3, 1], [9, 2, 2]]",4,1,0.00584795321637
2351,10_hard_pruned,"[[9, 5, 1], [9, 6, 2], [9, 3, 1]]",3,1,0.00480769230769
2352,10_hard_pruned,"[[9, 5, 1], [9, 6, 2]]",2,1,0.00452488687783
2353,10_hard_pruned,"[[9, 5, 1]]",1,3,0.0125
2354,10_medium_full,"[[3, 0, 1], [3, 1, 2]]",2,1,0.00606060606061
2355,10_medium_full,"[[3, 0, 1], [4, 3, 2], [3, 1, 1], [3, 2, 2], [4, 1, 1], [5, 2, 2], [4, 2, 1]]",7,1,0.0147058823529
2356,10_medium_full,"[[3, 0, 1], [4, 3, 2], [3, 1, 1], [3, 2, 2], [4, 1, 1], [5, 2, 2]]",6,1,0.0103092783505
2357,10_medium_full,"[[3, 0, 1], [4, 3, 2], [3, 1, 1], [3, 2, 2], [4, 1, 1]]",5,1,0.00840336134454
2358,10_medium_full,"[[3, 0, 1], [4, 3, 2], [3, 1, 1], [3, 2, 2]]",4,1,0.00689655172414
2359,10_medium_full,"[[3, 0, 1], [4, 3, 2], [3, 1, 1]]",3,1,0.00662251655629
2360,10_medium_full,"[[3, 0, 1], [4, 3, 2]]",2,1,0.00606060606061
2361,10_medium_full,"[[3, 0, 1]]",1,2,0.0109289617486
2362,10_medium_full,"[[3, 1, 1], [4, 3, 2], [3, 2, 1], [4, 2, 2]]",4,1,0.00689655172414
2363,10_medium_full,"[[3, 1, 1], [4, 3, 2], [3, 2, 1]]",3,1,0.00662251655629
2364,10_medium_full,"[[3, 1, 1], [4, 3, 2], [4, 2, 1], [6, 7, 2], [3, 2, 1], [3, 5, 2], [3, 0, 1]]",7,1,0.0147058823529
2365,10_medium_full,"[[3, 1, 1], [4, 3, 2], [4, 2, 1], [6, 7, 2], [3, 2, 1], [3, 5, 2]]",6,1,0.0103092783505
2366,10_medium_full,"[[3, 1, 1], [4, 3, 2], [4, 2, 1], [6, 7, 2], [3, 2, 1]]",5,1,0.00840336134454
2367,10_medium_full,"[[3, 1, 1], [4, 3, 2], [4, 2, 1], [6, 7, 2]]",4,1,0.00689655172414
2368,10_medium_full,"[[3, 1, 1], [4, 3, 2], [4, 2, 1]]",3,1,0.00662251655629
2369,10_medium_full,"[[3, 1, 1], [4, 3, 2]]",2,2,0.0121212121212
2370,10_medium_full,"[[3, 1, 1]]",1,2,0.0109289617486
2371,10_medium_full,"[[3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2], [5, 2, 1], [4, 1, 2]]",6,1,0.0103092783505
2372,10_medium_full,"[[3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2], [5, 2, 1]]",5,1,0.00840336134454
2373,10_medium_full,"[[3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2]]",4,1,0.00689655172414
2374,10_medium_full,"[[3, 2, 1], [3, 1, 2], [3, 5, 1]]",3,2,0.0132450331126
2375,10_medium_full,"[[3, 2, 1], [3, 1, 2], [4, 2, 1], [5, 2, 2]]",4,1,0.00689655172414
2376,10_medium_full,"[[3, 2, 1], [3, 1, 2], [4, 2, 1]]",3,1,0.00662251655629
2377,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",9,1,0.05
2378,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [4, 2, 1], [6, 2, 2]]",8,1,0.030303030303
2379,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [4, 2, 1]]",7,1,0.0147058823529
2380,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2]]",6,1,0.0103092783505
2381,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1]]",5,1,0.00840336134454
2382,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",7,1,0.0147058823529
2383,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2]]",6,1,0.0103092783505
2384,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1]]",5,1,0.00840336134454
2385,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1], [4, 1, 2]]",4,2,0.0137931034483
2386,10_medium_full,"[[3, 2, 1], [3, 1, 2], [5, 2, 1]]",3,2,0.0132450331126
2387,10_medium_full,"[[3, 2, 1], [3, 1, 2]]",2,4,0.0242424242424
2388,10_medium_full,"[[3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2], [5, 2, 1], [4, 1, 2]]",6,1,0.0103092783505
2389,10_medium_full,"[[3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2], [5, 2, 1]]",5,1,0.00840336134454
2390,10_medium_full,"[[3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2]]",4,1,0.00689655172414
2391,10_medium_full,"[[3, 2, 1], [3, 5, 2], [3, 1, 1]]",3,1,0.00662251655629
2392,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2], [3, 1, 1], [3, 0, 2]]",8,1,0.030303030303
2393,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2], [3, 1, 1]]",7,1,0.0147058823529
2394,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2]]",6,1,0.0103092783505
2395,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1]]",5,1,0.00840336134454
2396,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1], [5, 2, 2]]",4,1,0.00689655172414
2397,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 2, 1]]",3,1,0.00662251655629
2398,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 3, 1], [5, 3, 2], [5, 4, 1], [2, 1, 2]]",6,1,0.0103092783505
2399,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 3, 1], [5, 3, 2], [5, 4, 1]]",5,1,0.00840336134454
2400,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 3, 1], [5, 3, 2]]",4,1,0.00689655172414
2401,10_medium_full,"[[3, 2, 1], [3, 5, 2], [4, 3, 1]]",3,1,0.00662251655629
2402,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1], [3, 0, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",9,1,0.05
2403,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1], [3, 0, 2], [4, 2, 1], [6, 2, 2]]",8,1,0.030303030303
2404,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1], [3, 0, 2], [4, 2, 1]]",7,1,0.0147058823529
2405,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1], [3, 0, 2]]",6,2,0.020618556701
2406,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1]]",5,2,0.0168067226891
2407,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",7,1,0.0147058823529
2408,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2]]",6,1,0.0103092783505
2409,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",7,1,0.0147058823529
2410,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2]]",6,1,0.0103092783505
2411,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2], [4, 2, 1]]",5,3,0.0252100840336
2412,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2]]",4,5,0.0344827586207
2413,10_medium_full,"[[3, 2, 1], [3, 5, 2], [5, 2, 1]]",3,6,0.0397350993377
2414,10_medium_full,"[[3, 2, 1], [3, 5, 2]]",2,9,0.0545454545455
2415,10_medium_full,"[[3, 2, 1], [4, 2, 2], [4, 3, 1], [5, 3, 2]]",4,1,0.00689655172414
2416,10_medium_full,"[[3, 2, 1], [4, 2, 2], [4, 3, 1]]",3,1,0.00662251655629
2417,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2], [4, 3, 1], [2, 3, 2], [3, 1, 1], [3, 5, 2], [3, 0, 1]]",9,1,0.05
2418,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2], [4, 3, 1], [2, 3, 2], [3, 1, 1], [3, 5, 2]]",8,1,0.030303030303
2419,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2], [4, 3, 1], [2, 3, 2], [3, 1, 1]]",7,1,0.0147058823529
2420,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2], [4, 3, 1], [2, 3, 2]]",6,1,0.0103092783505
2421,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2], [4, 3, 1]]",5,1,0.00840336134454
2422,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [4, 1, 2]]",4,1,0.00689655172414
2423,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1], [5, 3, 2]]",4,1,0.00689655172414
2424,10_medium_full,"[[3, 2, 1], [4, 2, 2], [5, 2, 1]]",3,2,0.0132450331126
2425,10_medium_full,"[[3, 2, 1], [4, 2, 2]]",2,3,0.0181818181818
2426,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [3, 1, 2], [5, 2, 1], [6, 2, 2], [1, 2, 1]]",7,1,0.0147058823529
2427,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [3, 1, 2], [5, 2, 1], [6, 2, 2]]",6,1,0.0103092783505
2428,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [3, 1, 2], [5, 2, 1]]",5,1,0.00840336134454
2429,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [3, 1, 2]]",4,1,0.00689655172414
2430,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2], [3, 1, 1], [3, 5, 2], [3, 0, 1]]",9,1,0.05
2431,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2], [3, 1, 1], [3, 5, 2]]",8,2,0.0606060606061
2432,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2], [3, 1, 1]]",7,2,0.0294117647059
2433,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1], [0, 2, 2]]",6,2,0.020618556701
2434,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [1, 2, 1]]",5,2,0.0168067226891
2435,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1], [3, 1, 2], [3, 6, 1]]",7,1,0.0147058823529
2436,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1], [3, 1, 2]]",6,1,0.0103092783505
2437,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [3, 5, 1]]",5,2,0.0168067226891
2438,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2]]",4,5,0.0344827586207
2439,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [6, 2, 2]]",4,1,0.00689655172414
2440,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [6, 6, 2], [5, 2, 1], [3, 9, 2], [4, 1, 1], [2, 4, 2], [2, 3, 1]]",9,1,0.05
2441,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [6, 6, 2], [5, 2, 1], [3, 9, 2], [4, 1, 1], [2, 4, 2]]",8,1,0.030303030303
2442,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [6, 6, 2], [5, 2, 1], [3, 9, 2], [4, 1, 1]]",7,1,0.0147058823529
2443,10_medium_full,"[[3, 2, 1], [4, 3, 2], [4, 2, 1], [6, 6, 2], [5, 2, 1], [3, 9, 2]]",6,1,0.0103092783505
