,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
339,d6b67ee1,6_easy_full,6,easy,full,blocking_blind,2,25,-2.513376957,-2.452550593,-2.32438164,-2.234347938,-2.192126135,-2.144322147,-2.135999122
340,d6d500ab,6_easy_full,6,easy,full,density,2,25,-2.63484093,-3.77210501,-3.728832663,-3.827703936,-3.777658613,-5.302076741,-5.32589947
341,dabbe6bb,6_easy_full,6,easy,full,non-linear,2,25,-2.738618203,-2.320709405,-2.267842938,-2.375623103,-2.330448164,-2.956138522,-2.995626498
342,efa7383d,6_easy_full,6,easy,full,density,2,25,-2.859257641,-3.187613951,-3.200340452,-3.201965159,-3.298065209,-6.203347839,-6.313842098
343,f9c123d7,6_easy_full,6,easy,full,blocking,2,25,-2.448455628,-1.351877006,-1.145247697,-1.04643383,-0.931593261,-1.116401356,-1.059365332
344,fda4f169,6_easy_full,6,easy,full,interaction,2,25,-2.464662726,-2.24558859,-2.139760398,-2.057704302,-2.094905519,-2.289255775,-2.353620892
345,11dfe866,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.511717543,-1.80962925,-1.707090994,-1.871199256,-1.824393478,-2.115817039,-2.072107292
346,12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.098614744,-1.342716353,-1.162995491,-0.762184102,-0.798397175,-0.658438334,-0.709453924
347,16e512d0,6_easy_pruned,6,easy,pruned,blocking,2,25,-2.615729214,-1.839340576,-1.677845778,-1.764210578,-1.626312143,-2.429522412,-2.42225858
348,19a105e3,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.531266751,-2.203635839,-2.06023506,-2.21026065,-2.102960015,-4.147116852,-4.139726952
349,1de715c7,6_easy_pruned,6,easy,pruned,density,2,25,-1.797070274,-4.891836784,-4.582972442,-4.953015547,-4.591868724,-4.776713244,-4.435894584
350,1fdbc072,6_easy_pruned,6,easy,pruned,density,2,25,-2.03129407,-2.782638584,-2.596866787,-2.304157817,-2.317725366,-2.15950051,-2.196018217
351,2dca846d,6_easy_pruned,6,easy,pruned,density,2,25,-2.500117155,-3.591775476,-3.451164329,-3.928878301,-3.711360442,-3.311375923,-3.189403667
352,2dfbc35a,6_easy_pruned,6,easy,pruned,interaction,2,25,-2.186542848,-1.678136649,-1.535173997,-1.284031342,-1.326977973,-1.84454957,-1.888919335
353,33b693e2,6_easy_pruned,6,easy,pruned,density,2,25,-2.212942403,-2.987952962,-2.909625267,-2.880757062,-2.857717407,-2.403482088,-2.419705652
354,33ebe68d,6_easy_pruned,6,easy,pruned,interaction,2,25,-2.378771537,-1.495819849,-1.30117278,-0.954126036,-0.981322691,-2.823309151,-2.883190198
355,46dad3ed,6_easy_pruned,6,easy,pruned,density,2,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.293835207,-3.206551774,-3.225055242
356,48c70a00,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.785834194,-1.740422804,-1.684734137,-2.021459709,-1.871750636,-2.560342676,-2.527345627
357,4dc50d03,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.604239619,-2.35576568,-2.244908952,-2.584441192,-2.410047776,-3.804898661,-3.785799422
358,4dfbc07c,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.67116525,-0.40931495,-0.464825353
359,55a709fd,6_easy_pruned,6,easy,pruned,interaction,2,25,-2.603467521,-2.615817824,-2.629977957,-2.592284154,-2.708158274,-4.594530131,-4.627345903
360,58e72ee8,6_easy_pruned,6,easy,pruned,blocking,2,25,-2.186471962,-1.874989802,-1.690834004,-1.537402477,-1.472051108,-2.003772528,-1.992431946
361,62b5140d,6_easy_pruned,6,easy,pruned,linear,2,25,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-2.618816044,-2.331303002,-2.577868641
362,67abc3ab,6_easy_pruned,6,easy,pruned,density,2,25,-2.574825311,-3.117086458,-3.029459205,-2.965509381,-2.938517507,-4.183329741,-4.164295701
363,67abf219,6_easy_pruned,6,easy,pruned,density,2,25,-2.692820965,-3.245620667,-3.289184968,-3.781716742,-3.739930792,-3.730637718,-3.707181615
364,6aa4f436,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.67116525,-0.40931495,-0.464825353
365,6cbbcdf7,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.727227064,-2.300256713,-2.160266127,-2.500690358,-2.317814437,-1.630799824,-1.581255118
366,6fc70a09,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.649559178,-2.011115497,-1.894826227,-2.164549018,-2.011546797,-1.288904906,-1.280365172
367,7acbc3e2,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.833149012,-2.433778833,-2.336797967,-2.570386851,-2.43291449,-2.265501156,-2.217423625
368,7cc119e0,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.582160566,-1.789561943,-1.66667623,-1.6596179,-1.610269172,-1.579943358,-1.547006215
369,7db4f1d2,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.327199251,-1.484057179,-1.269518594,-1.238223555,-1.096555881,-0.922340189,-0.847719102
370,8ab71c6b,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.240882645,-1.470154194,-1.307756431,-1.032937705,-1.0724711,-0.958048375,-1.014114076
371,94abbfb2,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.455921082,-1.605684537,-1.310454261,-1.335116346,-1.09042257,-1.178759473,-0.957502456
372,96afd320,6_easy_pruned,6,easy,pruned,interaction,2,25,-2.611330935,-2.333581705,-2.241435335,-2.167274646,-2.218194779,-3.427113237,-3.424242194
373,9db10b00,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.025998254,-2.296325947,-2.115151855,-1.737969998,-1.761189418,-1.620475841,-1.659299386
374,adfac866,6_easy_pruned,6,easy,pruned,linear,2,25,-2.914655504,-2.323781326,-2.365624206,-2.909724282,-2.998639083,-2.478259371,-2.675511883
375,b7e510d3,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.4718053,-1.250813645,-0.998793404,-0.313284491,-0.353138177,-0.184932814,-0.246625659
376,c0cbeef2,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.294531932,-2.572103065,-2.388009854,-1.964645126,-1.982395277,-1.837924404,-1.872294253
377,c8afed22,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.144780234,-1.797525237,-1.678205858,-1.764912733,-1.682022763,-3.197099792,-3.148568134
378,c9c757af,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.098614744,-1.336833576,-1.156195969,-0.775140051,-0.799052263,-0.649163102,-0.686178809
379,d2d73ea5,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.466759816,-1.728044596,-1.643046905,-1.72965069,-1.673288975,-3.996815514,-4.133330734
380,dcfbe5af,6_easy_pruned,6,easy,pruned,interaction,2,25,-2.713623914,-2.295432212,-2.240892412,-2.172777029,-2.288030732,-3.200940651,-3.241536866
381,ddb7456a,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.334997254,-2.475998706,-2.370901104,-2.363883874,-2.361133072,-1.054231918,-1.14335184
382,dfa705b9,6_easy_pruned,6,easy,pruned,blocking_blind,2,25,-2.725991649,-2.971943163,-2.89589033,-3.063339391,-2.994908447,-2.343546417,-2.333222945
383,e1b100ae,6_easy_pruned,6,easy,pruned,blocking,2,25,-2.775531157,-2.544370134,-2.440456697,-2.377770127,-2.297084131,-3.188602188,-3.235278316
384,edbbcb60,6_easy_pruned,6,easy,pruned,density,2,25,-2.631010949,-2.910266466,-2.81370077,-3.108998529,-2.998256526,-3.62228594,-3.546852562
385,edbbea2c,6_easy_pruned,6,easy,pruned,non-linear,2,25,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.176518912,-2.188744657,-2.112893416
386,faafd1c6,6_easy_pruned,6,easy,pruned,interaction_blind,2,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.67116525,-0.40931495,-0.464825353
387,16ead0a0,10_easy_full,10,easy,full,density,2,25,-4.069315655,-4.334270152,-4.481294611,-4.779156113,-4.8180961,-4.407996323,-4.445029522
388,1de74153,10_easy_full,10,easy,full,density,2,25,-3.956173764,-4.587432569,-4.715175323,-4.805500959,-4.755283499,-5.531222032,-5.500395194
389,1eebf908,10_easy_full,10,easy,full,blocking_blind,2,25,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-2.878287605,-3.052459476,-2.680515557
390,20a4fec4,10_easy_full,10,easy,full,blocking,2,25,-3.660884689,-4.272803037,-3.923901802,-3.595791563,-3.578104963,-4.10549032,-4.103505203
391,23b6924e,10_easy_full,10,easy,full,interaction_blind,2,25,-3.929764614,-3.827352582,-3.759448299,-3.928141262,-3.930571151,-3.547720707,-3.550540846
392,26e680e4,10_easy_full,10,easy,full,blocking_blind,2,25,-3.825981742,-2.881609745,-2.570056629,-2.672203745,-2.538113636,-2.509480459,-2.3748918
393,2fe692a5,10_easy_full,10,easy,full,blocking_blind,2,25,-3.717238426,-2.326677431,-1.879479623,-1.207416639,-1.139951265,-1.101885992,-1.03769866
394,31b4fc9e,10_easy_full,10,easy,full,blocking_blind,2,25,-3.879243307,-2.440179983,-2.057891505,-1.893304887,-1.75787097,-1.678664216,-1.557260877
395,37bffc4e,10_easy_full,10,easy,full,blocking,2,25,-4.001703687,-3.562832047,-3.286851887,-3.057670696,-3.025499646,-3.841473472,-3.86511166
396,3ac5170c,10_easy_full,10,easy,full,blocking_blind,2,25,-3.745675478,-2.572871806,-2.205344751,-2.036391783,-1.920958453,-1.982161672,-1.868620972
397,3dfad0f2,10_easy_full,10,easy,full,blocking,2,25,-3.479705027,-3.625059782,-3.453621523,-3.284455027,-3.231268869,-4.593933951,-4.563364649
398,55c68fc5,10_easy_full,10,easy,full,interaction_blind,2,25,-3.881580983,-3.559589203,-3.53517638,-3.607077488,-3.620657467,-3.394657007,-3.406075562
399,56e6f5d2,10_easy_full,10,easy,full,blocking,2,25,-4.164006308,-3.343666886,-3.044985347,-2.963621397,-2.894838559,-3.270110107,-3.245509223
400,58d72aaf,10_easy_full,10,easy,full,non-linear,2,25,-4.098010346,-3.356084665,-3.150812609,-3.291327556,-3.223066435,-3.301472194,-3.262807729
401,5cd6bb63,10_easy_full,10,easy,full,blocking,2,25,-3.624780693,-2.912240891,-2.599030321,-2.53966165,-2.453720093,-3.562047862,-3.492378503
402,67f69d24,10_easy_full,10,easy,full,blocking,2,25,-3.415153057,-2.615330108,-2.374149154,-2.269539329,-2.23836553,-3.216424398,-3.20706755
403,6ac7311a,10_easy_full,10,easy,full,blocking,2,25,-4.170513812,-2.705871402,-2.505232537,-2.186364972,-2.162114098,-4.424673005,-4.47064581
404,6cc4f8b6,10_easy_full,10,easy,full,interaction,2,25,-3.553622869,-3.598912901,-3.416987647,-3.202387993,-3.207470654,-3.939761014,-3.962591336
405,6cd50fc7,10_easy_full,10,easy,full,blocking,2,25,-4.07690267,-3.682690607,-3.520564687,-3.406928483,-3.355711914,-3.421771551,-3.383248796
406,6dfbeafe,10_easy_full,10,easy,full,blocking,2,25,-3.760395841,-2.766446559,-2.503099663,-2.524107501,-2.404453497,-2.61312293,-2.532210569
407,70bffd4d,10_easy_full,10,easy,full,blocking,2,25,-4.405186979,-3.135281186,-2.876647713,-2.789230337,-2.72169693,-4.144761704,-4.170383985
408,72caeffe,10_easy_full,10,easy,full,blocking_blind,2,25,-3.922008004,-3.636391885,-3.506267151,-3.725295422,-3.667631669,-3.539886039,-3.495382539
409,75bbec9c,10_easy_full,10,easy,full,blocking_blind,2,25,-3.954654689,-3.266036655,-3.029665879,-3.204138188,-3.080116562,-3.14788122,-3.018699538
410,76c104da,10_easy_full,10,easy,full,density,2,25,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.616699875,-5.578881668,-5.491869646
411,89cbc391,10_easy_full,10,easy,full,blocking,2,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.342396187,-4.326970252,-4.388776806
412,8de6a2af,10_easy_full,10,easy,full,blocking_blind,2,25,-3.368651781,-2.501435982,-2.066773371,-1.575078715,-1.553793302,-1.4728885,-1.456569127
413,92a70054,10_easy_full,10,easy,full,blocking,2,25,-4.151578245,-3.26911979,-3.0674767,-2.837652907,-2.809996147,-3.928633226,-3.937719464
414,9ae751bc,10_easy_full,10,easy,full,blocking_blind,2,25,-3.927736742,-2.42654668,-2.020853874,-1.898394465,-1.73108527,-1.801297984,-1.639484316
415,a2d68973,10_easy_full,10,easy,full,non-linear,2,25,-3.522989623,-3.662839166,-3.505782908,-3.835411535,-3.788563359,-5.805704877,-5.805038372
416,abdacc98,10_easy_full,10,easy,full,blocking,2,25,-4.053389294,-2.86923639,-2.610789547,-2.457557467,-2.363620892,-4.171023779,-4.180634937
417,acc6e9d4,10_easy_full,10,easy,full,blocking_blind,2,25,-3.785143588,-2.966503253,-2.683116317,-2.629087539,-2.551697494,-2.394219235,-2.317257372
418,aefbe715,10_easy_full,10,easy,full,density,2,25,-4.28555933,-4.498780652,-4.545281726,-4.783523733,-4.702684162,-4.653223755,-4.62357219
419,b4a4f22a,10_easy_full,10,easy,full,blocking,2,25,-4.133493141,-3.338677324,-3.016428978,-2.893459791,-2.795841591,-3.453247927,-3.399974653
420,b8a4fbaa,10_easy_full,10,easy,full,linear,2,25,-3.975308401,-3.651626448,-3.705785081,-3.98616364,-4.048755654,-3.748688267,-3.810193398
421,b9bbef4c,10_easy_full,10,easy,full,blocking,2,25,-4.817558055,-3.447640621,-3.263863945,-3.128264185,-3.080419248,-4.333584182,-4.409051885
422,c0dfd341,10_easy_full,10,easy,full,blocking_blind,2,25,-3.846270633,-3.493089085,-3.271911173,-3.375323961,-3.327766518,-2.935912808,-2.883371782
423,c6aad6d0,10_easy_full,10,easy,full,blocking_blind,2,25,-4.079027039,-3.62397975,-3.343112192,-3.477977359,-3.387379083,-3.09241679,-2.995589501
424,c8c4f85a,10_easy_full,10,easy,full,blocking_blind,2,25,-3.771289024,-2.935942489,-2.516041041,-2.335927139,-2.193687735,-2.116774871,-1.976109685
425,cccfd3ac,10_easy_full,10,easy,full,non-linear,2,25,-3.792246215,-3.764132277,-3.669447943,-3.978263405,-3.946406891,-4.365206639,-4.328891775
426,cff10c9a,10_easy_full,10,easy,full,blocking_blind,2,25,-3.829457014,-3.220224576,-2.930645613,-2.843371322,-2.764430839,-2.531919709,-2.453118547
427,d0e6841e,10_easy_full,10,easy,full,non-linear,2,25,-4.33975823,-3.731709775,-3.517024369,-3.593945439,-3.53631766,-4.207277625,-4.213525235
428,d4cbca4e,10_easy_full,10,easy,full,blocking_blind,2,25,-3.980049337,-3.709174014,-3.590524967,-3.827547284,-3.784719613,-3.48748212,-3.444476273
429,d6c10e9a,10_easy_full,10,easy,full,blocking,2,25,-3.625383307,-2.747113275,-2.489384538,-2.410606111,-2.331560478,-3.479573575,-3.451358031
430,dacfd3d4,10_easy_full,10,easy,full,non-linear,2,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.262004114,-3.854137411,-3.81884646
431,daf74d3f,10_easy_full,10,easy,full,blocking_blind,2,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.4078723,-2.421541302,-2.301731844
432,e6abcdb2,10_easy_full,10,easy,full,blocking,2,25,-3.396784135,-3.226469584,-2.939915744,-2.896642962,-2.889639951,-2.913601751,-2.901630044
433,e9bbf006,10_easy_full,10,easy,full,blocking_blind,2,25,-4.050835845,-3.327832244,-3.026757509,-3.063736202,-2.987435451,-3.002185289,-2.932618262
434,f1fbe0de,10_easy_full,10,easy,full,blocking,2,25,-3.79416111,-2.938918871,-2.626817793,-2.60022769,-2.49196031,-3.243211731,-3.143028879
435,f5dac888,10_easy_full,10,easy,full,blocking,2,25,-4.061560988,-4.171151264,-3.955531612,-3.955748358,-3.872349844,-4.180441689,-4.105557766
436,fcf4f6d3,10_easy_full,10,easy,full,non-linear,2,25,-4.013278382,-3.356729194,-3.296610043,-3.372639679,-3.366169964,-4.65547634,-4.723577074
437,fedbec09,10_easy_full,10,easy,full,blocking_blind,2,25,-3.9455769,-3.602849683,-3.417278771,-3.654487135,-3.590573877,-3.18451247,-3.116202068
438,29bff31a,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.793512092,-2.618317371,-2.053748264,-1.026301045,-1.019286064,-0.914923685,-0.912332891
439,2fd101b0,10_easy_pruned,10,easy,pruned,density,2,25,-3.880630224,-4.372943231,-4.47113147,-4.723937628,-4.681398332,-5.136412336,-5.115300407
440,39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-3.949027515,-2.874601926,-2.529697145,-1.871552625,-1.881712468,-1.45484871,-1.462618233
441,3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,2,25,-3.977617784,-3.531185368,-3.443150789,-3.640927923,-3.637483932,-3.919206899,-3.914989025
442,3ebbc051,10_easy_pruned,10,easy,pruned,density,2,25,-2.466856319,-5.127923503,-4.569341425,-4.685831045,-4.537927123,-4.557771662,-4.412361071
443,43dbc360,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-4.046158262,-3.776100886,-3.608579668,-3.504619694,-3.469923974,-3.381331233,-3.344943778
444,44b696ef,10_easy_pruned,10,easy,pruned,interaction,2,25,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.327911462,-4.430740985,-4.477360983
445,46c12352,10_easy_pruned,10,easy,pruned,density,2,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.712613441,-3.658397392,-3.614037639
446,47dbc824,10_easy_pruned,10,easy,pruned,non-linear,2,25,-4.372723837,-3.48311653,-3.231089951,-3.434459644,-3.363429034,-4.21306525,-4.2306887
447,4eb4f441,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-3.2838546,-2.754720801,-2.246805024,-1.718167972,-1.717988698,-1.61581109,-1.619060405
448,4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,2,25,-3.740946084,-3.823889776,-3.687610431,-3.982430925,-3.959287536,-3.986797318,-3.954481767
449,4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-3.161147048,-3.616469403,-3.204576547,-3.273427933,-3.302481939,-3.013361624,-3.03620563
450,5aebf3c2,10_easy_pruned,10,easy,pruned,non-linear,2,25,-3.504427331,-3.082342461,-2.958877035,-3.023327134,-3.025635076,-3.140815372,-3.137198694
451,76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-4.047735592,-3.91766501,-3.896594608,-4.054580207,-4.061790396,-3.335545277,-3.340562694
452,89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.83418063,-3.491641489,-3.452407202
453,8defd34b,10_easy_pruned,10,easy,pruned,blocking,2,25,-4.596860766,-3.784939432,-3.455320288,-3.3377466,-3.259549108,-4.002638563,-3.971374613
454,92f69945,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.548329194,-3.040871343,-2.62070295,-2.42878045,-2.325225683,-2.291944055,-2.25629759
455,a2c12212,10_easy_pruned,10,easy,pruned,density,2,25,-3.001802892,-3.852503966,-3.438289764,-3.549374577,-3.438446635,-3.432076947,-3.323019003
456,a7bfd4fc,10_easy_pruned,10,easy,pruned,density,2,25,-3.147124935,-3.62594197,-3.391880419,-3.226157953,-3.197819488,-4.843374687,-4.822197697
457,acb11b17,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.422484036,-2.750151784,-2.24002547,-1.71191167,-1.707702682,-1.607351184,-1.605796707
458,b9e10f8b,10_easy_pruned,10,easy,pruned,blocking,2,25,-4.32503718,-2.875456609,-2.514915679,-2.193637335,-2.11269997,-3.823663212,-3.821119014
459,c3dfd812,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.832763074,-3.783220835,-3.679792675,-3.819956506,-3.829321702,-3.656281492,-3.651414107
460,c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.856195754,-2.979665619,-2.59029996,-2.428298394,-2.34655978,-2.176112826,-2.092751233
461,cdc50047,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.592291467,-3.633889632,-3.425275099,-3.511585431,-3.516786376,-3.211655903,-3.209102758
462,ceafe698,10_easy_pruned,10,easy,pruned,interaction,2,25,-3.866075676,-3.21739803,-3.029296045,-3.011500549,-3.012477783,-3.023288069,-3.014411567
463,cec10cc8,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-3.2838546,-2.754720801,-2.246805024,-1.718167972,-1.717988698,-1.61581109,-1.619060405
464,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,2,25,-4.109993968,-3.997439085,-3.977199771,-4.337708159,-4.342684105,-4.327340981,-4.319433189
465,e2bbe5e1,10_easy_pruned,10,easy,pruned,density,2,25,-3.295407258,-3.728697139,-3.386015045,-3.458325017,-3.416022935,-3.445274058,-3.408118191
466,eec719ce,10_easy_pruned,10,easy,pruned,blocking,2,25,-3.773827108,-3.097500154,-2.911898023,-2.747285764,-2.744219209,-3.313421586,-3.310628465
467,f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,2,25,-3.267178998,-3.600939586,-3.080263513,-2.59397088,-2.586612423,-2.485202064,-2.480855577
468,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,2,25,-3.478157331,-3.223585119,-2.851748433,-2.622353681,-2.634112725,-2.254897285,-2.262213225
469,18c75602,10_medium_full,10,medium,full,blocking_blind,2,25,-4.174727845,-2.842117196,-2.598010159,-2.005616738,-2.005710028,-1.878572939,-1.878325549
470,1debf4d1,10_medium_full,10,medium,full,interaction_blind,2,25,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.171955039,-2.000267783,-2.0391597
471,33bbca9a,10_medium_full,10,medium,full,blocking_blind,2,25,-4.504392759,-2.696646244,-2.458756355,-2.138234391,-2.053934861,-1.944004302,-1.855489892
472,34d51755,10_medium_full,10,medium,full,interaction_blind,2,25,-3.352988374,-2.960480554,-2.676816205,-2.531754767,-2.547966582,-2.314139394,-2.332308614
473,36ebe4da,10_medium_full,10,medium,full,blocking_blind,2,25,-3.81483303,-3.157898042,-2.816501071,-2.468472337,-2.442222392,-2.127622723,-2.121692862
474,38cbc1f6,10_medium_full,10,medium,full,blocking_blind,2,25,-4.24994435,-3.146969211,-2.945705204,-2.658430035,-2.626401568,-2.54614325,-2.507376764
475,39b67ab6,10_medium_full,10,medium,full,density,2,25,-3.185208711,-3.830648335,-3.619340315,-3.549121295,-3.53997355,-4.300038539,-4.32568109
