,path,length,count,board,mcts_prob
286,"[[5, 5, 1], [9, 8, 2], [9, 4, 1]]",3,91,10_easy_full,0.009019724452373873
287,"[[9, 2, 1], [5, 4, 2], [4, 4, 1]]",3,3,10_easy_full,0.0002973535533749628
288,"[[4, 9, 1], [0, 5, 2], [5, 3, 1]]",3,2,10_easy_full,0.00019823570224997521
289,"[[8, 7, 1], [4, 9, 2]]",2,17,10_easy_full,0.0005111398418473195
290,"[[6, 3, 1], [2, 0, 2]]",2,8,10_easy_full,0.00024053639616344449
291,"[[5, 5, 1], [6, 4, 2]]",2,20,10_easy_full,0.0006013409904086113
292,"[[6, 4, 1], [5, 3, 2]]",2,7,10_easy_full,0.00021046934664301393
293,"[[5, 4, 1], [7, 8, 2]]",2,48,10_easy_full,0.001443218376980667
294,"[[9, 2, 1], [6, 4, 2]]",2,16,10_easy_full,0.00048107279232688897
295,"[[5, 4, 1], [0, 5, 2]]",2,1,10_easy_full,3.006704952043056e-05
296,"[[5, 5, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,108,10_easy_full,0.015200562983814215
297,"[[6, 5, 1], [5, 5, 2], [5, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
298,"[[6, 4, 1], [9, 8, 2], [9, 4, 1]]",3,264,10_easy_full,0.02616711269699673
299,"[[6, 4, 1], [5, 7, 2]]",2,17,10_easy_full,0.0005111398418473195
300,"[[9, 2, 1], [5, 6, 2]]",2,1,10_easy_full,3.006704952043056e-05
301,"[[5, 4, 1], [3, 0, 2]]",2,3,10_easy_full,9.020114856129169e-05
302,"[[9, 2, 1], [8, 4, 2]]",2,8,10_easy_full,0.00024053639616344449
303,"[[6, 5, 1], [6, 6, 2]]",2,15,10_easy_full,0.0004510057428064584
304,"[[6, 5, 1], [9, 8, 2]]",2,249,10_easy_full,0.007486695330587209
305,"[[6, 3, 1], [9, 8, 2]]",2,80,10_easy_full,0.002405363961634445
306,"[[8, 4, 1], [5, 4, 2], [4, 4, 1]]",3,7,10_easy_full,0.0006938249578749133
307,"[[5, 5, 1], [7, 4, 2]]",2,3,10_easy_full,9.020114856129169e-05
308,"[[5, 6, 1], [9, 4, 2], [9, 3, 1]]",3,216,10_easy_full,0.021409455842997322
309,"[[6, 3, 1], [4, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
310,"[[8, 7, 1], [4, 4, 2]]",2,58,10_easy_full,0.0017438888721849725
311,"[[8, 3, 1], [4, 4, 2]]",2,34,10_easy_full,0.001022279683694639
312,"[[5, 4, 1], [5, 7, 2]]",2,17,10_easy_full,0.0005111398418473195
313,"[[6, 5, 1], [5, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
314,"[[6, 4, 1], [1, 9, 2]]",2,5,10_easy_full,0.00015033524760215281
315,"[[5, 4, 1], [8, 4, 2]]",2,25,10_easy_full,0.000751676238010764
316,"[[5, 9, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,155,10_easy_full,0.021815622800844477
317,"[[5, 4, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,245,10_easy_full,0.034482758620689655
318,"[[7, 5, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,302,10_easy_full,0.04250527797325827
319,"[[9, 2, 1], [6, 9, 2]]",2,154,10_easy_full,0.004630325626146306
320,"[[4, 7, 1], [8, 9, 2]]",2,8,10_easy_full,0.00024053639616344449
321,"[[7, 5, 1], [9, 9, 2], [9, 8, 1]]",3,1,10_easy_full,9.911785112498761e-05
322,"[[4, 4, 1], [5, 5, 2]]",2,15,10_easy_full,0.0004510057428064584
323,"[[6, 6, 1], [7, 3, 2]]",2,14,10_easy_full,0.00042093869328602786
324,"[[5, 2, 1], [3, 1, 2]]",2,2,10_easy_full,6.013409904086112e-05
325,"[[9, 2, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,80,10_easy_full,0.011259676284306826
326,"[[8, 3, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,3,10_easy_full,0.000422237860661506
327,"[[6, 3, 1], [5, 5, 2]]",2,24,10_easy_full,0.0007216091884903335
328,"[[5, 6, 1], [4, 4, 2], [5, 4, 1], [4, 9, 2]]",4,2,10_easy_full,0.00028149190710767064
329,"[[5, 5, 1], [4, 4, 2], [5, 4, 1]]",3,26,10_easy_full,0.002577064129249678
330,"[[5, 9, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,1,10_easy_full,0.00014074595355383532
331,"[[5, 5, 1], [9, 9, 2]]",2,11,10_easy_full,0.0003307375447247362
332,"[[6, 5, 1], [9, 8, 2], [9, 4, 1]]",3,228,10_easy_full,0.022598870056497175
333,"[[4, 9, 1], [0, 5, 2], [3, 0, 1]]",3,1,10_easy_full,9.911785112498761e-05
334,"[[5, 4, 1], [7, 5, 2], [6, 5, 1]]",3,1,10_easy_full,9.911785112498761e-05
335,"[[8, 3, 1], [6, 6, 2]]",2,3,10_easy_full,9.020114856129169e-05
336,"[[7, 5, 1], [9, 3, 2], [9, 4, 1]]",3,6,10_easy_full,0.0005947071067499256
337,"[[5, 4, 1], [7, 5, 2], [5, 5, 1]]",3,1,10_easy_full,9.911785112498761e-05
338,"[[1, 9, 1], [1, 8, 2], [9, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
339,"[[5, 5, 1], [6, 7, 2]]",2,5,10_easy_full,0.00015033524760215281
340,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [5, 8, 2]]",4,3,10_easy_full,0.000422237860661506
341,"[[4, 7, 1], [9, 4, 2], [9, 3, 1]]",3,295,10_easy_full,0.029239766081871343
342,"[[5, 6, 1], [5, 4, 2]]",2,4,10_easy_full,0.00012026819808172224
343,"[[6, 6, 1], [5, 5, 2]]",2,5,10_easy_full,0.00015033524760215281
344,"[[4, 9, 1], [0, 5, 2], [8, 3, 1]]",3,1,10_easy_full,9.911785112498761e-05
345,"[[5, 2, 1], [7, 3, 2]]",2,6,10_easy_full,0.00018040229712258337
346,"[[6, 6, 1], [8, 4, 2]]",2,2,10_easy_full,6.013409904086112e-05
347,"[[5, 4, 1], [5, 2, 2]]",2,21,10_easy_full,0.0006314080399290418
348,"[[5, 9, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,199,10_easy_full,0.02800844475721323
349,"[[5, 4, 1], [5, 6, 2]]",2,89,10_easy_full,0.0026759674073183197
350,"[[8, 4, 1], [6, 4, 2]]",2,4,10_easy_full,0.00012026819808172224
351,"[[5, 2, 1], [6, 7, 2]]",2,3,10_easy_full,9.020114856129169e-05
352,"[[5, 4, 1], [7, 7, 2]]",2,13,10_easy_full,0.0003908716437655973
353,"[[4, 7, 1], [9, 8, 2]]",2,188,10_easy_full,0.005652605309840945
354,"[[6, 5, 1], [3, 0, 2]]",2,92,10_easy_full,0.0027661685558796117
355,"[[8, 4, 1], [4, 4, 2], [5, 4, 1], [1, 9, 2]]",4,1,10_easy_full,0.00014074595355383532
356,"[[6, 4, 1], [4, 1, 2]]",2,10,10_easy_full,0.00030067049520430563
357,"[[9, 8, 1], [5, 1, 2]]",2,7,10_easy_full,0.00021046934664301393
358,"[[5, 9, 1], [5, 5, 2]]",2,37,10_easy_full,0.0011124808322559307
359,"[[7, 5, 1], [4, 4, 2], [5, 4, 1], [1, 1, 2]]",4,4,10_easy_full,0.0005629838142153413
360,"[[6, 6, 1], [5, 4, 2], [4, 4, 1], [9, 4, 2], [9, 3, 1]]",5,2,10_easy_full,0.004246284501061571
361,"[[5, 9, 1], [4, 4, 2]]",2,19,10_easy_full,0.0005712739408881806
362,"[[5, 4, 1], [4, 7, 2]]",2,12,10_easy_full,0.00036080459424516674
363,"[[4, 9, 1], [0, 5, 2], [6, 6, 1]]",3,1,10_easy_full,9.911785112498761e-05
364,"[[4, 4, 1], [8, 0, 2]]",2,8,10_easy_full,0.00024053639616344449
365,"[[6, 2, 1], [9, 4, 2], [9, 3, 1]]",3,291,10_easy_full,0.028843294677371394
366,"[[6, 5, 1], [8, 7, 2]]",2,11,10_easy_full,0.0003307375447247362
367,"[[5, 5, 1], [4, 4, 2]]",2,32,10_easy_full,0.0009621455846537779
368,"[[4, 7, 1], [4, 4, 2], [5, 4, 1]]",3,72,10_easy_full,0.007136485280999108
369,"[[5, 2, 1], [4, 4, 2]]",2,66,10_easy_full,0.001984425268348417
370,"[[6, 5, 1], [8, 4, 2]]",2,11,10_easy_full,0.0003307375447247362
371,"[[4, 9, 1], [0, 5, 2], [7, 8, 1]]",3,3,10_easy_full,0.0002973535533749628
372,"[[4, 7, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,274,10_easy_full,0.03856439127375088
373,"[[6, 5, 1], [8, 2, 2]]",2,4,10_easy_full,0.00012026819808172224
374,"[[6, 3, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2]]",4,30,10_easy_full,0.00422237860661506
375,"[[8, 4, 1], [7, 3, 2]]",2,11,10_easy_full,0.0003307375447247362
376,"[[4, 7, 1], [4, 4, 2], [5, 4, 1], [7, 3, 2]]",4,15,10_easy_full,0.00211118930330753
377,"[[1, 9, 1], [1, 8, 2], [5, 7, 1]]",3,1,10_easy_full,9.911785112498761e-05
378,"[[5, 4, 1], [1, 0, 2]]",2,17,10_easy_full,0.0005111398418473195
379,"[[4, 7, 1], [5, 4, 2], [4, 4, 1]]",3,15,10_easy_full,0.0014867677668748143
380,"[[6, 4, 1], [9, 3, 2], [9, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
381,"[[6, 3, 1], [4, 4, 2], [5, 4, 1], [9, 4, 2]]",4,30,10_easy_full,0.00422237860661506
382,"[[5, 5, 1], [5, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
383,"[[5, 9, 1], [7, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
384,"[[8, 7, 1], [2, 2, 2]]",2,4,10_easy_full,0.00012026819808172224
385,"[[9, 2, 1], [1, 9, 2]]",2,1,10_easy_full,3.006704952043056e-05
386,"[[5, 9, 1], [8, 3, 2]]",2,4,10_easy_full,0.00012026819808172224
387,"[[6, 2, 1], [5, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
388,"[[4, 4, 1], [4, 1, 2]]",2,2,10_easy_full,6.013409904086112e-05
389,"[[7, 5, 1], [9, 4, 2]]",2,355,10_easy_full,0.01067380257975285
390,"[[1, 9, 1], [1, 8, 2], [1, 2, 1]]",3,1,10_easy_full,9.911785112498761e-05
391,"[[4, 7, 1], [9, 8, 2], [9, 4, 1]]",3,159,10_easy_full,0.01575973832887303
392,"[[5, 5, 1], [5, 4, 2], [4, 4, 1], [8, 2, 2]]",4,1,10_easy_full,0.00014074595355383532
393,"[[5, 4, 1], [3, 1, 2]]",2,16,10_easy_full,0.00048107279232688897
394,"[[9, 8, 1], [7, 3, 2]]",2,14,10_easy_full,0.00042093869328602786
395,"[[7, 5, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,10,10_easy_full,0.0014074595355383533
396,"[[5, 6, 1], [9, 8, 2]]",2,125,10_easy_full,0.00375838119005382
397,"[[6, 3, 1], [4, 4, 2]]",2,301,10_easy_full,0.009050181905649598
398,"[[1, 9, 1], [1, 8, 2], [7, 5, 1]]",3,4,10_easy_full,0.00039647140449995043
399,"[[5, 4, 1], [8, 7, 2]]",2,24,10_easy_full,0.0007216091884903335
400,"[[6, 2, 1], [9, 9, 2], [9, 8, 1]]",3,1,10_easy_full,9.911785112498761e-05
401,"[[5, 5, 1], [9, 9, 2], [9, 8, 1]]",3,9,10_easy_full,0.0008920606601248885
402,"[[7, 2, 1], [4, 4, 2], [5, 4, 1]]",3,9,10_easy_full,0.0008920606601248885
403,"[[4, 7, 1], [8, 5, 2]]",2,6,10_easy_full,0.00018040229712258337
404,"[[6, 2, 1], [9, 8, 2]]",2,367,10_easy_full,0.011034607173998016
405,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [9, 8, 2]]",4,21,10_easy_full,0.002955665024630542
406,"[[5, 2, 1], [9, 4, 2]]",2,79,10_easy_full,0.0023752969121140144
407,"[[8, 3, 1], [9, 4, 2]]",2,10,10_easy_full,0.00030067049520430563
408,"[[5, 4, 1], [5, 5, 2]]",2,306,10_easy_full,0.009200517153251752
409,"[[6, 4, 1], [1, 1, 2]]",2,13,10_easy_full,0.0003908716437655973
410,"[[4, 7, 1], [6, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
411,"[[5, 4, 1], [5, 5, 2], [1, 9, 1]]",3,1,10_easy_full,9.911785112498761e-05
412,"[[9, 2, 1], [4, 7, 2]]",2,7,10_easy_full,0.00021046934664301393
413,"[[7, 5, 1], [4, 4, 2], [5, 4, 1]]",3,107,10_easy_full,0.010605610070373674
414,"[[8, 7, 1], [6, 9, 2]]",2,2,10_easy_full,6.013409904086112e-05
415,"[[4, 4, 1], [9, 8, 2], [9, 4, 1]]",3,185,10_easy_full,0.01833680245812271
416,"[[6, 5, 1], [5, 5, 2]]",2,401,10_easy_full,0.012056886857692654
417,"[[5, 4, 1], [7, 3, 2]]",2,182,10_easy_full,0.005472203012718362
418,"[[9, 2, 1]]",1,1994,10_easy_full,0.04
419,"[[5, 9, 1], [9, 8, 2]]",2,171,10_easy_full,0.005141465467993626
420,"[[7, 5, 1], [7, 2, 2]]",2,3,10_easy_full,9.020114856129169e-05
421,"[[4, 9, 1], [0, 5, 2], [1, 9, 1], [1, 8, 2]]",4,14,10_easy_full,0.0019704433497536944
422,"[[4, 4, 1], [2, 9, 2]]",2,38,10_easy_full,0.0011425478817763612
423,"[[6, 5, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,210,10_easy_full,0.029556650246305417
424,"[[7, 5, 1], [4, 4, 2]]",2,116,10_easy_full,0.003487777744369945
425,"[[9, 2, 1], [4, 4, 2], [5, 4, 1], [7, 7, 2]]",4,1,10_easy_full,0.00014074595355383532
426,"[[4, 7, 1], [8, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
427,"[[8, 4, 1]]",1,1994,10_easy_full,0.04
428,"[[5, 2, 1], [5, 9, 2]]",2,2,10_easy_full,6.013409904086112e-05
429,"[[9, 8, 1], [7, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
430,"[[1, 9, 1], [1, 8, 2], [9, 8, 1]]",3,5,10_easy_full,0.000495589255624938
431,"[[6, 4, 1], [9, 8, 2]]",2,275,10_easy_full,0.008268438618118405
432,"[[6, 6, 1], [9, 3, 2], [9, 4, 1]]",3,2,10_easy_full,0.00019823570224997521
433,"[[5, 6, 1], [5, 5, 2]]",2,58,10_easy_full,0.0017438888721849725
434,"[[7, 5, 1], [0, 5, 2]]",2,3,10_easy_full,9.020114856129169e-05
435,"[[8, 7, 1], [9, 8, 2]]",2,402,10_easy_full,0.012086953907213085
436,"[[5, 4, 1], [8, 8, 2]]",2,57,10_easy_full,0.0017138218226645419
437,"[[5, 9, 1], [8, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
438,"[[6, 5, 1], [5, 1, 2]]",2,9,10_easy_full,0.000270603445683875
439,"[[8, 7, 1]]",1,2991,10_easy_full,0.06
440,"[[5, 4, 1], [4, 8, 2]]",2,2,10_easy_full,6.013409904086112e-05
441,"[[6, 5, 1], [4, 4, 2], [5, 4, 1]]",3,505,10_easy_full,0.05005451481811874
442,"[[9, 2, 1], [5, 1, 2]]",2,12,10_easy_full,0.00036080459424516674
443,"[[5, 4, 1], [7, 2, 2]]",2,8,10_easy_full,0.00024053639616344449
444,"[[4, 9, 1], [0, 5, 2], [9, 9, 1]]",3,2,10_easy_full,0.00019823570224997521
445,"[[6, 6, 1], [9, 8, 2]]",2,90,10_easy_full,0.0027060344568387504
446,"[[5, 5, 1]]",1,997,10_easy_full,0.02
447,"[[8, 4, 1], [7, 4, 2]]",2,6,10_easy_full,0.00018040229712258337
448,"[[5, 4, 1], [2, 1, 2]]",2,50,10_easy_full,0.001503352476021528
449,"[[5, 5, 1], [9, 4, 2], [9, 3, 1]]",3,116,10_easy_full,0.011497670730498562
450,"[[6, 2, 1], [1, 1, 2]]",2,1,10_easy_full,3.006704952043056e-05
451,"[[6, 6, 1], [5, 4, 2], [4, 4, 1], [1, 8, 2]]",4,3,10_easy_full,0.000422237860661506
452,"[[8, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,425,10_easy_full,0.059817030260380016
453,"[[8, 4, 1], [9, 3, 2]]",2,11,10_easy_full,0.0003307375447247362
454,"[[6, 3, 1], [3, 1, 2]]",2,39,10_easy_full,0.0011726149312967918
455,"[[4, 4, 1]]",1,997,10_easy_full,0.02
456,"[[6, 5, 1], [1, 9, 2]]",2,6,10_easy_full,0.00018040229712258337
457,"[[4, 9, 1], [0, 5, 2], [8, 7, 1]]",3,2,10_easy_full,0.00019823570224997521
458,"[[6, 2, 1], [4, 4, 2], [5, 4, 1]]",3,84,10_easy_full,0.008325899494498959
459,"[[6, 5, 1], [7, 4, 2]]",2,42,10_easy_full,0.0012628160798580836
460,"[[5, 2, 1], [9, 8, 2]]",2,91,10_easy_full,0.002736101506359181
461,"[[6, 6, 1], [8, 1, 2]]",2,1,10_easy_full,3.006704952043056e-05
462,"[[4, 7, 1], [5, 3, 2]]",2,6,10_easy_full,0.00018040229712258337
463,"[[6, 5, 1], [1, 8, 2]]",2,6,10_easy_full,0.00018040229712258337
464,"[[5, 2, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,61,10_easy_full,0.008585503166783954
465,"[[9, 2, 1], [6, 7, 2]]",2,3,10_easy_full,9.020114856129169e-05
466,"[[6, 3, 1], [0, 0, 2]]",2,41,10_easy_full,0.001232749030337653
467,"[[9, 8, 1], [6, 4, 2]]",2,5,10_easy_full,0.00015033524760215281
468,"[[7, 5, 1], [4, 7, 2]]",2,9,10_easy_full,0.000270603445683875
469,"[[5, 9, 1], [9, 8, 2], [9, 4, 1]]",3,162,10_easy_full,0.016057091882247992
470,"[[5, 5, 1], [9, 3, 2], [9, 4, 1]]",3,185,10_easy_full,0.01833680245812271
471,"[[6, 3, 1], [4, 4, 2], [5, 4, 1]]",3,292,10_easy_full,0.028942412528496383
472,"[[8, 4, 1], [4, 4, 2], [5, 4, 1], [7, 3, 2]]",4,5,10_easy_full,0.0007037297677691766
473,"[[9, 2, 1], [7, 5, 2]]",2,6,10_easy_full,0.00018040229712258337
474,"[[6, 2, 1], [5, 3, 2]]",2,12,10_easy_full,0.00036080459424516674
475,"[[8, 3, 1], [2, 2, 2]]",2,4,10_easy_full,0.00012026819808172224
476,"[[6, 2, 1], [9, 4, 2]]",2,318,10_easy_full,0.009561321747496918
477,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [4, 8, 2]]",4,1,10_easy_full,0.00014074595355383532
478,"[[6, 6, 1], [5, 4, 2], [4, 4, 1], [9, 4, 2]]",4,3,10_easy_full,0.000422237860661506
479,"[[6, 5, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,131,10_easy_full,0.018437719915552427
480,"[[5, 6, 1], [1, 9, 2]]",2,5,10_easy_full,0.00015033524760215281
481,"[[1, 9, 1], [1, 8, 2], [6, 4, 1]]",3,3,10_easy_full,0.0002973535533749628
482,"[[8, 7, 1], [5, 6, 2]]",2,4,10_easy_full,0.00012026819808172224
483,"[[4, 4, 1], [9, 8, 2]]",2,204,10_easy_full,0.006133678102167834
484,"[[8, 7, 1], [6, 2, 2]]",2,97,10_easy_full,0.002916503803481764
485,"[[6, 3, 1]]",1,1994,10_easy_full,0.04
486,"[[5, 9, 1], [9, 2, 2]]",2,6,10_easy_full,0.00018040229712258337
487,"[[4, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,139,10_easy_full,0.019563687543983112
488,"[[5, 2, 1], [6, 4, 2]]",2,156,10_easy_full,0.004690459725187167
489,"[[8, 7, 1], [6, 4, 2]]",2,25,10_easy_full,0.000751676238010764
490,"[[7, 5, 1], [5, 5, 2]]",2,11,10_easy_full,0.0003307375447247362
491,"[[5, 9, 1], [4, 7, 2]]",2,2,10_easy_full,6.013409904086112e-05
492,"[[5, 6, 1], [7, 5, 2]]",2,3,10_easy_full,9.020114856129169e-05
493,"[[6, 5, 1], [5, 4, 2]]",2,14,10_easy_full,0.00042093869328602786
494,"[[8, 4, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,169,10_easy_full,0.02378606615059817
495,"[[4, 9, 1], [0, 5, 2], [0, 9, 1]]",3,3,10_easy_full,0.0002973535533749628
496,"[[9, 2, 1], [9, 4, 2], [9, 3, 1]]",3,92,10_easy_full,0.00911884230349886
497,"[[5, 4, 1], [4, 2, 2]]",2,7,10_easy_full,0.00021046934664301393
498,"[[6, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,255,10_easy_full,0.03589021815622801
499,"[[6, 6, 1], [9, 8, 2], [9, 4, 1]]",3,78,10_easy_full,0.007731192387749034
500,"[[6, 5, 1], [5, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
501,"[[9, 2, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,359,10_easy_full,0.050527797325826886
502,"[[8, 4, 1], [9, 8, 2], [9, 4, 1]]",3,449,10_easy_full,0.044503915155119436
503,"[[5, 2, 1], [8, 0, 2]]",2,1,10_easy_full,3.006704952043056e-05
504,"[[6, 2, 1], [5, 5, 2]]",2,104,10_easy_full,0.0031269731501247784
505,"[[9, 8, 1], [7, 7, 2]]",2,3,10_easy_full,9.020114856129169e-05
506,"[[6, 5, 1], [4, 4, 2], [5, 4, 1], [3, 2, 2], [8, 7, 1]]",5,399,10_easy_full,0.8471337579617835
507,"[[6, 2, 1], [5, 4, 2], [4, 4, 1]]",3,4,10_easy_full,0.00039647140449995043
508,"[[6, 5, 1], [1, 1, 2]]",2,10,10_easy_full,0.00030067049520430563
509,"[[5, 6, 1], [5, 4, 2], [4, 4, 1]]",3,3,10_easy_full,0.0002973535533749628
510,"[[6, 4, 1], [4, 4, 2]]",2,60,10_easy_full,0.0018040229712258337
511,"[[8, 7, 1], [4, 4, 2], [5, 4, 1], [6, 5, 2]]",4,31,10_easy_full,0.004363124560168895
512,"[[6, 2, 1], [1, 8, 2]]",2,2,10_easy_full,6.013409904086112e-05
513,"[[8, 7, 1], [9, 4, 2]]",2,434,10_easy_full,0.013049099491866863
514,"[[7, 5, 1], [8, 9, 2]]",2,51,10_easy_full,0.0015334195255419585
515,"[[4, 7, 1], [2, 1, 2]]",2,3,10_easy_full,9.020114856129169e-05
516,"[[6, 3, 1], [8, 7, 2]]",2,39,10_easy_full,0.0011726149312967918
517,"[[6, 6, 1], [7, 4, 2]]",2,4,10_easy_full,0.00012026819808172224
518,"[[5, 6, 1], [5, 8, 2]]",2,1,10_easy_full,3.006704952043056e-05
519,"[[1, 9, 1], [1, 8, 2], [8, 5, 1]]",3,3,10_easy_full,0.0002973535533749628
520,"[[4, 7, 1], [6, 3, 2]]",2,76,10_easy_full,0.0022850957635527224
521,"[[5, 4, 1], [9, 8, 2], [9, 4, 1]]",3,286,10_easy_full,0.028347705421746458
522,"[[6, 2, 1], [9, 4, 2], [9, 3, 1], [9, 8, 2]]",4,266,10_easy_full,0.0374384236453202
523,"[[9, 2, 1], [9, 3, 2]]",2,1,10_easy_full,3.006704952043056e-05
524,"[[9, 2, 1], [5, 7, 2]]",2,2,10_easy_full,6.013409904086112e-05
525,"[[7, 2, 1]]",1,499,10_easy_full,0.010010030090270813
526,"[[6, 2, 1], [9, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
527,"[[4, 9, 1], [0, 5, 2], [6, 7, 1]]",3,3,10_easy_full,0.0002973535533749628
528,"[[8, 7, 1], [2, 8, 2]]",2,40,10_easy_full,0.0012026819808172225
529,"[[9, 2, 1], [5, 4, 2]]",2,4,10_easy_full,0.00012026819808172224
530,"[[5, 4, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",4,252,10_easy_full,0.035467980295566505
531,"[[6, 3, 1], [9, 8, 2], [9, 4, 1]]",3,61,10_easy_full,0.0060461889186242445
532,"[[8, 7, 1], [3, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
533,"[[6, 5, 1], [9, 3, 2], [9, 4, 1]]",3,9,10_easy_full,0.0008920606601248885
534,"[[6, 3, 1], [9, 4, 2], [9, 3, 1]]",3,215,10_easy_full,0.021310337991872336
535,"[[8, 7, 1], [7, 2, 2]]",2,4,10_easy_full,0.00012026819808172224
536,"[[6, 6, 1], [8, 7, 2]]",2,26,10_easy_full,0.0007817432875311946
537,"[[5, 5, 1], [9, 2, 2]]",2,13,10_easy_full,0.0003908716437655973
538,"[[5, 4, 1], [6, 2, 2]]",2,13,10_easy_full,0.0003908716437655973
539,"[[1, 9, 1], [1, 8, 2], [4, 9, 1], [0, 5, 2]]",4,31,10_easy_full,0.004363124560168895
540,"[[8, 7, 1], [8, 2, 2]]",2,11,10_easy_full,0.0003307375447247362
541,"[[6, 5, 1], [9, 4, 2], [9, 3, 1]]",3,145,10_easy_full,0.014372088413123204
542,"[[6, 2, 1], [5, 4, 2]]",2,5,10_easy_full,0.00015033524760215281
543,"[[5, 9, 1], [9, 4, 2]]",2,222,10_easy_full,0.006674884993535584
544,"[[8, 3, 1], [4, 7, 2]]",2,1,10_easy_full,3.006704952043056e-05
545,"[[5, 9, 1], [7, 4, 2]]",2,6,10_easy_full,0.00018040229712258337
546,"[[8, 3, 1], [9, 8, 2], [9, 4, 1]]",3,239,10_easy_full,0.02368916641887204
547,"[[4, 9, 1], [0, 5, 2], [7, 5, 1]]",3,1,10_easy_full,9.911785112498761e-05
548,"[[6, 6, 1], [6, 2, 2]]",2,1,10_easy_full,3.006704952043056e-05
549,"[[1, 9, 1], [1, 8, 2], [3, 1, 1]]",3,2,10_easy_full,0.00019823570224997521
550,"[[6, 6, 1], [4, 4, 2], [5, 4, 1], [4, 1, 2]]",4,6,10_easy_full,0.000844475721323012
551,"[[9, 2, 1], [8, 5, 2]]",2,15,10_easy_full,0.0004510057428064584
552,"[[6, 5, 1], [9, 9, 2]]",2,190,10_easy_full,0.0057127394088818065
553,"[[1, 9, 1], [1, 8, 2], [7, 2, 1]]",3,2,10_easy_full,0.00019823570224997521
554,"[[1, 9, 1], [1, 8, 2], [5, 9, 1]]",3,1,10_easy_full,9.911785112498761e-05
555,"[[0, 5, 1], [4, 9, 2]]",2,498,10_easy_full,0.014973390661174419
556,"[[7, 5, 1], [9, 8, 2]]",2,122,10_easy_full,0.003668180041492528
557,"[[6, 4, 1]]",1,997,10_easy_full,0.02
558,"[[6, 5, 1], [9, 9, 2], [9, 8, 1]]",3,185,10_easy_full,0.01833680245812271
559,"[[6, 2, 1], [9, 9, 2]]",2,3,10_easy_full,9.020114856129169e-05
560,"[[4, 9, 1], [0, 5, 2], [4, 4, 1]]",3,4,10_easy_full,0.00039647140449995043
561,"[[6, 3, 1], [5, 8, 2]]",2,2,10_easy_full,6.013409904086112e-05
562,"[[6, 5, 1], [5, 8, 2]]",2,10,10_easy_full,0.00030067049520430563
563,"[[9, 8, 1], [4, 4, 2]]",2,55,10_easy_full,0.0016536877236236808
564,"[[4, 9, 1], [0, 5, 2], [2, 2, 1]]",3,1,10_easy_full,9.911785112498761e-05
565,"[[6, 5, 1], [3, 0, 2], [8, 5, 1]]",3,1,10_easy_full,9.911785112498761e-05
566,"[[7, 5, 1], [4, 2, 2]]",2,5,10_easy_full,0.00015033524760215281
567,"[[6, 5, 1], [8, 1, 2]]",2,40,10_easy_full,0.0012026819808172225
568,"[[7, 2, 1], [9, 8, 2]]",2,106,10_easy_full,0.0031871072491656393
569,"[[7, 5, 1], [6, 5, 2]]",2,2,10_easy_full,6.013409904086112e-05
