,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
174,10_hard_pruned,density,-4.04893705746,-4.12714884722,-3.5336362541,-3.36629673724,-3.5336362541,-4.12714884722,-3.47639121219,cce7504c
175,10_hard_pruned,blocking_dens,-3.1590713353,-2.92277998482,-2.85276547676,-3.16574073745,-2.85276547676,-2.92277998482,-3.10578470662,cdc514e1
176,10_hard_pruned,linear_dens,-4.51033020712,-4.66336501485,-4.00230421803,-4.07457023683,-4.00230421803,-4.66336501485,-3.97455397613,d1cac84b
177,10_hard_pruned,blocking_dens,-3.27933468703,-3.13522886718,-2.99246150156,-3.36515192972,-2.99246150156,-3.13522886718,-3.05391395975,e2b10de5
178,10_hard_pruned,blocking,-2.75989421853,-2.48939871809,-2.64936782088,-2.9672379653,-2.64936782088,-2.48939871809,-2.93287535795,e6efec72
179,10_hard_pruned,blocking,-2.35253596933,-2.08061226088,-2.33397677934,-2.70800096327,-2.33397677934,-2.08061226088,-2.52689176918,edfff93e
180,10_hard_pruned,blocking_dens,-3.40995714894,-3.57470909507,-2.93020188262,-3.38954591501,-2.93020188262,-3.57470909507,-2.95083837701,efd4fa4a
181,10_hard_pruned,linear_dens,-4.23248833772,-4.47593178866,-4.16915752555,-4.49156122382,-4.16915752555,-4.47593178866,-4.06364511034,f3f4f4ae
182,10_hard_pruned,blocking_dens,-3.32941164405,-3.11847942384,-2.92484752196,-3.38630550268,-2.92484752196,-3.11847942384,-3.19800634194,f4c4f33c
183,10_hard_pruned,blocking_dens,-2.6860279089,-2.28502072089,-2.08120565998,-2.41995879898,-2.08120565998,-2.28502072089,-2.482212848,fcb764e3
184,6_easy_full,blocking_dens,-2.09342650452,-1.9483624559,-1.26000218678,-1.78208031303,-1.26000218678,-1.9483624559,-1.4050662354,25dfef96
185,6_easy_full,blocking_dens,-2.80657949457,-2.65262458053,-1.52731930858,-1.71172521514,-1.52731930858,-2.65262458053,-1.68127422262,2aabe76a
186,6_easy_full,density,-4.40598996304,-4.4565415504,-3.40654120235,-3.05568830992,-3.40654120235,-4.4565415504,-3.42413874703,2bcfe659
187,6_easy_full,density,-4.58698291257,-4.64401652576,-3.68561335972,-3.31948386085,-3.68561335972,-4.64401652576,-3.66626874088,32b10037
188,6_easy_full,linear_dens,-3.15425715137,-3.22774950097,-2.69734837017,-3.10412453968,-2.69734837017,-3.22774950097,-2.62356968953,34cffc40
189,6_easy_full,blocking_dens,-1.24481317519,-1.10482907446,-0.577607249312,-1.47788881575,-0.577607249312,-1.10482907446,-0.717591350044,38abe966
190,6_easy_full,density,-4.27522179786,-4.07516434417,-4.12633518338,-3.43558162344,-4.12633518338,-4.07516434417,-4.32639263707,3acff9fa
191,6_easy_full,blocking_dens,-1.17536805207,-1.08704155545,-0.725745085714,-1.69145724475,-0.725745085714,-1.08704155545,-0.814071582335,3bac0799
192,6_easy_full,density,-3.81277414587,-3.85574861198,-3.53487101901,-2.72925409083,-3.53487101901,-3.85574861198,-3.50426783874,3fcbc0ab
193,6_easy_full,density,-3.13822996694,-3.1057885508,-2.46475809617,-2.10547984987,-2.46475809617,-3.1057885508,-2.50850863982,40a74de0
194,6_easy_full,linear_dens,-3.0604627643,-3.17324668449,-2.87855078107,-3.15581734757,-2.87855078107,-3.17324668449,-2.76576686088,4ed755f1
195,6_easy_full,density,-3.55086993076,-3.53952429212,-3.17503970778,-2.63118227242,-3.17503970778,-3.53952429212,-3.18235146931,59d51c4c
196,6_easy_full,density,-4.35985065589,-4.36147134239,-3.41361657925,-2.77245331693,-3.41361657925,-4.36147134239,-3.4471439018,5de11557
197,6_easy_full,density,-3.09035503999,-3.07173045144,-2.3884927777,-1.97614626043,-2.3884927777,-3.07173045144,-2.41086333523,6bca8117
198,6_easy_full,density,-4.34338260874,-4.30151046236,-3.54203250741,-2.69471898368,-3.54203250741,-4.30151046236,-3.6085352604,86f6e2cb
199,6_easy_full,blocking_dens,-2.42037061014,-2.36782591256,-1.94439251462,-2.0468437368,-1.94439251462,-2.36782591256,-1.99653553107,8df4f6e8
200,6_easy_full,density,-4.41311678226,-4.40556315481,-4.23730388761,-2.72823839844,-4.23730388761,-4.40556315481,-4.2850602712,9defd82d
201,6_easy_full,density,-4.13430524096,-4.1526016528,-3.03939235287,-2.79870531848,-3.03939235287,-4.1526016528,-3.02687446288,a6bff327
202,6_easy_full,blocking_dens,-1.67364037381,-1.53756469456,-0.670453167192,-1.44846330494,-0.670453167192,-1.53756469456,-0.806528846446,aedbea55
203,6_easy_full,density,-4.25223144944,-4.22208291928,-2.79209075788,-1.93263021647,-2.79209075788,-4.22208291928,-2.81803130244,b7eae04f
204,6_easy_full,blocking,-2.71484467834,-2.32378963112,-4.43044583581,-4.6858052596,-4.43044583581,-2.32378963112,-4.82150088304,b8a11f60
205,6_easy_full,linear_dens,-3.72467776877,-3.7669887663,-2.92860762059,-3.15463486686,-2.92860762059,-3.7669887663,-2.9214937689,cfd6ff5a
206,6_easy_full,density,-4.84866135739,-4.93640562448,-3.67302897955,-2.56969502503,-3.67302897955,-4.93640562448,-3.60566932766,d3b525de
207,6_easy_full,blocking_dens,-2.69607095679,-2.6361447861,-1.96945438132,-2.19186393529,-1.96945438132,-2.6361447861,-2.02938055201,d6b67ee1
208,6_easy_full,density,-4.19092470619,-4.14532051173,-4.211275679,-3.3885451323,-4.211275679,-4.14532051173,-4.26054468494,d6d500ab
209,6_easy_full,density,-3.55354716501,-3.53860786732,-2.62431743251,-2.47184108028,-2.62431743251,-3.53860786732,-2.63926801128,dabbe6bb
210,6_easy_full,density,-5.33485879913,-5.37745245265,-4.55641607775,-2.87296649768,-4.55641607775,-5.37745245265,-4.50027801184,efa7383d
211,6_easy_full,blocking_dens,-1.94917136479,-1.77897718886,-1.09471060982,-1.38517632093,-1.09471060982,-1.77897718886,-1.26490478575,f9c123d7
212,6_easy_full,blocking,-2.03931051398,-2.00946947613,-2.26285375412,-2.4017319226,-2.26285375412,-2.00946947613,-2.29269479197,fda4f169
213,6_easy_pruned,density,-3.50897664361,-3.45551644321,-2.39127200616,-1.89464139538,-2.39127200616,-3.45551644321,-2.47282865156,11dfe866
214,6_easy_pruned,blocking_dens,-2.85428909998,-2.83273521869,-1.73680198251,-2.03079676033,-1.73680198251,-2.83273521869,-1.77167938734,16e512d0
215,6_easy_pruned,density,-2.67585680127,-2.73801238626,-2.48592790289,-2.1430487189,-2.48592790289,-2.73801238626,-2.4310063298,19a105e3
216,6_easy_pruned,blocking,-1.63557654215,-1.41483333084,-2.14786591634,-2.94858005353,-2.14786591634,-1.41483333084,-2.36860912765,1fdbc072
217,6_easy_pruned,density,-4.15748375919,-4.16197977685,-3.64744705304,-3.19080695423,-3.64744705304,-4.16197977685,-3.64269092365,2dca846d
218,6_easy_pruned,density,-2.37929186523,-2.21493205121,-1.81884794804,-1.77389970034,-1.81884794804,-2.21493205121,-1.98320776205,2dfbc35a
219,6_easy_pruned,density,-4.01675611671,-3.97908892774,-2.70288843727,-2.48206325905,-2.70288843727,-3.97908892774,-2.74055562624,33b693e2
220,6_easy_pruned,blocking_dens,-1.69074946307,-1.60968977506,-1.42541668324,-1.71394286277,-1.42541668324,-1.60968977506,-1.50625122167,33ebe68d
221,6_easy_pruned,density,-3.60277443773,-3.66942971058,-2.99443609634,-2.2302309268,-2.99443609634,-3.66942971058,-2.93840616332,4dc50d03
222,6_easy_pruned,density,-4.54996594073,-4.57590446711,-3.88013493135,-2.96820319057,-3.88013493135,-4.57590446711,-3.86242808471,55a709fd
223,6_easy_pruned,blocking_dens,-2.08267300946,-1.99679983032,-1.28405276804,-1.93525405988,-1.28405276804,-1.99679983032,-1.37891992483,58e72ee8
224,6_easy_pruned,density,-3.59075467941,-3.58476925398,-3.97379787533,-3.51032599722,-3.97379787533,-3.58476925398,-3.98232667623,67abc3ab
225,6_easy_pruned,blocking_dens,-3.25438432103,-3.20541452609,-1.94181405625,-2.53209435541,-1.94181405625,-3.20541452609,-1.99038283355,6cbbcdf7
226,6_easy_pruned,linear_dens,-2.93683819468,-2.9420942149,-1.82247650178,-2.39496876555,-1.82247650178,-2.9420942149,-1.81666254429,6fc70a09
227,6_easy_pruned,blocking_dens,-3.36329138511,-3.32357410639,-2.04049692138,-2.77761217533,-2.04049692138,-3.32357410639,-2.07979242688,7acbc3e2
228,6_easy_pruned,blocking_dens,-2.84844970138,-2.80847201178,-1.73698764022,-2.10458305247,-1.73698764022,-2.80847201178,-1.77696532982,7cc119e0
229,6_easy_pruned,blocking_dens,-1.98685317106,-1.88221225013,-1.0405570073,-1.55570970384,-1.0405570073,-1.88221225013,-1.145045303,7db4f1d2
230,6_easy_pruned,blocking_dens,-1.49009787608,-1.43564718685,-0.931540146439,-1.71570045664,-0.931540146439,-1.43564718685,-0.985990835676,8ab71c6b
231,6_easy_pruned,blocking_dens,-2.08545905943,-1.95807686858,-1.16590866222,-1.54601071986,-1.16590866222,-1.95807686858,-1.29329085308,94abbfb2
232,6_easy_pruned,linear_dens,-2.66605431584,-2.70484471915,-2.30225150536,-2.29379334693,-2.30225150536,-2.70484471915,-2.26306276068,96afd320
233,6_easy_pruned,linear_dens,-2.77411236799,-3.23008834419,-2.86022669268,-2.9146555044,-2.86022669268,-3.23008834419,-2.40330508824,adfac866
234,6_easy_pruned,blocking_dens,-1.26583643784,-1.07343547212,-0.149239231371,-1.64350308321,-0.149239231371,-1.07343547212,-0.341640197092,b7e510d3
235,6_easy_pruned,blocking,-1.45756733615,-1.29350180644,-1.81709651037,-2.79459756781,-1.81709651037,-1.29350180644,-1.98116204008,c0cbeef2
236,6_easy_pruned,density,-2.61988942372,-2.59321687346,-2.34329639129,-1.73129089382,-2.34329639129,-2.59321687346,-2.37276783472,c8afed22
237,6_easy_pruned,density,-2.40911731375,-2.43412376778,-2.67079830781,-1.90575118876,-2.67079830781,-2.43412376778,-2.64880581409,d2d73ea5
238,6_easy_pruned,linear_dens,-2.03653875477,-2.06210346466,-1.49901126011,-2.7739150735,-1.49901126011,-2.06210346466,-1.47317388478,ddb7456a
239,6_easy_pruned,density,-4.10895626809,-4.07508931052,-2.71924649262,-2.60125586642,-2.71924649262,-4.07508931052,-2.75269752323,dfa705b9
240,6_easy_pruned,linear,-2.34535589637,-2.36489821849,-2.67967151797,-3.09052798067,-2.67967151797,-2.36489821849,-2.66803382534,e1b100ae
241,6_easy_pruned,density,-3.84233064395,-3.86311506576,-3.13081280128,-2.60873667792,-3.13081280128,-3.86311506576,-3.10979757153,edbbcb60
242,6_easy_pruned,linear,-2.09018759574,-2.18874465746,-2.18874465746,-2.63997550557,-2.18874465746,-2.18874465746,-2.09018759574,edbbea2c
243,10_easy_full,blocking,-3.377576446,-3.11698917246,-3.59408938115,-4.18789722285,-3.59408938115,-3.11698917246,-3.8452417038,20a4fec4
244,10_easy_full,density,-5.03846536283,-5.13822383154,-3.93073109527,-3.87251247811,-3.93073109527,-5.13822383154,-3.93637855936,23b6924e
245,10_easy_full,density,-4.08126465801,-3.79654646491,-2.35155136433,-2.28314792867,-2.35155136433,-3.79654646491,-2.6822707912,26e680e4
246,10_easy_full,blocking_dens,-4.11570731865,-4.03619636802,-3.84843860297,-3.9568353402,-3.84843860297,-4.03619636802,-3.92426540373,37bffc4e
247,10_easy_full,blocking_dens,-3.36930615606,-2.98506199804,-1.89820426318,-2.09038061913,-1.89820426318,-2.98506199804,-2.31053624121,3ac5170c
248,10_easy_full,linear_dens,-4.73623319558,-4.92143948349,-3.67415649919,-3.69950396767,-3.67415649919,-4.92143948349,-3.6591486014,55c68fc5
249,10_easy_full,density,-3.73821869219,-3.59892967902,-3.43359802095,-3.41743729749,-3.43359802095,-3.59892967902,-3.64330279086,56e6f5d2
250,10_easy_full,density,-4.76035166608,-4.67887210727,-3.43432913731,-3.14056860567,-3.43432913731,-4.67887210727,-3.5858231442,58d72aaf
251,10_easy_full,density,-3.52253962491,-3.56760219256,-3.6026541013,-2.99566884572,-3.6026541013,-3.56760219256,-3.62807749694,6ac7311a
252,10_easy_full,density,-3.65447593305,-3.67942255847,-3.63258437105,-3.60451806172,-3.63258437105,-3.67942255847,-3.66482050531,6cc4f8b6
253,10_easy_full,blocking_dens,-4.09823300352,-4.02212200082,-3.16785509765,-3.49159922546,-3.16785509765,-4.02212200082,-3.37072245837,6cd50fc7
254,10_easy_full,density,-3.92561949849,-3.86333343214,-3.8230947297,-3.38666550996,-3.8230947297,-3.86333343214,-3.86628915869,70bffd4d
255,10_easy_full,density,-4.85959280353,-4.91512955016,-3.59224171337,-3.44046364099,-3.59224171337,-4.91512955016,-3.68254467558,72caeffe
256,10_easy_full,density,-4.61913711963,-4.6814861454,-4.53379825091,-3.91411667601,-4.53379825091,-4.6814861454,-4.49869744619,89cbc391
257,10_easy_full,blocking,-3.44737357715,-3.43327011198,-3.60353763845,-3.50763417426,-3.60353763845,-3.43327011198,-3.65525899446,92a70054
258,10_easy_full,blocking_dens,-3.49139177145,-2.99994624043,-1.60174929503,-1.88253509213,-1.60174929503,-2.99994624043,-2.09319482604,9ae751bc
259,10_easy_full,density,-3.377267102,-3.36203212435,-3.29611604267,-3.02121552235,-3.29611604267,-3.36203212435,-3.34775699265,abdacc98
260,10_easy_full,blocking_dens,-3.79980892122,-3.51356235777,-2.31581415143,-2.51228734644,-2.31581415143,-3.51356235777,-2.64821620649,acc6e9d4
261,10_easy_full,density,-3.70909440215,-3.50442198741,-3.38605255548,-3.16194009512,-3.38605255548,-3.50442198741,-3.58465057576,b4a4f22a
262,10_easy_full,density,-5.1865949104,-5.27168962547,-3.98817742639,-3.76136116795,-3.98817742639,-5.27168962547,-3.90308271131,b8a4fbaa
263,10_easy_full,density,-5.1443673585,-5.11840029912,-4.95807887521,-3.90124031718,-4.95807887521,-5.11840029912,-4.96667962815,b9bbef4c
264,10_easy_full,density,-4.42008249314,-4.24521712534,-3.13250735207,-3.07267623281,-3.13250735207,-4.24521712534,-3.37385253354,c0dfd341
265,10_easy_full,density,-4.62695984105,-4.35058117027,-3.25971273947,-3.18656559031,-3.25971273947,-4.35058117027,-3.56347874944,c6aad6d0
266,10_easy_full,blocking_dens,-3.55295482035,-3.06106832708,-1.81096097465,-2.33477034636,-1.81096097465,-3.06106832708,-2.30284746793,c8c4f85a
267,10_easy_full,density,-5.1481924136,-5.23778773149,-3.95752559303,-3.22441172332,-3.95752559303,-5.23778773149,-4.04832133004,cccfd3ac
268,10_easy_full,blocking_dens,-4.05299415638,-3.8133163068,-2.58932996965,-3.06556544732,-2.58932996965,-3.8133163068,-2.8704334786,cff10c9a
269,10_easy_full,density,-4.65541067517,-4.63464904123,-4.37603216643,-3.78688234069,-4.37603216643,-4.63464904123,-4.41876445921,d0e6841e
270,10_easy_full,density,-5.16693288507,-5.16640978764,-3.73861844863,-3.5053372752,-3.73861844863,-5.16640978764,-3.83675500329,d4cbca4e
271,10_easy_full,density,-4.30051448184,-4.32528953149,-3.54324126605,-3.24609376638,-3.54324126605,-4.32528953149,-3.62212464514,dacfd3d4
272,10_easy_full,blocking_dens,-2.97960660627,-2.44814973612,-2.1670303914,-2.85531898935,-2.1670303914,-2.44814973612,-2.69848726154,daf74d3f
273,10_easy_full,blocking_dens,-3.33593748394,-3.23913101387,-2.51854535319,-2.69633490919,-2.51854535319,-3.23913101387,-2.72833405642,e6abcdb2
274,10_easy_full,blocking_dens,-3.84991255081,-3.62500686126,-2.30552320816,-2.39662117418,-2.30552320816,-3.62500686126,-2.61568391406,f1fbe0de
275,10_easy_full,density,-4.84596911447,-4.69614755398,-4.27195541834,-4.16969432697,-4.27195541834,-4.69614755398,-4.45530922191,f5dac888
276,10_easy_full,density,-5.35181997195,-5.25454901573,-3.87840603509,-3.26730739811,-3.87840603509,-5.25454901573,-4.03841208062,fedbec09
277,10_easy_pruned,density,-5.25099680314,-5.50822891161,-4.98627692038,-4.79418069045,-4.98627692038,-5.50822891161,-4.86519888378,2fd101b0
278,10_easy_pruned,density,-4.88287040881,-5.01629770409,-4.17018085803,-3.5800916639,-4.17018085803,-5.01629770409,-4.12628537689,3ab7160d
279,10_easy_pruned,blocking_dens,-4.55281111623,-4.44550278995,-3.75419297794,-3.85656959297,-3.75419297794,-4.44550278995,-3.89206825046,43dbc360
280,10_easy_pruned,density,-4.32760645503,-4.29794487777,-3.57812144708,-3.5322287017,-3.57812144708,-4.29794487777,-3.74924317307,46c12352
281,10_easy_pruned,density,-4.38201632907,-4.49953343121,-4.41945999322,-3.51981791641,-4.41945999322,-4.49953343121,-4.30814356046,47dbc824
282,10_easy_pruned,density,-5.13738958076,-5.21130175958,-4.00294447442,-3.47978139145,-4.00294447442,-5.21130175958,-3.99646201293,4ecfea32
283,10_easy_pruned,blocking_dens,-3.36966754742,-3.44600632347,-2.80685792704,-3.11211872894,-2.80685792704,-3.44600632347,-2.83805755316,5aebf3c2
284,10_easy_pruned,density,-4.87400612357,-5.24092240364,-4.58188833409,-4.39306303319,-4.58188833409,-5.24092240364,-4.4527447771,76bfdf0b
285,10_easy_pruned,density,-5.35750884248,-5.3348790735,-3.77127763203,-3.33296179544,-3.77127763203,-5.3348790735,-3.83670774617,89cbfdf9
286,10_easy_pruned,density,-4.49722332415,-4.37364191375,-4.33533849069,-3.90615361392,-4.33533849069,-4.37364191375,-4.45238399386,8defd34b
287,10_easy_pruned,blocking_dens,-3.70694216937,-3.29311673572,-2.08647556285,-2.34310234177,-2.08647556285,-3.29311673572,-2.51099556157,92f69945
288,10_easy_pruned,blocking,-3.25530703923,-2.94481879565,-3.1602102537,-3.16096152744,-3.1602102537,-2.94481879565,-3.47069849728,a2c12212
289,10_easy_pruned,blocking,-2.87801196275,-2.86006745337,-3.29263227534,-3.41859087189,-3.29263227534,-2.86006745337,-3.34704088843,a7bfd4fc
290,10_easy_pruned,density,-3.46272774753,-3.2563494872,-3.3779505968,-3.20057663451,-3.3779505968,-3.2563494872,-3.54942893157,b9e10f8b
291,10_easy_pruned,density,-4.95752310942,-5.1520381157,-4.15859260168,-3.65973168418,-4.15859260168,-5.1520381157,-4.11085525214,c3dfd812
292,10_easy_pruned,blocking_dens,-4.29120252257,-3.90230472677,-2.14690474566,-2.3785718399,-2.14690474566,-3.90230472677,-2.53580254146,c7c6f18d
293,10_easy_pruned,density,-4.78849051142,-4.75567927984,-3.37775116331,-3.13406012582,-3.37775116331,-4.75567927984,-3.46497761797,cdc50047
294,10_easy_pruned,density,-5.69138343718,-5.88316669779,-4.54442393786,-3.86276096253,-4.54442393786,-5.88316669779,-4.4400100907,d5aff345
295,10_easy_pruned,density,-3.38464461403,-3.36224973272,-3.56970679535,-3.27061407009,-3.56970679535,-3.36224973272,-3.54933628263,e2bbe5e1
296,10_easy_pruned,blocking_dens,-3.78371262497,-3.74334826922,-2.75723217621,-3.13409464338,-2.75723217621,-3.74334826922,-2.81885229271,eec719ce
297,10_easy_pruned,blocking,-2.62411181151,-2.00027499676,-2.10797072579,-3.09741312638,-2.10797072579,-2.00027499676,-2.73180754054,f8efd664
298,10_easy_pruned,blocking_dens,-3.84559158928,-3.48096204701,-2.19633925535,-2.76747874364,-2.19633925535,-3.48096204701,-2.56096879762,fdc4f07b
299,10_medium_full,blocking_dens,-2.96698079909,-2.75753121246,-2.47509508195,-3.22613189831,-2.47509508195,-2.75753121246,-2.68763677302,18c75602
300,10_medium_full,blocking_dens,-3.30616938608,-3.17849775918,-2.58549257716,-3.20128995782,-2.58549257716,-3.17849775918,-2.73588224564,33bbca9a
301,10_medium_full,blocking_dens,-4.01463548386,-3.91945271339,-3.19558163658,-3.44975156703,-3.19558163658,-3.91945271339,-3.29283834068,38cbc1f6
302,10_medium_full,density,-3.59533243042,-3.77954336361,-4.17869805992,-3.31601559291,-4.17869805992,-3.77954336361,-4.02437236602,39b67ab6
303,10_medium_full,blocking_dens,-3.8632907645,-3.86268603994,-3.24011337239,-3.43963439952,-3.24011337239,-3.86268603994,-3.25511203394,48ec02bc
304,10_medium_full,blocking_dens,-3.74741719981,-3.6857337025,-3.23578381695,-3.55750469992,-3.23578381695,-3.6857337025,-3.33082859596,4cb73467
305,10_medium_full,blocking_dens,-3.83908017842,-3.74875373479,-3.27325997117,-3.70401045452,-3.27325997117,-3.74875373479,-3.39324286919,4cffe209
306,10_medium_full,blocking_dens,-4.22635525238,-4.22684925582,-3.5326386393,-3.7240819407,-3.5326386393,-4.22684925582,-3.57596355661,4de4f27d
307,10_medium_full,blocking_dens,-3.91723593978,-3.89314926261,-3.3970864247,-3.68183121306,-3.3970864247,-3.89314926261,-3.467729002,54d4fd9d
308,10_medium_full,density,-3.83459615026,-3.8242087337,-3.30740364968,-3.30308852044,-3.30740364968,-3.8242087337,-3.37550979711,54f6b927
309,10_medium_full,density,-4.42102699863,-4.60500010141,-3.77884104385,-3.45649021253,-3.77884104385,-4.60500010141,-3.72738207647,76abf978
310,10_medium_full,blocking_dens,-3.93458505161,-3.87345413768,-3.55745775361,-3.85071370057,-3.55745775361,-3.87345413768,-3.64109333963,81a10227
311,10_medium_full,blocking_dens,-4.2010445678,-4.04473106494,-3.12169592807,-3.69485226006,-3.12169592807,-4.04473106494,-3.27800943093,85e50169
312,10_medium_full,blocking_dens,-4.01069335445,-3.90560991266,-3.23307752244,-3.66559779281,-3.23307752244,-3.90560991266,-3.34959829619,93c70cc1
313,10_medium_full,blocking,-3.36801200322,-3.34159854134,-3.60929645242,-3.77836593803,-3.60929645242,-3.34159854134,-3.59799179406,a0a4f4ea
314,10_medium_full,blocking,-3.02398201341,-2.87438072151,-2.90880108665,-3.25778248986,-2.90880108665,-2.87438072151,-2.99196249568,a7b511d6
315,10_medium_full,blocking_dens,-3.67697748818,-3.64995719446,-3.22584019956,-3.42481724707,-3.22584019956,-3.64995719446,-3.28738996361,b0d5043d
316,10_medium_full,blocking_dens,-4.10563770568,-4.02352013923,-3.13872268703,-3.95369942679,-3.13872268703,-4.02352013923,-3.26770683156,b3dbd892
317,10_medium_full,blocking_dens,-3.13544663689,-2.95499986376,-2.44269408298,-2.87313820564,-2.44269408298,-2.95499986376,-2.56004615042,b9bbc96c
318,10_medium_full,blocking_dens,-3.80626425492,-3.67561027788,-3.06763006745,-3.56475171601,-3.06763006745,-3.67561027788,-3.21752749334,c6c100be
319,10_medium_full,blocking_dens,-2.97983994092,-2.83003315828,-2.76221119085,-3.40192105247,-2.76221119085,-2.83003315828,-2.94546198434,e0a10efa
320,10_medium_full,blocking_dens,-4.49995555438,-4.41116594245,-3.89312489252,-3.9514491289,-3.89312489252,-4.41116594245,-3.98021575559,e3a4effd
321,10_medium_full,blocking_dens,-3.39845219481,-3.23975547707,-2.84939972407,-3.45667645917,-2.84939972407,-3.23975547707,-3.00624836447,f8e11654
322,10_medium_pruned,blocking_dens,-3.35545774852,-3.16034364768,-2.82423227441,-3.35786912299,-2.82423227441,-3.16034364768,-3.01934637525,19b680e2
323,10_medium_pruned,linear_dens,-4.41293407267,-4.42165262769,-4.36619095482,-4.40871523668,-4.36619095482,-4.42165262769,-4.36539153012,29e72a67
324,10_medium_pruned,blocking_dens,-3.41439995479,-3.32493478356,-3.00778031139,-3.48384147655,-3.00778031139,-3.32493478356,-3.13933160371,33a74451
325,10_medium_pruned,blocking_dens,-3.69491527908,-3.51271787213,-2.53258439579,-3.01204971732,-2.53258439579,-3.51271787213,-2.71478180274,43c516b5
326,10_medium_pruned,blocking,-3.03668554576,-2.84890964756,-2.84890964756,-3.28757124549,-2.84890964756,-2.84890964756,-3.03668554576,43cad2c3
327,10_medium_pruned,blocking_dens,-2.99175877376,-2.79007889379,-2.1695352621,-2.71400111622,-2.1695352621,-2.79007889379,-2.37121514206,4fba815c
328,10_medium_pruned,blocking_dens,-3.94947802236,-3.89190456058,-3.77611645896,-4.22203872208,-3.77611645896,-3.89190456058,-3.82483044779,5efbf191
329,10_medium_pruned,blocking_dens,-3.04971444487,-2.84753448296,-2.17728423109,-2.6888721038,-2.17728423109,-2.84753448296,-2.379464193,6db76212
330,10_medium_pruned,blocking_dens,-4.38883455956,-4.40426596995,-3.77166875588,-4.03466721804,-3.77166875588,-4.40426596995,-3.80951776617,76f6a1e9
331,10_medium_pruned,blocking_dens,-3.90227754797,-3.90858845572,-3.53861438477,-3.60415386595,-3.53861438477,-3.90858845572,-3.55377667368,93ebead7
332,10_medium_pruned,blocking_dens,-2.81825828115,-2.60608028107,-2.41362969123,-3.25286470349,-2.41362969123,-2.60608028107,-2.61400024284,94a4f5d4
333,10_medium_pruned,blocking_dens,-3.11125709486,-2.88109768773,-2.48620628574,-3.18410875711,-2.48620628574,-2.88109768773,-2.71636569287,95e69707
334,10_medium_pruned,blocking_dens,-3.45776590049,-3.33574254663,-2.68449704176,-3.34543347327,-2.68449704176,-3.33574254663,-2.84044910575,9da51cdd
335,10_medium_pruned,blocking_dens,-3.97792057971,-4.01184259608,-3.13029842822,-3.421593715,-3.13029842822,-4.01184259608,-3.18928472955,9dd11e8e
336,10_medium_pruned,blocking_dens,-3.33726507798,-3.10100659791,-2.61836155104,-3.32153583951,-2.61836155104,-3.10100659791,-2.85462003111,a9cbcabb
337,10_medium_pruned,blocking_dens,-3.61966156261,-3.31460930898,-2.86122690264,-3.50663119556,-2.86122690264,-3.31460930898,-3.16627915627,abd12ee2
338,10_medium_pruned,blocking_dens,-4.15822653956,-4.05483803017,-3.33191250551,-3.72008460094,-3.33191250551,-4.05483803017,-3.47543779062,b0c6f3a8
339,10_medium_pruned,blocking,-2.64453237352,-2.44173739347,-2.44173739347,-3.24063322088,-2.44173739347,-2.44173739347,-2.64453237352,bdd7483e
340,10_medium_pruned,blocking_dens,-3.07171516106,-2.80974973705,-2.58112839906,-3.55139505677,-2.58112839906,-2.80974973705,-2.84309382307,cefc077d
341,10_medium_pruned,linear_dens,-3.66333406231,-3.67710316197,-3.33406408773,-3.79156065931,-3.33406408773,-3.67710316197,-3.32844115232,d0f687f1
342,10_medium_pruned,blocking_dens,-3.25130013242,-3.2281208311,-2.82467118901,-3.35217322273,-2.82467118901,-3.2281208311,-2.95113864659,daa11f50
343,10_medium_pruned,blocking_dens,-2.78414620702,-2.55188605619,-2.49187897033,-3.31438515901,-2.49187897033,-2.55188605619,-2.75617042461,e9b10766
344,10_medium_pruned,blocking_dens,-4.16699562499,-4.04426919809,-3.04512773941,-3.58065185072,-3.04512773941,-4.04426919809,-3.18495128289,ecefd3a0
345,10_medium_pruned,blocking_dens,-3.61842194616,-3.43422206972,-2.91418806872,-3.30874559129,-2.91418806872,-3.43422206972,-3.11174912507,eefbf52d
