,board,missed_win,player
1716,6_easy_pruned,0,1.0
1717,6_easy_pruned,0,1.0
1718,6_easy_pruned,0,1.0
1719,6_easy_pruned,0,1.0
1720,6_easy_pruned,0,1.0
1721,6_easy_pruned,0,1.0
1722,6_easy_pruned,0,1.0
1723,6_easy_pruned,1,2.0
1724,6_easy_pruned,0,2.0
1725,6_easy_pruned,0,2.0
1726,6_easy_pruned,0,1.0
1727,6_easy_pruned,0,1.0
1728,6_easy_pruned,0,1.0
1729,6_easy_pruned,0,1.0
1730,6_easy_pruned,0,1.0
1731,6_easy_pruned,1,2.0
1732,6_easy_pruned,0,1.0
1733,6_easy_pruned,0,1.0
1734,6_easy_pruned,0,1.0
1735,6_easy_pruned,0,1.0
1736,6_easy_pruned,1,2.0
1737,6_easy_pruned,1,1.0
1738,6_easy_pruned,0,1.0
1739,6_easy_pruned,0,1.0
1740,6_easy_pruned,0,1.0
1741,6_easy_pruned,1,2.0
1742,6_easy_pruned,1,2.0
1743,6_easy_pruned,1,1.0
1744,6_easy_pruned,0,1.0
1745,6_easy_pruned,1,2.0
1746,6_easy_pruned,0,1.0
1747,6_easy_pruned,0,1.0
1748,6_easy_pruned,1,1.0
1749,6_easy_pruned,1,2.0
1750,6_easy_pruned,1,2.0
1751,6_easy_pruned,1,2.0
1752,6_easy_pruned,1,2.0
1753,6_easy_pruned,1,2.0
1754,6_easy_pruned,1,2.0
1755,6_easy_pruned,1,2.0
1756,6_easy_pruned,1,2.0
1757,6_easy_pruned,1,2.0
1758,6_easy_pruned,1,2.0
1759,6_easy_pruned,1,2.0
1760,6_easy_pruned,0,1.0
1761,6_easy_pruned,0,1.0
1762,6_easy_pruned,0,1.0
1763,6_easy_pruned,0,1.0
1764,6_easy_pruned,0,1.0
1765,6_easy_pruned,0,1.0
1766,6_easy_pruned,1,2.0
1767,6_easy_pruned,1,2.0
1768,6_easy_pruned,1,2.0
1769,6_easy_pruned,1,1.0
1770,6_easy_pruned,1,2.0
1771,6_easy_pruned,1,1.0
1772,6_easy_pruned,0,1.0
1773,6_easy_pruned,0,1.0
1774,6_easy_pruned,1,1.0
1775,6_easy_pruned,0,2.0
1776,6_easy_pruned,1,1.0
1777,6_easy_pruned,0,1.0
1778,6_easy_pruned,0,1.0
1779,6_easy_pruned,1,1.0
1780,6_easy_pruned,1,1.0
1781,6_easy_pruned,1,2.0
1782,6_easy_pruned,0,2.0
1783,6_easy_pruned,1,2.0
1784,6_easy_pruned,0,1.0
1785,6_easy_pruned,0,2.0
1786,6_easy_pruned,1,2.0
1787,6_easy_pruned,1,2.0
1788,6_easy_pruned,1,2.0
1789,6_easy_pruned,1,2.0
1790,10_easy_full,1,2.0
1791,10_easy_full,1,2.0
1792,10_easy_full,1,2.0
1793,10_easy_full,1,2.0
1794,10_easy_full,1,2.0
1795,10_easy_full,1,1.0
1796,10_easy_full,0,1.0
1797,10_easy_full,1,2.0
1798,10_easy_full,1,2.0
1799,10_easy_full,1,2.0
1800,10_easy_full,1,2.0
1801,10_easy_full,1,2.0
1802,10_easy_full,1,2.0
1803,10_easy_full,0,1.0
1804,10_easy_full,1,2.0
1805,10_easy_full,1,1.0
1806,10_easy_full,1,1.0
1807,10_easy_full,1,2.0
1808,10_easy_full,1,1.0
1809,10_easy_full,1,2.0
1810,10_easy_full,0,1.0
1811,10_easy_full,1,2.0
1812,10_easy_full,1,1.0
1813,10_easy_full,1,2.0
1814,10_easy_full,1,1.0
1815,10_easy_full,1,2.0
1816,10_easy_full,0,1.0
1817,10_easy_full,1,2.0
1818,10_easy_full,1,1.0
1819,10_easy_full,1,2.0
1820,10_easy_full,0,1.0
1821,10_easy_full,1,2.0
1822,10_easy_full,0,1.0
1823,10_easy_full,1,2.0
1824,10_easy_full,0,1.0
1825,10_easy_full,1,2.0
1826,10_easy_full,1,1.0
1827,10_easy_full,1,2.0
1828,10_easy_full,0,1.0
1829,10_easy_full,1,2.0
1830,10_easy_full,0,1.0
1831,10_easy_full,1,2.0
1832,10_easy_full,1,1.0
1833,10_easy_full,1,2.0
1834,10_easy_full,1,1.0
1835,10_easy_full,1,2.0
1836,10_easy_full,1,1.0
1837,10_easy_full,1,2.0
1838,10_easy_full,1,1.0
1839,10_easy_full,1,2.0
1840,10_easy_full,1,1.0
1841,10_easy_full,1,2.0
1842,10_easy_full,0,1.0
1843,10_easy_full,1,2.0
1844,10_easy_full,1,1.0
1845,10_easy_full,1,2.0
1846,10_easy_full,1,1.0
1847,10_easy_full,1,2.0
1848,10_easy_full,1,1.0
1849,10_easy_full,1,2.0
1850,10_easy_full,1,1.0
1851,10_easy_full,1,2.0
1852,10_easy_full,1,1.0
1853,10_easy_full,1,2.0
1854,10_easy_full,0,1.0
1855,10_easy_full,1,2.0
1856,10_easy_full,1,1.0
1857,10_easy_full,1,2.0
1858,10_easy_full,1,2.0
1859,10_easy_full,0,2.0
1860,10_easy_full,0,1.0
1861,10_easy_full,0,2.0
1862,10_easy_full,1,2.0
1863,10_easy_full,1,2.0
1864,10_easy_full,1,2.0
1865,10_easy_full,1,2.0
1866,10_easy_full,1,2.0
1867,10_easy_full,1,2.0
1868,10_easy_full,1,2.0
1869,10_easy_full,1,2.0
1870,10_easy_full,1,2.0
1871,10_easy_full,1,2.0
1872,10_easy_full,1,2.0
1873,10_easy_full,1,2.0
1874,10_easy_full,1,1.0
1875,10_easy_full,1,2.0
1876,10_easy_full,1,2.0
1877,10_easy_full,1,2.0
1878,10_easy_full,1,2.0
1879,10_easy_full,1,2.0
1880,10_easy_full,1,2.0
1881,10_easy_full,1,2.0
1882,10_easy_full,1,2.0
1883,10_easy_full,1,2.0
1884,10_easy_full,1,2.0
1885,10_easy_full,0,1.0
1886,10_easy_full,0,1.0
1887,10_easy_full,1,2.0
1888,10_easy_full,1,2.0
1889,10_easy_full,1,2.0
1890,10_easy_full,1,2.0
1891,10_easy_full,1,2.0
1892,10_easy_full,1,2.0
1893,10_easy_full,1,2.0
1894,10_easy_full,0,2.0
1895,10_easy_full,1,2.0
1896,10_easy_full,1,2.0
1897,10_easy_full,1,2.0
1898,10_easy_full,1,2.0
1899,10_easy_full,1,2.0
1900,10_easy_full,1,2.0
1901,10_easy_full,1,2.0
1902,10_easy_full,1,2.0
1903,10_easy_full,0,1.0
1904,10_easy_full,1,2.0
1905,10_easy_full,1,2.0
1906,10_easy_full,0,1.0
1907,10_easy_full,1,2.0
1908,10_easy_full,0,2.0
1909,10_easy_full,1,1.0
1910,10_easy_full,0,2.0
1911,10_easy_full,1,1.0
1912,10_easy_full,1,1.0
1913,10_easy_full,0,2.0
1914,10_easy_full,1,1.0
1915,10_easy_full,1,2.0
1916,10_easy_full,1,1.0
1917,10_easy_full,0,1.0
1918,10_easy_full,0,1.0
1919,10_easy_full,1,2.0
1920,10_easy_full,0,1.0
1921,10_easy_full,0,1.0
1922,10_easy_full,1,2.0
1923,10_easy_full,1,2.0
1924,10_easy_full,1,2.0
1925,10_easy_full,1,1.0
1926,10_easy_full,1,2.0
1927,10_easy_full,1,2.0
1928,10_easy_full,1,2.0
1929,10_easy_full,0,1.0
1930,10_easy_full,0,1.0
1931,10_easy_full,1,2.0
1932,10_easy_full,1,2.0
1933,10_easy_full,1,2.0
1934,10_easy_full,0,1.0
1935,10_easy_full,1,1.0
1936,10_easy_full,1,2.0
1937,10_easy_full,1,2.0
1938,10_easy_full,1,2.0
1939,10_easy_full,1,2.0
1940,10_easy_full,1,2.0
1941,10_easy_full,1,2.0
1942,10_easy_full,1,2.0
1943,10_easy_full,1,2.0
1944,10_easy_full,1,1.0
1945,10_easy_full,1,2.0
1946,10_easy_full,1,2.0
1947,10_easy_full,1,2.0
1948,10_easy_full,1,2.0
1949,10_easy_full,1,2.0
1950,10_easy_full,1,2.0
1951,10_easy_full,1,2.0
1952,10_easy_full,1,2.0
1953,10_easy_full,1,2.0
1954,10_easy_full,1,2.0
1955,10_easy_full,1,2.0
1956,10_easy_full,1,2.0
1957,10_easy_full,1,2.0
1958,10_easy_full,1,2.0
1959,10_easy_full,1,2.0
1960,10_easy_full,0,2.0
1961,10_easy_full,0,1.0
1962,10_easy_full,0,2.0
1963,10_easy_full,1,2.0
1964,10_easy_full,1,2.0
1965,10_easy_full,1,2.0
1966,10_easy_full,1,2.0
1967,10_easy_full,1,2.0
1968,10_easy_full,1,2.0
1969,10_easy_full,1,2.0
1970,10_easy_full,0,2.0
1971,10_easy_full,1,2.0
1972,10_easy_full,1,1.0
1973,10_easy_full,0,1.0
1974,10_easy_full,1,2.0
1975,10_easy_full,1,2.0
1976,10_easy_full,1,1.0
1977,10_easy_full,1,1.0
1978,10_easy_full,0,2.0
1979,10_easy_full,0,2.0
1980,10_easy_full,0,1.0
1981,10_easy_full,1,2.0
1982,10_easy_full,1,2.0
1983,10_easy_full,1,2.0
1984,10_easy_full,1,1.0
1985,10_easy_full,1,1.0
1986,10_easy_full,0,2.0
1987,10_easy_full,0,2.0
1988,10_easy_full,1,2.0
1989,10_easy_full,0,2.0
1990,10_easy_full,1,2.0
1991,10_easy_full,0,1.0
1992,10_easy_full,0,1.0
1993,10_easy_full,1,2.0
1994,10_easy_full,0,1.0
1995,10_easy_full,1,2.0
1996,10_easy_full,1,2.0
1997,10_easy_full,1,2.0
1998,10_easy_full,1,2.0
1999,10_easy_full,1,2.0
2000,10_easy_full,1,2.0
2001,10_easy_full,1,2.0
2002,10_easy_full,0,2.0
2003,10_easy_full,0,2.0
2004,10_easy_full,0,2.0
2005,10_easy_full,1,2.0
2006,10_easy_full,0,1.0
2007,10_easy_full,1,2.0
2008,10_easy_full,1,2.0
2009,10_easy_full,1,2.0
2010,10_easy_full,1,2.0
2011,10_easy_full,1,2.0
2012,10_easy_full,1,2.0
2013,10_easy_full,1,2.0
2014,10_easy_full,0,2.0
2015,10_easy_full,1,2.0
2016,10_easy_full,1,2.0
2017,10_easy_full,1,1.0
2018,10_easy_full,0,1.0
2019,10_easy_full,1,2.0
2020,10_easy_full,0,1.0
2021,10_easy_full,1,1.0
2022,10_easy_full,0,1.0
2023,10_easy_full,1,2.0
2024,10_easy_full,0,2.0
2025,10_easy_full,1,2.0
2026,10_easy_full,1,2.0
2027,10_easy_full,1,2.0
2028,10_easy_full,1,2.0
2029,10_easy_full,1,2.0
2030,10_easy_full,1,2.0
2031,10_easy_full,1,2.0
2032,10_easy_full,1,2.0
2033,10_easy_full,0,1.0
2034,10_easy_full,0,1.0
2035,10_easy_full,1,2.0
2036,10_easy_full,1,2.0
2037,10_easy_full,1,2.0
2038,10_easy_full,1,2.0
2039,10_easy_full,1,2.0
2040,10_easy_full,0,2.0
2041,10_easy_full,0,2.0
2042,10_easy_full,0,2.0
2043,10_easy_full,0,2.0
2044,10_easy_full,0,2.0
2045,10_easy_full,0,2.0
2046,10_easy_full,0,2.0
2047,10_easy_full,0,2.0
2048,10_easy_full,0,2.0
2049,10_easy_full,0,2.0
2050,10_easy_full,0,1.0
2051,10_easy_full,1,2.0
2052,10_easy_full,1,2.0
2053,10_easy_full,1,2.0
2054,10_easy_full,1,2.0
2055,10_easy_full,1,2.0
2056,10_easy_full,1,2.0
2057,10_easy_full,1,2.0
2058,10_easy_full,1,2.0
2059,10_easy_full,1,2.0
2060,10_easy_full,1,2.0
2061,10_easy_full,1,2.0
2062,10_easy_full,1,2.0
2063,10_easy_full,1,2.0
2064,10_easy_full,1,2.0
2065,10_easy_full,1,2.0
2066,10_easy_full,1,2.0
2067,10_easy_full,1,2.0
2068,10_easy_full,1,2.0
2069,10_easy_full,1,2.0
2070,10_easy_full,1,1.0
2071,10_easy_full,1,2.0
2072,10_easy_full,1,2.0
2073,10_easy_full,1,2.0
2074,10_easy_full,1,2.0
2075,10_easy_full,1,2.0
2076,10_easy_full,1,2.0
2077,10_easy_full,1,2.0
2078,10_easy_full,1,2.0
2079,10_easy_full,0,2.0
2080,10_easy_full,0,2.0
2081,10_easy_full,1,2.0
2082,10_easy_full,1,2.0
2083,10_easy_full,1,2.0
2084,10_easy_full,1,2.0
2085,10_easy_full,1,2.0
2086,10_easy_full,1,2.0
2087,10_easy_full,1,2.0
2088,10_easy_full,1,2.0
2089,10_easy_full,1,2.0
2090,10_easy_full,1,2.0
2091,10_easy_full,1,2.0
2092,10_easy_full,1,2.0
2093,10_easy_full,1,2.0
2094,10_easy_full,1,2.0
2095,10_easy_full,0,2.0
2096,10_easy_full,1,2.0
2097,10_easy_full,0,2.0
2098,10_easy_full,0,2.0
2099,10_easy_full,0,2.0
2100,10_easy_full,1,1.0
2101,10_easy_full,1,2.0
2102,10_easy_full,0,2.0
2103,10_easy_full,0,2.0
2104,10_easy_full,0,2.0
2105,10_easy_full,0,2.0
2106,10_easy_full,0,2.0
2107,10_easy_full,1,2.0
2108,10_easy_full,0,2.0
2109,10_easy_full,0,2.0
2110,10_easy_full,0,2.0
2111,10_easy_full,1,2.0
2112,10_easy_full,0,1.0
2113,10_easy_full,0,1.0
2114,10_easy_full,0,1.0
2115,10_easy_full,0,2.0
2116,10_easy_full,0,2.0
2117,10_easy_full,0,2.0
2118,10_easy_full,1,2.0
2119,10_easy_full,1,2.0
2120,10_easy_full,0,2.0
2121,10_easy_full,1,2.0
2122,10_easy_full,1,2.0
2123,10_easy_full,1,2.0
2124,10_easy_full,1,2.0
2125,10_easy_full,1,2.0
2126,10_easy_full,0,2.0
2127,10_easy_full,0,2.0
2128,10_easy_full,0,1.0
2129,10_easy_full,0,1.0
2130,10_easy_full,1,2.0
2131,10_easy_full,1,2.0
2132,10_easy_full,1,2.0
2133,10_easy_full,1,1.0
2134,10_easy_full,1,2.0
2135,10_easy_full,1,1.0
2136,10_easy_full,0,1.0
2137,10_easy_full,1,2.0
2138,10_easy_full,1,2.0
2139,10_easy_full,1,2.0
2140,10_easy_full,1,2.0
2141,10_easy_full,1,2.0
2142,10_easy_full,1,2.0
2143,10_easy_full,0,2.0
2144,10_easy_full,1,2.0
2145,10_easy_full,0,2.0
2146,10_easy_full,0,1.0
2147,10_easy_full,0,2.0
2148,10_easy_full,0,2.0
2149,10_easy_full,0,2.0
2150,10_easy_full,1,1.0
2151,10_easy_full,0,2.0
2152,10_easy_full,1,2.0
2153,10_easy_full,0,1.0
2154,10_easy_full,0,1.0
2155,10_easy_full,1,2.0
2156,10_easy_full,1,2.0
2157,10_easy_full,1,2.0
2158,10_easy_full,1,2.0
2159,10_easy_full,1,2.0
2160,10_easy_full,1,2.0
2161,10_easy_full,0,1.0
2162,10_easy_full,1,1.0
2163,10_easy_full,1,1.0
2164,10_easy_full,1,2.0
2165,10_easy_full,1,2.0
2166,10_easy_full,1,2.0
2167,10_easy_full,1,2.0
2168,10_easy_full,1,2.0
2169,10_easy_full,1,2.0
2170,10_easy_full,0,2.0
2171,10_easy_full,1,2.0
2172,10_easy_full,1,2.0
2173,10_easy_full,1,2.0
2174,10_easy_full,1,2.0
2175,10_easy_full,1,2.0
2176,10_easy_full,1,2.0
2177,10_easy_full,1,2.0
2178,10_easy_full,1,2.0
2179,10_easy_full,1,2.0
2180,10_easy_full,0,1.0
2181,10_easy_full,0,2.0
2182,10_easy_full,0,2.0
2183,10_easy_full,1,2.0
2184,10_easy_full,0,2.0
2185,10_easy_full,0,2.0
2186,10_easy_full,0,2.0
2187,10_easy_full,0,2.0
2188,10_easy_full,1,2.0
2189,10_easy_full,1,2.0
2190,10_easy_full,1,2.0
2191,10_easy_full,1,2.0
2192,10_easy_full,1,2.0
2193,10_easy_full,1,2.0
2194,10_easy_full,1,2.0
2195,10_easy_full,1,2.0
2196,10_easy_full,1,2.0
2197,10_easy_full,1,2.0
2198,10_easy_full,1,2.0
2199,10_easy_full,1,2.0
2200,10_easy_full,1,2.0
2201,10_easy_full,1,2.0
2202,10_easy_full,1,2.0
2203,10_easy_full,1,2.0
2204,10_easy_full,1,2.0
2205,10_easy_full,0,1.0
2206,10_easy_full,0,1.0
2207,10_easy_full,1,2.0
2208,10_easy_full,1,2.0
2209,10_easy_full,1,2.0
2210,10_easy_full,1,2.0
2211,10_easy_full,1,2.0
2212,10_easy_full,1,2.0
2213,10_easy_full,1,2.0
2214,10_easy_full,0,1.0
2215,10_easy_full,0,1.0
2216,10_easy_full,1,2.0
2217,10_easy_full,0,1.0
2218,10_easy_full,0,1.0
2219,10_easy_full,0,1.0
2220,10_easy_full,1,2.0
2221,10_easy_full,1,2.0
2222,10_easy_full,1,2.0
2223,10_easy_full,1,2.0
2224,10_easy_full,1,2.0
2225,10_easy_full,1,1.0
2226,10_easy_full,1,2.0
2227,10_easy_full,1,1.0
2228,10_easy_full,1,2.0
2229,10_easy_full,1,2.0
2230,10_easy_full,1,2.0
2231,10_easy_full,1,1.0
2232,10_easy_full,1,2.0
2233,10_easy_full,1,2.0
2234,10_easy_full,1,2.0
2235,10_easy_full,1,2.0
2236,10_easy_full,1,2.0
2237,10_easy_full,1,2.0
2238,10_easy_full,1,2.0
2239,10_easy_full,1,2.0
2240,10_easy_full,1,2.0
2241,10_easy_full,1,2.0
2242,10_easy_full,1,2.0
2243,10_easy_full,1,2.0
2244,10_easy_full,1,2.0
2245,10_easy_full,1,2.0
2246,10_easy_full,1,2.0
2247,10_easy_full,1,2.0
2248,10_easy_full,1,2.0
2249,10_easy_full,1,2.0
2250,10_easy_full,1,2.0
2251,10_easy_full,1,2.0
2252,10_easy_full,0,1.0
2253,10_easy_full,1,2.0
2254,10_easy_full,1,2.0
2255,10_easy_full,1,2.0
2256,10_easy_full,1,2.0
2257,10_easy_full,0,1.0
2258,10_easy_full,1,2.0
2259,10_easy_full,1,2.0
2260,10_easy_full,1,2.0
2261,10_easy_full,1,2.0
2262,10_easy_full,1,2.0
2263,10_easy_full,1,1.0
2264,10_easy_full,1,2.0
2265,10_easy_full,1,1.0
2266,10_easy_full,1,2.0
2267,10_easy_full,1,2.0
2268,10_easy_full,0,2.0
2269,10_easy_full,0,2.0
2270,10_easy_full,1,1.0
2271,10_easy_full,1,2.0
2272,10_easy_full,1,2.0
2273,10_easy_full,1,2.0
2274,10_easy_full,0,2.0
2275,10_easy_full,0,2.0
2276,10_easy_full,0,2.0
2277,10_easy_full,1,2.0
2278,10_easy_full,1,2.0
2279,10_easy_full,1,2.0
2280,10_easy_full,1,2.0
2281,10_easy_full,1,2.0
2282,10_easy_full,1,2.0
2283,10_easy_full,1,2.0
2284,10_easy_full,1,2.0
2285,10_easy_full,0,1.0
2286,10_easy_full,1,2.0
2287,10_easy_full,1,2.0
2288,10_easy_full,1,2.0
2289,10_easy_full,1,2.0
2290,10_easy_full,1,2.0
2291,10_easy_full,1,2.0
2292,10_easy_full,1,2.0
2293,10_easy_full,1,2.0
2294,10_easy_full,1,2.0
2295,10_easy_full,1,2.0
2296,10_easy_full,1,2.0
2297,10_easy_full,1,2.0
2298,10_easy_full,1,2.0
2299,10_easy_full,1,2.0
2300,10_easy_full,1,2.0
2301,10_easy_full,1,2.0
2302,10_easy_full,1,2.0
2303,10_easy_full,1,2.0
2304,10_easy_full,1,1.0
2305,10_easy_full,1,2.0
2306,10_easy_full,1,2.0
2307,10_easy_full,0,1.0
2308,10_easy_full,1,2.0
2309,10_easy_full,1,2.0
2310,10_easy_full,1,2.0
2311,10_easy_full,1,2.0
2312,10_easy_full,1,2.0
2313,10_easy_full,0,1.0
2314,10_easy_full,1,2.0
2315,10_easy_full,1,2.0
2316,10_easy_full,1,2.0
2317,10_easy_full,1,2.0
2318,10_easy_full,1,2.0
2319,10_easy_full,1,2.0
2320,10_easy_full,1,1.0
2321,10_easy_full,0,1.0
2322,10_easy_full,1,2.0
2323,10_easy_full,1,2.0
2324,10_easy_full,1,2.0
2325,10_easy_full,1,1.0
2326,10_easy_full,1,2.0
2327,10_easy_full,1,1.0
2328,10_easy_full,1,2.0
2329,10_easy_full,1,2.0
2330,10_easy_full,1,2.0
2331,10_easy_full,1,2.0
2332,10_easy_full,1,2.0
2333,10_easy_full,1,2.0
2334,10_easy_full,0,2.0
2335,10_easy_full,0,2.0
2336,10_easy_full,1,2.0
2337,10_easy_full,0,2.0
2338,10_easy_full,0,1.0
2339,10_easy_full,0,1.0
2340,10_easy_full,1,2.0
2341,10_easy_full,1,2.0
2342,10_easy_full,0,1.0
2343,10_easy_full,0,1.0
2344,10_easy_full,1,2.0
2345,10_easy_full,1,2.0
2346,10_easy_full,0,2.0
2347,10_easy_full,1,2.0
2348,10_easy_full,1,2.0
2349,10_easy_full,1,2.0
2350,10_easy_full,0,2.0
2351,10_easy_full,1,2.0
2352,10_easy_full,1,2.0
2353,10_easy_full,0,2.0
2354,10_easy_full,0,2.0
2355,10_easy_full,1,2.0
2356,10_easy_full,0,1.0
2357,10_easy_full,1,1.0
2358,10_easy_full,1,2.0
2359,10_easy_full,1,2.0
2360,10_easy_full,1,1.0
2361,10_easy_full,0,1.0
2362,10_easy_full,0,1.0
2363,10_easy_full,1,2.0
2364,10_easy_full,1,2.0
2365,10_easy_full,1,2.0
2366,10_easy_full,1,2.0
2367,10_easy_full,0,1.0
2368,10_easy_full,1,1.0
2369,10_easy_full,1,2.0
2370,10_easy_full,1,1.0
2371,10_easy_full,1,2.0
2372,10_easy_full,1,2.0
2373,10_easy_full,1,2.0
2374,10_easy_full,1,1.0
2375,10_easy_full,1,1.0
2376,10_easy_full,1,1.0
2377,10_easy_full,1,1.0
2378,10_easy_full,1,2.0
2379,10_easy_full,1,1.0
2380,10_easy_full,1,2.0
2381,10_easy_full,1,2.0
2382,10_easy_full,1,2.0
2383,10_easy_full,1,2.0
2384,10_easy_full,1,2.0
2385,10_easy_full,1,1.0
2386,10_easy_full,0,2.0
2387,10_easy_full,1,1.0
2388,10_easy_full,1,2.0
2389,10_easy_full,1,2.0
2390,10_easy_full,1,1.0
2391,10_easy_full,1,1.0
2392,10_easy_full,1,2.0
2393,10_easy_full,1,2.0
2394,10_easy_full,1,2.0
2395,10_easy_full,1,2.0
2396,10_easy_full,1,2.0
2397,10_easy_full,1,2.0
2398,10_easy_full,1,2.0
2399,10_easy_full,1,2.0
2400,10_easy_full,1,2.0
2401,10_easy_full,1,2.0
2402,10_easy_full,1,2.0
2403,10_easy_pruned,0,1.0
2404,10_easy_pruned,1,2.0
2405,10_easy_pruned,1,2.0
2406,10_easy_pruned,1,2.0
2407,10_easy_pruned,1,2.0
2408,10_easy_pruned,1,2.0
2409,10_easy_pruned,1,2.0
2410,10_easy_pruned,1,2.0
2411,10_easy_pruned,1,2.0
2412,10_easy_pruned,0,2.0
2413,10_easy_pruned,1,2.0
2414,10_easy_pruned,1,2.0
2415,10_easy_pruned,1,2.0
2416,10_easy_pruned,1,2.0
2417,10_easy_pruned,1,2.0
2418,10_easy_pruned,1,2.0
2419,10_easy_pruned,1,2.0
2420,10_easy_pruned,1,2.0
2421,10_easy_pruned,1,2.0
2422,10_easy_pruned,1,2.0
2423,10_easy_pruned,1,2.0
2424,10_easy_pruned,1,2.0
2425,10_easy_pruned,1,2.0
2426,10_easy_pruned,1,1.0
2427,10_easy_pruned,1,2.0
2428,10_easy_pruned,1,1.0
2429,10_easy_pruned,1,2.0
2430,10_easy_pruned,0,1.0
2431,10_easy_pruned,1,2.0
2432,10_easy_pruned,1,2.0
2433,10_easy_pruned,1,2.0
2434,10_easy_pruned,1,2.0
2435,10_easy_pruned,1,2.0
2436,10_easy_pruned,1,2.0
2437,10_easy_pruned,1,2.0
2438,10_easy_pruned,1,2.0
2439,10_easy_pruned,1,2.0
2440,10_easy_pruned,1,2.0
2441,10_easy_pruned,1,2.0
2442,10_easy_pruned,1,2.0
2443,10_easy_pruned,0,2.0
2444,10_easy_pruned,0,2.0
2445,10_easy_pruned,0,2.0
2446,10_easy_pruned,1,2.0
2447,10_easy_pruned,1,2.0
2448,10_easy_pruned,1,2.0
2449,10_easy_pruned,0,1.0
2450,10_easy_pruned,0,1.0
2451,10_easy_pruned,0,1.0
2452,10_easy_pruned,0,1.0
2453,10_easy_pruned,1,2.0
2454,10_easy_pruned,1,1.0
2455,10_easy_pruned,1,2.0
2456,10_easy_pruned,0,1.0
2457,10_easy_pruned,1,2.0
2458,10_easy_pruned,1,2.0
2459,10_easy_pruned,1,2.0
2460,10_easy_pruned,1,2.0
2461,10_easy_pruned,1,2.0
2462,10_easy_pruned,1,2.0
2463,10_easy_pruned,1,2.0
2464,10_easy_pruned,1,2.0
2465,10_easy_pruned,1,2.0
2466,10_easy_pruned,0,1.0
2467,10_easy_pruned,0,1.0
2468,10_easy_pruned,1,2.0
2469,10_easy_pruned,1,2.0
2470,10_easy_pruned,1,2.0
2471,10_easy_pruned,0,2.0
2472,10_easy_pruned,0,2.0
2473,10_easy_pruned,0,1.0
2474,10_easy_pruned,0,2.0
2475,10_easy_pruned,0,1.0
2476,10_easy_pruned,0,1.0
2477,10_easy_pruned,1,2.0
2478,10_easy_pruned,1,2.0
2479,10_easy_pruned,0,1.0
2480,10_easy_pruned,0,1.0
2481,10_easy_pruned,1,2.0
2482,10_easy_pruned,0,1.0
2483,10_easy_pruned,1,2.0
2484,10_easy_pruned,1,2.0
2485,10_easy_pruned,1,2.0
2486,10_easy_pruned,1,2.0
2487,10_easy_pruned,1,2.0
2488,10_easy_pruned,1,2.0
2489,10_easy_pruned,1,2.0
2490,10_easy_pruned,1,2.0
2491,10_easy_pruned,1,2.0
2492,10_easy_pruned,1,2.0
2493,10_easy_pruned,1,2.0
2494,10_easy_pruned,1,2.0
2495,10_easy_pruned,1,1.0
2496,10_easy_pruned,0,1.0
2497,10_easy_pruned,0,1.0
2498,10_easy_pruned,1,1.0
2499,10_easy_pruned,1,1.0
2500,10_easy_pruned,0,1.0
2501,10_easy_pruned,1,2.0
2502,10_easy_pruned,0,1.0
2503,10_easy_pruned,0,1.0
2504,10_easy_pruned,1,2.0
2505,10_easy_pruned,1,2.0
2506,10_easy_pruned,1,2.0
2507,10_easy_pruned,1,2.0
2508,10_easy_pruned,0,2.0
2509,10_easy_pruned,1,2.0
2510,10_easy_pruned,0,1.0
2511,10_easy_pruned,0,1.0
2512,10_easy_pruned,1,2.0
2513,10_easy_pruned,1,2.0
2514,10_easy_pruned,1,2.0
2515,10_easy_pruned,1,2.0
2516,10_easy_pruned,1,2.0
2517,10_easy_pruned,0,2.0
2518,10_easy_pruned,0,2.0
2519,10_easy_pruned,1,2.0
2520,10_easy_pruned,1,2.0
2521,10_easy_pruned,1,2.0
2522,10_easy_pruned,1,2.0
2523,10_easy_pruned,1,2.0
2524,10_easy_pruned,1,2.0
2525,10_easy_pruned,1,2.0
2526,10_easy_pruned,0,2.0
2527,10_easy_pruned,1,2.0
2528,10_easy_pruned,1,2.0
2529,10_easy_pruned,1,2.0
2530,10_easy_pruned,1,2.0
2531,10_easy_pruned,1,2.0
2532,10_easy_pruned,1,2.0
2533,10_easy_pruned,1,2.0
2534,10_easy_pruned,1,2.0
2535,10_easy_pruned,1,2.0
2536,10_easy_pruned,1,2.0
2537,10_easy_pruned,1,2.0
2538,10_easy_pruned,1,2.0
2539,10_easy_pruned,1,2.0
2540,10_easy_pruned,1,2.0
2541,10_easy_pruned,1,2.0
2542,10_easy_pruned,1,2.0
2543,10_easy_pruned,1,2.0
2544,10_easy_pruned,0,1.0
2545,10_easy_pruned,0,1.0
2546,10_easy_pruned,1,2.0
2547,10_easy_pruned,0,2.0
2548,10_easy_pruned,1,2.0
2549,10_easy_pruned,0,2.0
2550,10_easy_pruned,0,2.0
2551,10_easy_pruned,1,2.0
2552,10_easy_pruned,0,2.0
2553,10_easy_pruned,0,2.0
2554,10_easy_pruned,0,2.0
2555,10_easy_pruned,1,2.0
2556,10_easy_pruned,1,2.0
2557,10_easy_pruned,0,1.0
2558,10_easy_pruned,1,1.0
2559,10_easy_pruned,1,2.0
2560,10_easy_pruned,0,1.0
