,Unnamed: 0,board_name,path,move_number_in_path,count,participants_prob,mcts_prob
2562,2562,10_medium_full,"[[4, 3, 1], [3, 5, 2], [5, 3, 1], [2, 4, 2]]",4,1,0.0068965517241400005,0.0
2563,2563,10_medium_full,"[[4, 3, 1], [3, 5, 2], [5, 3, 1]]",3,1,0.00662251655629,0.0
2564,2564,10_medium_full,"[[4, 3, 1], [3, 5, 2]]",2,2,0.0121212121212,0.0
2565,2565,10_medium_full,"[[4, 3, 1], [5, 2, 2], [5, 3, 1]]",3,1,0.00662251655629,0.0
2566,2566,10_medium_full,"[[4, 3, 1], [5, 2, 2]]",2,1,0.006060606060609999,0.0
2567,2567,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [1, 2, 1], [0, 1, 2]]",6,1,0.0103092783505,0.0
2568,2568,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [1, 2, 1]]",5,1,0.00840336134454,0.0
2569,2569,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2], [2, 4, 1], [4, 2, 2]]",10,1,0.125,0.0
2570,2570,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2], [2, 4, 1]]",9,1,0.05,0.0
2571,2571,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2]]",8,1,0.030303030303,0.0
2572,2572,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1]]",7,1,0.0147058823529,0.0
2573,2573,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1], [3, 1, 2]]",6,1,0.0103092783505,0.0
2574,2574,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2], [3, 2, 1]]",5,1,0.00840336134454,0.0
2575,2575,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [1, 3, 2]]",4,2,0.013793103448299999,0.0
2576,2576,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 5, 2], [1, 3, 1], [0, 3, 2], [1, 5, 1]]",7,1,0.0147058823529,0.0
2577,2577,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 5, 2], [1, 3, 1], [0, 3, 2]]",6,1,0.0103092783505,0.0
2578,2578,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 5, 2], [1, 3, 1]]",5,1,0.00840336134454,0.0
2579,2579,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 5, 2]]",4,1,0.0068965517241400005,0.0
2580,2580,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 6, 2], [1, 3, 1], [0, 3, 2]]",6,1,0.0103092783505,0.0
2581,2581,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 6, 2], [1, 3, 1]]",5,1,0.00840336134454,0.0
2582,2582,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1], [3, 6, 2]]",4,1,0.0068965517241400005,0.0
2583,2583,10_medium_full,"[[4, 3, 1], [5, 3, 2], [2, 3, 1]]",3,4,0.0264900662252,0.0
2584,2584,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2], [4, 1, 1], [5, 2, 2]]",8,1,0.030303030303,0.0
2585,2585,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2], [4, 1, 1]]",7,1,0.0147058823529,0.0
2586,2586,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [3, 1, 1], [3, 0, 2]]",6,1,0.0103092783505,0.0
2587,2587,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [3, 1, 1]]",5,1,0.00840336134454,0.0
2588,2588,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [5, 2, 1], [4, 1, 2]]",6,1,0.0103092783505,0.0
2589,2589,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2], [5, 2, 1]]",5,1,0.00840336134454,0.0
2590,2590,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1], [3, 5, 2]]",4,2,0.013793103448299999,0.0
2591,2591,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 2, 1]]",3,2,0.0132450331126,0.0
2592,2592,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 5, 1], [3, 2, 2]]",4,1,0.0068965517241400005,0.0
2593,2593,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 5, 1], [3, 6, 2], [3, 1, 1], [3, 2, 2]]",6,1,0.0103092783505,0.0
2594,2594,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 5, 1], [3, 6, 2], [3, 1, 1]]",5,1,0.00840336134454,0.0
2595,2595,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 5, 1], [3, 6, 2]]",4,1,0.0068965517241400005,0.0
2596,2596,10_medium_full,"[[4, 3, 1], [5, 3, 2], [3, 5, 1]]",3,2,0.0132450331126,0.0
2597,2597,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [2, 3, 1], [1, 3, 2], [1, 1, 1]]",7,1,0.0147058823529,0.0
2598,2598,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [2, 3, 1], [1, 3, 2]]",6,1,0.0103092783505,0.0
2599,2599,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [2, 3, 1]]",5,1,0.00840336134454,0.0
2600,2600,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",11,1,0.166666666667,0.0
2601,2601,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1], [1, 2, 2]]",10,1,0.125,0.0
2602,2602,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1]]",9,1,0.05,0.0
2603,2603,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [3, 2, 1], [3, 1, 2]]",8,1,0.030303030303,0.0
2604,2604,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2], [3, 2, 1]]",7,1,0.0147058823529,0.0
2605,2605,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1], [3, 6, 2]]",6,1,0.0103092783505,0.0
2606,2606,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [3, 5, 1]]",5,1,0.00840336134454,0.0
2607,2607,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [2, 3, 1]]",7,1,0.0147058823529,0.0
2608,2608,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 0, 2]]",8,1,0.030303030303,0.0
2609,2609,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1], [9, 2, 2], [7, 6, 1]]",15,1,0.33333333333299997,0.0
2610,2610,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1], [9, 2, 2]]",14,1,0.33333333333299997,0.0
2611,2611,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2], [8, 2, 1]]",13,1,0.33333333333299997,0.0
2612,2612,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1], [7, 1, 2]]",12,1,0.33333333333299997,0.0
2613,2613,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2], [7, 3, 1]]",11,1,0.166666666667,0.0
2614,2614,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1], [4, 2, 2]]",10,1,0.125,0.0
2615,2615,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2], [7, 2, 1]]",9,1,0.05,0.0
2616,2616,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1], [6, 4, 2]]",8,1,0.030303030303,0.0
2617,2617,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2], [6, 2, 1]]",7,2,0.0294117647059,0.0
2618,2618,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1], [7, 0, 2]]",6,4,0.0412371134021,0.0
2619,2619,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2], [6, 1, 1]]",5,5,0.0420168067227,0.0
2620,2620,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1], [4, 1, 2]]",4,7,0.048275862068999996,0.0
2621,2621,10_medium_full,"[[4, 3, 1], [5, 3, 2], [5, 2, 1]]",3,7,0.046357615894,0.0
2622,2622,10_medium_full,"[[4, 3, 1], [5, 3, 2]]",2,18,0.109090909091,0.0
2623,2623,10_medium_full,"[[4, 3, 1], [5, 4, 2], [5, 3, 1]]",3,1,0.00662251655629,0.0
2624,2624,10_medium_full,"[[4, 3, 1], [5, 4, 2]]",2,1,0.006060606060609999,0.0
2625,2625,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2], [1, 6, 1]]",7,1,0.0147058823529,0.0
2626,2626,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2], [2, 3, 1]]",7,1,0.0147058823529,0.0
2627,2627,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2], [5, 2, 1], [6, 7, 2], [4, 1, 1]]",9,1,0.05,0.0
2628,2628,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2], [5, 2, 1], [6, 7, 2]]",8,1,0.030303030303,0.0
2629,2629,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2], [5, 2, 1]]",7,1,0.0147058823529,0.0
2630,2630,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1], [5, 3, 2]]",6,1,0.0103092783505,0.0
2631,2631,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2], [2, 6, 1]]",5,1,0.00840336134454,0.0
2632,2632,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1], [3, 6, 2]]",4,1,0.0068965517241400005,0.0
2633,2633,10_medium_full,"[[4, 3, 1], [6, 6, 2], [7, 6, 1]]",3,1,0.00662251655629,0.0
2634,2634,10_medium_full,"[[4, 3, 1], [6, 6, 2]]",2,1,0.006060606060609999,0.0
2635,2635,10_medium_full,"[[4, 3, 1]]",1,27,0.147540983607,0.0
2636,2636,10_medium_full,"[[5, 2, 1], [4, 1, 2], [1, 1, 1], [4, 3, 2], [4, 2, 1], [3, 2, 2]]",6,1,0.0103092783505,0.0
2637,2637,10_medium_full,"[[5, 2, 1], [4, 1, 2], [1, 1, 1], [4, 3, 2], [4, 2, 1]]",5,1,0.00840336134454,0.0
2638,2638,10_medium_full,"[[5, 2, 1], [4, 1, 2], [1, 1, 1], [4, 3, 2]]",4,1,0.0068965517241400005,0.0
2639,2639,10_medium_full,"[[5, 2, 1], [4, 1, 2], [1, 1, 1]]",3,1,0.00662251655629,0.0
2640,2640,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2], [4, 2, 1]]",7,1,0.0147058823529,0.0
2641,2641,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [3, 6, 2]]",6,3,0.0309278350515,0.0
2642,2642,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1], [4, 2, 2]]",6,1,0.0103092783505,0.0
2643,2643,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [3, 5, 1]]",5,3,0.0252100840336,0.0
2644,2644,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",7,1,0.0147058823529,0.0
2645,2645,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1], [6, 2, 2]]",6,2,0.020618556701,0.0
2646,2646,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2], [4, 2, 1]]",5,3,0.0252100840336,0.0
2647,2647,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 1, 2]]",4,7,0.048275862068999996,0.0
2648,2648,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 5, 2], [3, 1, 1]]",5,1,0.00840336134454,0.0
2649,2649,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 5, 2], [4, 2, 1]]",5,1,0.00840336134454,0.0
2650,2650,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [3, 5, 2]]",4,2,0.013793103448299999,0.0
2651,2651,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 2, 2], [3, 1, 1]]",5,1,0.00840336134454,0.0
2652,2652,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 2, 2], [3, 5, 1], [3, 1, 2], [3, 6, 1]]",7,1,0.0147058823529,0.0
2653,2653,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 2, 2], [3, 5, 1], [3, 1, 2]]",6,1,0.0103092783505,0.0
2654,2654,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 2, 2], [3, 5, 1]]",5,1,0.00840336134454,0.0
2655,2655,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 2, 2]]",4,3,0.020689655172400002,0.0
2656,2656,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 3, 2], [4, 2, 1]]",5,3,0.0252100840336,0.0
2657,2657,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1], [4, 3, 2]]",4,3,0.020689655172400002,0.0
2658,2658,10_medium_full,"[[5, 2, 1], [4, 1, 2], [3, 2, 1]]",3,12,0.0794701986755,0.0
2659,2659,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2], [5, 1, 1], [6, 0, 2], [5, 3, 1], [5, 4, 2]]",10,1,0.125,0.0
2660,2660,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2], [5, 1, 1], [6, 0, 2], [5, 3, 1]]",9,1,0.05,0.0
2661,2661,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2], [5, 1, 1], [6, 0, 2]]",8,1,0.030303030303,0.0
2662,2662,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2], [5, 1, 1]]",7,1,0.0147058823529,0.0
2663,2663,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1], [1, 5, 2]]",6,1,0.0103092783505,0.0
2664,2664,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [2, 4, 1]]",5,1,0.00840336134454,0.0
2665,2665,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [5, 3, 1], [4, 3, 2], [6, 4, 1]]",7,1,0.0147058823529,0.0
2666,2666,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [5, 3, 1], [4, 3, 2]]",6,1,0.0103092783505,0.0
2667,2667,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [5, 3, 1]]",5,1,0.00840336134454,0.0
2668,2668,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [6, 1, 1]]",7,1,0.0147058823529,0.0
2669,2669,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2], [1, 4, 1], [2, 8, 2], [1, 5, 1], [2, 9, 2], [1, 6, 1]]",29,1,1.0,0.0
2670,2670,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2], [1, 4, 1], [2, 8, 2], [1, 5, 1], [2, 9, 2]]",28,1,1.0,0.0
2671,2671,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2], [1, 4, 1], [2, 8, 2], [1, 5, 1]]",27,1,0.5,0.0
2672,2672,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2], [1, 4, 1], [2, 8, 2]]",26,1,0.5,0.0
2673,2673,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2], [1, 4, 1]]",25,1,0.5,0.0
2674,2674,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1], [9, 5, 2]]",24,1,0.5,0.0
2675,2675,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2], [1, 3, 1]]",23,1,0.5,0.0
2676,2676,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1], [9, 7, 2]]",22,1,0.5,0.0
2677,2677,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2], [1, 2, 1]]",21,1,0.5,0.0
2678,2678,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1], [4, 3, 2]]",20,1,0.5,0.0
2679,2679,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2], [6, 9, 1]]",19,1,0.5,0.0
2680,2680,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1], [7, 9, 2]]",18,1,0.5,0.0
2681,2681,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2], [8, 9, 1]]",17,1,0.5,0.0
2682,2682,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1], [7, 8, 2]]",16,1,0.5,0.0
2683,2683,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2], [8, 7, 1]]",15,1,0.33333333333299997,0.0
2684,2684,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1], [6, 7, 2]]",14,1,0.33333333333299997,0.0
2685,2685,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2], [6, 6, 1]]",13,1,0.33333333333299997,0.0
2686,2686,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1], [3, 6, 2]]",12,1,0.33333333333299997,0.0
2687,2687,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2], [2, 6, 1]]",11,1,0.166666666667,0.0
2688,2688,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1], [2, 7, 2]]",10,1,0.125,0.0
2689,2689,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2], [3, 7, 1]]",9,1,0.05,0.0
2690,2690,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1], [7, 7, 2]]",8,1,0.030303030303,0.0
2691,2691,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2], [7, 6, 1]]",7,1,0.0147058823529,0.0
2692,2692,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1], [7, 2, 2]]",6,2,0.020618556701,0.0
2693,2693,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [6, 2, 1]]",5,2,0.016806722689100002,0.0
2694,2694,10_medium_full,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [3, 2, 2], [7, 2, 1], [6, 2, 2], [7, 3, 1]]",7,1,0.0147058823529,0.0
