,board_name,counts,path,path_length,probability
1176,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 2, 2]]",6,0.018518519
1177,6_hard_full,1,"[[0, 2, 1], [5, 2, 2], [5, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",6,0.018518519
1178,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2]]",6,0.018518519
1179,6_hard_full,1,"[[2, 2, 1], [2, 0, 2], [0, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2]]",6,0.018518519
1180,6_hard_full,1,"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [1, 5, 1], [2, 3, 2]]",6,0.018518519
1181,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [3, 0, 1], [0, 3, 2], [4, 5, 1], [3, 4, 2]]",6,0.018518519
1182,6_hard_full,1,"[[5, 3, 1], [0, 3, 2], [4, 2, 1], [2, 0, 2], [3, 2, 1], [2, 3, 2]]",6,0.018518519
1183,6_hard_full,1,"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1], [5, 0, 2]]",6,0.018518519
1184,6_hard_full,1,"[[4, 3, 1], [4, 2, 2], [2, 4, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",6,0.018518519
1185,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [0, 2, 2]]",6,0.018518519
1186,6_hard_full,1,"[[0, 3, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [4, 3, 1], [2, 2, 2]]",6,0.018518519
1187,6_hard_full,1,"[[2, 2, 1], [2, 0, 2], [3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2]]",6,0.018518519
1188,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [0, 0, 2], [0, 2, 1], [2, 2, 2]]",6,0.018518519
1189,6_hard_full,1,"[[2, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 0, 2]]",6,0.018518519
1190,6_hard_full,1,"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 4, 2], [3, 2, 1], [4, 3, 2]]",6,0.018518519
1191,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [5, 0, 1], [3, 2, 2], [4, 0, 1], [4, 4, 2]]",6,0.018518519
1192,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [0, 2, 2], [0, 0, 1], [2, 2, 2]]",6,0.018518519
1193,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [3, 2, 1], [2, 2, 2], [4, 2, 1], [4, 4, 2]]",6,0.018518519
1194,6_hard_full,1,"[[2, 0, 1], [2, 2, 2], [4, 2, 1], [5, 3, 2], [4, 3, 1], [4, 4, 2]]",6,0.018518519
1195,6_hard_full,1,"[[2, 0, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [2, 2, 1], [3, 0, 2]]",6,0.018518519
1196,6_hard_full,1,"[[5, 2, 1], [5, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [4, 4, 1]]",7,0.016949153
1197,6_hard_full,1,"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [0, 3, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",7,0.016949153
1198,6_hard_full,14,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",7,0.237288136
1199,6_hard_full,1,"[[5, 0, 1], [3, 2, 2], [2, 0, 1], [3, 4, 2], [3, 5, 1], [2, 2, 2], [0, 0, 1]]",7,0.016949153
1200,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [2, 4, 1], [1, 4, 2], [3, 4, 1], [3, 2, 2], [4, 4, 1]]",7,0.016949153
1201,6_hard_full,1,"[[2, 2, 1], [2, 0, 2], [3, 2, 1], [3, 0, 2], [2, 3, 1], [2, 4, 2], [4, 2, 1]]",7,0.016949153
1202,6_hard_full,1,"[[2, 3, 1], [3, 4, 2], [2, 4, 1], [2, 2, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",7,0.016949153
1203,6_hard_full,1,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 4, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",7,0.016949153
1204,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [1, 5, 1]]",7,0.016949153
1205,6_hard_full,1,"[[2, 0, 1], [3, 0, 2], [4, 2, 1], [5, 3, 2], [4, 3, 1], [4, 0, 2], [4, 4, 1]]",7,0.016949153
1206,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",7,0.016949153
1207,6_hard_full,1,"[[2, 3, 1], [4, 4, 2], [1, 4, 1], [3, 4, 2], [2, 4, 1], [3, 2, 2], [2, 2, 1]]",7,0.016949153
1208,6_hard_full,1,"[[3, 2, 1], [2, 2, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",7,0.016949153
1209,6_hard_full,1,"[[2, 2, 1], [0, 2, 2], [3, 2, 1], [4, 3, 2], [2, 3, 1], [4, 2, 2], [1, 4, 1]]",7,0.016949153
1210,6_hard_full,1,"[[2, 4, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [4, 2, 1]]",7,0.016949153
1211,6_hard_full,1,"[[4, 3, 1], [4, 2, 2], [2, 2, 1], [2, 3, 2], [3, 4, 1], [2, 5, 2], [5, 2, 1]]",7,0.016949153
1212,6_hard_full,1,"[[2, 2, 1], [2, 3, 2], [3, 0, 1], [0, 3, 2], [3, 2, 1], [4, 2, 2], [0, 2, 1]]",7,0.016949153
1213,6_hard_full,1,"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [3, 2, 2], [0, 2, 1], [0, 5, 2], [3, 0, 1]]",7,0.016949153
1214,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [4, 2, 2], [0, 5, 1], [0, 2, 2], [3, 0, 1]]",7,0.016949153
1215,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1]]",7,0.016949153
1216,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",7,0.016949153
1217,6_hard_full,1,"[[0, 2, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]",7,0.016949153
1218,6_hard_full,1,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,0.016949153
1219,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [3, 2, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1]]",7,0.016949153
1220,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [4, 2, 1], [2, 0, 2], [3, 2, 1], [4, 3, 2], [1, 0, 1]]",7,0.016949153
1221,6_hard_full,1,"[[5, 2, 1], [5, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [2, 2, 2], [3, 4, 1]]",7,0.016949153
1222,6_hard_full,2,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1]]",7,0.033898305
1223,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [3, 4, 1], [4, 5, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1]]",7,0.016949153
1224,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [1, 0, 2], [4, 2, 1]]",7,0.016949153
1225,6_hard_full,1,"[[2, 3, 1], [3, 4, 2], [3, 2, 1], [1, 4, 2], [2, 2, 1], [4, 4, 2], [2, 4, 1]]",7,0.016949153
1226,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [3, 4, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1]]",7,0.016949153
1227,6_hard_full,2,"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1]]",7,0.033898305
1228,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [4, 2, 1], [4, 0, 2], [5, 3, 1], [2, 0, 2], [4, 3, 1]]",7,0.016949153
1229,6_hard_full,1,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 0, 2], [5, 3, 1]]",7,0.016949153
1230,6_hard_full,1,"[[2, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1]]",7,0.016949153
1231,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",7,0.016949153
1232,6_hard_full,1,"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [3, 4, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1]]",7,0.016949153
1233,6_hard_full,1,"[[3, 5, 1], [2, 2, 2], [4, 4, 1], [4, 2, 2], [2, 4, 1], [3, 4, 2], [0, 5, 1]]",7,0.016949153
1234,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1]]",7,0.016949153
1235,6_hard_full,1,"[[5, 2, 1], [0, 3, 2], [4, 3, 1], [2, 3, 2], [3, 4, 1], [2, 2, 2], [2, 5, 1]]",7,0.016949153
1236,6_hard_full,1,"[[2, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",7,0.016949153
1237,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2], [2, 3, 1]]",7,0.016949153
1238,6_hard_full,1,"[[5, 3, 1], [0, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",7,0.016949153
1239,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [3, 4, 1], [4, 5, 2], [3, 2, 1], [1, 4, 2], [5, 0, 1]]",7,0.016949153
1240,6_hard_full,1,"[[2, 2, 1], [3, 0, 2], [2, 0, 1], [3, 2, 2], [4, 2, 1], [5, 2, 2], [5, 0, 1], [4, 0, 2]]",8,0.032258065
1241,6_hard_full,1,"[[2, 5, 1], [2, 2, 2], [1, 4, 1], [2, 4, 2], [3, 4, 1], [3, 5, 2], [2, 3, 1], [3, 2, 2]]",8,0.032258065
1242,6_hard_full,1,"[[5, 2, 1], [3, 0, 2], [5, 0, 1], [3, 2, 2], [4, 0, 1], [2, 2, 2], [2, 0, 1], [4, 2, 2]]",8,0.032258065
1243,6_hard_full,2,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2]]",8,0.064516129
1244,6_hard_full,1,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2], [3, 4, 1], [4, 5, 2], [1, 4, 1], [2, 4, 2]]",8,0.032258065
1245,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [4, 3, 1], [4, 4, 2], [2, 3, 1], [2, 2, 2], [4, 2, 1], [4, 0, 2]]",8,0.032258065
1246,6_hard_full,1,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1], [1, 0, 2], [2, 0, 1], [4, 4, 2]]",8,0.032258065
1247,6_hard_full,1,"[[5, 3, 1], [4, 2, 2], [2, 4, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [3, 4, 1], [4, 4, 2]]",8,0.032258065
1248,6_hard_full,1,"[[2, 0, 1], [2, 3, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [4, 4, 1], [4, 0, 2]]",8,0.032258065
1249,6_hard_full,1,"[[3, 2, 1], [2, 2, 2], [4, 3, 1], [1, 0, 2], [4, 0, 1], [4, 2, 2], [3, 0, 1], [2, 0, 2]]",8,0.032258065
1250,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2]]",8,0.032258065
1251,6_hard_full,1,"[[4, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [5, 3, 1], [2, 0, 2], [4, 3, 1], [2, 3, 2]]",8,0.032258065
1252,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2]]",8,0.032258065
1253,6_hard_full,1,"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [4, 2, 1], [3, 4, 2], [3, 2, 1], [2, 4, 2]]",8,0.032258065
1254,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 2, 1], [3, 2, 2], [4, 0, 1], [4, 2, 2], [5, 0, 1], [2, 4, 2]]",8,0.032258065
1255,6_hard_full,1,"[[4, 0, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [3, 2, 1], [2, 0, 2], [2, 2, 1], [0, 3, 2]]",8,0.032258065
1256,6_hard_full,1,"[[2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 2, 1], [4, 3, 2]]",8,0.032258065
1257,6_hard_full,1,"[[2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1], [4, 5, 2]]",8,0.032258065
1258,6_hard_full,1,"[[4, 2, 1], [4, 3, 2], [2, 0, 1], [5, 3, 2], [2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2]]",8,0.032258065
1259,6_hard_full,1,"[[3, 2, 1], [2, 3, 2], [2, 2, 1], [4, 2, 2], [4, 3, 1], [1, 0, 2], [3, 0, 1], [0, 3, 2]]",8,0.032258065
1260,6_hard_full,1,"[[2, 2, 1], [2, 0, 2], [2, 3, 1], [2, 4, 2], [3, 2, 1], [4, 3, 2], [0, 3, 1], [3, 0, 2]]",8,0.032258065
1261,6_hard_full,1,"[[3, 0, 1], [3, 2, 2], [2, 2, 1], [4, 2, 2], [5, 2, 1], [5, 0, 2], [4, 0, 1], [2, 0, 2]]",8,0.032258065
1262,6_hard_full,1,"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2], [2, 4, 1], [2, 2, 2], [4, 4, 1], [0, 0, 2]]",8,0.032258065
1263,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [4, 4, 1], [2, 2, 2], [0, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",8,0.032258065
1264,6_hard_full,1,"[[5, 2, 1], [3, 0, 2], [5, 0, 1], [3, 2, 2], [4, 0, 1], [2, 2, 2], [2, 0, 1], [0, 5, 2]]",8,0.032258065
1265,6_hard_full,1,"[[2, 2, 1], [2, 0, 2], [2, 4, 1], [2, 3, 2], [4, 2, 1], [3, 2, 2], [4, 4, 1], [4, 3, 2]]",8,0.032258065
1266,6_hard_full,1,"[[2, 2, 1], [0, 2, 2], [2, 0, 1], [2, 3, 2], [3, 2, 1], [4, 2, 2], [3, 0, 1], [0, 3, 2]]",8,0.032258065
1267,6_hard_full,3,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]",8,0.096774194
1268,6_hard_full,1,"[[2, 0, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1], [1, 0, 2], [4, 2, 1], [5, 3, 2], [5, 2, 1]]",9,0.020408163
1269,6_hard_full,10,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",9,0.204081633
1270,6_hard_full,1,"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [1, 0, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",9,0.020408163
1271,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [2, 0, 2], [3, 2, 1], [1, 0, 2], [0, 2, 1]]",9,0.020408163
1272,6_hard_full,1,"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [3, 4, 1], [4, 5, 2], [2, 2, 1], [2, 4, 2], [2, 0, 1]]",9,0.020408163
1273,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",9,0.020408163
1274,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [2, 4, 2], [3, 2, 1], [3, 5, 2], [1, 0, 1]]",9,0.020408163
1275,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2], [0, 2, 1], [2, 0, 2], [3, 2, 1]]",9,0.020408163
1276,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [3, 2, 1], [0, 2, 2], [1, 0, 1]]",9,0.020408163
1277,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [5, 2, 2], [2, 2, 1], [2, 0, 2], [5, 3, 1], [4, 0, 2], [5, 0, 1]]",9,0.020408163
1278,6_hard_full,1,"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2], [2, 4, 1], [3, 4, 2], [3, 5, 1]]",9,0.020408163
1279,6_hard_full,1,"[[0, 3, 1], [2, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [4, 0, 1]]",9,0.020408163
1280,6_hard_full,1,"[[2, 4, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [1, 4, 1], [3, 2, 2], [3, 4, 1]]",9,0.020408163
1281,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1], [4, 2, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1]]",9,0.020408163
1282,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2], [3, 2, 1], [1, 0, 2], [4, 2, 1]]",9,0.020408163
1283,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2], [3, 4, 1]]",9,0.020408163
1284,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2], [4, 2, 1]]",9,0.020408163
1285,6_hard_full,1,"[[2, 2, 1], [0, 2, 2], [3, 2, 1], [4, 2, 2], [4, 3, 1], [1, 0, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",9,0.020408163
1286,6_hard_full,3,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",9,0.06122449
1287,6_hard_full,1,"[[1, 0, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [4, 0, 1], [2, 0, 2], [4, 2, 1]]",9,0.020408163
1288,6_hard_full,11,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",9,0.224489796
1289,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [0, 2, 2], [0, 0, 1], [5, 2, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",9,0.020408163
1290,6_hard_full,1,"[[4, 2, 1], [3, 2, 2], [3, 0, 1], [0, 3, 2], [5, 3, 1], [2, 0, 2], [2, 3, 1], [4, 3, 2], [4, 0, 1]]",9,0.020408163
1291,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1], [2, 2, 2], [3, 2, 1]]",9,0.020408163
1292,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [4, 3, 1], [4, 4, 2], [0, 2, 1]]",9,0.020408163
1293,6_hard_full,1,"[[0, 3, 1], [2, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [3, 0, 1], [4, 2, 2], [4, 0, 1]]",9,0.020408163
1294,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 4, 2], [3, 2, 1], [1, 0, 2], [0, 2, 1]]",9,0.020408163
1295,6_hard_full,1,"[[2, 3, 1], [2, 4, 2], [1, 4, 1], [4, 4, 2], [3, 4, 1], [4, 5, 2], [3, 2, 1], [0, 5, 2], [5, 0, 1]]",9,0.020408163
1296,6_hard_full,2,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2]]",10,0.285714286
1297,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2], [1, 4, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 4, 1], [3, 4, 2]]",10,0.142857143
1298,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2]]",10,0.142857143
1299,6_hard_full,1,"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2], [5, 3, 1], [4, 4, 2], [4, 5, 1], [3, 5, 2], [3, 4, 1], [2, 4, 2]]",10,0.142857143
1300,6_hard_full,1,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [2, 0, 1], [3, 2, 2], [4, 2, 1], [5, 3, 2], [4, 0, 1], [4, 3, 2]]",10,0.142857143
1301,6_hard_full,1,"[[4, 3, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [1, 0, 2], [2, 2, 1], [0, 2, 2]]",10,0.142857143
1302,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2], [4, 2, 1], [3, 4, 2], [4, 4, 1]]",11,0.125
1303,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1], [3, 5, 2], [4, 5, 1], [5, 5, 2], [1, 5, 1]]",11,0.125
1304,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",11,0.125
1305,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 3, 1], [3, 5, 2], [3, 4, 1]]",11,0.125
1306,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1]]",11,0.125
1307,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [4, 3, 1], [1, 0, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",11,0.125
1308,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [2, 2, 1], [0, 2, 2], [3, 2, 1], [4, 2, 2], [2, 0, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [0, 0, 1]]",11,0.125
1309,6_hard_full,1,"[[5, 3, 1], [4, 2, 2], [3, 2, 1], [5, 0, 2], [2, 3, 1], [1, 4, 2], [4, 3, 1], [4, 4, 2], [2, 4, 1], [3, 4, 2], [2, 2, 1]]",11,0.125
1310,6_hard_full,1,"[[1, 4, 1], [2, 4, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [3, 4, 1], [4, 5, 2]]",12,0.142857143
1311,6_hard_full,1,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [1, 4, 1], [3, 4, 2], [4, 3, 1], [1, 0, 2]]",12,0.142857143
1312,6_hard_full,2,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2], [4, 0, 1], [4, 3, 2]]",12,0.285714286
1313,6_hard_full,1,"[[2, 2, 1], [2, 3, 2], [2, 0, 1], [4, 2, 2], [5, 3, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [1, 5, 1], [3, 5, 2], [3, 4, 1], [4, 3, 2]]",12,0.142857143
1314,6_hard_full,1,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2]]",12,0.142857143
1315,6_hard_full,1,"[[4, 5, 1], [3, 4, 2], [2, 4, 1], [4, 2, 2], [4, 4, 1], [2, 3, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [3, 0, 2], [4, 0, 1], [5, 0, 2]]",12,0.142857143
1316,6_hard_full,1,"[[4, 2, 1], [2, 3, 2], [0, 3, 1], [2, 0, 2], [4, 3, 1], [4, 0, 2], [3, 0, 1], [5, 2, 2], [5, 3, 1], [4, 4, 2], [2, 2, 1], [3, 4, 2], [2, 4, 1]]",13,0.5
1317,6_hard_full,1,"[[2, 0, 1], [4, 2, 2], [2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 0, 2], [0, 3, 1], [2, 2, 2], [4, 4, 1], [3, 4, 2], [4, 5, 1], [0, 2, 2], [0, 5, 1]]",13,0.5
1318,6_hard_full,1,"[[3, 4, 1], [2, 4, 2], [0, 2, 1], [0, 3, 2], [3, 0, 1], [3, 2, 2], [2, 2, 1], [2, 3, 2], [2, 0, 1], [4, 0, 2], [5, 2, 1], [4, 2, 2], [4, 3, 1], [2, 5, 2]]",14,1
