userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481628992,67663,2,-100,1,10,-100,72,46.631520247152096,100,"[[5, 3, 1], [2, 3, 2], [3, 5, 1]]",0.0001,1.084570236348231e-08,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 2, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_5,"[[5, 3, 1], [2, 3, 2], [3, 5, 1], [4, 5, 2]]",6.938,6.938,click,4,4,False,1554481622054,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481633212,71883,1,100,0,100,100,71,0,100,"[[5, 3, 1], [2, 3, 2], [3, 5, 1], [4, 5, 2]]",0.2937772403094234,3.1862205095612243e-09,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 2, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 2, 0, 0, 0, 0], [0, 1, 1, 1, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_4,"[[5, 3, 1], [2, 3, 2], [3, 5, 1], [4, 5, 2], [4, 4, 1]]",4.22,4.22,click,5,5,False,1554481628992,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,reset,1554481648093,86764,1,100,,,,,0,100,"[[5, 3, 1], [2, 3, 2], [3, 5, 1], [4, 5, 2], [4, 4, 1]]",0.2937772403094234,9.360390683161814e-10,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 2, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 2, 0, 0, 0, 0], [0, 1, 1, 1, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,"[[5, 3, 1], [2, 3, 2], [3, 5, 1], [4, 5, 2], [4, 4, 1]]",14.881,14.881,click,,5,,1554481633212,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481658765,97436,1,4.527233560090703,9,31.36111111111111,21.899166666666666,75,4.527233560090703,-0.19401927437641722,[],0.034097961700998276,0.034097961700998276,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",6_1,"[[6, 1, 1]]",10.672,25.553,reset,6,1,True,1554481648093,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481665419,104090,2,3.3996182693984895,13,100,48.257430060781715,74,-7.926851829489193,31.36111111111111,"[[6, 1, 1]]",0.01004142079671897,0.00034239198175013106,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",7_1,"[[6, 1, 1], [7, 1, 2]]",6.654,6.654,click,7,2,False,1554481658765,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481672064,110735,1,8.99682254558628,5,31.36111111111111,21.899166666666666,73,12.39644081498477,-0.19401927437641722,"[[6, 1, 1], [7, 1, 2]]",0.057701548892246546,1.9756547675268376e-05,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_4,"[[6, 1, 1], [7, 1, 2], [4, 4, 1]]",6.645,6.645,click,8,3,False,1554481665419,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481680208,118879,2,2.209094848984959,14,100,33.581737511572676,72,-11.20591739457124,100,"[[6, 1, 1], [7, 1, 2], [4, 4, 1]]",0.007950315573276303,1.570707886568619e-07,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",5_3,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2]]",8.144,8.144,click,9,4,False,1554481672064,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481687871,126542,1,100,0,100,30.703731097961864,71,102.20909484898496,100,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2]]",0.3616234039814418,5.6800473260144035e-08,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_3,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1]]",7.663,7.663,click,10,5,False,1554481680208,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481696200,134871,2,-100,0,-100,-100,70,0,100,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1]]",0.014285714285714285,8.114353322877719e-10,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_5,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1], [4, 5, 2]]",8.329,8.329,click,11,6,False,1554481687871,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481698794,137465,1,5.019548363724188,5,100,21.70777777777778,69,-94.98045163627582,100,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1], [4, 5, 2]]",0.02380413226459417,1.9315513973943044e-11,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 2, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",3_5,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1], [4, 5, 2], [3, 5, 1]]",2.594,2.594,click,12,7,False,1554481696200,b4
e0e580d6,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554481702027,140698,2,-100,1,10,-100,68,94.98045163627582,100,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1], [4, 5, 2], [3, 5, 1]]",0.0001,1.9315513973943046e-15,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 1, 0, 0, 0, 0], [0, 1, 1, 1, 1, 2, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",1_7,"[[6, 1, 1], [7, 1, 2], [4, 4, 1], [5, 3, 2], [4, 3, 1], [4, 5, 2], [3, 5, 1], [1, 7, 2]]",3.233,3.233,click,13,8,False,1554481698794,b4
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398460285,141871,1,31.36111111111111,0,31.36111111111111,21.899166666666666,75,31.36111111111111,100,[],0.23620295027284216,0.23620295027284216,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",2_3,"[[2, 3, 1]]",141.787,0,,1,1,True,1554398318498,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398494556,176142,2,10,0,10,-100,74,-41.361111111111114,45.91059097800856,"[[2, 3, 1]]",1.0,0.23620295027284216,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",2_7,"[[2, 3, 1], [2, 7, 2]]",34.271,34.271,click,2,2,False,1554398460285,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398499076,180662,1,45.91059097800856,0,45.91059097800856,37.83590796871017,73,55.91059097800856,100,"[[2, 3, 1], [2, 7, 2]]",0.30749921355212656,0.07263222144759102,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_3,"[[2, 3, 1], [2, 7, 2], [4, 3, 1]]",4.52,4.52,click,3,3,False,1554398494556,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398500974,182560,2,10,0,10,-100,72,-55.91059097800856,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1]]",1.0,0.07263222144759102,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",5_3,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",1.898,1.898,click,4,4,False,1554398499076,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398515220,196806,1,100,0,100,30.703731097961864,71,110,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",0.5116993006760765,0.03716585692128225,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_4,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1]]",14.246,14.246,click,5,5,False,1554398500974,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398519990,201576,2,-100,0,-100,-100,70,0,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1]]",0.014285714285714285,0.0005309408131611749,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_0,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2]]",4.77,4.77,click,6,6,False,1554398515220,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,click,1554398521452,203038,1,100,0,100,53.65611959774047,69,0,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2]]",0.534154825809916,0.0002836045975694826,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [2, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_5,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",1.462,1.462,click,7,7,False,1554398519990,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,reset,1554398531463,213049,1,100,,,,,0,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",0.534154825809916,0.0001514887644136183,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [2, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",10.011,10.011,click,,7,,1554398521452,d8
e2a43b2c,10_hard_pruned_11072019_old,10,hard,pruned,solvedCorrect,reset,1554398599436,281022,,0,,,,,-0.19401927437641722,-0.19401927437641722,[],0.534154825809916,0.534154825809916,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,[],67.973,77.984,reset,,0,,1554398531463,d8
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395286757,55815,1,31.36111111111111,0,31.36111111111111,21.899166666666666,75,31.36111111111111,100,[],0.23620295027284216,0.23620295027284216,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",2_3,"[[2, 3, 1]]",55.788,0,,1,1,True,1554395230969,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395287614,56672,2,10,0,10,-100,74,-41.361111111111114,45.91059097800856,"[[2, 3, 1]]",1.0,0.23620295027284216,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",2_7,"[[2, 3, 1], [2, 7, 2]]",0.857,0.857,click,2,2,False,1554395286757,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395294293,63351,1,45.91059097800856,0,45.91059097800856,37.83590796871017,73,55.91059097800856,100,"[[2, 3, 1], [2, 7, 2]]",0.30749921355212656,0.07263222144759102,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_3,"[[2, 3, 1], [2, 7, 2], [4, 3, 1]]",6.679,6.679,click,3,3,False,1554395287614,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395296168,65226,2,10,0,10,-100,72,-55.91059097800856,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1]]",1.0,0.07263222144759102,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",5_3,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",1.875,1.875,click,4,4,False,1554395294293,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,reset,1554395302511,71569,2,-10,,,,,110,100,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",1.0,0.07263222144759102,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,"[[2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2]]",6.343,6.343,click,,4,,1554395296168,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395326062,95120,1,9.502037025855708,4,31.36111111111111,21.899166666666666,75,9.502037025855708,-0.19401927437641722,[],0.07156673958015246,0.07156673958015246,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_3,"[[4, 3, 1]]",23.551,29.894,reset,5,1,True,1554395302511,e6
f3b42f94,10_hard_pruned_11072019_old,10,hard,pruned,wrong,click,1554395327621,96679,2,21.708175542406313,3,48.257430060781715,22.521584450348186,74,-31.210212568262023,10,"[[4, 3, 1]]",0.11682167786428363,0.008360546597029648,2,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",4_4,"[[4, 3, 1], [4, 4, 2]]",1.559,1.559,click,6,2,False,1554395326062,e6
