userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,score_move_non_zero,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,deltaScoreByScore,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,503957,,0,0.02,,,,,,0,[],0.000466953,1,21,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.136,2.317,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,523496,1,-10000,-10000,,,,,0,0,"[[4, 3, 1], [1, 5, 2], [0, 5, 1], [6, 8, 2], [7, 9, 1]]",0.013157895,1.07E-07,22,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 2, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,1.745,1.745,click,,5,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,523659,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.163,1.908,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,523785,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.126,2.034,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,523924,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.139,2.173,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524061,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.137,2.31,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524221,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.16,2.47,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524380,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.159,2.629,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524516,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.136,2.765,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524682,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.166,2.931,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,524834,,0,0.02,,,,,,0,[],0.013157895,1,22,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.152,3.083,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,544388,2,0,0.02,,,,,-19.05342971,-952.6714853,"[[4, 1, 1], [5, 2, 2], [3, 1, 1], [3, 0, 2]]",1,0.016918497,23,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [2, 1, 1, 1, 1, 2, 0, 0, 0, 0], [0, 1, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 2, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,5.817,5.817,click,,4,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,544540,,0,0.02,,,,,,0,[],1,1,23,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.152,5.969,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,544670,,0,0.02,,,,,,0,[],1,1,23,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.13,6.099,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,544789,,0,0.02,,,,,,0,[],1,1,23,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.119,6.218,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,558161,1,-10000,-10000,,,,,-9986.777778,-0.998677778,"[[1, 1, 1], [6, 8, 2], [7, 9, 1], [1, 5, 2], [0, 5, 1]]",0.013157895,1.69E-10,24,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 2, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.307,2.307,click,,5,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,558312,,0,0.02,,,,,,0,[],0.013157895,1,24,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.151,2.458,reset,,0,,1.51232E+12
29e72a67,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1.51232E+12,558469,,0,0.02,,,,,,0,[],0.013157895,1,24,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,0.157,2.615,reset,,0,,1.51232E+12
2bd72f3e,10_medium_pruned,10,medium,pruned,wrong,reset,1.51232E+12,133643,1,10000,10000,,,,,0,0,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",0.983930809,0.002915985,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,60.302,60.302,click,,5,,1.51232E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,64450,2,0,0.02,,,,,-14.40284014,-720.1420068,"[[3, 1, 1], [3, 0, 2]]",1,0.082784043,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [2, 1, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.133,2.133,click,,2,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,85341,2,0,0.02,,,,,0,0,"[[4, 3, 1], [5, 3, 2], [2, 6, 1], [1, 7, 2]]",9.98E-10,1.38E-21,2,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 2, 1, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 0, 2, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,7.361,7.361,click,,4,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,141113,1,10000,10000,,,,,0,0,"[[7, 6, 1], [4, 3, 2], [4, 2, 1], [7, 7, 2], [3, 1, 1], [3, 0, 2], [7, 3, 1], [7, 2, 2], [5, 2, 1], [4, 1, 2], [6, 2, 1]]",0.497355234,9.00E-18,3,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [2, 1, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 2, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 2, 1, 1, 1, 1, 2, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.583,2.583,click,,11,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,172339,2,-0.916666667,-0.916666667,,,,,-0.916666667,-1,"[[2, 3, 1], [1, 5, 2], [0, 5, 1], [1, 4, 2]]",4.56E-05,4.89E-10,4,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 0, 0, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 0, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,5.858,5.858,click,,4,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,190905,1,-10000,-10000,,,,,-9973.041566,-0.997304157,"[[2, 3, 1], [1, 5, 2], [4, 3, 1], [5, 3, 2], [5, 2, 1]]",0.0001,9.61E-17,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 1, 2, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,4.419,4.419,click,,5,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,221225,1,10000,10000,,,,,10007.93946,1.000793946,"[[6, 4, 1], [4, 3, 2], [4, 2, 1], [5, 2, 2], [5, 3, 1]]",0.497829887,1.59E-09,6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 1, 2, 2, 2, 2, 1, 2, 0], [0, 0, 2, 1, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.775,2.775,click,,5,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,273871,1,10000,10000,,,,,0,0,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",0.987510631,0.002926594,7,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 2, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,18.708,18.708,click,,5,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,284770,2,10000,10000,,,,,9959.785513,0.995978551,"[[5, 2, 1], [4, 2, 2]]",0.0001,2.31E-05,8,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 0, 2, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,7.481,7.481,click,,2,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,297979,2,10000,10000,,,,,0,0,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [0, 2, 2]]",0.012987013,0.002963607,9,"[[0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.491,2.491,click,,4,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,345957,2,-12.25,-12.25,,,,,-24.18059665,-1.973926257,"[[5, 2, 1], [4, 1, 2], [1, 2, 1], [4, 2, 2]]",1,0.000272254,11,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 2, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,1.58,1.58,click,,4,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,354212,1,10000,10000,,,,,0,0,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [1, 2, 2], [6, 2, 1]]",0.983930809,0.002915985,12,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,1.541,1.541,click,,5,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,360694,1,14.74173563,14.74173563,,,,,14.74173563,1,"[[5, 2, 1], [4, 1, 2], [6, 2, 1]]",0.001455392,0.000336404,13,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 0, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 1, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,2.318,2.318,click,,3,,1.51233E+12
33a74451,10_medium_pruned,10,medium,pruned,wrong,reset,1.51233E+12,499696,1,10000,10000,,,,,0,0,"[[5, 2, 1], [4, 1, 2], [4, 2, 1], [6, 2, 2], [1, 2, 1]]",0.987510631,0.002926594,14,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 1, 1, 2, 0, 0, 0, 0], [0, 2, 1, 0, 2, 2, 2, 1, 2, 0], [0, 0, 1, 0, 0, 1, 2, 2, 0, 0], [0, 0, 2, 1, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",,132.254,132.254,click,,5,,1.51233E+12
