10_hard_pruned,98,0,258.0
10_hard_pruned,28,0,258.0
10_hard_pruned,54,0,256.0
10_hard_pruned,9,0,256.0
10_hard_pruned,98,0,262.0
10_hard_pruned,45,0,258.0
10_hard_pruned,98,0,258.0
10_hard_pruned,45,0,260.0
10_hard_pruned,8,0,258.0
10_hard_pruned,90,0,258.0
10_hard_pruned,99,0,258.0
10_hard_pruned,50,0,256.0
10_hard_pruned,92,0,256.0
10_hard_pruned,28,0,258.0
10_hard_pruned,98,0,258.0
10_hard_pruned,98,0,258.0
10_hard_pruned,36,0,258.0
10_hard_pruned,32,0,256.0
10_hard_pruned,5,0,262.0
10_hard_pruned,62,0,260.0
10_hard_pruned,17,0,258.0
10_hard_pruned,21,0,256.0
10_hard_pruned,21,0,258.0
10_hard_pruned,50,0,256.0
10_hard_pruned,79,0,258.0
10_hard_pruned,62,0,256.0
10_hard_pruned,10,0,256.0
10_hard_pruned,28,0,260.0
10_hard_pruned,64,0,258.0
10_hard_pruned,51,0,262.0
10_hard_pruned,15,0,258.0
10_hard_pruned,6,0,260.0
10_hard_pruned,82,0,260.0
10_hard_pruned,1,0,260.0
10_hard_pruned,12,0,262.0
10_hard_pruned,70,0,258.0
10_hard_pruned,91,0,256.0
10_hard_pruned,28,0,258.0
10_hard_pruned,70,0,258.0
10_hard_pruned,24,1,258.0
10_hard_pruned,24,1,258.0
10_medium_full,53,0,258.0
10_medium_full,80,0,260.0
10_medium_full,37,0,260.0
10_medium_full,38,0,256.0
10_medium_full,61,0,260.0
10_medium_full,42,0,260.0
10_medium_full,1,0,258.0
10_medium_full,73,0,266.0
10_medium_full,91,0,264.0
10_medium_full,79,0,258.0
10_medium_full,15,0,262.0
10_medium_full,88,0,258.0
10_medium_full,9,0,258.0
10_medium_full,29,0,260.0
10_medium_full,42,0,258.0
10_medium_full,42,0,260.0
10_medium_full,27,0,260.0
10_medium_full,15,0,256.0
10_medium_full,53,0,256.0
10_medium_full,52,0,258.0
10_medium_full,100,0,262.0
10_medium_full,61,0,258.0
10_medium_full,73,0,260.0
10_medium_full,74,0,262.0
10_medium_full,74,0,260.0
10_medium_full,4,0,260.0
10_medium_full,62,0,258.0
10_medium_full,89,0,260.0
10_medium_full,63,0,258.0
10_medium_full,79,0,262.0
10_medium_full,19,0,258.0
10_medium_full,65,0,256.0
10_medium_full,62,0,264.0
10_medium_full,13,0,256.0
10_medium_full,22,0,262.0
10_medium_full,4,0,258.0
10_medium_full,65,0,256.0
10_medium_full,18,0,258.0
10_medium_full,8,0,260.0
10_medium_full,96,0,258.0
10_medium_full,40,0,258.0
10_medium_full,62,0,256.0
10_medium_full,36,0,264.0
10_medium_full,30,0,256.0
10_medium_full,51,0,258.0
10_medium_full,43,1,258.0
10_medium_full,6,0,260.0
10_medium_full,95,0,260.0
10_medium_full,3,0,256.0
10_medium_full,55,0,258.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,53,1,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,31,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,42,0,312.0
10_medium_pruned,32,0,312.0
10_medium_pruned,32,0,312.0
6_easy_full,11,0,54.0
6_easy_full,12,1,54.0
6_easy_full,11,0,54.0
6_easy_full,12,1,56.0
6_easy_full,24,1,54.0
6_easy_full,11,0,54.0
6_easy_full,3,0,52.0
6_easy_full,31,0,54.0
6_easy_full,3,0,56.0
6_easy_full,24,1,56.0
6_easy_full,18,0,56.0
6_easy_full,3,0,52.0
6_easy_full,1,0,52.0
6_easy_full,5,0,52.0
6_easy_full,3,0,56.0
6_easy_full,11,0,54.0
6_easy_full,18,0,52.0
6_easy_full,12,1,54.0
6_easy_full,30,0,54.0
6_easy_full,29,0,54.0
6_easy_full,11,0,54.0
6_easy_full,30,0,52.0
6_easy_full,35,0,54.0
6_easy_full,11,0,54.0
6_easy_full,35,0,52.0
6_easy_full,24,1,52.0
6_easy_full,11,0,52.0
6_easy_full,6,0,52.0
6_easy_full,33,0,52.0
6_easy_full,34,0,52.0
6_easy_full,11,0,54.0
6_easy_full,12,1,52.0
6_easy_full,12,1,54.0
6_easy_full,3,0,56.0
6_easy_full,12,1,52.0
6_easy_full,24,1,52.0
6_easy_full,5,0,54.0
6_easy_full,11,0,54.0
6_easy_full,1,0,52.0
6_easy_full,3,0,54.0
6_easy_full,12,1,54.0
6_easy_full,26,0,54.0
6_easy_full,3,0,54.0
6_easy_full,12,1,54.0
6_easy_full,3,0,54.0
6_easy_full,12,1,54.0
6_easy_full,1,0,54.0
6_easy_full,34,0,54.0
6_easy_full,12,1,58.0
6_easy_full,33,0,52.0
6_easy_pruned,11,0,69.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,67.0
6_easy_pruned,12,1,71.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,69.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,69.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,71.0
6_easy_pruned,11,0,71.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,71.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,71.0
6_easy_pruned,11,0,69.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,73.0
6_easy_pruned,12,1,69.0
6_easy_pruned,11,0,69.0
6_easy_pruned,12,1,72.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,67.0
6_easy_pruned,11,0,69.0
6_easy_pruned,11,0,69.0
6_easy_pruned,12,1,69.0
6_easy_pruned,12,1,71.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,71.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,69.0
6_easy_pruned,11,0,69.0
6_easy_pruned,11,0,69.0
6_easy_pruned,12,1,67.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,67.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,73.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,69.0
6_easy_pruned,11,0,67.0
6_easy_pruned,11,0,69.0
6_easy_pruned,12,1,69.0
6_easy_pruned,11,0,67.0
6_easy_pruned,12,1,73.0
6_easy_pruned,12,1,67.0
6_hard_full,12,0,80.0
6_hard_full,4,1,78.0
6_hard_full,25,0,78.0
6_hard_full,24,0,78.0
6_hard_full,19,0,78.0
6_hard_full,36,0,76.0
6_hard_full,19,0,78.0
6_hard_full,24,0,78.0
6_hard_full,4,1,76.0
6_hard_full,19,0,76.0
6_hard_full,19,0,76.0
6_hard_full,19,0,76.0
6_hard_full,16,0,78.0
6_hard_full,6,0,76.0
6_hard_full,29,0,78.0
6_hard_full,4,1,76.0
6_hard_full,15,0,76.0
6_hard_full,33,0,78.0
6_hard_full,31,0,78.0
6_hard_full,19,0,76.0
6_hard_full,17,0,76.0
6_hard_full,4,1,76.0
6_hard_full,27,0,76.0
6_hard_full,34,0,76.0
6_hard_full,19,0,76.0
6_hard_full,4,1,76.0
6_hard_full,13,0,76.0
6_hard_full,36,0,78.0
6_hard_full,12,0,76.0
6_hard_full,11,0,78.0
6_hard_full,33,0,76.0
6_hard_full,13,0,76.0
6_hard_full,1,0,76.0
6_hard_full,19,0,78.0
6_hard_full,17,0,78.0
6_hard_full,24,0,80.0
6_hard_full,1,0,78.0
6_hard_full,23,0,78.0
6_hard_full,21,0,78.0
6_hard_full,28,0,78.0
6_hard_full,19,0,76.0
6_hard_full,4,1,76.0
6_hard_full,3,0,76.0
6_hard_full,12,0,76.0
6_hard_full,28,0,78.0
6_hard_full,4,1,78.0
6_hard_full,6,0,78.0
6_hard_full,19,0,76.0
6_hard_full,19,0,76.0
6_hard_full,17,0,76.0
6_hard_pruned,31,0,58.0
6_hard_pruned,21,0,58.0
6_hard_pruned,1,0,56.0
6_hard_pruned,6,0,60.0
6_hard_pruned,6,0,58.0
6_hard_pruned,6,0,58.0
6_hard_pruned,27,0,58.0
6_hard_pruned,25,0,56.0
6_hard_pruned,1,0,56.0
6_hard_pruned,18,0,58.0
6_hard_pruned,6,0,60.0
6_hard_pruned,3,1,56.0
6_hard_pruned,36,0,58.0
6_hard_pruned,3,1,56.0
6_hard_pruned,1,0,60.0
6_hard_pruned,21,0,58.0
6_hard_pruned,34,0,58.0
6_hard_pruned,36,0,56.0
6_hard_pruned,21,0,58.0
6_hard_pruned,3,1,58.0
6_hard_pruned,25,0,56.0
6_hard_pruned,13,0,58.0
6_hard_pruned,36,0,56.0
6_hard_pruned,21,0,58.0
6_hard_pruned,12,0,58.0
6_hard_pruned,1,0,56.0
6_hard_pruned,15,0,58.0
6_hard_pruned,6,0,58.0
6_hard_pruned,24,0,56.0
6_hard_pruned,3,1,58.0
6_hard_pruned,34,0,58.0
6_hard_pruned,27,0,56.0
6_hard_pruned,24,0,58.0
6_hard_pruned,6,0,56.0
6_hard_pruned,29,0,58.0
6_hard_pruned,3,1,58.0
6_hard_pruned,7,0,56.0
6_hard_pruned,21,0,56.0
6_hard_pruned,3,1,58.0
6_hard_pruned,31,0,58.0
6_hard_pruned,36,0,60.0
6_hard_pruned,33,0,56.0
6_hard_pruned,34,0,60.0
6_hard_pruned,33,0,58.0
6_hard_pruned,30,0,60.0
6_hard_pruned,18,0,58.0
6_hard_pruned,3,1,56.0
6_hard_pruned,13,0,58.0
6_hard_pruned,23,0,56.0
6_hard_pruned,3,1,58.0
