,board,correct,fitted_heuristic,o_prob_mean,o_prob_median,o_prob_ratio_mean,o_prob_ratio_median,o_rank_mean,o_rank_median,userid,x_prob_mean,x_prob_median,x_prob_ratio_mean,x_prob_ratio_median,x_rank_mean,x_rank_median
145,6_hard_pruned,1,blocking,0.160148060064,0.129623273563,0.535493384187,0.61179185113,2.51515151515,2.0,7dd704e0,0.257659080142,0.0921777560546,0.615260530783,0.593604100694,2.52777777778,1.0
146,6_hard_pruned,0,linear,0.0906166127871,0.0714285714286,0.662361958639,0.76,2.07547169811,1.0,7df4e828,0.0976290561631,0.0659722222222,0.666217316358,0.795833333333,2.97058823529,1.0
147,6_hard_pruned,0,interaction,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,80f4e933,0.491237317954,0.506206362381,0.863680818027,0.867977821398,1.0,0.5
148,6_hard_pruned,1,interaction,0.0424278209549,0.0424278209549,0.554450628718,0.554450628718,5.0,5.0,81c11c9f,0.362640855245,0.16260321051,0.727452994129,0.733797730091,1.33333333333,1.5
149,6_hard_pruned,0,interaction,0.0268580283752,0.0268580283752,0.502769274376,0.502769274376,10.5,10.5,83c64bf9,0.326216419493,0.412136540298,1.0,1.0,0.0,0.0
150,6_hard_pruned,0,interaction,0.0423534580754,0.05,0.755163722364,1.0,1.75,0.0,84f4e263,0.241169985479,0.19226312844,0.819944444444,1.0,1.0,0.0
151,6_hard_pruned,1,interaction,0.0643334389058,0.0691640631181,0.414061562545,0.319780225431,3.75,2.0,85b4e5c4,0.207992033989,0.108053499027,0.543813365463,0.725203723349,4.83333333333,2.5
152,6_hard_pruned,0,interaction,0.0406209782563,0.0386327701837,0.348817601207,0.143588561495,5.25,5.5,92a74a76,0.237052482854,0.109012460569,0.656441992785,0.731639817386,1.2,1.0
153,6_hard_pruned,0,blocking,0.0711772871679,0.058994789904,0.289548876532,0.1392674178,4.33333333333,5.0,9be4eb1b,0.156551334958,0.102894576964,0.608180548892,0.469285991069,2.33333333333,3.0
154,6_hard_pruned,0,density,0.0728292842802,0.0869667966442,0.847098214286,1.0,2.625,0.0,a0d659c9,0.111330872314,0.0886075949367,0.657004830918,0.777777777778,4.86956521739,1.0
155,6_hard_pruned,0,interaction,0.347528092224,0.347528092224,0.529019274376,0.529019274376,1.5,1.5,a2ebe618,0.273736483667,0.148997441061,1.0,1.0,0.0,0.0
156,6_hard_pruned,0,density,0.280418344286,0.0643201100665,0.776785714286,0.803571428571,3.25,2.5,a3b4e28e,0.313152436069,0.120938921378,0.944444444444,1.0,0.5,0.0
157,6_hard_pruned,0,interaction,0.075219713848,0.0827725706806,0.225564013717,0.224435396971,2.5,2.0,aafbd6ab,0.126111542544,0.107094537485,0.542117978508,0.718767629311,4.55555555556,2.0
158,6_hard_pruned,0,non-linear,0.0570716106956,0.0639181703367,0.452331958582,0.531818181818,6.0,2.0,aed647d3,0.0664233398842,0.0636482939633,0.718527400032,0.727272727273,5.0625,4.5
159,6_hard_pruned,0,interaction,0.242595172883,0.188623460483,0.773260075144,1.0,0.666666666667,0.0,b0e1157c,0.319683136563,0.109012460569,0.743917064594,0.731639817386,2.14285714286,2.0
160,6_hard_pruned,0,non-linear,0.0707925624343,0.0699373695198,0.475314009662,0.582608695652,2.66666666667,2.0,b2e4e98a,0.32180785179,0.0748031496063,0.954545454545,1.0,0.666666666667,0.0
161,6_hard_pruned,0,blocking,0.227939785796,0.150268763281,0.517765427594,0.530530855189,4.25,3.5,b8f4e433,0.201025762437,0.121906783835,0.662055673653,0.915478311151,1.0,0.5
162,6_hard_pruned,0,blocking,0.138625255589,0.0975738985686,0.445383578907,0.375529634465,2.83333333333,2.5,b9e512db,0.135159372132,0.102894576964,0.566123859643,0.469285991069,2.5,3.0
163,6_hard_pruned,0,blocking,0.0442764579653,0.0466306134531,0.273815360819,0.11,3.42857142857,3.0,bae4ffc0,0.270218938351,0.219257721139,0.668014247487,1.0,1.36363636364,0.0
164,6_hard_pruned,0,blocking,0.0560447103721,0.0525320911764,0.420057717281,0.183110833693,3.7619047619,2.0,bdf4e34a,0.216203699293,0.167540851336,0.649370746857,0.764127486438,1.51515151515,1.0
165,6_hard_pruned,0,interaction,0.361760857701,0.361760857701,0.653822704129,0.653822704129,1.0,1.0,bff4e70e,0.0751837258649,0.078315754094,0.674530538979,0.849061077958,1.0,1.0
166,6_hard_pruned,0,interaction,0.0339797208659,0.0339797208659,0.5133837089,0.5133837089,2.0,2.0,c7c4e29b,0.571176615984,0.742399230194,1.0,1.0,0.0,0.0
167,6_hard_pruned,0,blocking,0.0693221677209,0.0458718249837,0.352718628301,0.126528486395,3.5,4.0,c7fffe38,0.216429291851,0.0852464012937,0.517103154734,0.355255655608,2.64285714286,1.0
168,6_hard_pruned,0,interaction,0.152801000411,0.025160564371,0.418076819728,0.0392674178005,2.4,1.0,c9f64da2,0.174127484973,0.0285261226107,0.511638076899,0.514896738431,4.875,1.0
169,6_hard_pruned,1,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,ccc4e27e,0.444092491763,0.286641006689,0.951701892086,1.0,0.285714285714,0.0
170,6_hard_pruned,0,density,0.138013786242,0.0625,0.671717171717,0.75,4.81818181818,3.0,ceb50693,0.0926295854122,0.0632911392405,0.582323232323,0.555555555556,5.625,5.0
171,6_hard_pruned,0,interaction,0.0651646538216,0.0555555555556,0.54969234166,0.331915042604,2.8,2.0,d1e4eb09,0.497881706243,0.513628816275,0.910546605795,1.0,0.666666666667,0.0
172,6_hard_pruned,0,interaction,0.0672461181883,0.0443163850919,0.481187956471,0.176650592144,4.4,3.5,d2f65bb5,0.242352403638,0.109012460569,0.736587830184,0.731639817386,1.08333333333,1.5
173,6_hard_pruned,0,density,0.0418334580194,0.0549450549451,0.476875,0.625,2.8,2.0,d4fac87b,0.215777495379,0.113924050633,0.819047619048,1.0,2.0,0.0
174,6_hard_pruned,0,linear,0.1405605063,0.0705732674749,0.6380252849,0.821759259259,3.375,2.5,d8a4f092,0.109030570755,0.0381944444444,0.485803199649,0.458333333333,5.15384615385,1.0
175,6_hard_pruned,0,blocking,0.125422989515,0.055543939834,0.452459794238,0.183110833693,2.88888888889,4.0,d8f4e4d9,0.213201181321,0.0778925454701,0.42728679861,0.355255655608,2.375,3.0
176,6_hard_pruned,0,interaction,0.0319291383731,0.0319291383731,0.510327444728,0.510327444728,3.5,3.5,daefd33a,0.267800892382,0.233300729094,1.0,1.0,0.0,0.0
177,6_hard_pruned,0,interaction,0.165908859671,0.05,0.643560502975,1.0,4.0,0.0,dbe65101,0.308644584365,0.282624703388,0.932909954346,1.0,0.5,0.0
178,6_hard_pruned,0,density,0.0621187718749,0.0603603603604,0.666005291005,0.625,4.33333333333,4.0,dec64994,0.102935135863,0.0723432440389,0.636970486111,0.627777777778,2.5,2.0
179,6_hard_pruned,0,interaction,0.199867068561,0.0641501294593,0.346519903896,0.307645408257,6.0,3.0,e1a64c7d,0.0537394061445,0.0526315789474,0.416616775691,0.318340345051,3.78571428571,3.5
180,6_hard_pruned,1,interaction,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,e1e500d7,0.489464207849,0.506206362381,0.863680818027,0.867977821398,1.0,0.5
181,6_hard_pruned,0,non-linear,0.0511060259344,0.0480549199085,0.425396825397,0.4,7.0,7.0,e2b655ad,0.104739205393,0.109068627451,0.831504702194,0.76724137931,2.0,1.0
182,6_hard_pruned,0,non-linear,0.0646443547891,0.05,0.728095238095,0.988095238095,3.14285714286,1.0,e5d4e9ce,0.245901407585,0.0866141732283,0.888888888889,1.0,0.111111111111,0.0
183,6_hard_pruned,0,interaction,0.0706919283881,0.0726362853403,0.437115427075,0.319780225431,3.5,2.0,e5d4fef8,0.555335359574,0.875436295998,0.749550185699,1.0,1.0,0.0
184,6_hard_pruned,0,density,0.181155357829,0.0549450549451,0.638888888889,0.555555555556,6.0,6.0,e9dbbf8a,0.165810993824,0.0759493670886,0.604467592593,0.6,3.11111111111,3.0
185,6_hard_pruned,1,blocking,0.121746961191,0.0555555555556,0.623532427903,1.0,0.555555555556,0.0,e9e64bef,0.308159632831,0.219257721139,0.724816196514,1.0,1.11111111111,0.0
186,6_hard_pruned,0,density,0.0671036204744,0.0671036204744,0.8125,0.8125,3.0,3.0,ebc64a59,0.240797015024,0.118421052632,1.0,1.0,0.0,0.0
187,6_hard_pruned,1,blocking,0.0555555555556,0.0555555555556,1.0,1.0,0.0,0.0,f0c4e26c,0.444092491763,0.286641006689,0.951701892086,1.0,0.285714285714,0.0
188,6_hard_pruned,0,linear,0.0713075136707,0.069741026806,0.648548271652,0.679487179487,2.5,3.0,f1f65080,0.166683248311,0.0719471500722,0.847708333333,0.895833333333,2.0,1.0
189,6_hard_pruned,0,density,0.0465891188196,0.0552503052503,0.519703869048,0.625,5.05,4.0,f6b64ced,0.163557258243,0.0886075949367,0.759244620114,0.777777777778,2.34782608696,1.0
190,6_hard_pruned,0,density,0.0926279288664,0.0625,0.666002777778,0.75,3.84,2.0,fdaa7ebb,0.144259473215,0.0632911392405,0.620238095238,0.555555555556,4.74285714286,5.0
191,6_hard_pruned,0,non-linear,0.0771502622398,0.0829545454545,0.792251082251,0.988095238095,2.4,1.0,fde4ef33,0.229651623425,0.0866141732283,0.865376740377,0.931818181818,1.33333333333,0.5
192,6_hard_pruned,0,interaction,0.147732189236,0.025160564371,0.230793211451,0.0392674178005,5.6,5.0,fde6491d,0.145650630682,0.109012460569,0.782787219463,0.96648233853,1.77777777778,1.0
193,6_hard_pruned,1,interaction,0.050710100195,0.032299821298,0.302529092262,0.100058184524,4.25,3.0,fef4eae9,0.27984454663,0.125548966378,0.69365756074,0.851218990663,1.0,1.0
194,10_hard_full,0,blocking,0.0753203003908,0.0364300641489,0.420988203035,0.238039597338,9.44444444444,2.0,13f4ff5a,0.131088350592,0.0997428288031,0.597368433582,0.585735425935,2.0,1.0
195,10_hard_full,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,1df6940e,0.306863740336,0.240119735295,1.0,1.0,0.0,0.0
196,10_hard_full,0,interaction,0.0793407032396,0.0123953546282,0.509082270408,0.513033333333,10.75,5.5,1ff4f828,0.118555713835,0.0769058611401,0.582758806044,0.65779303813,11.6153846154,2.0
197,10_hard_full,0,blocking,0.093732242185,0.0337058436791,0.533779554646,0.606578459315,2.91666666667,1.0,21abc061,0.118056823205,0.0584995942181,0.631105733041,0.989386561116,2.5,0.5
198,10_hard_full,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,28e67c08,0.329017957705,0.240119735295,1.0,1.0,0.0,0.0
199,10_hard_full,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,2fb4f99a,0.28775890731,0.205203111838,0.913065295735,1.0,0.333333333333,0.0
200,10_hard_full,1,blocking,0.00719285714286,0.00719285714286,0.5,0.5,0.5,0.5,65f68460,0.283666109327,0.170286488381,1.0,1.0,0.0,0.0
201,10_hard_full,1,blocking,0.050948345162,0.0364300641489,0.515033183615,0.404104912853,2.0,2.0,84dbf4f9,0.195669706898,0.170286488381,0.703416611851,1.0,1.88888888889,0.0
202,10_hard_full,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,92e6f512,0.306863740336,0.240119735295,1.0,1.0,0.0,0.0
203,10_hard_full,1,interaction,0.293181233225,0.432628992694,1.0,1.0,0.0,0.0,98d105c1,0.199438156082,0.0942655548599,0.88593101271,1.0,0.666666666667,0.0
204,10_hard_full,0,interaction,0.268800514083,0.432628992694,0.735874194848,1.0,3.57142857143,0.0,9befd8ad,0.18784244894,0.115888436573,0.776196156501,0.991219728215,3.66666666667,1.0
205,10_hard_full,0,blocking,0.11778548517,0.0515808541242,0.469055079087,0.254238501456,13.7142857143,4.0,a3eacaa9,0.111870518388,0.020915803514,0.613665517228,1.0,8.76923076923,0.0
206,10_hard_full,0,non-linear,0.0281659025562,0.0242603029236,0.517411212651,0.577582052684,12.0833333333,5.0,a4f74985,0.0282692189328,0.0255122811779,0.608376477512,0.546511627907,15.4666666667,6.0
207,10_hard_full,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,abc728e1,0.249784317579,0.170286488381,0.891498073492,1.0,0.625,0.0
208,10_hard_full,0,blocking,0.325444483526,0.368806447877,0.883526247459,1.0,1.8125,0.0,aceaccbc,0.0582417895808,0.0661913161356,0.592169746451,0.502253428234,2.15384615385,1.5
209,10_hard_full,1,interaction,0.0249714902283,0.0138996138996,0.398620795485,0.17628916982,7.16666666667,3.5,d2ac158a,0.232423543666,0.11691498189,0.855796586351,1.0,1.0,0.0
210,10_hard_pruned,1,interaction,0.0322448877978,0.0322448877978,0.122715923574,0.122715923574,5.5,5.5,13b7468e,0.145196112759,0.0899856632249,0.737712572619,0.822786128517,1.55555555556,1.0
211,10_hard_pruned,0,blocking,0.153491411319,0.0492337444468,0.419594826248,0.173506391639,5.25,3.5,13dbbfb8,0.0771841254324,0.0680398362803,0.81476927204,1.0,0.875,0.0
212,10_hard_pruned,0,blocking,0.0891650059161,0.0451395364184,0.295516432788,0.130082577252,5.28571428571,1.0,16f6e58d,0.129480148252,0.117789744363,0.694954646114,1.0,6.5,0.0
213,10_hard_pruned,0,blocking,0.0001,0.0001,0.0,0.0,1.0,1.0,1bd72c42,0.216041694732,0.174138384206,0.908404931109,1.0,0.333333333333,0.0
214,10_hard_pruned,1,blocking,0.054108188637,0.0142857142857,0.418943346265,0.130082577252,11.3333333333,4.0,28d4fefb,0.16299763827,0.0795518409624,0.567497835748,0.440958211964,4.4,1.0
215,10_hard_pruned,1,blocking,0.0114485714286,0.0142857142857,0.8,1.0,0.2,0.0,32fad07f,0.328298961073,0.32008895814,0.88969131969,1.0,0.785714285714,0.0
216,10_hard_pruned,1,blocking,0.0989657763159,0.0564058056136,0.506949595463,0.4267884331,3.33333333333,1.0,41bad9a2,0.154746511948,0.0666755976886,0.551983263828,0.440958211964,6.13636363636,1.0
217,10_hard_pruned,1,blocking,0.0142857142857,0.0142857142857,1.0,1.0,0.0,0.0,5bc4f225,0.35485443918,0.361960339959,1.0,1.0,0.0,0.0
218,10_hard_pruned,0,blocking,0.0781106330267,0.014385937526,0.307241138173,0.137113926458,7.69565217391,3.0,7dea8d37,0.135118946298,0.100987759145,0.66317786526,1.0,2.82608695652,0.0
219,10_hard_pruned,1,blocking,0.0810551776961,0.0142857142857,0.594106982212,1.0,9.09090909091,0.0,8aa6d830,0.199617134239,0.151206159404,0.804948147533,1.0,4.54054054054,0.0
220,10_hard_pruned,0,blocking,0.120532511239,0.1004201729,0.4491028904,0.4267884331,5.0,1.0,8ea50714,0.137820049071,0.0833720115009,0.627265147613,0.558001933613,1.59090909091,1.0
221,10_hard_pruned,0,blocking,0.0531920598316,0.054128639432,0.418654754208,0.332414015219,7.25,1.0,98c10b8a,0.148078138923,0.151206159404,0.753312057876,1.0,1.28571428571,0.0
222,10_hard_pruned,0,blocking,0.0899229670316,0.0633816672823,0.38140096057,0.226451771458,4.72727272727,1.5,acdac85f,0.0408293954961,0.0144927536232,0.35600857199,0.12430401951,8.08695652174,2.0
223,10_hard_pruned,1,blocking,,,,,,,bacbc468,0.293410422892,0.240119735295,1.0,1.0,0.0,0.0
224,10_hard_pruned,0,non-linear,0.0136471870345,0.0136471870345,0.625866050808,0.625866050808,11.5,11.5,bcf51783,0.172095791108,0.0562843842573,0.915901060071,1.0,1.4,0.0
225,10_hard_pruned,0,blocking,0.0585319902221,0.0226270459811,0.265001967349,0.127163425069,3.88888888889,1.0,cdc514e1,0.172051732738,0.151206159404,0.628464642836,1.0,2.25714285714,0.0
226,10_hard_pruned,0,blocking,0.153765133747,0.1004201729,0.8089294777,1.0,0.333333333333,0.0,d9e4f7e5,0.0933492545953,0.0666755976886,0.480319403988,0.440958211964,1.66666666667,1.0
227,10_hard_pruned,1,blocking,0.0756660075173,0.0542578716067,0.446164560669,0.321072255095,6.25,1.0,e2b10de5,0.144426019118,0.064832738636,0.567001024884,0.483536647011,2.38888888889,1.0
228,10_hard_pruned,0,blocking,0.121939611507,0.0253262259633,0.463451690499,0.293104439461,8.2,1.0,e6efec72,0.113796930678,0.102234870419,0.569354148956,0.744550113891,3.21428571429,0.5
229,10_hard_pruned,0,blocking,0.139853610862,0.100841142424,0.506350437047,0.471342135475,6.25,1.0,edfff93e,0.117701922025,0.108940878546,0.715079504133,0.862607396663,2.83333333333,0.5
230,10_hard_pruned,0,blocking,0.0175890057069,0.0156950886674,0.167324218006,0.0440169474299,12.25,8.0,efd4fa4a,0.14967130102,0.069404074872,0.501980020079,0.333149358094,4.73333333333,3.0
231,10_hard_pruned,0,interaction,0.0727377292863,0.0140873015873,0.411506435693,0.103846270297,6.125,1.0,f4c4f33c,0.205228708023,0.0942655548599,0.816164626767,1.0,2.08333333333,0.0
232,10_hard_pruned,1,blocking,0.00868687543856,0.00868687543856,0.50366771542,0.50366771542,18.5,18.5,fcb764e3,0.178876841491,0.151206159404,0.747906557177,1.0,3.8,0.0
233,6_easy_full,1,blocking,0.041042423178,0.041042423178,0.51335,0.51335,3.0,3.0,25dfef96,0.324320603238,0.225598323647,0.834268488494,0.970114942529,1.07692307692,1.0
234,6_easy_full,0,non-linear,0.0660623589165,0.0660623589165,0.354938271605,0.354938271605,6.0,6.0,2aabe76a,0.126652912986,0.130952380952,0.766675685426,0.833333333333,2.28571428571,1.5
235,6_easy_full,0,linear,0.0678111461137,0.0837662337662,0.479722222222,0.6,3.16666666667,3.5,34cffc40,0.0867676046176,0.10101010101,0.744047619048,0.875,2.78571428571,0.5
236,6_easy_full,1,blocking,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,38abe966,0.50128851721,0.506494401439,0.990038314176,1.0,0.333333333333,0.0
237,6_easy_full,0,blocking,0.00577713061155,0.00577713061155,0.0241379310345,0.0241379310345,3.0,3.0,3acff9fa,0.406100809832,0.320462536759,0.753471264368,0.959770114943,1.75,1.0
238,6_easy_full,1,interaction,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,3bac0799,0.549042658605,0.561192709528,0.965333333333,1.0,0.2,0.0
239,6_easy_full,1,interaction,0.233533951758,0.0992688625914,0.503662785114,0.358367346939,1.76470588235,1.0,3fcbc0ab,0.0835819509928,0.0690164799482,0.536221591251,0.48,3.0,3.0
240,6_easy_full,1,interaction,0.118895092389,0.114393548826,0.488,0.6,4.2,2.0,40a74de0,0.25739302048,0.143991398434,0.674055564761,0.826666666667,1.35294117647,1.0
241,6_easy_full,0,linear,0.0304847826087,0.0304847826087,0.233333333333,0.233333333333,4.0,4.0,4ed755f1,0.0829124579125,0.0917508417508,0.729166666667,0.791666666667,3.75,1.5
242,6_easy_full,0,non-linear,0.0833170766572,0.0913705583756,0.431462034134,0.444444444444,3.09090909091,3.0,59d51c4c,0.0868760982065,0.0660714285714,0.641703493266,0.708333333333,2.9375,1.5
243,6_easy_full,1,interaction,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,5acfeabc,0.638386146712,0.720321872365,1.0,1.0,0.0,0.0
244,6_easy_full,1,linear,0.0671145718043,0.0677655677656,0.486734693878,0.533333333333,3.92857142857,2.0,5de11557,0.0732156410816,0.0612244897959,0.64009010989,0.75,4.8,2.0
245,6_easy_full,0,non-linear,0.104991645155,0.111291273585,0.601068650212,0.568100358423,3.0,2.0,6bca8117,0.180014587466,0.129499398538,0.665584415584,0.742424242424,2.57142857143,1.0
246,6_easy_full,0,density,0.0838912034824,0.0689655172414,0.519560682942,0.555555555556,4.98360655738,3.0,86f6e2cb,0.119382922671,0.0833333333333,0.654624782561,0.666666666667,3.34246575342,2.0
247,6_easy_full,1,interaction,0.187919199902,0.0714285714286,0.67500457294,1.0,0.5,0.0,8df4f6e8,0.272879297752,0.174183143266,0.760092606682,1.0,2.14285714286,0.0
248,6_easy_full,0,density,0.170213727649,0.0843373493976,0.681656793499,0.636363636364,3.57894736842,1.0,9defd82d,0.0726419924686,0.08,0.600999513771,0.666666666667,3.82608695652,3.0
249,6_easy_full,0,density,0.0672621292641,0.0769323671498,0.515411931818,0.636363636364,4.58333333333,2.0,a6bff327,0.0752120914736,0.0779352226721,0.594444444444,0.666666666667,4.61111111111,2.5
250,6_easy_full,1,blocking,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,aedbea55,0.437243448348,0.225598323647,0.974503657262,0.970114942529,0.727272727273,1.0
251,6_easy_full,0,density,0.378196291895,0.0963855421687,0.878787878788,1.0,0.666666666667,0.0,b3e4f78d,0.444722853502,0.113924050633,0.930555555556,1.0,0.6,0.0
252,6_easy_full,1,blocking,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,b4abeb7e,0.594827230268,0.644300122683,1.0,1.0,0.0,0.0
253,6_easy_full,0,non-linear,0.0716382926852,0.0435897435897,0.39909122085,0.20987654321,6.44444444444,6.0,b7eae04f,0.0938622174959,0.107142857143,0.613528128633,0.679245283019,4.0,3.0
254,6_easy_full,0,density,0.0681308400162,0.0777777777778,0.572420296717,0.636363636364,3.675,2.0,cfd6ff5a,0.176511384927,0.0757575757576,0.629194282107,0.645833333333,4.54,3.0
255,6_easy_full,0,density,0.123375488911,0.0921052631579,0.766922208227,0.857142857143,2.95652173913,1.0,d3b525de,0.0726833551976,0.0712836123795,0.57080239899,0.625,4.93333333333,3.5
256,6_easy_full,1,density,0.0705807058185,0.0777777777778,0.55303030303,0.636363636364,3.91666666667,2.0,d6b67ee1,0.198635928823,0.0641025641026,0.621428571429,0.555555555556,4.42857142857,5.0
257,6_easy_full,0,density,0.0788710393493,0.0698524434818,0.591856060606,0.545454545455,4.375,3.0,d6d500ab,0.132845789251,0.0625,0.552055167055,0.454545454545,3.92307692308,3.0
258,6_easy_full,1,non-linear,0.0954405324586,0.0839975475169,0.547206790123,0.604938271605,2.6,2.0,dabbe6bb,0.140841070841,0.119047619048,0.641746902523,0.916666666667,2.80952380952,1.0
259,6_easy_full,0,density,0.0698461996625,0.0671036204744,0.574176136364,0.603896103896,5.125,2.5,efa7383d,0.0632034394517,0.0570624874422,0.540575068871,0.472222222222,5.5,5.0
260,6_easy_full,1,blocking,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,f9c123d7,0.435725928789,0.309581450008,0.912271991429,1.0,1.07142857143,0.0
261,6_easy_full,1,density,0.0833040935673,0.0777777777778,0.654545454545,0.636363636364,2.8,2.0,fda4f169,0.171402628867,0.0769230769231,0.666666666667,0.666666666667,3.88888888889,2.0
262,6_easy_pruned,1,non-linear,0.0770323780742,0.0667487684729,0.544444444444,0.444444444444,3.75,4.0,11dfe866,0.232928716597,0.118811881188,0.75570520015,0.818181818182,1.88888888889,1.0
263,6_easy_pruned,1,interaction,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,12ebbfd2,0.793120481194,0.927128342944,1.0,1.0,0.0,0.0
264,6_easy_pruned,1,non-linear,0.100626959248,0.103448275862,0.518518518519,0.555555555556,3.66666666667,3.0,16e512d0,0.156073896255,0.118811881188,0.769230769231,0.666666666667,0.538461538462,1.0
265,6_easy_pruned,1,non-linear,0.145425850852,0.104347826087,0.653655684157,0.679245283019,2.57894736842,2.0,19a105e3,0.171099509646,0.0954019130727,0.615881032548,0.666666666667,3.04166666667,1.0
266,6_easy_pruned,0,blocking,0.0001,0.0001,0.0,0.0,1.0,1.0,1de715c7,0.476391036265,0.285714790555,0.709401709402,0.564102564103,0.666666666667,1.0
267,6_easy_pruned,0,interaction,0.0001,0.0001,0.0,0.0,1.0,1.0,1fdbc072,0.496347336881,0.513515401785,1.0,1.0,0.0,0.0
268,6_easy_pruned,0,density,0.0514227321411,0.05,0.399534090909,0.363636363636,7.73333333333,9.0,2dca846d,0.210369276536,0.102564102564,0.799494949495,0.888888888889,2.18181818182,1.0
269,6_easy_pruned,0,interaction,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,2dfbc35a,0.579244961765,0.513515401785,0.800722222222,1.0,1.4,0.0
270,6_easy_pruned,0,density,0.135476150029,0.0833333333333,0.564051573427,0.545454545455,5.0,3.0,33b693e2,0.186761841291,0.100197677292,0.740022675737,0.690476190476,2.57142857143,1.5
271,6_easy_pruned,1,interaction,0.419572521099,0.116914413877,0.792,1.0,1.6,0.0,33ebe68d,0.541219287225,0.513515401785,0.838112380518,1.0,0.636363636364,0.0
272,6_easy_pruned,0,non-linear,0.102161221428,0.11811023622,0.577887517147,0.604938271605,3.33333333333,3.0,48c70a00,0.0817763262637,0.0893089960887,0.570707070707,0.666666666667,3.9,2.0
273,6_easy_pruned,0,non-linear,0.153699609994,0.123966942149,0.567666580848,0.555555555556,2.42105263158,2.0,4dc50d03,0.0842795727992,0.0850949959861,0.445601851852,0.5,2.5,1.0
274,6_easy_pruned,0,non-linear,0.173345353196,0.0852713178295,0.491451681567,0.379310344828,2.77777777778,3.0,55a709fd,0.0997149276466,0.0726072607261,0.567901234568,0.5,2.22222222222,3.0
275,6_easy_pruned,1,blocking,0.0649543845952,0.0714285714286,0.778125,1.0,0.75,0.0,58e72ee8,0.574171345461,0.644300122683,0.812640459079,1.0,0.916666666667,0.0
276,6_easy_pruned,1,density,0.114841577454,0.0853658536585,0.651220898004,0.636363636364,3.48780487805,2.0,67abc3ab,0.107565070704,0.0769230769231,0.629538682277,0.666666666667,3.03636363636,2.0
277,6_easy_pruned,0,density,0.0624075564734,0.0526315789474,0.457575757576,0.363636363636,7.0,8.0,67abf219,0.114504855772,0.0769230769231,0.625298438935,0.633333333333,5.31818181818,3.5
278,6_easy_pruned,0,non-linear,0.089487922497,0.100222717149,0.546737213404,0.555555555556,3.28571428571,2.0,6cbbcdf7,0.17656045742,0.118811881188,0.68330362448,0.666666666667,1.47058823529,1.0
279,6_easy_pruned,1,non-linear,0.0935022016259,0.109369583519,0.554969135802,0.574074074074,2.125,2.0,6fc70a09,0.233681474913,0.118811881188,0.746583481878,0.818181818182,1.35294117647,1.0
280,6_easy_pruned,1,non-linear,0.0585975359613,0.0571095571096,0.290679012346,0.302469135802,6.5,7.0,7acbc3e2,0.139445392204,0.148514851485,0.715151515152,0.742424242424,1.1,1.0
281,6_easy_pruned,1,non-linear,0.0565506760298,0.0667487684729,0.611111111111,0.666666666667,3.75,3.0,7cc119e0,0.268965133405,0.178217821782,0.76810966811,1.0,1.35714285714,0.0
282,6_easy_pruned,1,blocking,0.0628322392846,0.0714285714286,0.704166666667,1.0,0.666666666667,0.0,7db4f1d2,0.54928539403,0.506494401439,0.833707890876,1.0,0.555555555556,0.0
283,6_easy_pruned,1,interaction,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,8ab71c6b,0.678469428218,0.920485690831,0.864661654135,1.0,1.0,0.0
284,6_easy_pruned,1,blocking,0.0714285714286,0.0714285714286,1.0,1.0,0.0,0.0,94abbfb2,0.430525738088,0.285714790555,0.73684179401,0.564102564103,0.777777777778,1.0
285,6_easy_pruned,1,interaction,0.363688801225,0.274701137536,0.756675,1.0,0.5,0.0,96afd320,0.248153218209,0.0776578206453,0.61626745435,0.959183673469,2.58333333333,0.5
286,6_easy_pruned,1,interaction,0.0357642857143,0.0357642857143,0.5,0.5,0.5,0.5,9db10b00,0.767204255213,0.927128342944,1.0,1.0,0.0,0.0
287,6_easy_pruned,0,linear,0.133333333333,0.133333333333,0.933333333333,0.933333333333,1.0,1.0,adfac866,0.0959595959596,0.106060606061,0.791666666667,0.875,3.0,1.0
288,6_easy_pruned,1,interaction,,,,,,,b7e510d3,0.720321872365,0.720321872365,1.0,1.0,0.0,0.0
289,6_easy_pruned,1,density,0.0651629072682,0.0595238095238,0.484848484848,0.454545454545,5.33333333333,6.0,c0cbeef2,0.301620416836,0.0883893102203,0.75,0.722222222222,3.25,3.5
