,max_moves,noise_sig,k,shutter_size,board,numberOfHeuristicComp,numberOfHeuristicComp_sem,correct,correct_sem,inverse_computation
1132,100,0.5,3,1.0,6_hard_full,449.894736842,11.8542946108,0.223684210526,0.0214051004012,0.00222274216191
1133,100,0.5,3,1.0,6_hard_pruned,326.957894737,5.74386840093,0.15,0.018341526913,0.00305849779466
1134,100,0.5,3,2.0,10_easy_full,1728.63220676,27.7810108414,0.216699801193,0.0183882972786,0.000578492056372
1135,100,0.5,3,2.0,10_easy_pruned,843.48111332,12.0656340539,0.395626242545,0.0218244589732,0.00118556300101
1136,100,0.5,3,2.0,10_hard_full,2728.924,43.339245134,0.188,0.0174906788803,0.000366444796557
1137,100,0.5,3,2.0,10_hard_pruned,1587.288,21.9182335976,0.13,0.0150550093528,0.000630005392846
1138,100,0.5,3,2.0,10_medium_full,1752.09619238,21.9627191586,0.120240480962,0.0145744665667,0.000570744919341
1139,100,0.5,3,2.0,10_medium_pruned,914.589178357,11.0303367014,0.376753507014,0.0217142034267,0.00109338708971
1140,100,0.5,3,2.0,6_easy_full,208.844736842,3.0044241778,0.552631578947,0.0255405888826,0.00478824611585
1141,100,0.5,3,2.0,6_easy_pruned,100.957894737,1.19905799691,0.826315789474,0.0194595857191,0.00990511938275
1142,100,0.5,3,2.0,6_hard_full,605.689473684,14.4117885208,0.142105263158,0.0179350453165,0.00165101102702
1143,100,0.5,3,2.0,6_hard_pruned,458.331578947,8.1181116725,0.176315789474,0.0195752072379,0.00218182653331
1144,100,0.5,5,0.0,10_easy_full,837.604,7.42590644575,0.218,0.0184833782232,0.0011938815956
1145,100,0.5,5,0.0,10_easy_pruned,373.096,5.92082138049,0.44,0.0222213315341,0.00268027531788
1146,100,0.5,5,0.0,10_hard_full,965.916,6.6993878439,0.214,0.0183597975024,0.0010352867123
1147,100,0.5,5,0.0,10_hard_pruned,821.996,9.17645763448,0.112,0.0141177413648,0.00121655093212
1148,100,0.5,5,0.0,10_medium_full,994.832,8.56652568294,0.102,0.0135483991023,0.00100519484697
1149,100,0.5,5,0.0,10_medium_pruned,406.872,4.93548023624,0.372,0.0216371979857,0.00245777541831
1150,100,0.5,5,0.0,6_easy_full,168.814,1.79715172332,0.524,0.022357273881,0.0059236793157
1151,100,0.5,5,0.0,6_easy_pruned,70.886,0.816003511918,0.834,0.0166566168765,0.014107157972
1152,100,0.5,5,0.0,6_hard_full,382.194,5.07052711446,0.28,0.0200999506475,0.00261647226278
1153,100,0.5,5,0.0,6_hard_pruned,320.174,4.69672800532,0.244,0.0192267348936,0.0031233017047
1154,100,0.5,5,0.5,10_easy_full,1963.994,20.0451729312,0.234,0.0189527415649,0.000509166524949
1155,100,0.5,5,0.5,10_easy_pruned,948.388,18.1492740132,0.466,0.0223312644233,0.0010544207645
1156,100,0.5,5,0.5,10_hard_full,2062.962,17.5460576024,0.21,0.0182336208653,0.00048473990311
1157,100,0.5,5,0.5,10_hard_pruned,1886.74,21.2411120821,0.142,0.0156256302478,0.00053001473441
1158,100,0.5,5,0.5,10_medium_full,2384.778,19.787790446,0.094,0.013064047561,0.000419326243365
1159,100,0.5,5,0.5,10_medium_pruned,956.02,13.0792769744,0.312,0.0207405965365,0.00104600322169
1160,100,0.5,5,0.5,6_easy_full,281.252,2.01761722715,0.634,0.0152406127264,0.00355553027178
1161,100,0.5,5,0.5,6_easy_pruned,127.804,1.01846495023,0.87,0.0106401697925,0.00782448123689
1162,100,0.5,5,0.5,6_hard_full,626.456,7.73601926433,0.216,0.0130197355393,0.00159628130308
1163,100,0.5,5,0.5,6_hard_pruned,562.23,7.05693059123,0.208,0.0128413745721,0.00177863152091
1164,100,0.5,5,1.0,10_easy_full,2254.816,24.2628877864,0.25,0.0193843107436,0.000443495167677
1165,100,0.5,5,1.0,10_easy_pruned,964.612,17.2433562156,0.478,0.0223613967392,0.00103668625313
1166,100,0.5,5,1.0,10_hard_full,2505.026,23.6358922288,0.148,0.0158964585613,0.00039919745344
1167,100,0.5,5,1.0,10_hard_pruned,2155.394,26.877738282,0.118,0.0144419229425,0.000463952298281
1168,100,0.5,5,1.0,10_medium_full,2729.002,26.8333577132,0.07,0.0114219491263,0.000366434322877
1169,100,0.5,5,1.0,10_medium_pruned,1038.004,13.0883218292,0.336,0.021144791425,0.000963387424326
1170,100,0.5,5,1.0,6_easy_full,305.25,3.52686213411,0.642,0.0214614348629,0.003276003276
1171,100,0.5,5,1.0,6_easy_pruned,126.346,1.47064412973,0.878,0.014651324945,0.00791477371662
1172,100,0.5,5,1.0,6_hard_full,736.086,12.5071393323,0.176,0.0170478520206,0.00135853691009
1173,100,0.5,5,1.0,6_hard_pruned,654.874,11.5804325084,0.184,0.0173461747818,0.00152701130294
1174,100,0.5,5,2.0,10_easy_full,2895.124,34.1767680185,0.228,0.0187813065294,0.000345408348658
1175,100,0.5,5,2.0,10_easy_pruned,1312.518,22.8843584808,0.472,0.0223479498327,0.000761894313068
1176,100,0.5,5,2.0,10_hard_full,3831.684,31.9989024155,0.18,0.0171985924763,0.000260981855497
1177,100,0.5,5,2.0,10_hard_pruned,3319.336,43.0149938696,0.146,0.0158072051758,0.000301265072292
1178,100,0.5,5,2.0,10_medium_full,3915.018,35.3235598307,0.104,0.0136653387432,0.000255426667259
1179,100,0.5,5,2.0,10_medium_pruned,1429.494,19.728847985,0.338,0.0211756656952,0.000699548231752
1180,100,0.5,5,2.0,6_easy_full,416.868,5.00315623348,0.63,0.0216132891652,0.00239884088009
1181,100,0.5,5,2.0,6_easy_pruned,164.512,2.01955661715,0.876,0.0147540966085,0.00607858393309
1182,100,0.5,5,2.0,6_hard_full,1107.776,16.7833839138,0.132,0.0151529278506,0.000902709573054
1183,100,0.5,5,2.0,6_hard_pruned,909.244,15.9627668271,0.172,0.0168938688763,0.00109981479119
1184,100,0.5,10,0.0,10_easy_full,947.457063712,5.74062565325,0.246537396122,0.0227154321281,0.00105545679936
1185,100,0.5,10,0.0,10_easy_pruned,631.27700831,10.4045006698,0.371191135734,0.0254628420168,0.00158409063982
1186,100,0.5,10,0.0,10_hard_full,977.290858726,4.69161355657,0.152354570637,0.0189401583534,0.00102323682972
1187,100,0.5,10,0.0,10_hard_pruned,980.703601108,7.18210950005,0.13296398892,0.0178951084696,0.00101967607631
1188,100,0.5,10,0.0,10_medium_full,1103.33518006,3.88584852229,0.1108033241,0.0165433729152,0.00090634289387
1189,100,0.5,10,0.0,10_medium_pruned,718.692520776,8.41603874394,0.288088642659,0.0238684808802,0.00139141562086
1190,100,0.5,10,0.0,6_easy_full,184.68,1.64863798768,0.58,0.0220947132298,0.00541477149664
1191,100,0.5,10,0.0,6_easy_pruned,132.744,1.28926387162,0.758,0.0191730856783,0.00753329717351
1192,100,0.5,10,0.0,6_hard_full,410.412,3.18101528265,0.184,0.0173461747818,0.00243657592858
1193,100,0.5,10,0.0,6_hard_pruned,377.314,3.08070190971,0.158,0.0163280498046,0.00265031247184
1194,100,0.5,10,0.5,10_easy_full,2152.36565097,14.0960500957,0.246537396122,0.0227154321281,0.000464605072818
1195,100,0.5,10,0.5,10_easy_pruned,1443.47091413,25.7359705698,0.429362880886,0.0260880132864,0.00069277461029
1196,100,0.5,10,0.5,10_hard_full,2117.33240997,9.86142914522,0.119113573407,0.0170721939322,0.000472292397401
1197,100,0.5,10,0.5,10_hard_pruned,2203.02216066,12.6831688389,0.102493074792,0.0159850837078,0.000453921897771
1198,100,0.5,10,0.5,10_medium_full,2542.28254848,10.0146419354,0.0969529085873,0.0155949637618,0.00039334730933
1199,100,0.5,10,0.5,10_medium_pruned,1647.9501385,21.3609259863,0.304709141274,0.0242591037035,0.000606814476139
1200,100,0.5,10,0.5,6_easy_full,323.184,2.6010735197,0.654,0.0212949512772,0.00309421258478
1201,100,0.5,10,0.5,6_easy_pruned,231.654,2.27588485468,0.868,0.0151529278506,0.00431678278812
1202,100,0.5,10,0.5,6_hard_full,745.68,4.80560828011,0.108,0.013894535481,0.00134105782641
1203,100,0.5,10,0.5,6_hard_pruned,715.602,5.83064593815,0.156,0.0162436360284,0.00139742482553
1204,100,0.5,10,1.0,10_easy_full,2646.20498615,17.5389012359,0.271468144044,0.0234386427611,0.000377899673394
1205,100,0.5,10,1.0,10_easy_pruned,1789.42105263,31.9360038362,0.448753462604,0.0262135351173,0.000558839965881
1206,100,0.5,10,1.0,10_hard_full,2584.68421053,12.4569403005,0.119113573407,0.0170721939322,0.000386894459264
1207,100,0.5,10,1.0,10_hard_pruned,2686.90858726,15.3487973487,0.116343490305,0.016899020564,0.000372174924276
1208,100,0.5,10,1.0,10_medium_full,3089.52354571,11.6761833135,0.0775623268698,0.0140975187258,0.000323674503594
1209,100,0.5,10,1.0,10_medium_pruned,1968.13850416,26.6642896382,0.326869806094,0.024722118749,0.000508094322574
1210,100,0.5,10,1.0,6_easy_full,371.398,3.08279718258,0.666,0.0211134923477,0.00269252930818
1211,100,0.5,10,1.0,6_easy_pruned,269.968,2.79540955517,0.866,0.0152496920039,0.00370414271321
1212,100,0.5,10,1.0,6_hard_full,896.162,5.66835531844,0.118,0.0144419229425,0.00111586967535
1213,100,0.5,10,1.0,6_hard_pruned,874.368,7.42819205638,0.124,0.0147540966085,0.0011436832089
1214,100,0.5,10,2.0,10_easy_full,3535.68698061,23.0788849594,0.224376731302,0.0219868530005,0.000282830467031
1215,100,0.5,10,2.0,10_easy_pruned,2406.37119114,41.4185811345,0.432132963989,0.0261084312384,0.000415563485668
1216,100,0.5,10,2.0,10_hard_full,3963.05263158,16.5327426323,0.135734072022,0.0180516491794,0.000252330739196
1217,100,0.5,10,2.0,10_hard_pruned,4062.67867036,23.1394132669,0.102493074792,0.0159850837078,0.000246143020686
1218,100,0.5,10,2.0,10_medium_full,4422.21052632,11.467997813,0.0886426592798,0.0149800921815,0.000226131251339
1219,100,0.5,10,2.0,10_medium_pruned,2755.68144044,37.5620650201,0.296398891967,0.0240685703776,0.000362886647681
1220,100,0.5,10,2.0,6_easy_full,533.776,4.3416881694,0.634,0.0215642768502,0.00187344504062
1221,100,0.5,10,2.0,6_easy_pruned,341.874,3.5542748892,0.838,0.0164941235664,0.00292505425976
1222,100,0.5,10,2.0,6_hard_full,1334.546,5.65841914163,0.114,0.0142271861466,0.000749318494829
1223,100,0.5,10,2.0,6_hard_pruned,1278.546,9.21625773192,0.118,0.0144419229425,0.000782138460407
1224,100,1.0,3,0.0,10_easy_full,540.047713718,8.00718196559,0.218687872763,0.0184489975904,0.00185168823902
1225,100,1.0,3,0.0,10_easy_pruned,271.429423459,3.71075750918,0.391650099404,0.0217858235934,0.00368419896139
1226,100,1.0,3,0.0,10_hard_full,709.37,9.15368943435,0.17,0.0168156335314,0.00140970156618
1227,100,1.0,3,0.0,10_hard_pruned,413.716,5.32085987295,0.108,0.013894535481,0.00241711705614
1228,100,1.0,3,0.0,10_medium_full,483.547094188,6.1600418585,0.102204408818,0.0135740322927,0.00206805089312
1229,100,1.0,3,0.0,10_medium_pruned,281.819639279,2.79423965678,0.278557114228,0.0200883114699,0.00354836874591
1230,100,1.0,3,0.0,6_easy_full,100.663157895,1.51751539245,0.439473684211,0.0254944023603,0.00993412109171
1231,100,1.0,3,0.0,6_easy_pruned,49.4394736842,0.553884465331,0.723684210526,0.0229698307331,0.0202267525417
1232,100,1.0,3,0.0,6_hard_full,225.084210526,4.99497546823,0.205263157895,0.0207466304544,0.00444278164897
1233,100,1.0,3,0.0,6_hard_pruned,154.668421053,2.37328822978,0.194736842105,0.0203410501951,0.00646544390377
1234,100,1.0,3,0.5,10_easy_full,1107.71968191,17.3165064396,0.17296222664,0.0168805443774,0.000902755468132
1235,100,1.0,3,0.5,10_easy_pruned,544.174950298,7.93507436612,0.395626242545,0.0218244589732,0.00183764430805
1236,100,1.0,3,0.5,10_hard_full,1452.916,22.2161957273,0.13,0.0150550093528,0.000688271035628
1237,100,1.0,3,0.5,10_hard_pruned,900.422,13.5496524677,0.11,0.0140068691994,0.00111059036763
1238,100,1.0,3,0.5,10_medium_full,1014.90180361,12.4053568624,0.0921843687375,0.0129632172628,0.000985316999581
1239,100,1.0,3,0.5,10_medium_pruned,560.539078156,6.08663340545,0.314629258517,0.0208088300014,0.00178399693968
1240,100,1.0,3,0.5,6_easy_full,140.239473684,1.89546489488,0.455263157895,0.0255802640241,0.00713065996134
1241,100,1.0,3,0.5,6_easy_pruned,72.0184210526,0.831769508681,0.778947368421,0.0213148507974,0.013885336354
1242,100,1.0,3,0.5,6_hard_full,366.505263158,8.39997098177,0.178947368421,0.0196892218186,0.00272847377793
1243,100,1.0,3,0.5,6_hard_pruned,279.65,4.4174591829,0.207894736842,0.0208446012597,0.00357589844448
1244,100,1.0,3,1.0,10_easy_full,1304.14910537,20.2692823003,0.194831013917,0.0176774942977,0.000766783488087
1245,100,1.0,3,1.0,10_easy_pruned,654.677932406,9.64850068149,0.333996023857,0.0210502472236,0.00152746862312
1246,100,1.0,3,1.0,10_hard_full,1882.914,28.7310627918,0.158,0.0163280498046,0.00053109170148
1247,100,1.0,3,1.0,10_hard_pruned,1106.296,15.0288852398,0.126,0.0148556177508,0.000903917215646
1248,100,1.0,3,1.0,10_medium_full,1218.95591182,14.804839149,0.0761523046092,0.011885762391,0.000820374215589
1249,100,1.0,3,1.0,10_medium_pruned,666.178356713,7.67544080527,0.338677354709,0.0212072865839,0.00150109950274
1250,100,1.0,3,1.0,6_easy_full,161.731578947,2.22679616738,0.463157894737,0.0256134580431,0.00618308438283
1251,100,1.0,3,1.0,6_easy_pruned,82.5157894737,0.895943214107,0.752631578947,0.0221637754634,0.0121188927159
1252,100,1.0,3,1.0,6_hard_full,460.992105263,10.8149419904,0.210526315789,0.0209412412122,0.00216923454563
1253,100,1.0,3,1.0,6_hard_pruned,322.997368421,5.36149730609,0.144736842105,0.0180725661746,0.00309600045625
1254,100,1.0,3,2.0,10_easy_full,1712.87673956,27.3944769756,0.165009940358,0.0165669990659,0.0005838131705
1255,100,1.0,3,2.0,10_easy_pruned,835.047713718,11.4590375069,0.365805168986,0.0214973243646,0.00119753636058
1256,100,1.0,3,2.0,10_hard_full,2752.916,42.5217689608,0.176,0.0170478520206,0.000363251185289
1257,100,1.0,3,2.0,10_hard_pruned,1678.096,23.518937016,0.154,0.0161582851925,0.00059591346383
1258,100,1.0,3,2.0,10_medium_full,1741.07014028,23.3428357093,0.0961923847695,0.0132127638394,0.000574359399351
1259,100,1.0,3,2.0,10_medium_pruned,911.987975952,10.6936813962,0.322645290581,0.0209486514622,0.00109650568469
1260,100,1.0,3,2.0,6_easy_full,210.915789474,3.16947068221,0.486842105263,0.025674380206,0.00474122872686
1261,100,1.0,3,2.0,6_easy_pruned,103.294736842,1.20434969863,0.807894736842,0.0202361279255,0.00968103536126
1262,100,1.0,3,2.0,6_hard_full,612.547368421,14.6673635053,0.184210526316,0.0199125401884,0.00163252680781
1263,100,1.0,3,2.0,6_hard_pruned,464.673684211,8.25269290984,0.128947368421,0.0172150716778,0.00215204784342
1264,100,1.0,5,0.0,10_easy_full,841.214,7.41255180464,0.216,0.0184219090614,0.00118875815191
1265,100,1.0,5,0.0,10_easy_pruned,369.972,6.13517588977,0.414,0.0220494979698,0.00270290724703
1266,100,1.0,5,0.0,10_hard_full,948.038,7.04047908907,0.178,0.0171236221891,0.00105481003926
1267,100,1.0,5,0.0,10_hard_pruned,839.616,7.68776355678,0.114,0.0142271861466,0.00119102065706
1268,100,1.0,5,0.0,10_medium_full,997.752,7.88208776957,0.084,0.0124175840156,0.00100225306489
1269,100,1.0,5,0.0,10_medium_pruned,400.248,4.50342432526,0.27,0.0198743548313,0.0024984509604
1270,100,1.0,5,0.0,6_easy_full,174.754,1.78149555735,0.402,0.0219489296099,0.00572232967486
1271,100,1.0,5,0.0,6_easy_pruned,71.356,0.84272825384,0.764,0.0190086996221,0.0140142384663
1272,100,1.0,5,0.0,6_hard_full,380.002,5.19107334536,0.202,0.0179732600313,0.00263156509703
1273,100,1.0,5,0.0,6_hard_pruned,319.462,4.85763340698,0.25,0.0193843107436,0.00313026275426
1274,100,1.0,5,0.5,10_easy_full,1960.974,19.8395750995,0.174,0.0169712712575,0.000509950667372
1275,100,1.0,5,0.5,10_easy_pruned,926.73,17.6498654301,0.406,0.0219839620901,0.00107906294174
1276,100,1.0,5,0.5,10_hard_full,2076.446,15.4458315929,0.16,0.0164115409805,0.000481592104972
1277,100,1.0,5,0.5,10_hard_pruned,1902.886,21.1788907366,0.106,0.0137807044679,0.000525517555965
1278,100,1.0,5,0.5,10_medium_full,2404.856,16.8055704135,0.09,0.0128112550717,0.000415825313449
1279,100,1.0,5,0.5,10_medium_pruned,946.8,13.2384155885,0.314,0.0207767019203,0.00105618926912
1280,100,1.0,5,0.5,6_easy_full,287.038,2.14281315196,0.592,0.0155492050529,0.00348385927996
1281,100,1.0,5,0.5,6_easy_pruned,128.096,1.01380204112,0.804,0.0125595279267,0.00780664501624
1282,100,1.0,5,0.5,6_hard_full,628.93,7.12484923185,0.176,0.0120486168986,0.001590002067
1283,100,1.0,5,0.5,6_hard_pruned,566.904,6.75634094218,0.192,0.0124615926467,0.00176396709143
1284,100,1.0,5,1.0,10_easy_full,2168.308,24.4462719181,0.202,0.0179732600313,0.000461189093062
1285,100,1.0,5,1.0,10_easy_pruned,1014.794,18.2964755394,0.432,0.0221751092656,0.000985421671788
1286,100,1.0,5,1.0,10_hard_full,2542.802,19.7301741791,0.158,0.0163280498046,0.000393266955115
1287,100,1.0,5,1.0,10_hard_pruned,2155.898,27.1301467914,0.134,0.0152496920039,0.000463843836768
1288,100,1.0,5,1.0,10_medium_full,2762.76,23.934135005,0.086,0.0125508185427,0.000361956883696
1289,100,1.0,5,1.0,10_medium_pruned,1038.086,14.1953871113,0.32,0.0208823404888,0.000963311324881
1290,100,1.0,5,1.0,6_easy_full,312.764,3.9120338221,0.546,0.0222881475912,0.00319729892187
1291,100,1.0,5,1.0,6_easy_pruned,130.952,1.554960835,0.826,0.0169712712575,0.0076363858513
1292,100,1.0,5,1.0,6_hard_full,737.49,12.6373183639,0.172,0.0168938688763,0.00135595058916
1293,100,1.0,5,1.0,6_hard_pruned,658.024,11.4500507498,0.204,0.0180393691041,0.00151970140907
1294,100,1.0,5,2.0,10_easy_full,2897.106,32.8997485772,0.218,0.0184833782232,0.000345172044102
1295,100,1.0,5,2.0,10_easy_pruned,1268.28,22.2414346216,0.4,0.0219308441207,0.000788469423156
1296,100,1.0,5,2.0,10_hard_full,3896.624,26.124812591,0.142,0.0156256302478,0.000256632407951
1297,100,1.0,5,2.0,10_hard_pruned,3389.476,42.2065719086,0.108,0.013894535481,0.000295030854327
1298,100,1.0,5,2.0,10_medium_full,3930.662,33.2475433949,0.092,0.012938578501,0.000254410071382
1299,100,1.0,5,2.0,10_medium_pruned,1416.722,20.1043895304,0.354,0.0214075820479,0.000705854783084
1300,100,1.0,5,2.0,6_easy_full,430.962,5.26580464023,0.576,0.0221229937781,0.00232039019682
1301,100,1.0,5,2.0,6_easy_pruned,167.092,2.18856910823,0.826,0.0169712712575,0.00598472697676
1302,100,1.0,5,2.0,6_hard_full,1091.596,17.1887876947,0.144,0.0157169349457,0.000916089835434
1303,100,1.0,5,2.0,6_hard_pruned,913.556,15.7729526023,0.19,0.0175618004108,0.0010946236465
1304,100,1.0,10,0.0,10_easy_full,951.720221607,5.74806747027,0.216066481994,0.0216911244876,0.00105072896141
1305,100,1.0,10,0.0,10_easy_pruned,605.908587258,10.1532615192,0.343490304709,0.0250280240308,0.00165041397503
1306,100,1.0,10,0.0,10_hard_full,970.332409972,4.47428282098,0.135734072022,0.0180516491794,0.0010305746667
1307,100,1.0,10,0.0,10_hard_pruned,1000.92243767,5.08740457909,0.0886426592798,0.0149800921815,0.000999078412434
1308,100,1.0,10,0.0,10_medium_full,1108.67313019,3.88395796791,0.116343490305,0.016899020564,0.000901979107066
1309,100,1.0,10,0.0,10_medium_pruned,698.95567867,8.26556251136,0.274238227147,0.0235130945739,0.00143070588095
1310,100,1.0,10,0.0,6_easy_full,190.052,1.80200139013,0.51,0.0223785969892,0.00526171784564
1311,100,1.0,10,0.0,6_easy_pruned,133.678,1.40871202563,0.698,0.0205532691742,0.00748066248747
1312,100,1.0,10,0.0,6_hard_full,412.622,3.05811549369,0.146,0.0158072051758,0.00242352564817
1313,100,1.0,10,0.0,6_hard_pruned,377.134,3.27218803204,0.128,0.0149559138376,0.00265157742341
1314,100,1.0,10,0.5,10_easy_full,2143.7700831,13.35264066,0.227146814404,0.0220826188004,0.000466467933237
1315,100,1.0,10,0.5,10_easy_pruned,1433.97229917,25.3345561077,0.412742382271,0.0259479237099,0.00069736354083
1316,100,1.0,10,0.5,10_hard_full,2098.14404432,8.49624349383,0.138504155125,0.0182056732716,0.000476611700091
1317,100,1.0,10,0.5,10_hard_pruned,2189.13573407,11.5029611819,0.1108033241,0.0165433729152,0.000456801277525
1318,100,1.0,10,0.5,10_medium_full,2521.44044321,9.11346728789,0.0858725761773,0.0147665610265,0.000396598699244
1319,100,1.0,10,0.5,10_medium_pruned,1610.08033241,20.9891745886,0.296398891967,0.0240685703776,0.000621087022722
1320,100,1.0,10,0.5,6_easy_full,322.37,2.82670244161,0.588,0.0220336779937,0.00310202562273
1321,100,1.0,10,0.5,6_easy_pruned,227.878,2.42891529103,0.792,0.0181695422212,0.0043883130447
1322,100,1.0,10,0.5,6_hard_full,740.876,4.8931330198,0.126,0.0148556177508,0.001349753535
1323,100,1.0,10,0.5,6_hard_pruned,707.642,6.21151200875,0.14,0.0155332728403,0.00141314393436
1324,100,1.0,10,1.0,10_easy_full,2625.25761773,14.8564520063,0.204986149584,0.021276410259,0.000380914997921
1325,100,1.0,10,1.0,10_easy_pruned,1778.08864266,30.6572940186,0.443213296399,0.0261818040236,0.000562401657605
1326,100,1.0,10,1.0,10_hard_full,2567.00277008,11.5805139149,0.138504155125,0.0182056732716,0.00038955937705
1327,100,1.0,10,1.0,10_hard_pruned,2681.0166205,13.913219781,0.0775623268698,0.0140975187258,0.000372992838744
1328,100,1.0,10,1.0,10_medium_full,3095.83379501,11.0270003653,0.0941828254848,0.0153941205289,0.000323014756674
1329,100,1.0,10,1.0,10_medium_pruned,1934.0498615,26.7813251062,0.274238227147,0.0235130945739,0.000517049751358
1330,100,1.0,10,1.0,6_easy_full,372.124,3.26158936385,0.608,0.0218546849556,0.00268727628425
1331,100,1.0,10,1.0,6_easy_pruned,266.012,2.92015175711,0.816,0.0173461747818,0.00375922890697
1332,100,1.0,10,1.0,6_hard_full,895.686,5.31928457452,0.108,0.013894535481,0.00111646268893
1333,100,1.0,10,1.0,6_hard_pruned,874.388,7.46897785325,0.16,0.0164115409805,0.00114365704927
1334,100,1.0,10,2.0,10_easy_full,3550.61772853,19.5453146106,0.207756232687,0.0213823382768,0.000281641133024
1335,100,1.0,10,2.0,10_easy_pruned,2251.51523546,39.6134799588,0.457063711911,0.0262549717601,0.000444145340103
1336,100,1.0,10,2.0,10_hard_full,3911.72022161,15.39342843,0.113573407202,0.0167227795718,0.000255642004885
1337,100,1.0,10,2.0,10_hard_pruned,4028.97229917,20.9585066414,0.0886426592798,0.0149800921815,0.000248202252521
1338,100,1.0,10,2.0,10_medium_full,4423.39058172,11.4479444394,0.0692520775623,0.0133807726188,0.000226070924899
1339,100,1.0,10,2.0,10_medium_pruned,2696.41274238,38.3516628366,0.335180055402,0.0248793972028,0.000370863104258
1340,100,1.0,10,2.0,6_easy_full,539.582,4.44604241301,0.56,0.0222213315341,0.00185328643283
1341,100,1.0,10,2.0,6_easy_pruned,358.882,3.91457583397,0.832,0.0167365535415,0.00278643119465
1342,100,1.0,10,2.0,6_hard_full,1329.322,5.83073920454,0.1,0.0134298444311,0.000752263183788
1343,100,1.0,10,2.0,6_hard_pruned,1263.83,9.31488531206,0.122,0.014651324945,0.000791245658039
1344,100,1.5,3,0.0,10_easy_full,558.966202783,8.58861503827,0.17097415507,0.0168034094297,0.00178901692986
1345,100,1.5,3,0.0,10_easy_pruned,276.727634195,3.71404661542,0.31013916501,0.0206446342419,0.0036136615084
1346,100,1.5,3,0.0,10_hard_full,722.528,9.02108832132,0.138,0.015439843832,0.00138402940786
1347,100,1.5,3,0.0,10_hard_pruned,418.186,5.19968848381,0.102,0.0135483991023,0.00239128043502
1348,100,1.5,3,0.0,10_medium_full,467.164328657,5.36242122779,0.0681362725451,0.0112914760569,0.00214057439461
1349,100,1.5,3,0.0,10_medium_pruned,274.691382766,2.83875617892,0.264529058116,0.0197653623608,0.00364044911032
1350,100,1.5,3,0.0,6_easy_full,102.363157895,1.46429021793,0.389473684211,0.025047918905,0.00976913980153
1351,100,1.5,3,0.0,6_easy_pruned,50.8815789474,0.544605738792,0.710526315789,0.0232956602094,0.0196534781484
1352,100,1.5,3,0.0,6_hard_full,227.918421053,4.85028776725,0.210526315789,0.0209412412122,0.00438753478276
1353,100,1.5,3,0.0,6_hard_pruned,166.068421053,2.55725198414,0.168421052632,0.0192234054831,0.00602161442652
1354,100,1.5,3,0.5,10_easy_full,1137.6361829,18.4763695122,0.200795228628,0.0178794382554,0.000879015642284
1355,100,1.5,3,0.5,10_easy_pruned,550.685884692,7.93541717376,0.332007952286,0.0210188054627,0.00181591725482
1356,100,1.5,3,0.5,10_hard_full,1529.032,21.3377612242,0.146,0.0158072051758,0.0006540085492
1357,100,1.5,3,0.5,10_hard_pruned,900.68,12.284909491,0.104,0.0136653387432,0.00111027223875
1358,100,1.5,3,0.5,10_medium_full,1014.12825651,13.1209583176,0.0741482965932,0.011741041762,0.000986068570299
1359,100,1.5,3,0.5,10_medium_pruned,562.779559118,6.52481491526,0.290581162325,0.020345595935,0.00177689467181
1360,100,1.5,3,0.5,6_easy_full,140.768421053,1.98278177306,0.45,0.0255545358164,0.00710386599865
1361,100,1.5,3,0.5,6_easy_pruned,74.4789473684,0.856665669818,0.702631578947,0.0234796517312,0.0134266129602
1362,100,1.5,3,0.5,6_hard_full,382.142105263,9.40857834763,0.155263157895,0.0186026716451,0.00261682757861
1363,100,1.5,3,0.5,6_hard_pruned,288.531578947,4.98336116442,0.171052631579,0.0193423284452,0.00346582514
1364,100,1.5,3,1.0,10_easy_full,1370.91053678,23.1500118201,0.168986083499,0.0167254480274,0.000729442201494
1365,100,1.5,3,1.0,10_easy_pruned,652.015904573,9.70254126901,0.365805168986,0.0214973243646,0.00153370491883
1366,100,1.5,3,1.0,10_hard_full,1892.78,28.2248111975,0.132,0.0151529278506,0.000528323418464
1367,100,1.5,3,1.0,10_hard_pruned,1104.884,15.48165781,0.128,0.0149559138376,0.00090507238769
1368,100,1.5,3,1.0,10_medium_full,1199.43286573,12.5275112342,0.0881763527054,0.0127062331357,0.000833727362798
1369,100,1.5,3,1.0,10_medium_pruned,676.745490982,7.88805485494,0.296593186373,0.0204677073586,0.00147766038093
1370,100,1.5,3,1.0,6_easy_full,158.160526316,2.40878479478,0.434210526316,0.0254599766177,0.00632269013827
1371,100,1.5,3,1.0,6_easy_pruned,84.1026315789,0.999503408737,0.731578947368,0.0227624645396,0.0118902343628
1372,100,1.5,3,1.0,6_hard_full,455.544736842,10.8900388928,0.184210526316,0.0199125401884,0.00219517408308
1373,100,1.5,3,1.0,6_hard_pruned,347.915789474,5.8486294548,0.157894736842,0.0187304155535,0.0028742587438
1374,100,1.5,3,2.0,10_easy_full,1744.23658052,28.3149871393,0.200795228628,0.0178794382554,0.000573316722726
1375,100,1.5,3,2.0,10_easy_pruned,853.719681909,11.6436491894,0.347912524851,0.0212586705959,0.00117134467108
1376,100,1.5,3,2.0,10_hard_full,2825.208,43.6735233609,0.164,0.0165758111424,0.000353956239682
