,condition,entropy
238,Full,0.537656341941077
239,Truncated,1.0028832754423713
240,Full,0.502126328504427
241,Truncated,1.0273432001318223
242,Full,0.5518663189796582
243,Truncated,1.0261630221055043
244,Full,0.5034778168119056
245,Truncated,0.8559104714837338
246,Full,0.6259591769007227
247,Truncated,1.0263243701670512
248,Full,0.4955195182439686
249,Truncated,1.0117868159634364
250,Full,0.5427179164495513
251,Truncated,1.0120209806062386
252,Full,0.5891634637976879
253,Truncated,1.0277202468111173
254,Full,0.5340756127495423
255,Truncated,0.9032838369449872
256,Full,0.5074310105908314
257,Truncated,0.962113266868634
258,Full,0.5660291734309786
259,Truncated,1.0093557935751478
260,Full,0.5492316997158739
261,Truncated,1.0008598160988282
262,Full,0.5605304044035315
263,Truncated,0.9677822745048615
264,Full,0.5103771096673273
265,Truncated,0.99409259242157
266,Full,0.5912179325671049
267,Truncated,1.1175807027128506
268,Full,0.4916085185090778
269,Truncated,1.0009506473503635
270,Full,0.49702825152618396
271,Truncated,0.9550750114305605
272,Full,0.5434530332805141
273,Truncated,1.0138250726037865
274,Full,0.5675043557207603
275,Truncated,0.9945497577194117
276,Full,0.5834021398654342
277,Truncated,0.9858416646391872
278,Full,0.6054311126549351
279,Truncated,1.0637112208334156
280,Full,0.5617897381061224
281,Truncated,0.9396612141595699
282,Full,0.5582511016659006
283,Truncated,1.0306170044936267
284,Full,0.6321695372457841
285,Truncated,0.9948733207853704
286,Full,0.5430242297048185
287,Truncated,1.0376044400176994
288,Full,0.5267795184297881
289,Truncated,0.945125724563426
290,Full,0.5824717848495438
291,Truncated,1.0371438113724207
292,Full,0.521276604305047
293,Truncated,0.9711950155451278
294,Full,0.5669777827431111
295,Truncated,0.959594555774201
296,Full,0.6041448249134578
297,Truncated,0.9802355818382186
298,Full,0.4859493944539243
299,Truncated,1.0188443562488525
300,Full,0.5811017115665561
301,Truncated,1.0854013183630749
302,Full,0.5283295833162639
303,Truncated,0.959749625546661
304,Full,0.4704881292297551
305,Truncated,0.9682403322687535
306,Full,0.4696714287125934
307,Truncated,1.0088339905261494
308,Full,0.5556322782094469
309,Truncated,1.1136672791061515
310,Full,0.525093606844718
311,Truncated,1.0491453308130088
312,Full,0.5317867119174132
313,Truncated,0.9824866141257119
