,board,correct,inverse_computation,k,move_limit,noise,shutter_size
373,10_easy_full,0.54,0.00240413511239,3,50,0.0,0.0
374,10_easy_pruned,0.46,0.00403942478591,3,50,0.0,0.0
375,10_hard_full,0.35,0.00192563208873,3,50,0.0,0.0
376,10_hard_pruned,0.24,0.00232872246286,3,50,0.0,0.0
377,10_medium_full,0.15,0.00208746477403,3,50,0.0,0.0
378,10_medium_pruned,0.39,0.0032486518095,3,50,0.0,0.0
379,6_easy_full,0.9,0.0105141415203,3,50,0.0,0.0
380,6_easy_pruned,0.91,0.0183183733284,3,50,0.0,0.0
381,6_hard_full,0.41,0.00475262582577,3,50,0.0,0.0
382,6_hard_pruned,0.37,0.00560349658187,3,50,0.0,0.0
383,10_easy_full,0.53,0.00207391430586,5,50,0.0,0.0
384,10_easy_pruned,0.57,0.00261431073697,5,50,0.0,0.0
385,10_hard_full,0.35,0.0018195382012,5,50,0.0,0.0
386,10_hard_pruned,0.2,0.00189379592455,5,50,0.0,0.0
387,10_medium_full,0.07,0.00179160097463,5,50,0.0,0.0
388,10_medium_pruned,0.37,0.0023679287727,5,50,0.0,0.0
389,6_easy_full,0.92,0.00993048659384,5,50,0.0,0.0
390,6_easy_pruned,0.97,0.0155617802677,5,50,0.0,0.0
391,6_hard_full,0.27,0.00416337066489,5,50,0.0,0.0
392,6_hard_pruned,0.35,0.00449903270797,5,50,0.0,0.0
393,10_easy_full,0.47,0.00205296653665,10,50,0.0,0.0
394,10_easy_pruned,0.66,0.00207848353841,10,50,0.0,0.0
395,10_hard_full,0.29,0.00184771160917,10,50,0.0,0.0
396,10_hard_pruned,0.19,0.00183587295759,10,50,0.0,0.0
397,10_medium_full,0.11,0.00174456133005,10,50,0.0,0.0
398,10_medium_pruned,0.38,0.00170893430857,10,50,0.0,0.0
399,6_easy_full,0.95,0.0105263157895,10,50,0.0,0.0
400,6_easy_pruned,0.98,0.00972573429294,10,50,0.0,0.0
401,6_hard_full,0.25,0.0043380183932,10,50,0.0,0.0
402,6_hard_pruned,0.25,0.00476553564621,10,50,0.0,0.0
403,10_easy_full,0.49,0.00232255667038,3,50,0.25,0.0
404,10_easy_pruned,0.51,0.00384896655248,3,50,0.25,0.0
405,10_hard_full,0.31,0.00197874824386,3,50,0.25,0.0
406,10_hard_pruned,0.19,0.00231010903715,3,50,0.25,0.0
407,10_medium_full,0.08,0.00211434370771,3,50,0.25,0.0
