,size,type,condition,board,heuristic_name,moves,userid,board_size,board_type,board_name,solved,action,solutionAndValidationCorrectPercent,solutionAndValidationCorrect,solutionCorrect,actionsSolution
469,10,DC,full,10 DC full,interaction,97098,e7f6d472,10,medium,10_medium_full,wrong,40,0,0,0,40
470,10,DC,full,10 DC full,interaction,97098,eaaff660,10,medium,10_medium_full,wrong,15,0,0,0,15
471,10,DC,full,10 DC full,interaction,97098,ecc1bf78,10,medium,10_medium_full,solvedCorrect,7,0,0,1,7
472,10,DC,full,10 DC full,interaction,97098,eef2e93f,10,medium,10_medium_full,wrong,78,0,0,0,78
473,10,DC,full,10 DC full,interaction,97098,eef58225,10,medium,10_medium_full,wrong,7,0,0,0,7
474,10,DC,full,10 DC full,interaction,97098,f4f14f89,10,medium,10_medium_full,wrong,8,0,0,0,8
475,10,DC,full,10 DC full,interaction,97098,f4f1c2a3,10,medium,10_medium_full,wrong,12,0,0,0,12
476,10,DC,full,10 DC full,interaction,97098,f5f6d6ce,10,medium,10_medium_full,wrong,16,0,0,0,16
477,10,DC,full,10 DC full,interaction,97098,f6c1aeee,10,medium,10_medium_full,solvedCorrect,24,0,0,1,24
478,10,DC,full,10 DC full,interaction,97098,f8e11654,10,medium,10_medium_full,validatedCorrect,42,100,1,1,42
479,10,DC,full,10 DC full,interaction,97098,f9c14f1b,10,medium,10_medium_full,wrong,46,0,0,0,46
480,10,DC,full,10 DC full,interaction,97098,fda1c679,10,medium,10_medium_full,wrong,24,0,0,0,24
481,10,DC,full,10 DC full,interaction,97098,fdb43452,10,medium,10_medium_full,wrong,9,0,0,0,9
482,10,DC,truncated,10 DC truncated,interaction,255,10d2eb59,10,medium,10_medium_pruned,wrong,11,0,0,0,11
483,10,DC,truncated,10 DC truncated,interaction,255,14c6d368,10,medium,10_medium_pruned,validatedCorrect,7,100,1,1,7
484,10,DC,truncated,10 DC truncated,interaction,255,15f2fc36,10,medium,10_medium_pruned,wrong,5,0,0,0,5
485,10,DC,truncated,10 DC truncated,interaction,255,17f6cea6,10,medium,10_medium_pruned,validatedCorrect,25,100,1,1,25
486,10,DC,truncated,10 DC truncated,interaction,255,19b680e2,10,medium,10_medium_pruned,validatedCorrect,13,100,1,1,13
487,10,DC,truncated,10 DC truncated,interaction,255,1fe6d227,10,medium,10_medium_pruned,validatedCorrect,10,100,1,1,10
488,10,DC,truncated,10 DC truncated,interaction,255,1feffe13,10,medium,10_medium_pruned,validatedCorrect,3,100,1,1,3
489,10,DC,truncated,10 DC truncated,interaction,255,22c15f64,10,medium,10_medium_pruned,validatedCorrect,9,100,1,1,9
490,10,DC,truncated,10 DC truncated,interaction,255,22c5aae4,10,medium,10_medium_pruned,validatedCorrect,46,100,1,1,46
491,10,DC,truncated,10 DC truncated,interaction,255,29e72a67,10,medium,10_medium_pruned,wrong,115,0,0,0,115
492,10,DC,truncated,10 DC truncated,interaction,255,2aa15594,10,medium,10_medium_pruned,validatedCorrect,32,100,1,1,32
493,10,DC,truncated,10 DC truncated,interaction,255,2bd72f3e,10,medium,10_medium_pruned,validatedCorrect,5,100,1,1,5
494,10,DC,truncated,10 DC truncated,interaction,255,31cfd831,10,medium,10_medium_pruned,wrong,1,0,0,0,1
495,10,DC,truncated,10 DC truncated,interaction,255,32a581e0,10,medium,10_medium_pruned,validatedCorrect,30,100,1,1,30
496,10,DC,truncated,10 DC truncated,interaction,255,32e2e940,10,medium,10_medium_pruned,validatedCorrect,13,100,1,1,13
497,10,DC,truncated,10 DC truncated,interaction,255,33a74451,10,medium,10_medium_pruned,validatedCorrect,64,100,1,1,64
498,10,DC,truncated,10 DC truncated,interaction,255,33c1b7cd,10,medium,10_medium_pruned,validatedCorrect,51,100,1,1,51
499,10,DC,truncated,10 DC truncated,interaction,255,34b59cc7,10,medium,10_medium_pruned,validatedCorrect,29,100,1,1,29
500,10,DC,truncated,10 DC truncated,interaction,255,37e6e013,10,medium,10_medium_pruned,validatedCorrect,5,100,1,1,5
501,10,DC,truncated,10 DC truncated,interaction,255,3db583aa,10,medium,10_medium_pruned,solvedCorrect,5,0,0,1,5
502,10,DC,truncated,10 DC truncated,interaction,255,3ed1161d,10,medium,10_medium_pruned,wrong,7,0,0,0,7
503,10,DC,truncated,10 DC truncated,interaction,255,42f75809,10,medium,10_medium_pruned,validatedCorrect,5,100,1,1,5
504,10,DC,truncated,10 DC truncated,interaction,255,43c516b5,10,medium,10_medium_pruned,validatedCorrect,13,100,1,1,13
505,10,DC,truncated,10 DC truncated,interaction,255,43cad2c3,10,medium,10_medium_pruned,wrong,6,0,0,0,6
506,10,DC,truncated,10 DC truncated,interaction,255,46e6d530,10,medium,10_medium_pruned,validatedCorrect,9,100,1,1,9
507,10,DC,truncated,10 DC truncated,interaction,255,4fa58511,10,medium,10_medium_pruned,validatedCorrect,51,100,1,1,51
508,10,DC,truncated,10 DC truncated,interaction,255,4fba815c,10,medium,10_medium_pruned,wrong,14,0,0,0,14
509,10,DC,truncated,10 DC truncated,interaction,255,56b1504d,10,medium,10_medium_pruned,solvedCorrect,3,0,0,1,3
510,10,DC,truncated,10 DC truncated,interaction,255,5ac2feee,10,medium,10_medium_pruned,validatedCorrect,8,100,1,1,8
511,10,DC,truncated,10 DC truncated,interaction,255,5efbf191,10,medium,10_medium_pruned,validatedCorrect,15,100,1,1,15
512,10,DC,truncated,10 DC truncated,interaction,255,61c6d297,10,medium,10_medium_pruned,solvedCorrect,22,0,0,1,22
513,10,DC,truncated,10 DC truncated,interaction,255,63e6cf13,10,medium,10_medium_pruned,solvedCorrect,23,0,0,1,23
514,10,DC,truncated,10 DC truncated,interaction,255,69a2a02d,10,medium,10_medium_pruned,solvedCorrect,3,0,0,1,3
515,10,DC,truncated,10 DC truncated,interaction,255,6af6ce2f,10,medium,10_medium_pruned,wrong,10,0,0,0,10
516,10,DC,truncated,10 DC truncated,interaction,255,6db76212,10,medium,10_medium_pruned,validatedCorrect,13,100,1,1,13
517,10,DC,truncated,10 DC truncated,interaction,255,71a6e4eb,10,medium,10_medium_pruned,wrong,5,0,0,0,5
518,10,DC,truncated,10 DC truncated,interaction,255,71ebc315,10,medium,10_medium_pruned,wrong,9,0,0,0,9
519,10,DC,truncated,10 DC truncated,interaction,255,76f6a1e9,10,medium,10_medium_pruned,validatedCorrect,52,100,1,1,52
520,10,DC,truncated,10 DC truncated,interaction,255,77b6ced8,10,medium,10_medium_pruned,wrong,3,0,0,0,3
521,10,DC,truncated,10 DC truncated,interaction,255,77d58870,10,medium,10_medium_pruned,validatedCorrect,64,100,1,1,64
522,10,DC,truncated,10 DC truncated,interaction,255,7bd154b6,10,medium,10_medium_pruned,wrong,9,0,0,0,9
523,10,DC,truncated,10 DC truncated,interaction,255,7ce58b1e,10,medium,10_medium_pruned,wrong,77,0,0,0,77
524,10,DC,truncated,10 DC truncated,interaction,255,7ee5a934,10,medium,10_medium_pruned,validatedCorrect,9,100,1,1,9
525,10,DC,truncated,10 DC truncated,interaction,255,86c6cdf8,10,medium,10_medium_pruned,solvedCorrect,1,0,0,1,1
526,10,DC,truncated,10 DC truncated,interaction,255,8bb14a06,10,medium,10_medium_pruned,wrong,5,0,0,0,5
527,10,DC,truncated,10 DC truncated,interaction,255,8bd700c4,10,medium,10_medium_pruned,wrong,15,0,0,0,15
528,10,DC,truncated,10 DC truncated,interaction,255,93a45177,10,medium,10_medium_pruned,validatedCorrect,44,100,1,1,44
529,10,DC,truncated,10 DC truncated,interaction,255,93ebead7,10,medium,10_medium_pruned,validatedCorrect,40,100,1,1,40
530,10,DC,truncated,10 DC truncated,interaction,255,94a4f5d4,10,medium,10_medium_pruned,validatedCorrect,11,100,1,1,11
531,10,DC,truncated,10 DC truncated,interaction,255,95e69707,10,medium,10_medium_pruned,validatedCorrect,11,100,1,1,11
532,10,DC,truncated,10 DC truncated,interaction,255,97aefe1f,10,medium,10_medium_pruned,validatedCorrect,11,100,1,1,11
533,10,DC,truncated,10 DC truncated,interaction,255,98e1bc02,10,medium,10_medium_pruned,wrong,10,0,0,0,10
534,10,DC,truncated,10 DC truncated,interaction,255,9ba1165f,10,medium,10_medium_pruned,solvedCorrect,7,0,0,1,7
535,10,DC,truncated,10 DC truncated,interaction,255,9da51cdd,10,medium,10_medium_pruned,validatedCorrect,50,100,1,1,50
536,10,DC,truncated,10 DC truncated,interaction,255,9dd11e8e,10,medium,10_medium_pruned,wrong,49,0,0,0,49
537,10,DC,truncated,10 DC truncated,interaction,255,a2e1a84e,10,medium,10_medium_pruned,validatedCorrect,18,100,1,1,18
538,10,DC,truncated,10 DC truncated,interaction,255,a9cbcabb,10,medium,10_medium_pruned,validatedCorrect,9,100,1,1,9
539,10,DC,truncated,10 DC truncated,interaction,255,abcefbdf,10,medium,10_medium_pruned,wrong,3,0,0,0,3
540,10,DC,truncated,10 DC truncated,interaction,255,abd12ee2,10,medium,10_medium_pruned,validatedCorrect,9,100,1,1,9
541,10,DC,truncated,10 DC truncated,interaction,255,abd29616,10,medium,10_medium_pruned,validatedCorrect,7,100,1,1,7
542,10,DC,truncated,10 DC truncated,interaction,255,abe2aaa5,10,medium,10_medium_pruned,wrong,30,0,0,0,30
543,10,DC,truncated,10 DC truncated,interaction,255,b0c6f3a8,10,medium,10_medium_pruned,solvedCorrect,47,0,0,1,47
544,10,DC,truncated,10 DC truncated,interaction,255,b2d44cf9,10,medium,10_medium_pruned,solvedCorrect,9,0,0,1,9
545,10,DC,truncated,10 DC truncated,interaction,255,b7b2b0b4,10,medium,10_medium_pruned,solvedCorrect,1,0,0,1,1
546,10,DC,truncated,10 DC truncated,interaction,255,b7d3060c,10,medium,10_medium_pruned,solvedCorrect,1,0,0,1,1
547,10,DC,truncated,10 DC truncated,interaction,255,bcf290e5,10,medium,10_medium_pruned,wrong,29,0,0,0,29
548,10,DC,truncated,10 DC truncated,interaction,255,bda28d31,10,medium,10_medium_pruned,validatedCorrect,41,100,1,1,41
549,10,DC,truncated,10 DC truncated,interaction,255,bdd7483e,10,medium,10_medium_pruned,validatedCorrect,7,100,1,1,7
550,10,DC,truncated,10 DC truncated,interaction,255,cefc077d,10,medium,10_medium_pruned,validatedCorrect,19,100,1,1,19
551,10,DC,truncated,10 DC truncated,interaction,255,d0f687f1,10,medium,10_medium_pruned,wrong,38,0,0,0,38
552,10,DC,truncated,10 DC truncated,interaction,255,d1a6dc33,10,medium,10_medium_pruned,wrong,1,0,0,0,1
553,10,DC,truncated,10 DC truncated,interaction,255,d1bbc1e6,10,medium,10_medium_pruned,validatedCorrect,7,100,1,1,7
554,10,DC,truncated,10 DC truncated,interaction,255,d5b5a5bc,10,medium,10_medium_pruned,wrong,1,0,0,0,1
555,10,DC,truncated,10 DC truncated,interaction,255,d5d6cf7e,10,medium,10_medium_pruned,validatedCorrect,11,100,1,1,11
556,10,DC,truncated,10 DC truncated,interaction,255,d6c6d18c,10,medium,10_medium_pruned,validatedCorrect,10,100,1,1,10
557,10,DC,truncated,10 DC truncated,interaction,255,d8aacc7a,10,medium,10_medium_pruned,validatedCorrect,5,100,1,1,5
558,10,DC,truncated,10 DC truncated,interaction,255,d9a3047f,10,medium,10_medium_pruned,validatedCorrect,6,100,1,1,6
559,10,DC,truncated,10 DC truncated,interaction,255,d9fa7f02,10,medium,10_medium_pruned,solvedCorrect,1,0,0,1,1
560,10,DC,truncated,10 DC truncated,interaction,255,daa11f50,10,medium,10_medium_pruned,wrong,16,0,0,0,16
561,10,DC,truncated,10 DC truncated,interaction,255,ded14ffd,10,medium,10_medium_pruned,validatedCorrect,7,100,1,1,7
562,10,DC,truncated,10 DC truncated,interaction,255,e1b6994c,10,medium,10_medium_pruned,validatedCorrect,2,100,1,1,2
563,10,DC,truncated,10 DC truncated,interaction,255,e1f593de,10,medium,10_medium_pruned,validatedCorrect,1,100,1,1,1
564,10,DC,truncated,10 DC truncated,interaction,255,e4f58f31,10,medium,10_medium_pruned,validatedCorrect,6,100,1,1,6
565,10,DC,truncated,10 DC truncated,interaction,255,e9b10766,10,medium,10_medium_pruned,validatedCorrect,15,100,1,1,15
566,10,DC,truncated,10 DC truncated,interaction,255,eac6e690,10,medium,10_medium_pruned,validatedCorrect,2,100,1,1,2
567,10,DC,truncated,10 DC truncated,interaction,255,ecefd3a0,10,medium,10_medium_pruned,wrong,87,0,0,0,87
568,10,DC,truncated,10 DC truncated,interaction,255,eefbf52d,10,medium,10_medium_pruned,validatedCorrect,19,100,1,1,19
569,10,DC,truncated,10 DC truncated,interaction,255,efa5a41b,10,medium,10_medium_pruned,validatedCorrect,5,100,1,1,5
570,10,DC,truncated,10 DC truncated,interaction,255,f0f29bcd,10,medium,10_medium_pruned,wrong,39,0,0,0,39
571,10,DC,truncated,10 DC truncated,interaction,255,f4a298dc,10,medium,10_medium_pruned,wrong,26,0,0,0,26
572,10,DC,truncated,10 DC truncated,interaction,255,f4f58309,10,medium,10_medium_pruned,validatedCorrect,1,100,1,1,1
573,10,DC,truncated,10 DC truncated,interaction,255,f7b6d848,10,medium,10_medium_pruned,wrong,27,0,0,0,27
574,10,DC,truncated,10 DC truncated,interaction,255,f9d1ac6a,10,medium,10_medium_pruned,wrong,24,0,0,0,24
575,6,MC,full,6 MC full,interaction,112,12eacae6,6,easy,6_easy_full,wrong,21,0,0,0,21
576,6,MC,full,6 MC full,interaction,112,15b55c06,6,easy,6_easy_full,wrong,10,0,0,0,10
577,6,MC,full,6 MC full,interaction,112,19a561a7,6,easy,6_easy_full,validatedCorrect,90,100,1,1,90
578,6,MC,full,6 MC full,interaction,112,22f580c9,6,easy,6_easy_full,wrong,41,0,0,0,41
579,6,MC,full,6 MC full,interaction,112,24e58a14,6,easy,6_easy_full,validatedCorrect,52,100,1,1,52
580,6,MC,full,6 MC full,interaction,112,25dfef96,6,easy,6_easy_full,validatedCorrect,21,100,1,1,21
581,6,MC,full,6 MC full,interaction,112,26e55a5a,6,easy,6_easy_full,solvedCorrect,115,0,0,1,115
582,6,MC,full,6 MC full,interaction,112,2aabe76a,6,easy,6_easy_full,solvedCorrect,25,0,0,1,25
583,6,MC,full,6 MC full,interaction,112,2ae147be,6,easy,6_easy_full,solvedCorrect,6,0,0,1,6
584,6,MC,full,6 MC full,interaction,112,2af42b8d,6,easy,6_easy_full,validatedCorrect,19,100,1,1,19
585,6,MC,full,6 MC full,interaction,112,2bcfe659,6,easy,6_easy_full,wrong,65,0,0,0,65
586,6,MC,full,6 MC full,interaction,112,2ecee330,6,easy,6_easy_full,validatedCorrect,18,100,1,1,18
587,6,MC,full,6 MC full,interaction,112,2fd310c0,6,easy,6_easy_full,validatedCorrect,16,100,1,1,16
588,6,MC,full,6 MC full,interaction,112,32b10037,6,easy,6_easy_full,wrong,71,0,0,0,71
589,6,MC,full,6 MC full,interaction,112,33c5818d,6,easy,6_easy_full,wrong,53,0,0,0,53
590,6,MC,full,6 MC full,interaction,112,34cffc40,6,easy,6_easy_full,solvedCorrect,25,0,0,1,25
591,6,MC,full,6 MC full,interaction,112,38abe966,6,easy,6_easy_full,validatedCorrect,16,100,1,1,16
592,6,MC,full,6 MC full,interaction,112,3acff9fa,6,easy,6_easy_full,wrong,6,0,0,0,6
593,6,MC,full,6 MC full,interaction,112,3bac0799,6,easy,6_easy_full,validatedCorrect,8,100,1,1,8
594,6,MC,full,6 MC full,interaction,112,3ce55b94,6,easy,6_easy_full,wrong,73,0,0,0,73
595,6,MC,full,6 MC full,interaction,112,3fcbc0ab,6,easy,6_easy_full,validatedCorrect,50,100,1,1,50
596,6,MC,full,6 MC full,interaction,112,3ff2e93a,6,easy,6_easy_full,validatedCorrect,16,100,1,1,16
597,6,MC,full,6 MC full,interaction,112,40a74de0,6,easy,6_easy_full,validatedCorrect,32,100,1,1,32
598,6,MC,full,6 MC full,interaction,112,44eedf0e,6,easy,6_easy_full,wrong,48,0,0,0,48
599,6,MC,full,6 MC full,interaction,112,46d5945f,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
600,6,MC,full,6 MC full,interaction,112,4de431b1,6,easy,6_easy_full,wrong,71,0,0,0,71
601,6,MC,full,6 MC full,interaction,112,4ed755f1,6,easy,6_easy_full,solvedCorrect,8,0,0,1,8
602,6,MC,full,6 MC full,interaction,112,50c2b014,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
603,6,MC,full,6 MC full,interaction,112,55a59255,6,easy,6_easy_full,wrong,3,0,0,0,3
604,6,MC,full,6 MC full,interaction,112,59d51c4c,6,easy,6_easy_full,wrong,35,0,0,0,35
605,6,MC,full,6 MC full,interaction,112,5acfeabc,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
606,6,MC,full,6 MC full,interaction,112,5de11557,6,easy,6_easy_full,validatedCorrect,47,100,1,1,47
607,6,MC,full,6 MC full,interaction,112,65b29750,6,easy,6_easy_full,validatedCorrect,58,100,1,1,58
608,6,MC,full,6 MC full,interaction,112,66f5647d,6,easy,6_easy_full,solvedCorrect,56,0,0,1,56
609,6,MC,full,6 MC full,interaction,112,67b1a7f0,6,easy,6_easy_full,validatedCorrect,14,100,1,1,14
610,6,MC,full,6 MC full,interaction,112,68e158de,6,easy,6_easy_full,wrong,49,0,0,0,49
611,6,MC,full,6 MC full,interaction,112,6bca8117,6,easy,6_easy_full,wrong,31,0,0,0,31
612,6,MC,full,6 MC full,interaction,112,75d58ff2,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
613,6,MC,full,6 MC full,interaction,112,76a57536,6,easy,6_easy_full,wrong,6,0,0,0,6
614,6,MC,full,6 MC full,interaction,112,77c580bf,6,easy,6_easy_full,wrong,8,0,0,0,8
615,6,MC,full,6 MC full,interaction,112,78d2eb57,6,easy,6_easy_full,wrong,3,0,0,0,3
616,6,MC,full,6 MC full,interaction,112,7af24207,6,easy,6_easy_full,solvedCorrect,113,0,0,1,113
617,6,MC,full,6 MC full,interaction,112,7cc2e9d2,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
618,6,MC,full,6 MC full,interaction,112,83a2ebd3,6,easy,6_easy_full,wrong,86,0,0,0,86
619,6,MC,full,6 MC full,interaction,112,86f6e2cb,6,easy,6_easy_full,wrong,134,0,0,0,134
620,6,MC,full,6 MC full,interaction,112,8cc55abe,6,easy,6_easy_full,solvedCorrect,11,0,0,1,11
621,6,MC,full,6 MC full,interaction,112,8cd2e9f3,6,easy,6_easy_full,wrong,57,0,0,0,57
622,6,MC,full,6 MC full,interaction,112,8df4f6e8,6,easy,6_easy_full,validatedCorrect,36,100,1,1,36
623,6,MC,full,6 MC full,interaction,112,91f586cc,6,easy,6_easy_full,wrong,89,0,0,0,89
624,6,MC,full,6 MC full,interaction,112,98c56b80,6,easy,6_easy_full,wrong,21,0,0,0,21
625,6,MC,full,6 MC full,interaction,112,99a55a43,6,easy,6_easy_full,solvedCorrect,13,0,0,1,13
626,6,MC,full,6 MC full,interaction,112,99d55a2e,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
627,6,MC,full,6 MC full,interaction,112,9ad23291,6,easy,6_easy_full,validatedCorrect,12,100,1,1,12
628,6,MC,full,6 MC full,interaction,112,9bf4f2c6,6,easy,6_easy_full,wrong,1,0,0,0,1
629,6,MC,full,6 MC full,interaction,112,9da55acf,6,easy,6_easy_full,validatedCorrect,103,100,1,1,103
630,6,MC,full,6 MC full,interaction,112,9defd82d,6,easy,6_easy_full,wrong,42,0,0,0,42
631,6,MC,full,6 MC full,interaction,112,a6bff327,6,easy,6_easy_full,wrong,30,0,0,0,30
632,6,MC,full,6 MC full,interaction,112,a7f55a0a,6,easy,6_easy_full,validatedCorrect,45,100,1,1,45
633,6,MC,full,6 MC full,interaction,112,a8b597cd,6,easy,6_easy_full,validatedCorrect,10,100,1,1,10
634,6,MC,full,6 MC full,interaction,112,a9d5979e,6,easy,6_easy_full,wrong,46,0,0,0,46
635,6,MC,full,6 MC full,interaction,112,abf59f0c,6,easy,6_easy_full,solvedCorrect,11,0,0,1,11
636,6,MC,full,6 MC full,interaction,112,aedbea55,6,easy,6_easy_full,validatedCorrect,20,100,1,1,20
637,6,MC,full,6 MC full,interaction,112,b3e4f78d,6,easy,6_easy_full,wrong,8,0,0,0,8
638,6,MC,full,6 MC full,interaction,112,b4abeb7e,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
639,6,MC,full,6 MC full,interaction,112,b5b1466a,6,easy,6_easy_full,solvedCorrect,49,0,0,1,49
640,6,MC,full,6 MC full,interaction,112,b6bee067,6,easy,6_easy_full,wrong,3,0,0,0,3
641,6,MC,full,6 MC full,interaction,112,b7eae04f,6,easy,6_easy_full,wrong,36,0,0,0,36
642,6,MC,full,6 MC full,interaction,112,b8a11f60,6,easy,6_easy_full,wrong,3,0,0,0,3
643,6,MC,full,6 MC full,interaction,112,bae5726e,6,easy,6_easy_full,validatedCorrect,58,100,1,1,58
644,6,MC,full,6 MC full,interaction,112,bbc23545,6,easy,6_easy_full,wrong,39,0,0,0,39
645,6,MC,full,6 MC full,interaction,112,bbc5629f,6,easy,6_easy_full,wrong,3,0,0,0,3
646,6,MC,full,6 MC full,interaction,112,bdb28da4,6,easy,6_easy_full,wrong,74,0,0,0,74
647,6,MC,full,6 MC full,interaction,112,bea5941a,6,easy,6_easy_full,validatedCorrect,19,100,1,1,19
648,6,MC,full,6 MC full,interaction,112,c7d594f8,6,easy,6_easy_full,solvedCorrect,10,0,0,1,10
649,6,MC,full,6 MC full,interaction,112,caa248ea,6,easy,6_easy_full,wrong,1,0,0,0,1
650,6,MC,full,6 MC full,interaction,112,cda2f561,6,easy,6_easy_full,wrong,5,0,0,0,5
651,6,MC,full,6 MC full,interaction,112,cee566b4,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
652,6,MC,full,6 MC full,interaction,112,cfd6ff5a,6,easy,6_easy_full,wrong,90,0,0,0,90
653,6,MC,full,6 MC full,interaction,112,d0a58874,6,easy,6_easy_full,validatedCorrect,14,100,1,1,14
654,6,MC,full,6 MC full,interaction,112,d1d5684e,6,easy,6_easy_full,solvedCorrect,1,0,0,1,1
655,6,MC,full,6 MC full,interaction,112,d3b525de,6,easy,6_easy_full,wrong,53,0,0,0,53
656,6,MC,full,6 MC full,interaction,112,d4a2a5ec,6,easy,6_easy_full,validatedCorrect,47,100,1,1,47
657,6,MC,full,6 MC full,interaction,112,d4c433e6,6,easy,6_easy_full,validatedCorrect,7,100,1,1,7
658,6,MC,full,6 MC full,interaction,112,d6b67ee1,6,easy,6_easy_full,validatedCorrect,26,100,1,1,26
659,6,MC,full,6 MC full,interaction,112,d6d500ab,6,easy,6_easy_full,wrong,21,0,0,0,21
660,6,MC,full,6 MC full,interaction,112,dabbe6bb,6,easy,6_easy_full,validatedCorrect,41,100,1,1,41
661,6,MC,full,6 MC full,interaction,112,dcd55a21,6,easy,6_easy_full,wrong,9,0,0,0,9
662,6,MC,full,6 MC full,interaction,112,ddf2ee42,6,easy,6_easy_full,validatedCorrect,24,100,1,1,24
663,6,MC,full,6 MC full,interaction,112,dfb576d2,6,easy,6_easy_full,wrong,16,0,0,0,16
664,6,MC,full,6 MC full,interaction,112,e3f59d3c,6,easy,6_easy_full,wrong,53,0,0,0,53
665,6,MC,full,6 MC full,interaction,112,e4c58238,6,easy,6_easy_full,validatedCorrect,14,100,1,1,14
666,6,MC,full,6 MC full,interaction,112,e7c28d87,6,easy,6_easy_full,wrong,33,0,0,0,33
667,6,MC,full,6 MC full,interaction,112,ecb55f5b,6,easy,6_easy_full,validatedCorrect,25,100,1,1,25
668,6,MC,full,6 MC full,interaction,112,efa7383d,6,easy,6_easy_full,wrong,38,0,0,0,38
669,6,MC,full,6 MC full,interaction,112,f1a55a0f,6,easy,6_easy_full,validatedCorrect,18,100,1,1,18
670,6,MC,full,6 MC full,interaction,112,f4beefc5,6,easy,6_easy_full,solvedCorrect,9,0,0,1,9
671,6,MC,full,6 MC full,interaction,112,f5def218,6,easy,6_easy_full,validatedCorrect,29,100,1,1,29
672,6,MC,full,6 MC full,interaction,112,f9c123d7,6,easy,6_easy_full,validatedCorrect,25,100,1,1,25
673,6,MC,full,6 MC full,interaction,112,fbc2482b,6,easy,6_easy_full,validatedCorrect,9,100,1,1,9
674,6,MC,full,6 MC full,interaction,112,fda4f169,6,easy,6_easy_full,validatedCorrect,14,100,1,1,14
675,6,MC,full,6 MC full,interaction,112,fda56e55,6,easy,6_easy_full,validatedCorrect,12,100,1,1,12
676,6,MC,full,6 MC full,interaction,112,fec55e36,6,easy,6_easy_full,wrong,5,0,0,0,5
677,6,MC,truncated,6 MC truncated,interaction,49,11dfe866,6,easy,6_easy_pruned,validatedCorrect,16,100,1,1,16
678,6,MC,truncated,6 MC truncated,interaction,49,12ebbfd2,6,easy,6_easy_pruned,validatedCorrect,5,100,1,1,5
679,6,MC,truncated,6 MC truncated,interaction,49,16a2336c,6,easy,6_easy_pruned,solvedCorrect,6,0,0,1,6
680,6,MC,truncated,6 MC truncated,interaction,49,16e512d0,6,easy,6_easy_pruned,validatedCorrect,27,100,1,1,27
681,6,MC,truncated,6 MC truncated,interaction,49,19a105e3,6,easy,6_easy_pruned,validatedCorrect,56,100,1,1,56
682,6,MC,truncated,6 MC truncated,interaction,49,1ba58665,6,easy,6_easy_pruned,wrong,1,0,0,0,1
683,6,MC,truncated,6 MC truncated,interaction,49,1de715c7,6,easy,6_easy_pruned,wrong,5,0,0,0,5
684,6,MC,truncated,6 MC truncated,interaction,49,1df22596,6,easy,6_easy_pruned,validatedCorrect,4,100,1,1,4
685,6,MC,truncated,6 MC truncated,interaction,49,1fd1a960,6,easy,6_easy_pruned,wrong,23,0,0,0,23
686,6,MC,truncated,6 MC truncated,interaction,49,1fdbc072,6,easy,6_easy_pruned,solvedCorrect,5,0,0,1,5
687,6,MC,truncated,6 MC truncated,interaction,49,21f1bc74,6,easy,6_easy_pruned,validatedCorrect,22,100,1,1,22
688,6,MC,truncated,6 MC truncated,interaction,49,27e436f9,6,easy,6_easy_pruned,validatedCorrect,23,100,1,1,23
689,6,MC,truncated,6 MC truncated,interaction,49,2ae55a14,6,easy,6_easy_pruned,validatedCorrect,5,100,1,1,5
690,6,MC,truncated,6 MC truncated,interaction,49,2dca846d,6,easy,6_easy_pruned,wrong,37,0,0,0,37
691,6,MC,truncated,6 MC truncated,interaction,49,2dfbc35a,6,easy,6_easy_pruned,solvedCorrect,7,0,0,1,7
692,6,MC,truncated,6 MC truncated,interaction,49,32a55a14,6,easy,6_easy_pruned,validatedCorrect,9,100,1,1,9
693,6,MC,truncated,6 MC truncated,interaction,49,32bf008f,6,easy,6_easy_pruned,validatedCorrect,15,100,1,1,15
694,6,MC,truncated,6 MC truncated,interaction,49,33b693e2,6,easy,6_easy_pruned,wrong,28,0,0,0,28
695,6,MC,truncated,6 MC truncated,interaction,49,33ebe68d,6,easy,6_easy_pruned,validatedCorrect,21,100,1,1,21
696,6,MC,truncated,6 MC truncated,interaction,49,38e2e9be,6,easy,6_easy_pruned,wrong,14,0,0,0,14
697,6,MC,truncated,6 MC truncated,interaction,49,3cf580c7,6,easy,6_easy_pruned,wrong,98,0,0,0,98
698,6,MC,truncated,6 MC truncated,interaction,49,3dc571a5,6,easy,6_easy_pruned,validatedCorrect,13,100,1,1,13
699,6,MC,truncated,6 MC truncated,interaction,49,3ec55e12,6,easy,6_easy_pruned,wrong,4,0,0,0,4
700,6,MC,truncated,6 MC truncated,interaction,49,43e56481,6,easy,6_easy_pruned,validatedCorrect,5,100,1,1,5
701,6,MC,truncated,6 MC truncated,interaction,49,45c16f91,6,easy,6_easy_pruned,validatedCorrect,19,100,1,1,19
702,6,MC,truncated,6 MC truncated,interaction,49,46dad3ed,6,easy,6_easy_pruned,solvedCorrect,3,0,0,1,3
