userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,411898,,,,,,,99999,,3.365,3.365,click,,2,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,451170,,,,,,,-28.03031887,,3.458,3.458,click,,7,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,468191,,,,,,,9988.451389,,3.627,3.627,click,,5,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,477267,,,,,,,-1.586666667,,3.586,3.586,click,,4,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,511722,,,,,,,-28.25468442,,3.629,3.629,click,,7,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,546787,,,,,,,9988.451389,,11.521,11.521,click,,5,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,580157,,,,,,,-15.92766393,,15.836,15.836,click,,7,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,654151,,,,,,,99999,,73.994,89.83,reset,,0,,1.51E+12
32fad07f,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,173057,,,,,,,0,,18.666,18.666,click,,7,,1.51E+12
32fad07f,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,281645,,,,,,,0,,70.371,70.371,click,,7,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,66301,,,,,,,99999,,18.409,18.409,click,,1,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,126469,,,,,,,19.34559336,,15.626,15.626,click,,4,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,189592,,,,,,,17.80008363,,14.237,14.237,click,,3,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,225497,,,,,,,20000,,5.258,5.258,click,,5,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,304194,,,,,,,20000,,13.211,13.211,click,,9,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,347545,,,,,,,0,,5.939,5.939,click,,5,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,347561,,,,,,,99999,,0.016,5.955,reset,,0,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,396901,,,,,,,-10009.50204,,25.096,25.096,click,,3,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,396960,,,,,,,99999,,0.059,25.155,reset,,0,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,465911,,,,,,,-10024.12954,,11.864,11.864,click,,5,,1.51E+12
41bad9a2,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,702016,,,,,,,0,,148.273,148.273,click,,7,,1.51E+12
5bc4f225,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,67170,,,,,,,0,,13.603,13.603,click,,7,,1.51E+12
5bc4f225,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,150100,,,,,,,0,,48.728,48.728,click,,7,,1.51E+12
77ba7edc,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,288187,,,,,,,10000,,4.213,4.213,click,,5,,1.51E+12
77ba7edc,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,328069,,,,,,,-9999.364036,,9.836,9.836,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,57474,,,,,,,0,,10.054,10.054,click,,7,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,95090,,,,,,,99999,,7.924,7.924,click,,2,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,118753,,,,,,,17.10190664,,7.081,7.081,click,,4,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,150119,,,,,,,17.10190664,,19.035,19.035,click,,4,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,162078,,,,,,,2.545863087,,6.696,6.696,click,,3,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,187796,,,,,,,-15.92766393,,6.945,6.945,click,,5,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,205584,,,,,,,9.312882636,,2.625,2.625,click,,3,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,235398,,,,,,,8.152824068,,6.063,6.063,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,269479,,,,,,,-10012.72285,,3.415,3.415,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,300397,,,,,,,6.970267379,,5.202,5.202,click,,3,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,333089,,,,,,,9971.349482,,6.594,6.594,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,366438,,,,,,,-15.92766393,,9.328,9.328,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,380684,,,,,,,17.10190664,,5.739,5.739,click,,3,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,399928,,,,,,,-0.211561808,,1.563,1.563,click,,3,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,403283,,,,,,,99999,,2.331,2.331,click,,1,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,429560,,,,,,,10.04427485,,4.064,4.064,click,,4,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,451682,,,,,,,3.220816796,,7.963,7.963,click,,4,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,476762,,,,,,,-6.305405815,,3.536,3.536,click,,8,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,501542,,,,,,,-10.13507604,,5.333,5.333,click,,6,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,544227,,,,,,,9.312882636,,25.048,25.048,click,,4,,1.51E+12
7dea8d37,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,555680,,,,,,,-10002.67858,,7.274,7.274,click,,3,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,77239,,,,,,,99999,,42.346,42.346,click,,1,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,99024,,,,,,,99999,,2.545,2.545,click,,2,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,144699,,,,,,,-0.605511143,,8.538,8.538,click,,6,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,188521,,,,,,,0.05393471,,7.993,7.993,click,,4,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,217883,,,,,,,99999,,5.523,5.523,click,,1,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,224847,,,,,,,99999,,3.127,3.127,click,,1,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,235429,,,,,,,99999,,8.475,8.475,click,,1,,1.51E+12
7ef11f8d,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,302552,,,,,,,0.889377826,,16.206,16.206,click,,10,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,138230,,,,,,,-17.75928665,,8.481,8.481,click,,6,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,162840,,,,,,,9971.349482,,3.569,3.569,click,,6,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,193292,,,,,,,0,,5.163,5.163,click,,5,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,204246,,,,,,,99999,,3.566,3.566,click,,1,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,217602,,,,,,,20.22602843,,5.203,5.203,click,,4,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,261506,,,,,,,-10000.25,,2.511,2.511,click,,5,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,294270,,,,,,,17.10190664,,11.179,11.179,click,,4,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,325174,,,,,,,-0.441883025,,7.239,7.239,click,,6,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,389812,,,,,,,0,,2.297,2.297,click,,7,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,401064,,,,,,,99999,,6.827,6.827,click,,1,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,418134,,,,,,,0,,2.671,2.671,click,,7,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,431110,,,,,,,-17.75928665,,4.755,4.755,click,,6,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,441120,,,,,,,0,,1.074,1.074,click,,7,,1.51E+12
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,563026,,,,,,,99999,,118.635,118.635,click,,1,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,103184,,,,,,,-10011.33705,,3.279,3.279,click,,4,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,298767,,,,,,,20.73972081,,8.602,8.602,click,,14,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,343603,,,,,,,-24.66629866,,3.807,3.807,click,,7,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,404199,,,,,,,-15.92766393,,23.787,23.787,click,,6,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,443101,,,,,,,-15.92766393,,2.465,2.465,click,,5,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,469164,,,,,,,9997.975833,,6.445,6.445,click,,3,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,490095,,,,,,,99999,,5.184,5.184,click,,2,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,491411,,,,,,,99999,,1.316,6.5,reset,,0,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,515195,,,,,,,99999,,6.584,6.584,click,,2,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,550202,,,,,,,11.94344483,,2.787,2.787,click,,5,,1.51E+12
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,556139,,,,,,,99999,,2.609,2.609,click,,2,,1.51E+12
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,55566,,,,,,,17.10190664,,4.46,4.46,click,,3,,1.51E+12
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,75793,,,,,,,3.220816796,,7.283,7.283,click,,3,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,107342,,,,,,,0,,6.818,6.818,click,,8,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,158463,,,,,,,0,,1.062,1.062,click,,7,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,200948,,,,,,,-10002.07511,,5.237,5.237,click,,7,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,285441,,,,,,,-2.222853822,,2.608,2.608,click,,7,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,335899,,,,,,,10019.6875,,2.077,2.077,click,,7,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,415021,,,,,,,-10003.91192,,7.078,10.592,undo,,6,,1.51E+12
acdac85f,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,444313,,,,,,,-0.211561808,,4.66,4.66,click,,3,,1.51E+12
b8bac8b7,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,94930,,,,,,,1.663593132,,5.853,5.853,click,,8,,1.51E+12
b8bac8b7,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,168061,,,,,,,7.67281793,,2.43,2.43,click,,7,,1.51E+12
bacbc468,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,105603,,,,,,,9971.349482,,20.601,20.601,click,,5,,1.51E+12
c2cbff2e,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,166077,,,,,,,9988.451389,,89.996,89.996,click,,3,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,39011,,,,,,,0,,7.398,7.398,click,,5,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,80257,,,,,,,99999,,2.066,2.066,click,,2,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,144407,,,,,,,0,,7.476,7.476,click,,8,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,167037,,,,,,,99999,,4.625,4.625,click,,2,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,218244,,,,,,,-2.801111111,,4.6,4.6,click,,7,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,220365,,,,,,,99999,,2.121,6.721,reset,,0,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,244027,,,,,,,-1.368861483,,1.229,1.229,click,,5,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,252200,,,,,,,99999,,3.959,3.959,click,,1,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,286359,,,,,,,-17.06397486,,5.524,5.524,click,,7,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,325388,,,,,,,-3.472853822,,5.158,5.158,click,,6,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,345254,,,,,,,-10005.10127,,1.507,1.507,click,,4,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,375351,,,,,,,22.355839,,19.931,19.931,click,,5,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,414552,,,,,,,1.272222222,,3.965,3.965,click,,7,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,447084,,,,,,,-31.65848968,,5.595,5.595,click,,5,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,475980,,,,,,,1.174242711,,12.525,12.525,click,,4,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,487952,,,,,,,99999,,11.972,24.497,reset,,0,,1.51E+12
cce7504c,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,511793,,,,,,,-10012.72285,,1.671,1.671,click,,6,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,94536,,,,,,,-1.058687155,,3.142,11.636,undo,,5,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,163784,,,,,,,-14.26717687,,7.462,7.462,click,,7,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,267114,,,,,,,0,,2,25.043,undo,,6,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,331478,,,,,,,-17.75928665,,19.908,19.908,click,,6,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,379911,,,,,,,-17.75928665,,26.164,26.164,click,,6,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,416953,,,,,,,-10002.67858,,1.536,11.958,undo,,5,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,482248,,,,,,,0,,22.503,22.503,click,,5,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,525142,,,,,,,4.005362812,,19.285,19.285,click,,6,,1.51E+12
cdc514e1,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,553220,,,,,,,-10009.50204,,17.494,17.494,click,,3,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,28684,,,,,,,-9.890876303,,1.737,4.649,undo,,1,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,38403,,,,,,,99999,,6.905,6.905,click,,1,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,70719,,,,,,,-10005.10127,,2.87,2.87,click,,3,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,78560,,,,,,,99999,,1.733,1.733,click,,2,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,86230,,,,,,,99999,,3.637,3.637,click,,2,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,91164,,,,,,,-2.741811677,,1.974,1.974,click,,3,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,280387,,,,,,,3.220816796,,0.516,165.875,undo,,1,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,304514,,,,,,,-11.79203894,,17.87,17.87,click,,5,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,309011,,,,,,,-0.315482799,,1.975,1.975,click,,3,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,331437,,,,,,,-10011.7678,,0.593,4.27,undo,,4,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,335876,,,,,,,99999,,0.46,2.494,undo,,1,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,355826,,,,,,,-11.79203894,,13.599,13.599,click,,6,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,368547,,,,,,,-2.357298266,,0.546,2.675,undo,,3,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,379373,,,,,,,11.67881851,,0.75,3.59,undo,,2,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,389547,,,,,,,0,,1.685,1.685,click,,6,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,399736,,,,,,,-0.315482799,,1.529,1.529,click,,4,,1.51E+12
d1cac84b,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,411531,,,,,,,-10009.50204,,0.908,2.257,undo,,2,,1.51E+12
d9e4f7e5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,107503,,,,,,,0,,21.326,21.326,click,,7,,1.51E+12
e2b10de5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,111439,,,,,,,-10011.33705,,1.202,1.202,click,,4,,1.51E+12
e2b10de5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,197726,,,,,,,0,,0.785,27.248,undo,,10,,1.51E+12
e2b10de5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,198039,,,,,,,99999,,0.313,27.561,reset,,0,,1.51E+12
e2b10de5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,226921,,,,,,,-10012.72285,,3.466,3.466,click,,5,,1.51E+12
e2b10de5,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,362189,,,,,,,0,,97.019,97.019,click,,7,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,115305,,,,,,,-10010.89123,,12.278,12.278,click,,8,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,159245,,,,,,,-10006.01789,,13.294,13.294,click,,6,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,210779,,,,,,,-25.42464286,,12.693,12.693,click,,6,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,264064,,,,,,,-10005.10127,,3.172,3.172,click,,5,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,283553,,,,,,,99999,,5.927,5.927,click,,1,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,358973,,,,,,,-10.94210224,,6.223,6.223,click,,4,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,459766,,,,,,,9971.349482,,3.118,3.118,click,,6,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,503781,,,,,,,-17.75928665,,4.944,4.944,click,,6,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,562815,,,,,,,-10005.10127,,19.653,19.653,click,,5,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,580851,,,,,,,99999,,1.309,7.748,undo,,1,,1.51E+12
e6efec72,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1.51E+12,627899,,,,,,,99999,,47.048,54.796,reset,,0,,1.51E+12
edfff93e,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,91440,,,,,,,6.481316132,,19.429,19.429,click,,3,,1.51E+12
edfff93e,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,139012,,,,,,,-10002.67858,,8.467,8.467,click,,3,,1.51E+12
edfff93e,10_hard_pruned,10,hard,pruned,solvedCorrect,reset,1.51E+12,140812,,,,,,,99999,,1.8,10.267,reset,,0,,1.51E+12
f4c4f33c,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,54659,,,,,,,9971.349482,,1.638,1.638,click,,5,,1.51E+12
f4c4f33c,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,154749,,,,,,,9971.349482,,11.282,11.282,click,,6,,1.51E+12
f4c4f33c,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,189510,,,,,,,-11.54861111,,2.985,2.985,click,,4,,1.51E+12
f4c4f33c,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,270613,,,,,,,-7.849235163,,51.466,51.466,click,,4,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,22688,,,,,,,-11.54861111,,0.933,0.933,click,,3,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,70115,,,,,,,99999,,1.577,1.577,click,,1,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,112173,,,,,,,17.10190664,,4.743,4.743,click,,4,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,119422,,,,,,,99999,,2.052,2.052,click,,1,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,139215,,,,,,,-10004.26213,,0.685,0.685,click,,7,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,198312,,,,,,,99999,,59.097,59.782,reset,,0,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,218109,,,,,,,99999,,2.46,2.46,click,,2,,1.51E+12
fcb764e3,10_hard_pruned,10,hard,pruned,wrong,reset,1.51E+12,310338,,,,,,,0,,63.68,63.68,click,,7,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,200591,,,,,,,99999,,53.917,57.682,undo,,1,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,243391,,,,,,,99999,,18.57,18.57,click,,1,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,407799,,,,,,,9997.916667,,17.235,17.235,click,,3,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,524415,,,,,,,-10000.58333,,1.656,9.162,undo,,2,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,540920,,,,,,,99999,,4.709,4.709,click,,1,,1.51E+12
12eacae6,6_easy_full,6,easy,full,wrong,reset,1.51E+12,554217,,,,,,,99999,,7.392,7.392,click,,1,,1.51E+12
25dfef96,6_easy_full,6,easy,full,wrong,reset,1.51E+12,106931,,,,,,,0.111111111,,13.212,13.212,click,,3,,1.51E+12
25dfef96,6_easy_full,6,easy,full,wrong,reset,1.51E+12,186858,,,,,,,-0.443333333,,5.477,5.477,click,,4,,1.51E+12
25dfef96,6_easy_full,6,easy,full,wrong,reset,1.51E+12,224515,,,,,,,99999,,5.078,23.449,undo,,1,,1.51E+12
25dfef96,6_easy_full,6,easy,full,wrong,reset,1.51E+12,404475,,,,,,,0,,38.378,38.378,click,,7,,1.51E+12
2aabe76a,6_easy_full,6,easy,full,validatedCorrect,reset,1.51E+12,28593,,,,,,,0.583333333,,1.659,1.659,click,,4,,1.51E+12
2aabe76a,6_easy_full,6,easy,full,validatedCorrect,reset,1.51E+12,80915,,,,,,,-9.138888889,,1.492,1.492,click,,6,,1.51E+12
2aabe76a,6_easy_full,6,easy,full,validatedCorrect,reset,1.51E+12,81359,,,,,,,99999,,0.444,1.936,reset,,0,,1.51E+12
2aabe76a,6_easy_full,6,easy,full,validatedCorrect,reset,1.51E+12,99344,,,,,,,-0.253401361,,3.322,3.322,click,,3,,1.51E+12
2aabe76a,6_easy_full,6,easy,full,validatedCorrect,reset,1.51E+12,187803,,,,,,,1.25,,67.696,67.696,click,,4,,1.51E+12
