,fitted_heuristic,log_likelihood,userid
13122,blocking,-1.213003247,91cfd7fb
13123,blocking,-2.430802859478261,92b722f3
13124,interaction,-2.1203801940571427,94d6ef33
13125,interaction,-2.5021169584,9adbc2df
13126,density,-2.9933648199183667,9dc50a3d
13127,density,-2.0556954822500004,a2f6ba1d
13128,density,-3.099122150652175,b0d518a1
13129,blocking,-1.7083160188333333,b7a4fe27
13130,blocking,-0.9575366155555556,bae515f2
13131,blocking,-2.146342077764706,bed50a1d
13132,density,-2.7806472477428574,c7a67aab
13133,blocking,-2.8511188105405414,c8a4fa50
13134,non-linear,-2.3080703973000003,cceac8ca
13135,density,-2.594962700777778,dbe71b15
13136,interaction,-2.1227725460999998,dcc4f10e
13137,blocking,-1.8541514845555556,dfcbf407
13138,blocking,-2.340053405,dfe6bee3
13139,interaction,-2.4748681041666667,eec7360c
13140,linear,-2.6695357244375,f3dbeb7e
13141,linear,-3.234746824,f6fbf6b1
13142,linear,-2.6148747553888882,fac10d6e
13143,blocking,-1.673450964,16d516ad
13144,blocking,-1.3060160678888888,1dac01e7
13145,non-linear,-1.8775653444999996,25cfdeaf
13146,blocking,-2.3719096926153846,2afbbf79
13147,non-linear,-2.7168739635,2ff50f64
13148,density,-2.678305007666667,30e4feac
13149,interaction,-1.10835695,49c72e9b
13150,non-linear,-0.6027188822499999,4bca7fc9
13151,blocking,-2.0511540875333334,5adff9a5
13152,interaction,-2.02804649,5dbfe29c
13153,blocking,-1.1351408235,6bb10472
13154,linear,-2.236836966190476,6dd103e2
13155,interaction,-1.7303590588769224,7dd704e0
13156,interaction,-0.8865046952,81c11c9f
13157,interaction,-1.9258661763333331,92a74a76
13158,interaction,-1.95531715525,a2ebe618
13159,blocking,-2.0296371543571428,aafbd6ab
13160,interaction,-1.3646294194545456,b0e1157c
13161,blocking,-1.2520651964285714,b9e512db
13162,blocking,-2.5137867187222227,c7fffe38
13163,density,-3.3791275011249997,d4fac87b
13164,density,-2.0880372326666667,daefd33a
13165,blocking,-1.19588208675,e1e500d7
13166,density,-2.976612001090909,e9dbbf8a
13167,density,-2.6459888580476187,fdaa7ebb
13168,blocking,-2.3041902676111112,13f4ff5a
13169,blocking,-1.2408976433333334,1df6940e
13170,interaction,-2.2848650194285716,1ff4f828
13171,blocking,-3.083850704458334,21abc061
13172,blocking,-1.3799683701666667,28e67c08
13173,blocking,-1.5240814974285715,2fb4f99a
13174,blocking,-0.922023517375,65f68460
13175,blocking,-1.5391932621818183,84dbf4f9
13176,blocking,-1.5582579001666665,92e6f512
13177,blocking,-1.9797983372,98d105c1
13178,blocking,-1.7496470238000001,9befd8ad
13179,blocking,-3.109807965647059,a3eacaa9
13180,non-linear,-2.9467617168749993,a4f74985
13181,blocking,-1.8272854174444444,abc728e1
13182,interaction,-1.97094479371875,aceaccbc
13183,blocking,-2.1989782286,d2ac158a
13184,density,-3.093806422666666,13b7468e
13185,blocking,-3.0183779452857142,13dbbfb8
13186,blocking,-2.2130714382500005,16f6e58d
13187,density,-2.9836096226666666,1bd72c42
13188,blocking,-2.3812740480000003,28d4fefb
13189,blocking,-2.4209582804374996,32fad07f
13190,blocking,-2.6147460185666676,41bad9a2
13191,blocking,-1.1591677257777777,5bc4f225
13192,blocking,-2.2166139752424243,7dea8d37
13193,blocking,-1.8457865809130434,8aa6d830
13194,blocking,-2.1813675328648654,8ea50714
13195,blocking,-1.9272365251,98c10b8a
13196,density,-3.4776641508205124,acdac85f
13197,interaction,-0.20422941333333333,bacbc468
13198,blocking,-2.6301977936666665,bcf51783
13199,blocking,-2.808434205744681,cdc514e1
13200,density,-1.8860390329999999,d9e4f7e5
13201,blocking,-3.205322270640001,e2b10de5
13202,blocking,-2.663080434083334,e6efec72
13203,blocking,-1.9343936336666667,edfff93e
13204,interaction,-3.051840556611111,efd4fa4a
13205,blocking,-3.1951598539375,f4c4f33c
13206,blocking,-1.8022410176470587,fcb764e3
13207,blocking,-0.9782280797142857,25dfef96
13208,blocking,-1.3052374125882353,2aabe76a
13209,linear,-2.5520061126470592,34cffc40
13210,blocking,-0.8277841885454547,38abe966
13211,interaction,-1.9240792252499999,3acff9fa
13212,blocking,-0.7967748777999999,3bac0799
13213,interaction,-2.3920961561999996,3fcbc0ab
13214,interaction,-1.795059018772728,40a74de0
13215,density,-2.9994531752,4ed755f1
13216,non-linear,-2.7778585935833333,59d51c4c
13217,interaction,-0.84219326775,5acfeabc
13218,linear,-2.5518193938750002,5de11557
13219,non-linear,-1.966095715904762,6bca8117
13220,density,-2.7226435488494625,86f6e2cb
13221,non-linear,-1.598254113,8df4f6e8
13222,interaction,-2.3863782191379306,9defd82d
13223,density,-2.819185352666667,a6bff327
13224,blocking,-0.6984009149999999,aedbea55
13225,density,-1.015844067,b3e4f78d
13226,interaction,-0.84219326775,b4abeb7e
13227,non-linear,-2.16280494796,b7eae04f
13228,density,-2.7912370297619056,cfd6ff5a
13229,density,-2.6168600802972968,d3b525de
13230,blocking,-2.0890663318333336,d6b67ee1
13231,density,-2.7138502752142855,d6d500ab
13232,non-linear,-2.0052279538571427,dabbe6bb
13233,density,-2.9835162160769224,efa7383d
13234,blocking,-0.9634295935882354,f9c123d7
13235,interaction,-1.552492461777778,fda4f169
13236,non-linear,-1.9864682762727275,11dfe866
13237,non-linear,-0.8956845093333333,12ebbfd2
13238,non-linear,-1.6478864606111112,16e512d0
13239,non-linear,-2.1950983710512824,19a105e3
13240,density,-1.5392901483333334,1de715c7
13241,density,-2.509154451333333,1fdbc072
13242,density,-2.5539678274399993,2dca846d
13243,interaction,-0.861109086,2dfbc35a
13244,density,-1.9669049727368422,33b693e2
13245,interaction,-0.9233338346428572,33ebe68d
13246,linear,-1.88390595615,48c70a00
13247,non-linear,-1.7550842657352945,4dc50d03
13248,non-linear,-2.3208196123571434,55a709fd
13249,blocking,-1.7027734931428573,58e72ee8
13250,density,-2.551080351656717,67abc3ab
13251,density,-2.60948588636,67abf219
13252,non-linear,-2.050907187095238,6cbbcdf7
13253,non-linear,-1.5845565759523805,6fc70a09
13254,linear,-1.9060265472727274,7acbc3e2
13255,blocking,-1.0830855446,7cc119e0
13256,blocking,-1.0705271163636365,7db4f1d2
13257,interaction,-1.0117363524285714,8ab71c6b
13258,blocking,-0.5960592023333334,94abbfb2
13259,non-linear,-2.6883689501666663,96afd320
13260,density,-2.2590729603999997,9db10b00
13261,linear,-2.0939899263333333,adfac866
13262,interaction,-0.333237628,b7e510d3
13263,interaction,-0.206248088,c0cbeef2
13264,blocking,-1.6364725995000005,c8afed22
13265,non-linear,-0.8924921466666667,c9c757af
13266,non-linear,-1.7455976294615387,d2d73ea5
13267,non-linear,-1.966190589875,dcfbe5af
13268,non-linear,-1.4364668418333333,ddb7456a
13269,density,-2.7164827667812492,dfa705b9
13270,blocking,-2.2143222472333335,e1b100ae
13271,density,-2.85602830562963,edbbcb60
13272,blocking,-2.233791457425,26e680e4
13273,blocking,-1.1461577863333332,2fe692a5
13274,blocking,-1.0207323018333334,31b4fc9e
13275,blocking,-1.6850417529333335,3ac5170c
13276,blocking,-3.0040462266190477,56e6f5d2
13277,blocking,-2.290192395419355,5cd6bb63
13278,blocking,-2.0159663757142856,67f69d24
13279,blocking,-2.1455117314693877,6ac7311a
13280,blocking,-1.9429566087499999,6dfbeafe
13281,blocking,-2.6939124013469384,70bffd4d
13282,blocking,-2.02967553775,8de6a2af
13283,blocking,-2.616955082666667,92a70054
13284,blocking,-1.4066395776800003,9ae751bc
13285,blocking,-2.3156619675102044,abdacc98
13286,blocking,-2.344841549039215,acc6e9d4
13287,blocking,-3.012502853065219,b4a4f22a
13288,blocking,-1.7692410089285713,c8c4f85a
13289,blocking,-2.769998187142857,cff10c9a
13290,blocking,-2.5743860204545452,d6c10e9a
13291,blocking,-1.8769467953750003,daf74d3f
13292,blocking,-2.75975724875,e6abcdb2
13293,blocking,-2.851958170368421,e9bbf006
13294,non-linear,-2.6993184003571433,f1fbe0de
13295,blocking,-1.8399168106666666,39afd1eb
13296,interaction,-1.57943887,4eb4f441
13297,non-linear,-2.9682656975384614,5aebf3c2
13298,blocking,-2.0609432819999998,92f69945
13299,interaction,-0.37573960999999995,acb11b17
13300,blocking,-1.7096118811333334,b9e10f8b
13301,blocking,-1.4194479595714287,c7c6f18d
13302,interaction,-2.9182243142727273,ceafe698
13303,blocking,-2.0813442830000004,cec10cc8
13304,interaction,-3.1630730002666665,eec719ce
13305,blocking,-2.543377123818182,f8efd664
13306,interaction,-1.9579792276842105,fdc4f07b
13307,interaction,-2.0814946505,18c75602
13308,blocking,-2.127315732666667,33bbca9a
13309,non-linear,-1.88590623775,34d51755
13310,blocking,-1.831912464,36ebe4da
13311,blocking,-2.6382903818529413,38cbc1f6
13312,blocking,-2.606549104783784,48ec02bc
13313,blocking,-2.384995927152174,4cb73467
13314,blocking,-2.6759378804999994,4cffe209
13315,blocking,-2.731931543064516,4de4f27d
13316,blocking,-2.793308493953845,54d4fd9d
13317,blocking,-2.9811347887647064,54f6b927
13318,interaction,-1.2359261316666668,72e6961c
13319,blocking,-2.6000029691111113,81a10227
13320,blocking,-2.1317518608125003,85e50169
13321,blocking,-2.997714307166667,89fbc220
13322,blocking,-3.0631500695000002,93c70cc1
13323,blocking,-2.51484033725,96abd246
13324,interaction,-1.640853916285714,9ea4fe94
13325,density,-2.8105697810000003,a5e116c5
13326,blocking,-2.5782844287647064,a7b511d6
13327,blocking,-3.2499947475714284,b3dbd892
13328,interaction,-2.581983407090909,b9bbc96c
13329,interaction,-2.4326290285,bca124ea
13330,density,-3.0230074224285715,bfabcc7d
13331,blocking,-2.325319067019608,c6c100be
13332,interaction,-2.2293438612000003,e0a10efa
13333,blocking,-1.78751041425,e5b69f84
13334,interaction,-2.5717258288,eaaff660
13335,interaction,-2.3962969502413793,f8e11654
13336,blocking,-2.4422164827777775,19b680e2
13337,interaction,-2.2517051433333335,2bd72f3e
13338,blocking,-2.641011935363637,33a74451
13339,density,-1.79178634875,3ed1161d
13340,interaction,-1.7068114843333333,42f75809
13341,blocking,-1.7998455449999997,43c516b5
13342,blocking,-1.7862135342222223,4fba815c
13343,blocking,-2.0425493019,5efbf191
13344,blocking,-1.6004471727777778,6db76212
13345,blocking,-1.739077572333333,71ebc315
13346,blocking,-2.7092625828928574,93ebead7
13347,blocking,-1.4853620607142857,94a4f5d4
13348,blocking,-1.3016265547142858,95e69707
13349,interaction,-1.2761946147499998,9ba1165f
13350,blocking,-2.2702965463714286,9da51cdd
13351,blocking,-2.900381454,9dd11e8e
13352,blocking,-2.1937602436666666,a9cbcabb
13353,blocking,-1.7815824605,abd12ee2
13354,blocking,-2.8259917404062502,b0c6f3a8
13355,interaction,-1.941346854,bdd7483e
13356,blocking,-1.6902939653076923,cefc077d
13357,blocking,-2.8337029793846154,d0f687f1
13358,interaction,-1.9434553079999999,d1bbc1e6
13359,interaction,-2.314005899333333,d8aacc7a
13360,non-linear,-2.398782345909091,daa11f50
13361,interaction,-1.8248161117000001,e9b10766
13362,blocking,-2.13763651005,ecefd3a0
13363,interaction,-2.23878916776923,eefbf52d
13364,interaction,-1.768518544821429,17e120dd
13365,density,-2.9428118426666665,18dac9ef
13366,non-linear,-1.6123975994285715,20bfd7bd
13367,blocking,-1.3907067942222222,26dbf6e9
13368,blocking,-1.7488454925238093,32ebf2e8
13369,blocking,-1.8515295514499996,38ebbf94
13370,blocking,-1.4737207371875,3df11bae
13371,interaction,-1.8013733883333334,44a4fa14
13372,interaction,-1.9459473311111108,5edbbf73
13373,linear,-2.4754205802058826,67eac875
13374,blocking,-1.6460128522203394,69bad0fe
13375,interaction,-1.6984128167142856,6bf51f66
13376,interaction,-1.8497716988636363,70da8cfb
13377,interaction,-1.8287134234,87b50908
13378,blocking,-2.1311634752749997,8fc76287
13379,blocking,-1.6174271598064518,91cfd7fb
13380,blocking,-2.7576187348260874,92b722f3
13381,blocking,-2.2166410075142857,94d6ef33
13382,density,-2.3545047462000004,9adbc2df
13383,linear,-2.976285874530612,9dc50a3d
13384,blocking,-1.001881324,a2f6ba1d
13385,interaction,-2.592245581369566,b0d518a1
13386,blocking,-1.2829118481666666,b7a4fe27
13387,blocking,-0.9734348066666667,bae515f2
13388,blocking,-2.1687547897058828,bed50a1d
13389,density,-2.6191256222571426,c7a67aab
13390,blocking,-2.7055640407837847,c8a4fa50
13391,non-linear,-2.1889350504,cceac8ca
13392,density,-2.919193732222222,dbe71b15
13393,density,-2.6417478984,dcc4f10e
13394,non-linear,-2.382025989555556,dfcbf407
13395,blocking,-2.2128602800434787,dfe6bee3
13396,interaction,-2.459315416333333,eec7360c
13397,linear,-2.114044867875,f3dbeb7e
13398,linear,-2.770973828419355,f6fbf6b1
13399,linear,-2.952005949722222,fac10d6e
13400,interaction,-1.12460965125,16d516ad
13401,blocking,-1.313014714111111,1dac01e7
13402,non-linear,-1.8670646112,25cfdeaf
13403,blocking,-2.545996354923077,2afbbf79
13404,blocking,-1.6447277945,2ff50f64
13405,linear,-2.60597966325,30e4feac
13406,density,-1.7643324790000001,49c72e9b
13407,blocking,-1.0339140725,4bca7fc9
13408,density,-2.3747937094000005,5adff9a5
13409,interaction,-1.951130901888889,5dbfe29c
13410,interaction,-0.48394518225000005,6bb10472
13411,linear,-2.191944998761905,6dd103e2
13412,blocking,-1.6449399361692305,7dd704e0
13413,interaction,-0.7682574621999999,81c11c9f
13414,interaction,-2.205723605291667,92a74a76
13415,interaction,-1.982941227,a2ebe618
13416,blocking,-2.689666862714286,aafbd6ab
13417,interaction,-1.3854806286363637,b0e1157c
13418,blocking,-1.351731588,b9e512db
13419,interaction,-1.587753305722222,c7fffe38
13420,density,-3.013824834,d4fac87b
13421,density,-2.665738232,daefd33a
13422,interaction,-0.8236432945000001,e1e500d7
13423,density,-2.632728704181818,e9dbbf8a
13424,density,-2.905448178999999,fdaa7ebb
13425,blocking,-2.6496790104444443,13f4ff5a
13426,blocking,-1.2434060536666667,1df6940e
13427,interaction,-2.5584125835714286,1ff4f828
13428,blocking,-3.2553012733750006,21abc061
13429,blocking,-1.3601620294999999,28e67c08
13430,blocking,-1.7939545087142856,2fb4f99a
13431,blocking,-1.4530854226250003,65f68460
13432,blocking,-1.9362902636363641,84dbf4f9
13433,blocking,-1.263212394333333,92e6f512
13434,interaction,-1.433350102,98d105c1
13435,blocking,-2.0399740407999998,9befd8ad
13436,blocking,-2.347216789588235,a3eacaa9
13437,non-linear,-3.2812451038749995,a4f74985
13438,blocking,-1.268554107888889,abc728e1
13439,interaction,-2.632550472531251,aceaccbc
13440,blocking,-2.195645846333333,d2ac158a
13441,interaction,-2.8950479513333334,13b7468e
13442,blocking,-2.5125610305714283,13dbbfb8
13443,blocking,-2.494569543142858,16f6e58d
13444,density,-2.568098816333334,1bd72c42
13445,interaction,-2.9159288042812497,28d4fefb
13446,blocking,-1.845172230375,32fad07f
13447,blocking,-2.694058937866667,41bad9a2
13448,blocking,-1.3995800872222222,5bc4f225
13449,blocking,-2.025003715121212,7dea8d37
13450,blocking,-1.9048872131739127,8aa6d830
13451,blocking,-2.4913877781621627,8ea50714
13452,blocking,-1.8016942368000002,98c10b8a
13453,blocking,-3.1824388775641026,acdac85f
13454,blocking,-1.1052428873333333,bacbc468
13455,blocking,-1.1686042098333334,bcf51783
13456,blocking,-2.7297115388297883,cdc514e1
13457,density,-2.64112595375,d9e4f7e5
13458,blocking,-2.3504645786,e2b10de5
13459,blocking,-2.4177921799444446,e6efec72
13460,blocking,-1.8323054798888887,edfff93e
13461,blocking,-2.8917597312222223,efd4fa4a
13462,interaction,-3.285231807812501,f4c4f33c
13463,blocking,-1.6553378414705884,fcb764e3
13464,blocking,-1.053861829857143,25dfef96
13465,non-linear,-1.2452305561176473,2aabe76a
13466,non-linear,-2.4907861064705883,34cffc40
13467,interaction,-0.5337256703636364,38abe966
13468,interaction,-1.9240792252499999,3acff9fa
13469,interaction,-0.143318936,3bac0799
13470,interaction,-2.4074140642857143,3fcbc0ab
13471,interaction,-1.726153794454546,40a74de0
13472,linear,-1.4922725152000003,4ed755f1
13473,non-linear,-2.154735293791667,59d51c4c
13474,blocking,-0.5961664197500001,5acfeabc
13475,linear,-2.3826763983125003,5de11557
13476,non-linear,-2.004002802238095,6bca8117
13477,density,-2.7960279028064514,86f6e2cb
13478,non-linear,-1.6707080827200003,8df4f6e8
13479,density,-2.5857238513448277,9defd82d
13480,density,-2.8075128955714286,a6bff327
13481,blocking,-0.6310042433571429,aedbea55
13482,density,-1.8906804132000001,b3e4f78d
13483,blocking,-1.06266994325,b4abeb7e
13484,non-linear,-2.55517443244,b7eae04f
13485,density,-2.7988113167460327,cfd6ff5a
13486,density,-2.711332996486486,d3b525de
13487,blocking,-2.108174090277778,d6b67ee1
13488,density,-2.5784917419999998,d6d500ab
13489,non-linear,-2.175204628392857,dabbe6bb
13490,linear,-2.8083053545384615,efa7383d
13491,blocking,-0.5917114542352943,f9c123d7
13492,interaction,-0.8779597748888889,fda4f169
13493,non-linear,-1.555807373818182,11dfe866
13494,interaction,-0.9049068676666666,12ebbfd2
13495,non-linear,-1.4114379567777777,16e512d0
13496,non-linear,-1.9300317093333337,19a105e3
13497,density,-1.4331389046666667,1de715c7
13498,interaction,-0.47954712866666666,1fdbc072
13499,density,-2.59199246596,2dca846d
13500,non-linear,-1.24480918075,2dfbc35a
13501,density,-2.0046769998421055,33b693e2
13502,interaction,-1.127795193,33ebe68d
13503,linear,-2.164796453,48c70a00
13504,non-linear,-2.3792650656470586,4dc50d03
13505,linear,-2.4103239593571426,55a709fd
13506,blocking,-1.001453940571429,58e72ee8
13507,density,-2.667211733955224,67abc3ab
13508,density,-2.71920310768,67abf219
13509,non-linear,-2.0127815036666665,6cbbcdf7
13510,non-linear,-1.736155053333333,6fc70a09
13511,blocking,-2.523992643363637,7acbc3e2
13512,linear,-1.6464765988666668,7cc119e0
13513,blocking,-1.379363197909091,7db4f1d2
13514,interaction,-0.5056732792857143,8ab71c6b
13515,blocking,-0.5523099675555555,94abbfb2
13516,non-linear,-2.2933472611666663,96afd320
13517,interaction,-0.29437085399999996,9db10b00
13518,linear,-2.082494534333333,adfac866
13519,interaction,-0.2044504505,b7e510d3
13520,density,-1.9960153272499999,c0cbeef2
13521,blocking,-1.4725124416428572,c8afed22
13522,interaction,-1.1270652863333332,c9c757af
13523,non-linear,-1.993285512,d2d73ea5
13524,non-linear,-2.116319859,dcfbe5af
13525,density,-2.0341044619999997,ddb7456a
13526,linear,-2.646893863156251,dfa705b9
13527,blocking,-1.9678140752999995,e1b100ae
13528,density,-2.790592966407407,edbbcb60
13529,blocking,-2.455954792375,26e680e4
13530,blocking,-1.379426231,2fe692a5
13531,blocking,-1.240517781277778,31b4fc9e
13532,blocking,-1.4406079424,3ac5170c
13533,blocking,-2.930013090904762,56e6f5d2
13534,blocking,-2.2419119882258065,5cd6bb63
13535,blocking,-2.711104881857143,67f69d24
13536,blocking,-2.313664351979592,6ac7311a
13537,blocking,-2.526351338,6dfbeafe
13538,blocking,-2.7035248373469383,70bffd4d
13539,blocking,-0.501715278,8de6a2af
13540,blocking,-2.9143325406666674,92a70054
13541,blocking,-1.5250538073599997,9ae751bc
13542,blocking,-2.2445812794693882,abdacc98
13543,blocking,-2.5878522389019607,acc6e9d4
13544,blocking,-2.75970458354348,b4a4f22a
13545,blocking,-2.0686345572142852,c8c4f85a
13546,blocking,-3.2559905793333335,cff10c9a
13547,blocking,-2.746886891090908,d6c10e9a
13548,blocking,-2.662083238875,daf74d3f
13549,density,-3.1816779977499996,e6abcdb2
13550,blocking,-2.796665772342105,e9bbf006
13551,blocking,-2.2377278266428573,f1fbe0de
13552,interaction,-1.7557965946666665,39afd1eb
13553,blocking,-1.8480758383333333,4eb4f441
13554,blocking,-3.105516636384616,5aebf3c2
13555,blocking,-1.8824933596250002,92f69945
13556,non-linear,-1.4841010190000004,acb11b17
13557,blocking,-2.432055564266667,b9e10f8b
13558,blocking,-1.534626638285714,c7c6f18d
13559,blocking,-2.700975106090909,ceafe698
13560,blocking,-0.6689537040000001,cec10cc8
13561,blocking,-2.6980777517999996,eec719ce
13562,blocking,-1.7459030473636368,f8efd664
13563,interaction,-2.835933823052631,fdc4f07b
13564,interaction,-1.8176999315454543,18c75602
13565,blocking,-1.7981628749333334,33bbca9a
13566,interaction,-2.6501879002499997,34d51755
13567,blocking,-1.3809847136666666,36ebe4da
13568,blocking,-2.6091359067647057,38cbc1f6
13569,blocking,-2.3833487363513512,48ec02bc
13570,blocking,-2.235513205891304,4cb73467
13571,blocking,-2.4517671474,4cffe209
13572,blocking,-2.912626998645161,4de4f27d
13573,blocking,-2.5315331995692305,54d4fd9d
13574,interaction,-2.9695805334117646,54f6b927
13575,blocking,-2.0445819173333333,72e6961c
13576,blocking,-2.5870412022222227,81a10227
13577,blocking,-2.32611288,85e50169
13578,blocking,-2.1122258953333337,89fbc220
13579,blocking,-2.794606895583333,93c70cc1
13580,non-linear,-3.02360025575,96abd246
13581,interaction,-2.0663861915714286,9ea4fe94
13582,blocking,-2.2101536976666667,a5e116c5
13583,blocking,-2.468988140367647,a7b511d6
13584,blocking,-1.9787207207142858,b3dbd892
13585,interaction,-2.7739273506363635,b9bbc96c
13586,interaction,-2.16685574025,bca124ea
13587,interaction,-2.5794140832857138,bfabcc7d
13588,blocking,-2.287290011490197,c6c100be
13589,blocking,-2.7521329168,e0a10efa
13590,blocking,-2.9254512107500004,e5b69f84
13591,blocking,-2.0572559184,eaaff660
13592,blocking,-2.033911689655172,f8e11654
13593,blocking,-2.4287619348888887,19b680e2
13594,blocking,-1.9740805853333334,2bd72f3e
13595,blocking,-2.4065221129090912,33a74451
13596,density,-3.747840592,3ed1161d
13597,non-linear,-1.5775505726666665,42f75809
13598,blocking,-1.9199192295555558,43c516b5
13599,blocking,-0.8362369942222221,4fba815c
13600,blocking,-3.1203459921,5efbf191
13601,blocking,-1.8949294239999999,6db76212
13602,blocking,-1.736540236833333,71ebc315
13603,blocking,-2.9012545642142866,93ebead7
13604,blocking,-1.5134951589999999,94a4f5d4
13605,blocking,-1.4483125380000001,95e69707
13606,blocking,-1.62896384975,9ba1165f
13607,blocking,-1.9757465059714288,9da51cdd
13608,blocking,-2.8800178930882354,9dd11e8e
13609,interaction,-1.6725801596666665,a9cbcabb
13610,blocking,-3.3479509501666667,abd12ee2
13611,blocking,-2.7371796430312503,b0c6f3a8
13612,blocking,-1.9814187002499999,bdd7483e
13613,blocking,-2.128092608923077,cefc077d
13614,blocking,-3.1309512357307696,d0f687f1
13615,interaction,-1.74663272175,d1bbc1e6
13616,blocking,-1.9740805853333334,d8aacc7a
13617,blocking,-2.478719108636364,daa11f50
13618,blocking,-1.8724716230000003,e9b10766
13619,blocking,-2.5705661132166657,ecefd3a0
13620,blocking,-1.9857100643076921,eefbf52d
13621,interaction,-1.8347883967857144,17e120dd
13622,density,-3.117696384333333,18dac9ef
13623,density,-1.6469319795714288,20bfd7bd
13624,interaction,-1.2155467888888891,26dbf6e9
13625,non-linear,-2.079480789571429,32ebf2e8
13626,non-linear,-1.9550915706,38ebbf94
13627,blocking,-1.2635362234375,3df11bae
13628,interaction,-1.9721851046666663,44a4fa14
13629,interaction,-2.0520539631111117,5edbbf73
13630,linear,-2.7521454640000003,67eac875
13631,blocking,-1.8334439062881358,69bad0fe
13632,interaction,-2.3001570647142855,6bf51f66
13633,blocking,-2.0859361323636367,70da8cfb
13634,interaction,-1.7847143799,87b50908
13635,blocking,-1.8834585841749998,8fc76287
13636,blocking,-1.5580488753225807,91cfd7fb
13637,linear,-2.576272455347826,92b722f3
13638,interaction,-2.1609581657142853,94d6ef33
13639,interaction,-2.0332530588,9adbc2df
13640,linear,-3.0012622078367346,9dc50a3d
13641,density,-2.0556954822500004,a2f6ba1d
13642,interaction,-2.8092512215869574,b0d518a1
13643,blocking,-2.2623927091666665,b7a4fe27
13644,blocking,-0.9879377732222222,bae515f2
13645,blocking,-1.580415255882353,bed50a1d
13646,density,-3.193907262571429,c7a67aab
13647,interaction,-2.745053284864865,c8a4fa50
13648,linear,-2.3075558835,cceac8ca
13649,density,-3.1537167768888885,dbe71b15
13650,density,-2.0924920895,dcc4f10e
13651,density,-2.5613510876666665,dfcbf407
13652,non-linear,-2.0114299929130435,dfe6bee3
13653,interaction,-2.459315416333333,eec7360c
13654,non-linear,-2.5598503438124998,f3dbeb7e
13655,linear,-2.761803954451613,f6fbf6b1
13656,linear,-2.809212058111111,fac10d6e
13657,non-linear,-0.7715931187499999,16d516ad
13658,blocking,-1.782594599111111,1dac01e7
13659,non-linear,-2.0952599151999998,25cfdeaf
13660,linear,-2.3431798821153844,2afbbf79
13661,blocking,-2.43345205625,2ff50f64
13662,density,-2.8687430198333335,30e4feac
13663,interaction,-1.1486449539999999,49c72e9b
13664,blocking,-1.6915774614999999,4bca7fc9
13665,density,-2.4825691216000005,5adff9a5
13666,interaction,-1.6153621024444442,5dbfe29c
13667,interaction,-0.8236432945000001,6bb10472
13668,non-linear,-2.024262262904762,6dd103e2
13669,blocking,-1.8469843865384614,7dd704e0
13670,interaction,-1.5023282773,81c11c9f
13671,interaction,-2.006525020916667,92a74a76
13672,interaction,-1.5791279725000003,a2ebe618
13673,non-linear,-2.4243922429285716,aafbd6ab
13674,interaction,-1.2908818347272726,b0e1157c
13675,blocking,-1.1408499589285714,b9e512db
13676,density,-2.556026007722222,c7fffe38
13677,density,-2.4676950415,d4fac87b
13678,density,-2.211260668,daefd33a
13679,blocking,-0.47328914725,e1e500d7
13680,density,-2.7299697053636365,e9dbbf8a
13681,density,-2.744414637071429,fdaa7ebb
13682,blocking,-2.7872905111666664,13f4ff5a
13683,blocking,-0.6718858298333333,1df6940e
13684,interaction,-2.2775342265000003,1ff4f828
13685,blocking,-2.795906857625001,21abc061
13686,blocking,-0.7585380643333334,28e67c08
13687,blocking,-0.7385308017142858,2fb4f99a
13688,blocking,-1.4960423541250003,65f68460
13689,blocking,-2.1808636977272724,84dbf4f9
13690,blocking,-1.5009819915,92e6f512
13691,blocking,-1.6000408665,98d105c1
13692,interaction,-1.6343990650999998,9befd8ad
13693,interaction,-2.5519972020588235,a3eacaa9
13694,blocking,-2.72613717075,a4f74985
13695,blocking,-1.225832239888889,abc728e1
13696,interaction,-2.1623506123125003,aceaccbc
13697,blocking,-2.0506202002,d2ac158a
13698,interaction,-2.114342738444444,13b7468e
13699,blocking,-2.8885832594761904,13dbbfb8
13700,blocking,-2.588362065642857,16f6e58d
13701,blocking,-3.6998171503333332,1bd72c42
13702,blocking,-2.9491122439687505,28d4fefb
13703,blocking,-2.3272090506874994,32fad07f
13704,blocking,-2.7218810481000006,41bad9a2
13705,interaction,-1.3150677764444445,5bc4f225
13706,blocking,-2.0936509435303026,7dea8d37
13707,blocking,-2.078653631282609,8aa6d830
13708,blocking,-2.4042995137297307,8ea50714
13709,blocking,-2.0465074189,98c10b8a
13710,blocking,-3.1383603041794865,acdac85f
13711,blocking,-1.1052428873333333,bacbc468
13712,blocking,-1.8132594246666667,bcf51783
13713,blocking,-2.6757792417021284,cdc514e1
13714,non-linear,-1.0695526387499998,d9e4f7e5
13715,blocking,-2.9119894972000004,e2b10de5
13716,blocking,-2.3371672576388898,e6efec72
13717,blocking,-1.8268001195555554,edfff93e
13718,interaction,-3.009308640555556,efd4fa4a
13719,interaction,-3.1778716947500008,f4c4f33c
13720,blocking,-1.9288930822941177,fcb764e3
13721,blocking,-0.9688746802142859,25dfef96
13722,non-linear,-1.473824063411765,2aabe76a
13723,linear,-2.800173273000001,34cffc40
13724,blocking,-0.7443577950000001,38abe966
13725,density,-2.72105005625,3acff9fa
13726,blocking,-1.197088832,3bac0799
13727,non-linear,-2.3582499362857146,3fcbc0ab
