,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
270,10_easy_full,density,-5.12397117121,-5.09015113172,-3.66235979271,-3.5053372752,-3.68767347179,-5.1154648108,-3.79379328943,d4cbca4e
271,10_easy_full,density,-4.21685933379,-4.15367748522,-3.37162921978,-3.24609376638,-3.45199606693,-4.23404433237,-3.53846949708,dacfd3d4
272,10_easy_full,blocking_dens,-3.06340708757,-2.22709994401,-1.94598059929,-2.85531898935,-2.23018377688,-2.51130312161,-2.78228774285,daf74d3f
273,10_easy_full,interaction_dens,-3.31956144847,-3.16080564557,-2.44021998489,-2.69633490919,-2.42997881211,-3.15056447279,-2.71195802095,e6abcdb2
274,10_easy_full,blocking_dens,-3.88792829026,-3.45052104271,-2.13103738961,-2.39662117418,-2.33337095069,-3.65285460379,-2.65369965351,f1fbe0de
275,10_easy_full,blocking_dens,-4.77348970185,-4.46548919367,-4.04129705803,-4.16969432697,-4.19421240772,-4.61840454337,-4.38282980929,f5dac888
276,10_easy_full,density,-5.37046147607,-5.11904686673,-3.74290388609,-3.26730739811,-3.88793973485,-5.26408271549,-4.05705358473,fedbec09
277,10_easy_pruned,density,-5.18004502768,-5.39128102642,-4.86932903519,-4.79418069045,-4.90054216998,-5.4224941612,-4.79424710832,2fd101b0
278,10_easy_pruned,density,-4.66956677717,-4.79321122667,-3.94709438061,-3.5800916639,-3.92102360599,-4.76714045205,-3.91298174525,3ab7160d
279,10_easy_pruned,blocking_dens,-4.5625801726,-4.35831937163,-3.66700955963,-3.85656959297,-3.74581110383,-4.43712091584,-3.90183730683,43dbc360
280,10_easy_pruned,blocking_dens,-4.20643370697,-4.04831851013,-3.32849507944,-3.5322287017,-3.42276390745,-4.14258733814,-3.62807042501,46c12352
281,10_easy_pruned,density,-4.2070375887,-4.34505561178,-4.26498217379,-3.51981791641,-4.20485989246,-4.28493333045,-4.13316482009,47dbc824
282,10_easy_pruned,density,-4.84811331858,-4.79774911642,-3.58939183126,-3.47978139145,-3.64083268168,-4.84918996685,-3.70718575075,4ecfea32
283,10_easy_pruned,blocking_dens,-3.40544515721,-3.46066738108,-2.82151898465,-3.11211872894,-2.82331724735,-3.46246564377,-2.87383516294,5aebf3c2
284,10_easy_pruned,density,-4.84920971874,-5.22549899751,-4.56646492795,-4.39306303319,-4.53242189096,-5.19145596051,-4.42794837227,76bfdf0b
285,10_easy_pruned,density,-5.26963760075,-5.13859142863,-3.57498998715,-3.33296179544,-3.64274996958,-5.20635141106,-3.74883650445,89cbfdf9
