path,length,count,board
"[[5, 7, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[7, 1, 1]]",1,215,10_hard_pruned
"[[7, 4, 1], [6, 8, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [3, 6, 2]]",2,2,10_hard_pruned
"[[8, 7, 1], [6, 7, 2]]",2,2,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [1, 7, 1]]",3,2,10_hard_pruned
"[[0, 6, 1], [6, 5, 2]]",2,1,10_hard_pruned
"[[3, 6, 1], [6, 7, 2]]",2,1,10_hard_pruned
"[[6, 5, 1], [5, 7, 2]]",2,2,10_hard_pruned
"[[3, 8, 1], [4, 3, 2]]",2,7,10_hard_pruned
"[[4, 3, 1], [5, 0, 2]]",2,8,10_hard_pruned
"[[9, 5, 1], [5, 6, 2]]",2,3,10_hard_pruned
"[[7, 3, 1], [9, 5, 2]]",2,1,10_hard_pruned
"[[7, 5, 1], [9, 6, 2]]",2,1,10_hard_pruned
"[[5, 8, 1], [7, 5, 2]]",2,2,10_hard_pruned
"[[7, 1, 1], [3, 8, 2]]",2,2,10_hard_pruned
"[[4, 6, 1], [9, 3, 2]]",2,2,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [3, 7, 1]]",3,1,10_hard_pruned
"[[6, 1, 1], [7, 8, 2]]",2,2,10_hard_pruned
"[[4, 3, 1], [0, 4, 2]]",2,5,10_hard_pruned
"[[3, 0, 1], [7, 4, 2]]",2,1,10_hard_pruned
"[[6, 3, 1], [6, 9, 2]]",2,2,10_hard_pruned
"[[3, 5, 1], [2, 7, 2]]",2,6,10_hard_pruned
"[[7, 1, 1], [6, 8, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [5, 6, 2]]",2,36,10_hard_pruned
"[[0, 1, 1]]",1,3,10_hard_pruned
"[[8, 3, 1], [7, 4, 2]]",2,1,10_hard_pruned
"[[6, 1, 1], [5, 0, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [7, 7, 2]]",2,5,10_hard_pruned
"[[3, 6, 1], [4, 3, 2]]",2,4,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [1, 2, 1]]",3,1,10_hard_pruned
"[[6, 3, 1], [8, 7, 2]]",2,4,10_hard_pruned
"[[4, 6, 1], [1, 6, 2]]",2,1,10_hard_pruned
"[[9, 2, 1], [4, 3, 2]]",2,6,10_hard_pruned
"[[3, 5, 1], [7, 4, 2]]",2,4,10_hard_pruned
"[[4, 4, 1], [9, 7, 2]]",2,2,10_hard_pruned
"[[1, 8, 1], [4, 3, 2]]",2,3,10_hard_pruned
"[[7, 4, 1], [3, 7, 2]]",2,1,10_hard_pruned
"[[5, 8, 1], [6, 5, 2]]",2,4,10_hard_pruned
"[[7, 4, 1], [7, 1, 2]]",2,1,10_hard_pruned
"[[1, 0, 1], [4, 9, 2]]",2,1,10_hard_pruned
"[[4, 0, 1], [6, 3, 2]]",2,1,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [3, 5, 1]]",3,1,10_hard_pruned
"[[6, 9, 1], [3, 5, 2]]",2,1,10_hard_pruned
"[[7, 7, 1], [3, 8, 2]]",2,1,10_hard_pruned
"[[1, 0, 1], [4, 5, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [4, 4, 2]]",2,3,10_hard_pruned
"[[4, 4, 1], [8, 3, 2]]",2,8,10_hard_pruned
"[[3, 5, 1], [7, 5, 2]]",2,4,10_hard_pruned
"[[1, 4, 1]]",1,2,10_hard_pruned
"[[3, 5, 1], [7, 1, 2]]",2,4,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [8, 3, 1]]",3,1,10_hard_pruned
"[[0, 2, 1], [4, 4, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [8, 1, 2]]",2,2,10_hard_pruned
"[[7, 6, 1], [9, 5, 2]]",2,1,10_hard_pruned
"[[6, 1, 1], [7, 1, 2]]",2,3,10_hard_pruned
"[[4, 6, 1], [6, 6, 2]]",2,6,10_hard_pruned
"[[7, 4, 1], [8, 7, 2]]",2,2,10_hard_pruned
"[[1, 0, 1], [8, 8, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [6, 3, 2]]",2,6,10_hard_pruned
"[[4, 6, 1], [7, 7, 2]]",2,5,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [1, 6, 1]]",3,1,10_hard_pruned
"[[4, 4, 1], [8, 0, 2]]",2,1,10_hard_pruned
"[[9, 2, 1], [5, 8, 2]]",2,1,10_hard_pruned
"[[0, 6, 1], [4, 3, 2]]",2,5,10_hard_pruned
"[[7, 1, 1], [5, 5, 2]]",2,6,10_hard_pruned
"[[5, 5, 1], [5, 6, 2]]",2,1,10_hard_pruned
"[[7, 4, 1], [6, 5, 2]]",2,3,10_hard_pruned
"[[8, 3, 1], [6, 5, 2]]",2,3,10_hard_pruned
"[[8, 4, 1], [5, 9, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [4, 3, 2]]",2,34,10_hard_pruned
"[[0, 6, 1], [5, 3, 2]]",2,1,10_hard_pruned
"[[3, 1, 1], [8, 4, 2]]",2,3,10_hard_pruned
"[[7, 7, 1], [6, 9, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [7, 6, 2]]",2,7,10_hard_pruned
"[[7, 1, 1], [4, 5, 2]]",2,1,10_hard_pruned
"[[8, 4, 1]]",1,97,10_hard_pruned
"[[3, 0, 1], [0, 8, 2]]",2,1,10_hard_pruned
"[[7, 4, 1], [4, 3, 2]]",2,26,10_hard_pruned
"[[4, 7, 1], [5, 7, 2]]",2,1,10_hard_pruned
"[[7, 6, 1], [7, 3, 2]]",2,1,10_hard_pruned
"[[4, 4, 1], [5, 7, 2]]",2,4,10_hard_pruned
"[[7, 1, 1], [2, 9, 2]]",2,1,10_hard_pruned
"[[4, 7, 1], [7, 6, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [7, 4, 2]]",2,7,10_hard_pruned
"[[1, 8, 1], [4, 4, 2]]",2,1,10_hard_pruned
"[[0, 8, 1], [9, 3, 2]]",2,1,10_hard_pruned
"[[9, 6, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[6, 1, 1], [5, 7, 2]]",2,3,10_hard_pruned
"[[4, 6, 1], [8, 4, 2]]",2,44,10_hard_pruned
"[[3, 5, 1], [7, 3, 2]]",2,4,10_hard_pruned
"[[4, 7, 1], [8, 3, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [8, 9, 2]]",2,4,10_hard_pruned
"[[1, 2, 1], [5, 6, 2]]",2,1,10_hard_pruned
"[[6, 6, 1], [8, 7, 2]]",2,3,10_hard_pruned
"[[3, 5, 1], [9, 7, 2]]",2,1,10_hard_pruned
"[[8, 3, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [9, 5, 2]]",2,2,10_hard_pruned
"[[6, 9, 1], [4, 3, 2]]",2,4,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [9, 9, 1]]",3,1,10_hard_pruned
"[[9, 5, 1], [4, 7, 2]]",2,1,10_hard_pruned
"[[0, 2, 1], [4, 7, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [9, 7, 2]]",2,2,10_hard_pruned
"[[4, 7, 1], [0, 5, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [6, 3, 2]]",2,1,10_hard_pruned
"[[9, 5, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [0, 5, 2], [7, 3, 1]]",3,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [7, 6, 1]]",3,2,10_hard_pruned
"[[4, 0, 1], [1, 4, 2]]",2,1,10_hard_pruned
"[[6, 1, 1], [0, 2, 2]]",2,1,10_hard_pruned
"[[5, 7, 1], [8, 7, 2]]",2,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 0, 1]]",3,3,10_hard_pruned
"[[1, 2, 1], [5, 3, 2]]",2,2,10_hard_pruned
"[[4, 7, 1], [1, 2, 2]]",2,1,10_hard_pruned
"[[3, 5, 1], [2, 0, 2]]",2,1,10_hard_pruned
"[[5, 0, 1]]",1,13,10_hard_pruned
"[[7, 1, 1], [7, 4, 2]]",2,4,10_hard_pruned
"[[4, 3, 1], [4, 7, 2]]",2,10,10_hard_pruned
"[[8, 7, 1], [5, 3, 2]]",2,1,10_hard_pruned
"[[0, 8, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[7, 5, 1], [6, 5, 2]]",2,3,10_hard_pruned
"[[7, 3, 1], [4, 6, 2]]",2,7,10_hard_pruned
"[[3, 0, 1], [5, 5, 2]]",2,1,10_hard_pruned
"[[7, 4, 1], [4, 0, 2]]",2,1,10_hard_pruned
"[[3, 5, 1], [9, 8, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [5, 5, 2]]",2,6,10_hard_pruned
"[[5, 9, 1], [7, 6, 2]]",2,1,10_hard_pruned
"[[5, 9, 1], [8, 4, 2]]",2,2,10_hard_pruned
"[[4, 8, 1], [2, 3, 2]]",2,1,10_hard_pruned
"[[6, 1, 1], [5, 3, 2]]",2,1,10_hard_pruned
"[[1, 8, 1]]",1,28,10_hard_pruned
"[[6, 9, 1], [6, 5, 2]]",2,2,10_hard_pruned
"[[6, 1, 1]]",1,219,10_hard_pruned
"[[4, 0, 1], [4, 5, 2]]",2,2,10_hard_pruned
"[[8, 3, 1], [1, 8, 2]]",2,1,10_hard_pruned
"[[1, 2, 1], [8, 3, 2]]",2,1,10_hard_pruned
"[[3, 5, 1], [5, 5, 2]]",2,13,10_hard_pruned
"[[8, 4, 1], [4, 6, 2]]",2,3,10_hard_pruned
"[[7, 6, 1], [7, 1, 2]]",2,2,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 0, 1]]",3,3,10_hard_pruned
"[[7, 5, 1], [5, 6, 2]]",2,2,10_hard_pruned
"[[4, 6, 1], [4, 3, 2]]",2,85,10_hard_pruned
"[[7, 5, 1], [8, 3, 2]]",2,1,10_hard_pruned
"[[4, 4, 1], [7, 1, 2]]",2,4,10_hard_pruned
"[[6, 1, 1], [0, 8, 2]]",2,1,10_hard_pruned
"[[5, 8, 1], [4, 3, 2]]",2,5,10_hard_pruned
"[[8, 4, 1], [4, 9, 2]]",2,2,10_hard_pruned
"[[1, 8, 1], [6, 3, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [0, 1, 2]]",2,1,10_hard_pruned
"[[8, 3, 1], [5, 6, 2]]",2,1,10_hard_pruned
"[[3, 5, 1], [4, 8, 2]]",2,2,10_hard_pruned
"[[4, 5, 1]]",1,2,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [9, 5, 1]]",3,4,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [8, 8, 1]]",3,1,10_hard_pruned
"[[9, 6, 1], [4, 6, 2]]",2,1,10_hard_pruned
"[[6, 5, 1]]",1,19,10_hard_pruned
"[[5, 6, 1], [3, 5, 2]]",2,1,10_hard_pruned
"[[9, 5, 1], [9, 9, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [5, 3, 2]]",2,6,10_hard_pruned
"[[7, 3, 1], [5, 8, 2]]",2,3,10_hard_pruned
"[[7, 1, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [8, 0, 2]]",2,4,10_hard_pruned
"[[8, 3, 1], [1, 7, 2]]",2,1,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [1, 7, 1]]",3,1,10_hard_pruned
"[[4, 6, 1], [0, 4, 2]]",2,2,10_hard_pruned
"[[6, 3, 1], [8, 8, 2]]",2,1,10_hard_pruned
"[[1, 0, 1], [6, 7, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [1, 1, 2]]",2,1,10_hard_pruned
"[[3, 1, 1], [4, 3, 2]]",2,9,10_hard_pruned
"[[6, 6, 1], [0, 0, 2]]",2,1,10_hard_pruned
"[[5, 5, 1], [6, 5, 2]]",2,1,10_hard_pruned
"[[7, 7, 1], [6, 5, 2]]",2,3,10_hard_pruned
"[[9, 3, 1]]",1,42,10_hard_pruned
"[[5, 5, 1], [0, 7, 2]]",2,1,10_hard_pruned
"[[6, 9, 1], [2, 3, 2]]",2,1,10_hard_pruned
"[[6, 6, 1], [5, 6, 2]]",2,1,10_hard_pruned
"[[7, 0, 1]]",1,1,10_hard_pruned
"[[9, 3, 1], [8, 4, 2]]",2,7,10_hard_pruned
"[[4, 3, 1], [5, 7, 2]]",2,9,10_hard_pruned
"[[4, 6, 1], [0, 0, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [7, 4, 2]]",2,8,10_hard_pruned
"[[8, 4, 1], [4, 4, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [0, 8, 2]]",2,5,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 8, 1]]",3,1,10_hard_pruned
"[[1, 2, 1], [7, 3, 2]]",2,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [9, 3, 1]]",3,3,10_hard_pruned
"[[7, 5, 1]]",1,63,10_hard_pruned
"[[4, 0, 1], [6, 5, 2]]",2,5,10_hard_pruned
"[[5, 9, 1], [3, 7, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [7, 0, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [3, 7, 2]]",2,18,10_hard_pruned
"[[5, 3, 1], [3, 5, 2]]",2,4,10_hard_pruned
"[[7, 1, 1], [0, 1, 2]]",2,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [5, 3, 1]]",3,23,10_hard_pruned
"[[0, 2, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[1, 6, 1]]",1,2,10_hard_pruned
"[[4, 3, 1], [6, 8, 2]]",2,17,10_hard_pruned
"[[4, 3, 1]]",1,981,10_hard_pruned
"[[1, 0, 1], [4, 8, 2]]",2,1,10_hard_pruned
"[[4, 0, 1], [4, 3, 2]]",2,17,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [7, 3, 1]]",3,8,10_hard_pruned
"[[3, 6, 1], [8, 9, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [0, 5, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [7, 5, 2]]",2,5,10_hard_pruned
"[[5, 9, 1], [6, 7, 2]]",2,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [0, 6, 1]]",3,1,10_hard_pruned
"[[3, 5, 1], [3, 0, 2]]",2,1,10_hard_pruned
"[[8, 7, 1], [8, 4, 2]]",2,2,10_hard_pruned
"[[4, 6, 1], [3, 5, 2]]",2,6,10_hard_pruned
"[[4, 6, 1]]",1,328,10_hard_pruned
"[[6, 1, 1], [4, 8, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [6, 9, 2]]",2,1,10_hard_pruned
"[[7, 6, 1]]",1,74,10_hard_pruned
"[[3, 5, 1], [4, 5, 2]]",2,6,10_hard_pruned
"[[5, 3, 1], [5, 5, 2]]",2,19,10_hard_pruned
"[[9, 1, 1]]",1,64,10_hard_pruned
"[[8, 7, 1], [1, 6, 2]]",2,1,10_hard_pruned
"[[6, 3, 1], [6, 7, 2]]",2,1,10_hard_pruned
"[[0, 6, 1], [4, 9, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [6, 8, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [7, 9, 2]]",2,1,10_hard_pruned
"[[3, 1, 1], [0, 6, 2]]",2,1,10_hard_pruned
"[[7, 9, 1]]",1,2,10_hard_pruned
"[[4, 4, 1], [4, 9, 2]]",2,4,10_hard_pruned
"[[6, 1, 1], [6, 3, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [3, 7, 2]]",2,1,10_hard_pruned
"[[5, 6, 1], [0, 8, 2]]",2,1,10_hard_pruned
"[[1, 1, 1]]",1,1,10_hard_pruned
"[[5, 5, 1], [8, 3, 2]]",2,1,10_hard_pruned
"[[9, 6, 1], [4, 3, 2]]",2,4,10_hard_pruned
"[[4, 8, 1], [3, 8, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [3, 7, 2]]",2,3,10_hard_pruned
"[[7, 3, 1], [6, 7, 2]]",2,2,10_hard_pruned
"[[2, 7, 1], [2, 3, 2], [6, 1, 1]]",3,1,10_hard_pruned
"[[6, 1, 1], [8, 7, 2]]",2,3,10_hard_pruned
"[[4, 4, 1], [8, 7, 2]]",2,14,10_hard_pruned
"[[6, 6, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [3, 0, 2]]",2,1,10_hard_pruned
"[[5, 9, 1], [4, 4, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [6, 5, 2]]",2,14,10_hard_pruned
"[[6, 5, 1], [4, 6, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [7, 1, 2]]",2,1,10_hard_pruned
"[[0, 2, 1], [6, 5, 2]]",2,2,10_hard_pruned
"[[1, 2, 1], [4, 5, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [8, 0, 2]]",2,1,10_hard_pruned
"[[4, 7, 1], [9, 2, 2]]",2,1,10_hard_pruned
"[[7, 4, 1], [7, 3, 2]]",2,2,10_hard_pruned
"[[9, 5, 1], [8, 3, 2]]",2,3,10_hard_pruned
"[[1, 8, 1], [5, 6, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [8, 0, 2]]",2,3,10_hard_pruned
"[[5, 3, 1], [4, 6, 2]]",2,10,10_hard_pruned
"[[8, 7, 1], [1, 8, 2]]",2,1,10_hard_pruned
"[[5, 8, 1], [8, 7, 2]]",2,1,10_hard_pruned
"[[6, 3, 1], [4, 4, 2]]",2,3,10_hard_pruned
"[[5, 3, 1], [5, 7, 2]]",2,2,10_hard_pruned
"[[6, 8, 1]]",1,3,10_hard_pruned
"[[5, 3, 1]]",1,363,10_hard_pruned
"[[4, 3, 1], [1, 4, 2]]",2,1,10_hard_pruned
"[[5, 5, 1], [4, 3, 2]]",2,16,10_hard_pruned
"[[4, 4, 1], [6, 9, 2]]",2,2,10_hard_pruned
"[[0, 8, 1], [8, 4, 2]]",2,1,10_hard_pruned
"[[9, 1, 1], [4, 3, 2]]",2,13,10_hard_pruned
"[[5, 9, 1], [7, 5, 2]]",2,2,10_hard_pruned
"[[9, 5, 1], [9, 6, 2]]",2,1,10_hard_pruned
"[[1, 2, 1], [5, 8, 2]]",2,1,10_hard_pruned
"[[5, 7, 1]]",1,31,10_hard_pruned
"[[6, 3, 1], [1, 8, 2]]",2,2,10_hard_pruned
"[[4, 4, 1], [5, 9, 2]]",2,7,10_hard_pruned
"[[4, 6, 1], [0, 6, 2]]",2,2,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [4, 9, 1]]",3,2,10_hard_pruned
"[[5, 6, 1], [7, 5, 2]]",2,1,10_hard_pruned
"[[4, 7, 1], [4, 3, 2]]",2,13,10_hard_pruned
"[[3, 5, 1], [7, 6, 2]]",2,11,10_hard_pruned
"[[4, 4, 1], [1, 8, 2]]",2,6,10_hard_pruned
"[[3, 1, 1], [7, 4, 2]]",2,1,10_hard_pruned
"[[3, 8, 1], [6, 3, 2]]",2,1,10_hard_pruned
"[[0, 6, 1], [5, 5, 2]]",2,3,10_hard_pruned
"[[7, 7, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [4, 0, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [8, 9, 2]]",2,2,10_hard_pruned
"[[1, 8, 1], [2, 3, 2]]",2,1,10_hard_pruned
"[[5, 3, 1], [1, 8, 2]]",2,4,10_hard_pruned
"[[4, 6, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[3, 5, 1], [0, 1, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [7, 5, 2]]",2,3,10_hard_pruned
"[[5, 9, 1], [6, 5, 2]]",2,3,10_hard_pruned
"[[6, 3, 1], [7, 6, 2]]",2,3,10_hard_pruned
"[[4, 6, 1], [8, 7, 2]]",2,7,10_hard_pruned
"[[7, 4, 1], [6, 6, 2]]",2,1,10_hard_pruned
"[[3, 8, 1], [1, 0, 2]]",2,1,10_hard_pruned
"[[4, 6, 1], [6, 5, 2]]",2,22,10_hard_pruned
"[[4, 4, 1], [6, 5, 2]]",2,47,10_hard_pruned
"[[7, 4, 1], [3, 6, 2]]",2,1,10_hard_pruned
"[[8, 4, 1], [5, 5, 2]]",2,3,10_hard_pruned
"[[7, 3, 1], [5, 6, 2]]",2,8,10_hard_pruned
"[[4, 3, 1], [6, 3, 2]]",2,4,10_hard_pruned
"[[7, 3, 1], [6, 5, 2]]",2,21,10_hard_pruned
"[[6, 6, 1], [5, 8, 2]]",2,2,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [6, 8, 1]]",3,3,10_hard_pruned
"[[6, 1, 1], [0, 6, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [0, 5, 2]]",2,4,10_hard_pruned
"[[4, 3, 1], [4, 8, 2]]",2,8,10_hard_pruned
"[[3, 5, 1], [3, 7, 2]]",2,2,10_hard_pruned
"[[5, 3, 1], [3, 6, 2]]",2,4,10_hard_pruned
"[[9, 1, 1], [8, 3, 2]]",2,3,10_hard_pruned
"[[4, 7, 1], [2, 9, 2]]",2,1,10_hard_pruned
"[[7, 3, 1], [8, 9, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [3, 5, 2]]",2,2,10_hard_pruned
"[[7, 4, 1], [1, 8, 2]]",2,1,10_hard_pruned
"[[7, 6, 1], [6, 5, 2]]",2,5,10_hard_pruned
"[[5, 6, 1], [7, 3, 2]]",2,1,10_hard_pruned
"[[9, 6, 1], [4, 5, 2]]",2,1,10_hard_pruned
"[[7, 5, 1], [6, 8, 2]]",2,1,10_hard_pruned
"[[4, 3, 1], [1, 9, 2]]",2,5,10_hard_pruned
"[[0, 8, 1], [8, 7, 2]]",2,3,10_hard_pruned
"[[4, 3, 1], [9, 9, 2]]",2,1,10_hard_pruned
"[[3, 7, 1], [8, 3, 2]]",2,1,10_hard_pruned
"[[5, 6, 1], [4, 4, 2]]",2,1,10_hard_pruned
"[[9, 5, 1], [4, 4, 2]]",2,2,10_hard_pruned
"[[5, 7, 1], [4, 5, 2]]",2,1,10_hard_pruned
"[[7, 1, 1], [1, 7, 2]]",2,1,10_hard_pruned
"[[9, 1, 1], [9, 5, 2]]",2,3,10_hard_pruned
"[[7, 1, 1], [6, 7, 2]]",2,1,10_hard_pruned
"[[3, 1, 1], [5, 5, 2]]",2,4,10_hard_pruned
"[[6, 1, 1], [8, 3, 2]]",2,4,10_hard_pruned
"[[7, 3, 1], [4, 3, 2]]",2,70,10_hard_pruned
"[[3, 7, 1], [8, 7, 2]]",2,2,10_hard_pruned
"[[9, 1, 1], [2, 7, 2]]",2,2,10_hard_pruned
"[[4, 7, 1], [5, 6, 2]]",2,2,10_hard_pruned
"[[3, 5, 1], [0, 5, 2]]",2,1,10_hard_pruned
"[[2, 3, 1], [2, 7, 2], [8, 4, 1]]",3,5,10_hard_pruned
"[[0, 2, 1]]",1,25,10_hard_pruned
"[[0, 8, 1], [5, 5, 2]]",2,2,10_hard_pruned
"[[2, 9, 1], [2, 6, 2]]",2,4,10_medium_full
"[[5, 4, 1], [3, 7, 2]]",2,1,10_medium_full
"[[5, 0, 1], [3, 5, 2]]",2,3,10_medium_full
"[[3, 2, 1], [3, 1, 2]]",2,16,10_medium_full
"[[3, 1, 1]]",1,154,10_medium_full
"[[4, 1, 1], [5, 2, 2], [2, 4, 1]]",3,1,10_medium_full
"[[5, 3, 1], [0, 4, 2]]",2,2,10_medium_full
"[[2, 1, 1], [3, 5, 2]]",2,1,10_medium_full
"[[9, 1, 1], [3, 6, 2]]",2,2,10_medium_full
"[[8, 3, 1], [3, 6, 2]]",2,1,10_medium_full
"[[3, 7, 1], [4, 3, 2]]",2,4,10_medium_full
"[[3, 0, 1], [1, 7, 2]]",2,1,10_medium_full
"[[7, 9, 1], [3, 5, 2]]",2,3,10_medium_full
"[[2, 4, 1], [3, 6, 2]]",2,2,10_medium_full
"[[4, 2, 1], [5, 2, 2]]",2,2,10_medium_full
"[[4, 1, 1], [5, 2, 2], [7, 9, 1]]",3,1,10_medium_full
"[[2, 6, 1], [5, 1, 2]]",2,1,10_medium_full
"[[1, 3, 1], [3, 5, 2]]",2,2,10_medium_full
"[[3, 5, 1], [9, 4, 2]]",2,3,10_medium_full
"[[3, 5, 1], [6, 6, 2]]",2,16,10_medium_full
"[[5, 3, 1], [5, 8, 2]]",2,3,10_medium_full
"[[1, 5, 1], [3, 2, 2]]",2,1,10_medium_full
"[[3, 6, 1], [9, 8, 2]]",2,1,10_medium_full
"[[7, 3, 1], [8, 8, 2]]",2,6,10_medium_full
"[[4, 1, 1], [5, 2, 2], [0, 9, 1]]",3,1,10_medium_full
"[[3, 6, 1], [5, 1, 2]]",2,1,10_medium_full
"[[5, 2, 1]]",1,145,10_medium_full
"[[7, 7, 1], [3, 0, 2]]",2,1,10_medium_full
"[[6, 6, 1], [9, 7, 2]]",2,1,10_medium_full
"[[3, 5, 1], [1, 1, 2]]",2,1,10_medium_full
"[[8, 6, 1], [3, 6, 2]]",2,1,10_medium_full
"[[7, 3, 1], [4, 9, 2]]",2,5,10_medium_full
"[[9, 1, 1], [6, 1, 2]]",2,1,10_medium_full
"[[3, 2, 1], [5, 4, 2]]",2,6,10_medium_full
"[[8, 1, 1], [9, 5, 2]]",2,1,10_medium_full
"[[3, 6, 1]]",1,92,10_medium_full
"[[3, 7, 1], [2, 6, 2]]",2,2,10_medium_full
"[[3, 6, 1], [8, 7, 2]]",2,1,10_medium_full
"[[8, 1, 1], [0, 6, 2]]",2,1,10_medium_full
"[[4, 3, 1], [2, 0, 2]]",2,1,10_medium_full
"[[4, 2, 1], [3, 2, 2]]",2,5,10_medium_full
"[[7, 6, 1], [0, 8, 2]]",2,2,10_medium_full
"[[3, 2, 1]]",1,552,10_medium_full
"[[4, 1, 1], [5, 2, 2], [8, 1, 1]]",3,2,10_medium_full
"[[3, 0, 1], [1, 0, 2]]",2,1,10_medium_full
"[[6, 0, 1], [6, 8, 2]]",2,1,10_medium_full
"[[7, 3, 1], [2, 4, 2]]",2,22,10_medium_full
"[[6, 4, 1], [6, 6, 2]]",2,4,10_medium_full
"[[7, 3, 1], [6, 0, 2]]",2,3,10_medium_full
"[[3, 2, 1], [0, 5, 2]]",2,4,10_medium_full
"[[9, 2, 1], [6, 6, 2]]",2,4,10_medium_full
"[[0, 0, 1]]",1,2,10_medium_full
"[[4, 3, 1], [6, 6, 2]]",2,7,10_medium_full
"[[7, 3, 1], [3, 7, 2]]",2,3,10_medium_full
"[[9, 2, 1], [5, 2, 2]]",2,2,10_medium_full
"[[8, 4, 1], [3, 1, 2]]",2,2,10_medium_full
"[[3, 6, 1], [3, 2, 2]]",2,2,10_medium_full
"[[5, 2, 1], [4, 1, 2], [2, 9, 1]]",3,1,10_medium_full
"[[3, 1, 1], [3, 9, 2]]",2,1,10_medium_full
"[[3, 5, 1], [6, 4, 2]]",2,3,10_medium_full
"[[5, 4, 1], [3, 5, 2]]",2,12,10_medium_full
"[[4, 2, 1], [6, 7, 2]]",2,2,10_medium_full
"[[2, 3, 1], [5, 8, 2]]",2,1,10_medium_full
"[[4, 0, 1], [5, 1, 2]]",2,1,10_medium_full
"[[9, 2, 1], [1, 7, 2]]",2,1,10_medium_full
"[[9, 3, 1], [2, 4, 2]]",2,3,10_medium_full
"[[7, 6, 1], [5, 3, 2]]",2,3,10_medium_full
"[[7, 3, 1], [0, 2, 2]]",2,1,10_medium_full
"[[8, 6, 1], [1, 0, 2]]",2,1,10_medium_full
"[[6, 1, 1], [9, 4, 2]]",2,1,10_medium_full
