,board,heuristic,likelihood_linear,likelihoods_block,likelihoods_block_dens,likelihoods_density,likelihoods_int_dens,likelihoods_interaction,likelihoods_linear_dens,userid
127,6_hard_pruned,density,-3.37765653036,-3.53844040377,-2.82212105343,-2.45411230916,-2.82212105343,-3.53844040377,-2.77792165278,f1f65080
128,6_hard_pruned,blocking_dens,-2.85494747448,-2.91827425513,-2.48976865106,-2.9856972275,-2.48976865106,-2.91827425513,-2.5206227023,f6b64ced
129,6_hard_pruned,linear_dens,-3.977588677,-4.04900063014,-3.37508800202,-3.41074072389,-3.37508800202,-4.04900063014,-3.36082436081,fcaffad4
130,6_hard_pruned,linear_dens,-3.69536797444,-3.74635097179,-3.0615447933,-3.6375511623,-3.0615447933,-3.74635097179,-3.06154297399,fdaa7ebb
131,6_hard_pruned,density,-2.54809335027,-2.57982520286,-2.52977032841,-2.50878203867,-2.52977032841,-2.57982520286,-2.55880433559,fde6491d
132,10_hard_full,blocking_dens,-3.18472807202,-2.93036885361,-2.68806140014,-3.32949148419,-2.68806140014,-2.93036885361,-2.92628809557,13f4ff5a
133,10_hard_full,blocking_dens,-3.36936844409,-3.18445480825,-2.60477115709,-2.77160280601,-2.60477115709,-3.18445480825,-2.80762309487,1ff4f828
134,10_hard_full,blocking,-3.03724887639,-2.92593343993,-3.36528730911,-3.36271852998,-3.36528730911,-2.92593343993,-3.42778211267,21abc061
135,10_hard_full,blocking_dens,-4.35496797388,-4.16991105982,-4.00600667969,-4.67610689281,-4.00600667969,-4.16991105982,-4.14854828729,23dbc11c
136,10_hard_full,blocking_dens,-1.99394345678,-1.64929041303,-1.2555873821,-1.80454885581,-1.2555873821,-1.64929041303,-1.60024042584,2fb4f99a
137,10_hard_full,blocking,-2.33936577882,-1.84612727688,-1.89186675117,-2.68086790256,-1.89186675117,-1.84612727688,-2.3851052531,65f68460
138,10_hard_full,blocking_dens,-3.65451550406,-3.53144510665,-3.17706671146,-3.89383291987,-3.17706671146,-3.53144510665,-3.28567015434,75ffd9e8
139,10_hard_full,blocking_dens,-3.91358321556,-3.84846970927,-3.41944905346,-3.60465955161,-3.41944905346,-3.84846970927,-3.51281170812,7cf6845b
140,10_hard_full,blocking_dens,-2.75283190653,-2.4484770851,-1.89015926098,-2.69214981603,-1.89015926098,-2.4484770851,-2.16204378282,84dbf4f9
141,10_hard_full,blocking,-2.82141617196,-1.74992266714,-1.74992266714,-3.24356843746,-1.74992266714,-1.74992266714,-2.82141617196,87cfed83
142,10_hard_full,blocking_dens,-3.32306086195,-3.25945391676,-2.9647398127,-3.21703113768,-2.9647398127,-3.25945391676,-3.03128696403,8bc69c49
143,10_hard_full,blocking,-2.01387007617,-1.63588225358,-1.73668949579,-2.459733356,-1.73668949579,-1.63588225358,-2.08940466693,98d105c1
144,10_hard_full,blocking,-2.49572831833,-2.43822072923,-3.03898893977,-2.89054189331,-3.03898893977,-2.43822072923,-2.98126763911,9befd8ad
145,10_hard_full,blocking_dens,-3.35314281012,-3.02861572545,-2.79299435766,-3.13192926573,-2.79299435766,-3.02861572545,-3.07574009642,a3eacaa9
146,10_hard_full,density,-3.85259934812,-3.79400636316,-3.19442467937,-2.80036819202,-3.19442467937,-3.79400636316,-3.23698922326,a4f74985
147,10_hard_full,blocking_dens,-2.22956206925,-1.81660471404,-1.19792852257,-1.87488745287,-1.19792852257,-1.81660471404,-1.61088587778,abc728e1
148,10_hard_full,blocking,-2.3458432332,-2.14773041299,-2.73671186988,-3.42860996936,-2.73671186988,-2.14773041299,-2.87943412228,aceaccbc
149,10_hard_full,blocking,-3.42508448541,-3.34980452159,-3.42140528036,-4.29711025248,-3.42140528036,-3.34980452159,-3.53595002301,add50f98
150,10_hard_full,linear,-3.78500199385,-3.86068080334,-4.06053336103,-4.01700064493,-4.06053336103,-3.86068080334,-3.9547271738,b5b6dcbc
151,10_hard_full,blocking_dens,-2.66089208363,-2.44646954577,-2.01677663503,-2.43012214862,-2.01677663503,-2.44646954577,-2.21641410965,d2ac158a
152,10_hard_full,blocking_dens,-3.12352863217,-3.0322088201,-2.98989253172,-4.01559395742,-2.98989253172,-3.0322088201,-3.19830136704,edf12206
153,10_hard_full,blocking_dens,-3.69035133706,-3.5875742561,-2.88268396676,-3.83604584704,-2.88268396676,-3.5875742561,-3.07796992033,f0ebc21e
154,10_hard_full,blocking_dens,-3.91601009201,-3.93709181864,-2.89406326475,-4.10962336136,-2.89406326475,-3.93709181864,-3.015939448,f6fbf7bf
155,10_hard_full,linear,-4.08007440931,-4.08105874328,-4.10487270628,-4.29897581523,-4.10487270628,-4.08105874328,-4.14777119927,f7ebbfe9
156,10_hard_pruned,blocking_dens,-2.52767640865,-2.20360456754,-1.77650103631,-3.10489123346,-1.77650103631,-2.20360456754,-2.07658064591,13b7468e
157,10_hard_pruned,blocking_dens,-2.82067468177,-2.60031698228,-2.59730085939,-2.75364191439,-2.59730085939,-2.60031698228,-2.7900918687,16f6e58d
