board,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,answer,numberOfNodes,correct,exploredNodes
10_easy_full,paths_linear_full,paths,False,False,1,full,2,False,50,50,1,"[[0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -1e-05, 0.0049504950495049506, -2e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485], [0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -2e-05, -1e-05, -1e-05, -1e-05, 0.009900990099009901, 0.009900990099009901], [0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.01485148514851485, 0.01485148514851485], [0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.01485148514851485, 0.01485148514851485, -1e-05, 0.01485148514851485, -2e-05, -2e-05, 0.01485148514851485, 0.01485148514851485, 0.0049504950495049506], [-1e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.0297029702970297, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.019801980198019802], [-1e-05, -1e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485], [-2e-05, -2e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -1e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485], [0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -1e-05, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485], [0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, 0.01485148514851485, -2e-05, -2e-05, -2e-05, 0.01485148514851485, 0.01485148514851485]]"
10_easy_pruned,paths_linear_full,paths,False,False,1,full,2,False,50,20,1,"[[0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, -2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -1e-05, -1e-05, -1e-05, 0.007462686567164179, 0.007462686567164179], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, -2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358, -1e-05], [-1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.03731343283582089, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.022388059701492536], [-1e-05, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [-2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -1e-05, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358], [0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, -2e-05, -2e-05, -2e-05, 0.014925373134328358, 0.014925373134328358]]"
10_hard_full,paths_linear_full,paths,False,False,1,full,2,False,50,56,0,"[[0.009523809523809525, 0.009523809523809525, 0.009523809523809525, -2e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.0380952380952381, 0.009523809523809525, 0.009523809523809525, -1e-05, 0.009523809523809525, -2e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, -2e-05, -2e-05, 0.009523809523809525, 0.01904761904761905, -1e-05, -1e-05, 0.009523809523809525, -2e-05, 0.009523809523809525], [0.009523809523809525, 0.009523809523809525, -2e-05, -1e-05, -2e-05, 0.01904761904761905, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, -1e-05, -1e-05, 0.10476190476190476, 0.009523809523809525, 0.08571428571428572, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, -1e-05, -1e-05, 0.01904761904761905, -2e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, 0.01904761904761905, -1e-05, 0.009523809523809525, -2e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, 0.01904761904761905, -1e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525], [0.009523809523809525, 0.009523809523809525, -2e-05, 0.01904761904761905, 0.009523809523809525, -2e-05, -2e-05, 0.009523809523809525, 0.01904761904761905, 0.009523809523809525], [0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, -1e-05, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525, 0.009523809523809525]]"
10_hard_pruned,paths_linear_full,paths,False,False,1,full,2,False,50,56,0,"[[0.012121212121212121, 0.012121212121212121, 0.012121212121212121, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.024242424242424242, 0.012121212121212121, 0.012121212121212121, -1e-05, 0.012121212121212121, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, -2e-05, -2e-05, 0.012121212121212121, -1e-05, -1e-05, -1e-05, 0.01818181818181818, -2e-05, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, -2e-05, -1e-05, -2e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, -1e-05, -1e-05, 0.04242424242424243, 0.012121212121212121, 0.048484848484848485, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, -1e-05, -1e-05, 0.012121212121212121, -2e-05, 0.006060606060606061, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [-2e-05, 0.012121212121212121, -1e-05, 0.012121212121212121, -2e-05, 0.006060606060606061, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.006060606060606061, -1e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121], [0.012121212121212121, 0.01818181818181818, -2e-05, 0.024242424242424242, 0.012121212121212121, -2e-05, -2e-05, 0.012121212121212121, 0.01818181818181818, 0.012121212121212121], [0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, -1e-05, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121, 0.012121212121212121]]"
10_medium_full,paths_linear_full,paths,False,False,1,full,2,False,50,53,0,"[[0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, -1e-05, 0.012145748987854251, 0.016194331983805668, -2e-05, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.012145748987854251, -1e-05, -1e-05, 0.008097165991902834, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.004048582995951417, 0.020242914979757085, 0.016194331983805668, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.004048582995951417, 0.012145748987854251, 0.012145748987854251, -1e-05, -2e-05, -2e-05, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.020242914979757085, -1e-05, 0.012145748987854251, -2e-05, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, -1e-05, -1e-05, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, -1e-05, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251], [0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251, -2e-05, 0.012145748987854251, 0.012145748987854251, 0.012145748987854251]]"
10_medium_pruned,paths_linear_full,paths,False,False,1,full,2,False,50,53,1,"[[0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, -1e-05, 0.0125, 0.0125, -2e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, -1e-05, -1e-05, -1e-05, -2e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.00625, 0.01875, 0.0125, -2e-05, -2e-05, -2e-05, -1e-05, -2e-05, 0.0125], [0.0125, 0.0125, 0.00625, 0.0125, 0.0125, -1e-05, -2e-05, -2e-05, 0.0125, 0.0125], [0.0125, 0.0125, 0.01875, -1e-05, 0.0125, -2e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, -1e-05, -1e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, -1e-05, 0.0125, 0.0125, 0.0125, 0.0125], [0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, -2e-05, 0.0125, 0.0125, 0.0125]]"
6_easy_full,paths_linear_full,paths,False,False,1,full,2,False,50,3,0,"[[0.038461538461538464, -1e-05, 0.019230769230769232, -2e-05, 0.038461538461538464, 0.038461538461538464], [0.038461538461538464, -2e-05, -1e-05, -1e-05, 0.038461538461538464, 0.11538461538461539], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.038461538461538464], [-2e-05, 0.1346153846153846, -1e-05, -1e-05, -2e-05, 0.019230769230769232], [-1e-05, 0.09615384615384616, -2e-05, -2e-05, 0.038461538461538464, 0.038461538461538464], [0.038461538461538464, 0.038461538461538464, 0.11538461538461539, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464]]"
6_easy_pruned,paths_linear_full,paths,False,False,1,full,2,False,50,26,0,"[[0.05128205128205128, -1e-05, -2e-05, -2e-05, 0.07692307692307693, 0.07692307692307693], [0.05128205128205128, -2e-05, -1e-05, -1e-05, 0.02564102564102564, 0.02564102564102564], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.10256410256410256], [-2e-05, 0.1282051282051282, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05128205128205128, -2e-05, -2e-05, 0.05128205128205128, 0.05128205128205128], [0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128, 0.05128205128205128]]"
6_hard_full,paths_linear_full,paths,False,False,1,full,2,False,50,34,0,"[[0.14285714285714285, -2e-05, 0.04081632653061224, 0.08163265306122448, -1e-05, 0.02040816326530612], [0.02040816326530612, -2e-05, -1e-05, -2e-05, 0.02040816326530612, 0.02040816326530612], [0.061224489795918366, -1e-05, 0.08163265306122448, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612], [0.02040816326530612, -1e-05, 0.02040816326530612, -2e-05, 0.02040816326530612, 0.02040816326530612], [0.02040816326530612, -1e-05, 0.10204081632653061, 0.061224489795918366, 0.04081632653061224, 0.02040816326530612], [0.02040816326530612, -2e-05, 0.04081632653061224, 0.04081632653061224, -2e-05, 0.02040816326530612]]"
6_hard_pruned,paths_linear_full,paths,False,False,1,full,2,False,50,3,1,"[[0.15384615384615385, -2e-05, 0.015384615384615385, -1e-05, -1e-05, 0.015384615384615385], [0.03076923076923077, -2e-05, -1e-05, -2e-05, 0.03076923076923077, 0.03076923076923077], [0.046153846153846156, -1e-05, 0.06153846153846154, 0.046153846153846156, 0.03076923076923077, 0.03076923076923077], [-2e-05, -1e-05, 0.03076923076923077, -2e-05, 0.03076923076923077, 0.03076923076923077], [0.03076923076923077, -1e-05, 0.09230769230769231, 0.046153846153846156, 0.06153846153846154, 0.03076923076923077], [0.03076923076923077, -2e-05, 0.06153846153846154, 0.03076923076923077, -2e-05, 0.03076923076923077]]"
10_easy_full,paths_linear_square_layers,paths,True,False,1,square,2,False,50,50,1,"[[0.0, 0.0, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.011363636363636364, -2e-05, 0.0, 0.011363636363636364, 0.022727272727272728], [0.0, 0.0, 0.0, 0.0, -2e-05, -1e-05, -1e-05, -1e-05, 0.056818181818181816, 0.056818181818181816], [0.0, 0.011363636363636364, 0.0, -1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.011363636363636364, 0.022727272727272728], [0.0, 0.011363636363636364, 0.045454545454545456, -2e-05, -2e-05, -1e-05, -1e-05, -2e-05, -1e-05, -1e-05], [-2e-05, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.011363636363636364, -2e-05, -2e-05, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364], [-1e-05, 0.011363636363636364, 0.011363636363636364, 0.011363636363636364, 0.045454545454545456, 0.0, 0.011363636363636364, 0.011363636363636364, 0.03409090909090909, 0.022727272727272728], [-1e-05, -1e-05, 0.022727272727272728, 0.022727272727272728, 0.022727272727272728, 0.06818181818181818, 0.011363636363636364, 0.03409090909090909, 0.011363636363636364, 0.0], [-2e-05, -2e-05, 0.022727272727272728, 0.0, 0.011363636363636364, 0.011363636363636364, -1e-05, 0.011363636363636364, 0.011363636363636364, 0.0], [0.0, 0.0, 0.011363636363636364, 0.0, 0.011363636363636364, 0.022727272727272728, -1e-05, 0.11363636363636363, 0.011363636363636364, 0.0], [0.0, 0.0, 0.0, 0.011363636363636364, 0.03409090909090909, -2e-05, -2e-05, -2e-05, 0.011363636363636364, 0.0]]"
