iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
2,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,27,0,"[[0.05263157894736842, -2e-05, 0.07894736842105263, -1e-05, -1e-05, 0.15789473684210525], [0.07894736842105263, -2e-05, -1e-05, -2e-05, 0.10526315789473684, 0.07894736842105263], [0.10526315789473684, -1e-05, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.0], [-2e-05, -1e-05, 0.07894736842105263, -2e-05, 0.0, 0.02631578947368421], [0.02631578947368421, -1e-05, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0], [0.02631578947368421, -2e-05, 0.02631578947368421, 0.02631578947368421, -2e-05, 0.0]]"
3,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.05555555555555555, -1e-05, 0.05555555555555555, -2e-05, 0.1111111111111111, 0.1111111111111111], [0.05555555555555555, -2e-05, -1e-05, -1e-05, 0.1388888888888889, 0.16666666666666666], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08333333333333333], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.027777777777777776], [-1e-05, 0.0, -2e-05, -2e-05, 0.027777777777777776, 0.08333333333333333], [0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.05555555555555555]]"
3,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,25,30,0,"[[0.05263157894736842, -1e-05, -2e-05, -2e-05, 0.10526315789473684, 0.15789473684210525], [0.10526315789473684, -2e-05, -1e-05, -1e-05, 0.21052631578947367, 0.21052631578947367], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05263157894736842, -2e-05, -2e-05, 0.0, 0.05263157894736842], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842]]"
3,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,16,0,"[[0.0, -2e-05, 0.0, 0.07692307692307693, -1e-05, 0.02564102564102564], [0.0, -2e-05, -1e-05, -2e-05, 0.1282051282051282, 0.10256410256410256], [0.0, -1e-05, 0.02564102564102564, 0.02564102564102564, 0.02564102564102564, 0.07692307692307693], [0.0, -1e-05, 0.05128205128205128, -2e-05, 0.07692307692307693, 0.10256410256410256], [0.0, -1e-05, 0.02564102564102564, 0.0, 0.07692307692307693, 0.1282051282051282], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.05128205128205128]]"
3,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,3,1,"[[0.0, -2e-05, 0.02631578947368421, -1e-05, -1e-05, 0.02631578947368421], [0.10526315789473684, -2e-05, -1e-05, -2e-05, 0.10526315789473684, 0.0], [0.07894736842105263, -1e-05, 0.05263157894736842, 0.10526315789473684, 0.07894736842105263, 0.05263157894736842], [-2e-05, -1e-05, 0.05263157894736842, -2e-05, 0.05263157894736842, 0.0], [0.02631578947368421, -1e-05, 0.07894736842105263, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421], [0.05263157894736842, -2e-05, 0.0, 0.02631578947368421, -2e-05, 0.0]]"
4,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.06896551724137931, -1e-05, 0.06896551724137931, -2e-05, 0.13793103448275862, 0.10344827586206896], [0.13793103448275862, -2e-05, -1e-05, -1e-05, 0.20689655172413793, 0.1724137931034483], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.034482758620689655], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.0], [-1e-05, 0.0, -2e-05, -2e-05, 0.034482758620689655, 0.0], [0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0]]"
4,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,21,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.06666666666666667, 0.06666666666666667], [0.0, -2e-05, -1e-05, -1e-05, 0.06666666666666667, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06666666666666667], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.13333333333333333, 0.2], [0.0, 0.0, 0.0, 0.13333333333333333, 0.06666666666666667, 0.13333333333333333]]"
4,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,19,0,"[[0.125, -2e-05, 0.05, 0.025, -1e-05, 0.05], [0.1, -2e-05, -1e-05, -2e-05, 0.075, 0.05], [0.075, -1e-05, 0.025, 0.05, 0.05, 0.025], [0.025, -1e-05, 0.025, -2e-05, 0.025, 0.0], [0.025, -1e-05, 0.025, 0.025, 0.025, 0.0], [0.075, -2e-05, 0.05, 0.0, -2e-05, 0.0]]"
4,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,3,1,"[[0.02564102564102564, -2e-05, 0.02564102564102564, -1e-05, -1e-05, 0.02564102564102564], [0.10256410256410256, -2e-05, -1e-05, -2e-05, 0.07692307692307693, 0.0], [0.07692307692307693, -1e-05, 0.05128205128205128, 0.07692307692307693, 0.07692307692307693, 0.05128205128205128], [-2e-05, -1e-05, 0.02564102564102564, -2e-05, 0.10256410256410256, 0.02564102564102564], [0.0, -1e-05, 0.07692307692307693, 0.02564102564102564, 0.0, 0.05128205128205128], [0.05128205128205128, -2e-05, 0.02564102564102564, 0.02564102564102564, -2e-05, 0.0]]"
5,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.05555555555555555, -1e-05, 0.027777777777777776, -2e-05, 0.08333333333333333, 0.1111111111111111], [0.027777777777777776, -2e-05, -1e-05, -1e-05, 0.08333333333333333, 0.08333333333333333], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08333333333333333], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.027777777777777776], [-1e-05, 0.027777777777777776, -2e-05, -2e-05, 0.08333333333333333, 0.1111111111111111], [0.0, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.08333333333333333]]"
5,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.16666666666666666], [0.0, -2e-05, -1e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2222222222222222], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.05555555555555555, -2e-05, -2e-05, 0.1111111111111111, 0.16666666666666666], [0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0]]"
5,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,16,0,"[[0.0, -2e-05, 0.023809523809523808, 0.023809523809523808, -1e-05, 0.023809523809523808], [0.0, -2e-05, -1e-05, -2e-05, 0.023809523809523808, 0.07142857142857142], [0.0, -1e-05, 0.0, 0.023809523809523808, 0.047619047619047616, 0.14285714285714285], [0.023809523809523808, -1e-05, 0.047619047619047616, -2e-05, 0.09523809523809523, 0.11904761904761904], [0.0, -1e-05, 0.023809523809523808, 0.023809523809523808, 0.11904761904761904, 0.11904761904761904], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.047619047619047616]]"
5,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,3,1,"[[0.0, -2e-05, 0.02564102564102564, -1e-05, -1e-05, 0.02564102564102564], [0.07692307692307693, -2e-05, -1e-05, -2e-05, 0.10256410256410256, 0.02564102564102564], [0.10256410256410256, -1e-05, 0.05128205128205128, 0.10256410256410256, 0.07692307692307693, 0.02564102564102564], [-2e-05, -1e-05, 0.02564102564102564, -2e-05, 0.10256410256410256, 0.02564102564102564], [0.0, -1e-05, 0.05128205128205128, 0.05128205128205128, 0.0, 0.05128205128205128], [0.02564102564102564, -2e-05, 0.02564102564102564, 0.02564102564102564, -2e-05, 0.0]]"
6,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,11,0,"[[0.1111111111111111, -1e-05, 0.14814814814814814, -2e-05, 0.07407407407407407, 0.14814814814814814], [0.1111111111111111, -2e-05, -1e-05, -1e-05, 0.07407407407407407, 0.037037037037037035], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.037037037037037035, -1e-05, -1e-05, -2e-05, 0.1111111111111111], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.037037037037037035], [0.0, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.037037037037037035]]"
6,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.11764705882352941, 0.11764705882352941], [0.0, -2e-05, -1e-05, -1e-05, 0.058823529411764705, 0.058823529411764705], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.17647058823529413], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.11764705882352941, 0.11764705882352941], [0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941]]"
6,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,11,0,"[[0.044444444444444446, -2e-05, 0.022222222222222223, 0.044444444444444446, -1e-05, 0.06666666666666667], [0.044444444444444446, -2e-05, -1e-05, -2e-05, 0.022222222222222223, 0.06666666666666667], [0.044444444444444446, -1e-05, 0.022222222222222223, 0.0, 0.044444444444444446, 0.1111111111111111], [0.044444444444444446, -1e-05, 0.022222222222222223, -2e-05, 0.08888888888888889, 0.044444444444444446], [0.044444444444444446, -1e-05, 0.044444444444444446, 0.044444444444444446, 0.022222222222222223, 0.044444444444444446], [0.044444444444444446, -2e-05, 0.022222222222222223, 0.0, -2e-05, 0.0]]"
6,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,3,1,"[[0.023809523809523808, -2e-05, 0.023809523809523808, -1e-05, -1e-05, 0.023809523809523808], [0.09523809523809523, -2e-05, -1e-05, -2e-05, 0.07142857142857142, 0.023809523809523808], [0.07142857142857142, -1e-05, 0.047619047619047616, 0.09523809523809523, 0.047619047619047616, 0.07142857142857142], [-2e-05, -1e-05, 0.047619047619047616, -2e-05, 0.07142857142857142, 0.023809523809523808], [0.023809523809523808, -1e-05, 0.07142857142857142, 0.047619047619047616, 0.0, 0.023809523809523808], [0.047619047619047616, -2e-05, 0.023809523809523808, 0.023809523809523808, -2e-05, 0.0]]"
7,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.0, -1e-05, 0.02857142857142857, -2e-05, 0.05714285714285714, 0.17142857142857143], [0.0, -2e-05, -1e-05, -1e-05, 0.11428571428571428, 0.14285714285714285], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11428571428571428], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.02857142857142857], [-1e-05, 0.0, -2e-05, -2e-05, 0.08571428571428572, 0.08571428571428572], [0.0, 0.0, 0.02857142857142857, 0.0, 0.05714285714285714, 0.08571428571428572]]"
7,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,28,12,1,"[[0.05, -1e-05, -2e-05, -2e-05, 0.1, 0.15], [0.0, -2e-05, -1e-05, -1e-05, 0.05, 0.05], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2], [-2e-05, 0.05, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.1, 0.1], [0.0, 0.0, 0.0, 0.0, 0.05, 0.1]]"
7,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,21,0,"[[0.0, -2e-05, 0.0, 0.05555555555555555, -1e-05, 0.08333333333333333], [0.027777777777777776, -2e-05, -1e-05, -2e-05, 0.027777777777777776, 0.027777777777777776], [0.0, -1e-05, 0.0, 0.05555555555555555, 0.05555555555555555, 0.1111111111111111], [0.027777777777777776, -1e-05, 0.027777777777777776, -2e-05, 0.05555555555555555, 0.08333333333333333], [0.027777777777777776, -1e-05, 0.05555555555555555, 0.1111111111111111, 0.027777777777777776, 0.1111111111111111], [0.0, -2e-05, 0.027777777777777776, 0.0, -2e-05, 0.0]]"
7,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,27,0,"[[0.05, -2e-05, 0.075, -1e-05, -1e-05, 0.05], [0.075, -2e-05, -1e-05, -2e-05, 0.1, 0.075], [0.075, -1e-05, 0.05, 0.05, 0.05, 0.05], [-2e-05, -1e-05, 0.125, -2e-05, 0.025, 0.0], [0.025, -1e-05, 0.025, 0.0, 0.0, 0.0], [0.05, -2e-05, 0.025, 0.025, -2e-05, 0.0]]"
8,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.0, -1e-05, 0.09090909090909091, -2e-05, 0.12121212121212122, 0.15151515151515152], [0.0, -2e-05, -1e-05, -1e-05, 0.030303030303030304, 0.030303030303030304], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.15151515151515152], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.12121212121212122], [-1e-05, 0.030303030303030304, -2e-05, -2e-05, 0.06060606060606061, 0.12121212121212122], [0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.06060606060606061]]"
8,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.058823529411764705, -1e-05, -2e-05, -2e-05, 0.11764705882352941, 0.17647058823529413], [0.0, -2e-05, -1e-05, -1e-05, 0.058823529411764705, 0.058823529411764705], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.11764705882352941], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.058823529411764705, -2e-05, -2e-05, 0.17647058823529413, 0.058823529411764705], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11764705882352941]]"
8,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,16,0,"[[0.05128205128205128, -2e-05, 0.10256410256410256, 0.07692307692307693, -1e-05, 0.07692307692307693], [0.07692307692307693, -2e-05, -1e-05, -2e-05, 0.02564102564102564, 0.02564102564102564], [0.15384615384615385, -1e-05, 0.0, 0.05128205128205128, 0.0, 0.02564102564102564], [0.05128205128205128, -1e-05, 0.02564102564102564, -2e-05, 0.0, 0.02564102564102564], [0.05128205128205128, -1e-05, 0.02564102564102564, 0.05128205128205128, 0.05128205128205128, 0.02564102564102564], [0.02564102564102564, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
8,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,21,0,"[[0.07317073170731707, -2e-05, 0.07317073170731707, -1e-05, -1e-05, 0.12195121951219512], [0.12195121951219512, -2e-05, -1e-05, -2e-05, 0.04878048780487805, 0.04878048780487805], [0.04878048780487805, -1e-05, 0.024390243902439025, 0.0975609756097561, 0.0, 0.07317073170731707], [-2e-05, -1e-05, 0.024390243902439025, -2e-05, 0.07317073170731707, 0.024390243902439025], [0.0, -1e-05, 0.0, 0.04878048780487805, 0.0, 0.024390243902439025], [0.024390243902439025, -2e-05, 0.024390243902439025, 0.0, -2e-05, 0.024390243902439025]]"
9,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,11,0,"[[0.10344827586206896, -1e-05, 0.20689655172413793, -2e-05, 0.10344827586206896, 0.06896551724137931], [0.10344827586206896, -2e-05, -1e-05, -1e-05, 0.034482758620689655, 0.034482758620689655], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.10344827586206896, -1e-05, -1e-05, -2e-05, 0.13793103448275862], [-1e-05, 0.0, -2e-05, -2e-05, 0.034482758620689655, 0.0], [0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.034482758620689655]]"
9,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.058823529411764705, 0.11764705882352941], [0.0, -2e-05, -1e-05, -1e-05, 0.058823529411764705, 0.058823529411764705], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.17647058823529413], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.058823529411764705, -2e-05, -2e-05, 0.11764705882352941, 0.11764705882352941], [0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705]]"
9,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,4,1,"[[0.020833333333333332, -2e-05, 0.08333333333333333, 0.020833333333333332, -1e-05, 0.10416666666666667], [0.041666666666666664, -2e-05, -1e-05, -2e-05, 0.020833333333333332, 0.10416666666666667], [0.0, -1e-05, 0.041666666666666664, 0.0625, 0.0, 0.041666666666666664], [0.0, -1e-05, 0.0625, -2e-05, 0.10416666666666667, 0.041666666666666664], [0.0, -1e-05, 0.041666666666666664, 0.0625, 0.0625, 0.020833333333333332], [0.041666666666666664, -2e-05, 0.0, 0.0, -2e-05, 0.020833333333333332]]"
9,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,6,0,"[[0.0, -2e-05, 0.0, -1e-05, -1e-05, 0.025], [0.0, -2e-05, -1e-05, -2e-05, 0.075, 0.025], [0.025, -1e-05, 0.025, 0.1, 0.05, 0.1], [-2e-05, -1e-05, 0.075, -2e-05, 0.1, 0.075], [0.0, -1e-05, 0.05, 0.05, 0.05, 0.1], [0.05, -2e-05, 0.0, 0.0, -2e-05, 0.025]]"
10,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.03125, -1e-05, 0.125, -2e-05, 0.09375, 0.125], [0.03125, -2e-05, -1e-05, -1e-05, 0.03125, 0.03125], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09375], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.125], [-1e-05, 0.0, -2e-05, -2e-05, 0.03125, 0.125], [0.0, 0.0, 0.03125, 0.03125, 0.03125, 0.0625]]"
10,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,23,18,0,"[[0.0, -1e-05, -2e-05, -2e-05, 0.16666666666666666, 0.16666666666666666], [0.05555555555555555, -2e-05, -1e-05, -1e-05, 0.16666666666666666, 0.2222222222222222], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.05555555555555555], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.1111111111111111, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555]]"
10,6_hard_full,5,35,shutter,blocking,False,True,2,square,2,True,35,15,0,"[[0.02702702702702703, -2e-05, 0.08108108108108109, 0.08108108108108109, -1e-05, 0.10810810810810811], [0.02702702702702703, -2e-05, -1e-05, -2e-05, 0.02702702702702703, 0.05405405405405406], [0.02702702702702703, -1e-05, 0.13513513513513514, 0.08108108108108109, 0.02702702702702703, 0.05405405405405406], [0.08108108108108109, -1e-05, 0.0, -2e-05, 0.02702702702702703, 0.05405405405405406], [0.0, -1e-05, 0.0, 0.02702702702702703, 0.02702702702702703, 0.02702702702702703], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.02702702702702703]]"
10,6_hard_pruned,5,35,shutter,blocking,False,True,2,square,2,True,35,3,1,"[[0.025, -2e-05, 0.025, -1e-05, -1e-05, 0.025], [0.1, -2e-05, -1e-05, -2e-05, 0.1, 0.0], [0.05, -1e-05, 0.025, 0.1, 0.075, 0.075], [-2e-05, -1e-05, 0.05, -2e-05, 0.1, 0.0], [0.025, -1e-05, 0.05, 0.025, 0.0, 0.05], [0.05, -2e-05, 0.025, 0.025, -2e-05, 0.0]]"
11,6_easy_full,5,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.05405405405405406, -1e-05, 0.05405405405405406, -2e-05, 0.13513513513513514, 0.21621621621621623], [0.0, -2e-05, -1e-05, -1e-05, 0.02702702702702703, 0.02702702702702703], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.10810810810810811], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.08108108108108109], [-1e-05, 0.02702702702702703, -2e-05, -2e-05, 0.08108108108108109, 0.08108108108108109], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10810810810810811]]"
11,6_easy_pruned,5,35,shutter,blocking,False,True,2,square,2,True,20,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.13333333333333333, 0.13333333333333333], [0.0, -2e-05, -1e-05, -1e-05, 0.06666666666666667, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06666666666666667], [-2e-05, 0.06666666666666667, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.06666666666666667, -2e-05, -2e-05, 0.13333333333333333, 0.2], [0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.0]]"
