,board,correct,inverse_computation,k,move_limit,noise,shutter_size
255,6_easy_full,0.39,0.0138869601444,5,30,1.75,0.0
256,6_easy_pruned,0.23,0.0148456057007,5,30,1.75,0.0
257,6_hard_full,0.06,0.00645119669699,5,30,1.75,0.0
258,6_hard_pruned,0.07,0.00692616705915,5,30,1.75,0.0
259,10_easy_full,0.12,0.0030318649001,10,30,1.75,0.0
260,10_easy_pruned,0.11,0.00292765758117,10,30,1.75,0.0
261,10_hard_full,0.03,0.0028958647052,10,30,1.75,0.0
262,10_hard_full,0.09,0.00144839373135,10,30,1.75,0.5
263,10_hard_pruned,0.04,0.00289813070569,10,30,1.75,0.0
264,10_medium_full,0.05,0.00268175601384,10,30,1.75,0.0
265,10_medium_pruned,0.14,0.00267794976166,10,30,1.75,0.0
266,6_easy_full,0.48,0.0136892539357,10,30,1.75,0.0
267,6_easy_pruned,0.28,0.0135814206166,10,30,1.75,0.0
268,6_hard_full,0.06,0.00673400673401,10,30,1.75,0.0
269,6_hard_pruned,0.04,0.00713623064297,10,30,1.75,0.0
270,10_easy_full,0.06,0.00298000417201,3,30,2.0,0.0
271,10_easy_pruned,0.06,0.00312539067383,3,30,2.0,0.0
272,10_hard_full,0.04,0.00285095221804,3,30,2.0,0.0
273,10_hard_pruned,0.04,0.00284292821606,3,30,2.0,0.0
274,10_medium_full,0.05,0.00277484877074,3,30,2.0,0.0
275,10_medium_pruned,0.03,0.00290892166274,3,30,2.0,0.0
276,6_easy_full,0.27,0.01393728223,3,30,2.0,0.0
277,6_easy_pruned,0.2,0.0167084377611,3,30,2.0,0.0
278,6_hard_full,0.04,0.00661157024793,3,30,2.0,0.0
279,6_hard_pruned,0.11,0.00687474219717,3,30,2.0,0.0
280,10_easy_full,0.04,0.00305791694698,5,30,2.0,0.0
281,10_easy_full,0.14,0.00148029724369,5,30,2.0,0.5
282,10_easy_pruned,0.04,0.00311779011037,5,30,2.0,0.0
283,10_easy_pruned,0.1,0.00152209318254,5,30,2.0,0.5
284,10_hard_full,0.06,0.00286598647254,5,30,2.0,0.0
285,10_hard_pruned,0.03,0.00290503442466,5,30,2.0,0.0
286,10_medium_full,0.1,0.00269505457486,5,30,2.0,0.0
287,10_medium_pruned,0.04,0.00282549728752,5,30,2.0,0.0
288,6_easy_full,0.35,0.0143802128271,5,30,2.0,0.0
289,6_easy_full,0.47,0.00910083727703,5,30,2.0,0.5
290,6_easy_pruned,0.26,0.0147167034584,5,30,2.0,0.0
291,6_hard_full,0.06,0.00656297171359,5,30,2.0,0.0
292,6_hard_pruned,0.04,0.00668941066292,5,30,2.0,0.0
