,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
334,b4abeb7e,6_easy_full,6,easy,full,interaction_blind,0.05,25,-2.290018105,-1.272972335,-1.108698229,-0.794081214,-0.793312114,-0.661309211,-0.687520786
335,b7eae04f,6_easy_full,6,easy,full,non-linear,0.05,25,-2.772138891,-2.450422603,-2.382430592,-2.495461632,-2.478014806,-3.791158144,-3.779087612
336,b8a11f60,6_easy_full,6,easy,full,density,0.05,25,-2.646039287,-4.997027963,-4.559174938,-4.724524898,-4.416754964,-4.450741445,-4.235978256
337,cfd6ff5a,6_easy_full,6,easy,full,density,0.05,25,-2.694598804,-3.133600907,-3.058890577,-3.232896034,-3.1832423,-3.351332593,-3.368189311
338,d3b525de,6_easy_full,6,easy,full,density,0.05,25,-2.640447736,-3.090016979,-3.117483456,-3.324915263,-3.34647465,-5.502686716,-5.633764374
339,d6b67ee1,6_easy_full,6,easy,full,blocking_blind,0.05,25,-2.513376957,-2.452550593,-2.32438164,-2.234347938,-2.201921266,-2.144322147,-2.136402243
340,d6d500ab,6_easy_full,6,easy,full,density,0.05,25,-2.63484093,-3.77210501,-3.728832663,-3.827703936,-3.783518831,-5.336780207,-5.351055377
341,dabbe6bb,6_easy_full,6,easy,full,non-linear,0.05,25,-2.738618203,-2.320709405,-2.267842938,-2.375623103,-2.336308305,-2.962322072,-2.987075127
342,efa7383d,6_easy_full,6,easy,full,density,0.05,25,-2.859257641,-3.187613951,-3.200340452,-3.201965159,-3.259280726,-6.234205644,-6.311961635
343,f9c123d7,6_easy_full,6,easy,full,blocking,0.05,25,-2.448455628,-1.351877006,-1.145247697,-1.04643383,-0.95536957,-1.116401356,-1.067711279
344,fda4f169,6_easy_full,6,easy,full,interaction,0.05,25,-2.464662726,-2.24558859,-2.139760398,-2.057704302,-2.075946693,-2.289255775,-2.329624234
345,11dfe866,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.511717543,-1.80962925,-1.707090994,-1.871199256,-1.829002989,-2.115817039,-2.077956632
346,12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.098614744,-1.342716353,-1.162995491,-0.762184102,-0.785253026,-0.658438334,-0.691378178
347,16e512d0,6_easy_pruned,6,easy,pruned,blocking,0.05,25,-2.615729214,-1.839340576,-1.677845778,-1.764210578,-1.653993197,-2.479363366,-2.465676524
348,19a105e3,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.531266751,-2.203635839,-2.06023506,-2.21026065,-2.122269135,-4.210158411,-4.197830523
349,1de715c7,6_easy_pruned,6,easy,pruned,density,0.05,25,-1.797070274,-4.891836784,-4.582972442,-4.953015547,-4.679344318,-4.776713244,-4.516768233
350,1fdbc072,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.03129407,-2.782638584,-2.596866787,-2.304157817,-2.312800005,-2.15950051,-2.183547278
351,2dca846d,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.500117155,-3.591775476,-3.451164329,-3.928878301,-3.761173799,-3.299417889,-3.204226388
352,2dfbc35a,6_easy_pruned,6,easy,pruned,interaction,0.05,25,-2.186542848,-1.678136649,-1.535173997,-1.284031342,-1.311432495,-1.84454957,-1.873428564
353,33b693e2,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.212942403,-2.987952962,-2.909625267,-2.880757062,-2.860801504,-2.402996905,-2.411671224
354,33ebe68d,6_easy_pruned,6,easy,pruned,interaction,0.05,25,-2.378771537,-1.495819849,-1.30117278,-0.954126036,-0.966206568,-2.864766657,-2.904071603
355,46dad3ed,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.293317939,-3.206551774,-3.219036352
356,48c70a00,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.785834194,-1.740422804,-1.684734137,-2.021459709,-1.904248357,-2.630716846,-2.601689262
357,4dc50d03,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.604239619,-2.35576568,-2.244908952,-2.584441192,-2.449381586,-3.876274761,-3.860599718
358,4dfbc07c,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.669613444,-0.40931495,-0.446768683
359,55a709fd,6_easy_pruned,6,easy,pruned,interaction,0.05,25,-2.603467521,-2.615817824,-2.629977957,-2.592284154,-2.66506334,-4.623462358,-4.644195163
360,58e72ee8,6_easy_pruned,6,easy,pruned,blocking,0.05,25,-2.186471962,-1.874989802,-1.690834004,-1.537402477,-1.4861483,-2.003772528,-1.991552244
361,62b5140d,6_easy_pruned,6,easy,pruned,linear,0.05,25,-2.564949357,-2.1102132,-2.130213867,-2.423070813,-2.549822956,-2.331303002,-2.49237069
362,67abc3ab,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.574825311,-3.117086458,-3.029459205,-2.965509381,-2.938453384,-4.20137773,-4.184592338
363,67abf219,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.692820965,-3.245620667,-3.289184968,-3.781716742,-3.741173555,-3.734426376,-3.710255415
364,6aa4f436,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.669613444,-0.40931495,-0.446768683
365,6cbbcdf7,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.727227064,-2.300256713,-2.160266127,-2.500690358,-2.359982492,-1.625382526,-1.5838869
366,6fc70a09,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.649559178,-2.011115497,-1.894826227,-2.164549018,-2.046268954,-1.28807037,-1.274408573
367,7acbc3e2,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.833149012,-2.433778833,-2.336797967,-2.570386851,-2.4619967,-2.264705634,-2.223717201
368,7cc119e0,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.582160566,-1.789561943,-1.66667623,-1.6596179,-1.616929173,-1.579943358,-1.548866697
369,7db4f1d2,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.327199251,-1.484057179,-1.269518594,-1.238223555,-1.129097764,-0.922340189,-0.861694776
370,8ab71c6b,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.240882645,-1.470154194,-1.307756431,-1.032937705,-1.058363074,-0.958048375,-0.994577951
371,94abbfb2,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.455921082,-1.605684537,-1.310454261,-1.335116346,-1.148099954,-1.178759473,-1.007523962
372,96afd320,6_easy_pruned,6,easy,pruned,interaction,0.05,25,-2.611330935,-2.333581705,-2.241435335,-2.167274646,-2.196744325,-3.427113237,-3.416852946
373,9db10b00,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.025998254,-2.296325947,-2.115151855,-1.737969998,-1.752780349,-1.620475841,-1.645744961
374,adfac866,6_easy_pruned,6,easy,pruned,linear,0.05,25,-2.914655504,-2.323781326,-2.365624206,-2.909724282,-2.962202378,-2.478259371,-2.607113522
375,b7e510d3,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.4718053,-1.250813645,-0.998793404,-0.313284491,-0.338772311,-0.184932814,-0.225059087
376,c0cbeef2,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.294531932,-2.572103065,-2.388009854,-1.964645126,-1.97601679,-1.837924404,-1.860471912
377,c8afed22,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.144780234,-1.797525237,-1.678205858,-1.764912733,-1.698147134,-3.252267956,-3.214127768
378,c9c757af,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.098614744,-1.336833576,-1.156195969,-0.775140051,-0.790432743,-0.649163102,-0.673238866
379,d2d73ea5,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.466759816,-1.728044596,-1.643046905,-1.72965069,-1.682519764,-4.139708205,-4.23862003
380,dcfbe5af,6_easy_pruned,6,easy,pruned,interaction,0.05,25,-2.713623914,-2.295432212,-2.240892412,-2.172777029,-2.247291176,-3.200940651,-3.227515671
381,ddb7456a,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.334997254,-2.475998706,-2.370901104,-2.363883874,-2.358248217,-1.051450132,-1.109632326
382,dfa705b9,6_easy_pruned,6,easy,pruned,blocking_blind,0.05,25,-2.725991649,-2.971943163,-2.89589033,-3.063339391,-3.006767188,-2.33881483,-2.326136801
383,e1b100ae,6_easy_pruned,6,easy,pruned,blocking,0.05,25,-2.775531157,-2.544370134,-2.440456697,-2.377770127,-2.314559609,-3.232467597,-3.264541538
384,edbbcb60,6_easy_pruned,6,easy,pruned,density,0.05,25,-2.631010949,-2.910266466,-2.81370077,-3.108998529,-3.021240752,-3.645343682,-3.584020599
385,edbbea2c,6_easy_pruned,6,easy,pruned,non-linear,0.05,25,-2.639975506,-2.355420514,-2.100768108,-2.303190563,-2.196306663,-2.188744657,-2.116176303
386,faafd1c6,6_easy_pruned,6,easy,pruned,interaction_blind,0.05,25,-2.747270914,-2.1102132,-1.724748759,-0.666475256,-0.669613444,-0.40931495,-0.446768683
387,16ead0a0,10_easy_full,10,easy,full,density,0.05,25,-4.069315655,-4.334270152,-4.481294611,-4.779156113,-4.803174362,-4.407186717,-4.429892839
388,1de74153,10_easy_full,10,easy,full,density,0.05,25,-3.956173764,-4.587432569,-4.715175323,-4.805500959,-4.766645085,-5.531092261,-5.508498673
389,1eebf908,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-3.000489051,-3.052459476,-2.795390273
390,20a4fec4,10_easy_full,10,easy,full,blocking,0.05,25,-3.660884689,-4.272803037,-3.923901802,-3.595791563,-3.583615026,-4.10549032,-4.103141504
391,23b6924e,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.929764614,-3.827352582,-3.759448299,-3.928141262,-3.925756826,-3.547351421,-3.545029766
392,26e680e4,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.825981742,-2.881609745,-2.570056629,-2.672203745,-2.578714304,-2.509480459,-2.415187037
393,2fe692a5,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.717238426,-2.326677431,-1.879479623,-1.207416639,-1.159407159,-1.101885992,-1.05561818
394,31b4fc9e,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.879243307,-2.440179983,-2.057891505,-1.893304887,-1.80074989,-1.678664216,-1.595257113
395,37bffc4e,10_easy_full,10,easy,full,blocking,0.05,25,-4.001703687,-3.562832047,-3.286851887,-3.057670696,-3.034216738,-3.873170061,-3.887953822
396,3ac5170c,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.745675478,-2.572871806,-2.205344751,-2.036391783,-1.956612049,-1.982161672,-1.903358872
397,3dfad0f2,10_easy_full,10,easy,full,blocking,0.05,25,-3.479705027,-3.625059782,-3.453621523,-3.284455027,-3.246288036,-4.651441319,-4.629037283
398,55c68fc5,10_easy_full,10,easy,full,interaction_blind,0.05,25,-3.881580983,-3.559589203,-3.53517638,-3.607077488,-3.612822457,-3.39451673,-3.398660048
399,56e6f5d2,10_easy_full,10,easy,full,blocking,0.05,25,-4.164006308,-3.343666886,-3.044985347,-2.963621397,-2.91457329,-3.300701924,-3.282411876
400,58d72aaf,10_easy_full,10,easy,full,non-linear,0.05,25,-4.098010346,-3.356084665,-3.150812609,-3.291327556,-3.240682172,-3.315417303,-3.286022941
401,5cd6bb63,10_easy_full,10,easy,full,blocking,0.05,25,-3.624780693,-2.912240891,-2.599030321,-2.53966165,-2.479242909,-3.603017051,-3.5535186
402,67f69d24,10_easy_full,10,easy,full,blocking,0.05,25,-3.415153057,-2.615330108,-2.374149154,-2.269539329,-2.246545435,-3.258249043,-3.250243671
403,6ac7311a,10_easy_full,10,easy,full,blocking,0.05,25,-4.170513812,-2.705871402,-2.505232537,-2.186364972,-2.166296997,-4.534737234,-4.563712748
404,6cc4f8b6,10_easy_full,10,easy,full,interaction,0.05,25,-3.553622869,-3.598912901,-3.416987647,-3.202387993,-3.202958021,-3.960284003,-3.973196397
405,6cd50fc7,10_easy_full,10,easy,full,blocking,0.05,25,-4.07690267,-3.682690607,-3.520564687,-3.406928483,-3.369798652,-3.43200195,-3.402909442
406,6dfbeafe,10_easy_full,10,easy,full,blocking,0.05,25,-3.760395841,-2.766446559,-2.503099663,-2.524107501,-2.441114159,-2.650986185,-2.594082867
407,70bffd4d,10_easy_full,10,easy,full,blocking,0.05,25,-4.405186979,-3.135281186,-2.876647713,-2.789230337,-2.739349026,-4.209509828,-4.224344951
408,72caeffe,10_easy_full,10,easy,full,non-linear,0.05,25,-3.922008004,-3.636391885,-3.506267151,-3.725295422,-3.6817204,-3.551279287,-3.516670765
409,75bbec9c,10_easy_full,10,easy,full,non-linear,0.05,25,-3.954654689,-3.266036655,-3.029665879,-3.204138188,-3.11599241,-3.14788122,-3.056177445
410,76c104da,10_easy_full,10,easy,full,density,0.05,25,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.64532574,-5.578881668,-5.516773591
411,89cbc391,10_easy_full,10,easy,full,blocking,0.05,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.350806747,-4.380358946,-4.419707056
412,8de6a2af,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.368651781,-2.501435982,-2.066773371,-1.575078715,-1.56087952,-1.4728885,-1.461857607
413,92a70054,10_easy_full,10,easy,full,blocking,0.05,25,-4.151578245,-3.26911979,-3.0674767,-2.837652907,-2.81633391,-3.957566537,-3.961459766
414,9ae751bc,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.927736742,-2.42654668,-2.020853874,-1.898394465,-1.781919192,-1.801297984,-1.688068751
415,a2d68973,10_easy_full,10,easy,full,non-linear,0.05,25,-3.522989623,-3.662839166,-3.505782908,-3.835411535,-3.79950869,-5.882547866,-5.877498003
416,abdacc98,10_easy_full,10,easy,full,blocking,0.05,25,-4.053389294,-2.86923639,-2.610789547,-2.457557467,-2.389218105,-4.269410163,-4.272712718
417,acc6e9d4,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.785143588,-2.966503253,-2.683116317,-2.629087539,-2.575503554,-2.394219235,-2.340763778
418,aefbe715,10_easy_full,10,easy,full,density,0.05,25,-4.28555933,-4.498780652,-4.545281726,-4.783523733,-4.726009689,-4.662895587,-4.642261668
419,b4a4f22a,10_easy_full,10,easy,full,blocking,0.05,25,-4.133493141,-3.338677324,-3.016428978,-2.893459791,-2.824411734,-3.487063609,-3.447935441
420,b8a4fbaa,10_easy_full,10,easy,full,linear,0.05,25,-3.975308401,-3.651626448,-3.705785081,-3.98616364,-4.025854375,-3.748688267,-3.78777166
421,b9bbef4c,10_easy_full,10,easy,full,blocking,0.05,25,-4.817558055,-3.447640621,-3.263863945,-3.128264185,-3.09132824,-4.424578848,-4.472949206
422,c0dfd341,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.846270633,-3.493089085,-3.271911173,-3.375323961,-3.341196845,-2.935912808,-2.898373079
423,c6aad6d0,10_easy_full,10,easy,full,blocking_blind,0.05,25,-4.079027039,-3.62397975,-3.343112192,-3.477977359,-3.413981847,-3.09241679,-3.023848443
424,c8c4f85a,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.771289024,-2.935942489,-2.516041041,-2.335927139,-2.236587653,-2.116774871,-2.018154606
425,cccfd3ac,10_easy_full,10,easy,full,non-linear,0.05,25,-3.792246215,-3.764132277,-3.669447943,-3.978263405,-3.952637467,-4.376434049,-4.347778569
426,cff10c9a,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.829457014,-3.220224576,-2.930645613,-2.843371322,-2.785059588,-2.531919709,-2.473633422
427,d0e6841e,10_easy_full,10,easy,full,non-linear,0.05,25,-4.33975823,-3.731709775,-3.517024369,-3.593945439,-3.550934903,-4.255286207,-4.256931252
428,d4cbca4e,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.980049337,-3.709174014,-3.590524967,-3.827547284,-3.79435964,-3.487305181,-3.454021412
429,d6c10e9a,10_easy_full,10,easy,full,blocking,0.05,25,-3.625383307,-2.747113275,-2.489384538,-2.410606111,-2.352672658,-3.546804835,-3.524261845
430,dacfd3d4,10_easy_full,10,easy,full,non-linear,0.05,25,-3.959184861,-3.377046049,-3.195850436,-3.325165352,-3.278693777,-3.878934098,-3.852401021
431,daf74d3f,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.563257107,-3.330139349,-2.868792802,-2.53428935,-2.446769321,-2.421541302,-2.338145784
432,e6abcdb2,10_easy_full,10,easy,full,blocking,0.05,25,-3.396784135,-3.226469584,-2.939915744,-2.896642962,-2.890605256,-2.913601751,-2.904397352
433,e9bbf006,10_easy_full,10,easy,full,blocking_blind,0.05,25,-4.050835845,-3.327832244,-3.026757509,-3.063736202,-3.009481712,-3.002185289,-2.952701206
434,f1fbe0de,10_easy_full,10,easy,full,blocking,0.05,25,-3.79416111,-2.938918871,-2.626817793,-2.60022769,-2.523338484,-3.265130889,-3.193637279
435,f5dac888,10_easy_full,10,easy,full,blocking,0.05,25,-4.061560988,-4.171151264,-3.955531612,-3.955748358,-3.896373839,-4.19642832,-4.142647047
436,fcf4f6d3,10_easy_full,10,easy,full,non-linear,0.05,25,-4.013278382,-3.356729194,-3.296610043,-3.372639679,-3.36412967,-4.708675027,-4.752275809
437,fedbec09,10_easy_full,10,easy,full,blocking_blind,0.05,25,-3.9455769,-3.602849683,-3.417278771,-3.654487135,-3.607760637,-3.18451247,-3.134732864
438,29bff31a,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.793512092,-2.618317371,-2.053748264,-1.026301045,-1.021664136,-0.914923685,-0.913092544
439,2fd101b0,10_easy_pruned,10,easy,pruned,density,0.05,25,-3.880630224,-4.372943231,-4.47113147,-4.723937628,-4.691371262,-5.135455148,-5.117051292
440,39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-3.949027515,-2.874601926,-2.529697145,-1.871552625,-1.877811784,-1.45484871,-1.459628263
441,3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,0.05,25,-3.977617784,-3.531185368,-3.443150789,-3.640927923,-3.636115945,-3.934099114,-3.929964328
442,3ebbc051,10_easy_pruned,10,easy,pruned,density,0.05,25,-2.466856319,-5.127923503,-4.569341425,-4.685831045,-4.584773465,-4.557771662,-4.458297334
443,43dbc360,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-4.046158262,-3.776100886,-3.608579668,-3.504619694,-3.478511054,-3.38107086,-3.353325226
444,44b696ef,10_easy_pruned,10,easy,pruned,interaction,0.05,25,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.313412889,-4.430740985,-4.460132174
445,46c12352,10_easy_pruned,10,easy,pruned,density,0.05,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.723412555,-3.657993532,-3.627369757
446,47dbc824,10_easy_pruned,10,easy,pruned,non-linear,0.05,25,-4.372723837,-3.48311653,-3.231089951,-3.434459644,-3.380814923,-4.268126889,-4.278986714
447,4eb4f441,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-3.2838546,-2.754720801,-2.246805024,-1.718167972,-1.717913897,-1.61581109,-1.617728269
448,4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,0.05,25,-3.740946084,-3.823889776,-3.687610431,-3.982430925,-3.964330027,-3.986797318,-3.962759364
449,4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-3.161147048,-3.616469403,-3.204576547,-3.273427933,-3.29206922,-3.013361624,-3.027743856
450,5aebf3c2,10_easy_pruned,10,easy,pruned,non-linear,0.05,25,-3.504427331,-3.082342461,-2.958877035,-3.023327134,-3.023226712,-3.140815372,-3.136734488
451,76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-4.047735592,-3.91766501,-3.896594608,-4.054580207,-4.057986495,-3.334906846,-3.336611315
452,89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.845444473,-3.491641489,-3.463266597
453,8defd34b,10_easy_pruned,10,easy,pruned,blocking,0.05,25,-4.596860766,-3.784939432,-3.455320288,-3.3377466,-3.280564573,-4.022945954,-3.999348782
454,92f69945,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.548329194,-3.040871343,-2.62070295,-2.42878045,-2.355757209,-2.291944055,-2.267416512
455,a2c12212,10_easy_pruned,10,easy,pruned,density,0.05,25,-3.001802892,-3.852503966,-3.438289764,-3.549374577,-3.473581392,-3.432076947,-3.357471201
456,a7bfd4fc,10_easy_pruned,10,easy,pruned,density,0.05,25,-3.147124935,-3.62594197,-3.391880419,-3.226157953,-3.204936891,-4.905043097,-4.889719937
457,acb11b17,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.422484036,-2.750151784,-2.24002547,-1.71191167,-1.709129525,-1.607351184,-1.606252499
458,b9e10f8b,10_easy_pruned,10,easy,pruned,blocking,0.05,25,-4.32503718,-2.875456609,-2.514915679,-2.193637335,-2.134531697,-3.886547579,-3.883910211
459,c3dfd812,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.832763074,-3.783220835,-3.679792675,-3.819956506,-3.824233618,-3.65616822,-3.650799667
460,c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.856195754,-2.979665619,-2.59029996,-2.428298394,-2.372208807,-2.176112826,-2.118818006
461,cdc50047,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.592291467,-3.633889632,-3.425275099,-3.511585431,-3.51381059,-3.211655903,-3.208883263
462,ceafe698,10_easy_pruned,10,easy,pruned,blocking,0.05,25,-3.866075676,-3.21739803,-3.029296045,-3.011500549,-3.010964083,-3.023288069,-3.015954182
463,cec10cc8,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-3.2838546,-2.754720801,-2.246805024,-1.718167972,-1.717913897,-1.61581109,-1.617728269
464,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,0.05,25,-4.109993968,-3.997439085,-3.977199771,-4.337708159,-4.339137821,-4.332248332,-4.325199656
465,e2bbe5e1,10_easy_pruned,10,easy,pruned,density,0.05,25,-3.295407258,-3.728697139,-3.386015045,-3.458325017,-3.427414005,-3.444982878,-3.417988461
466,eec719ce,10_easy_pruned,10,easy,pruned,blocking,0.05,25,-3.773827108,-3.097500154,-2.911898023,-2.747285764,-2.743917984,-3.334450237,-3.331623713
467,f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,25,-3.267178998,-3.600939586,-3.080263513,-2.59397088,-2.58916846,-2.485202064,-2.482307727
468,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,25,-3.478157331,-3.223585119,-2.851748433,-2.622353681,-2.629874043,-2.254897285,-2.259415755
469,18c75602,10_medium_full,10,medium,full,blocking_blind,0.05,25,-4.174727845,-2.842117196,-2.598010159,-2.005616738,-2.004575756,-1.893032519,-1.891801805
470,1debf4d1,10_medium_full,10,medium,full,interaction_blind,0.05,25,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.159350277,-2.000267783,-2.024751903
