win_score,blocking_score,fitted_heuristic,board_name,userid
25,0.05,blocking,10_easy_full,19
25,0.05,blocking,10_easy_pruned,4
25,0.05,blocking,10_hard_full,4
25,0.05,blocking,10_hard_pruned,9
25,0.05,blocking,10_medium_full,5
25,0.05,blocking,10_medium_pruned,5
25,0.05,blocking,6_easy_full,2
25,0.05,blocking,6_easy_pruned,3
25,0.05,blocking,6_hard_full,5
25,0.05,blocking,6_hard_pruned,4
25,0.05,blocking_blind,10_easy_full,17
25,0.05,blocking_blind,10_easy_pruned,9
25,0.05,blocking_blind,10_hard_full,20
25,0.05,blocking_blind,10_hard_pruned,16
25,0.05,blocking_blind,10_medium_full,24
25,0.05,blocking_blind,10_medium_pruned,18
25,0.05,blocking_blind,6_easy_full,5
25,0.05,blocking_blind,6_easy_pruned,7
25,0.05,blocking_blind,6_hard_full,12
25,0.05,blocking_blind,6_hard_pruned,12
25,0.05,density,10_easy_full,4
25,0.05,density,10_easy_pruned,6
25,0.05,density,10_hard_pruned,2
25,0.05,density,10_medium_full,3
25,0.05,density,10_medium_pruned,2
25,0.05,density,6_easy_full,13
25,0.05,density,6_easy_pruned,8
25,0.05,density,6_hard_full,4
25,0.05,density,6_hard_pruned,5
25,0.05,interaction,10_easy_full,1
25,0.05,interaction,10_easy_pruned,1
25,0.05,interaction,10_hard_full,2
25,0.05,interaction,10_medium_pruned,1
25,0.05,interaction,6_easy_full,3
25,0.05,interaction,6_easy_pruned,5
25,0.05,interaction,6_hard_full,4
25,0.05,interaction,6_hard_pruned,3
25,0.05,interaction_blind,10_easy_full,1
25,0.05,interaction_blind,10_easy_pruned,6
25,0.05,interaction_blind,10_hard_full,5
25,0.05,interaction_blind,10_hard_pruned,7
25,0.05,interaction_blind,10_medium_full,5
25,0.05,interaction_blind,10_medium_pruned,9
25,0.05,interaction_blind,6_easy_full,5
25,0.05,interaction_blind,6_easy_pruned,10
25,0.05,interaction_blind,6_hard_full,11
25,0.05,interaction_blind,6_hard_pruned,8
25,0.05,linear,10_easy_full,1
25,0.05,linear,6_easy_pruned,2
25,0.05,linear,6_hard_full,2
25,0.05,non-linear,10_easy_full,8
25,0.05,non-linear,10_easy_pruned,5
25,0.05,non-linear,10_medium_full,2
25,0.05,non-linear,6_easy_full,6
25,0.05,non-linear,6_easy_pruned,7
25,0.05,non-linear,6_hard_full,3
25,0.1,blocking,10_easy_full,19
25,0.1,blocking,10_easy_pruned,3
25,0.1,blocking,10_hard_full,4
25,0.1,blocking,10_hard_pruned,8
25,0.1,blocking,10_medium_full,5
25,0.1,blocking,10_medium_pruned,4
25,0.1,blocking,6_easy_full,3
25,0.1,blocking,6_easy_pruned,4
25,0.1,blocking,6_hard_full,5
25,0.1,blocking,6_hard_pruned,4
25,0.1,blocking_blind,10_easy_full,18
25,0.1,blocking_blind,10_easy_pruned,9
25,0.1,blocking_blind,10_hard_full,20
25,0.1,blocking_blind,10_hard_pruned,17
25,0.1,blocking_blind,10_medium_full,23
25,0.1,blocking_blind,10_medium_pruned,19
25,0.1,blocking_blind,6_easy_full,5
25,0.1,blocking_blind,6_easy_pruned,7
25,0.1,blocking_blind,6_hard_full,13
25,0.1,blocking_blind,6_hard_pruned,14
25,0.1,density,10_easy_full,4
25,0.1,density,10_easy_pruned,6
25,0.1,density,10_hard_pruned,2
25,0.1,density,10_medium_full,3
25,0.1,density,10_medium_pruned,2
25,0.1,density,6_easy_full,13
25,0.1,density,6_easy_pruned,8
25,0.1,density,6_hard_full,4
25,0.1,density,6_hard_pruned,3
25,0.1,interaction,10_easy_full,1
25,0.1,interaction,10_easy_pruned,2
25,0.1,interaction,10_hard_full,2
25,0.1,interaction,10_medium_pruned,1
25,0.1,interaction,6_easy_full,3
25,0.1,interaction,6_easy_pruned,5
25,0.1,interaction,6_hard_full,3
25,0.1,interaction,6_hard_pruned,3
25,0.1,interaction_blind,10_easy_full,2
25,0.1,interaction_blind,10_easy_pruned,6
25,0.1,interaction_blind,10_hard_full,5
25,0.1,interaction_blind,10_hard_pruned,7
25,0.1,interaction_blind,10_medium_full,6
25,0.1,interaction_blind,10_medium_pruned,9
25,0.1,interaction_blind,6_easy_full,5
25,0.1,interaction_blind,6_easy_pruned,10
25,0.1,interaction_blind,6_hard_full,11
25,0.1,interaction_blind,6_hard_pruned,8
25,0.1,linear,10_easy_full,1
25,0.1,linear,6_easy_pruned,2
25,0.1,linear,6_hard_full,2
25,0.1,non-linear,10_easy_full,6
25,0.1,non-linear,10_easy_pruned,5
25,0.1,non-linear,10_medium_full,2
25,0.1,non-linear,6_easy_full,5
25,0.1,non-linear,6_easy_pruned,6
25,0.1,non-linear,6_hard_full,3
25,0.2,blocking,10_easy_full,20
25,0.2,blocking,10_easy_pruned,2
25,0.2,blocking,10_hard_full,3
25,0.2,blocking,10_hard_pruned,6
25,0.2,blocking,10_medium_full,5
25,0.2,blocking,10_medium_pruned,3
25,0.2,blocking,6_easy_full,2
25,0.2,blocking,6_easy_pruned,4
25,0.2,blocking,6_hard_full,4
25,0.2,blocking,6_hard_pruned,3
25,0.2,blocking_blind,10_easy_full,18
25,0.2,blocking_blind,10_easy_pruned,7
25,0.2,blocking_blind,10_hard_full,19
25,0.2,blocking_blind,10_hard_pruned,17
25,0.2,blocking_blind,10_medium_full,22
25,0.2,blocking_blind,10_medium_pruned,17
25,0.2,blocking_blind,6_easy_full,4
25,0.2,blocking_blind,6_easy_pruned,5
25,0.2,blocking_blind,6_hard_full,13
25,0.2,blocking_blind,6_hard_pruned,11
25,0.2,density,10_easy_full,4
25,0.2,density,10_easy_pruned,6
25,0.2,density,10_hard_pruned,2
25,0.2,density,10_medium_full,3
25,0.2,density,10_medium_pruned,2
25,0.2,density,6_easy_full,13
25,0.2,density,6_easy_pruned,8
25,0.2,density,6_hard_full,4
25,0.2,density,6_hard_pruned,3
25,0.2,interaction,10_easy_full,1
25,0.2,interaction,10_easy_pruned,3
25,0.2,interaction,10_hard_full,3
25,0.2,interaction,10_medium_pruned,2
25,0.2,interaction,6_easy_full,4
25,0.2,interaction,6_easy_pruned,5
25,0.2,interaction,6_hard_full,4
25,0.2,interaction,6_hard_pruned,3
25,0.2,interaction_blind,10_easy_full,2
25,0.2,interaction_blind,10_easy_pruned,8
25,0.2,interaction_blind,10_hard_full,6
25,0.2,interaction_blind,10_hard_pruned,9
25,0.2,interaction_blind,10_medium_full,7
25,0.2,interaction_blind,10_medium_pruned,11
25,0.2,interaction_blind,6_easy_full,6
25,0.2,interaction_blind,6_easy_pruned,12
25,0.2,interaction_blind,6_hard_full,12
25,0.2,interaction_blind,6_hard_pruned,12
25,0.2,linear,10_easy_full,1
25,0.2,linear,6_easy_pruned,2
25,0.2,linear,6_hard_full,2
25,0.2,non-linear,10_easy_full,5
25,0.2,non-linear,10_easy_pruned,5
25,0.2,non-linear,10_medium_full,2
25,0.2,non-linear,6_easy_full,5
25,0.2,non-linear,6_easy_pruned,6
25,0.2,non-linear,6_hard_full,2
25,0.4,blocking,10_easy_full,18
25,0.4,blocking,10_easy_pruned,3
25,0.4,blocking,10_hard_full,1
25,0.4,blocking,10_hard_pruned,6
25,0.4,blocking,10_medium_full,5
25,0.4,blocking,10_medium_pruned,3
25,0.4,blocking,6_easy_full,2
25,0.4,blocking,6_easy_pruned,4
25,0.4,blocking,6_hard_full,2
25,0.4,blocking,6_hard_pruned,2
25,0.4,blocking_blind,10_easy_full,18
25,0.4,blocking_blind,10_easy_pruned,3
25,0.4,blocking_blind,10_hard_full,18
25,0.4,blocking_blind,10_hard_pruned,15
25,0.4,blocking_blind,10_medium_full,22
25,0.4,blocking_blind,10_medium_pruned,16
25,0.4,blocking_blind,6_easy_full,2
25,0.4,blocking_blind,6_easy_pruned,4
25,0.4,blocking_blind,6_hard_full,13
25,0.4,blocking_blind,6_hard_pruned,9
25,0.4,density,10_easy_full,4
25,0.4,density,10_easy_pruned,6
25,0.4,density,10_hard_pruned,2
25,0.4,density,10_medium_full,3
25,0.4,density,10_medium_pruned,2
25,0.4,density,6_easy_full,13
25,0.4,density,6_easy_pruned,8
25,0.4,density,6_hard_full,4
25,0.4,density,6_hard_pruned,4
25,0.4,interaction,10_easy_full,3
25,0.4,interaction,10_easy_pruned,3
25,0.4,interaction,10_hard_full,4
25,0.4,interaction,10_medium_pruned,2
25,0.4,interaction,6_easy_full,4
25,0.4,interaction,6_easy_pruned,5
25,0.4,interaction,6_hard_full,6
25,0.4,interaction,6_hard_pruned,3
25,0.4,interaction_blind,10_easy_full,2
25,0.4,interaction_blind,10_easy_pruned,11
25,0.4,interaction_blind,10_hard_full,8
25,0.4,interaction_blind,10_hard_pruned,11
25,0.4,interaction_blind,10_medium_full,7
25,0.4,interaction_blind,10_medium_pruned,12
25,0.4,interaction_blind,6_easy_full,8
25,0.4,interaction_blind,6_easy_pruned,13
25,0.4,interaction_blind,6_hard_full,12
25,0.4,interaction_blind,6_hard_pruned,14
25,0.4,linear,10_easy_full,1
25,0.4,linear,6_easy_pruned,2
25,0.4,linear,6_hard_full,2
25,0.4,non-linear,10_easy_full,5
25,0.4,non-linear,10_easy_pruned,5
25,0.4,non-linear,10_medium_full,2
25,0.4,non-linear,6_easy_full,5
25,0.4,non-linear,6_easy_pruned,6
25,0.4,non-linear,6_hard_full,2
25,0.8,blocking,10_easy_full,13
25,0.8,blocking,10_easy_pruned,3
25,0.8,blocking,10_hard_pruned,5
25,0.8,blocking,10_medium_full,4
25,0.8,blocking,10_medium_pruned,3
25,0.8,blocking,6_easy_full,2
25,0.8,blocking,6_easy_pruned,3
25,0.8,blocking,6_hard_full,1
25,0.8,blocking,6_hard_pruned,2
25,0.8,blocking_blind,10_easy_full,15
25,0.8,blocking_blind,10_easy_pruned,3
25,0.8,blocking_blind,10_hard_full,17
25,0.8,blocking_blind,10_hard_pruned,10
25,0.8,blocking_blind,10_medium_full,19
25,0.8,blocking_blind,10_medium_pruned,13
25,0.8,blocking_blind,6_easy_full,2
25,0.8,blocking_blind,6_easy_pruned,3
25,0.8,blocking_blind,6_hard_full,11
25,0.8,blocking_blind,6_hard_pruned,5
25,0.8,density,10_easy_full,4
25,0.8,density,10_easy_pruned,6
25,0.8,density,10_hard_pruned,2
25,0.8,density,10_medium_full,3
25,0.8,density,10_medium_pruned,2
25,0.8,density,6_easy_full,13
25,0.8,density,6_easy_pruned,8
25,0.8,density,6_hard_full,3
25,0.8,density,6_hard_pruned,4
25,0.8,interaction,10_easy_full,7
25,0.8,interaction,10_easy_pruned,3
25,0.8,interaction,10_hard_full,5
25,0.8,interaction,10_hard_pruned,1
25,0.8,interaction,10_medium_pruned,2
25,0.8,interaction,6_easy_full,4
25,0.8,interaction,6_easy_pruned,5
25,0.8,interaction,6_hard_full,6
25,0.8,interaction,6_hard_pruned,1
25,0.8,interaction_blind,10_easy_full,5
25,0.8,interaction_blind,10_easy_pruned,11
25,0.8,interaction_blind,10_hard_full,9
25,0.8,interaction_blind,10_hard_pruned,16
25,0.8,interaction_blind,10_medium_full,11
25,0.8,interaction_blind,10_medium_pruned,15
25,0.8,interaction_blind,6_easy_full,8
25,0.8,interaction_blind,6_easy_pruned,14
25,0.8,interaction_blind,6_hard_full,16
25,0.8,interaction_blind,6_hard_pruned,20
25,0.8,linear,10_easy_full,1
25,0.8,linear,6_easy_pruned,2
25,0.8,linear,6_hard_full,2
25,0.8,non-linear,10_easy_full,6
25,0.8,non-linear,10_easy_pruned,5
25,0.8,non-linear,10_medium_full,2
25,0.8,non-linear,6_easy_full,5
25,0.8,non-linear,6_easy_pruned,7
25,0.8,non-linear,6_hard_full,2
50,0.05,blocking,10_easy_full,18
50,0.05,blocking,10_easy_pruned,3
50,0.05,blocking,10_hard_full,4
50,0.05,blocking,10_hard_pruned,9
50,0.05,blocking,10_medium_full,5
50,0.05,blocking,10_medium_pruned,5
50,0.05,blocking,6_easy_full,2
50,0.05,blocking,6_easy_pruned,2
50,0.05,blocking,6_hard_full,8
50,0.05,blocking,6_hard_pruned,4
50,0.05,blocking_blind,10_easy_full,19
50,0.05,blocking_blind,10_easy_pruned,9
50,0.05,blocking_blind,10_hard_full,21
50,0.05,blocking_blind,10_hard_pruned,16
50,0.05,blocking_blind,10_medium_full,24
50,0.05,blocking_blind,10_medium_pruned,21
50,0.05,blocking_blind,6_easy_full,5
50,0.05,blocking_blind,6_easy_pruned,7
50,0.05,blocking_blind,6_hard_full,11
50,0.05,blocking_blind,6_hard_pruned,14
50,0.05,density,10_easy_full,4
50,0.05,density,10_easy_pruned,6
50,0.05,density,10_hard_pruned,2
50,0.05,density,10_medium_full,3
50,0.05,density,10_medium_pruned,2
50,0.05,density,6_easy_full,13
50,0.05,density,6_easy_pruned,9
50,0.05,density,6_hard_full,4
50,0.05,density,6_hard_pruned,4
50,0.05,interaction,10_easy_full,1
50,0.05,interaction,10_easy_pruned,2
50,0.05,interaction,10_hard_full,2
50,0.05,interaction,6_easy_full,3
50,0.05,interaction,6_easy_pruned,3
50,0.05,interaction,6_hard_full,4
50,0.05,interaction,6_hard_pruned,3
50,0.05,interaction_blind,10_easy_full,2
50,0.05,interaction_blind,10_easy_pruned,6
50,0.05,interaction_blind,10_hard_full,4
50,0.05,interaction_blind,10_hard_pruned,7
50,0.05,interaction_blind,10_medium_full,5
50,0.05,interaction_blind,10_medium_pruned,7
50,0.05,interaction_blind,6_easy_full,5
50,0.05,interaction_blind,6_easy_pruned,10
50,0.05,interaction_blind,6_hard_full,9
50,0.05,interaction_blind,6_hard_pruned,7
50,0.05,linear,10_easy_full,1
50,0.05,linear,6_easy_pruned,2
50,0.05,linear,6_hard_full,2
50,0.05,non-linear,10_easy_full,6
50,0.05,non-linear,10_easy_pruned,5
50,0.05,non-linear,10_medium_full,2
50,0.05,non-linear,6_easy_full,6
50,0.05,non-linear,6_easy_pruned,9
50,0.05,non-linear,6_hard_full,3
50,0.1,blocking,10_easy_full,19
50,0.1,blocking,10_easy_pruned,4
50,0.1,blocking,10_hard_full,4
50,0.1,blocking,10_hard_pruned,7
50,0.1,blocking,10_medium_full,5
50,0.1,blocking,10_medium_pruned,4
50,0.1,blocking,6_easy_full,2
50,0.1,blocking,6_easy_pruned,4
50,0.1,blocking,6_hard_full,7
50,0.1,blocking,6_hard_pruned,4
50,0.1,blocking_blind,10_easy_full,19
50,0.1,blocking_blind,10_easy_pruned,7
50,0.1,blocking_blind,10_hard_full,21
50,0.1,blocking_blind,10_hard_pruned,17
50,0.1,blocking_blind,10_medium_full,24
50,0.1,blocking_blind,10_medium_pruned,20
50,0.1,blocking_blind,6_easy_full,5
50,0.1,blocking_blind,6_easy_pruned,6
50,0.1,blocking_blind,6_hard_full,10
50,0.1,blocking_blind,6_hard_pruned,14
50,0.1,density,10_easy_full,4
50,0.1,density,10_easy_pruned,5
50,0.1,density,10_hard_pruned,2
50,0.1,density,10_medium_full,3
50,0.1,density,10_medium_pruned,2
50,0.1,density,6_easy_full,13
50,0.1,density,6_easy_pruned,9
50,0.1,density,6_hard_full,4
50,0.1,density,6_hard_pruned,3
50,0.1,interaction,10_easy_full,1
50,0.1,interaction,10_easy_pruned,2
50,0.1,interaction,10_hard_full,2
50,0.1,interaction,10_medium_pruned,1
50,0.1,interaction,6_easy_full,4
50,0.1,interaction,6_easy_pruned,3
50,0.1,interaction,6_hard_full,5
50,0.1,interaction,6_hard_pruned,3
50,0.1,interaction_blind,10_easy_full,2
50,0.1,interaction_blind,10_easy_pruned,8
50,0.1,interaction_blind,10_hard_full,4
50,0.1,interaction_blind,10_hard_pruned,8
50,0.1,interaction_blind,10_medium_full,5
50,0.1,interaction_blind,10_medium_pruned,8
50,0.1,interaction_blind,6_easy_full,5
50,0.1,interaction_blind,6_easy_pruned,11
50,0.1,interaction_blind,6_hard_full,11
50,0.1,interaction_blind,6_hard_pruned,8
50,0.1,linear,10_easy_full,1
50,0.1,linear,6_easy_pruned,2
50,0.1,linear,6_hard_full,2
50,0.1,non-linear,10_easy_full,5
50,0.1,non-linear,10_easy_pruned,5
50,0.1,non-linear,10_medium_full,2
50,0.1,non-linear,6_easy_full,5
50,0.1,non-linear,6_easy_pruned,7
50,0.1,non-linear,6_hard_full,2
50,0.2,blocking,10_easy_full,19
50,0.2,blocking,10_easy_pruned,4
50,0.2,blocking,10_hard_full,3
50,0.2,blocking,10_hard_pruned,6
50,0.2,blocking,10_medium_full,5
50,0.2,blocking,10_medium_pruned,4
50,0.2,blocking,6_easy_full,2
50,0.2,blocking,6_easy_pruned,4
50,0.2,blocking,6_hard_full,5
50,0.2,blocking,6_hard_pruned,4
50,0.2,blocking_blind,10_easy_full,18
50,0.2,blocking_blind,10_easy_pruned,6
50,0.2,blocking_blind,10_hard_full,19
50,0.2,blocking_blind,10_hard_pruned,18
50,0.2,blocking_blind,10_medium_full,23
50,0.2,blocking_blind,10_medium_pruned,19
50,0.2,blocking_blind,6_easy_full,4
50,0.2,blocking_blind,6_easy_pruned,4
50,0.2,blocking_blind,6_hard_full,12
50,0.2,blocking_blind,6_hard_pruned,11
50,0.2,density,10_easy_full,4
50,0.2,density,10_easy_pruned,5
50,0.2,density,10_hard_pruned,2
50,0.2,density,10_medium_full,3
50,0.2,density,10_medium_pruned,2
50,0.2,density,6_easy_full,13
50,0.2,density,6_easy_pruned,9
50,0.2,density,6_hard_full,3
50,0.2,density,6_hard_pruned,3
50,0.2,interaction,10_easy_full,1
50,0.2,interaction,10_easy_pruned,3
50,0.2,interaction,10_hard_full,3
50,0.2,interaction,10_medium_pruned,1
50,0.2,interaction,6_easy_full,4
50,0.2,interaction,6_easy_pruned,3
50,0.2,interaction,6_hard_full,6
50,0.2,interaction,6_hard_pruned,3
50,0.2,interaction_blind,10_easy_full,3
50,0.2,interaction_blind,10_easy_pruned,8
50,0.2,interaction_blind,10_hard_full,6
50,0.2,interaction_blind,10_hard_pruned,8
50,0.2,interaction_blind,10_medium_full,6
50,0.2,interaction_blind,10_medium_pruned,9
50,0.2,interaction_blind,6_easy_full,6
50,0.2,interaction_blind,6_easy_pruned,13
50,0.2,interaction_blind,6_hard_full,11
50,0.2,interaction_blind,6_hard_pruned,11
50,0.2,linear,10_easy_full,1
50,0.2,linear,6_easy_pruned,2
50,0.2,linear,6_hard_full,2
50,0.2,non-linear,10_easy_full,5
50,0.2,non-linear,10_easy_pruned,5
50,0.2,non-linear,10_medium_full,2
50,0.2,non-linear,6_easy_full,5
50,0.2,non-linear,6_easy_pruned,7
50,0.2,non-linear,6_hard_full,2
50,0.4,blocking,10_easy_full,14
50,0.4,blocking,10_easy_pruned,3
50,0.4,blocking,10_hard_full,2
50,0.4,blocking,10_hard_pruned,6
50,0.4,blocking,10_medium_full,5
50,0.4,blocking,10_medium_pruned,2
50,0.4,blocking,6_easy_full,1
50,0.4,blocking,6_easy_pruned,2
50,0.4,blocking,6_hard_full,2
50,0.4,blocking,6_hard_pruned,3
50,0.4,blocking_blind,10_easy_full,16
50,0.4,blocking_blind,10_easy_pruned,7
50,0.4,blocking_blind,10_hard_full,17
50,0.4,blocking_blind,10_hard_pruned,14
50,0.4,blocking_blind,10_medium_full,21
50,0.4,blocking_blind,10_medium_pruned,18
50,0.4,blocking_blind,6_easy_full,2
50,0.4,blocking_blind,6_easy_pruned,2
50,0.4,blocking_blind,6_hard_full,12
50,0.4,blocking_blind,6_hard_pruned,7
50,0.4,density,10_easy_full,4
50,0.4,density,10_easy_pruned,5
50,0.4,density,10_hard_pruned,2
50,0.4,density,10_medium_full,3
50,0.4,density,10_medium_pruned,2
50,0.4,density,6_easy_full,13
50,0.4,density,6_easy_pruned,9
50,0.4,density,6_hard_full,3
50,0.4,density,6_hard_pruned,3
50,0.4,interaction,10_easy_full,4
50,0.4,interaction,10_easy_pruned,3
50,0.4,interaction,10_hard_full,4
50,0.4,interaction,10_medium_pruned,2
50,0.4,interaction,6_easy_full,4
50,0.4,interaction,6_easy_pruned,3
50,0.4,interaction,6_hard_full,9
50,0.4,interaction,6_hard_pruned,3
50,0.4,interaction_blind,10_easy_full,5
50,0.4,interaction_blind,10_easy_pruned,8
50,0.4,interaction_blind,10_hard_full,8
50,0.4,interaction_blind,10_hard_pruned,12
50,0.4,interaction_blind,10_medium_full,8
50,0.4,interaction_blind,10_medium_pruned,11
50,0.4,interaction_blind,6_easy_full,8
50,0.4,interaction_blind,6_easy_pruned,15
50,0.4,interaction_blind,6_hard_full,11
50,0.4,interaction_blind,6_hard_pruned,16
50,0.4,linear,10_easy_full,1
50,0.4,linear,6_easy_pruned,2
50,0.4,linear,6_hard_full,2
50,0.4,non-linear,10_easy_full,7
50,0.4,non-linear,10_easy_pruned,5
50,0.4,non-linear,10_medium_full,2
50,0.4,non-linear,6_easy_full,6
50,0.4,non-linear,6_easy_pruned,9
50,0.4,non-linear,6_hard_full,2
50,0.8,blocking,10_easy_full,12
50,0.8,blocking,10_easy_pruned,3
50,0.8,blocking,10_hard_pruned,5
50,0.8,blocking,10_medium_full,4
50,0.8,blocking,10_medium_pruned,1
50,0.8,blocking,6_easy_full,1
50,0.8,blocking,6_easy_pruned,2
50,0.8,blocking,6_hard_full,1
50,0.8,blocking,6_hard_pruned,3
50,0.8,blocking_blind,10_easy_full,15
50,0.8,blocking_blind,10_easy_pruned,3
50,0.8,blocking_blind,10_hard_full,15
50,0.8,blocking_blind,10_hard_pruned,12
50,0.8,blocking_blind,10_medium_full,19
50,0.8,blocking_blind,10_medium_pruned,12
50,0.8,blocking_blind,6_easy_full,2
50,0.8,blocking_blind,6_easy_pruned,2
50,0.8,blocking_blind,6_hard_full,9
50,0.8,blocking_blind,6_hard_pruned,5
50,0.8,density,10_easy_full,4
50,0.8,density,10_easy_pruned,5
50,0.8,density,10_hard_pruned,2
50,0.8,density,10_medium_full,3
50,0.8,density,10_medium_pruned,2
50,0.8,density,6_easy_full,13
50,0.8,density,6_easy_pruned,9
50,0.8,density,6_hard_full,3
50,0.8,density,6_hard_pruned,3
50,0.8,interaction,10_easy_full,6
50,0.8,interaction,10_easy_pruned,3
50,0.8,interaction,10_hard_full,4
50,0.8,interaction,10_medium_pruned,3
50,0.8,interaction,6_easy_full,4
50,0.8,interaction,6_easy_pruned,3
50,0.8,interaction,6_hard_full,9
50,0.8,interaction,6_hard_pruned,2
50,0.8,interaction_blind,10_easy_full,6
50,0.8,interaction_blind,10_easy_pruned,12
50,0.8,interaction_blind,10_hard_full,12
50,0.8,interaction_blind,10_hard_pruned,15
50,0.8,interaction_blind,10_medium_full,11
50,0.8,interaction_blind,10_medium_pruned,17
50,0.8,interaction_blind,6_easy_full,8
50,0.8,interaction_blind,6_easy_pruned,15
50,0.8,interaction_blind,6_hard_full,14
50,0.8,interaction_blind,6_hard_pruned,19
50,0.8,linear,10_easy_full,1
50,0.8,linear,6_easy_pruned,2
50,0.8,linear,6_hard_full,2
50,0.8,non-linear,10_easy_full,7
50,0.8,non-linear,10_easy_pruned,5
50,0.8,non-linear,10_medium_full,2
50,0.8,non-linear,6_easy_full,6
50,0.8,non-linear,6_easy_pruned,9
50,0.8,non-linear,6_hard_full,3
100,0.05,blocking,10_easy_full,17
100,0.05,blocking,10_easy_pruned,4
100,0.05,blocking,10_hard_full,4
100,0.05,blocking,10_hard_pruned,8
100,0.05,blocking,10_medium_full,5
100,0.05,blocking,10_medium_pruned,5
100,0.05,blocking,6_easy_full,2
100,0.05,blocking,6_easy_pruned,3
100,0.05,blocking,6_hard_full,8
100,0.05,blocking,6_hard_pruned,5
100,0.05,blocking_blind,10_easy_full,20
100,0.05,blocking_blind,10_easy_pruned,10
100,0.05,blocking_blind,10_hard_full,21
100,0.05,blocking_blind,10_hard_pruned,16
100,0.05,blocking_blind,10_medium_full,24
100,0.05,blocking_blind,10_medium_pruned,21
100,0.05,blocking_blind,6_easy_full,5
100,0.05,blocking_blind,6_easy_pruned,6
100,0.05,blocking_blind,6_hard_full,11
100,0.05,blocking_blind,6_hard_pruned,14
100,0.05,density,10_easy_full,4
100,0.05,density,10_easy_pruned,5
100,0.05,density,10_hard_pruned,2
100,0.05,density,10_medium_full,3
100,0.05,density,10_medium_pruned,2
100,0.05,density,6_easy_full,13
100,0.05,density,6_easy_pruned,9
100,0.05,density,6_hard_full,4
100,0.05,density,6_hard_pruned,3
100,0.05,interaction,10_easy_full,1
100,0.05,interaction,10_easy_pruned,2
100,0.05,interaction,10_hard_full,2
100,0.05,interaction,6_easy_full,3
100,0.05,interaction,6_easy_pruned,3
100,0.05,interaction,6_hard_full,4
100,0.05,interaction,6_hard_pruned,3
100,0.05,interaction_blind,10_easy_full,2
100,0.05,interaction_blind,10_easy_pruned,5
100,0.05,interaction_blind,10_hard_full,4
100,0.05,interaction_blind,10_hard_pruned,8
100,0.05,interaction_blind,10_medium_full,5
100,0.05,interaction_blind,10_medium_pruned,7
100,0.05,interaction_blind,6_easy_full,5
100,0.05,interaction_blind,6_easy_pruned,11
100,0.05,interaction_blind,6_hard_full,10
100,0.05,interaction_blind,6_hard_pruned,7
100,0.05,linear,10_easy_full,1
100,0.05,linear,6_easy_pruned,2
100,0.05,linear,6_hard_full,3
100,0.05,non-linear,10_easy_full,6
100,0.05,non-linear,10_easy_pruned,5
100,0.05,non-linear,10_medium_full,2
100,0.05,non-linear,6_easy_full,6
100,0.05,non-linear,6_easy_pruned,8
100,0.05,non-linear,6_hard_full,1
100,0.1,blocking,10_easy_full,16
100,0.1,blocking,10_easy_pruned,4
100,0.1,blocking,10_hard_full,4
100,0.1,blocking,10_hard_pruned,7
100,0.1,blocking,10_medium_full,5
100,0.1,blocking,10_medium_pruned,4
100,0.1,blocking,6_easy_full,1
100,0.1,blocking,6_easy_pruned,3
100,0.1,blocking,6_hard_full,7
100,0.1,blocking,6_hard_pruned,6
100,0.1,blocking_blind,10_easy_full,19
100,0.1,blocking_blind,10_easy_pruned,10
100,0.1,blocking_blind,10_hard_full,20
100,0.1,blocking_blind,10_hard_pruned,17
100,0.1,blocking_blind,10_medium_full,23
100,0.1,blocking_blind,10_medium_pruned,19
100,0.1,blocking_blind,6_easy_full,5
100,0.1,blocking_blind,6_easy_pruned,5
100,0.1,blocking_blind,6_hard_full,11
100,0.1,blocking_blind,6_hard_pruned,12
100,0.1,density,10_easy_full,4
100,0.1,density,10_easy_pruned,4
100,0.1,density,10_hard_pruned,2
100,0.1,density,10_medium_full,3
100,0.1,density,10_medium_pruned,2
100,0.1,density,6_easy_full,13
100,0.1,density,6_easy_pruned,9
100,0.1,density,6_hard_full,3
100,0.1,density,6_hard_pruned,3
100,0.1,interaction,10_easy_full,1
100,0.1,interaction,10_easy_pruned,2
100,0.1,interaction,10_hard_full,2
100,0.1,interaction,10_medium_pruned,1
100,0.1,interaction,6_easy_full,4
100,0.1,interaction,6_easy_pruned,3
100,0.1,interaction,6_hard_full,4
100,0.1,interaction,6_hard_pruned,3
100,0.1,interaction_blind,10_easy_full,3
100,0.1,interaction_blind,10_easy_pruned,6
100,0.1,interaction_blind,10_hard_full,5
100,0.1,interaction_blind,10_hard_pruned,8
100,0.1,interaction_blind,10_medium_full,6
100,0.1,interaction_blind,10_medium_pruned,9
100,0.1,interaction_blind,6_easy_full,5
100,0.1,interaction_blind,6_easy_pruned,12
100,0.1,interaction_blind,6_hard_full,11
100,0.1,interaction_blind,6_hard_pruned,8
100,0.1,linear,10_easy_full,1
100,0.1,linear,6_easy_pruned,2
100,0.1,linear,6_hard_full,3
100,0.1,non-linear,10_easy_full,7
100,0.1,non-linear,10_easy_pruned,5
100,0.1,non-linear,10_medium_full,2
100,0.1,non-linear,6_easy_full,6
100,0.1,non-linear,6_easy_pruned,8
100,0.1,non-linear,6_hard_full,2
100,0.2,blocking,10_easy_full,13
100,0.2,blocking,10_easy_pruned,4
100,0.2,blocking,10_hard_full,2
