userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind,correctness,correct,user_count,num_participants
87b50908,6_hard_full,6,hard,full,interaction,80,1600,-2.987730197,-2.370603358,-2.306923739,-1.887673684,-2.192991145,-2.338590928,-2.616385845,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,160,1600,-2.987730197,-2.370603358,-2.306923739,-1.887673684,-2.388981072,-2.293181775,-2.729592789,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,blocking,5,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-1.950290409,-2.668576637,-2.678631029,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,10,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-1.968918184,-2.620853309,-2.650768463,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,20,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-2.014478475,-2.573209599,-2.645230107,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,40,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-2.097269438,-2.525724211,-2.670485262,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,80,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-2.222201633,-2.478551867,-2.729862369,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,160,3200,-3.035379842,-2.417437216,-2.354218244,-1.95512931,-2.390470899,-2.431991621,-2.82306014,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,blocking,5,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.018404586,-2.810824879,-2.819875507,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,10,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.035604865,-2.76306181,-2.790982329,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,20,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.078362137,-2.715338848,-2.783420622,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,40,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.15574567,-2.667695867,-2.80477377,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,80,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.270590283,-2.620211924,-2.856876383,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,160,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.421148819,-2.573042421,-2.937317273,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,blocking,5,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.088299831,-2.953651779,-2.962195582,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,10,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.104773027,-2.905868674,-2.932778835,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,20,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.146089636,-2.858105697,-2.924179789,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,40,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.220644602,-2.810382919,-2.943496542,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,80,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.330033639,-2.762740305,-2.991672589,solvedCorrect,wrong,1,240
87b50908,6_hard_full,6,hard,full,interaction,160,12800,-3.130871018,-2.512311798,-2.449441835,-2.095315663,-2.470418705,-2.715257091,-3.064795253,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.818783048,-2.018607509,-1.668443103,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.840005737,-2.018607509,-1.693066667,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.840005737,-2.018607509,-1.693066667,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,25,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.840005737,-2.018607509,-1.693066667,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.381828424,-2.018607509,-1.267497274,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.422695525,-2.018607509,-1.313202828,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,50,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.422695525,-2.018607509,-1.313202828,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,100,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.123026357,-2.018607509,-1.050482927,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,1600,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,3200,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,6400,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,5,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.926899988,-2.018607509,-1.796292965,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,10,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.770273035,-2.018607509,-1.64237699,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,20,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.557770618,-2.018607509,-1.439750962,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,40,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.318734916,-2.018607509,-1.220421057,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,80,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627,solvedCorrect,wrong,1,240
87cfed83,10_hard_full,10,hard,full,blocking_blind,160,12800,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.933208461,-2.018607509,-0.886961318,solvedCorrect,wrong,1,240
89cbc391,10_easy_full,10,easy,full,blocking,5,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.33977332,-4.225969687,-4.369184872,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,blocking,10,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.371758498,-4.154647475,-4.40944471,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,interaction,20,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.454889182,-4.091358709,-4.503177128,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,interaction,40,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.466564351,-4.040571533,-4.460543523,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,interaction,80,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.466564351,-4.006313723,-4.405223465,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,interaction,160,25,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.466564351,-3.98982549,-4.365291579,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,blocking,5,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.341706871,-4.230695312,-4.37215121,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,blocking,10,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.371755661,-4.159279082,-4.41130023,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.456764969,-4.09582298,-4.512934485,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.608698066,-4.044765324,-4.678675691,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.647513924,-4.01013161,-4.668644264,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,50,-4.47903221,-3.544522445,-3.38246028,-3.390925612,-3.647513924,-3.9932173,-4.616302383,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,blocking,5,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.365515607,-4.242439365,-4.381843626,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.389731093,-4.170910316,-4.419480923,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.465327666,-4.107248328,-4.519138155,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.611112108,-4.055843358,-4.683053653,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.832358923,-4.020694587,-4.900687371,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,100,-4.487013933,-3.539662524,-3.385065339,-3.421607129,-3.897555819,-4.003145458,-4.919209211,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-3.413150762,-4.260164911,-4.397640959,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-3.432342126,-4.188527876,-4.433706926,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-3.499285185,-4.124663414,-4.531091736,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-3.63172842,-4.072900139,-4.692280162,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-3.836515224,-4.037177476,-4.907279854,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,200,-4.496909502,-3.539532518,-3.39142951,-3.47485141,-4.108610014,-4.018840633,-5.160213214,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-3.479174465,-4.282278653,-4.418280929,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-3.494777337,-4.21055845,-4.453031569,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-3.555193608,-4.146534306,-4.548312157,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-3.676646176,-4.094475881,-4.706602966,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-3.865036284,-4.058243964,-4.918323571,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,400,-4.507887578,-3.543757491,-3.400341295,-3.544715386,-4.116456018,-4.039124022,-5.168268657,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-3.557294418,-4.307205688,-4.442253288,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-3.570672507,-4.235431535,-4.476091279,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-3.626880475,-4.17130201,-4.569783464,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-3.740751094,-4.119042348,-4.725590573,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-3.916562663,-4.082442185,-4.933995396,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,800,-4.519443479,-3.551261697,-3.410771923,-3.625148152,-4.149601439,-4.062697805,-5.180318,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-3.642515494,-4.33376173,-4.468256837,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-3.654637975,-4.261956377,-4.501542536,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-3.708410798,-4.197765249,-4.594214692,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-3.81769077,-4.145385465,-4.748261984,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-3.985278911,-4.108556682,-4.953951772,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,1600,-4.531298203,-3.560870038,-3.422038291,-3.711651517,-4.20479457,-4.088396503,-5.196713314,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-3.731615226,-4.36120087,-4.495397229,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-3.743067804,-4.289378663,-4.528376416,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-3.795522438,-4.22515405,-4.620461371,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-3.902248597,-4.172708184,-4.773427251,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-4.065031571,-4.135750674,-4.977260336,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,3200,-4.543304922,-3.57168945,-3.433744019,-3.801428559,-4.275967057,-4.115345956,-5.217178282,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-3.822746969,-4.389100794,-4.523141585,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-3.83385311,-4.317269816,-4.555958888,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-3.885620656,-4.25302772,-4.64772726,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-3.990995219,-4.200547128,-4.800087148,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-4.151161139,-4.163521103,-5.002805905,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,6400,-4.555388297,-3.583161794,-3.445675145,-3.892908694,-4.357177484,-4.142982991,-5.240815513,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,5,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-3.914919439,-4.417236216,-4.551197595,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,10,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-3.925849357,-4.345400761,-4.58393165,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,20,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-3.977265956,-4.28114973,-4.675535423,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,40,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-4.081944538,-4.228651328,-4.827573493,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,80,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-4.240741583,-4.191589929,-5.029676503,wrong,wrong,1,240
89cbc391,10_easy_full,10,easy,full,non-linear,160,12800,-4.567510167,-3.594973618,-3.457720446,-3.985257889,-4.4441082,-4.170982033,-5.266554723,wrong,wrong,1,240
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.814705112,-3.491641489,-3.430135096,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.805421451,-3.491641489,-3.406907251,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.820601118,-3.491641489,-3.392479474,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,40,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.826114059,-3.491641489,-3.392527566,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,80,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.826114059,-3.491641489,-3.392527566,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,160,25,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.826114059,-3.491641489,-3.392527566,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-3.879410992,-3.475695025,-3.413548425,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-3.881388055,-3.475695025,-3.40700906,validatedCorrect,correct,1,130
