,board,likelihoods_block,likelihoods_density,likelihoods_interaction,move_number_in_path,userid
5810,10_hard_pruned,-9.21034037198,-3.59213763108,-9.21034037198,4,8ea50714
5811,10_hard_pruned,-2.62647522139,-3.89734384517,-2.56905907991,5,8ea50714
5812,10_hard_pruned,0.0,-3.45865694778,0.0,6,8ea50714
5813,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,8ea50714
5814,10_hard_pruned,0.0,-4.38190681919,0.0,2,8ea50714
5815,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,8ea50714
5816,10_hard_pruned,-9.21034037198,-3.59213763108,-9.21034037198,4,8ea50714
5817,10_hard_pruned,-2.62647522139,-3.89734384517,-2.56905907991,5,8ea50714
5818,10_hard_pruned,-2.2501954981,-4.23422633205,-3.82891273888,1,8ea50714
5819,10_hard_pruned,-9.21034037198,-3.5601976825,-9.21034037198,2,8ea50714
5820,10_hard_pruned,-0.46412199061,-3.20641852809,-0.46412199061,3,8ea50714
5821,10_hard_pruned,-2.2501954981,-4.23422633205,-3.82891273888,1,8ea50714
5822,10_hard_pruned,0.0,-3.30903934718,0.0,2,8ea50714
5823,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,8ea50714
5824,10_hard_pruned,-5.24186305186,-3.29265442147,-5.04609089452,2,8ea50714
5825,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,8ea50714
5826,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,8ea50714
5827,10_hard_pruned,0.0,-3.90244209454,0.0,3,8ea50714
5828,10_hard_pruned,-1.33882334674,-3.8758344496,-1.64448126293,4,8ea50714
5829,10_hard_pruned,0.0,-3.39724613102,0.0,5,8ea50714
5830,10_hard_pruned,-2.2501954981,-4.23422633205,-3.82891273888,1,8ea50714
5831,10_hard_pruned,0.0,-3.30903934718,0.0,2,8ea50714
5832,10_hard_pruned,-2.2501954981,-4.23422633205,-3.82891273888,1,8ea50714
5833,10_hard_pruned,-9.21034037198,-3.5601976825,-9.21034037198,2,8ea50714
5834,10_hard_pruned,-0.46412199061,-3.20641852809,-0.46412199061,3,8ea50714
5835,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,98c10b8a
5836,10_hard_pruned,0.0,-4.38190681919,0.0,2,98c10b8a
5837,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,98c10b8a
5838,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,98c10b8a
5839,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,98c10b8a
5840,10_hard_pruned,0.0,-3.90244209454,0.0,3,98c10b8a
5841,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,98c10b8a
5842,10_hard_pruned,-2.2726165101,-3.88001118781,-2.63375800674,2,98c10b8a
5843,10_hard_pruned,0.0,-3.74775965682,0.0,3,98c10b8a
5844,10_hard_pruned,-6.03905365959,-4.41862094827,-5.87885228694,4,98c10b8a
5845,10_hard_pruned,-2.3373731468,-2.99675134629,-2.52871544657,5,98c10b8a
5846,10_hard_pruned,0.0,-4.49570638462,0.0,6,98c10b8a
5847,10_hard_pruned,-1.35002283667,-2.71860518244,-1.18573374532,7,98c10b8a
5848,10_hard_pruned,-4.21950770518,-4.18590461095,-4.21950770518,8,98c10b8a
5849,10_hard_pruned,-1.71683406352,-3.35815974113,-1.62401412697,9,98c10b8a
5850,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,acdac85f
5851,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,acdac85f
5852,10_hard_pruned,0.0,-3.90244209454,0.0,3,acdac85f
5853,10_hard_pruned,-1.33882334674,-3.8758344496,-1.64448126293,4,acdac85f
5854,10_hard_pruned,-9.21034037198,-2.77848240048,-9.21034037198,5,acdac85f
5855,10_hard_pruned,-2.57114998139,-3.19549427225,-2.53553025933,6,acdac85f
5856,10_hard_pruned,-9.21034037198,-2.64524405882,-9.21034037198,7,acdac85f
5857,10_hard_pruned,-1.00130854121,-3.68107726167,-0.964491814927,8,acdac85f
5858,10_hard_pruned,-5.22317753177,-3.72395209956,-5.03196127572,1,acdac85f
5859,10_hard_pruned,-1.90858837458,-3.89231968388,-1.95195058281,2,acdac85f
5860,10_hard_pruned,0.0,-3.72872744842,0.0,3,acdac85f
5861,10_hard_pruned,-5.90424603104,-4.43057717266,-5.65839238487,4,acdac85f
5862,10_hard_pruned,-2.89525825103,-3.33308363111,-4.08265571819,4,acdac85f
5863,10_hard_pruned,-4.26267987704,-3.28273725851,-4.26267987704,5,acdac85f
5864,10_hard_pruned,-2.64873946737,-4.43449097513,-3.70702278371,6,acdac85f
5865,10_hard_pruned,-9.21034037198,-2.83876559294,-9.21034037198,7,acdac85f
5866,10_hard_pruned,-5.20093847356,-3.25425876157,-5.00970798291,1,acdac85f
5867,10_hard_pruned,-1.90555683701,-3.89638901319,-1.94716591386,2,acdac85f
5868,10_hard_pruned,0.0,-3.70441533134,0.0,3,acdac85f
5869,10_hard_pruned,0.0,-4.43453091841,0.0,4,acdac85f
5870,10_hard_pruned,-3.88079909744,-3.10705275654,-3.66301291591,5,acdac85f
5871,10_hard_pruned,-2.65852010532,-4.43053722938,-3.61217870072,6,acdac85f
5872,10_hard_pruned,-9.21034037198,-3.1315729671,-9.21034037198,7,acdac85f
5873,10_hard_pruned,-3.74072530938,-3.38771626659,-3.54900892869,1,acdac85f
5874,10_hard_pruned,-1.90559853026,-3.89231968388,-1.94540367309,2,acdac85f
5875,10_hard_pruned,-3.6963492332,-3.94688884351,-3.50462647632,1,acdac85f
5876,10_hard_pruned,-2.9118727642,-4.11113351365,-5.03632015455,2,acdac85f
5877,10_hard_pruned,0.0,-3.00132462648,0.0,3,acdac85f
5878,10_hard_pruned,-1.96426425102,-3.54789621367,-2.40765968811,4,acdac85f
5879,10_hard_pruned,0.0,-3.5655393811,0.0,5,acdac85f
5880,10_hard_pruned,-4.34796447241,-4.39832961246,-4.34796447241,6,acdac85f
5881,10_hard_pruned,-3.43936033809,-3.8071419432,-5.42170393678,7,acdac85f
5882,10_hard_pruned,-2.97266246268,-3.03121866207,-2.78086733495,1,acdac85f
5883,10_hard_pruned,-4.28510074661,-3.13653319782,-4.09349065655,1,acdac85f
5884,10_hard_pruned,-1.89990407226,-3.88413090887,-1.94084728987,2,acdac85f
5885,10_hard_pruned,0.0,-3.55610724161,0.0,3,acdac85f
5886,10_hard_pruned,-2.88379121902,-3.57227053598,-3.94716322947,4,acdac85f
5887,10_hard_pruned,-4.26267987704,-3.26856011956,-4.26267987704,5,acdac85f
5888,10_hard_pruned,0.0,-4.13131333063,0.0,6,acdac85f
5889,10_hard_pruned,-1.60209836221,-3.16026974584,-1.69335495298,7,acdac85f
5890,10_hard_pruned,-4.48959144846,-3.72395209956,-4.29803881327,1,acdac85f
5891,10_hard_pruned,-2.9228728156,-4.115218505,-5.05179569759,2,acdac85f
5892,10_hard_pruned,0.0,-2.99679128877,0.0,3,acdac85f
5893,10_hard_pruned,-3.50962249567,-3.88819375303,-3.30437543825,4,acdac85f
5894,10_hard_pruned,-4.57828784194,-3.17435477987,-4.41177884589,5,acdac85f
5895,10_hard_pruned,-1.99977452596,-3.3130140419,-2.97762482767,6,acdac85f
5896,10_hard_pruned,-4.2341065046,-3.0596602121,-4.2341065046,7,acdac85f
5897,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,acdac85f
5898,10_hard_pruned,0.0,-4.38190681919,0.0,2,acdac85f
5899,10_hard_pruned,-2.4353033965,-3.14610427324,-2.29378573258,3,acdac85f
5900,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,acdac85f
5901,10_hard_pruned,-2.2726165101,-3.88001118781,-2.63375800674,2,acdac85f
5902,10_hard_pruned,0.0,-3.74775965682,0.0,3,acdac85f
5903,10_hard_pruned,-2.89890330881,-4.13135327391,-5.0718953415,4,acdac85f
5904,10_hard_pruned,0.0,-2.84329838867,0.0,5,acdac85f
5905,10_hard_pruned,-4.24849524205,-4.12729417412,-4.24849524205,6,acdac85f
5906,10_hard_pruned,-1.59993248097,-3.41615267901,-1.49655768018,7,acdac85f
5907,10_hard_pruned,-4.88875990383,-4.23422633205,-4.69735969533,1,b8bac8b7
5908,10_hard_pruned,-5.25267262513,-4.11928683652,-4.99531865288,2,b8bac8b7
5909,10_hard_pruned,-3.15253395926,-3.42091355948,-2.96072761507,3,b8bac8b7
5910,10_hard_pruned,-4.33752424208,-4.42262231407,-4.10315973816,4,b8bac8b7
5911,10_hard_pruned,-1.76261099821,-3.1555837699,-2.20515242985,5,b8bac8b7
5912,10_hard_pruned,0.0,-4.42258237079,0.0,6,b8bac8b7
5913,10_hard_pruned,-2.47585324987,-3.1649734157,-2.36075581754,7,b8bac8b7
5914,10_hard_pruned,-3.95262401386,-3.9818367183,-3.73353981568,8,b8bac8b7
5915,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,b8bac8b7
5916,10_hard_pruned,-3.87222733394,-4.115218505,-3.62481097894,2,b8bac8b7
5917,10_hard_pruned,-2.95296877241,-2.88217169739,-2.69151320332,3,b8bac8b7
5918,10_hard_pruned,-5.44662777682,-4.15513396036,-5.22497346595,4,b8bac8b7
5919,10_hard_pruned,-4.37631290495,-3.0262981534,-4.32454691329,5,b8bac8b7
5920,10_hard_pruned,-2.88572557507,-3.74218606249,-2.65414040756,6,b8bac8b7
5921,10_hard_pruned,-1.70635520622,-2.71933038895,-1.62034757671,7,b8bac8b7
5922,10_hard_pruned,-3.15269041921,-3.5417684381,-2.96090873263,1,b8bac8b7
5923,10_hard_pruned,-5.8667021038,-4.40249282686,-5.61616871793,2,b8bac8b7
5924,10_hard_pruned,-2.0113918356,-3.16505330226,-2.34009556166,3,b8bac8b7
5925,10_hard_pruned,0.0,-4.41460345361,0.0,4,b8bac8b7
5926,10_hard_pruned,-1.39895353888,-2.97377091538,-1.41596365129,5,b8bac8b7
5927,10_hard_pruned,-9.21034037198,-3.63446184148,-9.21034037198,6,b8bac8b7
5928,10_hard_pruned,-0.77974597095,-2.69956270004,-0.632585419451,7,b8bac8b7
5929,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,bacbc468
5930,10_hard_pruned,0.0,-4.38190681919,0.0,2,bacbc468
5931,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,bacbc468
5932,10_hard_pruned,0.0,-3.74616745354,0.0,4,bacbc468
5933,10_hard_pruned,-0.56343042056,-2.88128207903,-0.446830242955,5,bacbc468
5934,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,bcf51783
5935,10_hard_pruned,0.0,-4.38190681919,0.0,2,bcf51783
5936,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,bcf51783
5937,10_hard_pruned,0.0,-3.74616745354,0.0,4,bcf51783
5938,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,bcf51783
5939,10_hard_pruned,-5.38017997941,-3.3049682428,-5.13350441073,2,bcf51783
5940,10_hard_pruned,-0.849437428402,-3.73351962402,-0.715571759667,3,bcf51783
5941,10_hard_pruned,-4.27666611902,-10.8212172486,-4.27666611902,4,bcf51783
5942,10_hard_pruned,-0.935526286169,-4.31296053652,-0.856644167118,5,bcf51783
5943,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,c2cbff2e
5944,10_hard_pruned,-9.21034037198,-3.28436006072,-9.21034037198,2,c2cbff2e
5945,10_hard_pruned,-0.403389462485,-4.19983156788,-0.403389462485,3,c2cbff2e
5946,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cce7504c
5947,10_hard_pruned,-2.41339599356,-3.53552220087,-4.03525204375,2,cce7504c
5948,10_hard_pruned,0.0,-3.0165859193,0.0,3,cce7504c
5949,10_hard_pruned,-4.27666611902,-3.90040187614,-4.27666611902,4,cce7504c
5950,10_hard_pruned,-1.39746666444,-3.36319956473,-1.34777031131,5,cce7504c
5951,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,cce7504c
5952,10_hard_pruned,-3.12087704624,-3.55612721225,-3.80135969406,2,cce7504c
5953,10_hard_pruned,-3.12087704624,-3.55612721225,-3.80135969406,2,cce7504c
5954,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,cce7504c
5955,10_hard_pruned,-0.797604240051,-3.29265442147,-0.601166504016,2,cce7504c
5956,10_hard_pruned,-4.29045944115,-2.82941998838,-4.29045944115,3,cce7504c
5957,10_hard_pruned,-2.46889948644,-3.85064700743,-2.3726390608,4,cce7504c
5958,10_hard_pruned,-4.26267987704,-3.17899293826,-4.26267987704,5,cce7504c
5959,10_hard_pruned,-2.54528256743,-3.87164049233,-2.86675279932,6,cce7504c
5960,10_hard_pruned,-4.2341065046,-2.97651669172,-4.2341065046,7,cce7504c
5961,10_hard_pruned,-5.93354400737,-4.09450435768,-5.89060880183,8,cce7504c
5962,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,cce7504c
5963,10_hard_pruned,-3.0878914308,-3.54793615536,-4.445800942,2,cce7504c
5964,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,cce7504c
5965,10_hard_pruned,-3.0878914308,-3.54793615536,-4.34924094951,2,cce7504c
5966,10_hard_pruned,0.0,-3.56085451337,0.0,3,cce7504c
5967,10_hard_pruned,-3.97957457013,-4.11924689484,-3.78866526584,4,cce7504c
5968,10_hard_pruned,-4.32579515242,-3.18360966297,-3.98047000962,5,cce7504c
5969,10_hard_pruned,-4.27527181808,-3.92433910893,-4.1553920904,6,cce7504c
5970,10_hard_pruned,-6.15239950526,-3.4067243576,-5.53263761092,7,cce7504c
5971,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,cce7504c
5972,10_hard_pruned,-6.41267960992,-3.54381529334,-6.2184073366,2,cce7504c
5973,10_hard_pruned,-5.05591834553,-3.97069141019,-4.84684628008,3,cce7504c
5974,10_hard_pruned,-5.14131786037,-3.32111410302,-5.03722762927,4,cce7504c
5975,10_hard_pruned,-6.60292367512,-3.42087361699,-6.51493433535,5,cce7504c
5976,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,cce7504c
5977,10_hard_pruned,-10.8212771605,-4.63900262833,-10.8212771605,1,cce7504c
5978,10_hard_pruned,-3.09764977963,-3.55612721225,-4.34834143086,2,cce7504c
5979,10_hard_pruned,0.0,-3.73828890612,0.0,3,cce7504c
5980,10_hard_pruned,-2.23558034839,-3.90443828963,-2.58086284078,4,cce7504c
5981,10_hard_pruned,0.0,-3.30133245171,0.0,5,cce7504c
5982,10_hard_pruned,-4.98308551792,-4.42656773651,-4.81563772747,6,cce7504c
5983,10_hard_pruned,-2.69747895815,-2.86797892752,-2.22529704347,7,cce7504c
5984,10_hard_pruned,-3.6963492332,-3.94688884351,-3.50462647632,1,cce7504c
5985,10_hard_pruned,-2.9118727642,-3.55204008215,-4.3010872774,2,cce7504c
5986,10_hard_pruned,0.0,-3.57028188365,0.0,3,cce7504c
5987,10_hard_pruned,-3.45534394158,-3.71824483701,-3.34187167474,4,cce7504c
5988,10_hard_pruned,-10.8211972772,-4.67676214826,-10.8211972772,5,cce7504c
5989,10_hard_pruned,-4.72538866812,-3.31705223044,-4.59041638556,6,cce7504c
5990,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,cce7504c
5991,10_hard_pruned,-3.0878914308,-3.54793615536,-4.34924094951,2,cce7504c
5992,10_hard_pruned,-9.21034037198,-3.56085451337,-9.21034037198,3,cce7504c
5993,10_hard_pruned,-0.995652189727,-3.56824924079,-0.919275646591,4,cce7504c
5994,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,cce7504c
5995,10_hard_pruned,-6.41267960992,-3.54381529334,-6.2184073366,2,cce7504c
5996,10_hard_pruned,-5.0133172457,-3.41152952994,-4.80422044012,3,cce7504c
5997,10_hard_pruned,-2.31170334651,-3.56824924079,-2.55455978333,4,cce7504c
5998,10_hard_pruned,0.0,-3.43017029888,0.0,5,cce7504c
5999,10_hard_pruned,-3.6963492332,-3.94688884351,-3.50462647632,1,cce7504c
6000,10_hard_pruned,-2.9118727642,-3.55204008215,-4.3010872774,2,cce7504c
6001,10_hard_pruned,0.0,-3.57028188365,0.0,3,cce7504c
6002,10_hard_pruned,-3.45534394158,-3.71824483701,-3.34187167474,4,cce7504c
6003,10_hard_pruned,-10.8211972772,-4.67676214826,-10.8211972772,5,cce7504c
6004,10_hard_pruned,-4.87954560302,-3.21174679705,-4.74462082721,6,cce7504c
6005,10_hard_pruned,-1.80325636871,-2.85661705861,-3.61164746568,7,cce7504c
6006,10_hard_pruned,-2.29857840969,-3.25425876157,-2.10674986726,1,cce7504c
6007,10_hard_pruned,-6.41267960992,-3.54381529334,-6.2184073366,2,cce7504c
6008,10_hard_pruned,-2.00881660386,-2.87278528919,-2.06711854295,3,cce7504c
6009,10_hard_pruned,0.0,-4.13135327391,0.0,4,cce7504c
6010,10_hard_pruned,-7.03610128186,-3.69944110398,-6.93235294513,5,cce7504c
6011,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cce7504c
6012,10_hard_pruned,-9.21034037198,-3.53552220087,-9.21034037198,2,cce7504c
6013,10_hard_pruned,-2.61706775282,-3.92735606792,-2.51512287148,3,cce7504c
6014,10_hard_pruned,-9.21034037198,-3.09204151432,-9.21034037198,4,cce7504c
6015,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,cce7504c
6016,10_hard_pruned,-3.12087704624,-3.55612721225,-3.80135969406,2,cce7504c
6017,10_hard_pruned,0.0,-3.95645437171,0.0,3,cce7504c
6018,10_hard_pruned,-0.784682770839,-3.1084280546,-0.58842770874,4,cce7504c
6019,10_hard_pruned,-4.26267987704,-4.67211011375,-4.26267987704,5,cce7504c
6020,10_hard_pruned,-0.619372286745,-4.07775716047,-0.509995526216,6,cce7504c
6021,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cce7504c
6022,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,cce7504c
6023,10_hard_pruned,0.0,-3.90244209454,0.0,3,cce7504c
6024,10_hard_pruned,-3.97235203845,-3.53963741416,-3.72060201648,4,cce7504c
6025,10_hard_pruned,-3.97235203845,-3.53963741416,-3.72060201648,4,cce7504c
6026,10_hard_pruned,-0.588485906541,-3.0116339612,-0.473463065221,5,cce7504c
6027,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cdc514e1
6028,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,cdc514e1
6029,10_hard_pruned,0.0,-3.90244209454,0.0,3,cdc514e1
6030,10_hard_pruned,-3.38397264667,-3.18316892082,-3.13211752494,4,cdc514e1
6031,10_hard_pruned,-1.56508517959,-2.83918071379,-1.96504715332,5,cdc514e1
6032,10_hard_pruned,0.0,-4.07775716047,0.0,6,cdc514e1
6033,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6034,10_hard_pruned,0.0,-4.38190681919,0.0,2,cdc514e1
6035,10_hard_pruned,-2.57173336802,-3.14610427324,-2.43022010407,3,cdc514e1
6036,10_hard_pruned,-3.90207128679,-3.94392916883,-3.66290138326,4,cdc514e1
6037,10_hard_pruned,-1.92476807409,-2.79743416237,-2.0841877097,5,cdc514e1
6038,10_hard_pruned,-9.21034037198,-3.50478900903,-9.21034037198,6,cdc514e1
6039,10_hard_pruned,-2.62184006888,-3.89730390109,-2.56415155456,7,cdc514e1
6040,10_hard_pruned,-0.560309675003,-2.71933038895,-0.502607711175,7,cdc514e1
6041,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6042,10_hard_pruned,-9.21034037198,-3.28436006072,-9.21034037198,2,cdc514e1
6043,10_hard_pruned,-0.403389462485,-4.19983156788,-0.403389462485,3,cdc514e1
6044,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6045,10_hard_pruned,0.0,-4.38190681919,0.0,2,cdc514e1
6046,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,cdc514e1
6047,10_hard_pruned,-9.21034037198,-3.59213763108,-9.21034037198,4,cdc514e1
6048,10_hard_pruned,0.0,-3.74616745354,0.0,4,cdc514e1
6049,10_hard_pruned,-0.56343042056,-2.88128207903,-0.446830242955,5,cdc514e1
6050,10_hard_pruned,-4.24849524205,-4.14722994796,-4.24849524205,6,cdc514e1
6051,10_hard_pruned,-0.573510559639,-3.16848669193,-0.518171439761,7,cdc514e1
6052,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6053,10_hard_pruned,-9.21034037198,-3.53552220087,-9.21034037198,2,cdc514e1
6054,10_hard_pruned,-0.555536197566,-4.21470020721,-0.453568174807,3,cdc514e1
6055,10_hard_pruned,0.0,-4.38190681919,0.0,2,cdc514e1
6056,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,cdc514e1
6057,10_hard_pruned,0.0,-3.74616745354,0.0,4,cdc514e1
6058,10_hard_pruned,-2.13815231209,-3.33306365967,-2.66378702829,5,cdc514e1
6059,10_hard_pruned,0.0,-3.35656085946,0.0,6,cdc514e1
6060,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6061,10_hard_pruned,0.0,-4.38190681919,0.0,2,cdc514e1
6062,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,cdc514e1
6063,10_hard_pruned,0.0,-3.74616745354,0.0,4,cdc514e1
6064,10_hard_pruned,-2.13815231209,-3.33306365967,-2.66378702829,5,cdc514e1
6065,10_hard_pruned,0.0,-3.35656085946,0.0,6,cdc514e1
6066,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,cdc514e1
6067,10_hard_pruned,0.0,-4.38190681919,0.0,2,cdc514e1
6068,10_hard_pruned,-1.28250326124,-2.85853826473,-1.36680991326,3,cdc514e1
6069,10_hard_pruned,-3.87735613164,-3.39728607351,-3.73593567882,3,cdc514e1
6070,10_hard_pruned,-0.950367625053,-3.36046705857,-0.70038033188,4,cdc514e1
6071,10_hard_pruned,-4.26267987704,-3.34321032006,-4.26267987704,5,cdc514e1
6072,10_hard_pruned,-2.20548520668,-3.93220517348,-2.08035288601,6,cdc514e1
6073,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cdc514e1
6074,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,cdc514e1
6075,10_hard_pruned,-4.28510074661,-3.13653319782,-4.09349065655,1,cdc514e1
6076,10_hard_pruned,-3.10205443128,-3.54793615536,-4.64538894591,2,cdc514e1
6077,10_hard_pruned,-9.21034037198,-4.24378853499,-9.21034037198,3,cdc514e1
6078,10_hard_pruned,-4.74226146163,-3.33308363111,-4.66714548061,4,cdc514e1
6079,10_hard_pruned,-9.21034037198,-3.79826124938,-9.21034037198,5,cdc514e1
6080,10_hard_pruned,-4.28510074661,-3.13653319782,-4.09349065655,1,cdc514e1
6081,10_hard_pruned,-3.10205443128,-3.54793615536,-4.355441593,2,cdc514e1
6082,10_hard_pruned,0.0,-3.53688920378,0.0,3,cdc514e1
6083,10_hard_pruned,0.0,-4.11517856332,0.0,4,cdc514e1
6084,10_hard_pruned,-1.39495630354,-3.16969498792,-1.61763888442,5,cdc514e1
6085,10_hard_pruned,0.0,-4.38597828838,0.0,6,cdc514e1
6086,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cdc514e1
6087,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,cdc514e1
6088,10_hard_pruned,-9.21034037198,-2.98674495132,-9.21034037198,3,cdc514e1
6089,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,cdc514e1
6090,10_hard_pruned,-3.74879251995,-3.28436006072,-3.42755268051,2,cdc514e1
6091,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,cdc514e1
6092,10_hard_pruned,-9.21034037198,-2.98674495132,-9.21034037198,3,cdc514e1
6093,10_hard_pruned,-5.39837626927,-4.37351193996,-5.3616774682,4,cdc514e1
6094,10_hard_pruned,-0.56494593258,-2.79938779226,-0.507516341621,5,cdc514e1
6095,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,d1cac84b
6096,10_hard_pruned,-3.87222733394,-4.115218505,-3.62481097894,2,d1cac84b
6097,10_hard_pruned,-10.8212372196,-5.36316408341,-10.8212372196,3,d1cac84b
6098,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,d1cac84b
6099,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,d1cac84b
6100,10_hard_pruned,-1.88573670032,-3.88413090887,-1.8671825564,2,d1cac84b
6101,10_hard_pruned,-9.21034037198,-3.41623256557,-9.21034037198,3,d1cac84b
6102,10_hard_pruned,-1.66517578296,-3.13653319782,-2.08826375724,1,d1cac84b
6103,10_hard_pruned,-9.21034037198,-3.28436006072,-9.21034037198,2,d1cac84b
6104,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,d1cac84b
6105,10_hard_pruned,-3.12087704624,-3.55612721225,-3.80135969406,2,d1cac84b
6106,10_hard_pruned,-2.4350126433,-3.25425876157,-2.24318917705,1,d1cac84b
6107,10_hard_pruned,-10.8212571903,-10.8212571903,-10.8212571903,2,d1cac84b
6108,10_hard_pruned,-2.49498859373,-3.77564446556,-3.00288545161,3,d1cac84b
6109,10_hard_pruned,-2.47510986142,-2.93594610376,-2.28328802354,1,d1cac84b
6110,10_hard_pruned,-2.41339599356,-3.53552220087,-2.72638468537,2,d1cac84b
6111,10_hard_pruned,0.0,-3.90244209454,0.0,3,d1cac84b
6112,10_hard_pruned,-3.6843810928,-3.94688884351,-3.49265666418,1,d1cac84b
6113,10_hard_pruned,-5.59253771994,-3.69785082132,-5.39697264518,2,d1cac84b
6114,10_hard_pruned,-2.15442245047,-3.16505330226,-1.98350176451,3,d1cac84b
6115,10_hard_pruned,-3.92247249782,-3.88409096719,-3.73977962359,4,d1cac84b
6116,10_hard_pruned,-2.92471071168,-3.97065146771,-4.20606664462,5,d1cac84b
6117,10_hard_pruned,-4.28510074661,-3.13653319782,-4.09349065655,1,d1cac84b
6118,10_hard_pruned,-6.26264065943,-4.10703172562,-6.00336430461,2,d1cac84b
6119,10_hard_pruned,-4.70373221586,-3.55610724161,-4.54799830037,3,d1cac84b
6120,10_hard_pruned,-3.0969213146,-3.38771626659,-2.9051352027,1,d1cac84b
6121,10_hard_pruned,-5.45101970247,-4.10703172562,-5.19833045894,2,d1cac84b
6122,10_hard_pruned,-2.524431918,-3.41152952994,-2.22847783604,3,d1cac84b
6123,10_hard_pruned,-3.12513647684,-3.54789621367,-3.70621535591,4,d1cac84b
6124,10_hard_pruned,-9.21034037198,-3.57958114167,-9.21034037198,5,d1cac84b
6125,10_hard_pruned,-3.6963492332,-3.94688884351,-3.50462647632,1,d1cac84b
6126,10_hard_pruned,-4.06956566938,-3.70607465919,-3.8596748367,2,d1cac84b
6127,10_hard_pruned,-3.6843810928,-3.94688884351,-3.49265666418,1,d1cac84b
6128,10_hard_pruned,-5.59253771994,-3.69785082132,-5.39697264518,2,d1cac84b
6129,10_hard_pruned,-2.15442245047,-3.16505330226,-1.98350176451,3,d1cac84b
6130,10_hard_pruned,-3.92247249782,-3.88409096719,-3.73977962359,4,d1cac84b
6131,10_hard_pruned,-2.92471071168,-3.97065146771,-4.20606664462,5,d1cac84b
6132,10_hard_pruned,0.0,-3.71008142885,0.0,6,d1cac84b
