iteration,board,shutter_size,max_moves,heuristic_name,heuristic,layers,interaction,exponent,potential,neighborhood,opponent,numberOfNodes,answer,correct,exploredNodes
108,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.19047619047619047, -1e-05, 0.3333333333333333, -2e-05, 0.14285714285714285, 0.047619047619047616], [0.14285714285714285, -2e-05, -1e-05, -1e-05, 0.09523809523809523, 0.0], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.047619047619047616], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
108,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,23,12,1,"[[0.06666666666666667, -1e-05, -2e-05, -2e-05, 0.13333333333333333, 0.2], [0.0, -2e-05, -1e-05, -1e-05, 0.26666666666666666, 0.06666666666666667], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.06666666666666667], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.2], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
108,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,11,0,"[[0.030303030303030304, -2e-05, 0.030303030303030304, 0.09090909090909091, -1e-05, 0.030303030303030304], [0.0, -2e-05, -1e-05, -2e-05, 0.030303030303030304, 0.030303030303030304], [0.030303030303030304, -1e-05, 0.0, 0.030303030303030304, 0.030303030303030304, 0.09090909090909091], [0.0, -1e-05, 0.030303030303030304, -2e-05, 0.09090909090909091, 0.06060606060606061], [0.030303030303030304, -1e-05, 0.030303030303030304, 0.09090909090909091, 0.030303030303030304, 0.12121212121212122], [0.0, -2e-05, 0.0, 0.030303030303030304, -2e-05, 0.06060606060606061]]"
108,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,16,0,"[[0.037037037037037035, -2e-05, 0.18518518518518517, -1e-05, -1e-05, 0.18518518518518517], [0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.037037037037037035, -1e-05, 0.037037037037037035, 0.037037037037037035, 0.07407407407407407, 0.037037037037037035], [-2e-05, -1e-05, 0.1111111111111111, -2e-05, 0.037037037037037035, 0.0], [0.037037037037037035, -1e-05, 0.07407407407407407, 0.0, 0.0, 0.0], [0.037037037037037035, -2e-05, 0.037037037037037035, 0.037037037037037035, -2e-05, 0.0]]"
109,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.17391304347826086, -1e-05, 0.08695652173913043, -2e-05, 0.21739130434782608, 0.08695652173913043], [0.13043478260869565, -2e-05, -1e-05, -1e-05, 0.17391304347826086, 0.043478260869565216], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.043478260869565216], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.0], [0.0, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0]]"
109,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,14,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2222222222222222], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
109,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,19,0,"[[0.03333333333333333, -2e-05, 0.0, 0.03333333333333333, -1e-05, 0.0], [0.1, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.13333333333333333, -1e-05, 0.1, 0.06666666666666667, 0.0, 0.0], [0.03333333333333333, -1e-05, 0.16666666666666666, -2e-05, 0.0, 0.0], [0.1, -1e-05, 0.1, 0.06666666666666667, 0.03333333333333333, 0.0], [0.03333333333333333, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
109,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,6,0,"[[0.0, -2e-05, 0.03333333333333333, -1e-05, -1e-05, 0.03333333333333333], [0.1, -2e-05, -1e-05, -2e-05, 0.1, 0.03333333333333333], [0.03333333333333333, -1e-05, 0.06666666666666667, 0.1, 0.03333333333333333, 0.03333333333333333], [-2e-05, -1e-05, 0.13333333333333333, -2e-05, 0.1, 0.0], [0.0, -1e-05, 0.03333333333333333, 0.1, 0.0, 0.03333333333333333], [0.03333333333333333, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
110,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,26,12,1,"[[0.1111111111111111, -1e-05, 0.1111111111111111, -2e-05, 0.1111111111111111, 0.16666666666666666], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.05555555555555555], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.16666666666666666], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.16666666666666666], [-1e-05, 0.0, -2e-05, -2e-05, 0.05555555555555555, 0.05555555555555555], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
110,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,12,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.0, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
110,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,28,0,"[[0.09375, -2e-05, 0.0, 0.0625, -1e-05, 0.0], [0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.0], [0.09375, -1e-05, 0.03125, 0.03125, 0.0, 0.03125], [0.15625, -1e-05, 0.125, -2e-05, 0.03125, 0.0], [0.03125, -1e-05, 0.0, 0.03125, 0.0, 0.0], [0.15625, -2e-05, 0.0625, 0.0625, -2e-05, 0.0]]"
110,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,6,0,"[[0.0, -2e-05, 0.03225806451612903, -1e-05, -1e-05, 0.03225806451612903], [0.0967741935483871, -2e-05, -1e-05, -2e-05, 0.0967741935483871, 0.03225806451612903], [0.03225806451612903, -1e-05, 0.06451612903225806, 0.12903225806451613, 0.0, 0.03225806451612903], [-2e-05, -1e-05, 0.12903225806451613, -2e-05, 0.0967741935483871, 0.0], [0.0, -1e-05, 0.06451612903225806, 0.06451612903225806, 0.0, 0.06451612903225806], [0.03225806451612903, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
111,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.125, -1e-05, 0.041666666666666664, -2e-05, 0.125, 0.125], [0.08333333333333333, -2e-05, -1e-05, -1e-05, 0.125, 0.041666666666666664], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08333333333333333], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.041666666666666664], [-1e-05, 0.041666666666666664, -2e-05, -2e-05, 0.041666666666666664, 0.08333333333333333], [0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664]]"
111,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,12,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.1111111111111111, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.0, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
111,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,7,0,"[[0.027777777777777776, -2e-05, 0.0, 0.027777777777777776, -1e-05, 0.08333333333333333], [0.027777777777777776, -2e-05, -1e-05, -2e-05, 0.1111111111111111, 0.05555555555555555], [0.08333333333333333, -1e-05, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.08333333333333333], [0.05555555555555555, -1e-05, 0.027777777777777776, -2e-05, 0.08333333333333333, 0.05555555555555555], [0.027777777777777776, -1e-05, 0.08333333333333333, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
111,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,28,0,"[[0.034482758620689655, -2e-05, 0.13793103448275862, -1e-05, -1e-05, 0.1724137931034483], [0.0, -2e-05, -1e-05, -2e-05, 0.10344827586206896, 0.10344827586206896], [0.0, -1e-05, 0.0, 0.06896551724137931, 0.034482758620689655, 0.06896551724137931], [-2e-05, -1e-05, 0.0, -2e-05, 0.06896551724137931, 0.0], [0.034482758620689655, -1e-05, 0.06896551724137931, 0.034482758620689655, 0.0, 0.0], [0.0, -2e-05, 0.034482758620689655, 0.034482758620689655, -2e-05, 0.0]]"
112,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,26,0,"[[0.17391304347826086, -1e-05, 0.13043478260869565, -2e-05, 0.17391304347826086, 0.043478260869565216], [0.17391304347826086, -2e-05, -1e-05, -1e-05, 0.17391304347826086, 0.043478260869565216], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.0], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.0], [-1e-05, 0.043478260869565216, -2e-05, -2e-05, 0.0, 0.043478260869565216], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
112,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.1111111111111111, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]]"
112,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,21,0,"[[0.05714285714285714, -2e-05, 0.02857142857142857, 0.02857142857142857, -1e-05, 0.0], [0.11428571428571428, -2e-05, -1e-05, -2e-05, 0.05714285714285714, 0.0], [0.02857142857142857, -1e-05, 0.02857142857142857, 0.05714285714285714, 0.02857142857142857, 0.08571428571428572], [0.0, -1e-05, 0.02857142857142857, -2e-05, 0.08571428571428572, 0.02857142857142857], [0.05714285714285714, -1e-05, 0.08571428571428572, 0.08571428571428572, 0.02857142857142857, 0.05714285714285714], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.02857142857142857]]"
112,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,28,15,0,"[[0.0, -2e-05, 0.045454545454545456, -1e-05, -1e-05, 0.0], [0.045454545454545456, -2e-05, -1e-05, -2e-05, 0.045454545454545456, 0.0], [0.09090909090909091, -1e-05, 0.045454545454545456, 0.045454545454545456, 0.13636363636363635, 0.045454545454545456], [-2e-05, -1e-05, 0.09090909090909091, -2e-05, 0.09090909090909091, 0.045454545454545456], [0.0, -1e-05, 0.09090909090909091, 0.09090909090909091, 0.045454545454545456, 0.0], [0.0, -2e-05, 0.0, 0.045454545454545456, -2e-05, 0.0]]"
113,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,25,24,1,"[[0.0, -1e-05, 0.05555555555555555, -2e-05, 0.05555555555555555, 0.16666666666666666], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.16666666666666666], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.05555555555555555], [-1e-05, 0.0, -2e-05, -2e-05, 0.05555555555555555, 0.16666666666666666], [0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.1111111111111111]]"
113,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
113,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,28,0,"[[0.02857142857142857, -2e-05, 0.05714285714285714, 0.08571428571428572, -1e-05, 0.08571428571428572], [0.02857142857142857, -2e-05, -1e-05, -2e-05, 0.14285714285714285, 0.08571428571428572], [0.0, -1e-05, 0.02857142857142857, 0.05714285714285714, 0.05714285714285714, 0.0], [0.0, -1e-05, 0.05714285714285714, -2e-05, 0.05714285714285714, 0.05714285714285714], [0.02857142857142857, -1e-05, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.05714285714285714], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
113,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,6,0,"[[0.0, -2e-05, 0.0, -1e-05, -1e-05, 0.03333333333333333], [0.1, -2e-05, -1e-05, -2e-05, 0.1, 0.03333333333333333], [0.03333333333333333, -1e-05, 0.03333333333333333, 0.1, 0.03333333333333333, 0.03333333333333333], [-2e-05, -1e-05, 0.13333333333333333, -2e-05, 0.1, 0.0], [0.0, -1e-05, 0.03333333333333333, 0.1, 0.0, 0.06666666666666667], [0.03333333333333333, -2e-05, 0.03333333333333333, 0.0, -2e-05, 0.0]]"
114,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,27,12,1,"[[0.1111111111111111, -1e-05, 0.05555555555555555, -2e-05, 0.1111111111111111, 0.16666666666666666], [0.0, -2e-05, -1e-05, -1e-05, 0.05555555555555555, 0.05555555555555555], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.16666666666666666], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555]]"
114,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.1111111111111111, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2222222222222222], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
114,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,16,0,"[[0.0, -2e-05, 0.02631578947368421, 0.05263157894736842, -1e-05, 0.02631578947368421], [0.0, -2e-05, -1e-05, -2e-05, 0.02631578947368421, 0.02631578947368421], [0.0, -1e-05, 0.10526315789473684, 0.02631578947368421, 0.10526315789473684, 0.02631578947368421], [0.0, -1e-05, 0.05263157894736842, -2e-05, 0.15789473684210525, 0.05263157894736842], [0.05263157894736842, -1e-05, 0.02631578947368421, 0.02631578947368421, 0.13157894736842105, 0.07894736842105263], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
114,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,6,0,"[[0.0, -2e-05, 0.038461538461538464, -1e-05, -1e-05, 0.038461538461538464], [0.07692307692307693, -2e-05, -1e-05, -2e-05, 0.11538461538461539, 0.038461538461538464], [0.0, -1e-05, 0.038461538461538464, 0.038461538461538464, 0.07692307692307693, 0.038461538461538464], [-2e-05, -1e-05, 0.07692307692307693, -2e-05, 0.11538461538461539, 0.0], [0.0, -1e-05, 0.038461538461538464, 0.15384615384615385, 0.038461538461538464, 0.038461538461538464], [0.038461538461538464, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
115,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,12,1,"[[0.125, -1e-05, 0.041666666666666664, -2e-05, 0.08333333333333333, 0.125], [0.125, -2e-05, -1e-05, -1e-05, 0.125, 0.041666666666666664], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08333333333333333], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.041666666666666664], [-1e-05, 0.0, -2e-05, -2e-05, 0.041666666666666664, 0.125], [0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664]]"
115,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,14,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
115,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,34,0,"[[0.06666666666666667, -2e-05, 0.16666666666666666, 0.1, -1e-05, 0.1], [0.06666666666666667, -2e-05, -1e-05, -2e-05, 0.06666666666666667, 0.06666666666666667], [0.03333333333333333, -1e-05, 0.0, 0.06666666666666667, 0.0, 0.0], [0.06666666666666667, -1e-05, 0.06666666666666667, -2e-05, 0.03333333333333333, 0.0], [0.03333333333333333, -1e-05, 0.0, 0.03333333333333333, 0.0, 0.0], [0.0, -2e-05, 0.0, 0.03333333333333333, -2e-05, 0.0]]"
115,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,29,0,"[[0.0, -2e-05, 0.03225806451612903, -1e-05, -1e-05, 0.03225806451612903], [0.0, -2e-05, -1e-05, -2e-05, 0.0, 0.06451612903225806], [0.03225806451612903, -1e-05, 0.0, 0.03225806451612903, 0.0, 0.0967741935483871], [-2e-05, -1e-05, 0.03225806451612903, -2e-05, 0.0967741935483871, 0.0967741935483871], [0.06451612903225806, -1e-05, 0.03225806451612903, 0.16129032258064516, 0.03225806451612903, 0.06451612903225806], [0.0, -2e-05, 0.06451612903225806, 0.06451612903225806, -2e-05, 0.0]]"
116,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,34,12,1,"[[0.08, -1e-05, 0.08, -2e-05, 0.16, 0.24], [0.0, -2e-05, -1e-05, -1e-05, 0.04, 0.04], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.12], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.12], [0.0, 0.0, 0.0, 0.0, 0.0, 0.04]]"
116,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,20,12,1,"[[0.15384615384615385, -1e-05, -2e-05, -2e-05, 0.07692307692307693, 0.23076923076923078], [0.07692307692307693, -2e-05, -1e-05, -1e-05, 0.15384615384615385, 0.07692307692307693], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.07692307692307693], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.07692307692307693, 0.07692307692307693], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
116,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,4,1,"[[0.0, -2e-05, 0.03125, 0.03125, -1e-05, 0.03125], [0.0625, -2e-05, -1e-05, -2e-05, 0.0625, 0.0625], [0.03125, -1e-05, 0.0625, 0.09375, 0.0, 0.03125], [0.03125, -1e-05, 0.125, -2e-05, 0.09375, 0.0], [0.0, -1e-05, 0.0625, 0.09375, 0.0, 0.03125], [0.03125, -2e-05, 0.0, 0.0, -2e-05, 0.03125]]"
116,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,27,27,0,"[[0.0, -2e-05, 0.041666666666666664, -1e-05, -1e-05, 0.08333333333333333], [0.0, -2e-05, -1e-05, -2e-05, 0.041666666666666664, 0.041666666666666664], [0.041666666666666664, -1e-05, 0.0, 0.0, 0.041666666666666664, 0.08333333333333333], [-2e-05, -1e-05, 0.0, -2e-05, 0.041666666666666664, 0.08333333333333333], [0.125, -1e-05, 0.041666666666666664, 0.125, 0.08333333333333333, 0.08333333333333333], [0.0, -2e-05, 0.0, 0.041666666666666664, -2e-05, 0.0]]"
117,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,35,24,1,"[[0.08, -1e-05, 0.28, -2e-05, 0.12, 0.12], [0.08, -2e-05, -1e-05, -1e-05, 0.04, 0.08], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.08], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.04], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.08], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
117,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.1111111111111111, -1e-05, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
117,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,4,1,"[[0.0, -2e-05, 0.03125, 0.03125, -1e-05, 0.03125], [0.0625, -2e-05, -1e-05, -2e-05, 0.0625, 0.0625], [0.03125, -1e-05, 0.09375, 0.0625, 0.0, 0.03125], [0.03125, -1e-05, 0.125, -2e-05, 0.125, 0.0], [0.0, -1e-05, 0.09375, 0.0625, 0.0, 0.03125], [0.03125, -2e-05, 0.0, 0.0, -2e-05, 0.0]]"
117,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,29,0,"[[0.03333333333333333, -2e-05, 0.1, -1e-05, -1e-05, 0.06666666666666667], [0.03333333333333333, -2e-05, -1e-05, -2e-05, 0.03333333333333333, 0.03333333333333333], [0.0, -1e-05, 0.06666666666666667, 0.03333333333333333, 0.0, 0.03333333333333333], [-2e-05, -1e-05, 0.06666666666666667, -2e-05, 0.03333333333333333, 0.03333333333333333], [0.06666666666666667, -1e-05, 0.1, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667], [0.0, -2e-05, 0.03333333333333333, 0.06666666666666667, -2e-05, 0.0]]"
118,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,33,24,1,"[[0.045454545454545456, -1e-05, 0.045454545454545456, -2e-05, 0.09090909090909091, 0.18181818181818182], [0.045454545454545456, -2e-05, -1e-05, -1e-05, 0.09090909090909091, 0.13636363636363635], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09090909090909091], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.045454545454545456], [-1e-05, 0.0, -2e-05, -2e-05, 0.09090909090909091, 0.09090909090909091], [0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456]]"
118,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.0, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.2222222222222222], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.0, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.1111111111111111]]"
118,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,4,1,"[[0.0, -2e-05, 0.027777777777777776, 0.027777777777777776, -1e-05, 0.027777777777777776], [0.05555555555555555, -2e-05, -1e-05, -2e-05, 0.05555555555555555, 0.027777777777777776], [0.027777777777777776, -1e-05, 0.027777777777777776, 0.1111111111111111, 0.0, 0.027777777777777776], [0.0, -1e-05, 0.1388888888888889, -2e-05, 0.1111111111111111, 0.0], [0.027777777777777776, -1e-05, 0.08333333333333333, 0.08333333333333333, 0.027777777777777776, 0.027777777777777776], [0.05555555555555555, -2e-05, 0.027777777777777776, 0.0, -2e-05, 0.0]]"
118,6_hard_pruned,3,35,shutter,blocking,False,True,2,square,2,True,35,23,0,"[[0.0, -2e-05, 0.06666666666666667, -1e-05, -1e-05, 0.1], [0.03333333333333333, -2e-05, -1e-05, -2e-05, 0.1, 0.03333333333333333], [0.0, -1e-05, 0.03333333333333333, 0.06666666666666667, 0.0, 0.06666666666666667], [-2e-05, -1e-05, 0.1, -2e-05, 0.03333333333333333, 0.03333333333333333], [0.06666666666666667, -1e-05, 0.03333333333333333, 0.1, 0.03333333333333333, 0.06666666666666667], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.03333333333333333]]"
119,6_easy_full,3,35,shutter,blocking,False,True,2,square,2,True,32,12,1,"[[0.09090909090909091, -1e-05, 0.09090909090909091, -2e-05, 0.18181818181818182, 0.22727272727272727], [0.0, -2e-05, -1e-05, -1e-05, 0.045454545454545456, 0.045454545454545456], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.09090909090909091], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, 0.09090909090909091], [-1e-05, 0.0, -2e-05, -2e-05, 0.0, 0.09090909090909091], [0.0, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0]]"
119,6_easy_pruned,3,35,shutter,blocking,False,True,2,square,2,True,13,12,1,"[[0.0, -1e-05, -2e-05, -2e-05, 0.0, 0.1111111111111111], [0.0, -2e-05, -1e-05, -1e-05, 0.1111111111111111, 0.1111111111111111], [-1e-05, -2e-05, -2e-05, -2e-05, -1e-05, 0.1111111111111111], [-2e-05, 0.0, -1e-05, -1e-05, -2e-05, -1e-05], [-1e-05, 0.1111111111111111, -2e-05, -2e-05, 0.1111111111111111, 0.2222222222222222], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111]]"
119,6_hard_full,3,35,shutter,blocking,False,True,2,square,2,True,35,36,0,"[[0.03333333333333333, -2e-05, 0.06666666666666667, 0.03333333333333333, -1e-05, 0.03333333333333333], [0.06666666666666667, -2e-05, -1e-05, -2e-05, 0.16666666666666666, 0.03333333333333333], [0.03333333333333333, -1e-05, 0.06666666666666667, 0.2, 0.0, 0.0], [0.0, -1e-05, 0.16666666666666666, -2e-05, 0.06666666666666667, 0.0], [0.0, -1e-05, 0.0, 0.0, 0.0, 0.0], [0.0, -2e-05, 0.0, 0.0, -2e-05, 0.03333333333333333]]"
