size,type,condition,board_x,heuristic_name,moves,board_size,board_type,actionsSolution,solutionCorrect,solutionAndValidationCorrect,timeMinutes,PercentCorrect,solutionAndValidationCorrectPercent,board_y,timePerMoveMinutes,timePerMove,moves_type
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,5.292633333,100,100,10 MC,0.211705333,12.70231998,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,2.189066667,100,100,10 MC,0.145937778,8.75626668,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,3.080716667,100,100,10 MC,1.026905556,61.61433336,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,5.033616667,100,100,10 MC,0.251680833,15.10084998,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,3.219283333,100,100,10 MC,0.189369608,11.36217648,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,1.48615,0,0,10 MC,0.29723,17.8338,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,1.737,100,100,10 MC,0.157909091,9.47454546,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,3.82715,0,0,10 MC,0.059799219,3.58795314,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,5.045766667,100,100,10 MC,0.107356738,6.44140428,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,10.12833333,0,0,10 MC,0.235542636,14.13255816,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,1.354033333,0,0,10 MC,0.677016667,40.62100002,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,2.052666667,100,100,10 MC,0.256583333,15.39499998,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,2.938383333,0,0,10 MC,0.163243519,9.79461114,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,4.361283333,100,100,10 MC,0.140686559,8.44119354,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,1.350466667,100,100,10 MC,0.337616667,20.25700002,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,9.077833333,100,100,10 MC,0.109371486,6.56228916,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,2.238833333,100,100,10 MC,0.172217949,10.33307694,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,9.794966667,0,0,10 MC,0.105322222,6.31933332,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,0,0,10.16466667,0,0,10 MC,0.216269504,12.97617024,alpha-beta
10,MC,truncated,10 MC truncated,interaction,198,10,medium,198,1,1,2.3246,100,100,10 MC,0.290575,17.4345,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,4.3583,100,100,10 HC,0.174332,10.45992,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,1.01,0,0,10 HC,0.505,30.3,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,4.027866667,100,100,10 HC,0.167827778,10.06966668,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,0.779183333,0,0,10 HC,0.259727778,15.58366668,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,0,3.0183,100,0,10 HC,0.086237143,5.17422858,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,2.0956,0,0,10 HC,0.077614815,4.6568889,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,0.23455,0,0,10 HC,0.078183333,4.69099998,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,2.961483333,0,0,10 HC,0.141023016,8.46138096,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,4.018333333,0,0,10 HC,0.108603604,6.51621624,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,0,1.727583333,100,0,10 HC,0.345516667,20.73100002,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,9.124166667,0,0,10 HC,0.13824495,8.294697,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,10.03676667,0,0,10 HC,0.213548227,12.81289362,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,5.045616667,0,0,10 HC,0.180200595,10.8120357,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,3.200666667,100,100,10 HC,0.266722222,16.00333332,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,6.422116667,0,0,10 HC,0.247004487,14.82026922,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,1.532233333,100,100,10 HC,0.127686111,7.66116666,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,1.415916667,100,100,10 HC,0.094394444,5.66366664,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,0,2.633233333,100,0,10 HC,0.146290741,8.77744446,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,2.044616667,100,100,10 HC,0.042596181,2.55577086,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,1.52185,100,100,10 HC,0.108703571,6.52221426,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,3.3054,100,100,10 HC,0.2065875,12.39525,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,1,3.17925,100,100,10 HC,0.21195,12.717,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,5.189266667,0,0,10 HC,0.185330952,11.11985712,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,5.777183333,0,0,10 HC,0.186360753,11.18164518,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,6.3855,0,0,10 HC,0.29025,17.415,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,6.662083333,0,0,10 HC,0.079310516,4.75863096,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,9.1248,0,0,10 HC,0.240126316,14.40757896,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,7.74545,0,0,10 HC,0.209336486,12.56018916,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,3.0033,0,0,10 HC,0.091009091,5.46054546,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,3.827,0,0,10 HC,0.212611111,12.75666666,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,1,0,2.435666667,100,0,10 HC,0.608916667,36.53500002,alpha-beta
10,HC,full,10 HC full,interaction,3243,10,hard,3243,0,0,4.028216667,0,0,10 HC,0.106005702,6.36034212,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,0,1.717233333,100,0,10 HC,0.343446667,20.60680002,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,1.5414,100,100,10 HC,0.2569,15.414,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,6.402,0,0,10 HC,0.206516129,12.39096774,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,3.94445,0,0,10 HC,0.116013235,6.9607941,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,3.65855,100,100,10 HC,0.152439583,9.14637498,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,7.58165,0,0,10 HC,0.103858219,6.23149314,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,9.457683333,100,100,10 HC,0.205601812,12.33610872,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,8.158116667,0,0,10 HC,0.135968611,8.15811666,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,6.257683333,0,0,10 HC,0.481360256,28.88161536,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,9.933716667,0,0,10 HC,0.09835363,5.9012178,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,9.628533333,0,0,10 HC,0.171938095,10.3162857,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,0,1.3599,100,0,10 HC,0.22665,13.599,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,9.09195,0,0,10 HC,0.131767391,7.90604346,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,7.72025,100,100,10 HC,0.110289286,6.61735716,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,0,9.880716667,100,0,10 HC,0.141153095,8.4691857,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,1.77325,0,0,10 HC,0.161204545,9.6722727,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,2.415,0,0,10 HC,0.134166667,8.05000002,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,4.8891,0,0,10 HC,0.30556875,18.334125,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,4.817183333,100,100,10 HC,0.130194144,7.81164864,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,2.4617,0,0,10 HC,0.24617,14.7702,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,1.636,0,0,10 HC,0.1636,9.816,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,2.9373,100,100,10 HC,0.057594118,3.45564708,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,3.144633333,100,100,10 HC,0.224616667,13.47700002,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,1.825116667,100,100,10 HC,0.091255833,5.47534998,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,1.233316667,0,0,10 HC,0,0,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,5.225383333,0,0,10 HC,0.145149537,8.70897222,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,9.906183333,0,0,10 HC,0.139523709,8.37142254,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,1.277333333,0,0,10 HC,0,0,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,4.674483333,0,0,10 HC,0.146077604,8.76465624,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,5.82215,0,0,10 HC,0.166347143,9.98082858,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,1,4.23795,100,100,10 HC,0.121084286,7.26505716,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,1,0,9.746933333,100,0,10 HC,0.183904403,11.03426418,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,9.390416667,0,0,10 HC,0.167686012,10.06116072,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,8.948733333,0,0,10 HC,0.102859004,6.17154024,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,5.574033333,0,0,10 HC,0.214385897,12.86315382,alpha-beta
10,HC,truncated,10 HC truncated,interaction,496,10,hard,496,0,0,1.81075,0,0,10 HC,0.258678571,15.52071426,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.133516667,0,0,10 DC,0.177793056,10.66758336,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,0,5.270566667,100,0,10 DC,0.095828485,5.7497091,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,0.448683333,0,0,10 DC,0.224341667,13.46050002,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,3.525683333,0,0,10 DC,0.088142083,5.28852498,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,0.659833333,0,0,10 DC,0.329916667,19.79500002,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.821866667,0,0,10 DC,0.112874667,6.77248002,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,0.754083333,0,0,10 DC,0.05800641,3.4803846,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.68045,0,0,10 DC,0.223370833,13.40224998,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.874916667,0,0,10 DC,0.156243056,9.37458336,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,0,2.783533333,100,0,10 DC,0.146501754,8.79010524,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,5.13965,0,0,10 DC,0.093448182,5.60689092,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,1.358833333,100,100,10 DC,0.123530303,7.41181818,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.5131,0,0,10 DC,0.168122222,10.08733332,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,4.731816667,0,0,10 DC,0.143388384,8.60330304,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,5.1614,0,0,10 DC,0.215058333,12.90349998,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,4.242783333,0,0,10 DC,0.132586979,7.95521874,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.5902,0,0,10 DC,0.113585714,6.81514284,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,0,2.190233333,100,0,10 DC,0.168479487,10.10876922,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,6.166016667,0,0,10 DC,0.128458681,7.70752086,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,7.629183333,0,0,10 DC,0.108988333,6.53929998,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,6.280433333,100,100,10 DC,0.128172109,7.69032654,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.631,0,0,10 DC,0.053693878,3.22163268,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.7553,0,0,10 DC,0.5851,35.106,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,3.382,0,0,10 DC,0.096628571,5.79771426,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,4.599433333,0,0,10 DC,0.099987681,5.99926086,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.098716667,0,0,10 DC,0.274679167,16.48075002,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.7595,0,0,10 DC,0.135346154,8.12076924,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,7.148516667,0,0,10 DC,0.092837879,5.57027274,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.603866667,0,0,10 DC,0.433977778,26.03866668,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,9.835816667,0,0,10 DC,0.097384323,5.84305938,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.702,0,0,10 DC,0.180133333,10.80799998,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,3.491516667,100,100,10 DC,0.349151667,20.94910002,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,9.947666667,0,0,10 DC,0.102553265,6.1531959,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,3.496083333,0,0,10 DC,0.097113426,5.82680556,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,4.530366667,100,100,10 DC,0.129439048,7.76634288,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,4.712016667,100,100,10 DC,0.224381746,13.46290476,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,3.449233333,0,0,10 DC,0.114974444,6.89846664,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.184816667,0,0,10 DC,0.198619697,11.91718182,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,2.555566667,0,0,10 DC,0.141975926,8.51855556,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,0,0,1.6769,0,0,10 DC,0.128992308,7.73953848,alpha-beta
10,DC,full,10 DC full,interaction,97098,10,CV,97098,1,1,4.9828,100,100,10 DC,0.62285,37.371,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.438883333,100,100,10 DC,0.116137302,6.96823812,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.755583333,100,100,10 DC,0.125253788,7.51522728,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.0063,100,100,10 DC,0.118017647,7.08105882,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,6.385066667,100,100,10 DC,0.155733333,9.34399998,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,0.851266667,100,100,10 DC,0.070938889,4.25633334,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.2724,100,100,10 DC,0.090885714,5.45314284,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,1.203266667,0,0,10 DC,0.075204167,4.51225002,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,0.62685,0,0,10 DC,0.06965,4.179,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.219966667,100,100,10 DC,0.203327778,12.19966668,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,0,2.71255,100,0,10 DC,1.356275,81.3765,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,2.2183,0,0,10 DC,0.088732,5.32392,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.41105,100,100,10 DC,0.141826471,8.50958826,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.773233333,100,100,10 DC,0.110827083,6.64962498,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,9.372333333,0,0,10 DC,0.09865614,5.9193684,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,0.952433333,100,100,10 DC,0.158738889,9.52433334,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,10.14926667,0,0,10 DC,0.202985333,12.17911998,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,10.06283333,0,0,10 DC,0.245434959,14.72609754,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.5461,100,100,10 DC,0.15461,9.2766,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,0,3.033633333,100,0,10 DC,0.23335641,14.0013846,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,4.987433333,0,0,10 DC,0.262496491,15.74978946,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,1.0024,0,0,10 DC,0.043582609,2.61495654,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.296566667,100,100,10 DC,0.117869697,7.07218182,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,1.329083333,0,0,10 DC,0.332270833,19.93624998,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.81165,100,100,10 DC,0.082695588,4.96173528,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,4.610616667,100,100,10 DC,0.083829394,5.02976364,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,0,6.379566667,100,0,10 DC,0.125089542,7.50537252,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.177733333,100,100,10 DC,0.392577778,23.55466668,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,0,0,9.778133333,0,0,10 DC,0.082865537,4.97193222,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.550783333,100,100,10 DC,0.221540476,13.29242856,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.969383333,100,100,10 DC,0.164965741,9.89794446,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,6.22185,100,100,10 DC,0.095720769,5.74324614,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,4.576366667,100,100,10 DC,0.086346541,5.18079246,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,2.52595,100,100,10 DC,0.148585294,8.91511764,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.53875,100,100,10 DC,0.096171875,5.7703125,alpha-beta
10,DC,truncated,10 DC truncated,interaction,255,10,CV,255,1,1,1.916966667,100,100,10 DC,0.119810417,7.18862502,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,1.7695,100,100,6 MC,0.093131579,5.58789474,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,2.879216667,100,100,6 MC,0.137105556,8.22633336,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,0,3.027166667,100,0,6 MC,0.108113095,6.4867857,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,1.814866667,100,100,6 MC,0.164987879,9.89927274,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,2.275333333,100,100,6 MC,0.206848485,12.4109091,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,3.957583333,100,100,6 MC,0.089945076,5.39670456,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,5.135333333,100,100,6 MC,0.096893082,5.81358492,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,8.000333333,0,0,6 MC,0.205136752,12.30820512,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,10.06768333,0,0,6 MC,0.45762197,27.4573182,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,5.757433333,0,0,6 MC,0.179919792,10.79518752,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,0,6.163783333,100,0,6 MC,0.176108095,10.5664857,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,9.076633333,100,100,6 MC,0.275049495,16.5029697,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,2.371166667,100,100,6 MC,0.074098958,4.44593748,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,2.535933333,0,0,6 MC,0.36227619,21.7365714,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,8.58575,0,0,6 MC,0.080997642,4.85985852,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,6.4552,100,100,6 MC,0.293418182,17.60509092,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,4.079466667,100,100,6 MC,0.226637037,13.59822222,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,9.55955,0,0,6 MC,0.144841667,8.69050002,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,9.727933333,0,0,6 MC,0.167722989,10.06337934,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,8.668266667,0,0,6 MC,0.057788444,3.46730664,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,3.387516667,0,0,6 MC,0.069132993,4.14797958,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,2.243916667,0,0,6 MC,0.093496528,5.60979168,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,8.569966667,0,0,6 MC,0.140491257,8.42947542,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,1.083433333,100,100,6 MC,0.083341026,5.00046156,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,3.089416667,0,0,6 MC,0.088269048,5.29614288,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,9.7855,0,0,6 MC,0.12231875,7.339125,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,0,1.777333333,100,0,6 MC,0.197481481,11.84888886,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,7.066733333,100,100,6 MC,0.141334667,8.48008002,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,1.490216667,0,0,6 MC,0.372554167,22.35325002,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,5.46165,100,100,6 MC,0.188332759,11.29996554,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,1,1,4.58995,100,100,6 MC,0.117691026,7.06146156,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,2.199416667,0,0,6 MC,0.439883333,26.39299998,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,7.111383333,0,0,6 MC,0.323244697,19.39468182,alpha-beta
6,MC,full,6 MC full,interaction,112,6,medium,112,0,0,10.13365,0,0,6 MC,0.326891935,19.6135161,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.692116667,100,100,6 MC,0.246141111,14.76846666,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.957916667,100,100,6 MC,0.391583333,23.49499998,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.745316667,100,100,6 MC,0.343164583,20.58987498,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,6.207866667,0,0,6 MC,0.155196667,9.31180002,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,3.563733333,100,100,6 MC,0.148488889,8.90933334,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,1.405633333,100,100,6 MC,0.702816667,42.16900002,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,0.880466667,100,0,6 MC,0.146744445,8.8046667,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,2.797833333,100,0,6 MC,0.077717593,4.66305558,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,9.91375,100,100,6 MC,0.097193627,5.83161762,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,0,0,5.837416667,0,0,6 MC,0.138986111,8.33916666,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,1,2.670933333,100,100,6 MC,0.127187302,7.63123812,alpha-beta
6,MC,truncated,6 MC truncated,interaction,49,6,medium,49,1,0,2.554766667,100,0,6 MC,0.319345833,19.16074998,alpha-beta
