,board,likelihoods_block,likelihoods_density,likelihoods_interaction,move_number_in_path,userid
8333,10_easy_full,-2.03024668166,-4.02994088029,-4.00158191098,6,1de74153
8334,10_easy_full,-9.21034037198,-4.05187484038,-9.21034037198,7,1de74153
8335,10_easy_full,-2.92921021803,-3.87146072782,-2.31895643332,8,1de74153
8336,10_easy_full,-2.92921021803,-3.87146072782,-2.31895643332,8,1de74153
8337,10_easy_full,-11.5820905779,-4.78631387459,-12.6069055278,8,1de74153
8338,10_easy_full,-0.656654489601,-3.7180051534,-0.656654489601,9,1de74153
8339,10_easy_full,-8.04313393203,-4.41836128842,-7.57527530296,10,1de74153
8340,10_easy_full,-4.5147769122,-3.62284539104,-4.5147769122,11,1de74153
8341,10_easy_full,-9.21034037198,-3.93975005118,-9.21034037198,12,1de74153
8342,10_easy_full,-6.15581651267,-3.40909260039,-6.15581651267,13,1de74153
8343,10_easy_full,-7.02222119094,-3.58785613911,-6.86511848773,14,1de74153
8344,10_easy_full,-3.61813493696,-3.64911237154,-3.61813493696,15,1de74153
8345,10_easy_full,-3.32514949181,-4.44591938244,-8.19784368982,16,1de74153
8346,10_easy_full,-1.02973014955,-3.04879675886,-1.02973014955,17,1de74153
8347,10_easy_full,-7.64811883713,-3.76522511175,-7.4999820073,18,1de74153
8348,10_easy_full,-6.29173625738,-3.27761437373,-6.29173625738,19,1de74153
8349,10_easy_full,-7.35365948648,-3.34836366012,-7.20364958036,20,1de74153
8350,10_easy_full,-4.92341746987,-2.74551251215,-4.92341746987,21,1de74153
8351,10_easy_full,-3.73825322312,-3.70962196642,-6.41183183395,22,1de74153
8352,10_easy_full,-1.01294463852,-2.55270889595,-1.01294463852,23,1de74153
8353,10_easy_full,-6.80199725473,-3.30438893216,-6.70130350163,24,1de74153
8354,10_easy_full,-6.07778825527,-3.04498213893,-6.07778825527,25,1de74153
8355,10_easy_full,-6.58862743547,-3.72170258218,-6.44682276437,26,1de74153
8356,10_easy_full,-1.21471486471,-2.64976653133,-1.21471486471,27,1de74153
8357,10_easy_full,-6.18848123483,-2.96491177686,-6.05950849922,28,1de74153
8358,10_easy_full,-1.1353829735,-2.88524245708,-1.1353829735,29,1de74153
8359,10_easy_full,-12.6505968701,-2.8692000964,-13.6279109901,30,1de74153
8360,10_easy_full,-1.13534300467,-3.74351942196,-1.13534300467,31,1de74153
8361,10_easy_full,-12.6661092936,-2.63474514935,-13.6789768765,32,1de74153
8362,10_easy_full,-4.6034000098,-2.91511413108,-4.6034000098,33,1de74153
8363,10_easy_full,-12.4658423181,-2.70331013971,-13.1586446301,34,1de74153
8364,10_easy_full,-0.737968800889,-3.23884835107,-0.737968800889,35,1de74153
8365,10_easy_full,-3.68031552573,-2.93944377579,-7.98723720801,36,1de74153
8366,10_easy_full,-1.12002688481,-3.61754701749,-1.12002688481,37,1de74153
8367,10_easy_full,-7.70144903754,-2.90715493469,-7.54115701807,38,1de74153
8368,10_easy_full,-11.2165356632,-2.09447782141,-11.2165356632,39,1de74153
8369,10_easy_full,-3.65702933143,-2.85094039321,-13.2865603268,40,1de74153
8370,10_easy_full,-10.8203381277,-4.78565446144,-10.8203381277,41,1de74153
8371,10_easy_full,-6.39156596071,-2.71433059717,-6.2776174357,42,1de74153
8372,10_easy_full,-10.8202981493,-2.77278863828,-10.8202981493,43,1de74153
8373,10_easy_full,-12.2525320019,-10.8202781595,-13.103234955,44,1de74153
8374,10_easy_full,-5.9935743703,-2.84310612943,-5.9935743703,45,1de74153
8375,10_easy_full,-12.2484888408,-3.56928284264,-13.0901505165,46,1de74153
8376,10_easy_full,-4.62554663852,-2.42058305719,-4.62554663852,47,1de74153
8377,10_easy_full,-11.6238957228,-2.92933287028,-11.7902911904,48,1de74153
8378,10_easy_full,-1.10043250678,-1.87903986572,-1.10043250678,49,1de74153
8379,10_easy_full,-8.3214990557,-2.45115305284,-8.1684338405,50,1de74153
8380,10_easy_full,-10.8201382196,-2.85264475854,-10.8201382196,51,1de74153
8381,10_easy_full,-11.8851264507,-2.34193776999,-12.5139062626,52,1de74153
8382,10_easy_full,-10.8200982332,-2.44243701063,-10.8200982332,53,1de74153
8383,10_easy_full,-11.8952486786,-2.23012837246,-12.5408779521,54,1de74153
8384,10_easy_full,-10.8200582452,-2.61496644286,-10.8200582452,55,1de74153
8385,10_easy_full,-11.895235033,-2.3026450792,-12.5408707973,56,1de74153
8386,10_easy_full,-10.8200182556,-2.48490664979,-10.8200182556,57,1de74153
8387,10_easy_full,-2.69515952699,-2.11026818976,-2.47497405523,58,1de74153
8388,10_easy_full,-10.8199782644,-1.54055169197,-10.8199782644,59,1de74153
8389,10_easy_full,-13.056495903,-1.72283458781,-13.056495903,60,1de74153
8390,10_easy_full,-0.0136590271769,-1.83261645876,-0.0136590271769,61,1de74153
8391,10_easy_full,-12.2521931859,-1.16322680205,-13.1023745238,62,1de74153
8392,10_easy_full,-10.8198982772,-0.998594538671,-10.8198982772,63,1de74153
8393,10_easy_full,-2.450467351,-1.42140282222,-2.28680320024,64,1de74153
8394,10_easy_full,-1.38629436112,-1.25277296775,-1.38629436112,65,1de74153
8395,10_easy_full,-2.48487665054,-0.69316717956,-1.09861228867,66,1de74153
8396,10_easy_full,-0.69314718056,-0.470011628958,-0.69314718056,67,1de74153
8397,10_easy_full,0.0,0.0,0.0,68,1de74153
8398,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,1eebf908
8399,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,20a4fec4
8400,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,20a4fec4
8401,10_easy_full,-9.21034037198,-3.93703024597,-9.21034037198,2,20a4fec4
8402,10_easy_full,-0.517825852492,-3.20627872242,-0.517825852492,3,20a4fec4
8403,10_easy_full,-3.12144783406,-4.00759286583,-3.12144783406,1,20a4fec4
8404,10_easy_full,-1.51963208023,-4.21458037497,-3.50550947363,2,20a4fec4
8405,10_easy_full,-4.18965474203,-5.46884109622,-4.18965474203,3,20a4fec4
8406,10_easy_full,-4.63013794976,-3.44844809937,-4.63013794976,1,23b6924e
8407,10_easy_full,-5.55910265315,-4.20469261939,-3.61472058093,2,23b6924e
8408,10_easy_full,-3.93062816363,-3.31495528543,-3.93062816363,3,23b6924e
8409,10_easy_full,-4.19642126224,-3.72375237917,-2.59194698321,4,23b6924e
8410,10_easy_full,-2.84786191325,-3.20623877435,-2.84786191325,5,23b6924e
8411,10_easy_full,-5.96342766021,-4.27185263923,-4.34380878315,6,23b6924e
8412,10_easy_full,-3.69940765047,-3.46633533935,-3.69940765047,7,23b6924e
8413,10_easy_full,-5.04172013172,-3.09196162617,-5.04172013172,1,23b6924e
8414,10_easy_full,-4.24366061421,-3.91734515461,-2.29147213356,2,23b6924e
8415,10_easy_full,-3.80803293548,-3.06894215712,-3.80803293548,3,23b6924e
8416,10_easy_full,-5.04172013172,-3.09196162617,-5.04172013172,1,23b6924e
8417,10_easy_full,-3.64614407495,-4.20469261939,-1.69341796479,2,23b6924e
8418,10_easy_full,-3.86318550669,-3.41138972427,-3.86318550669,3,23b6924e
8419,10_easy_full,-10.8210774401,-4.62423404699,-10.8210774401,4,23b6924e
8420,10_easy_full,-4.87883578391,-3.44844809937,-4.87883578391,1,23b6924e
8421,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,23b6924e
8422,10_easy_full,-6.42939652122,-3.33298376992,-5.01450170151,2,23b6924e
8423,10_easy_full,-4.28945586558,-3.46641523708,-4.28945586558,3,23b6924e
8424,10_easy_full,-3.94714903473,-3.62045932414,-3.94714903473,3,23b6924e
8425,10_easy_full,-5.98401438823,-3.92719628842,-4.14451771957,4,23b6924e
8426,10_easy_full,-4.02026663844,-3.60249408859,-4.02026663844,1,23b6924e
8427,10_easy_full,-3.65615870438,-4.00759286583,-3.65615870438,1,23b6924e
8428,10_easy_full,-1.52394568267,-3.00661778899,-10.8211173874,2,23b6924e
8429,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,23b6924e
8430,10_easy_full,0.0,-5.29067182697,0.0,2,23b6924e
8431,10_easy_full,-4.65973366069,-3.73337981835,-4.65973366069,3,23b6924e
8432,10_easy_full,-10.8210774401,-10.8210774401,-10.8210774401,4,23b6924e
8433,10_easy_full,-10.8210774401,-4.63880290794,-10.8210774401,4,23b6924e
8434,10_easy_full,-2.47353684701,-3.2684203083,-2.47353684701,5,23b6924e
8435,10_easy_full,0.0,-5.36760645358,0.0,6,23b6924e
8436,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,23b6924e
8437,10_easy_full,0.0,-5.3104933016,0.0,2,23b6924e
8438,10_easy_full,-2.23807780959,-3.77550465989,-2.23807780959,3,23b6924e
8439,10_easy_full,0.0,-3.40189671732,0.0,4,23b6924e
8440,10_easy_full,-4.28734208097,-2.90054427522,-4.28734208097,3,23b6924e
8441,10_easy_full,-2.2190756452,-4.00759286583,-2.2190756452,1,23b6924e
8442,10_easy_full,-10.8211173874,-4.62427399426,-10.8211173874,2,23b6924e
8443,10_easy_full,-4.34491907891,-3.67683011336,-4.34491907891,3,23b6924e
8444,10_easy_full,-4.87883578391,-3.44844809937,-4.87883578391,1,23b6924e
8445,10_easy_full,-5.06333946567,-3.50222134507,-3.03373464233,2,23b6924e
8446,10_easy_full,-4.95983040199,-3.01911525172,-4.95983040199,3,23b6924e
8447,10_easy_full,-4.0310114497,-4.23883924063,-1.94547406153,4,23b6924e
8448,10_easy_full,-4.02026663844,-3.60249408859,-4.02026663844,1,23b6924e
8449,10_easy_full,-3.95921477071,-3.78466909693,-3.95921477071,1,23b6924e
8450,10_easy_full,-10.8211173874,-4.6144416573,-10.8211173874,2,23b6924e
8451,10_easy_full,-3.55836799771,-3.37661387429,-3.55836799771,3,23b6924e
8452,10_easy_full,-4.31172463646,-3.59788168264,-2.74666792326,4,23b6924e
8453,10_easy_full,-4.61132574267,-3.37657392622,-4.61132574267,5,23b6924e
8454,10_easy_full,-4.54791411191,-3.32394020101,-3.01492571837,6,23b6924e
8455,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8456,10_easy_full,-10.8211173874,-4.60948884785,-10.8211173874,2,23b6924e
8457,10_easy_full,-2.65084627557,-3.65120766716,-2.65084627557,3,23b6924e
8458,10_easy_full,-3.57620190043,-3.77548468606,-2.48785519249,4,23b6924e
8459,10_easy_full,-2.58690026736,-3.67679016529,-2.58690026736,5,23b6924e
8460,10_easy_full,-4.76075839241,-3.62928168719,-3.64034234281,6,23b6924e
8461,10_easy_full,-2.35976695283,-3.87977151377,-2.35976695283,7,23b6924e
8462,10_easy_full,-3.65615870438,-4.00759286583,-3.65615870438,1,23b6924e
8463,10_easy_full,-10.8211173874,-4.6144416573,-10.8211173874,2,23b6924e
8464,10_easy_full,-1.69521476062,-3.51856672705,-1.69521476062,3,23b6924e
8465,10_easy_full,-4.14320465307,-3.31038199369,-3.2519653186,4,23b6924e
8466,10_easy_full,-0.464752613128,-3.53532247649,-0.464752613128,5,23b6924e
8467,10_easy_full,-4.14313472639,-3.79810146349,-4.14313472639,6,23b6924e
8468,10_easy_full,-0.384479463455,-3.56804950843,-0.384479463455,7,23b6924e
8469,10_easy_full,-3.65615870438,-4.00759286583,-3.65615870438,1,23b6924e
8470,10_easy_full,-1.52394568267,-3.69936121422,-1.80744174802,2,23b6924e
8471,10_easy_full,-9.21034037198,-4.0648989001,-9.21034037198,3,23b6924e
8472,10_easy_full,-5.77608178233,-3.75230177175,-5.54491008624,4,23b6924e
8473,10_easy_full,-9.21034037198,-4.11093378927,-9.21034037198,5,23b6924e
8474,10_easy_full,-2.49845679862,-4.29933737067,-2.27789055234,6,23b6924e
8475,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8476,10_easy_full,-10.8211173874,-4.60948884785,-10.8211173874,2,23b6924e
8477,10_easy_full,-4.17115421342,-3.65120766716,-4.17115421342,3,23b6924e
8478,10_easy_full,-6.11285262261,-4.28113859935,-4.93762472771,4,23b6924e
8479,10_easy_full,-3.86693865638,-4.08186066307,-3.86693865638,5,23b6924e
8480,10_easy_full,0.0,-10.8210374913,0.0,6,23b6924e
8481,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8482,10_easy_full,-3.97039791668,-3.91734515461,-2.70827582296,2,23b6924e
8483,10_easy_full,-2.2190756452,-4.00759286583,-2.2190756452,1,23b6924e
8484,10_easy_full,-1.52422312507,-3.70920551716,-1.00664952222,2,23b6924e
8485,10_easy_full,-9.21034037198,-3.8505271728,-9.21034037198,3,23b6924e
8486,10_easy_full,-2.61606599041,-4.26723723214,-13.4773386882,4,23b6924e
8487,10_easy_full,-4.15888308336,-3.88393118449,-4.15888308336,5,23b6924e
8488,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8489,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,23b6924e
8490,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8491,10_easy_full,-10.8211173874,-4.60948884785,-10.8211173874,2,23b6924e
8492,10_easy_full,-4.17115421342,-3.65120766716,-4.17115421342,3,23b6924e
8493,10_easy_full,-10.8210774401,-4.68588167976,-10.8210774401,4,23b6924e
8494,10_easy_full,-2.69325607243,-3.53947763146,-2.69325607243,5,23b6924e
8495,10_easy_full,-3.17135006049,-3.83331543158,-2.16157177953,6,23b6924e
8496,10_easy_full,-10.8210175162,-3.30064080452,-10.8210175162,7,23b6924e
8497,10_easy_full,-2.50508668404,-3.78466909693,-2.50508668404,1,23b6924e
8498,10_easy_full,-5.04172013172,-3.09196162617,-5.04172013172,1,26e680e4
8499,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,26e680e4
8500,10_easy_full,0.0,-5.29067182697,0.0,2,26e680e4
8501,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,26e680e4
8502,10_easy_full,0.0,-5.3104933016,0.0,2,26e680e4
8503,10_easy_full,-4.28734208097,-2.90054427522,-4.28734208097,3,26e680e4
8504,10_easy_full,-5.23680589256,-3.9321053083,-3.45898047907,4,26e680e4
8505,10_easy_full,-2.67059828981,-3.38749657196,-2.67059828981,5,26e680e4
8506,10_easy_full,0.0,-4.60940895171,0.0,6,26e680e4
8507,10_easy_full,-2.89132670584,-3.1506556274,-2.89132670584,7,26e680e4
8508,10_easy_full,0.0,-4.25305942297,0.0,8,26e680e4
8509,10_easy_full,-5.66238155891,-2.88106236685,-5.66238155891,9,26e680e4
8510,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,26e680e4
8511,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,26e680e4
8512,10_easy_full,0.0,-5.29067182697,0.0,2,26e680e4
8513,10_easy_full,-2.47296756247,-3.26368947631,-2.47296756247,3,26e680e4
8514,10_easy_full,0.0,-5.33468586431,0.0,4,26e680e4
8515,10_easy_full,-4.07526948937,-2.84874638447,-4.07526948937,5,26e680e4
8516,10_easy_full,-5.54500224412,-3.95146346587,-3.4791665609,6,26e680e4
8517,10_easy_full,-2.44921487745,-3.32777165363,-2.44921487745,7,26e680e4
8518,10_easy_full,0.0,-3.92711638909,0.0,8,26e680e4
8519,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,26e680e4
8520,10_easy_full,0.0,-5.29067182697,0.0,2,26e680e4
8521,10_easy_full,-4.87883578391,-3.44844809937,-4.87883578391,1,26e680e4
8522,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,26e680e4
8523,10_easy_full,0.0,-5.3104933016,0.0,2,26e680e4
8524,10_easy_full,-2.23807780959,-3.77550465989,-2.23807780959,3,26e680e4
8525,10_easy_full,0.0,-3.40189671732,0.0,4,26e680e4
8526,10_easy_full,-4.25040695693,-2.81589338714,-4.25040695693,5,26e680e4
8527,10_easy_full,-5.23144183636,-3.90727516516,-3.4268138455,6,26e680e4
8528,10_easy_full,-2.79630967507,-3.12168141773,-2.79630967507,7,26e680e4
8529,10_easy_full,0.0,-4.58422865337,0.0,8,26e680e4
8530,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,26e680e4
8531,10_easy_full,0.0,-3.37785339026,0.0,2,26e680e4
8532,10_easy_full,-3.04311532261,-3.31040196753,-3.04311532261,3,26e680e4
8533,10_easy_full,0.0,-5.28561400659,0.0,4,26e680e4
8534,10_easy_full,-4.08510623573,-3.18346985171,-4.08510623573,5,26e680e4
8535,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,26e680e4
8536,10_easy_full,0.0,-5.29067182697,0.0,2,26e680e4
8537,10_easy_full,-2.47296756247,-3.26368947631,-2.47296756247,3,26e680e4
8538,10_easy_full,0.0,-5.33468586431,0.0,4,26e680e4
8539,10_easy_full,-4.07526948937,-2.84874638447,-4.07526948937,5,26e680e4
8540,10_easy_full,-5.54500224412,-3.95146346587,-3.4791665609,6,26e680e4
8541,10_easy_full,-2.44921487745,-3.32777165363,-2.44921487745,7,26e680e4
8542,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,26e680e4
8543,10_easy_full,-3.19849937346,-3.19727327563,-3.19849937346,1,26e680e4
8544,10_easy_full,0.0,-5.29067182697,0.0,2,26e680e4
8545,10_easy_full,-2.47296756247,-3.26368947631,-2.47296756247,3,26e680e4
8546,10_easy_full,-2.2190756452,-4.00759286583,-2.2190756452,1,26e680e4
8547,10_easy_full,-4.08759467959,-3.70920551716,-2.53720619017,2,26e680e4
8548,10_easy_full,-2.47001395107,-3.52279220795,-2.47001395107,3,26e680e4
8549,10_easy_full,0.0,-3.56069473387,0.0,4,26e680e4
8550,10_easy_full,-4.01225898274,-3.55184035777,-4.01225898274,5,26e680e4
8551,10_easy_full,-5.44564117454,-4.00759286583,-5.44564117454,1,26e680e4
8552,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,26e680e4
8553,10_easy_full,0.0,-5.3104933016,0.0,2,26e680e4
8554,10_easy_full,-2.23807780959,-3.77550465989,-2.23807780959,3,26e680e4
8555,10_easy_full,0.0,-3.40189671732,0.0,4,26e680e4
8556,10_easy_full,-2.7758112436,-4.00759286583,-2.7758112436,1,2fe692a5
8557,10_easy_full,0.0,-4.22437105984,0.0,2,2fe692a5
8558,10_easy_full,-0.93391061839,-3.77091094717,-0.93391061839,3,2fe692a5
8559,10_easy_full,0.0,-3.40664446465,0.0,4,2fe692a5
8560,10_easy_full,-0.403063856176,-3.17885312701,-0.403063856176,5,2fe692a5
8561,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,31b4fc9e
8562,10_easy_full,0.0,-5.3104933016,0.0,2,31b4fc9e
8563,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,31b4fc9e
8564,10_easy_full,0.0,-5.3104933016,0.0,2,31b4fc9e
8565,10_easy_full,-2.23807780959,-3.77550465989,-2.23807780959,3,31b4fc9e
8566,10_easy_full,0.0,-3.40189671732,0.0,4,31b4fc9e
8567,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,31b4fc9e
8568,10_easy_full,0.0,-3.37785339026,0.0,2,31b4fc9e
8569,10_easy_full,-3.04311532261,-3.31040196753,-3.04311532261,3,31b4fc9e
8570,10_easy_full,0.0,-5.28561400659,0.0,4,31b4fc9e
8571,10_easy_full,-4.25040695693,-2.81589338714,-4.25040695693,5,31b4fc9e
8572,10_easy_full,-5.23144183636,-3.90727516516,-3.4268138455,6,31b4fc9e
8573,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,31b4fc9e
8574,10_easy_full,0.0,-5.3104933016,0.0,2,31b4fc9e
8575,10_easy_full,-3.04868450406,-3.18810528788,-3.04868450406,3,31b4fc9e
8576,10_easy_full,0.0,-5.31534745021,0.0,4,31b4fc9e
8577,10_easy_full,-4.07526948937,-2.84874638447,-4.07526948937,5,31b4fc9e
8578,10_easy_full,-1.86112010036,-3.54634472425,-1.01717049956,6,31b4fc9e
8579,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,31b4fc9e
8580,10_easy_full,0.0,-3.37785339026,0.0,2,31b4fc9e
8581,10_easy_full,-3.04311532261,-3.31040196753,-3.04311532261,3,31b4fc9e
8582,10_easy_full,0.0,-5.28561400659,0.0,4,31b4fc9e
8583,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,31b4fc9e
8584,10_easy_full,0.0,-3.37785339026,0.0,2,31b4fc9e
8585,10_easy_full,-1.2431218146,-4.00300209734,-1.2431218146,3,31b4fc9e
8586,10_easy_full,0.0,-4.19967178838,0.0,4,31b4fc9e
8587,10_easy_full,-0.403063856176,-3.17885312701,-0.403063856176,5,31b4fc9e
8588,10_easy_full,-4.87883578391,-3.44844809937,-4.87883578391,1,37bffc4e
8589,10_easy_full,-1.50758605906,-2.99166091391,-10.8211173874,2,37bffc4e
8590,10_easy_full,0.0,-3.80708202409,0.0,3,37bffc4e
8591,10_easy_full,-1.5441403552,-4.18963476819,-4.11163998693,4,37bffc4e
8592,10_easy_full,-4.15888308336,-4.77802550232,-4.15888308336,5,37bffc4e
8593,10_easy_full,-10.8211373604,-4.69964185829,-10.8211373604,1,37bffc4e
8594,10_easy_full,-10.8211373604,-4.69964185829,-10.8211373604,1,37bffc4e
8595,10_easy_full,-1.25378947136,-4.21458037497,-3.40137219654,2,37bffc4e
8596,10_easy_full,0.0,-10.821097414,0.0,3,37bffc4e
8597,10_easy_full,-3.98425739919,-4.24839537687,-2.60440132026,4,37bffc4e
8598,10_easy_full,-2.79093571852,-3.66406113167,-2.79093571852,5,37bffc4e
8599,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,37bffc4e
8600,10_easy_full,-9.21034037198,-3.02135407317,-9.21034037198,2,37bffc4e
8601,10_easy_full,-3.94188150799,-4.01659276591,-3.94188150799,3,37bffc4e
8602,10_easy_full,-0.5229963875,-3.40189671732,-0.0917594153514,4,37bffc4e
8603,10_easy_full,-3.74262904544,-3.79367099304,-3.74262904544,3,37bffc4e
8604,10_easy_full,-9.21034037198,-4.21944778487,-9.21034037198,4,37bffc4e
8605,10_easy_full,-4.45378823575,-4.07339602429,-4.45378823575,5,37bffc4e
8606,10_easy_full,-0.892923899959,-4.26719728328,-0.763838823891,6,37bffc4e
8607,10_easy_full,-10.8210574659,-4.76537027201,-10.8210574659,5,37bffc4e
8608,10_easy_full,-2.68216383822,-3.41132980157,-6.83556571731,6,37bffc4e
8609,10_easy_full,-5.32043244095,-3.38503966916,-5.32043244095,7,37bffc4e
8610,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,37bffc4e
8611,10_easy_full,0.0,-3.37785339026,0.0,2,37bffc4e
8612,10_easy_full,-1.2431218146,-4.00300209734,-1.2431218146,3,37bffc4e
8613,10_easy_full,0.0,-4.19967178838,0.0,4,37bffc4e
8614,10_easy_full,-0.403063856176,-3.17885312701,-0.403063856176,5,37bffc4e
8615,10_easy_full,-4.14313472639,-5.31530750134,-4.14313472639,6,37bffc4e
8616,10_easy_full,-0.307762474135,-3.73806920272,-0.307762474135,7,37bffc4e
8617,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,3ac5170c
8618,10_easy_full,0.0,-3.37785339026,0.0,2,3ac5170c
8619,10_easy_full,-3.04311532261,-3.31040196753,-3.04311532261,3,3ac5170c
8620,10_easy_full,0.0,-5.28561400659,0.0,4,3ac5170c
8621,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,3ac5170c
8622,10_easy_full,0.0,-5.3104933016,0.0,2,3ac5170c
8623,10_easy_full,-3.04868450406,-3.18810528788,-3.04868450406,3,3ac5170c
8624,10_easy_full,0.0,-5.31534745021,0.0,4,3ac5170c
8625,10_easy_full,-2.7758112436,-3.3149952319,-2.7758112436,1,3ac5170c
8626,10_easy_full,0.0,-5.3104933016,0.0,2,3ac5170c
8627,10_easy_full,-2.23807780959,-3.77550465989,-2.23807780959,3,3ac5170c
8628,10_easy_full,0.0,-3.40189671732,0.0,4,3ac5170c
8629,10_easy_full,-4.25040695693,-2.81589338714,-4.25040695693,5,3ac5170c
8630,10_easy_full,-2.77227695484,-3.90727516516,-0.964787538926,6,3ac5170c
8631,10_easy_full,-10.8210175162,-3.36301980381,-10.8210175162,7,3ac5170c
8632,10_easy_full,-2.7758112436,-4.00759286583,-2.7758112436,1,3ac5170c
8633,10_easy_full,0.0,-4.22437105984,0.0,2,3ac5170c
8634,10_easy_full,-0.93391061839,-3.77091094717,-0.93391061839,3,3ac5170c
8635,10_easy_full,0.0,-3.40664446465,0.0,4,3ac5170c
8636,10_easy_full,-0.403063856176,-3.17885312701,-0.403063856176,5,3ac5170c
8637,10_easy_full,-4.14313472639,-4.62419409812,-4.14313472639,6,3ac5170c
8638,10_easy_full,-0.311490069777,-3.95623466831,-0.311490069777,7,3ac5170c
8639,10_easy_full,-1.95469541681,-3.78466909693,-1.95469541681,1,3dfad0f2
8640,10_easy_full,0.0,-3.37785339026,0.0,2,3dfad0f2
8641,10_easy_full,-3.04311532261,-3.31040196753,-3.04311532261,3,3dfad0f2
8642,10_easy_full,-9.21034037198,-3.67933658746,-9.21034037198,4,3dfad0f2
8643,10_easy_full,-4.02026663844,-3.60249408859,-4.02026663844,1,3dfad0f2
8644,10_easy_full,-1.54923967789,-3.00165699885,-10.8211173874,2,3dfad0f2
8645,10_easy_full,0.0,-3.63814557795,0.0,3,3dfad0f2
8646,10_easy_full,-4.63013794976,-3.44844809937,-4.63013794976,1,3dfad0f2
8647,10_easy_full,-3.63575379899,-3.60249408859,-3.63575379899,1,55c68fc5
8648,10_easy_full,-5.57407541772,-3.92230294899,-3.65893494561,2,55c68fc5
8649,10_easy_full,-2.52580712123,-3.62045932414,-2.52580712123,3,55c68fc5
8650,10_easy_full,-2.976927971,-4.2718925881,-1.68402610351,4,55c68fc5
8651,10_easy_full,-4.81556186045,-3.04104512322,-4.81556186045,5,55c68fc5
8652,10_easy_full,0.0,-4.32167638469,0.0,6,55c68fc5
8653,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,55c68fc5
8654,10_easy_full,-6.42939652122,-3.66923215697,-5.01450170151,2,55c68fc5
8655,10_easy_full,-4.30286578401,-3.6159883746,-4.30286578401,3,55c68fc5
8656,10_easy_full,-5.45577934673,-3.71405155845,-4.15795496733,4,55c68fc5
8657,10_easy_full,-1.49794471402,-3.23726784827,-1.49794471402,5,55c68fc5
8658,10_easy_full,-3.9942926472,-3.16014990403,-2.93349585712,6,55c68fc5
8659,10_easy_full,-0.454574657765,-3.34176784898,-0.454574657765,7,55c68fc5
8660,10_easy_full,-4.11087386417,-4.26715733281,-4.11087386417,8,55c68fc5
8661,10_easy_full,-0.916239146788,-3.38075592555,-0.916239146788,9,55c68fc5
8662,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,55c68fc5
8663,10_easy_full,-6.42939652122,-3.66923215697,-5.01450170151,2,55c68fc5
8664,10_easy_full,-4.30286578401,-3.6159883746,-4.30286578401,3,55c68fc5
8665,10_easy_full,-5.45577934673,-3.71405155845,-4.15795496733,4,55c68fc5
8666,10_easy_full,-1.49794471402,-3.23726784827,-1.49794471402,5,55c68fc5
8667,10_easy_full,-3.9942926472,-3.16014990403,-2.93349585712,6,55c68fc5
8668,10_easy_full,-0.454574657765,-3.34176784898,-0.454574657765,7,55c68fc5
8669,10_easy_full,-4.11087386417,-3.16949525158,-4.11087386417,8,55c68fc5
8670,10_easy_full,-5.00319730738,-3.83757117013,-5.00319730738,9,55c68fc5
8671,10_easy_full,-3.22324868221,-3.77077112195,-2.98536739146,10,55c68fc5
8672,10_easy_full,-5.98275524904,-3.60249408859,-5.98275524904,1,55c68fc5
