userid,key,value,time,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:2_1""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,2,1,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:1_2""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,2,1,1,1,0,1,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:6_1""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,2,1,1,1,2,1,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:5_2""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,2,1,1,1,2,1,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,1,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:5_col:3_1""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,2,1,1,1,2,1,0,0,0],[0,0,0,2,2,2,2,1,2,0],[0,0,0,1,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:4_col:3_2""",1.49739E+12,,
67b4478a,reset,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:5_col:2_1""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:4_col:1_2""",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:2_1""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:4_col:2_2""",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,0,0,0,0,0],[0,2,2,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,1,1,1,1,0,0,0,0,0],[0,2,2,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos,"""row:3_col:1_1""",1.49739E+12,,
67b4478a,verification_answer,"""0""",1.49739E+12,,
67b4478a,confidence,"""3""",1.49739E+12,,
67b4478a,correct,TRUE,1.49739E+12,,
67b4478a,best_move,"""c5""",1.49739E+12,,
67b4478a,timeSolution,536199,1.49739E+12,,
67b4478a,reset,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_0""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:5_col:2_1""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:4_col:1_2""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,2,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:2_1""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:5_2""",1.49739E+12,,
67b4478a,reset,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_0""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:5_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:4_col:1_2""",1.49739E+12,,
67b4478a,simCorrectMove,"""0_1""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,1,1,1,2,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:5_2""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:0_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[1,0,1,1,1,2,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[1,0,1,1,1,2,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:1_col:2_2""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:4_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[1,0,1,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_2""",1.49739E+12,,
67b4478a,simCorrectMove,"""0_3""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:6_col:2_2""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[1,0,1,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,2,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,reset,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,reset,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_0""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:5_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:4_col:1_2""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:4_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:5_2""",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:1_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,1,0,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:1_col:2_2""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,1,0,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,clickPos_sim,"""row:3_col:2_1""",1.49739E+12,,
67b4478a,click_sim,"[[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,1,1,1,1,2,0,0,0,0],[0,2,1,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49739E+12,,
67b4478a,simCorrectMove,"""0_1""",1.49739E+12,,
67b4478a,timeGame,66909,1.49739E+12,,
9bc44541,new_user,"""9bc44541""",1.49738E+12,,
9bc44541,education,"""2""",1.49738E+12,,
9bc44541,gender,"""female""",1.49738E+12,,
9bc44541,age,"""61""",1.49738E+12,,
9bc44541,timeInstructions,31278,1.49738E+12,,
9bc44541,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,clickPos_practice,"""row:7_col:1_1""",1.49738E+12,,
9bc44541,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,2,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,clickPos_practice,"""row:7_col:5_2""",1.49738E+12,,
9bc44541,clickPos_practice,"""row:7_col:0_1""",1.49738E+12,,
9bc44541,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[1,1,1,1,1,2,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,timeQuiz,80276,1.49738E+12,,
9bc44541,quiz1,"""2""",1.49738E+12,,
9bc44541,quiz2,"""2""",1.49738E+12,,
9bc44541,quiz4,"""c1""",1.49738E+12,,
9bc44541,quiz5,"""b4""",1.49738E+12,,
9bc44541,quiz3,"""0""",1.49738E+12,,
9bc44541,quiz6,"""b3""",1.49738E+12,,
9bc44541,passedQuiz,FALSE,1.49738E+12,,
9bc44541,gender,"""female""",1.49738E+12,,
9bc44541,education,"""2""",1.49738E+12,,
9bc44541,age,"""61""",1.49738E+12,,
9bc44541,timeInstructions,7402,1.49738E+12,,
9bc44541,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,quiz5,"""b4""",1.49738E+12,,
9bc44541,timeQuiz,18997,1.49738E+12,,
9bc44541,quiz3,"""3""",1.49738E+12,,
9bc44541,quiz4,"""c1""",1.49738E+12,,
9bc44541,quiz1,"""2""",1.49738E+12,,
9bc44541,quiz2,"""2""",1.49738E+12,,
9bc44541,quiz6,"""b3""",1.49738E+12,,
9bc44541,board,"""4""",1.49738E+12,,
9bc44541,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49738E+12,,
9bc44541,passedQuiz,TRUE,1.49738E+12,,
9bc44541,condition,"""solve""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,1,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,clickPos,"""row:7_col:3_1""",1.49738E+12,,
9bc44541,clickPos,"""row:7_col:6_2""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,clickPos,"""row:7_col:2_1""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,1,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,clickPos,"""row:7_col:1_2""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,0,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,1,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,1,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,clickPos,"""row:5_col:2_1""",1.49738E+12,,
9bc44541,clickPos,"""row:4_col:1_2""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,1,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
9bc44541,clickPos,"""row:4_col:3_1""",1.49738E+12,,
9bc44541,click,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,2,0,1,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,1,1,1,1,2,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]]",1.49738E+12,,
