userid,key,value,boardSize,boardType,condition,time
efd4fa4a,clickPos,2_3_1,10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,2_7_2,10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,4_3_1,10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,5_3_2,10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,1,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,4_4_1,10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,4_5_2,10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,1,2,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[1,1,1,1,1,2,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,pruned,hard,1.51119E+12
efd4fa4a,clickPos,4_0_1,10,pruned,hard,1.51119E+12
efd4fa4a,timeSolution,313523,10,pruned,hard,1.51119E+12
efd4fa4a,verification_answer,0,10,pruned,hard,1.51119E+12
efd4fa4a,confidence,2,10,pruned,hard,1.51119E+12
efd4fa4a,correct,FALSE,10,pruned,hard,1.51119E+12
efd4fa4a,best_move,d1,10,pruned,hard,1.51119E+12
efd4fa4a,timeStrategy,20341,10,pruned,hard,1.51119E+12
efd4fa4a,strategy,I tried to think for both teams and see where it could be blocked. ,10,pruned,hard,1.51119E+12
efd4fa4a,validationTime,25138,10,pruned,hard,1.51119E+12
efd4fa4a,validatedCorrect,FALSE,10,pruned,hard,1.51119E+12
efd4fa4a,numActionsSolve,36,10,pruned,hard,1.51119E+12
efd4fa4a,solvedCorrect,FALSE,10,pruned,hard,1.51119E+12
efd4fa4a,numActionsValidate,0,10,pruned,hard,1.51119E+12
cdc514e1,new_user,cdc514e1,10,pruned,hard,1.5112E+12
cdc514e1,experimentalCondition,10_pruned_hard,10,pruned,hard,1.5112E+12
cdc514e1,boardSize,10,10,pruned,hard,1.5112E+12
cdc514e1,difficulty,hard,10,pruned,hard,1.5112E+12
cdc514e1,condition,pruned,10,pruned,hard,1.5112E+12
cdc514e1,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:4,winPath:[[[2,3],[4,3],[4,4],[4,5]]],losePath:[[[2,7],[5,3],[4,0]]],winMove:[d8,D8,8d,8D]}",10,pruned,hard,1.5112E+12
cdc514e1,gender,female,10,pruned,hard,1.5112E+12
cdc514e1,education,3,10,pruned,hard,1.5112E+12
cdc514e1,age,56,10,pruned,hard,1.5112E+12
cdc514e1,timeInstructions,43114,10,pruned,hard,1.5112E+12
cdc514e1,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,hard,1.5112E+12
cdc514e1,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,hard,1.5112E+12
cdc514e1,clickPos_practice,7_1_1,10,pruned,hard,1.5112E+12
cdc514e1,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,2,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,hard,1.5112E+12
cdc514e1,clickPos_practice,7_5_2,10,pruned,hard,1.5112E+12
cdc514e1,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[1,1,1,1,1,2,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,pruned,hard,1.5112E+12
cdc514e1,clickPos_practice,7_0_1,10,pruned,hard,1.5112E+12
cdc514e1,timeQuiz,162814,10,pruned,hard,1.5112E+12
cdc514e1,quiz1,2,10,pruned,hard,1.5112E+12
cdc514e1,quiz2,2,10,pruned,hard,1.5112E+12
cdc514e1,quiz3,3,10,pruned,hard,1.5112E+12
cdc514e1,quiz4,c1,10,pruned,hard,1.5112E+12
cdc514e1,quiz5,b4,10,pruned,hard,1.5112E+12
cdc514e1,quiz6,b3,10,pruned,hard,1.5112E+12
cdc514e1,passedQuiz,TRUE,10,pruned,hard,1.5112E+12
