"3fa1bb85","10","pruned","hard","true","true","180851","43716","16","4","1562098918260"
"98e1bc02","10","pruned","medium","false","false","69580","16126","14","0","1562098968801"
"63a1bb31","10","pruned","hard","true","false","124545","116436","1","0","1562099026353"
"68e1bb60","10","pruned","easy","false","false","99422","29377","9","0","1562099167151"
"8eb1ba3b","10","pruned","easy","false","false","287380","38563","42","0","1562099176469"
"f0c1bd6a","6","pruned","easy","true","true","49434","25345","2","4","1562099406339"
"21f1bc74","6","pruned","easy","true","true","283103","27388","27","3","1562099439975"
"20e1bd34","10","full","hard","true","true","127103","84595","20","18","1562099499492"
"ecc1bf78","10","full","medium","true","false","80661","103169","16","4","1562100306511"
"a2d1c30b","10","full","easy","false","false","239738","57982","19","0","1562100943825"
"6ad1c45d","10","full","easy","false","false","223045","29064","28","0","1562101240537"
"fda1c679","10","full","medium","false","false","104585","22174","27","0","1562101730074"
"48f1c6a9","10","pruned","easy","true","true","169080","26749","11","3","1562101752526"
"f4f1c2a3","10","full","medium","false","false","587525","119891","15","0","1562102023082"
"faa1cbda","10","full","hard","true","false","23947","34640","1","4","1562102978617"
"c7b1e912","10","full","medium","false","false","54746","36055","19","0","1562110603004"
"7fa28d81","10","full","hard","true","true","32287","45645","1","5","1562152531410"
"fec28d64","10","full","hard","false","false","137671","14328","14","0","1562152736727"
"bda28d31","10","pruned","medium","true","true","193270","49430","47","3","1562152797008"
"e7c28d87","6","full","easy","false","false","383246","23360","36","0","1562152914323"
"54c28d9c","10","full","medium","false","false","197500","75447","3","0","1562152934857"
"edd28ea2","10","full","easy","false","false","86482","25695","4","0","1562152955272"
"8ca28d2c","10","full","hard","true","true","276859","58594","28","5","1562152971061"
"bdb28da4","6","full","easy","false","false","530803","71070","83","0","1562153338028"
"fee29090","10","full","easy","false","false","344068","45672","55","0","1562153733139"
"bcf290e5","10","pruned","medium","false","false","298786","22863","30","0","1562153964092"
"21d292ce","10","full","medium","false","false","190133","55539","64","0","1562154413439"
"d6a29462","10","full","easy","false","false","137596","35806","12","0","1562154527130"
"f5f2942a","6","pruned","easy","true","false","119178","23131","6","2","1562154539084"
"62e2950a","6","pruned","easy","true","true","165680","69205","26","5","1562154891437"
"abd29616","10","pruned","medium","true","true","112919","20362","10","3","1562155074816"
"cfc29495","10","full","hard","false","false","587408","99444","46","0","1562155122947"
"bae297ee","10","full","easy","false","false","238720","37815","10","0","1562155438368"
"9ce294ac","10","pruned","easy","false","false","533304","96213","59","0","1562155251477"
"65b29750","6","full","easy","true","true","303789","25770","61","4","1562155485939"
"f4a298dc","10","pruned","medium","false","false","508819","30834","31","0","1562156032545"
"f0f29bcd","10","pruned","medium","false","false","212705","49576","42","0","1562156396969"
"86f29ab1","10","full","hard","true","true","278823","112954","17","5","1562156442019"
"e0d29b7b","10","full","hard","false","false","435943","67701","44","0","1562156601801"
"c1f29bae","6","pruned","easy","true","true","409195","29711","44","3","1562156747275"
"6df29cec","10","pruned","easy","true","true","268686","46394","22","3","1562156838056"
"40a29d8c","10","pruned","easy","true","true","243128","26922","36","3","1562156934627"
"83e29fb7","10","pruned","easy","true","true","39682","20362","8","3","1562157198871"
"78f29cf9","10","pruned","hard","true","true","533661","43987","60","4","1562157246183"
"69a2a02d","10","pruned","medium","true","false","207718","95277","7","4","1562158037437"
"d8d2a375","10","full","medium","false","false","51284","18485","2","0","1562158139318"
"b2e29cb8","10","pruned","hard","false","false","63936","20449","276","0","1562158216693"
"3de2a23d","10","full","hard","true","true","254877","56950","26","5","1562158232107"
"eeb2a417","10","full","hard","true","false","28929","43413","4","5","1562158430545"
"b0e2a596","6","pruned","easy","false","false","42149","20854","2","0","1562158721226"
"d4a2a5ec","6","full","easy","true","true","341134","21817","50","4","1562159116465"
"61c2aa1b","10","full","medium","false","false","53761","47519","8","0","1562160086098"
"dde2a9c5","10","full","medium","true","true","241801","133717","31","14","1562160327119"
"abe2aaa5","10","pruned","medium","false","false","272435","57235","31","0","1562160407908"
"99c2ad3d","10","full","medium","false","false","10727","15468","1","0","1562160535306"
"b7b2b0b4","10","pruned","medium","true","false","49686","5702","2","0","1562161507404"
"50c2b014","6","full","easy","true","true","114832","52093","10","4","1562161564916"
"4eb2afd3","10","full","easy","false","false","261610","66720","6","0","1562161878133"
"b0f2b4eb","10","full","hard","false","false","284990","31675","30","0","1562162949567"
"83b2c2e2","10","pruned","easy","true","true","277453","30765","28","3","1562166437308"
"fcb2e96f","10","full","easy","true","false","51115","18867","19","2","1562176133652"
"31b2e974","10","full","easy","false","false","168914","25237","33","0","1562176330429"
"91d2e9c4","10","pruned","easy","false","false","169092","12252","10","0","1562176335181"
"32e2e940","10","pruned","medium","true","true","184865","41729","19","4","1562176336874"
"7cc2e9d2","6","full","easy","true","true","125667","41980","8","4","1562176439123"
"f3d2ea28","10","full","hard","false","false","63024","29506","1","0","1562176452410"
"50d2ea0b","10","full","easy","false","false","239798","4647","20","0","1562176527492"
"eef2e93f","10","full","medium","false","false","528088","37650","85","0","1562176602324"
"47a2e933","10","pruned","hard","true","false","221121","94833","4","6","1562176668156"
"e4a2eb1e","10","full","easy","true","true","170462","56380","25","4","1562176688875"
"3ff2e93a","6","full","easy","true","true","376701","48129","17","4","1562176692190"
"10d2eb59","10","pruned","medium","false","false","238055","9997","14","0","1562176703294"
"2ed2eb11","10","pruned","easy","true","true","135988","20965","16","3","1562176726329"
"38e2e9be","6","pruned","easy","false","false","239806","73491","17","0","1562176738934"
"78d2eb57","6","full","easy","false","false","109327","20171","14","0","1562176805882"
"8cd2e9f3","6","full","easy","false","false","554194","77856","58","0","1562176909320"
"a6d2eaff","10","full","hard","false","false","306083","61872","37","0","1562176946821"
