userid,key,value,size,condition,type,time
9df60bf8,clickPos,"""2_4_2""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,undoPos,"""2_2_1""",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""2_5_2""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,2],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,undoPos,"""0_3_2""",6,full,hard,1.52208E+12
9df60bf8,undo,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,undoPos,"""0_3_1""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
9df60bf8,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
9df60bf8,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
9df60bf8,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,board,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
9df60bf8,quiz5,"""b4""",6,full,hard,1.52208E+12
9df60bf8,quiz6,"""b3""",6,full,hard,1.52208E+12
9df60bf8,quiz6v,"""0""",6,full,hard,1.52208E+12
9df60bf8,passedQuiz,TRUE,6,full,hard,1.52208E+12
9df60bf8,quiz4,"""c1""",6,full,hard,1.52208E+12
9df60bf8,quiz3,"""3""",6,full,hard,1.52208E+12
9df60bf8,quiz2,"""2""",6,full,hard,1.52208E+12
9df60bf8,quiz1,"""2""",6,full,hard,1.52208E+12
9df60bf8,timeQuiz,123720,6,full,hard,1.52208E+12
9df60bf8,clickPos_practice,"""3_4_1""",6,full,hard,1.52208E+12
9df60bf8,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,clickPos_practice,"""3_0_2""",6,full,hard,1.52208E+12
9df60bf8,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
9df60bf8,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
9df60bf8,timeInstructions,16647,6,full,hard,1.52208E+12
9df60bf8,education,"""1""",6,full,hard,1.52208E+12
9df60bf8,age,"""26""",6,full,hard,1.52208E+12
9df60bf8,gender,"""male""",6,full,hard,1.52208E+12
9df60bf8,condition,"""full""",6,full,hard,1.52208E+12
9df60bf8,start_position,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
9df60bf8,boardSize,6,6,full,hard,1.52208E+12
9df60bf8,difficulty,"""hard""",6,full,hard,1.52208E+12
9df60bf8,experimentalCondition,"""6_full_hard""",6,full,hard,1.52208E+12
9df60bf8,new_user,"""9df60bf8""",6,full,hard,1.52208E+12
c6b60d63,numActionsValidate,0,6,full,hard,1.52208E+12
c6b60d63,numActionsSolve,34,6,full,hard,1.52208E+12
c6b60d63,solvedCorrect,FALSE,6,full,hard,1.52208E+12
c6b60d63,validatedCorrect,FALSE,6,full,hard,1.52208E+12
c6b60d63,validationTime,44963,6,full,hard,1.52208E+12
c6b60d63,strategy,"""To make O think of a different strategy and not notice the angle which I am considering.""",6,full,hard,1.52208E+12
c6b60d63,timeStrategy,41171,6,full,hard,1.52208E+12
c6b60d63,correct,FALSE,6,full,hard,1.52208E+12
c6b60d63,verification_answer,"""0""",6,full,hard,1.52208E+12
c6b60d63,confidence,"""3""",6,full,hard,1.52208E+12
c6b60d63,best_move,"""f6""",6,full,hard,1.52208E+12
c6b60d63,next_move,"""""",6,full,hard,1.52208E+12
c6b60d63,timeSolution,180659,6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_2_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,1,1,1,1],[0,2,1,2,0,0],[0,1,0,2,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,1],[0,2,1,2,0,0],[0,1,0,2,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,1],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,1],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_5_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""5_0_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,0,2,0,0],[2,1,0,0,0,0],[1,2,2,1,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_0_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,0,2,0,0],[2,1,0,0,0,0],[0,2,2,1,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""5_3_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_0_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""5_2_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_0_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_4_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,0,2,1,0],[0,1,2,0,0,2],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_2_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[0,1,0,2,1,0],[0,1,2,0,0,2],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_5_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,1,0],[0,1,2,0,0,2],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_4_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,1,0],[0,1,2,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_2_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,2,2,0,0],[0,1,1,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_2_1""",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_3_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[1,1,0,2,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[1,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[1,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""4_0_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[1,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,2,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""2_3_2""",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""1_4_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,2,1,0],[0,2,1,2,1,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_3_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_0_1""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""0_3_2""",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,clickPos,"""3_0_1""",6,full,hard,1.52208E+12
c6b60d63,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
c6b60d63,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
c6b60d63,passedQuiz,TRUE,6,full,hard,1.52208E+12
c6b60d63,board,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
c6b60d63,quiz6,"""b3""",6,full,hard,1.52208E+12
c6b60d63,quiz6v,"""0""",6,full,hard,1.52208E+12
c6b60d63,quiz5,"""b4""",6,full,hard,1.52208E+12
c6b60d63,quiz4,"""c1""",6,full,hard,1.52208E+12
c6b60d63,quiz3,"""3""",6,full,hard,1.52208E+12
c6b60d63,quiz2,"""2""",6,full,hard,1.52208E+12
c6b60d63,quiz1,"""2""",6,full,hard,1.52208E+12
c6b60d63,timeQuiz,9466,6,full,hard,1.52208E+12
c6b60d63,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
c6b60d63,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
c6b60d63,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
c6b60d63,timeInstructions,90248,6,full,hard,1.52208E+12
c6b60d63,timeQuiz,87449,6,full,hard,1.52208E+12
c6b60d63,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
c6b60d63,timeInstructions,21508,6,full,hard,1.52208E+12
c6b60d63,age,"""49""",6,full,hard,1.52208E+12
c6b60d63,gender,"""male""",6,full,hard,1.52208E+12
c6b60d63,education,"""3""",6,full,hard,1.52208E+12
c6b60d63,start_position,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
c6b60d63,condition,"""full""",6,full,hard,1.52208E+12
c6b60d63,difficulty,"""hard""",6,full,hard,1.52208E+12
c6b60d63,boardSize,6,6,full,hard,1.52208E+12
c6b60d63,experimentalCondition,"""6_full_hard""",6,full,hard,1.52208E+12
c6b60d63,new_user,"""c6b60d63""",6,full,hard,1.52208E+12
d2a60bac,numActionsValidate,0,6,full,hard,1.52208E+12
d2a60bac,numActionsSolve,33,6,full,hard,1.52208E+12
d2a60bac,validatedCorrect,FALSE,6,full,hard,1.52208E+12
d2a60bac,solvedCorrect,FALSE,6,full,hard,1.52208E+12
d2a60bac,validationTime,22765,6,full,hard,1.52208E+12
d2a60bac,strategy,"""trying to find the best optimal way and seeing how many options x has.""",6,full,hard,1.52208E+12
d2a60bac,timeStrategy,15953,6,full,hard,1.52208E+12
d2a60bac,correct,FALSE,6,full,hard,1.52208E+12
d2a60bac,verification_answer,"""0""",6,full,hard,1.52208E+12
d2a60bac,confidence,"""3""",6,full,hard,1.52208E+12
d2a60bac,best_move,"""a3""",6,full,hard,1.52208E+12
d2a60bac,next_move,"""""",6,full,hard,1.52208E+12
d2a60bac,timeSolution,23143,6,full,hard,1.52208E+12
d2a60bac,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos,"""0_3_2""",6,full,hard,1.52208E+12
d2a60bac,clickPos,"""3_0_1""",6,full,hard,1.52208E+12
d2a60bac,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
d2a60bac,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
d2a60bac,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,passedQuiz,TRUE,6,full,hard,1.52208E+12
d2a60bac,board,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
d2a60bac,quiz6v,"""0""",6,full,hard,1.52208E+12
d2a60bac,quiz6,"""b3""",6,full,hard,1.52208E+12
d2a60bac,quiz5,"""b4""",6,full,hard,1.52208E+12
d2a60bac,quiz3,"""3""",6,full,hard,1.52208E+12
d2a60bac,quiz4,"""c1""",6,full,hard,1.52208E+12
d2a60bac,quiz2,"""2""",6,full,hard,1.52208E+12
d2a60bac,quiz1,"""2""",6,full,hard,1.52208E+12
d2a60bac,timeQuiz,186355,6,full,hard,1.52208E+12
d2a60bac,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""5_2_1""",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,1,2,0,0],[0,0,1,1,0,2],[0,0,2,0,0,0],[0,0,1,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,1,2,0,0],[0,0,1,1,0,2],[0,0,2,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""4_2_2""",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""2_2_1""",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,1,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,2,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""3_1_2""",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""3_4_1""",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""3_4_2""",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
d2a60bac,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
d2a60bac,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
