num,userid,time,key,value
581,8aff0803,1.35457E+12,best_move,"""f4"""
578,8aff0803,1.35457E+12,reset,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
582,8aff0803,1.35457E+12,vote,"""B"""
1203,8be21627,1.35372E+12,new_user,"""8be21627"""
1215,8be21627,1.35372E+12,gender,"""female"""
1216,8be21627,1.35372E+12,education,"""2"""
1217,8be21627,1.35372E+12,age,"""49"""
1228,8be21627,1.35372E+12,timeInstructions,30880
1253,8be21627,1.35372E+12,timeQuiz,117757
1254,8be21627,1.35372E+12,quiz1,"""2"""
1255,8be21627,1.35372E+12,quiz2,"""2"""
1256,8be21627,1.35372E+12,quiz3,"""3"""
1257,8be21627,1.35372E+12,quiz4,"""c1"""
1258,8be21627,1.35372E+12,quiz5,"""b4"""
1259,8be21627,1.35372E+12,passedQuiz,TRUE
1260,8be21627,1.35372E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1273,8be21627,1.35372E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1280,8be21627,1.35372E+12,timeSolution,96829
1282,8be21627,1.35372E+12,best_move,"""f3"""
1281,8be21627,1.35372E+12,solution,""" thenyou can set yourself up for c6"""
62,8def07c9,1.35457E+12,new_user,"""8def07c9"""
77,8def07c9,1.35457E+12,gender,"""female"""
80,8def07c9,1.35457E+12,education,"""1"""
79,8def07c9,1.35457E+12,age,"""29"""
122,8def07c9,1.35457E+12,timeInstructions,27824
155,8def07c9,1.35457E+12,timeQuiz,22817
151,8def07c9,1.35457E+12,quiz1,"""0"""
154,8def07c9,1.35457E+12,quiz2,"""0"""
150,8def07c9,1.35457E+12,quiz3,"""0"""
152,8def07c9,1.35457E+12,quiz4,"""c1"""
153,8def07c9,1.35457E+12,quiz5,"""b4"""
158,8def07c9,1.35457E+12,passedQuiz,FALSE
170,8def07c9,1.35457E+12,gender,"""female"""
171,8def07c9,1.35457E+12,education,"""1"""
169,8def07c9,1.35457E+12,age,"""29"""
181,8def07c9,1.35457E+12,timeInstructions,11622
226,8def07c9,1.35457E+12,timeQuiz,33763
225,8def07c9,1.35457E+12,quiz1,"""0"""
228,8def07c9,1.35457E+12,quiz2,"""0"""
229,8def07c9,1.35457E+12,quiz3,"""0"""
230,8def07c9,1.35457E+12,quiz4,"""1c"""
227,8def07c9,1.35457E+12,quiz5,"""4b"""
238,8def07c9,1.35457E+12,passedQuiz,FALSE
241,8def07c9,1.35457E+12,gender,"""female"""
240,8def07c9,1.35457E+12,education,"""1"""
239,8def07c9,1.35457E+12,age,"""29"""
242,8def07c9,1.35457E+12,timeInstructions,3708
351,8def07c9,1.35457E+12,timeQuiz,81787
350,8def07c9,1.35457E+12,quiz1,"""2"""
348,8def07c9,1.35457E+12,quiz2,"""2"""
349,8def07c9,1.35457E+12,quiz3,"""3"""
352,8def07c9,1.35457E+12,quiz4,"""1c"""
353,8def07c9,1.35457E+12,quiz5,"""b4"""
355,8def07c9,1.35457E+12,passedQuiz,FALSE
356,8def07c9,1.35457E+12,gender,"""female"""
357,8def07c9,1.35457E+12,education,"""1"""
358,8def07c9,1.35457E+12,age,"""29"""
363,8def07c9,1.35457E+12,timeInstructions,2516
437,8def07c9,1.35457E+12,timeQuiz,69267
439,8def07c9,1.35457E+12,quiz1,"""2"""
438,8def07c9,1.35457E+12,quiz2,"""2"""
440,8def07c9,1.35457E+12,quiz3,"""3"""
442,8def07c9,1.35457E+12,quiz4,"""1c"""
441,8def07c9,1.35457E+12,quiz5,"""e6"""
443,8def07c9,1.35457E+12,passedQuiz,FALSE
444,8def07c9,1.35457E+12,gender,"""female"""
445,8def07c9,1.35457E+12,education,"""1"""
446,8def07c9,1.35457E+12,age,"""29"""
457,8def07c9,1.35457E+12,timeInstructions,4172
494,8def07c9,1.35457E+12,timeQuiz,47676
496,8def07c9,1.35457E+12,quiz1,"""2"""
495,8def07c9,1.35457E+12,quiz2,"""2"""
497,8def07c9,1.35457E+12,quiz3,"""3"""
498,8def07c9,1.35457E+12,quiz4,"""c1"""
499,8def07c9,1.35457E+12,quiz5,"""b4"""
500,8def07c9,1.35457E+12,passedQuiz,TRUE
501,8def07c9,1.35457E+12,start,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
533,8def07c9,1.35457E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
535,8def07c9,1.35457E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,1,2,2,1,2],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
536,8def07c9,1.35457E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,1,2,2,1,2],[2,0,1,1,0,2],[0,0,0,0,0,0]]"
544,8def07c9,1.35457E+12,timeSolution,101371
546,8def07c9,1.35457E+12,best_move,"""f2"""
545,8def07c9,1.35457E+12,solution,""" I believe that if you place the next o in spot f2 the x player may miss that you have 3 in a row with an open spot between them. """
547,8def07c9,1.35457E+12,reset,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
564,8def07c9,1.35457E+12,vote,"""own"""
504,90cf091a,1.35457E+12,new_user,"""90cf091a"""
507,90cf091a,1.35457E+12,gender,"""female"""
506,90cf091a,1.35457E+12,education,"""1"""
508,90cf091a,1.35457E+12,age,"""32"""
537,90cf091a,1.35457E+12,timeInstructions,37829
557,90cf091a,1.35457E+12,timeQuiz,48029
559,90cf091a,1.35457E+12,quiz1,"""2"""
558,90cf091a,1.35457E+12,quiz2,"""2"""
555,90cf091a,1.35457E+12,quiz3,"""3"""
554,90cf091a,1.35457E+12,quiz4,"""c1"""
556,90cf091a,1.35457E+12,quiz5,"""b4"""
563,90cf091a,1.35457E+12,passedQuiz,TRUE
562,90cf091a,1.35457E+12,start,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
584,90cf091a,1.35457E+12,timeSolution,91568
585,90cf091a,1.35457E+12,best_move,"""f4"""
583,90cf091a,1.35457E+12,solution,""" If O goes in the f4 spot than X cannot block them. In order to block, X would have to go at f6 and f2 but that isn't possible to do in one turn so O would automatically have a winning place."""
586,90cf091a,1.35457E+12,reset,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
587,90cf091a,1.35457E+12,vote,"""own"""
2755,90dc9945,1.35441E+12,new_user,"""90dc9945"""
2757,90dc9945,1.35441E+12,timeQuiz,1.35441E+12
2760,90dc9945,1.35441E+12,quiz1,"""0"""
2756,90dc9945,1.35441E+12,quiz2,"""0"""
2759,90dc9945,1.35441E+12,quiz3,"""0"""
2758,90dc9945,1.35441E+12,quiz4,""""""
2761,90dc9945,1.35441E+12,quiz5,""""""
2762,90dc9945,1.35441E+12,passedQuiz,FALSE
2763,90dc9945,1.35441E+12,gender,""""""
2765,90dc9945,1.35441E+12,education,""""""
2764,90dc9945,1.35441E+12,age,""""""
2766,90dc9945,1.35441E+12,timeInstructions,2203
2771,90dc9945,1.35441E+12,timeQuiz,15822
2767,90dc9945,1.35441E+12,quiz1,"""2"""
2770,90dc9945,1.35441E+12,quiz2,"""2"""
2772,90dc9945,1.35441E+12,quiz3,"""3"""
2768,90dc9945,1.35441E+12,quiz4,"""c1"""
2769,90dc9945,1.35441E+12,quiz5,"""b4"""
2773,90dc9945,1.35441E+12,passedQuiz,TRUE
2774,90dc9945,1.35441E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2776,90dc9945,1.35441E+12,timeSolution,3922
2777,90dc9945,1.35441E+12,best_move,"""fd"""
2775,90dc9945,1.35441E+12,solution,""" afd"""
2661,91fc8356,1.3544E+12,new_user,"""91fc8356"""
2663,91fc8356,1.3544E+12,gender,""""""
2662,91fc8356,1.3544E+12,education,""""""
2664,91fc8356,1.3544E+12,age,""""""
2665,91fc8356,1.3544E+12,timeInstructions,4548
2666,91fc8356,1.3544E+12,timeQuiz,19567
2670,91fc8356,1.3544E+12,quiz1,"""2"""
2671,91fc8356,1.3544E+12,quiz2,"""2"""
2667,91fc8356,1.3544E+12,quiz3,"""3"""
2668,91fc8356,1.3544E+12,quiz5,"""b4"""
2669,91fc8356,1.3544E+12,quiz4,"""c1"""
2672,91fc8356,1.3544E+12,passedQuiz,TRUE
2673,91fc8356,1.3544E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2674,91fc8356,1.3544E+12,timeSolution,8345
2675,91fc8356,1.3544E+12,solution,""" fdfdf"""
2676,91fc8356,1.3544E+12,best_move,"""f3"""
1327,92d21865,1.35372E+12,new_user,"""92d21865"""
1329,92d21865,1.35372E+12,gender,"""female"""
1330,92d21865,1.35372E+12,education,"""3"""
1331,92d21865,1.35372E+12,age,"""42"""
1336,92d21865,1.35372E+12,timeInstructions,46790
1367,92d21865,1.35372E+12,timeQuiz,81150
1368,92d21865,1.35372E+12,quiz1,"""2"""
1369,92d21865,1.35372E+12,quiz2,"""2"""
1370,92d21865,1.35372E+12,quiz3,"""3"""
1371,92d21865,1.35372E+12,quiz4,"""c1"""
1372,92d21865,1.35372E+12,quiz5,"""b4"""
1373,92d21865,1.35372E+12,passedQuiz,TRUE
1374,92d21865,1.35372E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1154,94eca974,1.35441E+12,new_user,"""94eca974"""
1155,94eca974,1.35441E+12,gender,"""male"""
1156,94eca974,1.35441E+12,education,"""2"""
1157,94eca974,1.35441E+12,age,"""22"""
1158,94eca974,1.35441E+12,timeInstructions,42476
1165,94eca974,1.35441E+12,timeQuiz,49560
1166,94eca974,1.35441E+12,quiz1,"""2"""
1162,94eca974,1.35441E+12,quiz2,"""2"""
1160,94eca974,1.35441E+12,quiz3,"""3"""
1161,94eca974,1.35441E+12,quiz4,"""c1"""
1159,94eca974,1.35441E+12,quiz5,"""b4"""
1163,94eca974,1.35441E+12,passedQuiz,TRUE
1164,94eca974,1.35441E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1168,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1172,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1174,94eca974,1.35441E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1186,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1187,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1188,94eca974,1.35441E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1189,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1190,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1199,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1200,94eca974,1.35441E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1201,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1202,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1203,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1205,94eca974,1.35441E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1206,94eca974,1.35441E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1207,94eca974,1.35441E+12,undo,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1208,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1210,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1211,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1214,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1215,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1216,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1217,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1219,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1221,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1226,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1233,94eca974,1.35441E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1244,94eca974,1.35441E+12,timeSolution,311593
1243,94eca974,1.35441E+12,best_move,"""f3"""
1246,94eca974,1.35441E+12,solution,""" If you move to f3 then x has to cover c6 for the block. then o moves to f5. x next move would be block with e5. o's next move would be f4 leaving x to block only one side leaving the win open."""
1245,94eca974,1.35441E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1251,94eca974,1.35441E+12,click,"[[0,2,0,1,0,2],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1261,94eca974,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1262,94eca974,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1263,94eca974,1.35441E+12,vote,"""own"""
1716,97db035a,1355285338420,new_user,"""97db035a"""
1773,97db035a,1355285670252,gender,"""male"""
1774,97db035a,1355285670252,education,"""3"""
1772,97db035a,1355285670253,age,"""31"""
1813,97db035a,1355285815694,timeInstructions,145441
1819,97db035a,1355285856959,timeQuiz,41263
1820,97db035a,1355285856960,quiz1,"""2"""
1821,97db035a,1355285856961,quiz2,"""2"""
1822,97db035a,1355285856962,quiz3,"""3"""
1823,97db035a,1355285856963,quiz4,"""c1"""
1824,97db035a,1355285856964,quiz5,"""b4"""
1825,97db035a,1355285856965,passedQuiz,TRUE
1826,97db035a,1355285858267,timeSolution,1301
1827,97db035a,1355285858269,best_move,""""""
1828,97db035a,1355285858270,solution,""" """
7,97e1e861,1.35371E+12,new_user,"""97e1e861"""
14,97e1e861,1.35371E+12,gender,"""female"""
16,97e1e861,1.35371E+12,education,"""2"""
15,97e1e861,1.35371E+12,age,"""22"""
29,97e1e861,1.35371E+12,timeInstructions,19974
87,97e1e861,1.35371E+12,timeQuiz,61679
82,97e1e861,1.35371E+12,quiz1,"""2"""
86,97e1e861,1.35371E+12,quiz2,"""2"""
83,97e1e861,1.35371E+12,quiz4,"""c1"""
84,97e1e861,1.35371E+12,quiz3,"""1"""
85,97e1e861,1.35371E+12,quiz5,"""b4"""
89,97e1e861,1.35371E+12,passedQuiz,FALSE
92,97e1e861,1.35371E+12,gender,"""female"""
91,97e1e861,1.35371E+12,education,"""2"""
93,97e1e861,1.35371E+12,age,"""22"""
112,97e1e861,1.35371E+12,timeInstructions,12721
195,97e1e861,1.35371E+12,timeQuiz,74323
194,97e1e861,1.35371E+12,quiz1,"""2"""
197,97e1e861,1.35371E+12,quiz2,"""2"""
198,97e1e861,1.35371E+12,quiz3,"""3"""
199,97e1e861,1.35371E+12,quiz4,"""c1"""
196,97e1e861,1.35371E+12,quiz5,"""b4"""
201,97e1e861,1.35371E+12,passedQuiz,TRUE
202,97e1e861,1.35371E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
214,97e1e861,1.35371E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
235,97e1e861,1.35371E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
246,97e1e861,1.35371E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
253,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
255,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,1],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
257,97e1e861,1.35371E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
258,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
261,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,1,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
263,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,1,0],[2,1,1,1,2,2],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
268,97e1e861,1.35371E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,1,0],[2,1,1,1,2,2],[1,1,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
533,98cca4ca,1.35441E+12,new_user,"""98cca4ca"""
600,98cca4ca,1.35441E+12,gender,"""female"""
601,98cca4ca,1.35441E+12,education,"""2"""
599,98cca4ca,1.35441E+12,age,"""50"""
657,98cca4ca,1.35441E+12,timeInstructions,36587
768,98cca4ca,1.35441E+12,timeQuiz,94152
767,98cca4ca,1.35441E+12,quiz1,"""2"""
769,98cca4ca,1.35441E+12,quiz2,"""2"""
770,98cca4ca,1.35441E+12,quiz3,"""3"""
772,98cca4ca,1.35441E+12,quiz4,"""c1"""
771,98cca4ca,1.35441E+12,quiz5,"""b4"""
775,98cca4ca,1.35441E+12,passedQuiz,TRUE
774,98cca4ca,1.35441E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
812,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
815,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,1],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
819,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
829,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,0,0,0,0,0]]"
834,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,2,0,0,0,0]]"
838,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,2,1,0,0,0]]"
839,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,0],[1,2,1,0,0,0]]"
850,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,0],[1,2,1,1,0,0]]"
853,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,2,2,2,1,0],[2,2,1,1,0,0],[1,2,1,1,0,0]]"
855,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,0],[1,2,1,1,0,0]]"
858,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,2,1,1,0,0],[1,2,1,0,0,0]]"
859,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,2,1,0,0,0]]"
860,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,2,0,0,0,0]]"
861,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[1,0,0,0,0,0]]"
864,98cca4ca,1.35441E+12,undo,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
888,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,1],[0,0,0,0,0,0]]"
892,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,0,0,0]]"
901,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,0,0,1]]"
903,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,0,0,1]]"
904,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,0],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,0,1,1]]"
907,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,0,1,1]]"
909,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,0],[0,1,2,2,2,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,1,1,1]]"
911,98cca4ca,1.35441E+12,click,"[[0,2,0,1,0,2],[0,1,2,2,2,2],[2,1,1,1,2,2],[1,0,2,2,1,2],[2,0,1,1,0,1],[0,0,0,1,1,1]]"
1099,98cca4ca,1.35441E+12,timeSolution,508078
1100,98cca4ca,1.35441E+12,best_move,"""f3"""
1101,98cca4ca,1.35441E+12,solution,""" 0 went to f3, x went to f1, 0 to f4, x to e1,0 to f5, x to d1, and then 0 went to f6. winner."""
