userid,key,value,boardSize,condition,boardType,time
9cf22841,click,"[[0,1,2,2,0,1],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,1],[1,0,2,2,0,2],[0,0,0,0,0,0]]",6,pruned,easy,1558194746498
9cf22841,clickPos,0_5_1,6,pruned,easy,1558194746499
9cf22841,reset,"[[0,1,2,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194749683
9cf22841,timeSolution,275932,6,pruned,easy,1558194751518
9cf22841,next_move,,6,pruned,easy,1558194751521
9cf22841,confidence,5,6,pruned,easy,1558194751522
9cf22841,best_move,5f,6,pruned,easy,1558194751522
9cf22841,verification_answer,0,6,pruned,easy,1558194751522
9cf22841,correct,FALSE,6,pruned,easy,1558194751523
9cf22841,timeStrategy,88503,6,pruned,easy,1558194840026
9cf22841,validationTime,99550,6,pruned,easy,1558194851073
9cf22841,validatedCorrect,FALSE,6,pruned,easy,1558194851073
9cf22841,solvedCorrect,FALSE,6,pruned,easy,1558194851074
9cf22841,numActionsSolve,33,6,pruned,easy,1558194851075
9cf22841,numActionsValidate,0,6,pruned,easy,1558194851076
a1eedf2f,new_user,a1eedf2f,6,pruned,easy,1561976623932
a1eedf2f,experimentalCondition,6_pruned_easy,6,pruned,easy,1561976623938
a1eedf2f,boardSize,6,6,pruned,easy,1561976623940
a1eedf2f,difficulty,easy,6,pruned,easy,1561976623943
a1eedf2f,condition,pruned,6,pruned,easy,1561976623947
a1eedf2f,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,2,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:1,streak:4,turns:3,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[1,4],[0,5]]],winMove:[f5,F5,5F,5F]}",6,pruned,easy,1561976623950
a1eedf2f,gender,female,6,pruned,easy,1561976650661
a1eedf2f,education,3,6,pruned,easy,1561976650665
a1eedf2f,age,35,6,pruned,easy,1561976650669
a1eedf2f,timeInstructions,76164,6,pruned,easy,1561976726837
a1eedf2f,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976726893
a1eedf2f,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976863393
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976867040
a1eedf2f,clickPos_practice,1_0_1,6,pruned,easy,1561976867042
a1eedf2f,undoPos_practice,1_0_2,6,pruned,easy,1561976867911
a1eedf2f,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976867912
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976869780
a1eedf2f,clickPos_practice,1_0_1,6,pruned,easy,1561976869781
a1eedf2f,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976870453
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976871423
a1eedf2f,clickPos_practice,1_0_1,6,pruned,easy,1561976871426
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976874261
a1eedf2f,clickPos_practice,1_3_2,6,pruned,easy,1561976874263
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976875195
a1eedf2f,clickPos_practice,1_4_1,6,pruned,easy,1561976875196
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,2,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976876393
a1eedf2f,clickPos_practice,2_1_2,6,pruned,easy,1561976876396
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,2,0,2,0,0],[0,0,1,1,0,2],[0,1,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976877044
a1eedf2f,clickPos_practice,4_1_1,6,pruned,easy,1561976877047
a1eedf2f,click_practice,"[[2,0,0,0,0,1],[1,0,0,2,1,0],[0,2,0,2,0,0],[0,2,1,1,0,2],[0,1,0,0,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1561976886725
